"T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","unique_id"
0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0166112956810631,0.0398671096345515,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0863787375415282,0.0166112956810631,0.0863787375415282,0.0282392026578073,0.0398671096345515,0.0398671096345515,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0863787375415282,0.0166112956810631,0.0398671096345515,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0514950166112957,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0166112956810631,0.0398671096345515,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0863787375415282,0.0166112956810631,0.0863787375415282,0.0282392026578073,0.0398671096345515,0.0398671096345515,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0863787375415282,0.0166112956810631,0.0398671096345515,0.0166112956810631,0.0166112956810631,0.0282392026578073,0.0514950166112957,0.0282392026578073,0.0166112956810631,0.0166112956810631,0.0166112956810631,"SPEECHp_10006"
0.0226757369614512,0.0385487528344671,0.0385487528344671,0.0226757369614512,0.054421768707483,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0226757369614512,0.0385487528344671,0.054421768707483,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.054421768707483,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0385487528344671,0.0226757369614512,0.054421768707483,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0226757369614512,0.0385487528344671,0.054421768707483,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0226757369614512,0.0385487528344671,0.054421768707483,0.0226757369614512,0.0226757369614512,0.0226757369614512,"SPEECHp_10007"
0.0201207243460765,0.03420523138833,0.03420523138833,0.0201207243460765,0.03420523138833,0.03420523138833,0.0201207243460765,0.0201207243460765,0.03420523138833,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0482897384305835,0.03420523138833,0.03420523138833,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.03420523138833,0.0201207243460765,0.0201207243460765,0.132796780684105,0.03420523138833,0.0201207243460765,0.03420523138833,0.0201207243460765,0.03420523138833,0.0201207243460765,0.0201207243460765,0.03420523138833,0.03420523138833,0.0201207243460765,0.03420523138833,0.03420523138833,0.0201207243460765,0.0201207243460765,0.03420523138833,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0482897384305835,0.03420523138833,0.03420523138833,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.0201207243460765,0.03420523138833,0.0201207243460765,0.0201207243460765,0.132796780684105,0.03420523138833,0.0201207243460765,0.03420523138833,0.0201207243460765,0.03420523138833,0.0201207243460765,"SPEECHp_10008"
0.0235783633841886,0.013869625520111,0.0332871012482663,0.0235783633841886,0.0235783633841886,0.013869625520111,0.0235783633841886,0.0624133148404993,0.013869625520111,0.042995839112344,0.013869625520111,0.013869625520111,0.0332871012482663,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.0527045769764216,0.013869625520111,0.0235783633841886,0.0915395284327323,0.0527045769764216,0.0235783633841886,0.013869625520111,0.0235783633841886,0.042995839112344,0.0235783633841886,0.013869625520111,0.0915395284327323,0.0332871012482663,0.0332871012482663,0.013869625520111,0.0235783633841886,0.013869625520111,0.0332871012482663,0.0235783633841886,0.0235783633841886,0.013869625520111,0.0235783633841886,0.0624133148404993,0.013869625520111,0.042995839112344,0.013869625520111,0.013869625520111,0.0332871012482663,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.0527045769764216,0.013869625520111,0.0235783633841886,0.0915395284327323,0.0527045769764216,0.0235783633841886,0.013869625520111,0.0235783633841886,0.042995839112344,0.0235783633841886,0.013869625520111,0.0915395284327323,0.0332871012482663,0.0332871012482663,0.013869625520111,"SPEECHp_10009"
0.013869625520111,0.013869625520111,0.140083217753121,0.013869625520111,0.013869625520111,0.013869625520111,0.013869625520111,0.013869625520111,0.10124826629681,0.0235783633841886,0.042995839112344,0.013869625520111,0.013869625520111,0.0332871012482663,0.013869625520111,0.013869625520111,0.013869625520111,0.110957004160888,0.013869625520111,0.0235783633841886,0.0527045769764216,0.0235783633841886,0.013869625520111,0.013869625520111,0.0235783633841886,0.0235783633841886,0.042995839112344,0.0332871012482663,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.013869625520111,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.140083217753121,0.013869625520111,0.013869625520111,0.013869625520111,0.013869625520111,0.013869625520111,0.10124826629681,0.0235783633841886,0.042995839112344,0.013869625520111,0.013869625520111,0.0332871012482663,0.013869625520111,0.013869625520111,0.013869625520111,0.110957004160888,0.013869625520111,0.0235783633841886,0.0527045769764216,0.0235783633841886,0.013869625520111,0.013869625520111,0.0235783633841886,0.0235783633841886,0.042995839112344,0.0332871012482663,0.013869625520111,0.0235783633841886,0.013869625520111,0.013869625520111,0.013869625520111,0.013869625520111,0.0235783633841886,"SPEECHp_1001"
0.0357142857142857,0.0148809523809524,0.0461309523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0357142857142857,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0461309523809524,0.0148809523809524,0.0252976190476191,0.0148809523809524,0.0148809523809524,0.0357142857142857,0.0357142857142857,0.056547619047619,0.0252976190476191,0.0252976190476191,0.0148809523809524,0.0252976190476191,0.0252976190476191,0.0148809523809524,0.0252976190476191,0.171130952380952,0.0148809523809524,0.0252976190476191,0.0148809523809524,0.0148809523809524,0.056547619047619,0.0357142857142857,0.0357142857142857,0.0148809523809524,0.0461309523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0357142857142857,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0148809523809524,0.0461309523809524,0.0148809523809524,0.0252976190476191,0.0148809523809524,0.0148809523809524,0.0357142857142857,0.0357142857142857,0.056547619047619,0.0252976190476191,0.0252976190476191,0.0148809523809524,0.0252976190476191,0.0252976190476191,0.0148809523809524,0.0252976190476191,0.171130952380952,0.0148809523809524,0.0252976190476191,0.0148809523809524,0.0148809523809524,0.056547619047619,0.0357142857142857,"SPEECHp_10010"
0.00710732054015636,0.0270078180525942,0.0518834399431414,0.0270078180525942,0.0170575692963753,0.00710732054015636,0.0170575692963753,0.0220326936744847,0.0319829424307036,0.0867093105899076,0.0120824449182658,0.0170575692963753,0.00710732054015636,0.0170575692963753,0.0120824449182658,0.0220326936744847,0.00710732054015636,0.101634683724236,0.0170575692963753,0.0369580668088131,0.0270078180525942,0.00710732054015636,0.0120824449182658,0.0170575692963753,0.0867093105899076,0.00710732054015636,0.0120824449182658,0.0717839374555792,0.0270078180525942,0.00710732054015636,0.00710732054015636,0.131485429992893,0.0120824449182658,0.0220326936744847,0.00710732054015636,0.00710732054015636,0.0270078180525942,0.0518834399431414,0.0270078180525942,0.0170575692963753,0.00710732054015636,0.0170575692963753,0.0220326936744847,0.0319829424307036,0.0867093105899076,0.0120824449182658,0.0170575692963753,0.00710732054015636,0.0170575692963753,0.0120824449182658,0.0220326936744847,0.00710732054015636,0.101634683724236,0.0170575692963753,0.0369580668088131,0.0270078180525942,0.00710732054015636,0.0120824449182658,0.0170575692963753,0.0867093105899076,0.00710732054015636,0.0120824449182658,0.0717839374555792,0.0270078180525942,0.00710732054015636,0.00710732054015636,0.131485429992893,0.0120824449182658,0.0220326936744847,0.00710732054015636,"SPEECHp_10011"
0.0198412698412698,0.0198412698412698,0.0337301587301587,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0476190476190476,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0337301587301587,0.0198412698412698,0.0337301587301587,0.0337301587301587,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0337301587301587,0.0198412698412698,0.0476190476190476,0.0337301587301587,0.0337301587301587,0.0198412698412698,0.0615079365079365,0.0198412698412698,0.0198412698412698,0.130952380952381,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0337301587301587,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0476190476190476,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0337301587301587,0.0198412698412698,0.0337301587301587,0.0337301587301587,0.0198412698412698,0.0198412698412698,0.0198412698412698,0.0337301587301587,0.0198412698412698,0.0476190476190476,0.0337301587301587,0.0337301587301587,0.0198412698412698,0.0615079365079365,0.0198412698412698,0.0198412698412698,0.130952380952381,0.0198412698412698,0.0198412698412698,0.0198412698412698,"SPEECHp_10012"
0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.0601503759398496,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.0601503759398496,0.025062656641604,0.0426065162907268,0.025062656641604,"SPEECHp_10013"
0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0776942355889724,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.0601503759398496,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0776942355889724,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.0601503759398496,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.0426065162907268,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,0.025062656641604,"SPEECHp_10014"
0.0210084033613445,0.0210084033613445,0.0504201680672269,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0210084033613445,0.0945378151260504,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0504201680672269,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0357142857142857,0.0357142857142857,0.0210084033613445,0.0945378151260504,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0357142857142857,0.0210084033613445,0.0210084033613445,0.0357142857142857,0.0210084033613445,0.0357142857142857,0.0210084033613445,"SPEECHp_10015"
