"topic","term","beta"
40,"monetari",2.93482085706748e-07
1,"money",1.95644063190685e-07
2,"money",8.15468943666402e-05
3,"money",8.00938852895375e-06
4,"money",2.49224103061145e-07
5,"money",7.3042353019347e-06
6,"money",2.61501284102056e-07
7,"money",2.1496440296969e-07
8,"money",0.00527024346650756
9,"money",0.0398618049126152
10,"money",2.87449412496519e-07
11,"money",8.46442351185629e-06
12,"money",2.58937016936811e-07
13,"money",8.72274548243026e-06
14,"money",3.03023599780975e-07
15,"money",3.05223006611435e-07
16,"money",0.0013951832377136
17,"money",2.8320484801387e-07
18,"money",2.16712288215207e-07
19,"money",2.57418611314115e-07
20,"money",2.93794214193022e-07
21,"money",0.00256889656473879
22,"money",2.83291495900914e-07
23,"money",0.0146990564597523
24,"money",2.85064907854194e-07
25,"money",3.13674228782006e-06
26,"money",1.87335273752099e-07
27,"money",2.12083994593555e-07
28,"money",0.0163265587501045
29,"money",3.05556888123096e-07
30,"money",2.85349608914093e-07
31,"money",0.00852749294548819
32,"money",2.38206230855663e-07
33,"money",2.8333243139176e-07
34,"money",2.26335338890771e-07
35,"money",2.67275127403371e-07
36,"money",6.19100694331414e-06
37,"money",2.50540980612388e-07
38,"money",2.57783581918338e-07
39,"money",5.20117011467094e-06
40,"money",2.93482085706748e-07
1,"new",0.0552226889202658
2,"new",2.17617811946166e-05
3,"new",3.81399453759702e-07
4,"new",0.00502460714181574
5,"new",4.26473093435543e-05
6,"new",0.0120528556855479
7,"new",0.00696936090868033
8,"new",0.00229999942306043
9,"new",2.40289135110496e-07
10,"new",2.87449412496519e-07
11,"new",0.00638981395403571
12,"new",5.43767735567304e-06
13,"new",0.00531933543625614
14,"new",3.33325959759072e-06
15,"new",6.40968313884015e-06
16,"new",0.00387393518289004
17,"new",0.0003797777011866
18,"new",0.00985629158031585
19,"new",2.57418611314115e-07
20,"new",0.0283161801581377
21,"new",0.00349974219475766
22,"new",0.00566328029455517
23,"new",0.000705381866581448
24,"new",0.00414227817602929
25,"new",2.85158389801824e-07
26,"new",0.00692409905315132
27,"new",1.50579636161424e-05
28,"new",9.29161060478494e-06
29,"new",0.0704281127003804
30,"new",2.85349608914093e-07
31,"new",5.57473597602586e-05
32,"new",0.00415217281004506
33,"new",2.8333243139176e-07
