"inflation","growth","employment","rates","profits","indprod","housing","nresinv","consum","fedgov","equities","policy","other1","other2","other3","other4","other5","other6","other7","other8","other9","other10","other11","other12","other13","other14","other15","other16","other17","other18","term"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,7.32721906931585e-06,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,0.00510703312838092,9.35247461802156e-07,6.16380710451117e-05,0.00397394998483638,1.84914559303301e-07,0.000349965242024679,7.9301116091838e-08,0.000385049447365789,0.00295815996383104,0.0028001978749354,9.99845434129882e-05,0.00214208420601454,1.99279286532327e-07,1.39717627879703e-07,0.00198867023417593,2.11867414219651e-07,2.36789344858344e-07,"organ"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,4.57650895968744e-05,2.14136388916846e-06,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,0.00044264525562024,1.64863526796835e-07,0.000288843455032015,0.000549358532504014,5.61998702046568e-05,1.72039717704471e-05,1.16330025023752e-07,1.84914559303301e-07,0.00064932070165552,0.000180092834644564,0.000464950294772385,1.34013259759242e-06,0.000272863769548689,0.000350148957476354,0.000577748014433698,1.99279286532327e-07,9.91995157945888e-06,0.00193513640475501,2.11867414219651e-07,2.36789344858344e-07,"ground"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,3.43102400143458e-05,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,4.69157738495215e-05,1.80540187072131e-07,0.00144262641338817,1.18322709334467e-07,1.64863526796835e-07,0.00148975364674163,0.00162670914678195,1.78547242707684e-06,0.00319936908136373,0.00204403486969234,1.84914559303301e-07,0.00388329515147994,0.00265428765670991,0.00417089687175834,6.21334204338302e-06,0.00166640410617764,0.0108773599012273,0.000528300606079132,2.1920721518556e-06,2.93407018547375e-06,0.00192398352362565,2.11867414219651e-07,2.36789344858344e-07,"way"
1.7011451939331e-07,1.76383237031026e-07,0.0031407886230927,1.89559337095833e-07,0.00127577694647875,1.9466944446986e-07,0.00200005046702039,0.00243569501606818,1.80540187072131e-07,1.37510858201141e-07,0.000963265176691893,0.00664251635817129,0.0017233879715228,0.000152123110479748,0.00300478004977727,0.00758353354313064,0.0049511221950359,3.90169720129965e-05,0.00631649374679187,0.0107889961454106,0.0122503252872454,0.000110987345127881,0.0060743033629518,0.00884274348165349,1.12380473533106e-07,2.1920721518556e-06,0.00517947218312845,0.00187825671099528,2.11867414219651e-07,2.36789344858344e-07,"time"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000527439654645343,9.36360027900025e-05,2.35827198092252e-07,1.86915433663432e-07,7.40214766995737e-06,0.00125148632048858,1.18322709334467e-07,1.64863526796835e-07,0.00132903704115967,0.00189153276146479,8.50224965274687e-08,1.13933587883755e-07,0.00358889760200776,0.000488359351120018,0.00363258495403911,0.000579770459747427,7.26371340059968e-08,0.00298618091814434,0.000923528922066029,1.38889983132583e-05,0.00234774047258012,1.99279286532327e-07,0.000434661540333755,0.00187379555854354,2.11867414219651e-07,2.36789344858344e-07,"effort"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000347262136547412,1.57682250020586e-05,2.35827198092252e-07,9.17754779287452e-05,1.80540187072131e-07,1.25134880963038e-05,1.18322709334467e-07,1.64863526796835e-07,0.000555216347616922,4.66450684952737e-06,8.50224965274687e-08,1.13933587883755e-07,0.00327596983469387,1.84914559303301e-07,0.00574865385930462,7.9301116091838e-08,0.00132206847604315,3.0579389272336e-05,0.000167666409560856,4.95455495385238e-06,0.00541347979056325,1.99279286532327e-07,1.39717627879703e-07,0.00186041210118831,2.11867414219651e-07,2.36789344858344e-07,"former"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.63692839018658e-06,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,7.26371340059968e-08,1.34013259759242e-06,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,0.00184702864383308,2.11867414219651e-07,2.36789344858344e-07,"architectur"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,6.12603561532965e-06,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,0.00103559427311279,1.18322709334467e-07,1.64863526796835e-07,0.00165791083591534,1.5046796288798e-07,8.50224965274687e-08,0.00343293293652543,0.00130766581129199,1.84914559303301e-07,0.00556623412609207,4.13158814838476e-05,0.00758193668467995,2.57061798265454e-05,1.29873283935597e-07,0.00454933733639714,0.00150263931161116,1.99279286532327e-07,1.39717627879703e-07,0.00177118905215344,2.11867414219651e-07,2.36789344858344e-07,"want"
1.7011451939331e-07,6.8965845679131e-05,3.96826671589837e-06,1.89559337095833e-07,0.000203120122069067,0.000229904613918904,9.66891512178234e-06,2.26167674732753e-05,1.80540187072131e-07,0.0019404157200763,1.18322709334467e-07,1.64863526796835e-07,0.00216089428671813,0.0023158524168089,8.50224965274687e-08,0.00185951008785077,0.00174390340513106,0.00130937999442668,0.000581030237427234,0.00489533719746525,0.00116008766720977,8.64994676627832e-06,0.000158575279685364,0.000518278937057902,0.00116662169574717,2.1920721518556e-06,0.00133584024015784,0.00174888328989472,2.11867414219651e-07,2.36789344858344e-07,"alreadi"
1.7011451939331e-07,1.94021560734128e-06,1.88965081709446e-07,1.15631195628458e-05,0.00192922074544724,4.08805833386705e-06,6.15508987020778e-05,0.00090672676870131,1.80540187072131e-07,1.37510858201141e-07,1.78667291095045e-05,1.64863526796835e-07,0.00118171348604288,0.000973678187848117,8.50224965274687e-08,4.56873687413859e-05,0.00103545355273641,0.00246694513566534,9.35485811346376e-08,7.9301116091838e-08,0.000344372652322431,1.21830236144765e-07,1.29873283935597e-07,3.33011070668767e-06,0.000412548718340033,1.99279286532327e-07,1.53689390667673e-06,0.00174776800178178,2.11867414219651e-07,2.36789344858344e-07,"partner"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,2.17414205171503e-05,5.08087250066334e-05,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,0.00143850108764213,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,0.00388523326973052,6.13012199963049e-05,0.00108817969787775,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,0.00233232512537705,0.000929101581070705,1.21830236144765e-07,0.0044755632377046,0.00282905087864971,0.00137564937651875,2.1920721518556e-06,1.39717627879703e-07,0.00172769281574894,2.11867414219651e-07,2.36789344858344e-07,"decad"
1.87125971332641e-06,0.000515215435367626,1.88965081709446e-07,1.89559337095833e-07,0.00073404320873097,0.00128890639183494,0.00118644663360212,0.000542241673057617,1.98594205779344e-06,0.00292636857337848,0.000338521271405909,0.00107177778770623,0.00217131110374659,0.00212626278357004,0.000890270561139125,0.0016874703701463,0.000708566182419671,1.84914559303301e-07,0.00223309818026494,0.00522126478460271,0.00615679611548229,1.21830236144765e-07,0.0014936726385433,0.00341222636338184,0.00151275355422914,1.99279286532327e-07,0.00209310978326582,0.00172100108707132,2.11867414219651e-07,2.36789344858344e-07,"come"
1.7011451939331e-07,1.25232098292028e-05,3.96826671589837e-06,1.89559337095833e-07,0.000103421895388212,2.14136388916846e-06,2.38185470073175e-05,1.14018414534694e-05,1.98594205779344e-06,0.000159650106371524,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,0.000227095088224869,1.13933587883755e-07,0.000894694222457674,2.42238072687324e-05,3.28355519782578e-05,7.9301116091838e-08,0.000463497552092265,1.34013259759242e-06,1.29873283935597e-07,0.000394821174273384,7.31596882700521e-05,0.00406350393168068,1.39717627879703e-07,0.00153586326032397,2.11867414219651e-07,2.36789344858344e-07,"origin"
1.7011451939331e-07,3.70404797765154e-06,1.88965081709446e-07,2.08515270805417e-06,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,3.79134392851475e-06,0.000533679640678627,1.18322709334467e-07,1.64863526796835e-07,0.0005834905652656,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,0.000429481535989121,0.000287149341368545,7.26371340059968e-08,0.000497189193706786,1.29873283935597e-07,5.8561215110288e-05,0.000948603577092949,1.99279286532327e-07,1.39717627879703e-07,0.00149459760014534,2.11867414219651e-07,2.36789344858344e-07,"restor"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,0.00079457750850325,1.80540187072131e-07,0.000657439413059654,0.000725436530929615,1.64863526796835e-07,1.63692839018658e-06,0.000553872571390654,0.00113003400134659,0.00256817700448773,1.16330025023752e-07,4.64135543851286e-05,0.0020750010781474,0.00615225988752088,0.00999494227635916,1.34013259759242e-06,0.00218719597475939,0.00801915024834098,2.82074988568096e-05,1.99279286532327e-07,1.39717627879703e-07,0.00146336953298314,2.11867414219651e-07,2.36789344858344e-07,"just"
1.7011451939331e-07,3.89806953838567e-05,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,2.05606977029775e-06,1.80540187072131e-07,4.26283660423536e-06,1.18322709334467e-07,1.64863526796835e-07,1.63692839018658e-06,1.5046796288798e-07,8.50224965274687e-08,9.22862061858419e-06,0.00136001432255268,1.84914559303301e-07,0.00195900083754045,8.72312277010218e-07,0.000851379847684288,0.000751814387249345,0.000759888584307177,0.000461423388407137,0.000857575393531133,1.99279286532327e-07,1.39717627879703e-07,0.00144998607562791,2.11867414219651e-07,2.36789344858344e-07,"serv"
5.27355010119262e-06,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.00148238050056438,4.08805833386705e-06,2.35827198092252e-07,1.86915433663432e-07,1.98594205779344e-06,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,0.00151536285424484,2.63569739235153e-06,1.13933587883755e-07,0.00106453605899235,1.84914559303301e-07,3.83549182652014e-06,7.9301116091838e-08,0.000841937020263508,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,0.000937365529739638,1.99279286532327e-07,1.39717627879703e-07,0.00144329434695029,2.11867414219651e-07,2.36789344858344e-07,"air"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000370484528202928,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,7.26371340059968e-08,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,5.7284227430678e-06,0.00135184072168955,2.11867414219651e-07,2.36789344858344e-07,"vacant"
1.7011451939331e-07,1.94021560734128e-06,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,0.0118351410727208,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.27963027526127e-06,0.00239852674872312,2.06742364307549e-05,0.00208649166549235,7.26371340059968e-08,0.0228774035735001,1.29873283935597e-07,1.3076776189676e-05,0.00176560961967863,2.1920721518556e-06,1.39717627879703e-07,0.0012849234349134,2.11867414219651e-07,2.36789344858344e-07,"central"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000531043205007301,0.00020849097502722,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,6.75178313767601e-05,1.18322709334467e-07,1.64863526796835e-07,9.53882816463273e-05,3.47580994271233e-05,1.78547242707684e-06,0.00077030498768207,0.000648074569407321,1.84914559303301e-07,0.00106935383095004,7.9301116091838e-08,0.000345099023662491,2.57061798265454e-05,1.29873283935597e-07,0.000288420076084095,0.000774413843116634,1.99279286532327e-07,1.39717627879703e-07,0.00125481065586413,2.11867414219651e-07,2.36789344858344e-07,"replac"
1.87125971332641e-06,1.76383237031026e-07,1.88965081709446e-07,0.00437711465287989,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,7.01305376825818e-06,0.00191694621392769,0.00533020268486848,9.07751198194379e-06,0.000629106552834643,8.50224965274687e-08,0.00137871034698132,4.08318387833368e-05,1.84914559303301e-07,0.00148377404537649,7.9301116091838e-08,0.00036979564922453,0.00455169945260457,0.00106638953439519,0.00119079885538409,0.00121157388516042,1.99279286532327e-07,1.411148041585e-05,0.00118677808097505,2.11867414219651e-07,2.36789344858344e-07,"direct"
1.7011451939331e-07,1.76383237031026e-07,0.000143802427180889,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000844497196368356,0.000934764083750824,1.80540187072131e-07,0.00103834449027681,0.000311307048258982,1.64863526796835e-07,0.0019287480786553,0.00247534845747015,0.00110197657749252,0.00155416807232231,1.27963027526127e-06,1.68272248966004e-05,0.000267642490626198,0.00453531013040831,0.00163150266690869,1.21830236144765e-07,0.000996257961069964,0.00302885752105097,0.00254777771546905,1.01632436131487e-05,0.000215304864562622,0.00116224174249046,2.11867414219651e-07,2.36789344858344e-07,"far"
7.50205030524499e-05,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,2.14136388916846e-06,0.000606311726295181,0.00148616461305795,1.80540187072131e-07,0.00164339226636183,1.18322709334467e-07,1.64863526796835e-07,0.00176356712291829,6.63563716335991e-05,8.50224965274687e-08,0.00383967584527044,0.00116108997976207,0.00112631458071641,0.00250345357974404,0.00194692170117071,0.00287505040109136,3.77673732048772e-06,1.29873283935597e-07,0.00324653305017104,0.000609214547022968,1.99279286532327e-07,1.39717627879703e-07,0.00115443472569991,2.11867414219651e-07,2.36789344858344e-07,"put"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000911818359920928,1.9466944446986e-07,2.35827198092252e-07,2.0747613136641e-05,1.98594205779344e-06,1.37510858201141e-07,1.18322709334467e-07,8.4080398666386e-06,0.000613252899632629,0.0010865291600141,8.50224965274687e-08,1.15072923762593e-05,1.16330025023752e-07,5.73235133840233e-06,0.00133409631556107,7.9301116091838e-08,0.000862275417785188,0.000192613603344873,0.00101054402230288,0.00290215086977212,0.00107559351218536,1.99279286532327e-07,1.39717627879703e-07,0.00111428435363422,2.11867414219651e-07,2.36789344858344e-07,"success"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.00110641007946669,0.000449881086169846,2.35827198092252e-07,0.000174018268740655,1.80540187072131e-07,0.00100121655856251,1.78667291095045e-05,1.64863526796835e-07,1.48811671835144e-07,0.000624592513948004,7.73704718399965e-06,0.000287226575054947,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,0.000787459169759011,1.21830236144765e-07,0.00245863113818478,0.0026869120070228,2.35998994419523e-06,1.99279286532327e-07,0.00055901022914669,0.00111093848929541,2.11867414219651e-07,2.36789344858344e-07,"generat"
1.87125971332641e-06,1.76383237031026e-07,1.88965081709446e-07,3.9807460790125e-06,0.000193510654437178,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,9.49452845823152e-05,8.50224965274687e-08,1.13933587883755e-07,0.000416577819610055,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,0.000777289970998171,7.9311483730242e-05,3.25981942678348e-05,0.000506095605204167,0.00029342541639494,1.99279286532327e-07,0.000124488406440815,0.00108194099835908,2.11867414219651e-07,2.36789344858344e-07,"connect"
1.7011451939331e-07,3.70404797765154e-06,2.2864774886843e-05,0.00300470505230606,0.0043628184232233,1.9466944446986e-07,0.000554429742714885,0.000596447148820012,1.80540187072131e-07,1.37510858201141e-07,0.000171686251244311,1.64863526796835e-07,1.80062122920524e-05,1.5197264251686e-05,3.48592235762622e-06,0.00607961018306507,0.00447882229343946,1.84914559303301e-07,0.00108245063230889,6.43132051504806e-05,0.00368858630195852,1.21830236144765e-07,0.0014404245921297,0.000130036761985535,0.00038894881889808,0.00331421381431913,1.39717627879703e-07,0.00108082571024614,2.11867414219651e-07,2.36789344858344e-07,"offer"
1.7011451939331e-07,3.70404797765154e-06,1.88965081709446e-07,2.08515270805417e-06,1.20118345398621e-07,1.9466944446986e-07,0.000563862830638575,1.86915433663432e-07,0.000363066316202055,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,7.26371340059968e-08,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,8.39702943557012e-05,0.00106186581232623,2.11867414219651e-07,2.36789344858344e-07,"vacanc"
1.7011451939331e-07,1.76383237031026e-07,0.000247733222121084,0.000146150248900888,4.9368639958833e-05,2.3555002780853e-05,0.000733658413264997,0.000263737676899103,1.80540187072131e-07,1.37510858201141e-07,0.000440278801433551,1.64863526796835e-07,1.48811671835144e-07,4.67955364581617e-05,0.000986345982215164,1.13933587883755e-07,0.00094355283296765,0.000442130711294193,0.000403287933271423,0.00279861568799705,0.00224673919193949,0.000309570630043848,0.00103911614476871,8.12222123582358e-08,0.0015981627141143,1.99279286532327e-07,1.39717627879703e-07,0.000980449780081913,2.11867414219651e-07,2.36789344858344e-07,"began"
1.7011451939331e-07,1.94021560734128e-06,2.07861589880391e-06,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,9.76327093228099e-06,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,2.60729528617655e-05,5.7064634492129e-06,7.9301116091838e-08,0.000294253029858293,0.000136571694718282,1.29873283935597e-07,0.00143608993670597,0.000963213038652252,1.99279286532327e-07,1.39717627879703e-07,0.000978219203856042,2.11867414219651e-07,2.36789344858344e-07,"modern"
0.00110421334538198,8.99554508858231e-06,0.00116043456677771,0.0010693042205576,0.000541853856093177,0.000732151780651142,0.00025964574509957,0.00103009095491917,0.00163948543880202,0.00102734362162072,1.18322709334467e-07,1.64863526796835e-07,4.92566633774327e-05,0.000824714904589017,0.00424610849907831,0.00317202502027163,0.000333983501843191,8.33964662457888e-05,1.02903439248101e-06,7.9301116091838e-08,7.99008474065965e-07,1.47414585735166e-05,1.29873283935597e-07,8.12222123582358e-08,0.000251844641187691,0.00163628222171694,1.39717627879703e-07,0.000960374594049068,2.11867414219651e-07,2.36789344858344e-07,"total"
1.7011451939331e-07,7.23171271827205e-06,2.07861589880391e-06,1.89559337095833e-07,0.00145355209766871,0.00140376136407216,2.35827198092252e-07,5.7943784435664e-06,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,0.000608041038030326,8.50224965274687e-08,1.13933587883755e-07,3.6062307757363e-06,0.000560476029248306,9.35485811346376e-08,2.45833459884698e-06,0.000746056003375593,1.21830236144765e-07,0.000179355005115059,0.000627116701617938,2.37122799154854e-05,2.1920721518556e-06,1.39717627879703e-07,0.000948106424806774,2.11867414219651e-07,2.36789344858344e-07,"engin"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,0.000576688176258777,1.9466944446986e-07,2.35827198092252e-07,0.00123756708628558,1.80540187072131e-07,1.37510858201141e-07,8.40091236274714e-06,1.81349879476519e-06,1.48811671835144e-07,0.00139348380430558,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,1.84914559303301e-07,0.000970192334947327,7.9301116091838e-08,0.000566642282380781,0.000359521026863202,0.00260408921619265,0.00167082213042127,1.12380473533106e-07,1.99279286532327e-07,0.000226482274792998,0.000934722967451543,2.11867414219651e-07,2.36789344858344e-07,"opportun"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,2.05606977029775e-06,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.63692839018658e-06,0.00136339021172798,9.35247461802156e-07,0.000609658628765975,0.001772985911387,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,2.1863777335805e-05,0.000640948872357609,0.000893658066760842,0.000532898935282385,1.12380473533106e-07,0.00113808400538612,1.13171278582559e-05,0.00091130191707989,2.11867414219651e-07,2.36789344858344e-07,"access"
1.7011451939331e-07,1.76383237031026e-07,5.30991879603544e-05,1.89559337095833e-07,6.12603561532965e-06,1.9466944446986e-07,0.000120507698225141,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,4.66450684952737e-06,8.50224965274687e-08,1.13933587883755e-07,1.16330025023752e-07,3.88320574536932e-06,9.35485811346376e-08,1.6653234379286e-06,7.26371340059968e-08,1.21830236144765e-07,7.54563779665818e-05,8.12222123582358e-08,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,0.00089791845972466,2.11867414219651e-07,2.36789344858344e-07,"reloc"
3.57240490725952e-06,1.76383237031026e-07,7.74756835008729e-06,2.08515270805417e-06,7.32721906931585e-06,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,4.26283660423536e-06,1.18322709334467e-07,1.00566751346069e-05,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,2.91988362809617e-05,1.49780793035674e-05,0.000156319679075979,4.04435692068374e-06,0.000434442698489867,1.21830236144765e-07,1.29873283935597e-07,8.12222123582358e-08,0.000200149623362462,1.99279286532327e-07,0.000749026203063085,0.000886765578595301,2.11867414219651e-07,2.36789344858344e-07,"surround"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.32130179938483e-06,1.9466944446986e-07,2.35827198092252e-07,2.05606977029775e-06,1.80540187072131e-07,0.00139999804734581,0.000230847605911545,1.64863526796835e-07,0.000317117672680692,1.5046796288798e-07,8.50224965274687e-08,0.00672561362636596,0.00116574318076302,1.84914559303301e-07,0.00288138984752797,0.00310471799611155,0.00986564817782849,6.21334204338302e-06,0.00209498594316511,0.00665949041346411,2.14646704448233e-05,1.99279286532327e-07,1.39717627879703e-07,0.000870036256901263,2.11867414219651e-07,2.36789344858344e-07,"get"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000172389681805436,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,0.0012273980940256,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,0.000209993954411337,1.21830236144765e-07,0.000470271161130796,0.000103233431907318,6.85520888551947e-06,1.99279286532327e-07,1.39717627879703e-07,0.000863344528223648,2.11867414219651e-07,2.36789344858344e-07,"section"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,3.72366870735724e-06,6.83289750089207e-05,2.1460275026395e-05,1.14018414534694e-05,1.98594205779344e-06,0.000148649237715433,0.000107791988203699,1.64863526796835e-07,0.000375154224696398,1.97113031383253e-05,9.19093187461936e-05,1.13933587883755e-07,2.33823350297741e-05,3.88320574536932e-06,0.000242384373719846,0.000977069051367536,7.26371340059968e-08,2.93610869108884e-05,1.42860612329157e-06,8.12222123582358e-08,0.000620452594376279,4.18486501717887e-06,1.39717627879703e-07,0.000858883375771905,2.11867414219651e-07,2.36789344858344e-07,"reviv"
1.7011451939331e-07,3.70404797765154e-06,1.88965081709446e-07,1.89559337095833e-07,2.05402370631641e-05,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,6.0344581760578e-06,1.64863526796835e-07,0.000153424833662033,0.000438012239966909,9.78608935031165e-05,0.000366980086573576,1.16330025023752e-07,5.73235133840233e-06,0.000564191492823,7.9301116091838e-08,0.000625478360925638,0.000240127395441332,1.29873283935597e-07,0.00054508226713612,1.12380473533106e-07,0.000129730815532545,1.13171278582559e-05,0.000857768087658969,2.11867414219651e-07,2.36789344858344e-07,"draw"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,0.000363409712260161,1.86915433663432e-07,1.80540187072131e-07,0.00036041595934519,1.18322709334467e-07,6.75940459867024e-06,1.48811671835144e-07,1.5046796288798e-07,8.50224965274687e-08,1.13933587883755e-07,0.000222306677820389,1.84914559303301e-07,9.35485811346376e-08,7.9301116091838e-08,0.000428631727769387,1.96146680193072e-05,5.32480464135947e-06,3.25701071556525e-05,6.75406645933968e-05,0.000141687572724485,1.39717627879703e-07,0.000832116461061444,2.11867414219651e-07,2.36789344858344e-07,"repair"
1.7011451939331e-07,1.76383237031026e-07,2.09751240697485e-05,1.89559337095833e-07,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,1.86915433663432e-07,1.80540187072131e-07,1.37510858201141e-07,1.18322709334467e-07,1.64863526796835e-07,0.000765040804904476,1.5046796288798e-07,8.50224965274687e-08,0.000548134491308747,0.00062480856440257,1.84914559303301e-07,0.00134064471624049,0.000884286745540085,0.000859369932424948,1.96146680193072e-05,0.00048845342088178,0.00254477313539588,1.12380473533106e-07,1.99279286532327e-07,1.39717627879703e-07,0.000831001172948508,2.11867414219651e-07,2.36789344858344e-07,"done"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,1.89559337095833e-07,1.20118345398621e-07,0.000704898058425362,0.000170031409824514,1.86915433663432e-07,0.000104893848688908,0.00120335752011818,1.18322709334467e-07,1.64863526796835e-07,1.48811671835144e-07,2.12159827672051e-05,8.50224965274687e-08,0.00137984968286016,0.000600379259147582,2.03406015233631e-06,9.35485811346376e-08,8.72312277010218e-07,7.26371340059968e-08,0.00101374939496059,1.29873283935597e-07,0.000598688927292556,1.23618520886417e-06,3.20839651317047e-05,0.000299135441290443,0.000805349546350984,2.11867414219651e-07,2.36789344858344e-07,"incent"
1.7011451939331e-07,1.76383237031026e-07,1.88965081709446e-07,7.77193282092917e-06,1.20118345398621e-07,1.9466944446986e-07,2.35827198092252e-07,0.000495512814641759,3.79134392851475e-06,0.000221529992562038,7.11119483100145e-05,0.000445296385878252,0.000909388126584565,0.000269488121532372,0.000769538616070119,0.00265134852364287,0.00293744946187475,1.84914559303301e-07,0.00126112842227605,0.00150521448453918,0.000674871612049716,0.000649476988887742,0.000920931456387317,0.00123790773855187,0.000613709765964292,1.99279286532327e-07,1.39717627879703e-07,0.000794196665221625,2.11867414219651e-07,2.36789344858344e-07,"consid"
