"unique_id","meeting_id","meet_date","pub_date","quarter","wordcount","sentiment"
"FEDp_4856","FEDm_152","2011-12-13","2012-01-03","2011-10-01",158,-0.109756097560976
"FEDp_4857","FEDm_152","2011-12-13","2012-01-03","2011-10-01",115,-0.0254237288135593
"FEDp_4858","FEDm_152","2011-12-13","2012-01-03","2011-10-01",164,-0.0365853658536585
"FEDp_4859","FEDm_152","2011-12-13","2012-01-03","2011-10-01",85,-0.032258064516129
"FEDp_4860","FEDm_152","2011-12-13","2012-01-03","2011-10-01",198,-0.00480769230769231
"FEDp_4861","FEDm_152","2011-12-13","2012-01-03","2011-10-01",23,0
"FEDp_4862","FEDm_152","2011-12-13","2012-01-03","2011-10-01",22,0.0454545454545455
"FEDp_4863","FEDm_152","2011-12-13","2012-01-03","2011-10-01",135,0
"FEDp_4864","FEDm_152","2011-12-13","2012-01-03","2011-10-01",51,0.0185185185185185
"FEDp_4865","FEDm_152","2011-12-13","2012-01-03","2011-10-01",61,-0.102941176470588
"FEDp_4866","FEDm_152","2011-12-13","2012-01-03","2011-10-01",56,0
"FEDp_4867","FEDm_152","2011-12-13","2012-01-03","2011-10-01",30,0.0303030303030303
"FEDp_4868","FEDm_152","2011-12-13","2012-01-03","2011-10-01",16,0.105263157894737
"FEDp_4869","FEDm_152","2011-12-13","2012-01-03","2011-10-01",43,-0.0652173913043478
"FEDp_4870","FEDm_153","2012-01-24","2012-02-15","2012-01-01",34,0.0263157894736842
"FEDp_4871","FEDm_153","2012-01-24","2012-02-15","2012-01-01",50,-0.113207547169811
"FEDp_4872","FEDm_153","2012-01-24","2012-02-15","2012-01-01",35,0
"FEDp_4873","FEDm_153","2012-01-24","2012-02-15","2012-01-01",42,-0.0222222222222222
"FEDp_4874","FEDm_153","2012-01-24","2012-02-15","2012-01-01",49,-0.0392156862745098
"FEDp_4875","FEDm_153","2012-01-24","2012-02-15","2012-01-01",76,0.0512820512820513
"FEDp_4876","FEDm_153","2012-01-24","2012-02-15","2012-01-01",32,-0.0606060606060606
"FEDp_4877","FEDm_153","2012-01-24","2012-02-15","2012-01-01",46,-0.0851063829787234
"FEDp_4878","FEDm_153","2012-01-24","2012-02-15","2012-01-01",56,0
"FEDp_4879","FEDm_153","2012-01-24","2012-02-15","2012-01-01",21,0.0434782608695652
"FEDp_4880","FEDm_153","2012-01-24","2012-02-15","2012-01-01",48,-0.0566037735849057
"FEDp_4881","FEDm_153","2012-01-24","2012-02-15","2012-01-01",38,0
"FEDp_4882","FEDm_153","2012-01-24","2012-02-15","2012-01-01",31,0
"FEDp_4883","FEDm_153","2012-01-24","2012-02-15","2012-01-01",84,-0.0454545454545455
"FEDp_4884","FEDm_153","2012-01-24","2012-02-15","2012-01-01",131,-0.037037037037037
"FEDp_4885","FEDm_153","2012-01-24","2012-02-15","2012-01-01",110,-0.0280373831775701
"FEDp_4886","FEDm_153","2012-01-24","2012-02-15","2012-01-01",62,-0.046875
"FEDp_4887","FEDm_153","2012-01-24","2012-02-15","2012-01-01",78,0
"FEDp_4888","FEDm_153","2012-01-24","2012-02-15","2012-01-01",34,-0.025
"FEDp_4889","FEDm_153","2012-01-24","2012-02-15","2012-01-01",45,0
"FEDp_4890","FEDm_153","2012-01-24","2012-02-15","2012-01-01",65,-0.0303030303030303
"FEDp_4891","FEDm_153","2012-01-24","2012-02-15","2012-01-01",48,-0.04
"FEDp_4892","FEDm_153","2012-01-24","2012-02-15","2012-01-01",98,-0.03125
"FEDp_4893","FEDm_153","2012-01-24","2012-02-15","2012-01-01",39,-0.0238095238095238
"FEDp_4894","FEDm_153","2012-01-24","2012-02-15","2012-01-01",103,-0.0181818181818182
"FEDp_4895","FEDm_153","2012-01-24","2012-02-15","2012-01-01",28,0
"FEDp_4896","FEDm_153","2012-01-24","2012-02-15","2012-01-01",68,-0.0410958904109589
"FEDp_4897","FEDm_153","2012-01-24","2012-02-15","2012-01-01",109,0.00892857142857143
"FEDp_4898","FEDm_153","2012-01-24","2012-02-15","2012-01-01",100,-0.0648148148148148
"FEDp_4899","FEDm_153","2012-01-24","2012-02-15","2012-01-01",104,0.0192307692307692
"FEDp_4900","FEDm_153","2012-01-24","2012-02-15","2012-01-01",81,0.024390243902439
"FEDp_4901","FEDm_153","2012-01-24","2012-02-15","2012-01-01",91,-0.102272727272727
"FEDp_4902","FEDm_153","2012-01-24","2012-02-15","2012-01-01",41,-0.111111111111111
"FEDp_4903","FEDm_153","2012-01-24","2012-02-15","2012-01-01",134,-0.149253731343284
"FEDp_4904","FEDm_153","2012-01-24","2012-02-15","2012-01-01",104,-0.0188679245283019
"FEDp_4905","FEDm_153","2012-01-24","2012-02-15","2012-01-01",121,-0.0737704918032787
"FEDp_4906","FEDm_153","2012-01-24","2012-02-15","2012-01-01",173,-0.0388888888888889
"FEDp_4907","FEDm_153","2012-01-24","2012-02-15","2012-01-01",112,-0.0487804878048781
"FEDp_4908","FEDm_153","2012-01-24","2012-02-15","2012-01-01",44,0
"FEDp_4909","FEDm_153","2012-01-24","2012-02-15","2012-01-01",115,-0.0413223140495868
"FEDp_4910","FEDm_153","2012-01-24","2012-02-15","2012-01-01",78,-0.0379746835443038
"FEDp_4911","FEDm_153","2012-01-24","2012-02-15","2012-01-01",22,0.0454545454545455
"FEDp_4912","FEDm_153","2012-01-24","2012-02-15","2012-01-01",135,0
"FEDp_4913","FEDm_153","2012-01-24","2012-02-15","2012-01-01",47,0
"FEDp_4914","FEDm_153","2012-01-24","2012-02-15","2012-01-01",49,-0.0909090909090909
"FEDp_4915","FEDm_153","2012-01-24","2012-02-15","2012-01-01",50,0.0185185185185185
"FEDp_4916","FEDm_153","2012-01-24","2012-02-15","2012-01-01",51,0.0192307692307692
"FEDp_4917","FEDm_153","2012-01-24","2012-02-15","2012-01-01",48,-0.0576923076923077
"FEDp_4918","FEDm_154","2012-03-13","2012-04-03","2012-01-01",41,0.0222222222222222
"FEDp_4919","FEDm_154","2012-03-13","2012-04-03","2012-01-01",48,-0.0925925925925926
"FEDp_4920","FEDm_154","2012-03-13","2012-04-03","2012-01-01",54,0.0517241379310345
"FEDp_4921","FEDm_154","2012-03-13","2012-04-03","2012-01-01",73,0.0125
"FEDp_4922","FEDm_154","2012-03-13","2012-04-03","2012-01-01",60,-0.0153846153846154
"FEDp_4923","FEDm_154","2012-03-13","2012-04-03","2012-01-01",75,0.0256410256410256
"FEDp_4924","FEDm_154","2012-03-13","2012-04-03","2012-01-01",33,-0.0263157894736842
"FEDp_4925","FEDm_154","2012-03-13","2012-04-03","2012-01-01",52,0.0175438596491228
"FEDp_4926","FEDm_154","2012-03-13","2012-04-03","2012-01-01",58,-0.0153846153846154
"FEDp_4927","FEDm_154","2012-03-13","2012-04-03","2012-01-01",42,0
"FEDp_4928","FEDm_154","2012-03-13","2012-04-03","2012-01-01",81,-0.0117647058823529
"FEDp_4929","FEDm_154","2012-03-13","2012-04-03","2012-01-01",33,-0.0555555555555556
"FEDp_4930","FEDm_154","2012-03-13","2012-04-03","2012-01-01",56,0
"FEDp_4931","FEDm_154","2012-03-13","2012-04-03","2012-01-01",51,0.0377358490566038
"FEDp_4932","FEDm_154","2012-03-13","2012-04-03","2012-01-01",41,0
"FEDp_4933","FEDm_154","2012-03-13","2012-04-03","2012-01-01",83,-0.0117647058823529
"FEDp_4934","FEDm_154","2012-03-13","2012-04-03","2012-01-01",103,0.019047619047619
"FEDp_4935","FEDm_154","2012-03-13","2012-04-03","2012-01-01",40,-0.025
"FEDp_4936","FEDm_154","2012-03-13","2012-04-03","2012-01-01",23,-0.0454545454545455
"FEDp_4937","FEDm_154","2012-03-13","2012-04-03","2012-01-01",46,0
"FEDp_4938","FEDm_154","2012-03-13","2012-04-03","2012-01-01",38,0
"FEDp_4939","FEDm_154","2012-03-13","2012-04-03","2012-01-01",42,-0.0476190476190476
"FEDp_4940","FEDm_154","2012-03-13","2012-04-03","2012-01-01",107,-0.0458715596330275
"FEDp_4941","FEDm_154","2012-03-13","2012-04-03","2012-01-01",131,0
"FEDp_4942","FEDm_154","2012-03-13","2012-04-03","2012-01-01",51,0
"FEDp_4943","FEDm_154","2012-03-13","2012-04-03","2012-01-01",83,0.0229885057471264
"FEDp_4944","FEDm_154","2012-03-13","2012-04-03","2012-01-01",165,-0.0346820809248555
"FEDp_4945","FEDm_154","2012-03-13","2012-04-03","2012-01-01",125,-0.0078125
"FEDp_4946","FEDm_154","2012-03-13","2012-04-03","2012-01-01",46,0.0888888888888889
"FEDp_4947","FEDm_154","2012-03-13","2012-04-03","2012-01-01",67,-0.0923076923076923
"FEDp_4948","FEDm_154","2012-03-13","2012-04-03","2012-01-01",101,-0.0283018867924528
"FEDp_4949","FEDm_154","2012-03-13","2012-04-03","2012-01-01",83,0
"FEDp_4950","FEDm_154","2012-03-13","2012-04-03","2012-01-01",92,-0.0618556701030928
"FEDp_4951","FEDm_154","2012-03-13","2012-04-03","2012-01-01",142,-0.0354609929078014
"FEDp_4952","FEDm_154","2012-03-13","2012-04-03","2012-01-01",102,-0.0357142857142857
"FEDp_4953","FEDm_154","2012-03-13","2012-04-03","2012-01-01",44,0
"FEDp_4954","FEDm_154","2012-03-13","2012-04-03","2012-01-01",148,-0.032051282051282
"FEDp_4955","FEDm_154","2012-03-13","2012-04-03","2012-01-01",36,0.027027027027027
"FEDp_4956","FEDm_154","2012-03-13","2012-04-03","2012-01-01",22,0.0454545454545455
"FEDp_4957","FEDm_154","2012-03-13","2012-04-03","2012-01-01",135,0
"FEDp_4958","FEDm_154","2012-03-13","2012-04-03","2012-01-01",49,0
"FEDp_4959","FEDm_154","2012-03-13","2012-04-03","2012-01-01",56,-0.109375
"FEDp_4960","FEDm_154","2012-03-13","2012-04-03","2012-01-01",49,0.0185185185185185
"FEDp_4961","FEDm_154","2012-03-13","2012-04-03","2012-01-01",51,0.0192307692307692
"FEDp_4962","FEDm_154","2012-03-13","2012-04-03","2012-01-01",58,-0.09375
"FEDp_4963","FEDm_155","2012-04-24","2012-05-16","2012-04-01",39,0
"FEDp_4964","FEDm_155","2012-04-24","2012-05-16","2012-04-01",63,-0.0746268656716418
"FEDp_4965","FEDm_155","2012-04-24","2012-05-16","2012-04-01",60,0.0158730158730159
"FEDp_4966","FEDm_155","2012-04-24","2012-05-16","2012-04-01",40,-0.0454545454545455
"FEDp_4967","FEDm_155","2012-04-24","2012-05-16","2012-04-01",44,-0.02
"FEDp_4968","FEDm_155","2012-04-24","2012-05-16","2012-04-01",74,0.025
"FEDp_4969","FEDm_155","2012-04-24","2012-05-16","2012-04-01",34,0
"FEDp_4970","FEDm_155","2012-04-24","2012-05-16","2012-04-01",48,-0.02
"FEDp_4971","FEDm_155","2012-04-24","2012-05-16","2012-04-01",72,0.0126582278481013
"FEDp_4972","FEDm_155","2012-04-24","2012-05-16","2012-04-01",21,0.0434782608695652
"FEDp_4973","FEDm_155","2012-04-24","2012-05-16","2012-04-01",41,-0.0681818181818182
"FEDp_4974","FEDm_155","2012-04-24","2012-05-16","2012-04-01",32,0
"FEDp_4975","FEDm_155","2012-04-24","2012-05-16","2012-04-01",59,-0.0153846153846154
"FEDp_4976","FEDm_155","2012-04-24","2012-05-16","2012-04-01",39,-0.0238095238095238
"FEDp_4977","FEDm_155","2012-04-24","2012-05-16","2012-04-01",56,0
"FEDp_4978","FEDm_155","2012-04-24","2012-05-16","2012-04-01",87,0
"FEDp_4979","FEDm_155","2012-04-24","2012-05-16","2012-04-01",49,-0.0204081632653061
"FEDp_4980","FEDm_155","2012-04-24","2012-05-16","2012-04-01",34,-0.0625
"FEDp_4981","FEDm_155","2012-04-24","2012-05-16","2012-04-01",70,-0.0273972602739726
"FEDp_4982","FEDm_155","2012-04-24","2012-05-16","2012-04-01",18,-0.1
"FEDp_4983","FEDm_155","2012-04-24","2012-05-16","2012-04-01",78,-0.118421052631579
"FEDp_4984","FEDm_155","2012-04-24","2012-05-16","2012-04-01",51,-0.0576923076923077
"FEDp_4985","FEDm_155","2012-04-24","2012-05-16","2012-04-01",28,-0.0689655172413793
"FEDp_4986","FEDm_155","2012-04-24","2012-05-16","2012-04-01",85,-0.0108695652173913
"FEDp_4987","FEDm_155","2012-04-24","2012-05-16","2012-04-01",60,0
"FEDp_4988","FEDm_155","2012-04-24","2012-05-16","2012-04-01",66,-0.0571428571428571
"FEDp_4989","FEDm_155","2012-04-24","2012-05-16","2012-04-01",84,0.0340909090909091
"FEDp_4990","FEDm_155","2012-04-24","2012-05-16","2012-04-01",162,-0.0174418604651163
"FEDp_4991","FEDm_155","2012-04-24","2012-05-16","2012-04-01",65,0
"FEDp_4992","FEDm_155","2012-04-24","2012-05-16","2012-04-01",70,0.0428571428571429
"FEDp_4993","FEDm_155","2012-04-24","2012-05-16","2012-04-01",54,0.0892857142857143
"FEDp_4994","FEDm_155","2012-04-24","2012-05-16","2012-04-01",56,-0.0701754385964912
"FEDp_4995","FEDm_155","2012-04-24","2012-05-16","2012-04-01",20,-0.0952380952380952
"FEDp_4996","FEDm_155","2012-04-24","2012-05-16","2012-04-01",228,-0.102880658436214
"FEDp_4997","FEDm_155","2012-04-24","2012-05-16","2012-04-01",134,-0.0359712230215827
"FEDp_4998","FEDm_155","2012-04-24","2012-05-16","2012-04-01",128,-0.0305343511450382
"FEDp_4999","FEDm_155","2012-04-24","2012-05-16","2012-04-01",159,-0.0119760479041916
"FEDp_5000","FEDm_155","2012-04-24","2012-05-16","2012-04-01",136,-0.0137931034482759
"FEDp_5001","FEDm_155","2012-04-24","2012-05-16","2012-04-01",49,0
"FEDp_5002","FEDm_155","2012-04-24","2012-05-16","2012-04-01",126,-0.0225563909774436
"FEDp_5003","FEDm_155","2012-04-24","2012-05-16","2012-04-01",93,0.0101010101010101
"FEDp_5004","FEDm_155","2012-04-24","2012-05-16","2012-04-01",36,0
"FEDp_5005","FEDm_155","2012-04-24","2012-05-16","2012-04-01",66,0.0579710144927536
"FEDp_5006","FEDm_155","2012-04-24","2012-05-16","2012-04-01",22,0.0454545454545455
"FEDp_5007","FEDm_155","2012-04-24","2012-05-16","2012-04-01",135,0
"FEDp_5008","FEDm_155","2012-04-24","2012-05-16","2012-04-01",51,0.0555555555555556
"FEDp_5009","FEDm_155","2012-04-24","2012-05-16","2012-04-01",59,-0.0757575757575758
"FEDp_5010","FEDm_155","2012-04-24","2012-05-16","2012-04-01",49,0.0185185185185185
"FEDp_5011","FEDm_155","2012-04-24","2012-05-16","2012-04-01",51,0.0192307692307692
"FEDp_5012","FEDm_155","2012-04-24","2012-05-16","2012-04-01",23,-0.0769230769230769
"FEDp_5013","FEDm_156","2012-06-19","2012-07-11","2012-04-01",41,0
"FEDp_5014","FEDm_156","2012-06-19","2012-07-11","2012-04-01",59,-0.0625
"FEDp_5015","FEDm_156","2012-06-19","2012-07-11","2012-04-01",63,-0.0149253731343284
"FEDp_5016","FEDm_156","2012-06-19","2012-07-11","2012-04-01",86,-0.043956043956044
"FEDp_5017","FEDm_156","2012-06-19","2012-07-11","2012-04-01",71,0.0131578947368421
"FEDp_5018","FEDm_156","2012-06-19","2012-07-11","2012-04-01",57,0.0344827586206897
"FEDp_5019","FEDm_156","2012-06-19","2012-07-11","2012-04-01",49,-0.0555555555555556
"FEDp_5020","FEDm_156","2012-06-19","2012-07-11","2012-04-01",33,0.0256410256410256
"FEDp_5021","FEDm_156","2012-06-19","2012-07-11","2012-04-01",60,-0.015625
"FEDp_5022","FEDm_156","2012-06-19","2012-07-11","2012-04-01",52,-0.0363636363636364
"FEDp_5023","FEDm_156","2012-06-19","2012-07-11","2012-04-01",61,-0.0298507462686567
"FEDp_5024","FEDm_156","2012-06-19","2012-07-11","2012-04-01",41,-0.0454545454545455
"FEDp_5025","FEDm_156","2012-06-19","2012-07-11","2012-04-01",78,-0.0128205128205128
"FEDp_5026","FEDm_156","2012-06-19","2012-07-11","2012-04-01",55,-0.0526315789473684
"FEDp_5027","FEDm_156","2012-06-19","2012-07-11","2012-04-01",54,-0.105263157894737
"FEDp_5028","FEDm_156","2012-06-19","2012-07-11","2012-04-01",31,-0.03125
"FEDp_5029","FEDm_156","2012-06-19","2012-07-11","2012-04-01",67,-0.0144927536231884
"FEDp_5030","FEDm_156","2012-06-19","2012-07-11","2012-04-01",20,-0.0476190476190476
"FEDp_5031","FEDm_156","2012-06-19","2012-07-11","2012-04-01",48,0
"FEDp_5032","FEDm_156","2012-06-19","2012-07-11","2012-04-01",38,0
"FEDp_5033","FEDm_156","2012-06-19","2012-07-11","2012-04-01",31,-0.0294117647058824
"FEDp_5034","FEDm_156","2012-06-19","2012-07-11","2012-04-01",23,-0.08
"FEDp_5035","FEDm_156","2012-06-19","2012-07-11","2012-04-01",142,-0.089041095890411
"FEDp_5036","FEDm_156","2012-06-19","2012-07-11","2012-04-01",66,-0.0735294117647059
"FEDp_5037","FEDm_156","2012-06-19","2012-07-11","2012-04-01",48,-0.0784313725490196
"FEDp_5038","FEDm_156","2012-06-19","2012-07-11","2012-04-01",113,-0.0252100840336134
"FEDp_5039","FEDm_156","2012-06-19","2012-07-11","2012-04-01",58,-0.0357142857142857
"FEDp_5040","FEDm_156","2012-06-19","2012-07-11","2012-04-01",63,-0.0597014925373134
"FEDp_5041","FEDm_156","2012-06-19","2012-07-11","2012-04-01",100,-0.0396039603960396
"FEDp_5042","FEDm_156","2012-06-19","2012-07-11","2012-04-01",215,-0.0636363636363636
"FEDp_5043","FEDm_156","2012-06-19","2012-07-11","2012-04-01",79,-0.0625
"FEDp_5044","FEDm_156","2012-06-19","2012-07-11","2012-04-01",70,0.0410958904109589
"FEDp_5045","FEDm_156","2012-06-19","2012-07-11","2012-04-01",69,0.0434782608695652
"FEDp_5046","FEDm_156","2012-06-19","2012-07-11","2012-04-01",91,-0.010989010989011
"FEDp_5047","FEDm_156","2012-06-19","2012-07-11","2012-04-01",61,-0.0769230769230769
"FEDp_5048","FEDm_156","2012-06-19","2012-07-11","2012-04-01",65,-0.0285714285714286
"FEDp_5049","FEDm_156","2012-06-19","2012-07-11","2012-04-01",190,-0.0717948717948718
"FEDp_5050","FEDm_156","2012-06-19","2012-07-11","2012-04-01",118,-0.0932203389830508
"FEDp_5051","FEDm_156","2012-06-19","2012-07-11","2012-04-01",161,-0.0304878048780488
"FEDp_5052","FEDm_156","2012-06-19","2012-07-11","2012-04-01",148,-0.0921052631578947
"FEDp_5053","FEDm_156","2012-06-19","2012-07-11","2012-04-01",183,-0.00537634408602151
"FEDp_5054","FEDm_156","2012-06-19","2012-07-11","2012-04-01",100,-0.00925925925925926
"FEDp_5055","FEDm_156","2012-06-19","2012-07-11","2012-04-01",76,-0.025
"FEDp_5056","FEDm_156","2012-06-19","2012-07-11","2012-04-01",22,0.0454545454545455
"FEDp_5057","FEDm_156","2012-06-19","2012-07-11","2012-04-01",172,0
"FEDp_5058","FEDm_156","2012-06-19","2012-07-11","2012-04-01",57,0
"FEDp_5059","FEDm_156","2012-06-19","2012-07-11","2012-04-01",51,-0.103448275862069
"FEDp_5060","FEDm_156","2012-06-19","2012-07-11","2012-04-01",49,0.0185185185185185
"FEDp_5061","FEDm_156","2012-06-19","2012-07-11","2012-04-01",84,0.0238095238095238
"FEDp_5062","FEDm_156","2012-06-19","2012-07-11","2012-04-01",55,-0.0701754385964912
"FEDp_5063","FEDm_157","2012-07-31","2012-08-22","2012-07-01",75,0
"FEDp_5064","FEDm_157","2012-07-31","2012-08-22","2012-07-01",57,-0.0655737704918033
"FEDp_5065","FEDm_157","2012-07-31","2012-08-22","2012-07-01",65,0
"FEDp_5066","FEDm_157","2012-07-31","2012-08-22","2012-07-01",50,-0.0192307692307692
"FEDp_5067","FEDm_157","2012-07-31","2012-08-22","2012-07-01",66,0
"FEDp_5068","FEDm_157","2012-07-31","2012-08-22","2012-07-01",69,0
"FEDp_5069","FEDm_157","2012-07-31","2012-08-22","2012-07-01",30,-0.129032258064516
"FEDp_5070","FEDm_157","2012-07-31","2012-08-22","2012-07-01",67,0
"FEDp_5071","FEDm_157","2012-07-31","2012-08-22","2012-07-01",84,-0.0116279069767442
"FEDp_5072","FEDm_157","2012-07-31","2012-08-22","2012-07-01",28,-0.0344827586206897
"FEDp_5073","FEDm_157","2012-07-31","2012-08-22","2012-07-01",77,-0.05
"FEDp_5074","FEDm_157","2012-07-31","2012-08-22","2012-07-01",48,-0.02
"FEDp_5075","FEDm_157","2012-07-31","2012-08-22","2012-07-01",105,-0.0462962962962963
"FEDp_5076","FEDm_157","2012-07-31","2012-08-22","2012-07-01",28,0.0333333333333333
"FEDp_5077","FEDm_157","2012-07-31","2012-08-22","2012-07-01",52,-0.02
"FEDp_5078","FEDm_157","2012-07-31","2012-08-22","2012-07-01",83,0.0116279069767442
"FEDp_5079","FEDm_157","2012-07-31","2012-08-22","2012-07-01",22,-0.0909090909090909
"FEDp_5080","FEDm_157","2012-07-31","2012-08-22","2012-07-01",64,-0.0149253731343284
"FEDp_5081","FEDm_157","2012-07-31","2012-08-22","2012-07-01",43,-0.0232558139534884
"FEDp_5082","FEDm_157","2012-07-31","2012-08-22","2012-07-01",40,0
"FEDp_5083","FEDm_157","2012-07-31","2012-08-22","2012-07-01",73,-0.0632911392405063
"FEDp_5084","FEDm_157","2012-07-31","2012-08-22","2012-07-01",66,-0.0588235294117647
"FEDp_5085","FEDm_157","2012-07-31","2012-08-22","2012-07-01",121,-0.0232558139534884
"FEDp_5086","FEDm_157","2012-07-31","2012-08-22","2012-07-01",45,-0.0222222222222222
"FEDp_5087","FEDm_157","2012-07-31","2012-08-22","2012-07-01",339,-0.0461095100864553
"FEDp_5088","FEDm_157","2012-07-31","2012-08-22","2012-07-01",112,-0.00862068965517241
"FEDp_5089","FEDm_157","2012-07-31","2012-08-22","2012-07-01",136,-0.072992700729927
"FEDp_5090","FEDm_157","2012-07-31","2012-08-22","2012-07-01",108,-0.0462962962962963
"FEDp_5091","FEDm_157","2012-07-31","2012-08-22","2012-07-01",99,0
"FEDp_5092","FEDm_157","2012-07-31","2012-08-22","2012-07-01",86,0.021978021978022
"FEDp_5093","FEDm_157","2012-07-31","2012-08-22","2012-07-01",163,-0.0121212121212121
"FEDp_5094","FEDm_157","2012-07-31","2012-08-22","2012-07-01",64,-0.0289855072463768
"FEDp_5095","FEDm_157","2012-07-31","2012-08-22","2012-07-01",169,-0.0441988950276243
"FEDp_5096","FEDm_157","2012-07-31","2012-08-22","2012-07-01",103,0.0280373831775701
"FEDp_5097","FEDm_157","2012-07-31","2012-08-22","2012-07-01",21,0
"FEDp_5098","FEDm_157","2012-07-31","2012-08-22","2012-07-01",112,-0.040650406504065
"FEDp_5099","FEDm_157","2012-07-31","2012-08-22","2012-07-01",22,0.0454545454545455
"FEDp_5100","FEDm_157","2012-07-31","2012-08-22","2012-07-01",143,-0.00675675675675676
"FEDp_5101","FEDm_157","2012-07-31","2012-08-22","2012-07-01",60,0
"FEDp_5102","FEDm_157","2012-07-31","2012-08-22","2012-07-01",51,-0.103448275862069
"FEDp_5103","FEDm_157","2012-07-31","2012-08-22","2012-07-01",49,0.0185185185185185
"FEDp_5104","FEDm_157","2012-07-31","2012-08-22","2012-07-01",51,0.0181818181818182
"FEDp_5105","FEDm_157","2012-07-31","2012-08-22","2012-07-01",37,-0.025
"FEDp_5106","FEDm_158","2012-09-12","2012-10-04","2012-07-01",32,0
"FEDp_5107","FEDm_158","2012-09-12","2012-10-04","2012-07-01",57,-0.109375
"FEDp_5108","FEDm_158","2012-09-12","2012-10-04","2012-07-01",49,0
"FEDp_5109","FEDm_158","2012-09-12","2012-10-04","2012-07-01",63,0.0441176470588235
"FEDp_5110","FEDm_158","2012-09-12","2012-10-04","2012-07-01",55,0.0175438596491228
"FEDp_5111","FEDm_158","2012-09-12","2012-10-04","2012-07-01",61,0
"FEDp_5112","FEDm_158","2012-09-12","2012-10-04","2012-07-01",41,-0.0434782608695652
"FEDp_5113","FEDm_158","2012-09-12","2012-10-04","2012-07-01",63,0.0294117647058824
"FEDp_5114","FEDm_158","2012-09-12","2012-10-04","2012-07-01",94,0
"FEDp_5115","FEDm_158","2012-09-12","2012-10-04","2012-07-01",47,-0.0204081632653061
"FEDp_5116","FEDm_158","2012-09-12","2012-10-04","2012-07-01",67,-0.0547945205479452
"FEDp_5117","FEDm_158","2012-09-12","2012-10-04","2012-07-01",28,-0.032258064516129
"FEDp_5118","FEDm_158","2012-09-12","2012-10-04","2012-07-01",99,0
"FEDp_5119","FEDm_158","2012-09-12","2012-10-04","2012-07-01",16,0.0588235294117647
"FEDp_5120","FEDm_158","2012-09-12","2012-10-04","2012-07-01",45,0
"FEDp_5121","FEDm_158","2012-09-12","2012-10-04","2012-07-01",65,-0.0615384615384615
"FEDp_5122","FEDm_158","2012-09-12","2012-10-04","2012-07-01",81,0.024390243902439
"FEDp_5123","FEDm_158","2012-09-12","2012-10-04","2012-07-01",26,-0.0769230769230769
"FEDp_5124","FEDm_158","2012-09-12","2012-10-04","2012-07-01",55,-0.0178571428571429
"FEDp_5125","FEDm_158","2012-09-12","2012-10-04","2012-07-01",38,-0.027027027027027
"FEDp_5126","FEDm_158","2012-09-12","2012-10-04","2012-07-01",39,0
"FEDp_5127","FEDm_158","2012-09-12","2012-10-04","2012-07-01",27,-0.161290322580645
"FEDp_5128","FEDm_158","2012-09-12","2012-10-04","2012-07-01",94,-0.0111111111111111
"FEDp_5129","FEDm_158","2012-09-12","2012-10-04","2012-07-01",81,-0.0470588235294118
"FEDp_5130","FEDm_158","2012-09-12","2012-10-04","2012-07-01",126,-0.00763358778625954
"FEDp_5131","FEDm_158","2012-09-12","2012-10-04","2012-07-01",60,0
"FEDp_5132","FEDm_158","2012-09-12","2012-10-04","2012-07-01",32,-0.0909090909090909
"FEDp_5133","FEDm_158","2012-09-12","2012-10-04","2012-07-01",63,-0.0597014925373134
"FEDp_5134","FEDm_158","2012-09-12","2012-10-04","2012-07-01",61,0.0476190476190476
"FEDp_5135","FEDm_158","2012-09-12","2012-10-04","2012-07-01",172,-0.0279329608938547
"FEDp_5136","FEDm_158","2012-09-12","2012-10-04","2012-07-01",81,0.0864197530864197
"FEDp_5137","FEDm_158","2012-09-12","2012-10-04","2012-07-01",101,-0.00980392156862745
"FEDp_5138","FEDm_158","2012-09-12","2012-10-04","2012-07-01",46,-0.0625
"FEDp_5139","FEDm_158","2012-09-12","2012-10-04","2012-07-01",46,-0.104166666666667
"FEDp_5140","FEDm_158","2012-09-12","2012-10-04","2012-07-01",139,-0.0780141843971631
"FEDp_5141","FEDm_158","2012-09-12","2012-10-04","2012-07-01",85,-0.0465116279069767
"FEDp_5142","FEDm_158","2012-09-12","2012-10-04","2012-07-01",84,0
"FEDp_5143","FEDm_158","2012-09-12","2012-10-04","2012-07-01",226,-0.025974025974026
"FEDp_5144","FEDm_158","2012-09-12","2012-10-04","2012-07-01",210,-0.00909090909090909
"FEDp_5145","FEDm_158","2012-09-12","2012-10-04","2012-07-01",115,-0.0427350427350427
"FEDp_5146","FEDm_158","2012-09-12","2012-10-04","2012-07-01",254,0.0112359550561798
"FEDp_5147","FEDm_158","2012-09-12","2012-10-04","2012-07-01",22,0.0454545454545455
"FEDp_5148","FEDm_158","2012-09-12","2012-10-04","2012-07-01",148,-0.00657894736842105
"FEDp_5149","FEDm_158","2012-09-12","2012-10-04","2012-07-01",53,0
"FEDp_5150","FEDm_158","2012-09-12","2012-10-04","2012-07-01",44,-0.0208333333333333
"FEDp_5151","FEDm_158","2012-09-12","2012-10-04","2012-07-01",81,-0.0240963855421687
"FEDp_5152","FEDm_158","2012-09-12","2012-10-04","2012-07-01",48,0
"FEDp_5153","FEDm_158","2012-09-12","2012-10-04","2012-07-01",43,0.0638297872340425
