"topic","meeting_id","meet_date","pub_date","meeting_value","premeetarticle_value","postmeetarticle_value","prepubarticle_value","postpubarticle_value","period","meeting_value_mean","premeetarticle_value_mean","postmeetarticle_value_mean","prepubarticle_value_mean","postpubarticle_value_mean","meeting_value_sd","premeetarticle_value_sd","postmeetarticle_value_sd","prepubarticle_value_sd","postpubarticle_value_sd","meeting_value_std","premeetarticle_value_std","postmeetarticle_value_std","prepubarticle_value_std","postpubarticle_value_std"
"T10","FEDm_121",2008-01-29,2008-02-20,0.0194860378446302,0.0438478727133499,0.0386087617879299,0.0370345475307365,0.0380525652052404,"121",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.758943988137256,0.683165135599093,0.00398781058134722,-0.368874968636715,-0.164822717046971
"T10","FEDm_122",2008-03-18,2008-04-08,0.0204974859707146,0.0409235469407751,0.0524847322419261,0.0608504541887231,0.0461341915975164,"122",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.280518559786905,0.217010953252809,2.17956450233654,2.85883615204942,0.891982752558739
"T10","FEDm_123",2008-04-29,2008-05-21,0.0183807184886803,0.0393809244100933,0.0426224872082327,0.0354920203192805,0.0333585119105455,"123",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.2817714794308,-0.028891863458949,0.633289198939471,-0.577929879116382,-0.778647330517775
"T10","FEDm_124",2008-06-24,2008-07-16,0.0192040083375216,0.0449399931312874,0.0496204238590887,0.0501189229538391,0.0462042821101076,"124",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.892346862952224,0.857255349904829,1.73047716993267,1.40441817811897,0.901148238994074
"T10","FEDm_125",2008-08-05,2008-08-26,0.0206968173862633,0.0401896017814081,0.035140610929159,0.036818286637753,0.0330001924279323,"125",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.186232737896311,0.100015914991221,-0.539774385860903,-0.398184274357321,-0.82550349172981
"T10","FEDm_126",2008-09-16,2008-10-07,0.0211413115748002,0.0485332942795792,0.0563909158882538,0.0536192032197422,0.0524124300071838,"126",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.0240176121372247,1.43004801699236,2.79200470050794,1.87880253400428,1.71296560536253
"T10","FEDm_127",2008-10-28,2008-11-19,0.0177119287619443,0.0431230856636303,0.0439784772325633,0.0464227848406817,0.0512248988497484,"127",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.59811593965405,0.567629952171244,0.845891286913548,0.903489691005113,1.5576763898521
"T10","FEDm_128",2008-12-15,2009-01-06,0.0178441054578281,0.0508961421908511,0.0400050811301222,0.0448548725310803,0.0456833074492381,"128",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.53559499496562,1.80669943059932,0.222913025591851,0.690994400750689,0.833022240041799
"T10","FEDm_129",2009-01-27,2009-02-18,0.0204661365922205,0.0524956157103031,0.0510299905891347,0.0538332732387785,0.0414806233930326,"129",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.295347140163655,2.06166461869059,1.95147940783226,1.90781491597955,0.283452229991897
"T10","FEDm_130",2009-03-17,2009-04-08,0.019502536361064,0.0529360325076957,0.0496512047845104,0.0564896033267138,0.050665366621955,"130",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.751140019166012,2.13186956439312,1.73530322978342,2.26782078466928,1.48450835534386
"T10","FEDm_131",2009-04-28,2009-05-20,0.018767517495882,0.0449916751218361,0.0492958412730584,0.0457863245808912,0.0596455408328266,"131",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.09881154709857,0.865493753530101,1.67958672511238,0.817231800936011,2.65881371956258
"T10","FEDm_132",2009-06-23,2009-07-15,0.0186564055880277,0.0495141920028255,0.0446158285092491,0.0632629141165851,0.0480906999515979,"132",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.15136862910713,1.58640870034489,0.945819907157814,3.18579089910956,1.14782837441262
"T10","FEDm_133",2009-08-11,2009-09-02,0.0197121037700475,0.0457070524877136,0.0385373680466496,0.0318988584908347,0.0636851818059578,"133",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.652012466476436,0.979528979764846,-0.00720582520661909,-1.06490224421046,3.1870631669422
"T10","FEDm_134",2009-09-22,2009-10-14,0.0179864259229325,0.0456871150220894,0.0406679187480515,0.0470361233402742,0.0346696805681975,"134",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.4682759424857,0.976350834199374,0.326837581842994,0.986613945912107,-0.607190479913231
"T10","FEDm_135",2009-11-03,2009-11-24,0.0166696772064298,0.0465139089506465,0.0451301680192877,0.0392733995647474,0.0419248647444697,"135",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-2.09111170882535,1.10814649504877,1.0264618379978,-0.0654488714688188,0.341544087649714
"T10","FEDm_136",2009-12-15,2010-01-06,0.0188319043591908,0.0497028614130334,0.0451047559367057,0.0417076784452725,0.0454116614257585,"136",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.06835589458983,1.61648367881481,1.02247754480997,0.264462944459775,0.797500058060675
"T10","FEDm_137",2010-01-26,2010-02-17,0.02103957648637,0.0445595266216148,0.0511428546409839,0.0470200259828198,0.0284817209975509,"137",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.0241041372686539,0.796606821485092,1.96917506388415,0.984432310737961,-1.41636789081265
"T10","FEDm_138",2010-03-16,2010-04-06,0.0175264249833389,0.0453197122319483,0.0361735873690201,0.0482678033075913,0.0407905109961144,"138",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.68586114620604,0.917784737071566,-0.37781674310397,1.15354049566421,0.193208692329366
"T10","FEDm_139",2010-04-27,2010-05-19,0.0194315549421878,0.0338152999112977,0.0434758611150774,0.0569882426919817,0.0370461898113178,"139",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.78471496468717,-0.916084105107924,0.767087435771886,2.33540014864648,-0.296422839243968
"T10","FEDm_140",2010-06-22,2010-07-14,0.0178992929651174,0.0518075815420684,0.034427553523946,0.0468498809329318,0.0534474364780801,"140",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.50949073303309,1.95198805388114,-0.651572769679029,0.96137297155177,1.84830971141597
"T10","FEDm_141",2010-08-10,2010-08-31,0.0201917919348176,0.0370366495237744,0.0423447903734439,0.0441616333358272,0.0430289455202161,"141",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.42511500155832,-0.402582631113995,0.589749846996939,0.597041401524284,0.48592079427531
"T10","FEDm_142",2010-09-21,2010-10-12,0.0211857402067296,0.0365320854454179,0.0504541799933601,0.0380580845365733,0.066900367990623,"142",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.0450328147103221,-0.483013018724499,1.86119958811182,-0.230157521360133,3.60750160109233
"T10","FEDm_143",2010-11-02,2010-11-23,0.017885112879476,0.0484360127648422,0.0442490386268996,0.0415724691434962,0.0476119118939025,"143",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.51619806025243,1.41454078951965,0.888311892027861,0.246138361094934,1.08521896714801
"T10","FEDm_144",2010-12-14,2011-01-04,0.0225094179684765,0.0489657223089885,0.0479390909945547,0.0553570405832742,0.0581762809074705,"144",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.671146091140231,1.49897950758187,1.46686543889813,2.1143273479351,2.46668383752883
"T10","FEDm_145",2011-01-25,2011-02-16,0.0175939602750062,0.0452108995701313,0.0478325851091548,0.052205527938693,0.036510455598913,"145",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.65391625450924,0.900439379083778,1.45016666294015,1.68721060801932,-0.366478892127755
"T10","FEDm_146",2011-03-15,2011-04-05,0.0209590652002886,0.0528470605424545,0.0465850336358274,0.048895350400462,0.0427289016240977,"146",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.0621868085764233,2.11768692643339,1.25456636845017,1.23859040619254,0.446685123737164
"T10","FEDm_147",2011-04-26,2011-05-18,0.0188807704473589,0.0383522172355897,0.0444620405887396,0.0528290450613945,0.0455138744557965,"147",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-1.04524172930472,-0.192873645619375,0.92170790602296,1.77171434662492,0.810866091574965
"T10","FEDm_148",2011-06-21,2011-07-12,0.0226223656908867,0.034655317560551,0.0308577814496304,0.043730007677476,0.0480393369745229,"148",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.724571532427556,-0.782180507869732,-1.21126788761746,0.538544240049793,1.14111182102679
"T10","FEDm_149",2011-08-09,2011-08-30,0.0208226869266376,0.0480251185379037,0.0479059827843937,0.0443162528641179,0.0424133584153049,"149",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.126695143019387,1.34904190968018,1.46167449023109,0.617996605040409,0.405422663340841
"T10","FEDm_150",2011-09-20,2011-10-12,0.0201551567632326,0.0438499853296838,0.0402541754172316,0.0451969197572828,0.0597779530771818,"150",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.442443816755294,0.683501898674184,0.261967859765883,0.737351218136158,2.67612879666278
"T10","FEDm_151",2011-11-01,2011-11-22,0.0198825572386965,0.0446005765319247,0.0518695027356643,0.0463235973469681,0.056498777041114,"151",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.571386212248351,0.803150410970011,2.083104295943,0.890047054489529,2.24732263779005
"T10","FEDm_152",2011-12-13,2012-01-03,0.0193285782975322,0.0363454726167702,0.0341259505977839,0.0440238242929347,0.0500481892892564,"152",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.833423983033136,-0.512760166381377,-0.698860294432619,0.578364481654594,1.40380227599133
"T10","FEDm_153",2012-01-24,2012-02-15,0.019355481561347,0.0343611192698476,0.0391947902017997,0.0446984274845971,0.0281327438602466,"153",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.820698460900382,-0.829077390883476,0.0958696549646516,0.669791789254025,-1.46200238683724
"T10","FEDm_154",2012-03-13,2012-04-03,0.0196772551675917,0.0352134645902009,0.0394543247987942,0.0280459264483634,0.0402058648902576,"154",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.668496215990977,-0.693208692665172,0.136561397700577,-1.58708062605099,0.116756605526187
"T10","FEDm_155",2012-04-24,2012-05-16,0.023084230875293,0.0359948558885972,0.0454492564386917,0.0351293063924694,0.0493195263368456,"155",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.943038543232278,-0.568650469633914,1.07649086697028,-0.627087603489781,1.30851761963271
"T10","FEDm_156",2012-06-19,2012-07-11,0.0190738817382417,0.039774989281979,0.0353707639110042,0.0479939319810642,0.0402632714199594,"156",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.953898090736163,0.0339243213409864,-0.503689308820675,1.11642338990111,0.124263452741734
"T10","FEDm_157",2012-07-31,2012-08-22,0.0196271486760112,0.0376552738145416,0.0306055617875479,0.0408059586833803,0.0393299669087648,"157",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.692197104923697,-0.303970396065974,-1.25081274106381,0.142255087962913,0.00221854935683972
"T10","FEDm_158",2012-09-12,2012-10-04,0.0207187656628512,0.0483064104079635,0.0575230845805329,0.0440257597537256,0.0437957943016522,"158",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.175850975987502,1.39388143574055,2.96951443405944,0.578626789884474,0.586198875350265
"T10","FEDm_159",2012-10-23,2012-11-14,0.0212936312095625,0.0438321589150307,0.0409839264729768,0.0529669235806251,0.0353541445486103,"159",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.0960663753194123,0.680660266656057,0.376383596879663,1.79040068245145,-0.517685565538609
"T10","FEDm_160",2012-12-11,2013-01-03,0.0205115179941717,0.0388253024457266,0.0398062697211619,0.0583597050428981,0.0450742857374765,"160",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.273881267512634,-0.117461168876979,0.19174191083465,2.52127106026977,0.753382642161672
"T10","FEDm_161",2013-01-29,2013-02-20,0.0206720600288407,0.0378912106481809,0.0447084058163634,0.0407747665992365,0.0525295339206475,"161",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.197943224103432,-0.266360721110484,0.960334858181318,0.138027701690614,1.7282788666114
"T10","FEDm_162",2013-03-19,2013-04-10,0.0217070569002872,0.0328608327777681,0.032834629068227,0.0404483132395339,0.0345932768499133,"162",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.291621004444802,-1.06823160193593,-0.901323180223543,0.0937842825913841,-0.617181521748341
"T10","FEDm_163",2013-04-30,2013-05-22,0.0207780914299616,0.0404868211190226,0.0482445378700854,0.0315565874721362,0.0616165073120395,"163",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,-0.147789274344054,0.147394370087624,1.51475564630215,-1.11128939164124,2.91654997889182
"T10","FEDm_164",2013-06-18,2013-07-10,0.0219642975878383,0.03817986447671,0.0433162121100384,0.039500134375025,0.0477461170879314,"164",0.0210905354927826,0.0395621717830236,0.0385833272711819,0.0397563189325255,0.039313001168569,0.00211411866123411,0.00627330158844839,0.00637806541437132,0.00737857440380968,0.00764722233628411,0.413298511137324,-0.220347656943343,0.742056490702043,-0.0347200615566311,1.10276850188459
"T11","FEDm_1",1993-02-03,1993-03-26,0.0184335498004164,0.0317869669041823,0.0291371277886201,0.0251527895501827,0.037536125260092,"1",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-1.0759316606493,-0.258985832511026,-0.52834616868307,-1.18947361830348,0.242757683787247
"T11","FEDm_2",1993-03-23,1993-05-21,0.022750035962615,0.0313020606806594,0.0308592834962478,0.0314497324534745,0.0293854533436784,"2",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,1.80436721240641,-0.316215149489709,-0.337035705266103,-0.418109166841941,-0.70152131738123
"T11","FEDm_3",1993-05-18,1993-07-09,0.0223731014399495,0.0349598641650361,0.0312271741209278,0.0339967057289832,0.0434455809860666,"3",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,1.55284686922611,0.115483980977822,-0.296167550555958,-0.106109411766678,0.927385283523587
"T11","FEDm_4",1993-07-07,1993-08-20,0.0173080501203225,0.0289175166141845,0.0439254887560495,0.0364585459357597,0.0286385129446026,"4",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-1.82695351925936,-0.597642406163161,1.11446009867445,0.195461691838755,-0.788056530821895
"T11","FEDm_5",1993-08-17,1993-09-24,0.0222884757859542,0.0364578273885178,0.0211378056936206,0.0325088262278062,0.0320462687871228,"5",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,1.49637798071932,0.292275715091329,-1.41697314372241,-0.28837203871003,-0.393258124481805
"T11","FEDm_6",1993-09-21,1993-11-19,0.0198275742722349,0.030389264361694,0.0360206019833386,0.0353784639242519,0.0326442222544568,"6",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.145728953096598,-0.42394465952884,0.23632373443757,0.0631535414973169,-0.323983479560527
"T11","FEDm_7",1993-11-16,1993-12-23,0.0236416349834049,0.0370986237124425,0.0288891879985431,0.039781231849858,0.0426984824706532,"7",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,2.39931216492091,0.367903401769041,-0.555889250838212,0.602484883388986,0.840831751846233
"T11","FEDm_8",1993-12-21,1994-02-04,0.0200849845048682,0.0439958085328001,0.04201855290291,0.0338809030624774,0.0283599199097663,"8",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,0.0260353883391835,1.18191889011877,0.9026228181343,-0.120295035123741,-0.820332342603492
"T11","FEDm_9",1994-02-04,1994-03-25,0.0212450968372033,0.0386629633278939,0.0297747581357887,0.0297576064459088,0.030416583625215,"9",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,0.800153529318199,0.55252897135766,-0.457513225607566,-0.625391632266137,-0.582061881115223
"T11","FEDm_10",1994-03-22,1994-05-20,0.0167638576961964,0.0280085128611809,0.0377510578790653,0.0355676245745699,0.0298933002042232,"10",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-2.19008148192089,-0.704924312214012,0.428556247367619,0.0863253890925,-0.642685784416631
"T11","FEDm_11",1994-05-17,1994-07-08,0.0194647605299141,0.0313779740903181,0.0283075340155647,0.0308463219205069,0.0372545127110737,"11",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.387826801640017,-0.307255741724787,-0.620503903589448,-0.492025897852055,0.210132052522663
"T11","FEDm_12",1994-07-06,1994-08-19,0.0187413180112687,0.0305606679319597,0.0366943116564825,0.0311454873270798,0.0396851671110531,"12",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.870564517660767,-0.403715368218145,0.311164649929003,-0.455378660727397,0.491730420428537
"T11","FEDm_13",1994-08-16,1994-09-30,0.0205166702394364,0.0268640406224701,0.0346207836969378,0.0330691656380601,0.0286689453307831,"13",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,0.314090043924525,-0.839996541328002,0.0808210212480758,-0.219731444621614,-0.784530850544196
"T11","FEDm_14",1994-09-27,1994-11-18,0.0195459230807879,0.0334870458267396,0.0331078396221048,0.02420383008706,0.0305640367797941,"14",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.333668767759731,-0.0583401182923935,-0.0872485852330757,-1.30571948665147,-0.56497900513236
"T11","FEDm_15",1994-11-15,1994-12-22,0.021224636227798,0.0261094556959474,0.0273740754493944,0.0328693116743127,0.0316342297214974,"15",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,0.786500602377712,-0.929053719504774,-0.724199748328467,-0.244213204339943,-0.440994046295517
"T11","FEDm_16",1994-12-20,1995-02-03,0.0248987513562653,0.0313525071507982,0.0287294451533189,0.0377070684069577,0.0301446926110693,"16",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,3.23815902692623,-0.310261385875263,-0.573634729723791,0.348403502797465,-0.613561244345286
"T11","FEDm_17",1995-02-01,1995-03-31,0.0179250893300738,0.0352574540774185,0.0277651314833863,0.0323295042219155,0.0312801760219265,"17",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-1.41521645496802,0.150605962505838,-0.68075819960344,-0.310338669634466,-0.482012195132739
"T11","FEDm_18",1995-03-28,1995-05-26,0.0200982186410667,0.0302848642969615,0.0316346530984517,0.0353797216739711,0.0344492640329572,"18",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,0.0348662443053691,-0.436266102536447,-0.250901613406666,0.0633076136299568,-0.11486414987222
"T11","FEDm_19",1995-05-23,1995-07-07,0.0197413240969963,0.0366546910374171,0.0318852108459694,0.0236817947447816,0.0360276770112677,"19",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.203281849875503,0.315509840821016,-0.223067708157556,-1.36966789965512,0.067999575459302
"T11","FEDm_20",1995-07-06,1995-08-25,0.0223718647653967,0.0220702002587362,0.0317100137535047,0.0453042537754263,0.0319197529415887,"20",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,1.55202166275331,-1.40577234789152,-0.242529965141797,1.27904537368642,-0.407915352435288
"T11","FEDm_21",1995-08-22,1995-09-29,0.0192356396749689,0.0447356474228432,0.0399365728243033,0.0272796223357915,0.0311594799081334,"21",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.540714246541748,1.26923572025517,0.671340262266101,-0.928940335690431,-0.495995190270595
"T11","FEDm_22",1995-09-26,1995-11-17,0.0184634211219131,0.0235066866752306,0.0245326186631431,0.0244552434018259,0.0407514027634729,"22",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-1.05599916685444,-1.2362361933174,-1.03985088959829,-1.27492179694506,0.615256915814724
"T11","FEDm_23",1995-11-15,1995-12-22,0.0199917182750023,0.0231171786320394,0.0317782691227035,0.0253022148111148,0.0452400396311449,"23",0.0200459672367142,0.0339813639128978,0.0338932417708315,0.0348629174219523,0.0354407294784534,0.00149862439713391,0.00847303880463065,0.00900188979143397,0.00816338229141974,0.0086316352543345,-0.036199171597428,-1.28220648239224,-0.234947627346043,-1.17116928615317,1.13527852648438
