"meeting_id","topic","meet_date","pub_date","meeting_value","prearticle_value","postarticle_value","period"
"FEDm_14","T5",1994-09-27,1994-11-18,0.0209520794372523,0.0388841382558007,0.0320967939717277,"14"
"FEDm_15","T5",1994-11-15,1994-12-22,0.021152862890593,0.0401010231889699,0.0283634244176301,"15"
"FEDm_16","T5",1994-12-20,1995-02-03,0.0200553369910085,0.035497036627622,0.0259858890480502,"16"
"FEDm_17","T5",1995-02-01,1995-03-31,0.0192541165288419,0.0468038186043122,0.0332443502415452,"17"
"FEDm_18","T5",1995-03-28,1995-05-26,0.020651442362419,0.0305765100600922,0.0385294870448221,"18"
"FEDm_19","T5",1995-05-23,1995-07-07,0.017959167224775,0.0426051684565072,0.0332931803182689,"19"
"FEDm_20","T5",1995-07-06,1995-08-25,0.0195250650344634,0.0359938305942579,0.0310793276372429,"20"
"FEDm_21","T5",1995-08-22,1995-09-29,0.0175685169983041,0.0202658456071724,0.0255122314579461,"21"
"FEDm_22","T5",1995-09-26,1995-11-17,0.0219775628141318,0.0373466002194147,0.0439595793255637,"22"
"FEDm_23","T5",1995-11-15,1995-12-22,0.0223154171000769,0.0386031620904262,0.0254673445105726,"23"
"FEDm_24","T5",1995-12-19,1996-02-02,0.0213539646274842,0.0250658724147622,0.0298781695673418,"24"
"FEDm_25","T5",1996-01-31,1996-03-29,0.0202997486906463,0.0352948298832602,0.0470469107914689,"25"
"FEDm_26","T5",1996-03-26,1996-05-24,0.0216224274259959,0.0300356188874019,0.0270270505463947,"26"
"FEDm_27","T5",1996-05-21,1996-07-05,0.0188012959778873,0.0240047409677718,0.034048822974182,"27"
"FEDm_28","T5",1996-07-03,1996-08-23,0.0188882371561678,0.0348821344736014,0.0443465229976508,"28"
"FEDm_29","T5",1996-08-20,1996-09-27,0.0215091928674178,0.0351872242090964,0.0287936197648275,"29"
"FEDm_30","T5",1996-09-24,1996-11-15,0.0191493093405627,0.0396945869137632,0.0329129026134015,"30"
"FEDm_31","T5",1996-11-13,1996-12-20,0.0198786322688422,0.0400015489070063,0.0316331503338608,"31"
"FEDm_32","T5",1996-12-17,1997-02-06,0.017295489710817,0.0426293930967649,0.0384518686388946,"32"
"FEDm_33","T5",1997-02-04,1997-03-27,0.0216622708464135,0.035886908824221,0.0280972026974889,"33"
"FEDm_34","T5",1997-03-25,1997-05-22,0.0212536677964557,0.0372631522566329,0.0298258900506587,"34"
"FEDm_35","T5",1997-05-20,1997-07-03,0.0180033878985501,0.0307539588258999,0.0369537824980121,"35"
"FEDm_36","T5",1997-07-01,1997-08-21,0.018343907396748,0.0436643823611506,0.0204623387363574,"36"
"FEDm_37","T5",1997-08-19,1997-10-02,0.0179981968093296,0.029510536693801,0.0228059709367315,"37"
"FEDm_38","T5",1997-09-30,1997-11-13,0.0180869738826268,0.0421155695718607,0.0307676801460702,"38"
"FEDm_39","T5",1997-11-12,1997-12-18,0.0206534611661088,0.0507338680270654,0.0318770969935347,"39"
"FEDm_40","T5",1997-12-16,1998-02-05,0.0174506710004464,0.0232753170124354,0.0293228826604683,"40"
"FEDm_41","T5",1998-02-03,1998-04-02,0.0193467307795247,0.0371200591219954,0.0269313298026881,"41"
"FEDm_42","T5",1998-03-31,1998-05-21,0.0189534989042749,0.02391720432336,0.031104255325598,"42"
"FEDm_43","T5",1998-05-19,1998-07-02,0.0189585624819822,0.0397311984016134,0.0351038348587094,"43"
"FEDm_44","T5",1998-06-30,1998-08-20,0.0196564636061707,0.0276093554002635,0.0323641292104549,"44"
"FEDm_45","T5",1998-08-18,1998-10-01,0.0176931173165754,0.0166362090864296,0.0356209037454516,"45"
"FEDm_46","T5",1998-09-29,1998-11-19,0.017608147278888,0.0331248698099451,0.0325634304978244,"46"
"FEDm_47","T5",1998-11-17,1998-12-23,0.0194632352819557,0.0241532528874026,0.0214540837621609,"47"
"FEDm_48","T5",1998-12-22,1999-02-04,0.0209525680729167,0.0405874017847326,0.029540667738971,"48"
"FEDm_49","T5",1999-02-02,1999-04-01,0.018799149987728,0.0337550985951489,0.0210339030551193,"49"
"FEDm_50","T5",1999-03-30,1999-05-20,0.0198947770622652,0.0292659514612638,0.0391929227982334,"50"
"FEDm_51","T5",1999-05-18,1999-07-01,0.0196113299886397,0.0394739432306844,0.0347402504434164,"51"
"FEDm_52","T5",1999-06-29,1999-08-26,0.0195116475812791,0.0517617256019185,0.0227506379228869,"52"
"FEDm_53","T5",1999-08-24,1999-10-07,0.0203784542557862,0.0219736098516606,0.0315375845109623,"53"
"FEDm_54","T5",1999-10-05,1999-11-18,0.0186440501243878,0.0270007231346631,0.0228503935625353,"54"
"FEDm_55","T5",1999-11-16,1999-12-23,0.0204326601979842,0.0342081297750654,0.025217538985114,"55"
"FEDm_56","T5",1999-12-21,2000-02-03,0.0205042211361556,0.0295968838044256,0.0436908213596546,"56"
"FEDm_57","T5",2000-02-01,2000-03-23,0.0206693142118481,0.0383965687455139,0.0454894612133497,"57"
"FEDm_58","T5",2000-03-21,2000-05-18,0.0216995868650306,0.0358022831771615,0.0376483649789097,"58"
"FEDm_59","T5",2000-05-16,2000-06-29,0.0214319617789071,0.0243074962975694,0.0332525183141465,"59"
"FEDm_60","T5",2000-06-27,2000-08-24,0.0215473096075308,0.032846377781724,0.0285688347727273,"60"
"FEDm_61","T5",2000-08-22,2000-10-05,0.0202594787373088,0.023560681253385,0.0344482340502719,"61"
"FEDm_62","T5",2000-10-03,2000-11-16,0.0185483972198058,0.0409261506490316,0.022673336807336,"62"
"FEDm_63","T5",2000-11-15,2000-12-21,0.019560873903771,0.0561689346784884,0.034100031929835,"63"
"FEDm_64","T5",2000-12-19,2001-02-01,0.020823430582846,0.0557353135502798,0.0378474185314216,"64"
"FEDm_65","T5",2001-01-30,2001-03-22,0.0198844025640428,0.0347720142316263,0.0386800411403008,"65"
"FEDm_66","T5",2001-03-20,2001-05-17,0.0201101454848598,0.0368602714014187,0.0353848410194694,"66"
"FEDm_67","T5",2001-05-15,2001-06-28,0.0201381624117825,0.0434332637344971,0.0274870741616436,"67"
"FEDm_68","T5",2001-06-26,2001-08-23,0.02075325611117,0.0356917112914568,0.0349530873354411,"68"
"FEDm_69","T5",2001-08-21,2001-10-04,0.0210623905798211,0.029621933423097,0.0350613950563156,"69"
"FEDm_70","T5",2001-10-02,2001-11-08,0.0201075251556054,0.0428976774824367,0.0442711447789809,"70"
"FEDm_71","T5",2001-11-06,2001-12-13,0.024073530028623,0.0376529860247592,0.0368937510236328,"71"
"FEDm_72","T5",2001-12-11,2002-01-31,0.0231317979716998,0.0414311801750212,0.0436620726413687,"72"
"FEDm_73","T5",2002-01-29,2002-03-21,0.0188018390654497,0.0403383805000289,0.0304907654279184,"73"
"FEDm_74","T5",2002-03-19,2002-05-09,0.0228625380063038,0.0360332601828704,0.0401319763197512,"74"
"FEDm_75","T5",2002-05-07,2002-06-27,0.0225278869983118,0.038498695707669,0.0370031287697604,"75"
"FEDm_76","T5",2002-06-25,2002-08-15,0.0204990177697463,0.0332072075562404,0.0241123386022884,"76"
"FEDm_77","T5",2002-08-13,2002-09-26,0.0197160836028766,0.0339422891918821,0.0291971233556702,"77"
"FEDm_78","T5",2002-09-24,2002-11-07,0.0217167121416878,0.0350793574864313,0.0393593141560155,"78"
"FEDm_79","T5",2002-11-06,2002-12-12,0.0236387244754976,0.0312387699357219,0.0352432394267802,"79"
"FEDm_80","T5",2002-12-10,2003-01-30,0.0227408505329862,0.0751843676110535,0.0271208922685904,"80"
"FEDm_81","T5",2003-01-28,2003-03-20,0.0251905540317578,0.0400305723976042,0.0279201305189669,"81"
"FEDm_82","T5",2003-03-18,2003-05-08,0.0200819288399709,0.0266951043730584,0.0467156974635959,"82"
"FEDm_83","T5",2003-05-06,2003-06-26,0.0201626918621648,0.0304095474636612,0.0255335928545441,"83"
"FEDm_84","T5",2003-06-24,2003-08-14,0.0220401461275696,0.0366144609485254,0.025918996720972,"84"
"FEDm_85","T5",2003-08-12,2003-09-18,0.0223723491036148,0.0250189386014501,0.0294565851343813,"85"
"FEDm_86","T5",2003-09-16,2003-10-30,0.0202104310724643,0.0352697771951579,0.0353486385061394,"86"
"FEDm_87","T5",2003-10-28,2003-12-11,0.0209560061274512,0.0418710491185591,0.0265542924378963,"87"
"FEDm_88","T5",2003-12-09,2004-01-29,0.022542719680726,0.03603242037493,0.0483837723588079,"88"
"FEDm_89","T5",2004-01-27,2004-03-18,0.0215125091955938,0.0352794839958007,0.0426344356360129,"89"
"FEDm_90","T5",2004-03-16,2004-05-06,0.0223900446652868,0.0400777968064507,0.0383832757516167,"90"
"FEDm_91","T5",2004-05-04,2004-07-01,0.0221549803580222,0.0262742474404229,0.0250709165429101,"91"
"FEDm_92","T5",2004-06-29,2004-08-12,0.0211283819926757,0.0285406781417113,0.0244886141740568,"92"
"FEDm_93","T5",2004-08-10,2004-09-23,0.0211259668450597,0.0293569643138733,0.0294970745918455,"93"
"FEDm_94","T5",2004-09-21,2004-11-11,0.0201198622638844,0.0273501591063388,0.0197040553510863,"94"
"FEDm_95","T5",2004-11-10,2004-12-16,0.0235443093015822,0.0359809301772743,0.0206835886736171,"95"
"FEDm_96","T5",2004-12-14,2005-01-04,0.0204744017201886,0.0353524604453634,0.0254035336860162,"96"
"FEDm_97","T5",2005-02-01,2005-02-23,0.0227856944478827,0.0349456771791501,0.0304870972092508,"97"
"FEDm_98","T5",2005-03-22,2005-04-12,0.0231389979040095,0.0464769472475025,0.0248443872453941,"98"
"FEDm_99","T5",2005-05-03,2005-05-24,0.0203879877118872,0.0286760077604186,0.0302111018758366,"99"
"FEDm_100","T5",2005-06-29,2005-07-21,0.0202133787856949,0.0368275901229536,0.0359459142622915,"100"
"FEDm_101","T5",2005-08-09,2005-08-30,0.0243005985760779,0.0337237373569483,0.0256912630629491,"101"
"FEDm_102","T5",2005-09-20,2005-10-11,0.0229678360491039,0.0292201588343331,0.0345715765223886,"102"
"FEDm_103","T5",2005-11-01,2005-11-22,0.0179313657227659,0.0524216480525426,0.0372237519063168,"103"
"FEDm_104","T5",2005-12-13,2006-01-03,0.0191900825408936,0.0402067071373618,0.0292593336622919,"104"
"FEDm_105","T5",2006-01-31,2006-02-21,0.0206868435207117,0.038035301839285,0.0300803814532752,"105"
"FEDm_106","T5",2006-03-27,2006-04-18,0.0239318743766123,0.0427826470933187,0.0343379402093985,"106"
"FEDm_107","T5",2006-05-10,2006-05-31,0.0236736580209961,0.0297985962158474,0.0486386435357194,"107"
"FEDm_108","T5",2006-06-28,2006-07-20,0.0214923107634678,0.031734353363354,0.0240983764351017,"108"
"FEDm_109","T5",2006-08-08,2006-08-29,0.0204539627192253,0.039338192834204,0.034947301827622,"109"
"FEDm_110","T5",2006-09-20,2006-10-11,0.0216583138792086,0.0296332974320426,0.0246788729558108,"110"
"FEDm_111","T5",2006-10-24,2006-11-15,0.0185232395111001,0.0362033967900234,0.0286138511196486,"111"
"FEDm_112","T5",2006-12-12,2007-01-03,0.0220264658504972,0.0349543056706693,0.0282480369427498,"112"
"FEDm_113","T5",2007-01-30,2007-02-21,0.0234071620683179,0.0355198149639334,0.0350572225424478,"113"
"FEDm_114","T5",2007-03-20,2007-04-11,0.0207398050675134,0.0264276657414183,0.0323992141447072,"114"
"FEDm_115","T5",2007-05-09,2007-05-30,0.0194806256938269,0.0346464268898798,0.0339271909058296,"115"
"FEDm_116","T5",2007-06-27,2007-07-19,0.0177609095786301,0.0252462500703103,0.0362530897874637,"116"
"FEDm_117","T5",2007-08-07,2007-08-28,0.0211954757329336,0.0254427031239562,0.0332144468899875,"117"
"FEDm_118","T5",2007-09-18,2007-10-09,0.0206153240892088,0.0259884812631741,0.0359157074326936,"118"
"FEDm_119","T5",2007-10-30,2007-11-20,0.0199901164498955,0.0253684982425783,0.0218337365696574,"119"
"FEDm_120","T5",2007-12-11,2008-01-02,0.0200905470713244,0.0351159634721804,0.0375803598276852,"120"
"FEDm_121","T5",2008-01-29,2008-02-20,0.0214432741259843,0.0578065890125148,0.0395681653570849,"121"
"FEDm_122","T5",2008-03-18,2008-04-08,0.0219033970797163,0.0453590961520728,0.0413781994293616,"122"
"FEDm_123","T5",2008-04-29,2008-05-21,0.0194339704817591,0.0359698706225806,0.026360892807463,"123"
"FEDm_124","T5",2008-06-24,2008-07-16,0.0197682559420304,0.0485157806489779,0.0408885575853129,"124"
"FEDm_125","T5",2008-08-05,2008-08-26,0.0220953746847345,0.0230190409130385,0.0304218182084761,"125"
"FEDm_126","T5",2008-09-16,2008-10-07,0.0250857719521624,0.0300005363089833,0.034418709132548,"126"
"FEDm_127","T5",2008-10-28,2008-11-19,0.0212487809641803,0.0355294807352417,0.0653657408428571,"127"
"FEDm_128","T5",2008-12-15,2009-01-06,0.0214855498220463,0.0402302828077932,0.0504600973327855,"128"
"FEDm_129","T5",2009-01-27,2009-02-18,0.0199518992953687,0.0417777536237389,0.0379130979209855,"129"
"FEDm_130","T5",2009-03-17,2009-04-08,0.0193944737324832,0.0395464303419967,0.0344375909364978,"130"
"FEDm_131","T5",2009-04-28,2009-05-20,0.0187538572298555,0.0392398514661402,0.0351465355217959,"131"
"FEDm_132","T5",2009-06-23,2009-07-15,0.0186196180025617,0.0368826438363349,0.0522539280976232,"132"
"FEDm_133","T5",2009-08-11,2009-09-02,0.016754146043223,0.0340545573528194,0.0341669968108958,"133"
"FEDm_134","T5",2009-09-22,2009-10-14,0.0170902743185822,0.0225637849971594,0.0415460256743632,"134"
"FEDm_135","T5",2009-11-03,2009-11-24,0.020762754386517,0.0363009345318588,0.0365362927522019,"135"
"FEDm_136","T5",2009-12-15,2010-01-06,0.0186788458797103,0.0402258865654163,0.0491043978086475,"136"
"FEDm_137","T5",2010-01-26,2010-02-17,0.0173007621840136,0.0659053322918502,0.0444031822388286,"137"
"FEDm_138","T5",2010-03-16,2010-04-06,0.0197874705792335,0.0365668519569706,0.0304766885565199,"138"
"FEDm_139","T5",2010-04-27,2010-05-19,0.0204617684382462,0.0375488907478554,0.0505306694895228,"139"
"FEDm_140","T5",2010-06-22,2010-07-14,0.0198588368231388,0.0339605854416082,0.0509810072476636,"140"
"FEDm_141","T5",2010-08-10,2010-08-31,0.019444961048534,0.0407204106268043,0.0392087495939819,"141"
"FEDm_142","T5",2010-09-21,2010-10-12,0.0181294741679922,0.0330769863420294,0.0330737651304769,"142"
"FEDm_143","T5",2010-11-02,2010-11-23,0.0195464609140856,0.0412239484850553,0.0381287364889247,"143"
"FEDm_144","T5",2010-12-14,2011-01-04,0.0193979445609976,0.0422780598335178,0.0497258488826513,"144"
"FEDm_145","T5",2011-01-25,2011-02-16,0.0179981443202542,0.041685691491988,0.0348339955063279,"145"
"FEDm_146","T5",2011-03-15,2011-04-05,0.0221824176064125,0.0431321570328727,0.0449546201649981,"146"
"FEDm_147","T5",2011-04-26,2011-05-18,0.0205309210165466,0.023458915006666,0.024402956389624,"147"
"FEDm_148","T5",2011-06-21,2011-07-12,0.0194486846531104,0.0478904291705971,0.0494100854127718,"148"
"FEDm_149","T5",2011-08-09,2011-08-30,0.0212040614102154,0.0353475813578691,0.0567867494887699,"149"
"FEDm_150","T5",2011-09-20,2011-10-12,0.0194198769857306,0.0435857314869799,0.0389005346134915,"150"
"FEDm_151","T5",2011-11-01,2011-11-22,0.0188110986028592,0.0305910115719191,0.031938498800208,"151"
"FEDm_152","T5",2011-12-13,2012-01-03,0.0186347254876442,0.0353530604878458,0.0466696332125207,"152"
"FEDm_153","T5",2012-01-24,2012-02-15,0.0204232311115974,0.0338677817251841,0.0377024390352565,"153"
"FEDm_154","T5",2012-03-13,2012-04-03,0.0214446047390221,0.0253699647950132,0.039885717537978,"154"
"FEDm_155","T5",2012-04-24,2012-05-16,0.0229424428190893,0.0332588101811019,0.042735011008839,"155"
"FEDm_156","T5",2012-06-19,2012-07-11,0.0214018387262139,0.0275787570841297,0.0273658473446956,"156"
"FEDm_157","T5",2012-07-31,2012-08-22,0.0213101560836125,0.0389320730320259,0.0435577318916245,"157"
"FEDm_158","T5",2012-09-12,2012-10-04,0.0220118510262273,0.0462332069484489,0.0421565227668559,"158"
"FEDm_159","T5",2012-10-23,2012-11-14,0.0192049282813728,0.0398651034234454,0.0390506472455433,"159"
"FEDm_160","T5",2012-12-11,2013-01-03,0.0203807211546587,0.0396203923070693,0.0231019213356,"160"
"FEDm_161","T5",2013-01-29,2013-02-20,0.0230781239468008,0.0303241510928637,0.0270813341368525,"161"
"FEDm_162","T5",2013-03-19,2013-04-10,0.020934904620509,0.0436538987346018,0.0240479448336377,"162"
"FEDm_163","T5",2013-04-30,2013-05-22,0.0214319138393267,0.0253835730520675,0.035436683715395,"163"
"FEDm_164","T5",2013-06-18,2013-07-10,0.0210550706148011,0.0248224635589202,0.0331339709718389,"164"
"FEDm_165","T5",2013-07-30,2013-08-21,0.0201769948530406,0.0629413582560936,0.0280520371582021,"165"
"FEDm_166","T5",2013-09-17,2013-10-09,0.0237510138980433,0.0689840770531387,0.0476571823155452,"166"
"FEDm_167","T5",2013-10-29,2013-11-20,0.0222886326681917,0.0301976672195144,0.034971755644606,"167"
"FEDm_168","T5",2013-12-17,2014-01-08,0.0193291199834198,0.0343158001905317,0.0366705433684199,"168"
"FEDm_169","T5",2014-01-28,2014-02-19,0.0190785312761314,0.0345910936394817,0.0313640315167022,"169"
"FEDm_170","T5",2014-03-18,2014-04-09,0.0197078761700847,0.0335154317526944,0.0346312615325214,"170"
"FEDm_171","T5",2014-04-29,2014-05-21,0.0192927077500741,0.0275954811135709,0.0265635006811762,"171"
"FEDm_1","T6",1993-02-03,1993-03-26,0.0381583089041598,0.0443393851585882,0.0352359623957533,"1"
"FEDm_2","T6",1993-03-23,1993-05-21,0.0394478447807847,0.0237969469232113,0.0427061243820772,"2"
"FEDm_3","T6",1993-05-18,1993-07-09,0.0404170438607819,0.0281785121480223,0.0483239516925852,"3"
"FEDm_4","T6",1993-07-07,1993-08-20,0.0336761077801089,0.044741088607208,0.0526583312587754,"4"
"FEDm_5","T6",1993-08-17,1993-09-24,0.0329031162678353,0.0455885318064126,0.027726813608545,"5"
"FEDm_6","T6",1993-09-21,1993-11-19,0.0334307068705895,0.044173889358478,0.037135480874398,"6"
"FEDm_7","T6",1993-11-16,1993-12-23,0.0319576718637411,0.0294045229731962,0.0341292075888738,"7"
"FEDm_8","T6",1993-12-21,1994-02-04,0.0367152223869437,0.0318470755737354,0.0340183955242672,"8"
"FEDm_9","T6",1994-02-04,1994-03-25,0.0303930190086221,0.0311943157608568,0.0322018250211924,"9"
"FEDm_10","T6",1994-03-22,1994-05-20,0.0356455046875524,0.0321470773165723,0.0456253516067764,"10"
"FEDm_11","T6",1994-05-17,1994-07-08,0.0352465880194273,0.0393931723969437,0.0415091022185128,"11"
"FEDm_12","T6",1994-07-06,1994-08-19,0.0396847754962838,0.0598098116661052,0.0480813934760886,"12"
"FEDm_13","T6",1994-08-16,1994-09-30,0.034376712547873,0.0373715364244421,0.0342877841401155,"13"
"FEDm_14","T6",1994-09-27,1994-11-18,0.031633247661153,0.0314649847102822,0.0315351198342641,"14"
"FEDm_15","T6",1994-11-15,1994-12-22,0.0360201682199147,0.0303739334864098,0.0564583581351695,"15"
"FEDm_16","T6",1994-12-20,1995-02-03,0.0297506172746156,0.0243040407858465,0.0295037748245228,"16"
"FEDm_17","T6",1995-02-01,1995-03-31,0.0348823405623399,0.0322371202978593,0.0584226027412318,"17"
"FEDm_18","T6",1995-03-28,1995-05-26,0.0409610895385487,0.0493113763321771,0.0575901292720975,"18"
"FEDm_19","T6",1995-05-23,1995-07-07,0.0350393488642895,0.043469753688145,0.0539665016275249,"19"
"FEDm_20","T6",1995-07-06,1995-08-25,0.0358524039939006,0.0460339076276604,0.047472237845619,"20"
"FEDm_21","T6",1995-08-22,1995-09-29,0.0376653366271015,0.0659384998866266,0.0312381242978244,"21"
"FEDm_22","T6",1995-09-26,1995-11-17,0.0350396755044718,0.0487589289187721,0.0333192788187815,"22"
"FEDm_23","T6",1995-11-15,1995-12-22,0.0313305427819659,0.0428476406036241,0.0326522785171495,"23"
"FEDm_24","T6",1995-12-19,1996-02-02,0.0305103376808276,0.029239496096656,0.0274147375978229,"24"
"FEDm_25","T6",1996-01-31,1996-03-29,0.037163965453199,0.0352981059157001,0.031347953975352,"25"
"FEDm_26","T6",1996-03-26,1996-05-24,0.0348402697203401,0.0284818966525472,0.0403417302920123,"26"
"FEDm_27","T6",1996-05-21,1996-07-05,0.0341222867872589,0.0294535283235372,0.0352687953286627,"27"
"FEDm_28","T6",1996-07-03,1996-08-23,0.0347541572971614,0.0333105803749914,0.0326557839308803,"28"
"FEDm_29","T6",1996-08-20,1996-09-27,0.0347493087735079,0.0221840355881759,0.0275882206769229,"29"
"FEDm_30","T6",1996-09-24,1996-11-15,0.0303704675548661,0.0299301867579786,0.0242655352188701,"30"
"FEDm_31","T6",1996-11-13,1996-12-20,0.0319228471142443,0.0336078656415815,0.0350877305062388,"31"
"FEDm_32","T6",1996-12-17,1997-02-06,0.0350895329814015,0.0390590541430913,0.0398835490552583,"32"
"FEDm_33","T6",1997-02-04,1997-03-27,0.035307312425911,0.028088009647772,0.0269114964938292,"33"
"FEDm_34","T6",1997-03-25,1997-05-22,0.0311645656818889,0.0197439964353003,0.0345307793953952,"34"
"FEDm_35","T6",1997-05-20,1997-07-03,0.0382095546636699,0.0363464606240851,0.0374648635609249,"35"
"FEDm_36","T6",1997-07-01,1997-08-21,0.0400609794575162,0.0370281988150275,0.0358994135758368,"36"
"FEDm_37","T6",1997-08-19,1997-10-02,0.0355107927943916,0.0309591431612645,0.0346367691885486,"37"
"FEDm_38","T6",1997-09-30,1997-11-13,0.0347263075245074,0.0311500937332027,0.0444496062960187,"38"
"FEDm_39","T6",1997-11-12,1997-12-18,0.0369939549497243,0.0356249078294828,0.0655230179728325,"39"
"FEDm_40","T6",1997-12-16,1998-02-05,0.0387967189165508,0.0414173510908983,0.0287222854994015,"40"
"FEDm_41","T6",1998-02-03,1998-04-02,0.0353582117106674,0.03315117406675,0.0382337326406266,"41"
"FEDm_42","T6",1998-03-31,1998-05-21,0.0441902660193114,0.0302553304373673,0.0395903425412901,"42"
"FEDm_43","T6",1998-05-19,1998-07-02,0.0450017589838351,0.0268949715879917,0.0407178383034957,"43"
"FEDm_44","T6",1998-06-30,1998-08-20,0.0439448965251736,0.0490879220041321,0.0374292825269537,"44"
"FEDm_45","T6",1998-08-18,1998-10-01,0.0441014296949309,0.059163387344615,0.0289374194284027,"45"
"FEDm_46","T6",1998-09-29,1998-11-19,0.0477662686109485,0.0328749815221194,0.0353906405178967,"46"
"FEDm_47","T6",1998-11-17,1998-12-23,0.039161101027665,0.0333196152964955,0.0315176728045531,"47"
"FEDm_48","T6",1998-12-22,1999-02-04,0.0395863532123703,0.0368515363638167,0.0282722614877308,"48"
"FEDm_49","T6",1999-02-02,1999-04-01,0.0398728370154566,0.0326198380234668,0.0377767861512003,"49"
"FEDm_50","T6",1999-03-30,1999-05-20,0.0387988787476744,0.0309121406656677,0.0316384439976881,"50"
"FEDm_51","T6",1999-05-18,1999-07-01,0.0355135495133646,0.0307029116374366,0.0264576536325741,"51"
"FEDm_52","T6",1999-06-29,1999-08-26,0.0397371180774343,0.0292573279719551,0.0379390107512923,"52"
"FEDm_53","T6",1999-08-24,1999-10-07,0.0387206627418065,0.0398404927280059,0.0230399068995344,"53"
"FEDm_54","T6",1999-10-05,1999-11-18,0.0446035718131422,0.0346682950452491,0.0355083244830862,"54"
"FEDm_55","T6",1999-11-16,1999-12-23,0.0406600446604499,0.0282306569360844,0.0284365932084524,"55"
"FEDm_56","T6",1999-12-21,2000-02-03,0.0432558799869381,0.0315787051619073,0.0221523612577695,"56"
"FEDm_57","T6",2000-02-01,2000-03-23,0.0360308008617454,0.0205332273442444,0.0222067046382302,"57"
"FEDm_58","T6",2000-03-21,2000-05-18,0.0416050138902913,0.0233596561337445,0.0230906149787618,"58"
"FEDm_59","T6",2000-05-16,2000-06-29,0.0421892557527917,0.0248021572967652,0.0345921362238007,"59"
"FEDm_60","T6",2000-06-27,2000-08-24,0.0338463716830875,0.0267771662342142,0.0258734329384668,"60"
"FEDm_61","T6",2000-08-22,2000-10-05,0.0347579406765851,0.0260899779711437,0.022597612762425,"61"
"FEDm_62","T6",2000-10-03,2000-11-16,0.0310919916701772,0.0182322934377949,0.0246404444813966,"62"
"FEDm_63","T6",2000-11-15,2000-12-21,0.0390117216867273,0.0252572962207291,0.0288701643579468,"63"
"FEDm_64","T6",2000-12-19,2001-02-01,0.0397926940969078,0.0227707365012542,0.0243519660418921,"64"
"FEDm_65","T6",2001-01-30,2001-03-22,0.037436992569562,0.0227543197636415,0.0313991065944729,"65"
"FEDm_66","T6",2001-03-20,2001-05-17,0.0301897675062224,0.0377510063712661,0.0228031794710433,"66"
"FEDm_67","T6",2001-05-15,2001-06-28,0.0367198342209856,0.0260685290370976,0.0258122980298047,"67"
"FEDm_68","T6",2001-06-26,2001-08-23,0.0331145321939713,0.0303983165511603,0.0257989603454311,"68"
"FEDm_69","T6",2001-08-21,2001-10-04,0.0345671777740978,0.032205483336999,0.0206737580051852,"69"
"FEDm_70","T6",2001-10-02,2001-11-08,0.0364967291158988,0.0312253005751831,0.022576844412752,"70"
"FEDm_71","T6",2001-11-06,2001-12-13,0.0352468627479119,0.02171756087206,0.0248926826782168,"71"
"FEDm_72","T6",2001-12-11,2002-01-31,0.0330237163528854,0.0308613035461786,0.0213357419763194,"72"
"FEDm_73","T6",2002-01-29,2002-03-21,0.0391520813854675,0.0201852860380876,0.020379546732534,"73"
"FEDm_74","T6",2002-03-19,2002-05-09,0.0320659987529095,0.0249084607219105,0.0177746129359056,"74"
"FEDm_75","T6",2002-05-07,2002-06-27,0.0373306234181654,0.0199828980505171,0.0276847367989121,"75"
"FEDm_76","T6",2002-06-25,2002-08-15,0.0394208360951521,0.029020437598432,0.0233730771332281,"76"
"FEDm_77","T6",2002-08-13,2002-09-26,0.0349601256174862,0.0278584248570976,0.0286717322992442,"77"
"FEDm_78","T6",2002-09-24,2002-11-07,0.0377632900302036,0.027190257705669,0.0222950605917514,"78"
"FEDm_79","T6",2002-11-06,2002-12-12,0.0384824175962276,0.0231334700522776,0.0253036754627288,"79"
"FEDm_80","T6",2002-12-10,2003-01-30,0.0310321884200859,0.0312714058429616,0.0272181391258092,"80"
"FEDm_81","T6",2003-01-28,2003-03-20,0.0280451434589182,0.0248056012568717,0.0282202792554373,"81"
"FEDm_82","T6",2003-03-18,2003-05-08,0.037062662118897,0.0238168914942545,0.0404150875139973,"82"
"FEDm_83","T6",2003-05-06,2003-06-26,0.0388360040312445,0.0251769131259812,0.0344601770050077,"83"
"FEDm_84","T6",2003-06-24,2003-08-14,0.03197340127083,0.0258250115109348,0.0237517961741895,"84"
"FEDm_85","T6",2003-08-12,2003-09-18,0.0358961169663793,0.0232165365660784,0.0378271392435648,"85"
"FEDm_86","T6",2003-09-16,2003-10-30,0.0255517362255977,0.0302481049429983,0.0250229293589377,"86"
"FEDm_87","T6",2003-10-28,2003-12-11,0.0329065415205974,0.0216575658759342,0.0312816869397637,"87"
"FEDm_88","T6",2003-12-09,2004-01-29,0.0364208257732463,0.0235160190412071,0.0240776656616264,"88"
"FEDm_89","T6",2004-01-27,2004-03-18,0.0351751776371331,0.0304426172900337,0.0273735733559761,"89"
"FEDm_90","T6",2004-03-16,2004-05-06,0.0314475053648131,0.0289665744689854,0.019173320485602,"90"
"FEDm_91","T6",2004-05-04,2004-07-01,0.0345372321784898,0.0281203125890187,0.019066355330794,"91"
"FEDm_92","T6",2004-06-29,2004-08-12,0.0321672295514142,0.0209409891746157,0.0322463615539131,"92"
