"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_news","T2_news","T3_news","T4_news","T5_news","T6_news","T7_news","T8_news","T9_news","T10_news","T11_news","T12_news","T13_news","T14_news","T15_news","T16_news","T17_news","T18_news","T19_news","T20_news","T21_news","T22_news","T23_news","T24_news","T25_news","T26_news","T27_news","T28_news","T29_news","T30_news"
1999-04-01,0.0182010720388632,0.16451486939696,0.0219398125006251,0.0224230191629254,0.0195614887849594,0.0376253337953995,0.0249372657287366,0.0261386645968466,0.0621755234708159,0.022213005590872,0.0209404967157962,0.0194534285356266,0.0199174501838483,0.0182529925484282,0.0216335235659912,0.0240896929755075,0.0175207455018733,0.0267487287691871,0.024863447589471,0.032196907488035,0.0227688983596411,0.0250876098795409,0.01879061139346,0.0358701076956829,0.0213465977399981,0.0237796592760684,0.0196442625930557,0.0186251489302526,0.0269679808046051,0.141771654386928,0.0477135595633616,0.0217204904982364,0.0270290906110549,0.0382412849991964,0.0456178344163014,0.0299801198046959,0.0380314430055752,0.0432410469595095,0.0240652957136583,0.0314755381132348,0.0348487312046325,0.0264318928099971,0.0206380851598561,0.0528517660761944,0.0292986171254924,0.0227204957684205,0.0282505014830862,0.0512162476083728,0.031181063568172,0.0275596673126256,0.0344299458485901,0.0289885782424458,0.0315794156549809,0.036979871120902,0.0388931340480727,0.0233363729436829,0.0405056391101273,0.0420778770109796,0.0323079462859513,0.0187884479325931
1999-07-01,0.0197396140479065,0.153165994114963,0.0226037317078573,0.0225543405991641,0.0203784542557862,0.0387206627418065,0.0252075686572636,0.0273841735712601,0.0478742169744666,0.0194426725416772,0.0274066230219701,0.0200479249262825,0.0212455480309302,0.0191580301067735,0.0270547205427614,0.0278306948327948,0.0190982414335329,0.0250972778647999,0.0259234008998147,0.0318046784523795,0.0246702185525821,0.0235075824251902,0.0196515037852771,0.0407062078260048,0.0219967471282404,0.0242426090968254,0.0238337906941014,0.0202001096381568,0.0280295022456734,0.131423159283758,0.0256016708341005,0.024615476343722,0.0277995918014602,0.0406606794292902,0.0219736098516606,0.0398404927280059,0.0413860292860801,0.0464215603422361,0.0296350948603906,0.0392600940892947,0.0306847910155733,0.0270641921840707,0.0194154754956074,0.0358459854885808,0.0328291365941829,0.0230055525954834,0.0248726477498348,0.054164300451817,0.0355214340706946,0.0385968387096262,0.0389415315131143,0.030561175882815,0.039419338167629,0.0457985087913794,0.0480380574938873,0.0272497917072135,0.0304429625001736,0.0318958533918314,0.0271705486392365,0.0212875779910079
1999-10-01,0.0189384660799691,0.16063410465043,0.0190252214852581,0.0235068618955331,0.0198603104861759,0.0428398321535101,0.0236441630376466,0.0249316767456786,0.0584525580859211,0.0206689575367483,0.0232039336240841,0.0192884909318617,0.0194711533607351,0.0195027181476204,0.0248235231064076,0.0231912977583409,0.0183599234583733,0.0268170875307872,0.0282929830034474,0.0289176515445229,0.0234384386615138,0.0257725364408357,0.0193298910264154,0.0355040844828942,0.0217049186741914,0.0204568365558414,0.0217474894292946,0.0190756751097797,0.0270061792504167,0.141593035745766,0.0384847083358416,0.0240705146158794,0.0241180638391443,0.039700001657215,0.030268578904718,0.0314925523810803,0.0346910372484204,0.0419409853746977,0.0296212026697768,0.0324424561002997,0.0305779550990325,0.0325513307816573,0.0232966077207623,0.0431503546648135,0.0368979551336127,0.0274962126583813,0.0284452530813255,0.0534854330798413,0.0309029726887937,0.0293107902952204,0.0440921977132873,0.0284815364303879,0.0412493548008252,0.0391062593132019,0.038664902515435,0.0240697189105575,0.0373408615783866,0.0387986589675488,0.0262420950295744,0.0190094484102819
2000-01-01,0.0204847696497219,0.142880480919939,0.0215487605967848,0.0242844454198507,0.0211844505384393,0.0388179073760184,0.0238501693468274,0.0286078993038163,0.058324597273107,0.0221419806301354,0.0235944267189952,0.0212934245313567,0.0226821070259295,0.0219597449130451,0.0287783152669297,0.0259340326753883,0.0204404893414127,0.0242780040657524,0.0259756381468343,0.0322990912180913,0.0249151979357286,0.0280074966107051,0.0206506987557526,0.0376730192054143,0.0221738773134173,0.0246321347547871,0.0248265832519873,0.0199898369564927,0.0274962149039151,0.120274205353425,0.0378500225630941,0.0246761979749218,0.0460906095793038,0.0390372218151095,0.0370994259613377,0.0219464417389945,0.0345742377348734,0.0395115460589488,0.0306153587181428,0.0315476245607437,0.0318101979953106,0.0324494092157995,0.024626856685654,0.0422352459872871,0.0325691424963501,0.0273947351604529,0.0324537416330319,0.0526278994445962,0.0317859366927064,0.0251813855571181,0.0369255780522473,0.0268234002406419,0.038400177816453,0.0392508010122539,0.03847138065622,0.0264375436905327,0.0361189787809874,0.0394277443454426,0.0235341338471244,0.0185270239843203
2000-04-01,0.0206058136785414,0.144718541998552,0.0226436590353613,0.0243372001392656,0.021489635693219,0.0380178137179396,0.0234586945228405,0.0314283678311432,0.0526235628369676,0.0206710822094998,0.0236593883845453,0.0229584647034491,0.0222381848517258,0.0248083906558603,0.0241363811439761,0.0248726406902159,0.0207156959628636,0.0261350621812002,0.0228515746948232,0.0318516543602246,0.0212030595252281,0.0277934406955706,0.0217817457100374,0.0356928744452521,0.0215022906642138,0.0242791054546234,0.0268819267013831,0.0191449718359912,0.0275811785532325,0.129917597122254,0.0361002436026044,0.0225822287857857,0.0299574905901731,0.0438590426423509,0.0285769370396467,0.0257896617654897,0.0365310156780821,0.043588827519351,0.0301177922210263,0.0238043722555125,0.0348574514372626,0.0370395478370634,0.0251597140707677,0.0457255024133141,0.0293019503106999,0.0270544758418676,0.0309134240351863,0.0433179448070851,0.028629368910819,0.0304659456689824,0.0297063690102869,0.0305759161726503,0.0405429314218221,0.0458804629278921,0.0414553188299243,0.0298047602549449,0.0300479039979677,0.0508996634379902,0.0277810217254391,0.0199327147880119
2000-07-01,0.0181005827850596,0.156724554737477,0.019083823711621,0.0245188881781655,0.0202594787373088,0.0347579406765851,0.0192574979610533,0.0280018138632933,0.0636293802986586,0.0204344899395253,0.0242414052645361,0.0210599043009104,0.0205638690909117,0.0200199760940427,0.0280000001831672,0.0236247499847672,0.0186203883315474,0.0264896288356149,0.0280223736058137,0.0349617655409433,0.0236480414746383,0.0290542428975654,0.0218071424159152,0.0372809230262698,0.0180955283114505,0.0241492228913843,0.027303562994558,0.0212206858423436,0.0276353517337055,0.119432786291167,0.0309038346718473,0.0226284886063184,0.0228479028830036,0.0401867048961307,0.023560681253385,0.0260899779711437,0.0413334150101051,0.0450839530057284,0.045083039231431,0.0212401659323171,0.0303116473419129,0.0376599479120705,0.0211771630528685,0.0294578708407507,0.0310451347611804,0.0248237141946313,0.0215580917499237,0.0765498017518744,0.0487681465283729,0.035020662728227,0.0258858309223982,0.0250479745083784,0.0439871134733298,0.045406342102968,0.0294058430972474,0.025426506156175,0.0296106904274209,0.0486447454122094,0.037535375573007,0.0137192340036433
2000-10-01,0.0196053390656803,0.162479338196479,0.0205359649606982,0.024370723070324,0.0196442339021409,0.0366321358179374,0.0239285812812876,0.0265044165591678,0.0544211438396781,0.0212456965446784,0.0246597740191051,0.018981487504233,0.0201562571889794,0.0197876683176852,0.0254928977942401,0.0251064948386261,0.0192438891463081,0.0258404569766116,0.0276435471891449,0.032506438667484,0.0220380443890765,0.02605256708233,0.0205083494984696,0.031522127881791,0.0213196206029325,0.027090459001776,0.0229755699133941,0.0186364443191549,0.0276582320337628,0.133412100396823,0.0340660892708481,0.0249316561716308,0.0352066335677084,0.0392924505142385,0.0509434662925999,0.0220867753865927,0.0325276769440934,0.0427210575399552,0.0331434648183252,0.024905649410834,0.0363978993954741,0.0404736721322929,0.0261510469943562,0.047495770544438,0.025810933135008,0.0239973239329992,0.0355084124039215,0.04023558748558,0.0441751420656131,0.034505969741188,0.031177185116529,0.0203685400248183,0.0438282229499927,0.0282310895287887,0.0336433983775164,0.0183762336454102,0.0352555479189712,0.0470717930732161,0.0279815972755858,0.0194897143414745
2001-01-01,0.0196344345286985,0.16644903340324,0.0195946789847429,0.0265522455809478,0.0199972740244513,0.0338133800378922,0.0235519609028189,0.0249103852612317,0.0417189642044564,0.0235434117092833,0.0260500991335735,0.020000049087551,0.0202049661877976,0.0202500661511457,0.0298928634895678,0.0244802374127343,0.0205742366766987,0.0296048874134777,0.0254286249931216,0.0320839109293004,0.0201764317078557,0.0273110828659246,0.0202638830756647,0.030068971050655,0.0214287117889677,0.0247979412402743,0.0249854142904038,0.0196649202309234,0.0292419014017918,0.133725032234807,0.0305154571480028,0.024659437623757,0.0397458801368245,0.0414066163823303,0.0358161428165225,0.0302526630674538,0.0268357524796567,0.0356418566251899,0.0271584816507036,0.0277319089041208,0.0285547808780683,0.0286491922842093,0.020745681120995,0.0327551526910086,0.0306822428783333,0.0289646647046279,0.0298003644671509,0.0550201806033703,0.0524297505092268,0.0489151734545039,0.0236179849052138,0.0251435364969416,0.0471669647161111,0.0419629048150907,0.0375959787972213,0.0208849231186332,0.034748919023427,0.0398641216932567,0.0315093925953382,0.0212238934127103
2001-04-01,0.0192365204970512,0.146862300650301,0.022625267120678,0.0232115922950126,0.0204457092614762,0.0349171832074784,0.024072970000781,0.0264151970178426,0.0472631624837243,0.0230445587669943,0.0245658967117315,0.0189560209092396,0.0223621085956391,0.0200582681819054,0.0278248625042636,0.0254090470675649,0.0180224895158642,0.028284641503571,0.027327804279851,0.0371337165175522,0.0246877258307634,0.0250413582353653,0.0194762407240033,0.0416383054656852,0.0205580111201664,0.0218592575171306,0.0213046553581991,0.0199395342690391,0.02837879868289,0.139076795708236,0.0304191577092689,0.0271378436815461,0.0360499180717136,0.0396958510807537,0.0395624875129769,0.028233422794129,0.0368780884191159,0.0451018931296785,0.0240317424268894,0.0287426816600671,0.031421864065164,0.03409407576713,0.0258801153377178,0.0483262305687279,0.027167060381097,0.0241714784762445,0.0285798968089166,0.047444991188945,0.0470835776750483,0.0350259635878044,0.0301227237100316,0.0278347008955224,0.0485030171814959,0.0362446546925394,0.0301872177175536,0.0219913086267066,0.0355860123086394,0.0357937676641139,0.0283202453888414,0.0203680114716214
2001-07-01,0.0199207216904808,0.132789873568708,0.0266702819004523,0.0221642860935776,0.0210623905798211,0.0345671777740978,0.0253735814208852,0.0285218065416061,0.0436647473461263,0.022238994102108,0.0261198720529101,0.0220113661573554,0.0248244663496971,0.0200436916648925,0.0287698395948725,0.0253320678115721,0.0207140278064974,0.0306487008715185,0.0278018721152866,0.04380435526623,0.0222529276690358,0.0266076205852372,0.0238885250277011,0.0292917906108522,0.021507788325115,0.0229889009388869,0.0261329215020604,0.0194057438306673,0.028321754804356,0.132557905997393,0.0321851954738607,0.0291961133299961,0.0347483116929158,0.0365292543952311,0.029621933423097,0.032205483336999,0.0226786619291563,0.0451806260532207,0.0216446551559661,0.0309838163283555,0.0316884427709222,0.0250782379057786,0.0222675351874623,0.0445279736370538,0.0316325863591462,0.0243213349621698,0.0264556947024968,0.0466901546734855,0.0557475691302083,0.0445490678578056,0.0313659561473694,0.0248574862573489,0.0457274978269106,0.0331824560292679,0.0411176366657701,0.0180088424507666,0.0339957758508707,0.0475333166326281,0.0361038574737381,0.0201745263600023
2001-10-01,0.0252109802697527,0.129693425455698,0.0241227693869399,0.0238875911922031,0.0224376177186427,0.034922436072232,0.0257128010507782,0.0266717622637539,0.0445017176103276,0.0242566556325254,0.0240957367963662,0.0191163415590276,0.0214534336995002,0.021927755898541,0.0256651140564382,0.0239506892181663,0.020113021090994,0.0273989061747293,0.0261788569466901,0.0477891267018529,0.0234101415410806,0.024755131350301,0.0218217251250702,0.0382733304538582,0.0202743286461894,0.0223561054463742,0.026027028521937,0.0212314151429639,0.0313166644704573,0.131427390506609,0.0419709472959939,0.0227324331763582,0.041873027650816,0.04388321429961,0.040660614560739,0.0279347216644739,0.027619379124273,0.0399247991813538,0.0193995495619422,0.0264533082231082,0.0279522956748501,0.0328342705028537,0.0193195393671963,0.032122805410542,0.0280857433771532,0.0374054881341029,0.0374244441371698,0.0430033387242719,0.0443912585067452,0.0468458514507489,0.0261233607925532,0.0259732740606917,0.0432639236204806,0.0279808795971514,0.036663104074627,0.0251802582043034,0.038875822699918,0.0436234534245579,0.0316154884058485,0.0188634050955657
2002-01-01,0.0195489294073233,0.144380558376374,0.0277001018404506,0.0260461209852804,0.0208321885358767,0.0356090400691885,0.0235804996276746,0.0281829278684071,0.0446288532130591,0.0223598537080277,0.0237747973949728,0.0202311513601857,0.0199346213220599,0.0205002319341908,0.0264754205619168,0.0265316850364111,0.0206987839393135,0.0246759218752522,0.0243857427513434,0.0443595788505224,0.0252813697845913,0.0239830169415998,0.0215396404631377,0.0315301010820196,0.025197527409007,0.0236858096181679,0.0244916455661012,0.0208184467769892,0.0291585107783028,0.129876922922253,0.0378088697787372,0.0202459735634968,0.0463879228810807,0.0348888531466984,0.0381858203414496,0.022546873379999,0.0293059567643588,0.0391447448248286,0.0230381082435307,0.0284917549480601,0.0344468471096332,0.041239913028988,0.0235279342642587,0.0331353732465497,0.0339740410352719,0.027023786693308,0.0398999709996561,0.0464667126122252,0.0479956568800165,0.0322476306691434,0.0284117029041236,0.0290712000703139,0.0454466846119103,0.0241400438871441,0.0417563416285583,0.0268703040562672,0.0398049258777044,0.0387002270973217,0.026246130776917,0.019549694678449
2002-04-01,0.0196994768207106,0.138867995127957,0.0266829393002481,0.0257870343365101,0.0215134523840291,0.0383757297566587,0.0244528985420879,0.0270151890431646,0.0461072230221059,0.021618859977692,0.025354422601192,0.0201077608354287,0.0206636323337381,0.020646949215613,0.0289667083725733,0.0271787440645269,0.0193441529436637,0.027602732212021,0.0291670282588133,0.0382710284201202,0.0225761241822559,0.0279024569769353,0.0236994562107646,0.0305907582588806,0.0238450462212847,0.021947450311307,0.0261655587219089,0.020204606378247,0.0262956619813541,0.129348923188208,0.0396360777611569,0.022365954572906,0.032701804036538,0.0391048436618789,0.0358529516319547,0.0245016678244745,0.0276157330034211,0.0420485130117205,0.0239881219109548,0.0251527374357476,0.0321629729283817,0.0429710639716751,0.0255899321409545,0.0388436657650189,0.0295456555066412,0.0322103996705793,0.0370000034958737,0.0537115494179031,0.0338581553967972,0.0375613367310445,0.0314681670560792,0.0244963789271111,0.0416644572307689,0.0231872198019299,0.0371740338887642,0.0307994996361346,0.0371367237445721,0.0469671745097949,0.0333487774297111,0.0173344278995117
2002-07-01,0.0210571382117127,0.149576064734786,0.0239189707600864,0.0230121908692668,0.0207163978722822,0.0363617078238449,0.0226644358950936,0.0249769757681382,0.0458427844656047,0.023939668685837,0.0256553886889652,0.022275292153695,0.021520940952971,0.0230994743970019,0.0284468056331091,0.026317174124526,0.0186653657307595,0.0263849043278965,0.0257412648152302,0.037699722915559,0.023894250961633,0.0324797234095123,0.0216605658526298,0.0293025737748112,0.0246929841861213,0.025570749877185,0.0264934293036663,0.0196206362373388,0.0278442954124266,0.12056812215831,0.0335242383005803,0.0241954759503155,0.0340493268702257,0.0413971109443124,0.0345108233391567,0.0275243412813833,0.0285197707525731,0.0420130230087429,0.0265289549006587,0.0287248859507188,0.0362006997115037,0.0316661675515467,0.0199105910743778,0.0393127763442344,0.0342395957797938,0.0324918078267187,0.0282845423532455,0.0510395638535348,0.0372862868191376,0.038378413233773,0.0319264868174266,0.0295383554927632,0.0405269985782717,0.0236642770448015,0.0370117836724977,0.0265271626148102,0.0389660271762639,0.0470393209954015,0.035855120073641,0.0191460716875894
2002-10-01,0.0203978739175199,0.142114592860359,0.0274596728301479,0.0233986608761279,0.0231897875042419,0.0347573030081567,0.0270027660119487,0.0254995720964156,0.0362495811992775,0.0236018529807214,0.0266522993016233,0.0197493314742494,0.02059177153692,0.0239126483837042,0.0261452978953198,0.0248011328560057,0.0196634982461763,0.0267514239643398,0.0243068848157961,0.0360819210634059,0.0217271830871898,0.0296054648613926,0.0237053711200277,0.0310690527153831,0.0219268450940582,0.0253305149143691,0.0252742877153175,0.0208627080814812,0.0302091071814889,0.137961592406835,0.036726199121485,0.0231834661584795,0.04149220106362,0.034163017447602,0.0532115687733877,0.0272024379476196,0.0305884133813219,0.0413236395262166,0.0218754643562723,0.0252460444076835,0.0398481873198751,0.0319080780320863,0.0199213527786017,0.0330866348506011,0.0319529639303104,0.0346645844923875,0.0318431347268431,0.0436034518873404,0.0382193990068873,0.0337854434612243,0.0337123642805584,0.0287711238093076,0.0417669434911898,0.0274832937482501,0.038605482282001,0.0251806359720048,0.0346713205553927,0.0426660336218707,0.0336870270574885,0.0196100925120914
2003-01-01,0.0242541149281599,0.139607152528102,0.030560429454656,0.0234642225603697,0.0226362414358644,0.0325539027889076,0.0235612122887999,0.0252340945393254,0.0466903700689311,0.0211208550960603,0.0257234445589631,0.0190219963059563,0.0217114821635888,0.0205217535993011,0.0254684357939641,0.025509321875179,0.0216327800777543,0.0264794163440933,0.0294164887949246,0.0389551174292957,0.0216488965044076,0.0318880267208213,0.0227409897170295,0.0292926201908745,0.0209275277987106,0.0242325027454092,0.0215033008026366,0.0207115853378093,0.0281630854723046,0.1347686320778,0.0492868517587225,0.0216995311064597,0.0385222584566636,0.0398074352194783,0.0333628383853313,0.0243112463755631,0.0263615117404122,0.0463271555482755,0.0254016917194374,0.0269706673501939,0.0349486446626301,0.0346103065326142,0.0248880518284883,0.0458881808578615,0.0315118861290459,0.028398319768923,0.0341918211841057,0.039874067801602,0.0374948160340547,0.0306820708215603,0.0277172517835066,0.030880784336186,0.0416243798677152,0.022884548896955,0.0521128771371444,0.0237458739180206,0.0403461949129416,0.0377128919681382,0.0304028477015491,0.0180329961964201
2003-04-01,0.0229746811329322,0.125333571303582,0.0282470542681416,0.0256929296496742,0.0211014189948672,0.0354047026510372,0.0268375572381773,0.0250024953799975,0.0379988240608823,0.0206505947003581,0.0260353246351623,0.0196213285618706,0.0207448627341237,0.0213289210753923,0.0300226686760661,0.0253078429850763,0.020674740094042,0.0265715285975827,0.0260858238110041,0.0341385532965288,0.0221607966777372,0.0280415503038385,0.0211366213813515,0.0355524905147213,0.0212942735212471,0.0239835426438735,0.0274042391258882,0.0183776187533541,0.0309774044699063,0.151296038761583,0.0340136422082708,0.0230299654282509,0.0388257203452178,0.0397940895182717,0.0335120042060933,0.025500962318458,0.0386710183395439,0.0466827926983071,0.0219560659086444,0.0280908920737792,0.0320596649158555,0.0397101073716145,0.0203188933381329,0.032770890587608,0.0329943245470454,0.0301578274936997,0.0369430957247563,0.0423547147761021,0.0462072647110191,0.0344448894532323,0.0249014289140709,0.0266655051547788,0.0448692494339325,0.034696362221297,0.0355764232279141,0.0259972405107044,0.0365833740732783,0.0449668353893511,0.0276370360804762,0.0200677190302936
2003-07-01,0.020409252139227,0.137168023921386,0.0280173162033032,0.0235499357276714,0.0212913900880395,0.0307239265959885,0.0256115615772958,0.0301310237400243,0.0402678350019933,0.0210326131078197,0.0253238259692957,0.0215891715519275,0.0209644227402213,0.0219615592301237,0.0258408311095491,0.0271258322054053,0.0190531782504302,0.0302286936171682,0.025353115521589,0.033334404979191,0.0202298804892559,0.0287536883674413,0.0217488337700922,0.0303430720301133,0.0231351824431021,0.0279552470495819,0.0270985264091212,0.0212508707233606,0.0282661322302715,0.142240653210011,0.034820816917435,0.0261833959794048,0.0316283689284868,0.0398887180609875,0.030144357898304,0.0267323207545383,0.0373390161396411,0.0422059327148698,0.0231583921093447,0.0319884674289416,0.0312462306674143,0.0338408414749738,0.0228714386164479,0.0348323793088023,0.0405368708695859,0.0273013713203381,0.0297872370675729,0.045791263224209,0.0456023445700955,0.0381823039683456,0.0351557746166958,0.0300187087882381,0.0362468667215603,0.0298128995168516,0.0406045857668388,0.0312455409677723,0.030846065829131,0.0438093511877641,0.0294934281919435,0.0186847103934656
2003-10-01,0.0217820446970554,0.12187938948311,0.026981561359273,0.0259884113853596,0.0217493629040886,0.0346636836469219,0.0274826805529952,0.0296949775489776,0.0458821808847538,0.0227596921522945,0.0237031605538321,0.0205571593171516,0.0209300249641814,0.0236864079174594,0.0264251616778314,0.0303046460395016,0.0199207283603756,0.0249891896187214,0.0316029497567683,0.0357227439644124,0.0213140264246242,0.0312417205767789,0.0227677743015156,0.030857908770794,0.0213096661989119,0.024764150337873,0.023511254182756,0.0195803289534012,0.0263109567904493,0.141636056677832,0.0467508650515689,0.0239734797401319,0.0286338782913111,0.0377446959464489,0.0389517347467445,0.0225867924585706,0.0269541691103307,0.0426671505443652,0.0245122509685027,0.0210005553077269,0.0342535445836996,0.0376508155376904,0.025557461128689,0.0419044239823232,0.0267432893708945,0.0483381297930082,0.0314101281103127,0.0371820097732967,0.0294805804071631,0.0369089433663613,0.0379431433272742,0.0271830364773089,0.0404438365740293,0.0277917635124165,0.041956448844875,0.0215874059420771,0.0361073968008221,0.0536714109183059,0.0318804475814769,0.0182302118022742
2004-01-01,0.0195005588568625,0.143637832789337,0.0259566348730605,0.0265733481864649,0.0219512769304403,0.0333113415009731,0.0268689002145951,0.0297547767216636,0.0436878030633872,0.0202902568627218,0.025048667655837,0.020217068368897,0.0206233416293451,0.0206199529139948,0.0258528561098062,0.0380116780877552,0.0193553516954999,0.0292604104702695,0.0289233367558347,0.0310522237667538,0.0206455445843413,0.0281375483754902,0.0201353819615943,0.0354503391643828,0.0209692327134757,0.0224990659094399,0.0256271288416774,0.019599790492794,0.0275789507685165,0.128859399734789,0.034481762235632,0.0259623886263757,0.0344534030897116,0.0377637327159853,0.0376786404011257,0.0297045958795095,0.025296883030769,0.0515899187901093,0.0274486832361634,0.0240743895127819,0.0343680193898147,0.0264678361764309,0.0288321872069809,0.0340536016170391,0.024703536610197,0.036971103683402,0.0298757456493068,0.0367302979232208,0.0450336781523858,0.0332846010806755,0.0441662487731726,0.0266564571216355,0.0401019426003262,0.0253120027966279,0.0481907013224771,0.0306635123153055,0.0340567785637969,0.0395134082211503,0.033521720684094,0.0190422225937971
2004-04-01,0.0194472613839406,0.157337446575461,0.024514742488848,0.0241386061948884,0.021641681175349,0.033352230864952,0.0261271786933729,0.0287849279639256,0.0566436710819429,0.0198451489346885,0.0221301150643818,0.0195616124054269,0.0207912670902594,0.0212534527546166,0.0244519531820855,0.0314216802409867,0.0192161493289644,0.0237688967442976,0.0236120023420862,0.0308468610367037,0.0203497948885369,0.0259981530064949,0.0213220531487813,0.0362233993462924,0.0208232253607898,0.0236992094754317,0.0259730071366414,0.0184024174422774,0.0266493512336859,0.131672503413891,0.0405398608541543,0.025146545969812,0.0303316254769928,0.0356486278382716,0.0274074627910671,0.0245306508818172,0.0364757666625223,0.0579374821615768,0.030300667908676,0.0234554059115661,0.0368839854202652,0.0261539156045453,0.0226430968260344,0.0318701419369571,0.0265818988316774,0.0222665030504308,0.0334220512317863,0.0582828193037394,0.0312867807934223,0.034274070425647,0.0379297942592993,0.0378134796973794,0.035862558361906,0.044388232518436,0.0356157415110789,0.032236666870628,0.0357921087001686,0.0395984397709859,0.0289223933462018,0.0164012250829549
2004-07-01,0.0186628039273897,0.151445416349337,0.0230089177661452,0.0219028442855488,0.0206229145544721,0.032264127934182,0.0271225060380691,0.0317149535762989,0.056991387082395,0.0208209488223231,0.0244000828835641,0.0193326001494978,0.0205346616713296,0.0197852123404181,0.0250045168321573,0.0298996556309098,0.0182080069789991,0.0244579231144721,0.0232002326745373,0.0329339594874987,0.0186473868481462,0.030171373779697,0.0203588636725214,0.0330470552361133,0.0221952933878255,0.0254762632709652,0.0258026681034823,0.0192004539121115,0.0261994057198922,0.136587563969701,0.0290743273667953,0.0295688147362801,0.031184908024496,0.0369963945436815,0.028353561710106,0.0252918714391362,0.0295671970990014,0.0600044682465854,0.0328323503378447,0.0236878421960127,0.0316810757350528,0.0358630822622201,0.0208883729574913,0.0334976180818926,0.02400109543012,0.0429889204949308,0.0301213116186056,0.048559181071205,0.0478737741052161,0.0386082857638066,0.0305616584566653,0.0306204931791092,0.0316579319806764,0.0424057349009787,0.0466054231012317,0.0231154064664143,0.0306561239340419,0.0357889415802958,0.0288948163113029,0.0190490168688035
2004-10-01,0.0203949958866805,0.120729174281742,0.0260522341462698,0.025594954580706,0.0220093555108854,0.0277083759702949,0.0280663053566884,0.0265504255533857,0.0560501514823884,0.024570432843231,0.0265155345321938,0.0196754146042364,0.02125510378935,0.0218747267747615,0.0283023684320518,0.0350507364316365,0.0223590461403375,0.0260550247204865,0.0271437811940049,0.0271017804599951,0.0218124976540658,0.0271158943810439,0.0219645801250019,0.0380441637410272,0.0217686822844497,0.0237335992933928,0.02568151257867,0.0196803122500773,0.0252669826620477,0.141871852338898,0.0406417471736784,0.0238066455675561,0.0344411167546539,0.035352283078913,0.0356666953113189,0.0323553486452497,0.0368304343351808,0.0504135627561056,0.0321563980170616,0.022460903273426,0.0339850503741137,0.0341211432995654,0.0282027452864448,0.039232943603072,0.0257919613249375,0.0298275546892958,0.0300344846735826,0.044927932676809,0.0296176139791707,0.0274541239840085,0.037673379731142,0.0279475210512055,0.0354519463916176,0.0331593596722804,0.0345884824335436,0.0307074666343253,0.0386568255307694,0.0471300630471207,0.0278410580492725,0.0195232086545788
2005-01-01,0.020181413776021,0.135261377698303,0.0217934679140987,0.0249373836229251,0.0229623461759461,0.030259081390022,0.0273828746238153,0.0294711294977034,0.0600718235409777,0.0212910453286189,0.0224947410339758,0.0208684386358365,0.0205309722876484,0.0217030993495219,0.0259948932554878,0.0312633394916654,0.020246429521098,0.022805275950926,0.0297050607181495,0.0272594220033151,0.0214123337542504,0.0274131775070265,0.021859228007565,0.0418349593009257,0.022534927331385,0.0259060776520916,0.0238612362173347,0.0212613276273379,0.0274506425550562,0.129982474230971,0.0386811414298566,0.0247194773533768,0.0363065194070947,0.0407818331297953,0.0407113122133263,0.0286412554264579,0.0365064236334654,0.0482987108314655,0.0326003464431025,0.0256742598526407,0.0344082539720039,0.026434751380038,0.0259829514995279,0.0451418558406923,0.0343212797889727,0.0194284599732609,0.0386350109872262,0.0525142697456056,0.0361991877131931,0.0270734897849535,0.0341532706063963,0.0280917808493708,0.0312159993557349,0.0309653639545831,0.0521149141019631,0.0195538091808026,0.0331680636162487,0.0362066488718594,0.0241820689666156,0.0172872900903695
2005-04-01,0.0187661603354198,0.13179796986727,0.0213612195628656,0.0267007865582358,0.0203006832487911,0.0299371257924313,0.0284887389450831,0.0274834468078524,0.0664356166217407,0.0211382850675149,0.0252285193592078,0.0205298660011092,0.0196553786208201,0.0208230472581853,0.0281042597863069,0.0322815119342022,0.0188458869382047,0.0222388300900331,0.0252420162776064,0.0305196454476767,0.0220253334378845,0.0295606460016811,0.02049333811008,0.0390074090570168,0.0214747355026193,0.0214949913026784,0.0225816608084536,0.0205181715794897,0.0243430568340144,0.142621662845526,0.0330325446028073,0.0256372891444372,0.0303460049209246,0.044072469929486,0.0327517989416861,0.0218156851073248,0.0284076588317647,0.0521827684281255,0.0406608890905597,0.0183462687128758,0.0374576209737166,0.0385195956915819,0.0313030826513755,0.0408552232238022,0.0239410106949827,0.0278818788020846,0.0299103318881861,0.0540962253939141,0.0278142912340299,0.0270835912515198,0.0301691597724228,0.0277599767338585,0.0345051564571857,0.0357166513597346,0.0575361916422553,0.0234666536708995,0.0358771042238038,0.0462213922896658,0.0253629754436931,0.0172685088912957
