"quarter","NGDP_dispersion","NGDP_f1_dispersion","NGDP_f2_dispersion","NGDP_f3_dispersion","NGDP_f4_dispersion","RGDP_dispersion","RGDP_f1_dispersion","RGDP_f2_dispersion","RGDP_f3_dispersion","RGDP_f4_dispersion","CPI_dispersion","CPI_f1_dispersion","CPI_f2_dispersion","CPI_f3_dispersion","CPI_f4_dispersion","EMP_dispersion","EMP_f1_dispersion","EMP_f2_dispersion","EMP_f3_dispersion","EMP_f4_dispersion","UNEMP_dispersion","UNEMP_f1_dispersion","UNEMP_f2_dispersion","UNEMP_f3_dispersion","UNEMP_f4_dispersion","CPROF_dispersion","CPROF_f1_dispersion","CPROF_f2_dispersion","CPROF_f3_dispersion","CPROF_f4_dispersion","INDPROD_dispersion","INDPROD_f1_dispersion","INDPROD_f2_dispersion","INDPROD_f3_dispersion","INDPROD_f4_dispersion","HOUSING_dispersion","HOUSING_f1_dispersion","HOUSING_f2_dispersion","HOUSING_f3_dispersion","HOUSING_f4_dispersion","RRESINV_dispersion","RRESINV_f1_dispersion","RRESINV_f2_dispersion","RRESINV_f3_dispersion","RRESINV_f4_dispersion","RNRESIN_dispersion","RNRESIN_f1_dispersion","RNRESIN_f2_dispersion","RNRESIN_f3_dispersion","RNRESIN_f4_dispersion","RCONSUM_dispersion","RCONSUM_f1_dispersion","RCONSUM_f2_dispersion","RCONSUM_f3_dispersion","RCONSUM_f4_dispersion","RFEDGOV_dispersion","RFEDGOV_f1_dispersion","RFEDGOV_f2_dispersion","RFEDGOV_f3_dispersion","RFEDGOV_f4_dispersion","RSLGOV_dispersion","RSLGOV_f1_dispersion","RSLGOV_f2_dispersion","RSLGOV_f3_dispersion","RSLGOV_f4_dispersion","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_speech","T2_speech","T3_speech","T4_speech","T5_speech","T6_speech","T7_speech","T8_speech","T9_speech","T10_speech","T11_speech","T12_speech","T13_speech","T14_speech","T15_speech","T16_speech","T17_speech","T18_speech","T19_speech","T20_speech","T21_speech","T22_speech","T23_speech","T24_speech","T25_speech","T26_speech","T27_speech","T28_speech","T29_speech","T1_news","T2_news","T3_news","T4_news","T5_news","T6_news","T7_news","T8_news","T9_news","T10_news","T11_news","T12_news","T13_news","T14_news","T15_news","T16_news","T17_news","T18_news","T19_news","T20_news","T21_news","T22_news","T23_news","T24_news","T25_news","T26_news","T27_news","T28_news","T29_news"
2006-01-01,1.4975,1.3897,0.8138,0.8851,1.1525,0.8115,0.999,0.7275,0.8952,0.7764,1.7,0.988,0.7,0.7,0.623,0.5758,0.5354,0.4683,0.4765,0.4819,0.1,0.2,0.209,0.327,0.3,8.9312,10.2419,10.846,6.9692,7.1228,1.8987,1.9016,1.4887,1.7808,1.4877,13.7385,11.9259,8.5459,9.9175,6.7202,6.1099,7.8775,7.0528,6.4678,4.1195,4.9905,2.2857,3.2196,2.5509,2.3309,1.9936,0.9,0.7947,0.7048,0.8518,5.0935,1.3676,1.4101,1.3442,2.2382,1.9008,1.0191,0.9152,0.8204,0.9548,0.0235636820140041,0.0303256415106945,0.0748669585968053,0.0200270432415462,0.090834256036469,0.0201885186396189,0.11061045999144,0.034053976259277,0.0610992707984613,0.0234705523015314,0.0239714070108227,0.0310204620631948,0.0226444624002245,0.021371801293769,0.0658483916551361,0.0200137485419522,0.0222014463346345,0.0445762966984892,0.0208325688251643,0.0178095992949848,0.0205305930311268,0.0256807523406501,0.0273961957630284,0.019436461691898,0.0258899915907773,0.0257324086887504,0.0217244472983453,0.0247430554089954,0.0295355506782081,0.0339586290912718,0.0395588774364515,0.0368257922798266,0.0309223046938627,0.0545157734636501,0.0415497430616247,0.0324483588247935,0.0275840785422271,0.0366687233378405,0.0282853613160398,0.0427570291528159,0.0375126548395879,0.0252911784202676,0.0467468048384222,0.0477858642710873,0.030703748709713,0.0294201847785704,0.0262577770112219,0.0272186190352656,0.0283484380085931,0.0284063687404142,0.0558206348436834,0.0245899681467296,0.0270421066361225,0.0234603535965754,0.0290528446065252,0.0570273850656128,0.024673950390648,0.0255664468605557,0.0360914273566844,0.0408623589716405,0.0289697255698062,0.0410259100285706,0.0187358557434574,0.0427630330779592,0.0220201073996216,0.0331748723015169,0.0172615601871481,0.0299250342909457,0.0291748451455703,0.0311790007867354,0.0344984398448955,0.0487863896704636,0.0179793529627663,0.0470076223717794,0.0395936858879262,0.0326982005004446,0.0456557544036899,0.0218807753765319,0.0432724319152856,0.0232565900331598,0.0275113655124959,0.0405062249815328,0.0628778284689464,0.0280371713405481,0.0395473661524115,0.0476924900212169,0.0280145796962493
2006-04-01,1.0187,1.3034,1.1204,1.1988,1.2029,0.6,0.5968,0.5781,0.6093,0.6422,1.33,0.7,0.6003,0.6,0.5705,0.2312,0.3933,0.5553,0.5454,0.4879,0.0102,0.1949,0.2153,0.3819,0.4,9.2826,9.2832,11.0812,5.4411,6.5228,1.5978,0.9604,1.3824,1.3281,1.6927,16.3052,14.0207,14.0119,8.8702,8.1202,5.2652,8,9.1494,5.5328,6.7834,1.93,3.3138,2.6171,2.9755,2.1,0.7748,0.7467,0.6219,0.6919,0.5,4.8626,1.8,1.9488,1.7586,1.9825,1.1883,0.7401,0.8,1.0508,0.8911,0.019625981623825,0.030456732126132,0.0762770919446234,0.0197682438873063,0.0827806038886338,0.0217485958197318,0.118552506308929,0.0381911741068279,0.0602428325871328,0.0232084567850274,0.0232267559506707,0.0301979778318913,0.0208632102806253,0.022795528173116,0.071393021697241,0.0186863033366498,0.0209553111944023,0.0384994789315087,0.0203328536637742,0.0213737982227638,0.0200636207504783,0.0205544664241822,0.0319803621664579,0.0191217296007892,0.026362335896858,0.0228185079739679,0.0236908341054446,0.027618217509769,0.02861346721124,0.0341454700826406,0.0336148335514799,0.0357396249944224,0.0329870120719873,0.0538765858489074,0.0378660043864908,0.0320466659158614,0.0281420984845565,0.0316841022387334,0.0263129620119069,0.0466021988366501,0.0363705006202898,0.028017595938612,0.0446118763759579,0.0429047423624511,0.0367465047451809,0.0294090229042198,0.0272131818741623,0.0267712890904827,0.0287452680526239,0.0292987767010588,0.0563475476771088,0.0262592835583656,0.0293597958936201,0.0238772239980476,0.0278854470214865,0.0630121757560419,0.0249313158120226,0.0252208931946309,0.0326935946875226,0.0450179006896285,0.0391817848420326,0.0363725818287763,0.0184619890697306,0.0385145983165708,0.0213595119376212,0.0334128195505765,0.0156441164942031,0.0229035754060565,0.0346721934349109,0.0344200623346742,0.0319997063431004,0.0487965035218531,0.0174593542803457,0.0457207247852529,0.0383149337174845,0.0335592026302438,0.0490066173514632,0.0230998008269371,0.0420339361562273,0.0243944182047711,0.0271712420512823,0.0359836405304533,0.0658049885675845,0.0292571392410766,0.0377326551017704,0.0479628645772792,0.0290475435205707
2006-07-01,0.7209,1.2269,1.294,0.8711,1.3626,0.7705,0.7806,0.7,0.6904,0.7496,0.97,1.17,0.7,0.8,0.6,0.3344,0.3566,0.436,0.5621,0.4064,0.1103,0.27,0.2787,0.3404,0.384,17.5501,11.0563,7.4469,4.2143,6.3811,1.8874,1.3723,1.4701,1.1709,1.0457,11.0026,12.3554,5.7539,6.0101,5.685,7.5102,9.4476,5.5388,6.9504,7.1269,4.5691,3.6109,2.567,2.268,2.4189,0.7189,0.9236,0.636,0.588,0.6012,2.681,2.6016,2.0652,2.3309,2.4136,1.3002,0.6974,1.0704,0.7,0.9146,0.0216742197871186,0.0304815147691604,0.0782893154343201,0.0211228992315683,0.0817893280731871,0.0191846764501578,0.118791583044571,0.0390568832646617,0.0653233597685852,0.0225189224736002,0.024046680050149,0.031479518510823,0.0202815547465766,0.0208773481624569,0.0637944798961656,0.0186961324585894,0.0192046517164648,0.0443906234286481,0.0196811275271297,0.01960927021834,0.0217293073566009,0.0209956629393575,0.0290322519995189,0.0211471099321738,0.0233255105816415,0.0237729894450122,0.0231054928536344,0.0279424869439119,0.0286550989358755,0.0393729880869095,0.0321680609671813,0.0320811069447277,0.043184362835415,0.0573576403415679,0.0381064137734814,0.0424575512069756,0.0238748774823611,0.0344739778032186,0.0243373762389027,0.0444355641390741,0.0545002001019414,0.0276071779218159,0.0466821293408785,0.0377633631230826,0.0289273242872875,0.0276703889439219,0.0260866238059278,0.0297659527452509,0.02719212918401,0.0302055138541258,0.0375506536937693,0.0331445512986924,0.0288338673949268,0.0232433616826827,0.0295499978600383,0.0451237981793889,0.0250544857616213,0.0292485610008229,0.0298948238892635,0.0435656235044999,0.0318907420496537,0.039167568091006,0.0199047055415239,0.0455357384908343,0.0217637346345051,0.0413393183093344,0.0169966576323573,0.0223826801960593,0.0271052970341019,0.0283050958234733,0.0249305540331444,0.0468340098195992,0.0188362599905938,0.0501182623561328,0.0404987577710699,0.0370257125828019,0.0445424665320256,0.0212642597602697,0.0373941876092322,0.0282869955151455,0.0258984562189186,0.0388678204815708,0.0608986935440594,0.0358678186541429,0.0417871327247258,0.0467681017436944,0.0323285254662605
2006-10-01,1.5173,1.3215,0.8355,0.8943,0.7832,0.9428,0.7138,0.7661,0.6222,0.6433,3.4,0.7335,0.6846,0.5,0.7,0.3549,0.3109,0.5626,0.3382,0.4015,0.2,0.3,0.2333,0.4,0.4898,8.5465,6.6636,5.0396,4.7425,3.7759,1.7028,1.0324,1.2233,0.903,1.0524,14.6961,13.134,7.1187,10.8931,5.6985,6.3469,7.019,6,6.0709,4.898,2.1544,2.607,2.3044,1.6378,1.7863,0.9392,0.5916,0.7177,0.3515,0.601,2.0669,2.1472,2.5555,2.2583,2.6,0.8518,0.8295,1.0479,0.8875,0.8,0.0184374520943459,0.026607578917336,0.0701266639792542,0.0209235750998003,0.0882379888102989,0.0214181807947339,0.126881513090196,0.0403864115512295,0.0635630130469274,0.0231006829527793,0.0208452205775871,0.0410471360798144,0.0204535982438495,0.0190313574649868,0.0579153375465914,0.0189727042965488,0.0200465685575471,0.048083789916039,0.0208015374567173,0.020520582296516,0.0198872101708524,0.0210048537986796,0.0273543447885089,0.0197293876787406,0.0270342175991588,0.0248019419270551,0.0192252092462742,0.0249000691580922,0.0286618728595389,0.0355919544096769,0.0386902567605935,0.0380610729673594,0.03846087685023,0.0580471072938668,0.0404618119970191,0.0335489316530167,0.0301021492520028,0.0377683181496322,0.0261085022054035,0.0365517275514513,0.0328903503117718,0.0294213393668697,0.0444096989788503,0.04919011759953,0.0306771571483646,0.0286120886389724,0.0290224253526492,0.0267747440642855,0.0293629511773548,0.0248488893585333,0.0491843679561615,0.0279401031860404,0.0291388555250324,0.0229966907761293,0.0284334747135844,0.049380722969442,0.0265615293598983,0.0277617844262781,0.0332344175822705,0.035666036512106,0.0281416651907207,0.0401725840145935,0.0197697827885139,0.0416210671464263,0.0229500153909504,0.0336861161543504,0.0169217752417624,0.0281765505759157,0.0282174513569538,0.0289403179299963,0.025806077060361,0.0476112920718122,0.0182059889438528,0.0503482876815913,0.0415766485435297,0.0345597774108666,0.046170353788837,0.0227423935759545,0.0415544206396175,0.0265216583196147,0.027994643327201,0.0445637240246925,0.0621609991564532,0.0303207240626665,0.0426358221940495,0.0495898711310735,0.0301395381832666
2007-01-01,1.0693,1.0101,0.9061,0.8144,0.7715,0.4225,0.5931,0.6954,0.5107,0.6193,1,0.5096,0.62,0.7,0.45,0.2765,0.4552,0.3739,0.4485,0.3228,0.0049,0.2,0.2,0.4,0.3858,8.8431,6.0091,5.8488,5.7515,4.905,1.0694,1.2422,1.3574,1.3997,1.0078,20.8276,11.1484,8.5097,9.9105,11.5123,8,4.2247,4.6807,3,3.9475,3.6302,2.8286,1.738,2.171,3,0.772,0.7523,0.5267,0.3696,0.5214,1.7228,1.9604,1.8523,2.1137,1.8337,1.0255,0.9367,0.7754,0.7083,0.7856,0.0183762957495345,0.0251918223145204,0.0647614699744649,0.0220988600181668,0.0867286918159437,0.0216722138060147,0.115597008283428,0.0408778475723928,0.0674109595453056,0.0226252313529659,0.0231493024711842,0.0383990238065969,0.0211215511114169,0.0199793767990523,0.0626196785658267,0.0202550824773365,0.0194054602667798,0.0451668153122007,0.020510338896303,0.0193618089641858,0.0197356116757699,0.0250313592617351,0.0293506982556575,0.0184992263660417,0.0278091899183752,0.0243901851458084,0.0204650770513601,0.0275763911073468,0.0318334221142854,0.031440660601934,0.0397408005467937,0.0416679154723888,0.0303352258971673,0.0594532619246557,0.0366469222550383,0.0306258753976216,0.0295044706214176,0.0344494524779129,0.0289653212970206,0.0445216310463797,0.0328073117537415,0.0247143142811934,0.0519357902990512,0.0501013362794021,0.0289410310215962,0.0277804731904148,0.0262087115925407,0.0258718916401672,0.0289325484536239,0.0251871775335628,0.0649942212212138,0.0259585442810158,0.026206815081635,0.0235825386235744,0.028646520687729,0.049345647168819,0.0238779105654918,0.027555678786897,0.0388577980725452,0.0351832296272549,0.0268910892573924,0.0367163131933117,0.0197490805318815,0.041223194525641,0.0235449863263161,0.0393668894004739,0.0165603551836154,0.0220984111970572,0.03547961593397,0.0321660703500685,0.0379362001232562,0.0468245774974827,0.0180549069542282,0.0471818719022637,0.0358834674660267,0.031513422076571,0.041779722306237,0.0203836832696779,0.0392713450149972,0.0367831356175946,0.0256134322114112,0.0442815116422799,0.060713825984305,0.0322883006920285,0.0425611752701487,0.0446503023594944,0.0264420860124693
2007-04-01,1.5041,1.4,1.1181,0.8208,0.7865,0.4549,0.7716,0.5876,0.5962,0.4015,1.8267,0.7392,0.9311,0.7,0.6,0.3274,0.4994,0.3593,0.3054,0.3475,0.1,0.1393,0.2,0.4,0.3932,7.612,5.9656,4.8368,4.4488,4.9701,0.9608,1.1976,0.9997,0.787,0.6646,21.3303,16.5188,8.6198,11.5827,8.2432,5.6602,6.6919,6.9107,3.3632,3.3208,2.7693,2.7073,2.0013,2.1166,1.4423,0.6,0.7177,0.5478,0.546,0.4622,3.4638,1.6746,1.5,1.0948,1.1456,0.9846,0.6221,0.782,1.2767,0.9614,0.0198755375179182,0.0257850146260322,0.0682182705981857,0.0193346752188118,0.0952761653505444,0.019972142341959,0.122119419955591,0.0416412938923975,0.0760047114256215,0.0252076527649338,0.0210312972223897,0.0315266129442082,0.0180918902535962,0.0179281898456914,0.0672839525932468,0.0184452237506104,0.0192947327159136,0.0394566316474131,0.0194944816042816,0.0190932807156245,0.0190499179003608,0.0216095050100875,0.0322372915466363,0.0170408804924578,0.0245377714923332,0.0223487298062798,0.0187163839251118,0.0274549824847871,0.0319233603569747,0.0372474794779397,0.0322337816071899,0.0315833466179974,0.0386415547571698,0.0482944609790306,0.0354631764561823,0.0324341455011366,0.0282638020676997,0.0309144419530774,0.0270293499333806,0.0478547656702328,0.0373948522939151,0.027158847300286,0.0478361887184127,0.0441376259536311,0.0287055432523556,0.0283606467127148,0.0260144303162199,0.028083038319073,0.0284493949044348,0.0259234085110615,0.062826125713346,0.0349749372319548,0.0312668892668225,0.0230203050997796,0.0300327141738177,0.0509952837141344,0.0246566937304903,0.0302027697665131,0.0343262981833211,0.037496187933357,0.0294734762707187,0.0393401460466843,0.0189159531726888,0.0466070833209202,0.0236068752939528,0.0377684913723135,0.0161358607445637,0.0251681088027919,0.0318586078277585,0.0302169250276025,0.0341662682214986,0.0422286610973013,0.0177239689932454,0.048481355218886,0.0378032928263424,0.0357127689713723,0.0409824440918025,0.0226847512041471,0.0426006688171612,0.0348056847692951,0.023538349127275,0.0361656945948243,0.062361500158043,0.029535208650305,0.0399530504877818,0.0499180103858013,0.0304243083882448
2007-07-01,1.6165,1.1939,0.7849,0.8721,0.8178,0.5,0.6,0.743,0.6148,0.6216,0.8646,1.1,0.77,0.6936,0.7,0.4228,0.2986,0.3861,0.3842,0.4105,0.1357,0.1142,0.2,0.2,0.2443,12.0895,5.2887,2.5245,4.165,4.9733,1.6671,1.2012,1.2474,0.7618,1.1037,15.7512,13.0959,10.3409,10.2866,15.518,3.7034,5.3015,5,5.5057,5,2.5548,2.056,1.7495,2.3417,1.602,0.7,0.8008,0.792,0.646,0.5849,2.2845,1.6672,1.5,1.2695,2.1411,1.1751,1.0059,0.9915,1.1691,0.7549,0.0196132459258104,0.0266987396193994,0.0505614589781008,0.0198443787594171,0.0963756307901568,0.0186647951341515,0.105070596108139,0.0365174627166839,0.066919285078413,0.030772452865065,0.0303205538955388,0.0299099849364447,0.0195613389720157,0.0182809683791095,0.0621379648370216,0.0206821330266516,0.0201125271215304,0.0459553373891468,0.0194691334735134,0.019889574977581,0.0219459701021758,0.0444106057233269,0.0338280635196881,0.0180577367651455,0.0256671868067581,0.0241324537540561,0.0212964627122037,0.0259760440974085,0.0273279135353468,0.0323966682403098,0.0399670560172705,0.0406752085895699,0.0378639250426299,0.0538954296812858,0.0331783371051364,0.0321482611508145,0.030779488603052,0.0392451698676466,0.0267472372980846,0.0397029527580314,0.0293387913900805,0.0275513429058426,0.046326169473353,0.0517364258644214,0.0288325970021678,0.0275130057248583,0.0258776567294226,0.0261295676673885,0.0328474974690036,0.0233831318269901,0.0637209730554863,0.0306851317209968,0.0279822003839009,0.0227937375705339,0.0329245911712632,0.0467523679164769,0.0250251078729061,0.0239799699010759,0.0359979965517383,0.045318558360506,0.0266308126559837,0.0314013795049271,0.0193230022236236,0.0348924328744814,0.0211495776707463,0.0440076878679905,0.0171993385313566,0.0281318844205147,0.0377746181820875,0.0275215527705311,0.0311066518979016,0.0480681018355093,0.0168755677810363,0.0421111159867965,0.0347358438131433,0.0357306736690127,0.0416784373108704,0.0224894314261743,0.0397093319563091,0.058833741314649,0.0251474396417164,0.0317046211079319,0.0591754712187773,0.035890927339964,0.0403803413418747,0.0427386376693243,0.024274823074522
2007-10-01,1.1759,1.5166,1.2608,1.1091,1.0371,0.5658,0.7805,0.7211,0.6063,0.5816,1.3005,1.1,0.7854,0.7331,0.8181,0.2886,0.4168,0.3176,0.2577,0.351,0.1,0.1,0.2,0.3,0.3,10.0534,8.2732,7.7173,4.7585,3.9757,1.422,1.4129,1.0029,1.113,0.7842,18.2754,30.4649,24.3836,19.2501,24.4206,7,6.8972,6.8382,6.9561,5.8445,2.9179,2.9858,2.5216,2.346,2.2877,0.7182,0.6662,0.5125,0.7222,0.5872,2.9265,1.2559,1.0559,1.3141,1.1534,1,0.8833,0.9357,0.9168,0.9214,0.0200737177024542,0.0294675621923288,0.0653763563295128,0.0202637158334376,0.0940831547483986,0.0192258711545532,0.103802324856506,0.0365433905358492,0.0771873352253215,0.0250984214786663,0.0256177289752591,0.0277477627298294,0.0188314966830078,0.0191306542070938,0.0641798266272434,0.0215143232922914,0.0186012801771892,0.0441720879893182,0.0189539405411363,0.0198922323187584,0.0201250939660476,0.0433704706112868,0.0320749606011222,0.0173618820577236,0.0248671318389114,0.0242475334587811,0.0204167644539321,0.0224623363335379,0.0253106430805018,0.0305445022252806,0.0404160030242607,0.0411770084343676,0.0277231851989324,0.0596221937848054,0.0334961406080727,0.0294366019283938,0.0279187515372793,0.0373255884793111,0.027144281236634,0.0394843612324793,0.0307146194401892,0.0247921705291581,0.0456745096333612,0.072002366419592,0.0288414576947633,0.0300202942509068,0.0254500250309959,0.0292124636867291,0.0287171164181372,0.0243522871635684,0.0644462832457569,0.0235661228634361,0.0264137218912504,0.0228637918102911,0.0304460472937378,0.048258449831015,0.0238372522933684,0.0261024028139264,0.0329518076231064,0.038174246446413,0.0307031023041661,0.0375268123488521,0.019356700251165,0.0372433151541668,0.0204966704007211,0.0387224823042107,0.0168570593884835,0.0220487325264724,0.0393053123609456,0.0300248398844373,0.0277140539455637,0.0485802113953542,0.0171366775896871,0.0359115264361825,0.0415698882297067,0.0337677846925842,0.0441190694309245,0.0227677730484619,0.0416137970432885,0.0586057891361597,0.0258270568542319,0.0340661558954805,0.0559012987430028,0.0427259963766891,0.0406762499185505,0.0414852246060696,0.0241203656649225
2008-01-01,1.9419,2.0455,2.4433,1.1633,1.4862,1.0213,1.3198,1.2717,0.929,0.7784,1.15,1.3582,1.1331,1.1905,0.9439,0.455,0.5879,0.6368,0.6051,0.7385,0,0.2,0.3,0.4,0.4905,10.3795,20.4013,13.6163,7.5567,7.513,2.1706,2.7219,1.8402,1.781,1.7601,26.443,22.49,35.5544,23.9338,26.489,11.2385,9.6343,9.0037,8.2,9.9883,4.4298,3.8322,4.4548,4.2193,3.6313,1.1533,1.1753,1.1914,0.8978,0.7709,1.5022,1.4925,1.4852,1.9048,1.5,1.5,0.75,1,1.0479,1.0088,0.0192069898680431,0.0362602968113234,0.0682904098185777,0.0202893214171821,0.0912958229498943,0.020300893008434,0.0895182122622008,0.0389311102690758,0.0640154907916957,0.0300646124694915,0.0275002653845216,0.028950010104276,0.0237072276253565,0.0179015966846379,0.0696073147664058,0.0197280687948802,0.0201524285017222,0.0454617306650036,0.0182880081363798,0.0196409286797472,0.0191964612963118,0.0378399679570709,0.0337608623373836,0.0175884723915168,0.0258625334492486,0.0249293255746667,0.0209324956865305,0.0253856900635217,0.0253934522349002,0.032856647044012,0.0394224752686782,0.0411734198659735,0.0279510449312842,0.0560878051866818,0.0330335060154639,0.0305544749834826,0.031845853822122,0.0346052231100308,0.0283718519529885,0.039253844966365,0.0295431748361197,0.0273512921449525,0.0450423972571753,0.0578466047749819,0.0281562993831151,0.0326292366657898,0.0282166143762404,0.0288468649232493,0.0297465194525127,0.0252776572094972,0.0633925502562882,0.0298420742213814,0.0276378742336022,0.0244066976131633,0.0306066412320131,0.0446390424450321,0.0250831840688362,0.026579127758967,0.0332950626008367,0.0383461889463942,0.0287099538602602,0.0319674156489566,0.0185234476002575,0.0308934635379659,0.0210076840171212,0.0348234858289658,0.0161938474010394,0.0236130516194773,0.0362356260511513,0.0253768067579757,0.0453546027145649,0.0516242111400851,0.0174136976881293,0.0339241417066969,0.0501398254147159,0.0326534899847443,0.0455281495479346,0.0226214262195775,0.0492601289704401,0.0480210629763904,0.0239617485615265,0.0300062921204122,0.0526017105236344,0.0561683068502173,0.0381952860019146,0.0380555338731411,0.0254843518354729
2008-04-01,1.8887,1.453,1.9824,1.5005,1.0096,1.3307,1.2077,1.218,1.3657,0.6947,1.2,1.2,1.14,0.8,0.8,0.3904,0.4161,0.5345,0.7581,0.7477,0.1,0.3,0.3,0.4,0.6,19.4324,16.4859,14.58,10.3071,8.8712,2.2488,2.5353,2.1751,2.1416,1.3696,21.1285,30.1058,24.7387,24.5186,31.8571,8.5693,10.0277,9.3302,8.7372,7.8206,3.66,5.5601,4.7679,4.7894,3.14,1.1998,1.4746,1.6766,1.142,0.7582,2.0478,1.5334,1.4062,1.1358,1.4116,1.5092,1.0127,0.7951,0.9378,1.0768,0.020696022893147,0.0324455152481544,0.0722775374181471,0.0213473572988178,0.0870529063935324,0.0206935407014274,0.0886252483553593,0.0342223507424126,0.0818638819267405,0.0306694206989584,0.025772274375608,0.0274024076718938,0.0238546167892789,0.0192695731047578,0.0682658896734149,0.0187247203490582,0.0186011668527566,0.0423048055060022,0.0200151465566139,0.0214049966386563,0.0203058315372375,0.038425122952728,0.0286894913888508,0.0166701347120347,0.0240295327661562,0.0251896609940965,0.0216415036193022,0.0243917163681766,0.0251476264666801,0.038686115842264,0.0360413286488227,0.0378394557545051,0.0313289473505515,0.0510279447537884,0.0346366385836408,0.0296611265235973,0.0301802612615234,0.0323103976186704,0.0308322494841264,0.045248679357502,0.0325997726665879,0.0267321352125653,0.0433419974929285,0.0507156699178445,0.0324152856689209,0.0310264477452679,0.0265561373813411,0.0267364973113922,0.0321354319325584,0.0259366718579102,0.0663045812648689,0.0278500148586515,0.0278094400629462,0.0238250764336764,0.0315854984896202,0.0461739702650123,0.0242120025732268,0.0262502236856889,0.0357000665992793,0.0308731876971001,0.0367788193001961,0.0338080715533566,0.0187213422254928,0.0390646784039521,0.0178941558485497,0.0366036731907282,0.0152947970106982,0.0252748545191508,0.0343692079799707,0.0335435717740313,0.0328308077798639,0.0524650460397767,0.0164167369673545,0.0326815024510285,0.0450039071309581,0.0322782239883738,0.0527641538776109,0.0244912634057399,0.0461252371157638,0.0451547212106545,0.0243814905224748,0.033769022175001,0.0474655701325851,0.0439982243209579,0.0429743135046531,0.0395914656236452,0.0296818876510526
2008-07-01,1.2,1.5779,1.9372,1.5879,1.0176,1.3959,1.5713,1.1526,1.2,0.8549,1.834,1.3,1.2791,1.2968,1,0.43,0.5181,0.7747,0.6543,0.6249,0.158,0.21,0.2435,0.3567,0.5298,19.597,14.4599,8.7237,8.9481,9.5,3.3274,2.444,2.7088,1.9658,1.7076,30.1651,25.5134,24.9025,21.8214,14.9026,7.872,7.482,7.7819,8.1424,8.0516,3.7815,4.217,5.0661,3.5249,3.1527,1.324,1.7019,1.5882,1.2902,0.8188,2.2767,1.5004,1.1848,1.3327,1.5,1.0668,0.9682,0.9946,1.0593,1.2745,0.0207104825505519,0.0274212653875091,0.0741295407147383,0.0222311101888483,0.0860067183513404,0.020706728912589,0.0852456302958161,0.0407742520582477,0.0676484170195968,0.0358980614076422,0.0267400132613663,0.0270414042674871,0.0227384731889537,0.0196406396310715,0.0590366107571616,0.0240815727138643,0.0205692618750489,0.0394032108020076,0.0200563099447249,0.0214674668861523,0.0213250390089428,0.0402057561612496,0.0362148689426841,0.0183125227745527,0.0297293694856994,0.0231401376523766,0.020551486961567,0.0241092500710021,0.0248643987272077,0.0330313680363992,0.0363236448978724,0.030387028829523,0.0345014217548989,0.0531842151526652,0.0361119839060073,0.026393537113943,0.0266824619341297,0.0366735386997821,0.0321381380364148,0.0443413260599241,0.0280534693738263,0.0272856946738461,0.0440732456610487,0.0600532612220858,0.0292094195671277,0.0306888797081126,0.0255272754609646,0.0269967675852264,0.0327117073438031,0.0244897752935077,0.0697764171009734,0.0275566921790264,0.0286955553970841,0.0233157307185578,0.0308930528636948,0.0516819986795395,0.023334027287283,0.0258883654627321,0.0347400373148268,0.0289542330982285,0.0328380437209513,0.0336266428300669,0.0185513334661249,0.0365213193409028,0.0196196945428727,0.0406513158469386,0.015953561875689,0.0275669907273945,0.0337740588941851,0.0299857800880703,0.0323689065305439,0.049800842404109,0.0178307503927581,0.0375038482731246,0.0438964456327117,0.0306239443653766,0.050903041384982,0.0261426873191532,0.0458649684303179,0.0488453832192636,0.0218498924888937,0.0366714440994588,0.0443044055376488,0.0492661636667945,0.043047401988646,0.0426106983391972,0.025686164180769
