"meeting","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","subsequent_meeting","recent_meeting","subsequent_pub","recent_pub"
"FEDm_119_postpub",0.032570412723054,0.052341703128039,0.0246557785778515,0.0336684046257625,0.0456924907080425,0.0233089853077667,0.0305424735205902,0.0295151959100279,0.0306234504631728,0.0371327099946158,0.0365192288036082,0.0219520044462127,0.0336837194728519,0.0397980812954054,0.0298543196568181,0.0311652917381373,0.0478592219196035,0.0394846940194612,0.0330129478181413,0.0365999520919464,0.022861217013505,0.0357662163855934,0.0292359581870244,0.0203416316972212,0.0215191711709185,0.0316105159799375,0.0459870150505822,0.0248629910002037,0.0318897225204558,0.0459444947734496,NA,NA,NA,"FEDm_119"
"FEDm_119_premeet",0.0418218341012095,0.0772747636049235,0.0283014607639089,0.0179382435027548,0.048933023164702,0.0398812021745036,0.0189853443968212,0.0238635981829938,0.0218492234987551,0.0363858218068376,0.0293436795361948,0.0173416854048259,0.0311137502641159,0.0284267976607208,0.0166097786498134,0.0344620144570354,0.0598211703166401,0.0230104309156448,0.0181918968272394,0.0360523298720511,0.0268455600546698,0.0376519731614144,0.0241148526155841,0.0185879591006374,0.02729448498203,0.01785148492417,0.0401990296509953,0.0608409449282741,0.043646361377818,0.0533593001027152,"FEDm_119",NA,NA,NA
"FEDm_119_prepub",0.04696049435482,0.0407400721489176,0.0181728298801379,0.034053625122527,0.0478626532797635,0.0291291300626568,0.0177096501880384,0.028332332176896,0.0197229872693539,0.0428177253341664,0.0393955392567544,0.0229355148636047,0.0281619736330032,0.0259680331537587,0.0313216931181112,0.0590024325023819,0.0360091584290258,0.0339121810402195,0.028001168618474,0.0367068922191731,0.041307442400077,0.023821820901256,0.0227632116833761,0.0267445014471546,0.024989418488663,0.0426162822825428,0.0418881608830392,0.0365871233947415,0.0400232738399225,0.0323426780274434,NA,NA,"FEDm_119",NA
"FEDm_12_postmeet",0.0574286698696529,0.0229390868341239,0.0448426454776658,0.0305709917027812,0.0414607244588176,0.0666708018765582,0.0318721812307804,0.0369236779312304,0.0303595096435706,0.0350414587153218,0.0366943116564825,0.0245075704588037,0.0250097550193715,0.0264228226135215,0.0256611330108102,0.0218296522303951,0.030542470394842,0.0199851326105967,0.0260021798319182,0.0254870077894736,0.039795271613178,0.0251592496894819,0.0407118014831586,0.0310296962964003,0.0231775674038872,0.0542632738076271,0.0425625786571901,0.0245290586697672,0.0400074175755006,0.0185123014470913,NA,"FEDm_12",NA,NA
"FEDm_12_postpub",0.0480905189253752,0.0263659578210093,0.0543348365241889,0.0210093864769713,0.0531109926562558,0.0482653289357402,0.0207117644058128,0.048226357707629,0.0277530532809584,0.0398520393951053,0.0396851671110531,0.0216423716630006,0.0254769024235505,0.0427031043835795,0.0229784705814026,0.0280836315859869,0.0371255555305115,0.0231996048333869,0.028221274570772,0.0256500337593013,0.0307789925399804,0.0257610656093688,0.0443886120794899,0.0248860941414368,0.0232569384914119,0.0390805243055531,0.0380601029276151,0.0222093486890925,0.0448078212778375,0.0242841473666225,NA,NA,NA,"FEDm_12"
"FEDm_12_premeet",0.0383807150290603,0.0195624013820965,0.0440088053654997,0.0222987289144953,0.0507644764481716,0.0260812434461096,0.0260787426623788,0.0423919185386443,0.0304755219149109,0.0344786702634714,0.0305606679319597,0.0221348257419196,0.0238296102304566,0.029972144777818,0.020819341117708,0.0243740399562384,0.0697278745866848,0.0310648125190005,0.0232040409884421,0.0258755226103661,0.0331965132983174,0.0280251587580812,0.0589085537977911,0.0247743771263183,0.0304246974453096,0.0421842601484159,0.0483492184591868,0.0334221121703486,0.0443269191150082,0.0203040852557907,"FEDm_12",NA,NA,NA
"FEDm_12_prepub",0.0747671119881214,0.0294875030961263,0.0503614227676482,0.0360549535725372,0.0617378733387204,0.0264281003582573,0.0256570286759856,0.028843011789675,0.0283616999695411,0.0306391810063328,0.0311454873270798,0.0243754086440348,0.0288816928639951,0.0445125152245351,0.0227096621968568,0.0403306402312003,0.0410345349118899,0.0212302309614216,0.0263833735861207,0.0227468932534606,0.0303619396916802,0.0279273421556628,0.0410287262753666,0.0274455911335878,0.0232398823169193,0.0295628652401795,0.0404781110763041,0.035638415398818,0.027116824690684,0.0215119762572577,NA,NA,"FEDm_12",NA
"FEDm_120_postmeet",0.0487262209285225,0.0567172087302489,0.0180679151034138,0.0272461797575332,0.039664825381234,0.0319393204974641,0.0200078218850488,0.0248969482499757,0.0217652672489233,0.0320233837803052,0.0366916737504265,0.0221229459978676,0.0277331998812082,0.0345480113125878,0.0292861030736106,0.0352381649861847,0.0264637620835806,0.0422129421807881,0.0341089727976442,0.0431595371933217,0.0341052353644562,0.0356345009113155,0.0269475689792465,0.0181810679851983,0.0332444222052791,0.0304250628506455,0.0380010365463041,0.0426981509812549,0.0400261409634688,0.0481164083929415,NA,"FEDm_120",NA,NA
"FEDm_120_postpub",0.0264143410022485,0.0403345532719154,0.0196932566212372,0.031256847005903,0.0609492753726913,0.0405385159607041,0.0149336437936121,0.0376233621236292,0.0195698771778526,0.0337053327021424,0.028772395419206,0.0193405116760577,0.0253873141789851,0.0229569351672739,0.0486908999054331,0.0516288741419559,0.0396188516988376,0.0226093151990286,0.0441939095438814,0.0633061595462343,0.0324436956566507,0.0298388933311858,0.0202226651004061,0.0391532158972288,0.0282057608832464,0.0163034491924698,0.0479825195874962,0.0271137437318751,0.0456579414799935,0.0215539436306185,NA,NA,NA,"FEDm_120"
"FEDm_120_premeet",0.0338326404868681,0.082060244864756,0.0200747015899972,0.0356952172221151,0.0615512796047649,0.0326102448164755,0.0188144197614791,0.0204213776895448,0.0237247768153665,0.0350364352608799,0.0293502104949737,0.0193453903309259,0.0335600870555107,0.0335687099997822,0.0267763596231778,0.038990075306711,0.0455152827961056,0.0267472972758442,0.0279986783472689,0.0401726910902215,0.0401166517705688,0.033703990813927,0.0238951892565949,0.031168520901298,0.0231314919326192,0.0206869379781696,0.0384549719758462,0.0317962230272723,0.0241461926728365,0.0470537092380989,"FEDm_120",NA,NA,NA
"FEDm_120_prepub",0.0199223562167192,0.0559806280797967,0.0207592153867477,0.0226746591599525,0.0530081121939315,0.0451846115561125,0.0263295121889394,0.0232665120676555,0.0219059457666154,0.0370278502773253,0.0317152221565775,0.0207926141146618,0.0344428304250504,0.0301150872696424,0.0246100577695145,0.0387602033933422,0.0265017366717441,0.0426094221091082,0.0253472754764307,0.052720254185508,0.0233636525491479,0.0335448898995666,0.0219766372811634,0.0456762045573836,0.0343288069442433,0.0250301237818524,0.0615910283812487,0.0338421782557539,0.0281542670562585,0.0388181048280061,NA,NA,"FEDm_120",NA
"FEDm_121_postmeet",0.0479624765705804,0.0396494174240724,0.0212406376662347,0.02425531267344,0.0423436171052291,0.0219015334986883,0.0161184513885765,0.0251772855918639,0.0249114766018928,0.0386087617879299,0.0395881515410377,0.023115517680368,0.0309162589059981,0.0239797416204782,0.0371574050384096,0.0344853808866796,0.0367577075387744,0.0226419060540486,0.0227785187370963,0.0555808036504983,0.0377887089592039,0.0412024375770046,0.0194513225926975,0.0326577930171901,0.0319333136673651,0.0204765318507156,0.0452235814689115,0.070487399084007,0.0399459384692239,0.031662611351784,NA,"FEDm_121",NA,NA
"FEDm_121_postpub",0.0466877404055406,0.0577290826651044,0.0271868037892768,0.0337621335748754,0.0513438439122055,0.0278087071180705,0.0185349759442124,0.0226899858014492,0.0336279324384389,0.0380525652052404,0.0295458705619542,0.0231477649336019,0.0297086340017139,0.0185633307483109,0.0409140203126205,0.0522346047814373,0.0318022272821879,0.0314313104583761,0.0282480087277317,0.0551364973806537,0.0353230085886694,0.0236073749417114,0.0226593468336689,0.0174612068718062,0.0264291827508476,0.0222703473262684,0.0389500952149149,0.0456667638148762,0.0341256504698743,0.0353509831443604,NA,NA,NA,"FEDm_121"
"FEDm_121_premeet",0.0417094016139611,0.0434029457897504,0.0192749938871071,0.0308018745009527,0.0444372680310909,0.0212159176596189,0.0228848397572976,0.0282939055714999,0.0288105000060993,0.0438478727133499,0.0306095599558247,0.0193143337288376,0.0261182373086078,0.0201791003648727,0.0589761638748058,0.0234565340032075,0.0351931789810311,0.0317871378352623,0.0303839369054673,0.0636406536410599,0.0566890254191407,0.0356448523624327,0.0222089945877472,0.0236442877207628,0.0230100749878063,0.0176144617390611,0.0290091517472834,0.0457399095398923,0.0373100954707458,0.0447907902954229,"FEDm_121",NA,NA,NA
"FEDm_121_prepub",0.0325929378191173,0.0654366630020095,0.0439784055512904,0.0279413349191959,0.0596883144682295,0.0237744349229153,0.0187464036883442,0.021932603843845,0.0259688111120065,0.0370345475307365,0.0350502873364874,0.0175934588080389,0.0224326558131027,0.0222114939641397,0.0268106312127735,0.028801632743964,0.0381679016874401,0.0328258156043871,0.0316307451898791,0.0436960206101841,0.0301892810397786,0.0212275529120418,0.029086874467167,0.0221813619778281,0.0314009306283573,0.016862850515577,0.0534425949865482,0.0510557752393701,0.0350831576929733,0.053154520712272,NA,NA,"FEDm_121",NA
"FEDm_122_postmeet",0.0403512341916052,0.055707856956415,0.0267070816237198,0.0244470268664331,0.0426373843024025,0.0404585056392719,0.0213231059623139,0.0316649978121001,0.0337505127143626,0.0524847322419261,0.0233716457057749,0.0247486391268698,0.0471226786505452,0.0218490842963221,0.0245128281775079,0.0333151308653051,0.0512577593168746,0.0266269099987766,0.0221324174617344,0.0417479870986001,0.035209016336852,0.0340745935922522,0.0243960899037831,0.0194522290239074,0.019480312476198,0.0201858412631381,0.0240069128665852,0.0374259008920747,0.0289759564746979,0.0705756281616506,NA,"FEDm_122",NA,NA
"FEDm_122_postpub",0.0264129162932903,0.0382925752139262,0.0207163740030958,0.0219548840408398,0.0447646509379544,0.0353400494569702,0.0234536714020129,0.0319210995570315,0.0352617127180052,0.0461341915975164,0.0431703875680374,0.0203596907271037,0.0361059945034332,0.0213059500336363,0.0348503286851195,0.037094992000166,0.0321820973791458,0.0354908880916687,0.0384496633396347,0.0451916708880144,0.0405459009027038,0.0419068469730747,0.0263484212168569,0.0284516439854452,0.02371269878081,0.0295988752464547,0.039376746413211,0.0346941604896873,0.0340221596502275,0.0328887579049266,NA,NA,NA,"FEDm_122"
"FEDm_122_premeet",0.0314014709464736,0.0368557047914221,0.027480274619103,0.0216407583210978,0.0358704464132775,0.0328866033568731,0.0235262859693717,0.0228991918524725,0.0348001109537447,0.0409235469407751,0.0418613255487238,0.0194188826391494,0.0439486133547195,0.0214572723184905,0.0304281818626101,0.0424032562840951,0.0418645179637705,0.0231008798476019,0.028374724742715,0.034198157938906,0.0463727658080702,0.0369352706126454,0.0349937137700759,0.0190741034837408,0.0249098320147114,0.0292518941816695,0.0371903294390337,0.0281326936628909,0.0515683052389509,0.0562308851228184,"FEDm_122",NA,NA,NA
"FEDm_122_prepub",0.0230361797752469,0.0695922906765679,0.033634265394533,0.0244575313668347,0.0493897207139644,0.0246842263768644,0.0178768629686991,0.027166739603431,0.0251098153684165,0.0608504541887231,0.0381962625977134,0.0153453696128122,0.0283996920758166,0.0311244368754214,0.0174447979543063,0.0296768279976651,0.0557816264504499,0.0354909152770943,0.0329451982208242,0.0377285207189991,0.0387842340212197,0.030951208854379,0.0281430605487223,0.0412587195718618,0.0164334324291025,0.0258201057243649,0.037614382753927,0.0284198605874364,0.0241972430301255,0.0504460182644773,NA,NA,"FEDm_122",NA
"FEDm_123_postmeet",0.0317113827274246,0.0527113192478438,0.0268947981343794,0.0335119322747064,0.0354478661850649,0.0295663184165966,0.0277573218786716,0.02526667740913,0.0375744374578305,0.0426224872082327,0.0463465545539831,0.0236778153058643,0.0421977125979147,0.0245677960110679,0.0434686611950975,0.0302154461043411,0.0276663676264889,0.0225057637689689,0.0440751700743675,0.0443023603563758,0.0345784349642809,0.0302942309948439,0.0171569746444537,0.0392544346938398,0.0235723825686758,0.0152415741986912,0.0414575364370259,0.0375697722353191,0.0269814400395615,0.041805030688958,NA,"FEDm_123",NA,NA
"FEDm_123_postpub",0.0284122333748112,0.0716437712710238,0.0273690450770045,0.0416435939649067,0.0270113246244069,0.0150350547128022,0.0273574208829511,0.0327185240217979,0.023059803870027,0.0333585119105455,0.0478978503566727,0.0208746202942495,0.027755423096843,0.0318698687987415,0.0293455567024316,0.0480965485764491,0.0491799659343409,0.0204903974801485,0.02924041981993,0.0341275582008803,0.0283059664624271,0.0271979002443769,0.0285802355884787,0.0357683046778322,0.0193286770896187,0.0235492910716888,0.0375795881951443,0.0404678933148288,0.0378197635598492,0.0549148868247912,NA,NA,NA,"FEDm_123"
"FEDm_123_premeet",0.0272873703764904,0.0242199911451579,0.0167261678061496,0.0266622903183283,0.0654086590322863,0.0188815615540078,0.0227412826266095,0.0202891212717043,0.021617289454539,0.0393809244100933,0.0408209780947507,0.0213310504827203,0.0312491036485082,0.04018171936827,0.0307418716243465,0.0498119325020829,0.0272131751249318,0.0266407997887021,0.0229016534114384,0.0456899137631065,0.0337999657669528,0.0539146489199392,0.0201503505673364,0.0232363144292754,0.0266822714552906,0.0251325512605648,0.0427514885901707,0.0736591980382445,0.0585589970122144,0.0223173581557875,"FEDm_123",NA,NA,NA
"FEDm_123_prepub",0.0255829672771854,0.0602317710444791,0.0296486549969529,0.0254482187643129,0.0440212477353796,0.0398279781805527,0.0248774900795387,0.0216176767296513,0.041077271397638,0.0354920203192805,0.0452294215308118,0.0210702503195188,0.0253866730171557,0.034098745261755,0.0149119678977238,0.0541876987075749,0.0411101370186768,0.0174991336812185,0.0264852170564562,0.041573700732361,0.0268869768657155,0.046941180823993,0.0191465337807251,0.0241355589539929,0.0228187864943641,0.0208496483779664,0.0423215408746828,0.0417282226960912,0.0408112172655302,0.0449820921187153,NA,NA,"FEDm_123",NA
"FEDm_124_postmeet",0.0478063446131141,0.0529706604439961,0.0307363181934192,0.0265883591554295,0.0365977391891242,0.0202986478677995,0.0229257986747744,0.0260732904760169,0.0263167468653945,0.0496204238590887,0.0283403530349507,0.0315989084967332,0.0388073547391224,0.0413523652813878,0.0311172832869719,0.042180250373149,0.0315977414123243,0.0359476823045813,0.0247314368399979,0.0383103202068021,0.0422409572291288,0.0302509788868787,0.0217883989487184,0.0283955360638672,0.0249856931378926,0.0154639303245231,0.0452226415326644,0.0283890904659774,0.0366163727093098,0.0427283753868617,NA,"FEDm_124",NA,NA
"FEDm_124_postpub",0.0186395946361776,0.0505791591364949,0.0285420073925936,0.0273222780340681,0.0495053743408946,0.039397031552689,0.0171177565671045,0.0296713705742428,0.0264750836621806,0.0462042821101076,0.0331211373714558,0.0166604379502637,0.031553751545606,0.0250287250532085,0.0185027241949118,0.0508766114660872,0.0303520710228302,0.0237576049038406,0.035954867544359,0.0353890676107278,0.0393385117977969,0.0449154799545516,0.0196215301911662,0.0148579786260458,0.019453670438284,0.0216479506261405,0.0335857126353707,0.0797606151526518,0.0301839009436416,0.0619837129645069,NA,NA,NA,"FEDm_124"
"FEDm_124_premeet",0.0307763694049991,0.0446407916732191,0.0164074828152324,0.0253816246147339,0.0376276597428807,0.0399164923677099,0.0217311930564278,0.0221600162345462,0.0303972404483984,0.0449399931312874,0.0305229635413902,0.0214349958753558,0.0381873141954745,0.0392722776176782,0.026512319358354,0.0714657273278917,0.0421837267825734,0.0384645639439056,0.0443372735696724,0.0299464984823273,0.0463033873260381,0.0367033630338888,0.0237592316819315,0.0274562941170639,0.0198758211564,0.0175834777623336,0.040912961644598,0.0245874442571314,0.0403993932005586,0.0261121016359982,"FEDm_124",NA,NA,NA
"FEDm_124_prepub",0.0260421283280083,0.0684532838313239,0.0204443997939659,0.029533880709336,0.0301059951414759,0.0289729097992004,0.0155732379318237,0.0300051882440331,0.0244437126476944,0.0501189229538391,0.037912562104207,0.02266134169465,0.0377892876082475,0.0317076489027339,0.0328297578587933,0.0386486841205518,0.0576402668978572,0.03304009012624,0.0310024063194586,0.0330624483933305,0.0444151866237569,0.0332267021080629,0.0265975175331117,0.032997695344165,0.0211017991238833,0.0202290063144815,0.0289039114897911,0.0352171316011437,0.0345652214281104,0.0427576750267232,NA,NA,"FEDm_124",NA
"FEDm_125_postmeet",0.0330711721950183,0.0709788513947209,0.0285609110435587,0.0254342918038919,0.0397988562086696,0.0395372374878143,0.0252327007408571,0.0241262712360473,0.0284649384252703,0.035140610929159,0.0380667983696257,0.0299107279989187,0.0379665746211521,0.0237331942087775,0.0251604391708865,0.0440551987962549,0.025775171065342,0.0274692235662483,0.0322417238372136,0.0416327565524368,0.0290589865681715,0.030276626012285,0.0147567212970006,0.0223234216529406,0.0282181240672058,0.0313217926515871,0.0479203340495657,0.0375328397616452,0.0382718216296418,0.0439616826580933,NA,"FEDm_125",NA,NA
"FEDm_125_postpub",0.030724514784029,0.037626472587647,0.0299530128952337,0.0325939593976875,0.05391360283225,0.0319262722505501,0.0284957780160964,0.021706574885529,0.043301396398677,0.0330001924279323,0.0262401865199398,0.0210409472201529,0.0236390800123892,0.0255904689148147,0.0323526175860145,0.0406202660482484,0.0247485040869623,0.0270236348232373,0.0477491820708511,0.0479227038734833,0.0291961933566845,0.0240651775005482,0.0239714486348003,0.0224653773155818,0.0448429991494956,0.0200217941923883,0.0748885338753089,0.0402227499173907,0.0316767056820385,0.0284796527440376,NA,NA,NA,"FEDm_125"
"FEDm_125_premeet",0.0258590603922755,0.0284763165728585,0.0241435908043628,0.0196435322481125,0.039729145267745,0.0278904825499413,0.0283932358260634,0.0288112766510116,0.0377454685504948,0.0401896017814081,0.0506492953284682,0.0185116957812433,0.0401138233743655,0.0387722694377176,0.0210580846308702,0.0508412194779681,0.0190098562143915,0.0455146204615538,0.0247375468673024,0.0489083006250132,0.0310392909108661,0.0480442509922212,0.0238772419154131,0.0292963475819694,0.0235600821995613,0.0197890325820966,0.04747898433876,0.0656455733471567,0.0247727420870724,0.027498031201716,"FEDm_125",NA,NA,NA
"FEDm_125_prepub",0.0482241827408587,0.0520644783450207,0.0304759236742264,0.021899071144551,0.0398272196960326,0.050564439605718,0.0223689284064622,0.0257570616950184,0.0396233273394579,0.036818286637753,0.0234011687075565,0.0236530214889346,0.0435717360678213,0.0262660237462475,0.0311256253431294,0.0441234640927672,0.0215061629121134,0.0215552573681619,0.0263622936512943,0.0538210064454275,0.0328105138935244,0.030941088482562,0.021421574953093,0.0213669388069454,0.0247524747916337,0.0187546091878678,0.0422678751502853,0.0377554843686546,0.041686020678599,0.0452347405782819,NA,NA,"FEDm_125",NA
"FEDm_126_postmeet",0.0306015742692884,0.0479610267024919,0.0277087390337254,0.028410223635935,0.0318317975469627,0.0311906479412281,0.022004624449499,0.0260417719875021,0.0297310051099675,0.0563909158882538,0.0387389889829091,0.0228176817530964,0.0338396607815695,0.0233288549239763,0.0241910359246,0.023272777075392,0.0431356643242324,0.032452911589872,0.0367884752481713,0.041428062888649,0.0548879389318406,0.0270549744930359,0.0218986439778966,0.0288260958372542,0.0157616619526638,0.0248625440375279,0.0284742517474191,0.0236803791868723,0.0330770551777492,0.0896100146004185,NA,"FEDm_126",NA,NA
"FEDm_126_postpub",0.0275138660849141,0.037380251694642,0.0278231102073725,0.0249721074874844,0.0342270170938467,0.0270955335341829,0.0299990351623267,0.0345303311831787,0.0269880968048797,0.0524124300071838,0.0382397922900554,0.0204918347046302,0.032402691593743,0.0289856215662419,0.0310149768818227,0.0294127644397115,0.0487280118161004,0.0353625248321851,0.0280853986753097,0.050408497428817,0.0412934709945614,0.0291564461194376,0.0188632629315003,0.0169858224676777,0.0202151844662087,0.0322596805655195,0.0318017636943043,0.0304294729541136,0.0359726109009424,0.0769483914171065,NA,NA,NA,"FEDm_126"
"FEDm_126_premeet",0.0273551336873096,0.0416863080043052,0.0238898508795278,0.0280608222986031,0.0284751034018225,0.0308550059452189,0.0268543112486639,0.0372848233001984,0.0259654319303768,0.0485332942795792,0.0344289587627852,0.0194928203151792,0.0348330489526845,0.0207735174434048,0.029760778536554,0.0409716276940795,0.0511584496250667,0.0263471430273346,0.02805449485651,0.0326302860500528,0.0312844068901062,0.0373271098826952,0.0228825219491877,0.0232091965730265,0.0304477365285677,0.0412361188201806,0.0478259725348099,0.0327804361824288,0.0458424244795611,0.0497528659201797,"FEDm_126",NA,NA,NA
"FEDm_126_prepub",0.0217078918296054,0.0431287604283556,0.0273018461083402,0.0413953614863527,0.0295855232500152,0.0259809320430663,0.0322433548453012,0.0228553071349825,0.0343702206850499,0.0536192032197422,0.0436554738026229,0.0198410402569067,0.032445746571542,0.0262421328658435,0.0320828648719466,0.0185301620553098,0.0366517253311474,0.0203729881654735,0.0278078826717048,0.0523575697880916,0.0494766102656616,0.0318310987354768,0.0206374356664944,0.0276181607549429,0.0226897524199407,0.0254702164266531,0.0422657157444391,0.022541556855275,0.0367550562050964,0.07853840951462,NA,NA,"FEDm_126",NA
"FEDm_127_postmeet",0.036543845570492,0.0361449325219309,0.018243686500142,0.0257855522535598,0.0336083363650192,0.0326106897071317,0.0256480409042046,0.0256121177179253,0.0289659723944338,0.0439784772325633,0.0592984074602153,0.0215824861817302,0.0218462148280773,0.0319862937868401,0.0402084050684279,0.0258140409104009,0.035392238547384,0.0243914315704805,0.0342978653427983,0.0496617656899216,0.031350552655902,0.0364158235922847,0.022507189895268,0.0225048507552868,0.0282497221483602,0.0299265000422418,0.0351325392310889,0.0434044926301008,0.0319181595135499,0.066969368982238,NA,"FEDm_127",NA,NA
"FEDm_127_postpub",0.0256295462465079,0.0275920193489957,0.0207432965208511,0.024812192389014,0.0279503733277262,0.0352126501492625,0.0253322521854732,0.0222662540136736,0.030245488895088,0.0512248988497484,0.0431650379513148,0.0213481191080787,0.031861507523693,0.0453821455203533,0.0361795297684052,0.0271938402313199,0.0316930965277111,0.0308547450318997,0.0380311324231217,0.0510778827061134,0.0652537376252908,0.0352015302953616,0.0175379876265352,0.031115817963623,0.0196422268054275,0.0261647617515969,0.0292021408645721,0.0298689896348972,0.0360781880383242,0.0621386106760198,NA,NA,NA,"FEDm_127"
"FEDm_127_premeet",0.0205626382122423,0.0472274502091355,0.0205122690605394,0.0289772010445496,0.0308989118594963,0.0369939423548359,0.0245439818614931,0.0235676376463358,0.0262046743898502,0.0431230856636303,0.0423610582974328,0.0206886604238073,0.0278534696606347,0.0226592776990658,0.0274947315377861,0.030390062229138,0.0417439614380274,0.0362570916082298,0.0288622749638084,0.0503320989315437,0.040393068373908,0.0389881042605553,0.0277171542086289,0.0298339675653848,0.0232646419768466,0.0344130645055234,0.0286234485638898,0.0487729462149749,0.0289325395802385,0.0678065856584675,"FEDm_127",NA,NA,NA
"FEDm_127_prepub",0.018932474947922,0.0427070787127914,0.0203884241998051,0.026688601583422,0.0244054609193887,0.0319691354256901,0.0328101326689485,0.0228417148956775,0.0360023514107254,0.0464227848406817,0.051723926452012,0.0216632245832558,0.0351728796231873,0.0291475263360342,0.0330040857617129,0.0203324792535495,0.0323681604163999,0.0302798648815763,0.0288910528493175,0.0481286707579763,0.0539082555012727,0.0333942203275207,0.0244280792389088,0.0261050226553706,0.025870582424903,0.0298663291146231,0.0283869294962051,0.041916854616406,0.0361827787042272,0.0660609174004888,NA,NA,"FEDm_127",NA
"FEDm_128_postmeet",0.0334167623091651,0.0395849189110484,0.0246747314852482,0.0358044970779776,0.0287183429329812,0.036820032272507,0.0227995506307514,0.0262584672106054,0.0355295591183472,0.0400050811301222,0.0434085802537424,0.0241016202510633,0.0372052154808192,0.0373666584488597,0.0429601174472982,0.0341807949440225,0.0344092760137693,0.0213908064552208,0.0232879808946602,0.0427952606298962,0.0467665158153304,0.0302879134757137,0.0286255428830537,0.0277868226435792,0.0205171050814072,0.0227566845582995,0.0371531469884749,0.0409823127863407,0.0340416877006579,0.0463640141690376,NA,"FEDm_128",NA,NA
"FEDm_128_postpub",0.0236075794906686,0.0364619566834273,0.0212737306151782,0.0352150388516643,0.037297253214442,0.0293893874597012,0.0156657628957664,0.0170967926059116,0.0316994909752219,0.0456833074492381,0.0569091597001009,0.0181747561444294,0.0260798396205994,0.0412624056925091,0.0598509637092255,0.0283820866486928,0.039038127593952,0.0200777465813232,0.0219700750453706,0.0491411913089009,0.0505390717488617,0.0383103007703989,0.0159674095838051,0.0536163184836946,0.0268630943744525,0.0190269502315037,0.0476377593911192,0.0362715121105677,0.0308048874486172,0.0266860435706561,NA,NA,NA,"FEDm_128"
"FEDm_128_premeet",0.019297926195939,0.0240088742580147,0.0173836606878052,0.0333091698832629,0.0281651546508786,0.0304619244847007,0.0220526637121319,0.0238068966384072,0.0338777536078133,0.0508961421908511,0.0493347275534068,0.0175650268400808,0.0380830017830022,0.0466165015414315,0.0338934968499808,0.0261686780912405,0.0251876509580961,0.0323416186564933,0.0386755529357693,0.0502934286203115,0.0440818970781025,0.0385317463624754,0.0238704552995534,0.0387786027861632,0.0227616424140133,0.0294016701468734,0.0401419798717903,0.0386089078075054,0.0411148858208217,0.0412883622730841,"FEDm_128",NA,NA,NA
"FEDm_128_prepub",0.0198252442001824,0.0357544451140015,0.0193587819226708,0.0331529512601051,0.0325211311094112,0.0376145092602032,0.0183312994526979,0.0276453169362898,0.0297164714542239,0.0448548725310803,0.0583590731057376,0.018576062986898,0.0340392884020589,0.0362165236842168,0.0386321046768649,0.0392350321300815,0.0366760329889516,0.0434233138960694,0.0277815479706464,0.0543133052747605,0.0366368750109459,0.0387285586786868,0.0237941708238607,0.026794743330098,0.0235063315355893,0.0279423338238788,0.0410910975992636,0.0231121286088127,0.0347117441989703,0.0376547080327423,NA,NA,"FEDm_128",NA
"FEDm_129_postmeet",0.021645000728196,0.0365258684608512,0.0187884805611095,0.0369791013374563,0.0282694125408364,0.0400789840825492,0.0195719515683279,0.0246294756203672,0.0357201657733826,0.0510299905891347,0.0442449583763189,0.0215790391998519,0.0345045970307237,0.0261141332537951,0.050632417786138,0.0181597253091361,0.0309780325915356,0.0284641294208909,0.0323412785682387,0.0472038588408547,0.0533922119099244,0.0365262062374458,0.0173182295597616,0.0364552029090139,0.0220307543141489,0.0225505233386535,0.0291401965606373,0.0518235419171991,0.0285668003245356,0.0547357312889854,NA,"FEDm_129",NA,NA
"FEDm_129_postpub",0.0209431978575455,0.0572959183764108,0.0185861003171572,0.0354364578651188,0.0251159700265906,0.0295338829080349,0.026005221836609,0.0252247658692808,0.0316384867751258,0.0414806233930326,0.0494115592453747,0.020191614379609,0.032024368526971,0.0401209854654958,0.0443786688389051,0.0294932931158989,0.0304981279189491,0.022051088992065,0.0266052124045327,0.0443179442635549,0.0425645869397782,0.040262055922243,0.0212177097849298,0.0339317884747723,0.0183087085518921,0.0312549342258078,0.0339035937959565,0.0482901861260995,0.0298795561448393,0.0500333916574198,NA,NA,NA,"FEDm_129"
"FEDm_129_premeet",0.019269733600621,0.0363114826503906,0.0167992802511442,0.0406715534700333,0.0281371536197365,0.0442955202489499,0.0261871350340502,0.0261394103694084,0.0307592701584414,0.0524956157103031,0.0373283567776268,0.0206299388985759,0.03158212099517,0.023802997862262,0.0358505647369756,0.0211474265740275,0.0246436927724511,0.0332958381011194,0.0392498285700929,0.0478683594056271,0.040818491485677,0.0497319921950939,0.0195967536213097,0.0399935351424125,0.0248504070856635,0.0201241855402888,0.0297828094283592,0.0572737879571375,0.0402598781292887,0.0411028796077623,"FEDm_129",NA,NA,NA
