"series","quarter","dispersion","fed","news","dispersion_mean","fed_mean","news_mean","dispersion_sd","fed_sd","news_sd","dispersion_std","fed_std","news_std","period"
"CPI",2004-10-01,0.8705,0.0592377586994425,0.0292818129181533,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.16795718868117,0.802585145387652,-0.0411142419470162,"48"
"CPI",2005-01-01,1.127,0.0576898348015066,0.0357993936666857,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.277324660380537,0.650661400852074,0.74183611683281,"49"
"CPI",2005-04-01,1.4,0.0709675541919628,0.0439166140564561,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.751250371077791,1.95382678991319,1.71694956178656,"50"
"CPI",2005-07-01,0.848,0.0686154666729017,0.049987456397584,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.207017000002372,1.72297697627078,2.44623368920641,"51"
"CPI",2005-10-01,1.387,0.0871515756223179,0.0451853443817409,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.728682480092208,3.5422363626461,1.86936084776875,"52"
"CPI",2006-01-01,1.7,0.0712235825864311,0.0297991081946799,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.27204785536049,1.97895515213236,0.0210279144724208,"53"
"CPI",2006-04-01,1.33,0.0736652874082658,0.0490072316165159,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.629730958078496,2.21860061537402,2.32848028136487,"54"
"CPI",2006-07-01,0.97,0.06625920852921,0.0365630189576489,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.00477397693925811,1.49171782925495,0.833569647816314,"55"
"CPI",2006-10-01,3.4,0.0659484712342963,0.0316853151767517,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,4.22323359962911,1.46121996468093,0.24761604438223,"56"
"CPI",2007-01-01,1,0.0588211840630593,0.0337205472862863,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.0568537253675279,0.761699686663044,0.492106411566278,"57"
"CPI",2007-04-01,1.8267,0.0589712600220514,0.0268561959834223,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.49199799288922,0.776429158625618,-0.332501141869614,"58"
"CPI",2007-07-01,0.8646,0.0487179019298819,0.0314396592518412,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.178199539205396,-0.229904910835824,0.218105647508608,"59"
"CPI",2007-10-01,1.3005,0.0624895879476233,0.0367260448818732,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.578519205457363,1.12174171156812,0.853153786592128,"60"
"CPI",2008-01-01,1.15,0.0624909917694214,0.0329298951436513,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.317252467508877,1.12187949215572,0.397126172328653,"61"
"CPI",2008-04-01,1.2,0.0684981801710638,0.0606388299149873,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.40405204822266,1.71146568390915,3.72577237675189,"62"
"CPI",2008-07-01,1.834,0.0689745247131951,0.0459064235860238,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.50467073167343,1.75821736635695,1.95598336055144,"63"
"CPI",2008-10-01,3.7443,0.0488593328532887,0.0282793701601892,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,4.82093551242422,-0.21602392126926,-0.161536672797746,"64"
"CPI",2009-01-01,1.8726,0.0449717675930637,0.0221035811142687,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.57168000798447,-0.597575929250613,-0.903427941324157,"65"
"CPI",2009-04-01,1.6825,0.0421972515503293,0.034656214960541,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.24166800211067,-0.869885741799084,0.604507219399971,"66"
"CPI",2009-07-01,1.6,0.0471199710891184,0.0280361321874601,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.09844869393292,-0.386736675731615,-0.190756603530482,"67"
"CPI",2009-10-01,0.8,0.0398830796610312,0.0248722281203506,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.290344597487604,-1.09701425851101,-0.570833187168699,"68"
"CPI",2010-01-01,1.1555,0.0509938483430232,0.0271307099608959,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.326800421387393,-0.00652810147989033,-0.29952405643781,"69"
"CPI",2010-04-01,1.2485,0.0518788934295051,0.0259481341324552,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.488247641515029,0.0803362229228954,-0.441585690176754,"70"
"CPI",2010-07-01,0.9,0.0427135009370578,0.0266730041479955,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.116745436060038,-0.819217527392311,-0.354507791086081,"71"
"CPI",2010-10-01,0.7542,0.0504187754014618,0.0290097450251392,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.369853013421429,-0.0629696583158565,-0.0737974817359194,"72"
"CPI",2011-01-01,1.2991,0.0616876636971437,0.0320440695045642,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.576088817197377,1.04303542947686,0.290712837580819,"73"
"CPI",2011-04-01,1.71,0.0626962365956833,0.0393085978901744,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.28940777150325,1.14202361073535,1.16339325771377,"74"
"CPI",2011-07-01,1.9008,0.046955874646319,0.0214557526985132,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,1.62063497150704,-0.402842213018227,-0.981250911244054,"75"
"CPI",2011-10-01,0.9484,0.0427273618345174,0.0178014489336608,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.032723441929096,-0.817857124954245,-1.42023871272636,"76"
"CPI",2012-01-01,0.9,0.0458958767143647,0.0265916019981216,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.116745436060038,-0.506877595660236,-0.364286548712295,"77"
"CPI",2012-04-01,0.9,0.0460576095335615,0.0289607021096231,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.116745436060038,-0.491004040416692,-0.0796889573893087,"78"
"CPI",2012-07-01,0.8232,0.0428865655550328,0.0184632129295809,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.250069592036409,-0.802231792599767,-1.34074167570847,"79"
"CPI",2012-10-01,0.815,0.0483214506593374,0.0182250872913597,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.264304723273469,-0.268815326023108,-1.36934746688672,"80"
"CPI",2013-01-01,1.1,0.0371331724253621,0.0207359706999312,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.230452886795094,-1.36690879591391,-1.0677175920228,"81"
"CPI",2013-04-01,1.4,0.0438442670986128,0.0242728541193718,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.751250371077791,-0.708236470967881,-0.642835377431589,"82"
"CPI",2013-07-01,1.5,0.0340669570401307,NA,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,0.924849532505358,-1.66784795933021,NA,"83"
"CPI",2013-10-01,0.7597,0.0360740942119376,NA,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.360305059542913,-1.47085391114473,NA,"84"
"CPI",2014-01-01,0.6168,0.0388172941841151,NA,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.608378261222905,-1.20161767004864,NA,"85"
"CPI",2014-04-01,0.5496,0.0374559635318379,NA,0.96725,0.051060362003016,0.0296240637247331,0.57603964891112,0.0101888213897565,0.00832438567202344,-0.725036897702229,-1.33522788856182,NA,"86"
"CPROF",1993-01-01,18.5955,0.0194328038742144,0.0410585307536756,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,0.397353417037456,-0.971816743163056,0.959551828772913,"1"
"CPROF",1993-04-01,11.8628,0.0213019589439858,0.0347910813541454,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.159543052398377,0.37358038083033,-0.0390895338672921,"2"
"CPROF",1993-07-01,11.238,0.0206615129056823,0.0316588257917126,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.211223494732583,-0.087405586541465,-0.538176126132363,"3"
"CPROF",1993-10-01,13.185,0.0203959346460329,0.0388454802576029,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.0501770459094413,-0.278565877362688,0.606929314875116,"4"
"CPROF",1994-01-01,13.4206,0.0215078972726805,0.0345758565967233,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.0306893503045455,0.521812509681863,-0.0733829651061672,"5"
"CPROF",1994-04-01,22.6594,0.0195834913982105,0.0439935766240154,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,0.733499623186591,-0.863353531798312,1.4272154699963,"6"
"CPROF",1994-07-01,11.0959,0.0212552402547733,0.0304957625316864,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.222977321326198,0.339952785603056,-0.723496023396528,"7"
"CPROF",1994-10-01,9.6635,0.0197634707702221,0.0317159020021356,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.341458540275489,-0.733806372550463,-0.529081730483085,"8"
"CPROF",1995-01-01,12.6083,0.020437550279958,0.0403001174114865,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.0978788882496088,-0.248611404830469,0.838707943931175,"9"
"CPROF",1995-04-01,9.8225,0.0192650027503449,0.0368337679643881,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.328306827197482,-1.09259813423535,0.286387579685883,"10"
"CPROF",1995-07-01,13.9573,0.0210108136262057,0.0340902039957627,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,0.0137038849719724,0.164017204644322,-0.150765763797674,"11"
"CPROF",1995-10-01,4.5761,0.0208753106265012,0.0341745306684752,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.762263729665757,0.0664836457421492,-0.137329340465579,"12"
"CPROF",1996-01-01,8.6052,0.0236327762721937,0.035845343465414,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.428996011661997,2.05127688693579,0.128894231818336,"13"
"CPROF",1996-04-01,6.9884,0.0204557779526857,0.0347565590696389,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.562729909174712,-0.235491327817274,-0.0445902374299905,"14"
"CPROF",1996-07-01,7.4148,0.0215655494939628,0.0290640393221701,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.527460157876207,0.563309940237221,-0.951623595831677,"15"
"CPROF",1996-10-01,6.0654,0.0208680364401898,0.0294565886604501,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.639076017168425,0.0612477669747393,-0.889075662678394,"16"
"CPROF",1997-01-01,9.085,0.0217773255840657,0.0323692440482638,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.38930926993352,0.715744025114891,-0.424979670837489,"17"
"CPROF",1997-04-01,10.5655,0.0196461395880699,0.0349053067992095,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.266849450990191,-0.818260058376371,-0.0208891070532286,"18"
"CPROF",1997-07-01,14.6967,0.0214408088462852,0.0295539493323396,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,0.0748634865435343,0.473523003163518,-0.87356243108363,"19"
"CPROF",1997-10-01,5.8119,0.0217986501894334,0.0301873183068072,13.7916244186047,0.0207829451521891,0.0350364063373974,12.0896798049745,0.00138929616872039,0.00627597617523105,-0.660044314434304,0.731093239953109,-0.772642835982682,"20"
