"series","quarter","fed","news","fed_std","news_std","dispersion","f1_dispersion","dispersion_std","f1_dispersion_std","topic","variable_act","GB_nowcast","SPF_nowcast","GB_forecast1","SPF_forecast1","GB_now_error_abs","SPF_now_error_abs","GB_now_error_abs_std","SPF_now_error_abs_std","GB_SPF_now_gap_abs","GB_SPF_f1_gap_abs","GB_SPF_now_gap_abs_std","GB_SPF_f1_gap_abs_std","SPF_update_abs","GB_update_abs","SPF_update_abs_std","GB_update_abs_std","period"
"RCONSUM",2013-04-01,0.0229731887735348,0.029193930566718,-1.2167421518478,-0.956894835791198,0.7178,0.7998,-0.674911822232991,-0.280039674883518,"19",1.8,2.1,1.9972,3.1,2.3171,0.3,0.1972,-0.77842121087047,-0.989991723974166,0.1028,0.7829,-1.06809655535069,0.192184889935203,0.0951000000000002,0.4,-0.7357050674576,-0.662202260954931,"82"
"RCONSUM",2013-07-01,0.0241884530371667,0.0300065761410367,-0.675936517264463,-0.858236120230727,0.42,0.6756,-1.38703296693297,-0.591223355556603,"19",2,2,2.2158,3.1,2.3958,0,0.2158,-1.25354202671847,-0.972568114248531,0.2158,0.7042,-0.914302446798548,0.0483989375653238,0.1013,1.1,-0.723939121314366,0.0892969715530135,"83"
"RCONSUM",2013-10-01,0.0243959122880477,0.0360764477166246,-0.583614925014549,-0.121327248529153,0.451,0.4724,-1.31290349921739,-1.10034190557891,"19",3.3,3.2,2.1853,2.8,2.5575,0.0999999999999996,1.1147,-1.09516842143581,-0.130520652830606,1.0147,0.2425,0.173008290567014,-0.795133136248822,0.2105,0.1,-0.516706650533517,-0.984273360601193,"84"
"RCONSUM",2014-01-01,0.024999948331338,0.0300812842325893,-0.31481240569534,-0.849166232216224,0.5621,0.6917,-1.04723305201736,-0.550884730284166,"19",1,2.6,2.6073,3.7,2.6335,1.6,1.6073,1.28043565780421,0.330923978935408,0.00729999999999986,1.0665,-1.19807299222441,0.710325882210904,0.0497999999999998,0.2,-0.821672383633173,-0.876916327385773,"85"
"RCONSUM",2014-04-01,0.0275428104949816,0.0260686799486238,0.816788536767503,-1.33631388578013,0.9658,0.9782,-0.0818760805083621,0.166942359191187,"19",2.5,3,2.7274,3.7,2.7332,0.5,0.2274,-0.461674000305135,-0.961701777000286,0.2726,0.9668,-0.836997089579417,0.528172649030765,0.0938999999999997,0.7,-0.737982347356292,-0.340131161308669,"86"
"RFEDGOV",1993-01-01,0.0295981355632925,0.039366040172819,2.33915737786152,0.575265691228831,5.2464,5.9182,0.611425843852353,2.53949990611155,"3",-16.2,-5.9,-1.8501,-6.2,-1.6428,10.3,14.3499,1.83264605801265,2.36292859800957,4.0499,4.5572,0.273042350724696,0.678395608890237,0.0447000000000002,0.199999999999999,-0.985996946117882,-0.947949601980579,"1"
"RFEDGOV",1993-04-01,0.0245846033639888,0.0481501474726368,0.605381860536191,1.69273758741253,5.8268,6.5271,0.925348396755401,3.07811964675113,"3",2,5.4,4.4885,-2.8,-0.7948,3.4,2.4885,-0.185720644035915,-0.60520598771525,0.9115,2.0052,-0.913930150613064,-0.340227825747342,6.1313,11.6,3.23445828789174,2.09496862037708,"2"
"RFEDGOV",1993-07-01,0.0267020031787581,0.0312594959856538,1.3376192958011,-0.456009883526085,5,5.511,0.478154794515152,2.17929961314319,"3",-6.2,-3.3,-0.2052,-5.6,-1.9425,2.9,5.9948,-0.331979100706101,0.272192152295789,3.0948,3.6575,-0.0881854838495122,0.319282950526824,0.5896,0.5,-0.608162677887369,-0.867872806655377,"3"
"RFEDGOV",1993-10-01,0.0286776903305413,0.0284235768151875,2.02084977632574,-0.816781885128378,2.9504,4.0169,-0.63041802497156,0.857651141325824,"3",-5.2,-4.8,-1.1822,-4.4,-2.5275,0.4,4.0178,-1.06327138405703,-0.222521968801044,3.6178,1.8725,0.109618052410891,-0.39319464776004,0.7603,0.8,-0.489799107347915,-0.787796011330176,"4"
"RFEDGOV",1994-01-01,0.0193015130851178,0.0339810045469508,-1.22161200670141,-0.109792649529422,4.865,4.557,0.405136971217579,1.33541189336957,"3",-10.3,-7.6,-1.0878,-2.7,-1.2572,2.7,9.2122,-0.390482483374175,1.07729747005854,6.5122,1.4428,1.20430745078969,-0.564708162596939,1.4397,3.2,-0.0187023889852597,-0.147181648728564,"5"
"RFEDGOV",1994-04-01,0.0183166836728767,0.0309937124862983,-1.56218489140786,-0.489821582411554,4.4511,3.996,0.181269733714871,0.839163454383195,"3",-7.9,-4,2.6524,-0.2,-0.6862,3.9,10.5524,-0.0394621873657292,1.41266209580157,6.6524,0.4862,1.25733241404726,-0.946532291740477,3.9096,1.3,1.69392902797665,-0.654334685788173,"6"
"RFEDGOV",1994-07-01,0.0199292331830758,0.024666829965282,-1.00453436676449,-1.29469715671587,4.1302,3.7676,0.00770366337271332,0.63712576549819,"3",10.9,-1,-0.2313,-1.9,-1.5269,11.9,11.1313,2.30067311935724,1.55752299853447,0.7687,0.3731,-0.96793845841036,-0.991675830321006,0.4549,0.8,-0.701563808242755,-0.787796011330176,"7"
"RFEDGOV",1994-10-01,0.0204079381791578,0.0382794622994742,-0.838989004884986,0.437036478511559,4.7572,3.7866,0.346830887132554,0.653932753627853,"3",-14.4,-8.1,-3.714,-7.4,-3.1742,6.3,10.686,0.662578404651163,1.44609345977655,4.386,4.2258,0.400158542956286,0.546118255348351,2.1871,6.2,0.499545605280635,0.653586304523451,"8"
"RFEDGOV",1995-01-01,0.022568903819938,0.0298667939685186,-0.0916856720597755,-0.633182737953668,6.8422,2.2461,1.47455060250619,-0.708760152358793,"3",-3.8,-4.9,2.1538,-2.4,-0.7752,1.1,5.9538,-0.85850954471877,0.261932527123826,7.0538,1.6248,1.40914568260352,-0.492063387869651,5.328,2.5,2.67744917122892,-0.334027504487367,"9"
"RFEDGOV",1995-04-01,0.0251970104449427,0.048959531418945,0.81716396572383,1.79570352149674,3.4019,3.0034,-0.386213971498566,-0.0388689886433196,"3",-2.9,-6.6,0.1998,-1.4,-1.1001,3.7,3.0998,-0.0979655700338038,-0.45223747874889,6.7998,0.2999,1.31308048526099,-1.02089339905748,0.975,4.2,-0.3409258876946,0.119741002355441,"10"
"RFEDGOV",1995-07-01,0.0239917539837786,0.0299410050141556,0.400363183083044,-0.623741965538752,2.9357,3.4353,-0.638368854619518,0.343180388893605,"3",-5.9,-3.3,-0.9648,-6.2,-1.5089,2.6,4.9352,-0.419734174708212,0.00704340029062774,2.3352,4.6911,-0.375473373225042,0.731841407439599,0.1353,1.9,-0.923174804987979,-0.49418109513777,"11"
"RFEDGOV",1995-10-01,0.0235665590825664,0.0415849998580555,0.253322637514089,0.857551073497311,4.0575,4.2532,-0.0316177866549429,1.06667699895948,"3",-12.8,-19,-4.8832,0.3,-2.1067,6.2,7.9168,0.633326713317125,0.753143361576574,14.1168,2.4067,4.08043894571485,-0.179970259522033,3.3743,12.8,1.32275141046189,2.41527580167788,"12"
"RFEDGOV",1996-01-01,0.0222921626266527,0.041949626221226,-0.187388080357914,0.903937086275087,4.8001,3.9756,0.370034328758227,0.821118056601872,"3",6,-3.2,-1.497,-1.9,-1.0271,9.2,7.497,1.51087745333824,0.648094809206088,1.703,0.8729,-0.614577380153965,-0.792182102800684,0.6097,3.5,-0.594225315451265,-0.0671048534033621,"13"
"RFEDGOV",1996-04-01,0.0230949255103804,0.0291235509277296,0.0902227095394697,-0.727734544047049,5.2999,2.5612,0.640362536788798,-0.430029522903167,"3",9.4,-4.4,-2.3324,-9.1,-1.4452,13.8,11.7324,2.85645525470395,1.70793911294586,2.0676,7.6548,-0.476682218929217,1.91479370886413,1.3053,2.5,-0.111895499005779,-0.334027504487367,"14"
"RFEDGOV",1996-07-01,0.0216741733754358,0.0327476956025497,-0.401100607003073,-0.266688283614954,3.6435,4.0002,-0.255539111434168,0.842878683338173,"3",-3.5,-7.6,-2.7468,-5.6,-1.8906,4.1,0.7532,0.0190411953023449,-1.03943836724956,4.8532,3.7094,0.576857992556401,0.339998685737518,1.3016,1.5,-0.114461083135808,-0.600950155571372,"15"
"RFEDGOV",1996-10-01,0.0219814740599404,0.0336762945014491,-0.294830140978035,-0.148556396454522,4.2563,2.304,0.0759077190602985,-0.657543067479451,"3",-5.3,-4.5,-1.7621,-7,-1.1231,0.8,3.5379,-0.946264618720882,-0.342609630265065,2.7379,5.8769,-0.223168432398915,1.20515005508585,0.1285,1.1,-0.927889932578303,-0.707719216004974,"16"
"RFEDGOV",1997-01-01,0.0221280314133491,0.035933004798676,-0.244147799442618,0.138531437164243,2.8719,2.859,-0.672876537037186,-0.166602098428761,"3",-5.8,-1.2,-0.3348,-3.7,-0.7462,4.6,5.4652,0.165299651972531,0.139667823245267,0.8652,2.9538,-0.931441247608967,0.0384031264851064,0.7883,5.8,-0.47038387609364,0.54681724408985,"17"
"RFEDGOV",1997-04-01,0.0275902796009784,0.0297062770941679,1.64480230614994,-0.653602922934091,3.5493,2.9299,-0.306489325912919,-0.103885495355438,"3",6.6,4.5,-0.4678,-5,-0.7182,2.1,7.0678,-0.565992631378399,0.54069405008886,4.9678,4.2818,0.620200794192046,0.568470493725978,0.2784,8.2,-0.82394910525631,1.18743160669146,"18"
"RFEDGOV",1997-07-01,0.0196026765385943,0.0297015377351964,-1.11746391278406,-0.654205841395331,2.4682,2.5902,-0.891226872335189,-0.404376751547366,"3",-1.1,-3.4,-2.1658,-1.8,-1.3653,2.3,1.0658,-0.507489248710324,-0.961214981182354,1.2342,0.4347,-0.791881964855451,-0.967088368105616,1.4476,1.6,-0.0132245201670891,-0.574257890462972,"19"
"RFEDGOV",1997-10-01,0.021675229950215,0.026302262025272,-0.400735223195483,-1.08664535329647,2.9803,2.1429,-0.614245929293061,-0.800048635252544,"3",-2.3,0.7,-0.2991,-8.7,-0.4767,3,2.0009,-0.302727409372064,-0.727220456833518,0.9991,8.2233,-0.880799003813043,2.14170884310843,1.0662,2.5,-0.277687705894962,-0.334027504487367,"20"
"RFEDGOV",1998-01-01,0.0191857643005957,0.0388063460221825,-1.26164015467908,0.504064092426905,4.5584,1.982,0.239305381417312,-0.942377287361113,"3",-8.8,-3.2,-1.1994,-1.2,0.0806,5.6,7.6006,0.457816565312903,0.674019130372316,2.0006,1.2806,-0.502022251299097,-0.629449824469281,0.7227,5.5,-0.515870989317941,0.466740448764648,"21"
"RFEDGOV",1998-04-01,0.0190399665582919,0.0216754136750454,-1.31205980813671,-1.67525075425615,6.9466,1.879,1.53101771918964,-1.03348885459034,"3",7.3,10.4,2.4657,-6.7,-0.5008,3.1,4.8343,-0.273475718038027,-0.0182052870228121,7.9343,6.1992,1.74215909307634,1.33379516989138,2.3851,11.6,0.636839026293007,2.09496862037708,"22"
"RFEDGOV",1998-07-01,0.0178131493420208,0.0250907190092961,-1.73631671309878,-1.24077203061959,2.6383,2.2153,-0.799224414980247,-0.7360051646953,"3",-1.4,-0.2,-0.235,-1.7,-0.1496,1.2,1.165,-0.829257853384733,-0.93639169296141,0.035,1.5504,-1.24543072333246,-0.521759933142785,0.2658,6.5,-0.832685959320733,0.733663099848653,"23"
"RFEDGOV",1998-10-01,0.0205947815281485,0.0488987312252235,-0.774374994008537,1.78796881318235,3.5368,3.103,-0.313250235477509,0.0492350122890207,"3",7.3,3.7,0.11,-0.6,0.2269,3.6,7.19,-0.127217261367841,0.571272737796514,3.59,0.8269,0.0991038300245829,-0.810542870039449,0.2596,5.4,-0.836985046241323,0.440048183656248,"24"
"RFEDGOV",1999-01-01,0.0213943233373968,0.0432020066203616,-0.497878113397034,1.06325889913527,4.3169,2.1002,0.108684608629431,-0.837820129628155,"3",-1.9,-5.1,-0.7829,0.5,0.8301,3.2,1.1171,-0.24422402670399,-0.948377937979386,4.3171,0.3301,0.374099912653529,-1.00883915621811,1.0098,4.5,-0.316795528850001,0.199817797680643,"25"
"RFEDGOV",1999-04-01,0.0219398125006251,0.0270290906110549,-0.309237506620283,-0.9941817152473,2.2889,3.4007,-0.98820535912967,0.312573978931166,"3",2.1,-3.5,1.3889,2.6,0.7724,5.6,0.7111,0.457816565312902,-1.04997325065784,4.8889,1.8276,0.590360069505725,-0.41111635317353,0.5588,4,-0.629519432267071,0.0663564721386405,"26"
"RFEDGOV",1999-07-01,0.0226037317078573,0.0277995918014602,-0.0796415209515144,-0.89616225841851,3.5561,3.5442,-0.302811391109782,0.439510968226254,"3",4.1,2.5,1.9842,1.8,1.4061,1.6,2.1158,-0.712251088048584,-0.698468482875993,0.5158,0.3939,-1.0635876253707,-0.983373570352173,1.2118,0.1,-0.176728503372732,-0.974641867088979,"27"
"RFEDGOV",1999-10-01,0.0190252214852581,0.0241180638391443,-1.31715893697662,-1.36450854478364,3.0208,3.1371,-0.592340582303789,0.0793991330901532,"3",14.7,1.4,0.61,6.8,1.3055,13.3,14.09,2.71019679803376,2.29789258380974,0.79,5.4945,-0.959882597373368,1.05251619873577,0.7961,0.4,-0.464975347387092,-0.894565071763778,"28"
"RFEDGOV",2000-01-01,0.0215487605967848,0.0460906095793038,-0.444470749357995,1.43073307900076,7.7139,2.2216,1.94602939190244,-0.730432321262833,"3",-14.2,-13.2,-2.3774,11.7,1.3028,1,11.8226,-0.887761236052807,1.73051028832418,10.8226,10.3972,2.83454141388116,3.00941475398564,3.6829,20,1.53673499492865,4.33711888948272,"29"
"RFEDGOV",2000-04-01,0.0226436590353613,0.0299574905901731,-0.065833885905668,-0.621644749821418,5.507,2.8298,0.752377286454927,-0.192431785449085,"3",17.2,8.7,4.9051,0.2,1.5304,8.5,12.2949,1.30611561399998,1.84869616560998,3.7949,1.3304,0.176598943943811,-0.609572298197748,3.6023,3,1.48084686496098,-0.200566178945365,"30"
"RFEDGOV",2000-07-01,0.019083823711621,0.0228479028830036,-1.29689316400664,-1.52609231461605,6.7369,2.7705,1.41759670033408,-0.244887279980087,"3",-9,-9.6,-2.5778,3.3,1.6228,0.6,6.4222,-1.00476800138896,0.379142488844492,7.0222,1.6772,1.39719426435146,-0.471148079102015,4.1082,9.8,1.83163848965876,1.61450784842587,"31"
"RFEDGOV",2000-10-01,0.0205359649606982,0.0352066335677084,-0.794714890234329,0.0461259815956918,5.3,2.4908,0.640416624065315,-0.492303836815183,"3",3.8,0.8,3.5683,3.3,1.8202,3,0.2317,-0.302727409372064,-1.16993579474172,2.7683,1.4798,-0.21167086547288,-0.54993971938315,1.9455,2.5,0.332019895600891,-0.334027504487367,"32"
"RFEDGOV",2001-01-01,0.0195946789847429,0.0397458801368245,-1.12022962017654,0.623587105156964,3.8573,1.3537,-0.139900514241418,-1.4981578474594,"3",3.2,1.2,0.6604,2.9,2.6751,2,2.5396,-0.595244322712436,-0.592418991464341,0.5396,0.2249,-1.05458624073781,-1.05082943259894,1.1598,2.1,-0.212785361416386,-0.440796564920969,"33"
"RFEDGOV",2001-04-01,0.022625267120678,0.0360499180717136,-0.0721941624785546,0.15340458163426,2.1783,2.0765,-1.04802588695716,-0.858784635874104,"3",1.8,1.1,1.3232,3.1,2.543,0.7,0.4768,-0.975516310054919,-1.10860325499421,0.2232,0.557,-1.17425170703378,-0.918272676077334,1.3519,1.8,-0.0795830069897356,-0.520873360246171,"34"
"RFEDGOV",2001-07-01,0.0266702819004523,0.0347483116929158,1.3266494698344,-0.0121795236771754,1.9045,1.5558,-1.19611685005994,-1.31938456845914,"3",3.6,4.8,2.2394,7.2,2.2378,1.2,1.3606,-0.829257853384733,-0.887445773848339,2.5606,4.9622,-0.290224965819507,0.840050190014147,0.3036,1.7,-0.806475397127462,-0.547565625354571,"35"
"RFEDGOV",2001-10-01,0.0241227693869399,0.041873027650816,0.445670820366231,0.894192584437907,3.4939,5.2953,-0.336453677103182,1.98849606895538,"3",11.4,9.3,5.9239,4.7,6.5493,2.1,5.4761,-0.565992631378399,0.142395382132447,3.3761,1.8493,0.0182048311601468,-0.4024548608022,3.6861,2.1,1.53895387850056,-0.440796564920969,"36"
"RFEDGOV",2002-01-01,0.0277001018404506,0.0463879228810807,1.68278094126895,1.46855584775315,5.4304,4.3043,0.710946432643119,1.11187895124505,"3",7.4,13.8,5.4467,8.7,5.8619,6.4,1.9533,0.6918300959852,-0.739131631423406,8.3533,2.8381,1.90062884774768,-0.00777819459152723,1.1026,9.1,-0.252447905264405,1.42766199266707,"37"
"RFEDGOV",2002-04-01,0.0266829393002481,0.032701804036538,1.33102664125897,-0.272526387993648,5.4377,3.3869,0.71489480382884,0.300366798079094,"3",7.5,5.8,4.4057,6.1,4.0073,1.7,3.0943,-0.682999396714547,-0.453613769930495,1.3943,2.0927,-0.73133063377459,-0.305302453282299,1.4562,2.9,-0.00726127056756186,-0.227258444053765,"38"
"RFEDGOV",2002-07-01,0.0239189707600864,0.0340493268702257,0.375193349462146,-0.101101012060102,4.3135,2.2087,0.106845641227863,-0.741843381624552,"3",4.3,5.9,5.36,4.7,4.3865,1.6,1.06,-0.712251088048584,-0.962666342792046,0.54,0.3135,-1.05443495696247,-1.01546499830862,1.3527,0.199999999999999,-0.0790282860967561,-0.947949601980579,"39"
"RFEDGOV",2002-10-01,0.0274596728301479,0.04149220106362,1.59963598175805,0.845745657051232,2.7222,2.8855,-0.753845189982718,-0.143160772879493,"3",11,2.7,5.4589,5.2,4.9844,8.3,5.5411,1.24761223133191,0.158660641551412,2.7589,0.2156,-0.215226034193431,-1.05454150075808,1.0724,2,-0.273388618974372,-0.46748883002937,"40"
"RFEDGOV",2003-01-01,0.030560429454656,0.0385222584566636,2.67193704756219,0.467923838251146,4.4567,3.078,0.184298621199807,0.027120554223674,"3",0.7,8.1,7.318,8.1,6.4482,7.4,6.618,0.984347009325572,0.428138454909621,0.782,1.6518,-0.96290827288022,-0.481286415794724,2.3336,2.9,0.601128868807465,-0.227258444053765,"41"
"RFEDGOV",2003-04-01,0.0282470542681416,0.0388257203452178,1.87192757293993,0.506528800650584,10.0939,3.5928,3.2333065730004,0.482501474705288,"3",25.5,22.2,9.6739,12.8,5.7132,3.3,15.8261,-0.214972335369952,2.73232515115228,12.5261,7.0868,3.47882119212131,1.68807814817677,3.2257,14.1,1.21971200459099,2.76227524808709,"42"
"RFEDGOV",2003-07-01,0.0280173162033032,0.0316283689284868,1.79247974725928,-0.409083641301444,13.4106,3.0375,5.02721927323048,-0.00870486784218703,"3",1.2,-3.5,1.3916,17.9,3.2548,4.7,0.1916,0.194551343306568,-1.17997020862942,4.8916,14.6452,0.591381234989288,4.70499169377421,4.3216,16.3,1.97961028786098,3.3495050804719,"43"
"RFEDGOV",2003-10-01,0.026981561359273,0.0286338782913111,1.43429587226991,-0.790028342477676,2.9988,3.1347,-0.604239783137468,0.0772761451158798,"3",0.7,6.8,3.7468,11.9,3.6723,6.1,3.0468,0.604075021983088,-0.465499921044354,3.0532,8.2277,-0.103918996485139,2.14346509040953,0.492,11.1,-0.675838626830841,1.96150729483508,"44"
"RFEDGOV",2004-01-01,0.0259566348730605,0.0344534030897116,1.07985665093605,-0.0496963782390921,5.7545,4.0415,0.886243295833811,0.879411768062125,"3",7.1,7.7,5.9164,6.5,4.3367,0.600000000000001,1.1836,-1.00476800138896,-0.931737326419983,1.7836,2.1633,-0.584093699422438,-0.277122667041934,2.2441,4.2,0.539069468905409,0.119741002355442,"45"
"RFEDGOV",2004-04-01,0.024514742488848,0.0303316254769928,0.581222631050268,-0.57404910838252,3.6542,2.9062,-0.249751772846879,-0.124850001601386,"3",2.7,3.1,4.2812,2.7,3.5527,0.4,1.5812,-1.06327138405703,-0.832243985727975,1.1812,0.8527,-0.81192706508834,-0.800244874501185,0.0555000000000003,3.4,-0.978508214062662,-0.0937971185117626,"46"
"RFEDGOV",2004-07-01,0.0230089177661452,0.031184908024496,0.0604795832709286,-0.465498605321324,3.6809,1.9385,-0.235310470016914,-0.980856444394816,"3",4.8,8,4.2266,0.5,2.4497,3.2,0.573399999999999,-0.244224026703989,-1.08443057715002,3.7734,1.9497,0.168467441019148,-0.362380490568026,0.6739,5.3,-0.549708963789677,0.413355918547847,"47"
"RFEDGOV",2004-10-01,0.0260522341462698,0.0344411167546539,1.11291671174254,-0.0512593867117121,1.7465,1.9172,-1.28157474695636,-0.999697962666491,"3",1.2,1.4,3.008,6.2,2.9402,0.2,1.808,-1.1217747667251,-0.775490742093801,1.608,3.2598,-0.650507276797824,0.160542143334283,0.5583,0.9,-0.629866132825183,-0.761103746221775,"48"
"RFEDGOV",2005-01-01,0.0217934679140987,0.0363065194070947,-0.359846269290205,0.186048169767295,2.1398,1.8191,-1.0688494884161,-1.08647509611491,"3",2.4,5.6,3.2125,3.3,2.6753,3.2,0.8125,-0.24422402670399,-1.02459944596426,2.3875,0.6247,-0.355693019599002,-0.891250416467239,0.2723,0.600000000000001,-0.828178852065277,-0.841180541546977,"49"
"RFEDGOV",2005-04-01,0.0213612195628656,0.0303460049209246,-0.509326033053638,-0.572219824662726,3.3459,2.7867,-0.416502846347929,-0.230557111153742,"3",2.4,2.4,2.7661,4.5,2.4139,0,0.3661,-1.18027814939318,-1.13630424295851,0.3661,2.0861,-1.12020557829265,-0.307936824233948,0.0907999999999998,0.9,-0.954031154659951,-0.761103746221775,"50"
"RFEDGOV",2005-07-01,0.0233361742753614,0.0232246194874246,0.17365115592845,-1.47816823947697,2.143,1.8269,-1.06711869556757,-1.07957538519852,"3",7.4,4.2,2.2559,6.4,2.1302,3.2,5.1441,-0.244224026703989,0.0593174417155788,1.9441,4.2698,-0.523391084566234,0.563680728359344,0.158,0.3,-0.907434599649692,-0.921257336872178,"51"
"RFEDGOV",2005-10-01,0.0200337952415431,0.0314194644474228,-0.968374803046722,-0.435659464957496,3.391,3.0565,-0.392109484638888,0.00810212028747637,"3",-2.6,0,2.7765,5,3.132,2.6,5.3765,-0.419734174708213,0.117472000007387,2.7765,1.868,-0.208569548078358,-0.394990809772528,0.6463,6.4,-0.568846834597462,0.706970834740253,"52"
"RFEDGOV",2006-01-01,0.0237648262390967,0.0341279655826036,0.321887219971464,-0.0910969731708974,5.0935,1.3676,0.528726398058286,-1.48586220877507,"3",8.8,5.9,6.5021,1,2.8257,2.9,2.2979,-0.331979100706101,-0.652900733026862,0.6021,1.8257,-1.03094815084054,-0.411874732689914,3.3701,0.9,1.31983912577375,-0.761103746221775,"53"
"RFEDGOV",2006-04-01,0.023074321080399,0.0296152119661618,0.0830973027743243,-0.665187790672598,4.8626,1.8,0.403838876581177,-1.10337054207684,"3",-4.5,-0.7,0.7601,0.9,2.4446,3.8,5.2601,-0.0687138786997666,0.0883446739094242,1.4601,1.5446,-0.706444452730737,-0.524074986403325,2.0656,1.7,0.415297369659406,-0.547565625354571,"54"
"RFEDGOV",2006-07-01,0.0222616859404381,0.020395359261395,-0.197927502527245,-1.83809312218463,2.681,2.6016,-0.776129147907607,-0.394292558669567,"3",1.3,4.6,3.2615,1.7,2.3589,3.3,1.9615,-0.214972335369952,-0.737079706389014,1.3385,0.6589,-0.752434720434877,-0.87759958517233,0.8169,3.7,-0.45055260416963,-0.0137203231865611,"55"
"RFEDGOV",2006-10-01,0.0200393399849119,0.028950755530703,-0.966457324526485,-0.749716743646447,2.0669,2.1472,-1.10827911299679,-0.796244948465304,"3",4.6,4.2,2.2739,3.6,2.3931,0.399999999999999,2.3261,-1.06327138405703,-0.645844112786634,1.9261,1.2069,-0.53019885445665,-0.658866966762694,0.0850000000000004,2.5,-0.958052881134051,-0.334027504487367,"56"
"RFEDGOV",2007-01-01,0.0219285830489468,0.0391617452992191,-0.313120866219651,0.5492762796711,1.7228,1.9604,-1.29439343149083,-0.961484179129573,"3",-6.3,-0.5,2.2156,8.5,1.2319,5.8,8.5156,0.516319947980977,0.902983936039287,2.7156,7.2681,-0.231602502874263,1.76044351992433,0.1775,4.1,-0.893913277883321,0.0930487372470409,"57"
"RFEDGOV",2007-04-01,0.0190358200881091,0.033650193839659,-1.31349373699175,-0.151876797153958,3.4638,1.6746,-0.352733947334715,-1.21429666373261,"3",6,7.8,3.2766,5.2,2.1475,1.8,2.7234,-0.65374770538051,-0.546425842522713,4.5234,3.0525,0.452124519786457,0.0777989466256742,2.0447,0.7,0.400805286330323,-0.814488276438576,"58"
"RFEDGOV",2007-07-01,0.0180635910860224,0.028708055014372,-1.64970915838382,-0.780591936415864,2.2845,1.6672,-0.990585199296405,-1.22084254331996,"3",7.1,6,1.677,4.5,1.844,1.1,5.423,-0.85850954471877,0.129107916360954,4.323,2.656,0.376331348339832,-0.0804628840302037,0.4705,0.8,-0.69074675082966,-0.787796011330176,"59"
"RFEDGOV",2007-10-01,0.0182775411509421,0.0232157498499495,-1.57572112564725,-1.47929659211082,2.9265,1.2559,-0.643344884059057,-1.58466960741103,"3",0.5,2.5,1.6382,3.2,1.3313,2,1.1382,-0.595244322712436,-0.943097984537229,0.8618,1.8687,-0.932727159699378,-0.394711406792808,0.2058,2,-0.87429002629418,-0.46748883002937,"60"
"RFEDGOV",2008-01-01,0.0199410960274526,0.0424841401206952,-1.00043196783119,0.971935374591615,1.5022,1.4925,-1.41370996348671,-1.3753783762806,"3",5.8,6.2,1.9821,1.4,2.1163,0.4,3.8179,-1.06327138405703,-0.272543897383369,4.2179,0.7163,0.336581536368573,-0.854688540835263,0.6508,3,-0.565726529574454,-0.200566178945365,"61"
"RFEDGOV",2008-04-01,0.0206993569310594,0.0279123386499072,-0.738210815526442,-0.881819146452498,2.0478,1.5334,-1.11860978281148,-1.33919912288569,"3",6.6,6.2,1.7095,2.7,2.3012,0.399999999999999,4.8905,-1.06327138405703,-0.00414209349441461,4.4905,0.3988,0.439681429264531,-0.981417749494131,0.4068,4.8,-0.734916401933135,0.279894593005845,"62"
"RFEDGOV",2008-07-01,0.0218408970251042,0.0239064156880833,-0.343444373740144,-1.39143340494498,2.2767,1.5004,-0.994804006864709,-1.36839020753195,"3",13.8,2.7,1.3599,2.9,1.5065,11.1,12.4401,2.06665958868495,1.88503025280435,1.3401,1.3935,-0.751829585333507,-0.584386115311529,0.9413,0,-0.364293505311352,-1.00133413219738,"63"
"RFEDGOV",2008-10-01,0.0201513628993299,0.0321653829157858,-0.927717653835944,-0.340767303831769,6.6405,1.9246,1.36545656577196,-0.993152083079149,"3",7,3.8,-1.0048,0.6,2.943,3.2,8.0048,-0.244224026703989,0.77516402048225,4.8048,2.343,0.558552655739951,-0.205395930676584,2.5113,0.9,0.724346247160489,-0.761103746221775,"64"
"RFEDGOV",2009-01-01,0.0275524076864147,0.037314651961328,1.63170547229019,0.31429794615685,3.8026,4.1876,-0.169486254496065,1.00864866099601,"3",-4.3,1.2,2.5486,9.1,4.4021,5.5,6.8486,0.428564873978865,0.485842590632904,1.3486,4.6979,-0.748614805107477,0.734555607814025,0.3944,0.6,-0.743514575774314,-0.841180541546977,"65"
"RFEDGOV",2009-04-01,0.0233141063743764,0.0368444072870806,0.166019652843286,0.254475679662864,6.0709,5.7389,1.05737543873272,2.38089501286689,"3",11.4,9.5,6.4093,6.2,5.7527,1.9,4.9907,-0.624496014046473,0.0209314294868212,3.0907,0.4473,-0.0897361425467734,-0.96205911447065,2.0072,0.4,0.374802744471919,-0.894565071763778,"66"
"RFEDGOV",2009-07-01,0.0245700005466902,0.0288343944608851,0.600331926455823,-0.764519639477891,5.2331,6.1765,0.604232236075629,2.76798648684271,"3",8,3.5,4.6103,9.6,5.2066,4.5,3.3897,0.136047960638494,-0.379694421740305,1.1103,4.3934,-0.83874211426781,0.613015311635678,1.1424,2.7,-0.224850540838685,-0.280642974270566,"67"
"RFEDGOV",2009-10-01,0.0214178545046405,0.044949658148376,-0.489740584796581,1.285586723719,3.7439,3.5888,-0.20123548581138,0.478963161414832,"3",0,0.9,3.9168,9.1,4.1177,0.9,3.9168,-0.917012927386844,-0.247795679590513,3.0168,4.9823,-0.117685820041312,0.84807304700326,1.2898,8.7,-0.122643216307252,1.32089293223346,"68"
