"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20"
"SPEECH_735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.05016943633299,0.02863470157524,0.026904300462311,0.0364749708274851,0.0321803004283525,0.0339060071926,0.0231693097115142,0.126445865961925,0.0298326124600687,0.0463784686474034,0.0616392297557087,0.0526634409292689,0.0171693824593514,0.0662064017079172,0.0115897991506946,0.0555292369166231,0.0519173424304495,0.0300677677356962,0.175250945666555,0.0438704796478459,0.0449583126421265,0.0364975017871865,0.0397027870311271,0.0240643482869217,0.0223498454554469,0.0393568564766138,0.0689947653156409,0.0779676083028977,0.0279852171191318,0.0406941138295875,0.0413466844651204,0.0587804213310611,0.0515390749157053,0.082621037412643,0.0369258460706084,0.0813520448145228,0.0811737929712802,0.0350480944243787,0.0488646563923187,0.0597769909556809
"SPEECH_736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516299634106432,0.0274048619491904,0.0669957720274681,0.0487440327018843,0.0292750494449522,0.0502297095592214,0.0266431221261903,0.0480511369854641,0.0307071085220149,0.0352601017596627,0.0815071184735615,0.0369121593288246,0.0422212645910103,0.0474613085470734,0.0389872544367381,0.0999992673181338,0.0518990948247565,0.0511768157319578,0.0720988964964631,0.0627959617647893,0.0503527495729287,0.0231687622696917,0.0682314905890449,0.0429902659736677,0.0390511388570129,0.0256152318972435,0.0330551711641129,0.0901897933761008,0.0267692618160903,0.0368073745664,0.0345783429569283,0.0517477059926332,0.0220824526780181,0.103377752813772,0.0299884615372442,0.0610152057077426,0.0558334091924688,0.0388088428356995,0.054615388252593,0.111721197950606
"SPEECH_721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471694379050325,0.0353942954979332,0.0458079268938909,0.0486550668661823,0.0255779502512745,0.0232354363443384,0.027507320319258,0.0395799264955277,0.0223665086749656,0.0492404204960832,0.0374269519881906,0.0558449688785865,0.0193018556992919,0.0552154236707281,0.0451493614038911,0.0973370166867208,0.0863804434210642,0.0519040957931263,0.0733702453273621,0.113535347386552,0.0573594801357569,0.0252969332527412,0.0679632671100654,0.0384779742403052,0.0314677116169685,0.0511863549375262,0.0427314465473916,0.0361113901136079,0.0318650882681812,0.0429223374347911,0.0363224044815354,0.043178679057097,0.0531248034870081,0.0900422558177335,0.0536746604871778,0.0734517913608717,0.0726876277743602,0.0346714429313579,0.0396616233066247,0.0778027276388984
"SPEECH_744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471694379050325,0.0353942954979332,0.0458079268938909,0.0486550668661823,0.0255779502512745,0.0232354363443384,0.027507320319258,0.0395799264955277,0.0223665086749656,0.0492404204960832,0.0374269519881906,0.0558449688785865,0.0193018556992919,0.0552154236707281,0.0451493614038911,0.0973370166867208,0.0863804434210642,0.0519040957931263,0.0733702453273621,0.113535347386552,0.0573594801357569,0.0252969332527412,0.0679632671100654,0.0384779742403052,0.0314677116169685,0.0511863549375262,0.0427314465473916,0.0361113901136079,0.0318650882681812,0.0429223374347911,0.0363224044815354,0.043178679057097,0.0531248034870081,0.0900422558177335,0.0536746604871778,0.0734517913608717,0.0726876277743602,0.0346714429313579,0.0396616233066247,0.0778027276388984
"SPEECH_724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0490979253649215,0.0242208635104296,0.0530953814448199,0.0340460278187231,0.0307408341685238,0.0313370035477081,0.0637048965411692,0.0814805967310038,0.0233974852299518,0.0280659344243958,0.0624151425468299,0.0704575679788256,0.0564365864831008,0.071467607187816,0.0499834540546567,0.0293133010619095,0.0770913312340662,0.0604946229189815,0.060765939049104,0.0423874987030633,0.0436320093622681,0.0202859386524121,0.0211587737980029,0.0212271841917617,0.0202201746417884,0.0312508095713338,0.0500432738996655,0.0848301862040585,0.0238030345236673,0.0177863734745309,0.0744430488225541,0.062980172887589,0.0343258492671915,0.0692233063954925,0.0482980282508856,0.08391993268474,0.125330011476938,0.057473729953208,0.0870615385821849,0.0227066233597276
"SPEECH_741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101286401307036,0.0211534482850427,0.0583070248645949,0.046408565987494,0.0182078006777794,0.0557616133240796,0.0813266889823581,0.0815094346288856,0.0244682012664017,0.0278425990326665,0.0561645894203681,0.0500566539166681,0.0267959641540693,0.069139569969822,0.0230740871990607,0.0348652155454282,0.05168595953607,0.020679078463292,0.104699125762073,0.0465679776768104,0.0578020810539202,0.030226707337484,0.0932682598092221,0.0499306390059041,0.0200750378500178,0.0316311988218937,0.0315781067503339,0.0632037167519329,0.0330931000359541,0.0382555029375431,0.0349291789372806,0.0692150605434843,0.0271646695946669,0.06655017155629,0.0248141513500576,0.0746260297299698,0.0702087480388512,0.064249268838539,0.0649225509306525,0.0542558201260021
"SPEECH_199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0578020810539202,0.030226707337484,0.0932682598092221,0.0499306390059041,0.0200750378500178,0.0316311988218937,0.0315781067503339,0.0632037167519329,0.0330931000359541,0.0382555029375431,0.0349291789372806,0.0692150605434843,0.0271646695946669,0.06655017155629,0.0248141513500576,0.0746260297299698,0.0702087480388512,0.064249268838539,0.0649225509306525,0.0542558201260021,0.0265323239652766,0.0246532089011042,0.113453358132447,0.0667857740160464,0.0412536866342493,0.0234628552365805,0.0304780386051512,0.042322920985219,0.0311625407129207,0.0530676617351093,0.0290166234548425,0.0328796343885575,0.0459309640303971,0.0595063266644391,0.0504509293803166,0.0438410120984564,0.0966972216855705,0.0384918096692059,0.0551511354685377,0.0948619742355719
"SPEECH_503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358367466299468,0.0205209962587491,0.0265105992357199,0.0298116796212305,0.0298519573259786,0.0388181134155294,0.0416392684602995,0.0795476257642062,0.0254454656922323,0.0221160756294595,0.0542055778714865,0.0663979564046856,0.0223322350726004,0.134971721648806,0.039648030646181,0.0423768894932649,0.114617708678319,0.0667697516562667,0.0728741604491914,0.0357074400458468,0.0371730284571065,0.0477591840388243,0.058814361517737,0.125621827795478,0.0313351229504411,0.0274148596653547,0.0579096388196672,0.0299672019289442,0.0364466309257419,0.0363207411978205,0.0271840950037207,0.0386729272802447,0.0489532615639839,0.0465990101652552,0.0392260893362364,0.0509913355823929,0.0273711786206242,0.0683792039315587,0.0420509671891812,0.121809334029687
"SPEECH_723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358367466299468,0.0205209962587491,0.0265105992357199,0.0298116796212305,0.0298519573259786,0.0388181134155294,0.0416392684602995,0.0795476257642062,0.0254454656922323,0.0221160756294595,0.0542055778714865,0.0663979564046856,0.0223322350726004,0.134971721648806,0.039648030646181,0.0423768894932649,0.114617708678319,0.0667697516562667,0.0728741604491914,0.0357074400458468,0.0371730284571065,0.0477591840388243,0.058814361517737,0.125621827795478,0.0313351229504411,0.0274148596653547,0.0579096388196672,0.0299672019289442,0.0364466309257419,0.0363207411978205,0.0271840950037207,0.0386729272802447,0.0489532615639839,0.0465990101652552,0.0392260893362364,0.0509913355823929,0.0273711786206242,0.0683792039315587,0.0420509671891812,0.121809334029687
"SPEECH_312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0626400215670022,0.0216870699837036,0.0745143967769611,0.0284156599436988,0.017101183334082,0.0445469258161635,0.0778058092841392,0.0736119906595583,0.0302394109103384,0.0312263042302497,0.0903435999221865,0.0617976026646701,0.025804158895023,0.0831227520994442,0.0255551136651796,0.0387603409553089,0.0607586227225698,0.0304467601707807,0.0762747136725975,0.0453475627263428,0.0322328159819978,0.0256072648772191,0.0587669945136413,0.0627397962940022,0.0383327515512396,0.0681812433474647,0.0321249794913438,0.03438916045047,0.0265109484206033,0.0665250021862491,0.0292535000146651,0.0827514852611223,0.0306914829932071,0.057073118915529,0.0290036281922961,0.0549045114169682,0.0433645345367989,0.0688152589148779,0.0755588178889662,0.0831727047513383
"SPEECH_739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.083502915792891,0.0246015270888297,0.0903825000226873,0.0561283820078232,0.0303060707703355,0.0547895807024127,0.0381399393885644,0.0646510102418547,0.0352061034890887,0.0419275365930381,0.0379280858142255,0.0534619149791235,0.0301598156358095,0.0446037493131461,0.0454501320434443,0.0517980151484302,0.0729397913995611,0.0632335814261405,0.0284974008321908,0.0522919473104033,0.0435108487690414,0.0175662703418413,0.133569607343192,0.0388617259620239,0.0681979234163941,0.0414716802204389,0.137110298694211,0.0240971053334509,0.0157456811329701,0.0579630169252811,0.0336423094963313,0.0340151756239144,0.0254147927186656,0.0310121555801794,0.0571642326111045,0.0196237725880228,0.0175662703418413,0.0227538888015551,0.0327057700344691,0.148007474065071
"SPEECH_502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0461404581301591,0.0229908148794568,0.0255102016965052,0.0342095604311728,0.0507125587303412,0.0321840179365297,0.0986395213328026,0.04427293412331,0.0245201499568844,0.0191565773403069,0.0423799075219587,0.0762669468793972,0.0299016233873145,0.0540742485256209,0.0314742310412146,0.0992708256147624,0.110945253117562,0.0651883728823631,0.0393544869518442,0.0528073095204937,0.0465763863073547,0.0333559046392433,0.0830171114998298,0.0434813986513096,0.0198870288707684,0.0213879505170594,0.0251450906389536,0.0352084116755364,0.0236371748167801,0.0391203988912987,0.0637213443731721,0.0429417839718888,0.0383743930304392,0.0520914032557285,0.0260670998895491,0.121280951263351,0.0615106246789429,0.04969019297261,0.0506545937632242,0.12285075629296
"SPEECH_295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024911541785961,0.0283917152692754,0.0913384894385434,0.0299282749675005,0.0360259887728506,0.0744672817130425,0.0255472810532746,0.101873570981001,0.0287444838697278,0.0327814803590813,0.0376157718479734,0.0706179897710387,0.0659017015800083,0.0445108650940284,0.0442082990400166,0.0439450828235963,0.0371614426563253,0.0452976350763942,0.064251768540704,0.0724793353596567,0.0467886894461683,0.034923359481151,0.0931578909799152,0.0311552085971477,0.0312141138183647,0.0393508979875652,0.0352840171871777,0.0477212533007503,0.0284868235426789,0.0394673987189066,0.0362740686361823,0.0507622986776835,0.0608453753278292,0.117020090778696,0.0459139649141156,0.0327345900401519,0.056452312896971,0.0437573758590787,0.043725151029453,0.0849651187800132
"SPEECH_664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465763863073547,0.0333559046392433,0.0830171114998298,0.0434813986513096,0.0198870288707684,0.0213879505170594,0.0251450906389536,0.0352084116755364,0.0236371748167801,0.0391203988912987,0.0637213443731721,0.0429417839718888,0.0383743930304392,0.0520914032557285,0.0260670998895491,0.121280951263351,0.0615106246789429,0.04969019297261,0.0506545937632242,0.12285075629296,0.0740863652938901,0.0205395757641703,0.0176144046672718,0.0294282663695058,0.0146803988513381,0.0466926735084933,0.118106580522591,0.13207699720924,0.0234323224836129,0.0189151054230526,0.103014904278156,0.0504789255661538,0.0310505870477386,0.0424388359307237,0.0671541876384533,0.0205207515207216,0.0496868689859782,0.0270762008993476,0.0633167123070666,0.0496893357324944
"SPEECH_293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799744068069315,0.0175616470103017,0.026632681383543,0.0497839250740964,0.031138364080628,0.0483876458366198,0.0691513151456921,0.110106330011206,0.0207692170076319,0.066617512813402,0.0477878823697444,0.0294112797327426,0.0734146240050483,0.0405002764656881,0.0185315462925737,0.0523740544722139,0.0412400418532296,0.0330636550724016,0.0724250110370645,0.0711285835292407,0.0250685458365623,0.0266473748085475,0.0329673969377336,0.0722798930241027,0.0323332646991252,0.0328657064707217,0.0234816803425812,0.063923575256513,0.0326597344346393,0.0516412649645579,0.11698285183964,0.0440026444738869,0.0306351433082142,0.0770109220637758,0.0439633713996032,0.095654570448874,0.0637303086770383,0.0273966297766125,0.053170622581234,0.0535844986560364
"SPEECH_493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0523140475437621,0.0467973962509302,0.0579831994393245,0.0545848479036348,0.041764751418335,0.037733435264332,0.0506439025300564,0.0673910112857265,0.0348356087819167,0.0467455325465458,0.0697355028450154,0.0511947652357799,0.0329204099700778,0.0500685642999529,0.0404967948931897,0.054721434419838,0.0328049086196737,0.0312180539355068,0.0657448528097192,0.0803009800066825,0.0376996394875599,0.0449498398566262,0.0837827322118939,0.106947696751435,0.0234608658199193,0.0324030029241849,0.0339119550829936,0.0841827157394695,0.0293124650725541,0.0338638599486792,0.0157966007440088,0.0416179883631185,0.0229683354380276,0.0735644499160325,0.0379791020214878,0.0716059494055166,0.0547351023825376,0.0261249315901319,0.0718831883318207,0.0732095789120024
"SPEECH_159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179291454823797,0.0156348424307558,0.155163039960416,0.103453307366929,0.0722139911877188,0.0322765652276491,0.0221468656206627,0.0687556319208684,0.0211960688254102,0.0236657772450158,0.0122811331928334,0.0143742059474457,0.0172940875376281,0.0310116048632926,0.0677842880663163,0.103640665895777,0.0563551926570713,0.025185503471454,0.0550535290368906,0.0845845540634848,0.0465053898178058,0.0183775166457398,0.0584347384089975,0.0758951779514299,0.0318239136487455,0.0425359175038655,0.0647995849314675,0.0993704339958715,0.0219076574192933,0.0277382479979671,0.11375968554065,0.0415112665337448,0.0145725008357826,0.100112843081288,0.0434342303897582,0.0495295368853178,0.0396152207609148,0.0148985284848309,0.0428127647966917,0.052364844369838
"SPEECH_534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179291454823797,0.0156348424307558,0.155163039960416,0.103453307366929,0.0722139911877188,0.0322765652276491,0.0221468656206627,0.0687556319208684,0.0211960688254102,0.0236657772450158,0.0122811331928334,0.0143742059474457,0.0172940875376281,0.0310116048632926,0.0677842880663163,0.103640665895777,0.0563551926570713,0.025185503471454,0.0550535290368906,0.0845845540634848,0.0465053898178058,0.0183775166457398,0.0584347384089975,0.0758951779514299,0.0318239136487455,0.0425359175038655,0.0647995849314675,0.0993704339958715,0.0219076574192933,0.0277382479979671,0.11375968554065,0.0415112665337448,0.0145725008357826,0.100112843081288,0.0434342303897582,0.0495295368853178,0.0396152207609148,0.0148985284848309,0.0428127647966917,0.052364844369838
"SPEECH_691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179291454823797,0.0156348424307558,0.155163039960416,0.103453307366929,0.0722139911877188,0.0322765652276491,0.0221468656206627,0.0687556319208684,0.0211960688254102,0.0236657772450158,0.0122811331928334,0.0143742059474457,0.0172940875376281,0.0310116048632926,0.0677842880663163,0.103640665895777,0.0563551926570713,0.025185503471454,0.0550535290368906,0.0845845540634848,0.0465053898178058,0.0183775166457398,0.0584347384089975,0.0758951779514299,0.0318239136487455,0.0425359175038655,0.0647995849314675,0.0993704339958715,0.0219076574192933,0.0277382479979671,0.11375968554065,0.0415112665337448,0.0145725008357826,0.100112843081288,0.0434342303897582,0.0495295368853178,0.0396152207609148,0.0148985284848309,0.0428127647966917,0.052364844369838
"SPEECH_165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0723014294169709,0.028665466959163,0.0874305220405926,0.0363124107148106,0.0247431169216789,0.0343975828009652,0.0348357334994027,0.0652490988687419,0.0248941984275133,0.0576050894075192,0.0391974206928136,0.0431693889704598,0.0737082396490989,0.032262133230379,0.0449274372658997,0.0415984568084265,0.0314164703939527,0.0327207245244354,0.0835364487095615,0.111028630697615,0.0367396177148983,0.0281390032455142,0.0470990852652694,0.105011718475464,0.0661245453920735,0.0361559389558587,0.0489265836042437,0.0448520794825452,0.0487135805933979,0.047883995934902,0.0280296857150761,0.0965942832518499,0.0423383538406131,0.0401385189082813,0.0440740547603595,0.052090746759729,0.0287763890637949,0.0477449009152336,0.0498384962964795,0.0607284218244163
"SPEECH_302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0723014294169709,0.028665466959163,0.0874305220405926,0.0363124107148106,0.0247431169216789,0.0343975828009652,0.0348357334994027,0.0652490988687419,0.0248941984275133,0.0576050894075192,0.0391974206928136,0.0431693889704598,0.0737082396490989,0.032262133230379,0.0449274372658997,0.0415984568084265,0.0314164703939527,0.0327207245244354,0.0835364487095615,0.111028630697615,0.0367396177148983,0.0281390032455142,0.0470990852652694,0.105011718475464,0.0661245453920735,0.0361559389558587,0.0489265836042437,0.0448520794825452,0.0487135805933979,0.047883995934902,0.0280296857150761,0.0965942832518499,0.0423383538406131,0.0401385189082813,0.0440740547603595,0.052090746759729,0.0287763890637949,0.0477449009152336,0.0498384962964795,0.0607284218244163
"SPEECH_571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0368952688078138,0.0252882525204994,0.0772958215452555,0.0558203092288231,0.0457331462103228,0.0400286598895758,0.0513601114605362,0.0389170498453847,0.0439074747139405,0.0560870595087717,0.0583284687961329,0.0580514390170051,0.0256886049661188,0.0523482384418287,0.0374487664096622,0.0675898434531642,0.0519304267056784,0.0530066568148632,0.0282213155987268,0.0960530860658961,0.0371068170838115,0.0153259101610958,0.0696385092837017,0.0393568250944786,0.021884889310657,0.049010743347302,0.0980009301993116,0.0791136910316119,0.0339395152764311,0.0166434441389842,0.0501030949194759,0.0659583174398499,0.0467639834094228,0.0555798431448474,0.0565665221847777,0.0592685820613583,0.0595364989613166,0.0362865464546105,0.0701746088036876,0.039740727693268
"SPEECH_518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100382422123629,0.0247328120226935,0.0102500185938679,0.0411892843670231,0.017490326702495,0.0233347345140925,0.0637785606228873,0.0649438610684299,0.0265283610292514,0.0138199217793231,0.0378916137068692,0.0739903699227382,0.0220399218879737,0.134734153437449,0.11882008314617,0.0300895013703882,0.0679229973632488,0.0564266779618551,0.0247247822152997,0.0469095961643158,0.0394380065306713,0.0243031388634192,0.0695124037568302,0.0354471575525904,0.0353231868122738,0.0361215504943014,0.0546313019984725,0.0747496161909634,0.0276054672419704,0.0224485510656044,0.0450763936987953,0.0708683447146819,0.0520809930874997,0.0803170613276308,0.0496758827595128,0.074610527099856,0.0453844582824098,0.0728338836248122,0.0442849144410721,0.0452871604566325
"SPEECH_504",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0693172670259851,0.032104942122891,0.0204496051547351,0.0367628709124591,0.0243245506452058,0.0330740344028335,0.0801973790990812,0.0909363433560654,0.0250121871063833,0.0267053118594199,0.10670056948649,0.0716657400106524,0.0533062475043598,0.0668083598083936,0.0295271610086179,0.0370294809890787,0.0706654089204498,0.0319510206874828,0.0496451344202638,0.0438163854791522,0.0414846300653689,0.0202649073779634,0.109944795165889,0.0607276171609135,0.0436620379009222,0.0553275075811466,0.0685571717743101,0.0452606673847722,0.0252653133404957,0.0384755054777982,0.0312346524465858,0.0282023081536139,0.0269004034864668,0.0344760260146089,0.0546549581254999,0.0666953886563009,0.0717008227480036,0.0309781567727326,0.0519646103385899,0.0942225200280183
"SPEECH_200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047282055806984,0.0236205848483927,0.0408352364191132,0.0286352698414113,0.0578887807513208,0.0349718023456002,0.149592687596708,0.0480552723779438,0.0294214199766267,0.0616679892154492,0.0610403344211174,0.0338349594068822,0.026385245979763,0.0593660691312149,0.0235040159055385,0.0639887354894692,0.0675565662215665,0.0313731373340687,0.0429365918487762,0.068043245082053,0.0506251745726641,0.0243100050973031,0.0730191242348924,0.0375276309286273,0.0237721842936228,0.0551193858076466,0.0310365227004738,0.0547137527715368,0.025140086141385,0.0638250486127853,0.089491171116433,0.0297336014210226,0.0300938628204564,0.0227161766024775,0.0295118724422523,0.0457573977330593,0.0433572341732647,0.0879591957507304,0.0729808877234321,0.109309685055935
"SPEECH_204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0865816186050761,0.0182499438164884,0.0306216821191061,0.0413285409442492,0.016697682211703,0.0544550863458594,0.0352666294335021,0.057464534844287,0.0175877400678928,0.0476103469771413,0.106084596025343,0.0367107840086041,0.0192048319910975,0.0456614001785997,0.0312621107883961,0.0849192515904488,0.0648211949725996,0.0164056126238962,0.129000642057575,0.0600657703981351,0.0385880892485502,0.0183624926754359,0.15669259504059,0.0222831977608983,0.0456350154184988,0.0977941006756473,0.0437947157836001,0.032455480444774,0.029583880247069,0.0540877255460589,0.0321659328502618,0.0460918078733818,0.03828441903967,0.0423216216079691,0.0232942071441117,0.015503080008331,0.0320571251882627,0.0221018302861593,0.0611501965003738,0.147752486660356
"SPEECH_174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0515585150920638,0.0281956582727145,0.051742531866391,0.0442260535955085,0.0445601579977548,0.0498460863038656,0.0390302640507088,0.0353065256334309,0.0341009126894226,0.0345174379114565,0.0289768208212675,0.0638367823505959,0.0376535129788722,0.076227118820994,0.0302205509780577,0.0679257174882174,0.0979119515833649,0.0506403524379801,0.0593619985579884,0.0741610505693448,0.0459405186043892,0.0305295764144974,0.0894335192310074,0.0342177936363929,0.103421554857155,0.0333910269670423,0.0649102983815105,0.073709337368245,0.032172922946045,0.0284581140422206,0.0510679825157261,0.0384178389591795,0.0255183842390651,0.0769690917440089,0.031109801135771,0.0602716946813844,0.0434780840822538,0.0282300919312376,0.0440764371733142,0.0646759310895542
