"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent"
"1995-07-01",271.666666666667,0.0468490627310694,0.0206070474765265,0.0621107686768312,0.0408693521737631,0.0223202798348595,0.0303510103536182,0.0580603103146429,0.0455794381623163,0.0357069786818979,0.0360822082040004,0.0621525777094416,0.0457708832698199,0.0281592840849721,0.0386327939750856,0.0495894678593106,0.0253992848922121,0.0501026878699587,0.0362766469582414,0.0219304862094584,0.0346193271533902,0.0530296244948661,0.0369440386838976,0.0327786540828199,0.019726350340076,0.0364967847800215,0.0298546510269027,0.00418149674661318,0.00462274879814607,0.0175286421072507,0.0123077314754938,0.00503136534785611,0.0149531840022258,0.00509392052006166,0.0171095730195552,0.00569673537354778,0.00455973169112708,0.0181549738309476,0.017967803261764,0.00551592417791365,0.00475722821802955,0.00724684422391108,0.00488898522323283,0.0123273766680116,0.00819115203053284,0.00595747472124975,0.00562154528105455,0.00981742732807187,-0.00338957316096329,0.0100248409934983,0.00408013529676069,0.00969154117726779,0.00292910499543988
"1995-10-01",280.120401337793,0.0552124306127656,0.0198049520392644,0.0593634430218626,0.0408667438880167,0.0200846011579855,0.031591787825334,0.0419647191537448,0.048807588905301,0.0344576188567294,0.0393210350443759,0.0486623286247644,0.0454734537377779,0.0236273454106567,0.0452896803607404,0.0634338522549148,0.0239419276641413,0.054007467796562,0.0361045106656724,0.0229377708643329,0.0311301483923178,0.0397520392583545,0.0540115860561516,0.037159580783738,0.0194566196749155,0.0354779694351792,0.0280587985144007,-0.0128242112148679,-5.68050451816067e-05,0.00163549257601987,0.00285854587578475,0.00126655291977692,0.00694193226336179,-0.00599220865931547,0.0047845059019838,0.00179332381432268,-0.00103501794138688,0.00506065420906761,0.011499426902571,0.00236434835083699,-0.00548664838819652,-0.00226188089826175,0.00221682146925743,0.00329544383004854,-0.00144766466498438,0.00118965810081501,-0.000333902335442786,0.00154198591520399,-0.0167718970655154,0.00253267943774106,-0.000325337886990025,0.00362607341524965,-0.00128815544976994
"1996-01-01",310.542750929368,0.0485618889249515,0.0207843120500553,0.0542366838899424,0.042961688617931,0.0205415615752859,0.0360527014652965,0.0398062613910029,0.0401482617780575,0.0358055681695144,0.0370141722121609,0.0522786338357886,0.046658173605719,0.0257871788309615,0.0424682780891381,0.0767952162953011,0.0242094370484609,0.0505487432736966,0.0366297849668319,0.0246288650284618,0.0275661840631408,0.0372693428151611,0.0444137224580986,0.0386355658338162,0.0186263238646252,0.0422026370971519,0.0353688128194484,-0.00424908115062237,0.000930478111992301,0.0057342149108902,0.0124122247914906,0.00186767442178318,0.0149243546174046,-0.000531657059860436,0.00871194980896188,0.00242843442018412,0.00177746817078958,0.0139060829186306,0.0125119990494405,0.00707086064789488,-0.00281935498068374,-0.00517284821738783,0.00263670440479259,0.0086800079785717,-0.00487184011943293,0.00180255066049166,0.000396899129333706,0.00336530350169469,-0.00530984421547627,0.0116432618900347,0.00279630770898383,0.0100592633140716,-0.00125271161822993
"1996-04-01",262.846473029046,0.0490932606428516,0.0212026721095478,0.0657043885293546,0.0459091432804152,0.0195035617755907,0.0294767395674303,0.0410062628405535,0.0538904218036972,0.036658504619068,0.0325599961867526,0.0619736232733624,0.0446146329320627,0.0317814886101306,0.0377313848492173,0.0638380984756914,0.0281482121777261,0.0440976713838026,0.0331786856280675,0.0307184644154424,0.0282322259717655,0.0406639331686313,0.0356054589341478,0.0390289198748826,0.0198597274618716,0.0344195955875171,0.0311029259004198,0.00188931555545582,0.00680307528008365,0.0271231412199858,0.0158091438096938,0.00552214224130332,0.0142654583774291,0.0122137443404901,0.0256055597230087,0.0110818664279678,0.0077060458731728,0.0299990134276655,0.00877225897144218,0.0154183247240187,0.00532691275837997,0.00520531437232617,0.0113598353132965,0.00705172080775081,0.0118261450912318,0.00935741503997209,0.00506054395185595,0.015683383747176,0.00648850616010206,0.0137591620501655,0.00678738819929372,0.00945934342412014,0.00610455989062063
"1996-07-01",282.194366197183,0.0485437620136997,0.0217920059821285,0.0655984850098479,0.0391438432179292,0.0211238328102269,0.0316958524451487,0.0580827200496748,0.0403730628041778,0.0312238310516046,0.0404734987656117,0.0571283132611691,0.0417840811347681,0.0272495951617603,0.0422754511517979,0.0674538103293337,0.0276451732489541,0.0539066188313391,0.0337112902057596,0.0244660677316493,0.0265043456853443,0.0370369977331059,0.0402967744053813,0.0359973122266414,0.0196796877616607,0.0322131983372121,0.0346003886440734,0.00139231872397856,0.00312242449899807,0.0185034641409264,0.00594506783725573,0.00336504775194603,0.0128667671483769,0.00384205710481987,0.0107007325485556,0.00623924681831606,0.0049412171759944,0.0126236448372638,0.0111121011240915,0.00691615124107007,-0.000485951921810338,-0.00274893800764842,0.0061251374284791,0.00842575347857209,0.00287991836919296,0.00356773555292916,0.00257572424293579,0.00857101285567175,-0.00430203444712787,0.00714553460208148,0.00411668059389178,0.00735049422797302,-0.00236866713097338
"1996-10-01",279.335697399527,0.0536078794866319,0.0212123666284082,0.0696138444492817,0.0449164132663102,0.0197000394931516,0.0289490797307565,0.0406950977048647,0.0440428958424488,0.0337484820489382,0.0379349701527172,0.0614983359645322,0.0460414735623441,0.0284849403328541,0.0404928414116734,0.0576676348487456,0.0287842189496243,0.0519898959595087,0.0343106982857821,0.0288534209646474,0.0268214305156845,0.0394438090875682,0.0395606946416007,0.0316648925734898,0.019195541520275,0.0407143785686572,0.0300547240095038,0.00137198681619331,0.00470292377479899,0.0316927034161933,0.0209228644750686,0.00369214541341126,0.00880601755067251,0.00560896163229591,0.0165789230668332,0.00869501016538047,0.00879421434383326,0.0247366815736805,0.0185428299500389,0.0109746044031194,0.00332743888946877,-0.00516731311100514,0.00862776625402972,0.0108342267037598,0.00480338396062256,0.0072514410304035,0.00196551123319606,0.0086673885818347,-0.00168645582369621,0.00796300216084643,0.00431214143724794,0.014473813615196,0.00542923619131543
"1997-01-01",309.764018691589,0.056451788062444,0.0220752900380246,0.058858135937839,0.0379289157058358,0.0203311387987296,0.0327842916007514,0.0451370771249156,0.0410245461055004,0.0360766212924169,0.0383449432590358,0.0555670397458884,0.052464430259427,0.0251777136850565,0.0470619580436842,0.0608642738501575,0.025413208374795,0.0592149563632653,0.027366055727413,0.0253121541633571,0.0252179679694667,0.0351447732076551,0.042386670323428,0.0363987878430848,0.018782257959407,0.038082934334637,0.0365320702237843,0.00234511678538809,0.00508264380512658,0.0204905236143189,0.00946127634911728,0.00539783854147197,0.015349870266661,0.00930551862353492,0.0187482727150958,0.0092299133858487,0.00923923053119473,0.0262724174841186,0.0174973744489505,0.0122492711482412,0.00522042628546151,-0.0105778832377087,0.0107400273794696,0.0109746883282405,0.00226889473037451,0.00815140830646056,0.00406902189401587,0.00605222939537653,9.23507316012042e-05,0.0116428722744295,0.00574734389098571,0.0101941305886754,0.00635716136076552
"1997-04-01",303.113402061856,0.0527668901257941,0.0208041413067262,0.0599655441887319,0.0402913856430884,0.0196579060203152,0.0317383878523596,0.0463707679430428,0.0445428482664796,0.036125833293492,0.0412251479497525,0.0535570038330273,0.047518961267996,0.0241770658569197,0.0420315412082896,0.0636636530843607,0.0262034825109528,0.0465802717762603,0.0401710294428502,0.0247241270512809,0.0275166564925546,0.0412577653331075,0.0461044885864795,0.036052111480557,0.0181991960135755,0.0377171582978686,0.0310366351741374,0.000513171785948065,0.00500936621427277,0.0295946968811413,0.0149171324639522,0.00507954094430564,0.0137236119088627,0.00927073531723558,0.0199096319283769,0.0125935757413723,0.0131989623343245,0.0245034268554154,0.0194230986397925,0.013271798619426,0.00891223577661764,-0.00184660783610302,0.0118544754620971,0.0141923133285166,0.0068618158827898,0.0068820908991756,0.00989713702595111,0.0139497075615324,0.00183015985048082,0.0119570734591605,0.00587075503920073,0.0111964840735408,0.00813791715444197
"1997-07-01",301.314754098361,0.0487137680211868,0.0217076706927973,0.0707458232025407,0.0397982678206834,0.0204498460994791,0.031949188473539,0.0460465261526575,0.0471720541578215,0.0347235804751522,0.0346977707335502,0.0641452406479349,0.0422045091562668,0.0279572745920303,0.0470398584355594,0.051690027426891,0.0283210915995094,0.0495888663400012,0.0316441161069628,0.0283654389080402,0.0304565732753365,0.044170135639716,0.0330426533283331,0.0339161127082762,0.0182296878271643,0.0388004727381622,0.0344234454404079,-0.00827176448550476,0.00503085990870081,0.0210082760306148,0.00929035210952488,0.00498193710406618,0.0135021370761544,0.0107413182287794,0.0233036675026967,0.00792293529432451,0.00853602998768977,0.0287369409204399,0.0138482469628905,0.0122719006599328,0.00514490340156273,0.00138895649704207,0.010120473570858,0.00968232978046102,0.00372503460912704,0.00978404646481754,0.00154854333077121,0.000193565666576648,0.00360230569394925,0.00941543823622398,0.0048872273208744,0.00983779234585988,0.00615042003031516
"1997-10-01",304.211240310078,0.0516966204790741,0.0204916864692629,0.0554112947928635,0.0375836286117568,0.0196083976919829,0.0285295185182557,0.0399718901316802,0.0379768800650476,0.0326333665033292,0.0342850693007152,0.048637380384801,0.0428946474242285,0.0245945177929006,0.050202204310207,0.0661113375192693,0.024448206467703,0.0497259374534105,0.03371676998058,0.0236313061684763,0.0403464568831276,0.0756641109627919,0.0350630090755399,0.03922802630649,0.0175542774786013,0.0409075775440168,0.0290858816838881,-0.01187714703844,-0.0019282225204399,-0.00303341779426151,0.00328518845071783,-0.00224097585347819,0.00245580516304557,-0.00579896528946097,0.00518183286251961,0.00390906653596308,0.00262906550592896,0.00664999545322529,0.00810865397768141,0.00622813924531264,-0.0133587265913002,-0.0183367030421388,-0.00162600875408685,0.000446446951793719,-0.00846393006766633,0.000814175818526645,-0.0111387470154482,-0.0323206291343878,-0.00764245499411775,-0.00162598154925167,0.000566817066824921,0.00454059464257064,-0.00133447652046746
"1998-01-01",318.860169491525,0.0536746122048651,0.021715078588566,0.0486990342050261,0.0420321366403008,0.0204967498266231,0.0302766246303292,0.0374565746096339,0.0374055388556128,0.0322111326030738,0.0372436390289315,0.0487595793753635,0.0521366133395141,0.0253703572116809,0.050232260407347,0.0641285953111067,0.0269243701596884,0.051867699012097,0.0319956335321539,0.0257065263282889,0.0373144959524069,0.0621852370986499,0.0415497858575297,0.0360875199065242,0.0180403179528002,0.0376029978412646,0.0288868895206219,-0.00644496511348907,0.00175778216691907,0.0121831671296544,0.00726296083713546,0.000930532614422375,0.0106658288923466,-0.00149899713964035,0.00691232889983817,0.00444942233646445,0.00433194353786661,0.018332159794399,0.0131599593758828,0.0105559576916189,-0.00720554325694915,-0.00723367998391168,0.00499813523169746,0.00485444170994866,-0.00325815895909418,0.00234879030473279,-0.00679734697008626,-0.0165104765920022,-0.00191312424881986,0.00503036417378121,0.00231776744886096,0.00598523889318805,0.00323339859276495
"1998-04-01",292.219827586207,0.0556570705608449,0.0212210322190728,0.0497502785027043,0.0475838438874709,0.0202561517199143,0.0301290810026173,0.0364431276116097,0.0340665585373889,0.0348003834493212,0.0406661939019115,0.0500870158534383,0.043106499479927,0.0239450789485541,0.0495866537114805,0.0743589068391462,0.0246002099091264,0.0547650210263742,0.036472261794625,0.0245830348041522,0.0354073710303571,0.0604094945335122,0.0332654277620167,0.0373243706312119,0.0177367649717526,0.037330926075027,0.0264472412364424,-0.0142723852706768,-0.0031709793259303,-0.00203450913864372,-0.00146440664356688,-0.00353727730404396,0.00265359222757452,-0.00681284882715793,0.00118295690093829,-0.00252508025050736,0.000678013446046968,0.00619699005947906,0.00423022969999332,0.000661776132718596,-0.00866922306218841,-0.0205047951846779,0.000162453759653624,0.00167259118341691,-0.0107478173425039,-0.000850598652658037,-0.00936099512040887,-0.0229056755159902,-0.00740965327106527,-0.00069423470427699,-0.00192481061669001,0.0015348204210429,-0.00576058556809025
"1998-07-01",299.062626262626,0.0484859538164299,0.0213312817938535,0.0521594677434396,0.0402604409131635,0.0205290894240138,0.0288288775135104,0.0458121140474597,0.0380272317082765,0.0301086061509524,0.0325777203426195,0.0472445316396623,0.0397958795682866,0.0253574103097043,0.0551205657083391,0.0761441465930357,0.0248405267116973,0.0485916470103354,0.0360296859021837,0.0229407364426511,0.0419797946420762,0.0661324945306082,0.0338855129814338,0.0425693970641179,0.018039448736249,0.0345972676274049,0.0286101710784955,-0.0190850981941303,-0.00625070613945119,-0.014761772317574,-0.00361321237397896,-0.00533826808849745,0.000790832639316989,-0.0224333267499745,-0.00256399669278965,-0.00343811976474762,-0.0017684065121541,-0.00244515768916791,0.00705236515636524,-0.00113716272362716,-0.0221109816340866,-0.0338604126642153,-0.00421902094806542,-0.00405163273864348,-0.0141276276313101,-0.00585557693388685,-0.0219176228052572,-0.0362186760079511,-0.0129132821319436,-0.0111506699713568,-0.00391922622268525,-0.00311037811339042,-0.00394302021753091
"1998-10-01",286.085889570552,0.0493310029789606,0.0224176945917171,0.0540834217205305,0.046934502862196,0.0207600265958253,0.0302614526668644,0.045029499818156,0.0342843965038807,0.0308454240023312,0.0335925985368587,0.0495391484446021,0.0415977214515491,0.0226563491336063,0.0500963275530182,0.0705377907676484,0.0264878732786141,0.0470310670942011,0.0416200479390083,0.022905645489865,0.0384586873649629,0.0571747135262419,0.0450124426798559,0.0421536127217928,0.0190382161336837,0.0323516425619286,0.0257986935821012,-0.0143977182218324,-0.00497770339062937,0.00316212378815511,-0.000672270840681564,-0.00517116416744773,0.00332647315308585,-0.0202365431692821,-0.00347189181938234,-0.000162000749463879,0.0015113731855985,0.000933733136767548,0.00575221734061952,-0.00146389009399437,-0.0138028854973727,-0.0256754983469058,-0.00306258630679786,-0.00240455441035885,-0.0119216146292485,-0.00285537639766606,-0.0149388022960403,-0.0244230270384301,-0.0145662039376408,-0.00525417507396615,-0.00297271326098755,-0.00294549642538182,-0.00201788902764431
"1999-01-01",323.265010351967,0.0456417724608693,0.0202081134289035,0.0547624677027568,0.0477826264792693,0.0188990634054454,0.0319224636380035,0.0391965251328744,0.0364645314931929,0.0332381116140204,0.0359163921612031,0.0490814592025388,0.0426800392959636,0.0253939213920013,0.0507604272131714,0.0619695148299919,0.0259660106924754,0.0534740273051457,0.0334386156132042,0.0249503671547813,0.0365471336895014,0.0609302933735605,0.0471697666894743,0.0399001601682387,0.0177599923478245,0.0382227329704558,0.0277234705451324,-0.00665226221418079,-0.000822159835056947,0.00886536040359729,0.00455579907733068,6.29637338759363e-05,0.00819466340494927,-0.00283815721433111,0.0048590939804944,0.00297756880151655,0.00494405583108444,0.00761655960054286,0.0103147252445916,0.0058877211938654,-0.00671471905632875,-0.0140830320902221,0.00223151497417784,0.00505212361517968,-0.00454312580880578,0.0015515256725195,-0.00653917210418252,-0.0145490983156877,-0.00561775818504916,-0.000124901203019217,-1.22459783540094e-05,0.00444854128847649,0.00155577940781633
"1999-04-01",272.866666666667,0.052968051667703,0.0225200529973457,0.0594353178550618,0.0449770979052622,0.0219371134400782,0.0317483083292769,0.0449779130058689,0.0349692076284783,0.0312115366420236,0.0340442475691179,0.0566328646693503,0.0424479153297821,0.027430169656646,0.0467537090494943,0.0676809246067249,0.0286006371170325,0.0493790414278678,0.0338094710064009,0.0272473858493089,0.0329263130618113,0.0503757483194784,0.03459338031196,0.0358529578134589,0.0188249215435981,0.0395536603273519,0.0291020528695173,-0.00289174074887923,0.00183817769656303,0.0220203860139816,0.0102960449435717,0.00181335687823367,0.0119136275941202,0.00436400475341039,0.0106574209305795,0.0061682718671366,0.00708107535100917,0.0229297881025253,0.0104600220278175,0.0107566931619235,0.000422858774890213,-0.0147324380258081,0.00890306982030365,0.00983573632981168,-0.0040679234849364,0.0050442645416488,0.00333367465996837,-0.0014869978642795,-0.00405209226677303,0.00581275833785583,0.00374213765650145,0.00758165220894391,0.00280420587686389
"1999-07-01",259.506849315069,0.048882920246546,0.0225047241418971,0.0600337113024657,0.0448302095289589,0.02230151166179,0.0339053899097167,0.0513735549614619,0.0387174677861737,0.0319698126029201,0.0363614814083419,0.0520900174188402,0.0425684098106867,0.027079507565082,0.0460789072935237,0.0543208630944008,0.0279482098658045,0.0466194078690191,0.0320178584602036,0.0259771581724005,0.0380176903921893,0.0580024710412916,0.0331329917438337,0.0356293565197511,0.0185332030800673,0.038104094311036,0.0329990698115978,-0.00703590285300724,0.00385248846704086,0.0242416747224134,0.0142196450245421,0.00456270436474195,0.0132046023007242,0.0044290718216944,0.00753021086550866,0.00875321970501058,0.00730631177544201,0.0242722387203061,0.0156818144187572,0.0126407464124899,-0.00361844074620858,-0.0132884788849843,0.0101634046684309,0.0105395890284695,0.00238869765755458,0.00377578299230447,7.25695505323755e-05,-0.00083246878608902,0.00282804065477006,0.00723007590981248,0.00563625781272463,0.0126408640397739,0.0044975158047582
