"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","pre_meet_T29","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","post_meet_T29","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","pre_pub_T29","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28","post_pub_T29"
"SPEECH_234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407052540444195,0.0343752031222364,0.0399946699588703,0.0249920584993435,0.0150686510145581,0.0217493121481515,0.025383238766048,0.0275393043454394,0.0151452162956527,0.028723356157595,0.0230145441198886,0.0296540350448782,0.0766299932397343,0.0428779829790226,0.0168696661294109,0.0399828566470021,0.0340546051465968,0.0401445916022241,0.0604823373733935,0.0184199207047575,0.0682756071285334,0.015034426921216,0.0323442565797622,0.0218860719891842,0.0603069924469633,0.0508399573064115,0.0383723389965541,0.0423905070217061,0.0147430442704461,0.0254606854861424,0.0809944469881188,0.0327062185056432,0.0180190874420452,0.023500471805777,0.0164466603946727,0.0205709072960773,0.0143347287432427,0.0215493351605762,0.0399066450224662,0.0201908810702293,0.0274109746993085,0.0281533331373299,0.0277942522222581,0.022061841788439,0.0570452704139107,0.0351901692795948,0.0442625202211309,0.0318972264201516,0.0245447066207895,0.0514174768649948,0.015905142658674,0.0168780314240968,0.019518749409939,0.0960536990451239,0.0566382590749205,0.0465196994932807,0.0520642433387483,0.0329643359723181
"SPEECH_244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0297079429896464,0.0469438934292553,0.0171354645204998,0.0185201592882366,0.0196235130055867,0.024952837564769,0.0426177230429759,0.0241066235862279,0.0239904044830029,0.0149828858480799,0.0223293977461622,0.0335227797759607,0.023644008183028,0.0347074830407958,0.0178675810033501,0.0396444067562201,0.0317802982530064,0.0408454973805406,0.0531127672462865,0.0199112078388779,0.103016193885243,0.0284507881208955,0.021277233580216,0.0177194381122405,0.0799689573862069,0.0524769440681557,0.0438035840747498,0.0518056452609251,0.0215343405288585,0.0221564255708912,0.0713238240065667,0.0293822891051814,0.0154208581426464,0.025553424585232,0.020797950834328,0.0431863509818636,0.0235969710355941,0.0198561772112205,0.0176746857152808,0.0226707907003754,0.0232435142519802,0.0947606251618986,0.0530869164817701,0.0222242661969953,0.0381877326853072,0.0289399167143168,0.0187958627146944,0.0189163567969203,0.0288968021870733,0.0459877390314604,0.0225058058196266,0.0247345345723682,0.0178156786577665,0.0723546374485812,0.0553155419558159,0.0338424255133235,0.0563019163812982,0.0324699795396231
"SPEECH_235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0452933264777766,0.0300815275840503,0.0144385901489399,0.028781433860876,0.0176760496261502,0.0324049107839491,0.0249200910818251,0.0229530144558901,0.0201796802416051,0.0313829651757868,0.0171195393954006,0.0227157560657113,0.0411892548175625,0.0595364654310389,0.0176067042815739,0.0359404359774176,0.0567299300680501,0.0185482926317714,0.0528135473240058,0.0241062963838357,0.077603711934149,0.0205354304660204,0.0248442166705515,0.0414746366315413,0.0527652928270888,0.0359773573311432,0.0654604429864007,0.0278479105271421,0.0390731888127458,0.0281388391534488,0.0236350339546793,0.0121228935238264,0.0450963121215961,0.0236455925679631,0.0439796609514631,0.0483126501935208,0.0137144808984709,0.0138431086303244,0.0173054449138062,0.018670729486864,0.0362087559759034,0.050064911150467,0.0478767773495115,0.0202795317881026,0.0247707224630147,0.0743365192412899,0.0337985605306084,0.0392433834430892,0.0278246344774734,0.0322615842120131,0.0113927713814612,0.020126702886136,0.0658133798916727,0.0493916185306356,0.0358500746780109,0.0369158878722151,0.0455992517441933,0.0597801859882392
"SPEECH_599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0276972770427732,0.071399852143855,0.0140487244894244,0.0174469113305564,0.0313947453919113,0.0187398136364964,0.0227921865859838,0.0174038221556072,0.019993573440914,0.0274451505600038,0.0197525871361876,0.030136395347991,0.0500468197463072,0.0587410108338958,0.0267828930081457,0.0233381023866127,0.0358019595898039,0.0527423774672686,0.0526415936858059,0.0267590510532871,0.0265125334010325,0.0225813339459237,0.0137333536614229,0.0680977506280718,0.0443793927542263,0.0572775987192446,0.0591880975926597,0.0331586983893939,0.0299663938751934,0.0185758918125361,0.0439153444001183,0.0433797326928624,0.0187026892457224,0.0207584597019763,0.0224517240021369,0.0236851765779218,0.0417701584379158,0.0208412986641265,0.0193197828135958,0.0194666409382647,0.0376634307633214,0.0233039829786592,0.034113338227315,0.019718348389674,0.0639629360316006,0.0188402158105276,0.0395248125362569,0.0763659583600413,0.0325369095952658,0.0613799775348183,0.0234933838818075,0.0233200149854246,0.0288834775024683,0.0801373093041028,0.033676500864622,0.0285323468261934,0.0464562139465617,0.0352239431741625
"SPEECH_352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0405583471715951,0.00544736286555058,0.00605386925253337,0.00887316019050845,0.0206256297260029,0.0648474730187784,0.00622740922829771,0.0220621669262745,0.0166253055917557,0.00819420584381595,0.0270618224688545,0.0497240539474184,0.0319032569539839,0.0586089148679339,0.00961591772320153,0.107606889386462,0.0149096852827342,0.0122282139554332,0.131858116154368,0.00619437481774181,0.0682180693896949,0.00699212915334212,0.00816273989822384,0.0160462800622023,0.0231854516064893,0.0330342249023208,0.10298479195496,0.0524129453861269,0.0397371922733947,0.0478578700924622,0.0231864306049409,0.0238293820972838,0.0266391943063318,0.0203249512217586,0.0249209234386948,0.0225076391028211,0.0248672780980626,0.019598989306125,0.0306685621536042,0.0369115389334013,0.0244873961936942,0.065215246939183,0.047397162667095,0.0167036743511899,0.0182083323225149,0.0387338636929778,0.0289598039660666,0.0388745270913136,0.0309911631201046,0.0649369560356402,0.0221008372317422,0.0250250676665081,0.0322644475208215,0.0958272243706548,0.0597761335311944,0.0293730580021161,0.0370875883507269,0.0227247575909696
"SPEECH_283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335263780098623,0.0174165690491915,0.0104897519090474,0.0150160481899917,0.0196305827666551,0.0556148392723149,0.0103863114006773,0.0244682477646395,0.0250115635721366,0.0988575322251813,0.0239190716421586,0.0241443900042319,0.0437264977373785,0.0393869666930464,0.0177604133548731,0.022404466738732,0.0301977179814306,0.038597634411382,0.0459107274439602,0.0296956828711573,0.0408624113587879,0.0253979747385849,0.0312651580137022,0.089085604260941,0.0292034757004623,0.0295749563580686,0.0620324023391366,0.0441953383138899,0.0222212858783784,0.0388698811767076,0.034473928623376,0.016695271862695,0.0273271740170487,0.0169553155722757,0.033061787319218,0.0283500873635975,0.0188651400458813,0.0184532613028556,0.0268542974100667,0.0227694133045445,0.0546423133701314,0.0162915664794466,0.0344368650786146,0.0149331589506075,0.0589406989037556,0.036917045816889,0.0502007735571679,0.0476119508315534,0.0157873170166375,0.0720446542273133,0.0209060144338613,0.0315616508442012,0.0332980114909846,0.0518099139713843,0.0424621179950458,0.0560951096504108,0.0519936930579941,0.0273915863257344
"SPEECH_637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0223013659796487,0.0357775491582417,0.0131715446523008,0.0231327788207768,0.023366956277856,0.0405840163530301,0.0133284425316029,0.0444566244381901,0.0164077075333235,0.0169044915951578,0.0237827073991326,0.0292235337456447,0.0236782826526247,0.0812105890939399,0.0168456108525028,0.119117180154632,0.0520605566734057,0.0171810498311931,0.0504150260272677,0.0252240527586261,0.0259762430633905,0.0150760758754319,0.0148868498642532,0.0480199127710495,0.0389872684303662,0.0486275068630331,0.0696802391591347,0.0254536209224079,0.0251222165218349,0.0299349243287019,0.0411230198847132,0.0230008911158415,0.0297698087216808,0.0189406157634856,0.0355566074202604,0.0307450224792558,0.0217196846253618,0.019412943715471,0.0476781115782166,0.0308809860991001,0.0220088665713167,0.0351826527216488,0.0244249620035701,0.0201055080631984,0.0347712756712496,0.049450572759063,0.0359960045823464,0.0327741548742321,0.0296450982679353,0.0761276914179362,0.0248261452026675,0.0256072591442287,0.0355921745870462,0.0614001576452711,0.0347592961105855,0.0444909931278176,0.0560828975912153,0.0279916739265827
"SPEECH_374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299349243287019,0.0411230198847132,0.0230008911158415,0.0297698087216808,0.0189406157634856,0.0355566074202604,0.0307450224792558,0.0217196846253618,0.019412943715471,0.0476781115782166,0.0308809860991001,0.0220088665713167,0.0351826527216488,0.0244249620035701,0.0201055080631984,0.0347712756712496,0.049450572759063,0.0359960045823464,0.0327741548742321,0.0296450982679353,0.0761276914179362,0.0248261452026675,0.0256072591442287,0.0355921745870462,0.0614001576452711,0.0347592961105855,0.0444909931278176,0.0560828975912153,0.0279916739265827,0.0278046466577339,0.0626770639641678,0.0233705789572222,0.023602377761387,0.0222940800121728,0.0324050741850109,0.0321386185643075,0.0410363385513151,0.0230358328055009,0.0266094694945763,0.0210479037227155,0.0334454020206314,0.0241684660203137,0.0207503062706853,0.0136414677749433,0.038814390027018,0.0480306333334822,0.048604977848705,0.0352476097623231,0.0277870867287826,0.0577718992643222,0.0589187471940805,0.034513948994579,0.0374934378445395,0.0563453485188238,0.0354931632150218,0.0289598578074271,0.0366736852208981,0.0273175874773135
"SPEECH_284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278046466577339,0.0626770639641678,0.0233705789572222,0.023602377761387,0.0222940800121728,0.0324050741850109,0.0321386185643075,0.0410363385513151,0.0230358328055009,0.0266094694945763,0.0210479037227155,0.0334454020206314,0.0241684660203137,0.0207503062706853,0.0136414677749433,0.038814390027018,0.0480306333334822,0.048604977848705,0.0352476097623231,0.0277870867287826,0.0577718992643222,0.0589187471940805,0.034513948994579,0.0374934378445395,0.0563453485188238,0.0354931632150218,0.0289598578074271,0.0366736852208981,0.0273175874773135,0.0331582841595024,0.0416845662765524,0.0175010935652702,0.016523395054758,0.0145834776660515,0.0239343141026641,0.0200388037652851,0.0158511645412233,0.0216440502358987,0.0210522156654689,0.0281268859773082,0.0436027695204605,0.0645101509525404,0.0378148130197594,0.019710733981217,0.0201106793686551,0.0290250304320163,0.0251119027279687,0.0571524595682043,0.0197951530740421,0.0333694233008734,0.0147985900979706,0.0252242433605913,0.0627977352809831,0.0792906432153169,0.0591707214380579,0.0241463927126826,0.0630953169261121,0.0671749900125654
"SPEECH_579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0525287169575818,0.0399971057703803,0.0179526368324921,0.0268320457880885,0.0214887617143847,0.0245103579979359,0.0256355033915286,0.0285110974724855,0.0224187132611158,0.0210421362148727,0.0341344340040952,0.0331351236676694,0.0320879621708352,0.0393695316003278,0.015556737758517,0.0533185090057894,0.0307978884835299,0.0482283697312336,0.0361293664816837,0.0224476637993833,0.0604235389396648,0.0254956449270077,0.0287596831671716,0.046078735125173,0.0594904501566243,0.0579020226626976,0.0260121363000556,0.0491203956565697,0.0205947309611054,0.0290371312328916,0.0294601205363655,0.0254993377281763,0.0389133119161814,0.0175696571708991,0.019472071380944,0.0301282685115937,0.0194632792211314,0.0171234439999447,0.0156072585711374,0.032280646644659,0.0313888312035838,0.0257980579133445,0.0383222411761092,0.0102846800403216,0.0257425826240227,0.0386163558131442,0.0311050277360243,0.0519089920490483,0.0284929080750983,0.11242914306519,0.0437387786492514,0.0440672787144577,0.0183362524576417,0.0540115378309998,0.0767949014275065,0.0462800415155329,0.03107196729539,0.017055895499409
"SPEECH_348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0342270969976417,0.0465454780387147,0.0459146581317055,0.0269384227233006,0.0223930114869772,0.0432195967676361,0.0207691746017677,0.036518293505404,0.0159610213421218,0.0143628114092459,0.0278868442171642,0.0285861522265991,0.0345533809724479,0.0568373326167444,0.0133584608556149,0.0630025757600714,0.0273150760838131,0.0300547356522255,0.0575080513127384,0.0319345945260046,0.0362140803275789,0.0203948637581229,0.03898938191238,0.0221938458245468,0.0531499135750893,0.050898140770879,0.0268300510083855,0.0537723043406651,0.0196706492544137,0.018701614881161,0.0357462643693601,0.0154813245651819,0.0287477234169934,0.0174470288274733,0.0265378872154289,0.0137788970922084,0.0127195305309871,0.0168161757871473,0.0178757712369372,0.0222914802902015,0.0498774929592982,0.0602924836600065,0.0499971176487264,0.0138624687338848,0.0369077052582991,0.0565642089183661,0.0147003184277596,0.041315222437508,0.0316024445954756,0.0601238721779529,0.0207008775631077,0.0485987027950486,0.0759106462022155,0.0607061954465619,0.0482114327429642,0.0526864473519311,0.0325515202914951,0.0192471445763188
"SPEECH_457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140410644456764,0.0147114468787103,0.0138336350511972,0.0451614600693729,0.0187349724022724,0.0283605305155339,0.0149347560496948,0.0558916985758406,0.0130699510128308,0.0159778024384732,0.0220265557228467,0.0266332547717051,0.0145382735308424,0.0582606295769551,0.011394919555103,0.0509075885053322,0.0310992854189375,0.0547607344806851,0.0878833048029656,0.0126749852915684,0.0914536711328885,0.0154490993349794,0.0170047563893911,0.0174811773459232,0.027860780588152,0.0835529895197748,0.0559094789962483,0.0574621089432345,0.0289290886528644,0.0335940948163932,0.0343502578414208,0.0207504785871828,0.0244763907460602,0.0221951991164307,0.0267314882106575,0.0149689576826162,0.0215072509667717,0.0210414384440666,0.022109000048256,0.0312339396090109,0.0277093516002651,0.090149796908428,0.077695158114598,0.0179559688642422,0.0267220324984191,0.0748324050280126,0.0387541140436059,0.0358477724467127,0.0208663065564902,0.0291263523970918,0.018213908823767,0.031262696862026,0.0490894025982986,0.050795256124327,0.0516598287185009,0.0319408145033677,0.0322409069087549,0.0221794309342256
"SPEECH_585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0606226244916413,0.05146600087819,0.0274245353280759,0.0166093302174464,0.0211174361896554,0.0378107509030307,0.018341709939694,0.051119674569593,0.0158270076124868,0.0318992188753262,0.0196297208461612,0.0315432473681951,0.0394068756145355,0.0292334451959063,0.0183623739219688,0.0249104886657786,0.0516407288753601,0.0312859877883145,0.0437481209448964,0.0252620441300481,0.0399688080509927,0.0197204559239538,0.0167017603101214,0.0175536405772448,0.067268465311177,0.0432692255135167,0.0213810652455167,0.0786535171408014,0.0482217395703712,0.0251848425218114,0.0221781847412599,0.0196385172779361,0.0245438133153505,0.021986131151939,0.0318369565904875,0.0276098427319689,0.0276017992505223,0.0163573921437039,0.021533644349367,0.0241090076787877,0.0144948056232473,0.0305820350934449,0.0645546322655524,0.0147248115544282,0.0709610052258123,0.0560137522143928,0.0184601833284411,0.0761845991901576,0.0300266433972604,0.045390238788862,0.0208595820329368,0.0188995781492994,0.0741843746289425,0.0521157379016194,0.048088340800781,0.048642593837222,0.0310192796882379,0.022217674526228
"SPEECH_282",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273327945245862,0.0380899840441112,0.0169112743220717,0.0310476485903863,0.0184672984049039,0.0274314737791493,0.033575559626325,0.0184761887437289,0.0198238557789626,0.0170346905031136,0.0424258631266665,0.0395281729552611,0.0304318020597323,0.0399920854623383,0.0163216083299203,0.0553623083666016,0.0472729337918223,0.0542127984998902,0.0393942505069277,0.0197796848746599,0.042871345351744,0.0427027074927419,0.0159132501143222,0.0429427740396398,0.0332684630158094,0.0495784929981755,0.0507402040175594,0.0642368152908138,0.0248336713880351,0.0197158569505987,0.0355585665528974,0.0173637008284647,0.0394659852726937,0.0249268634526276,0.0262145599370367,0.0237348229566429,0.0220476566175351,0.0156572924219124,0.0368710337521899,0.0489555962767561,0.0315624722187759,0.0289080086125981,0.0445284307474037,0.0198863362704627,0.0288790150810772,0.0358265889430171,0.0295697477621326,0.0303134426920218,0.0310212704371208,0.0524798240715845,0.0227262461170353,0.0383619834495342,0.0556532509153187,0.0550360835109645,0.0500201185494595,0.0440383635701525,0.0533735003975417,0.037303381634444
"SPEECH_341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0273327945245862,0.0380899840441112,0.0169112743220717,0.0310476485903863,0.0184672984049039,0.0274314737791493,0.033575559626325,0.0184761887437289,0.0198238557789626,0.0170346905031136,0.0424258631266665,0.0395281729552611,0.0304318020597323,0.0399920854623383,0.0163216083299203,0.0553623083666016,0.0472729337918223,0.0542127984998902,0.0393942505069277,0.0197796848746599,0.042871345351744,0.0427027074927419,0.0159132501143222,0.0429427740396398,0.0332684630158094,0.0495784929981755,0.0507402040175594,0.0642368152908138,0.0248336713880351,0.0197158569505987,0.0355585665528974,0.0173637008284647,0.0394659852726937,0.0249268634526276,0.0262145599370367,0.0237348229566429,0.0220476566175351,0.0156572924219124,0.0368710337521899,0.0489555962767561,0.0315624722187759,0.0289080086125981,0.0445284307474037,0.0198863362704627,0.0288790150810772,0.0358265889430171,0.0295697477621326,0.0303134426920218,0.0310212704371208,0.0524798240715845,0.0227262461170353,0.0383619834495342,0.0556532509153187,0.0550360835109645,0.0500201185494595,0.0440383635701525,0.0533735003975417,0.037303381634444
"SPEECH_397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0223030285401125,0.0319449087651236,0.0443480012235844,0.0207721004869483,0.0240831363963585,0.0167737763000843,0.0353522936269633,0.0215623084168026,0.01801275875819,0.0212409397950256,0.0658807803338409,0.0264054655907703,0.0257810541450046,0.0275155687212907,0.0201775948793113,0.0240868774805423,0.0206129183428071,0.0494112920997464,0.0292590616050165,0.0573878160183272,0.0329888224546466,0.044853640333849,0.0343993966571167,0.0341145380959897,0.114643700006769,0.0311153651595408,0.0368519348237101,0.0382915164100113,0.0298294045325167,0.0265959414161252,0.0496087071067289,0.0169820794902439,0.0180508362845959,0.0187940955223622,0.0524558036485712,0.0233844729702036,0.0251292815460803,0.0182526737426949,0.0131545371901282,0.033561121290611,0.0353124709824663,0.028540886456437,0.0373796614289197,0.0151491986560253,0.0338341490641687,0.03747129425112,0.0345763911600959,0.0484307150547009,0.0311310751998586,0.0243089966550639,0.0430500251904278,0.0314635018991072,0.0613103225382243,0.0646386946907092,0.0421287738988781,0.0313061660281136,0.0399328345397045,0.0640652920976336
"SPEECH_279",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255665490849114,0.0438351324734066,0.0245267228118518,0.0286572466727012,0.020643806076662,0.0275609023741918,0.0425923621398823,0.02133344225502,0.0204510407114066,0.0185857026791024,0.0292005402874709,0.0363150496221751,0.0355494147745865,0.0388487072406192,0.0214790111783139,0.0314477662477166,0.0503004581270066,0.0392895841972536,0.042106720268669,0.0327960588903247,0.0860935561704553,0.0306958184478052,0.0257535048602679,0.0321057215365309,0.0272276987143155,0.0541207108402883,0.0298774934089173,0.0580103069615931,0.0250289709465542,0.0343655707626521,0.0583135962836149,0.0222845827298334,0.0500869973637564,0.0173172263072869,0.0269627555524757,0.0191491472181273,0.0308618217477121,0.015807617128812,0.0277963394828259,0.0283068259311694,0.02001004782764,0.0381406305516389,0.0433454222367234,0.0177873493907337,0.0577545600972734,0.0392308596804459,0.0138281770839148,0.0500360260607905,0.0358501548326479,0.0426915336572725,0.0363439208421054,0.034368550339767,0.0421948636639232,0.0368983118095377,0.0326873699431773,0.0469518901472393,0.050429216280432,0.0301986350464708
"SPEECH_346",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255665490849114,0.0438351324734066,0.0245267228118518,0.0286572466727012,0.020643806076662,0.0275609023741918,0.0425923621398823,0.02133344225502,0.0204510407114066,0.0185857026791024,0.0292005402874709,0.0363150496221751,0.0355494147745865,0.0388487072406192,0.0214790111783139,0.0314477662477166,0.0503004581270066,0.0392895841972536,0.042106720268669,0.0327960588903247,0.0860935561704553,0.0306958184478052,0.0257535048602679,0.0321057215365309,0.0272276987143155,0.0541207108402883,0.0298774934089173,0.0580103069615931,0.0250289709465542,0.0343655707626521,0.0583135962836149,0.0222845827298334,0.0500869973637564,0.0173172263072869,0.0269627555524757,0.0191491472181273,0.0308618217477121,0.015807617128812,0.0277963394828259,0.0283068259311694,0.02001004782764,0.0381406305516389,0.0433454222367234,0.0177873493907337,0.0577545600972734,0.0392308596804459,0.0138281770839148,0.0500360260607905,0.0358501548326479,0.0426915336572725,0.0363439208421054,0.034368550339767,0.0421948636639232,0.0368983118095377,0.0326873699431773,0.0469518901472393,0.050429216280432,0.0301986350464708
