"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22"
"SPEECH_762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0806976593010581,0.0286545106123606,0.0651384586200629,0.0280240915056958,0.0684009097509205,0.0616736740665585,0.0363362799255723,0.0457278639956036,0.0412159809012982,0.0250550487530367,0.0808366714127137,0.0493676158916908,0.0358693940294456,0.02637250909274,0.0134211616836114,0.0501243567576312,0.0729125171014618,0.0394987113481175,0.0291327552207881,0.0430934315770511,0.0549323755863815,0.0235140228662,0.0339388853874018,0.0239419703454494,0.0672148128892315,0.031570337951024,0.0574105454681143,0.0419182190139029,0.0389981756560162,0.0776411641044054,0.047514454822531,0.0233554384626993,0.0886431603797853,0.0228746937474614,0.0498969477638943,0.0346107668905344,0.0285599237822323,0.0774992331538624,0.0800473879484396,0.0448109602976768,0.0340171239882717,0.0207237861151228,0.0335510707354132,0.0412609410965299
"SPEECH_1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571557395863891,0.0297823183279318,0.0736464595583959,0.0730620890675859,0.0353490198135634,0.0727005908221413,0.0293870680883459,0.0294891549514808,0.0285465066189701,0.0181758482825769,0.0644479142466516,0.0439117875351425,0.0575156989179765,0.0271288939410896,0.0551028088550423,0.0514984885259055,0.0358697509900303,0.0443428868610776,0.0257088347657175,0.0554187730745103,0.0585373340833708,0.0332220330861043,0.0353369631827485,0.0200264984945712,0.122581099446309,0.100364759536991,0.0168362803841231,0.0246710769244896,0.0205489116742848,0.0222942073799272,0.0277014191867059,0.0259140988714668,0.121601681484705,0.0607667123355014,0.0330264720952611,0.101010788019784,0.0120500854633503,0.0628242809257217,0.0166482939939576,0.0280736113250969,0.0206301684265035,0.0506508607573363,0.0567760954993499,0.0196656345918146
"SPEECH_1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571557395863891,0.0297823183279318,0.0736464595583959,0.0730620890675859,0.0353490198135634,0.0727005908221413,0.0293870680883459,0.0294891549514808,0.0285465066189701,0.0181758482825769,0.0644479142466516,0.0439117875351425,0.0575156989179765,0.0271288939410896,0.0551028088550423,0.0514984885259055,0.0358697509900303,0.0443428868610776,0.0257088347657175,0.0554187730745103,0.0585373340833708,0.0332220330861043,0.0353369631827485,0.0200264984945712,0.122581099446309,0.100364759536991,0.0168362803841231,0.0246710769244896,0.0205489116742848,0.0222942073799272,0.0277014191867059,0.0259140988714668,0.121601681484705,0.0607667123355014,0.0330264720952611,0.101010788019784,0.0120500854633503,0.0628242809257217,0.0166482939939576,0.0280736113250969,0.0206301684265035,0.0506508607573363,0.0567760954993499,0.0196656345918146
"SPEECH_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0268637936458006,0.00911838665947663,0.167059872077173,0.0356309917014934,0.120569923156428,0.0117745079315149,0.0182182177683908,0.0106811441154002,0.0195799536392097,0.0206957676118576,0.0210461136326188,0.0617901612516664,0.0918935555505625,0.0300133034497221,0.0257182177683908,0.0387037796401983,0.0223102222172291,0.0809416895100286,0.0249292698362768,0.0575571739390944,0.0449746850611903,0.0599292698362767,0.0568366756701337,0.0185136206268759,0.0734067654487144,0.0641606397186252,0.0529885529340618,0.0646974959921235,0.0175785246498003,0.0323331980111559,0.0528832493781626,0.0210492745516329,0.070436176712533,0.0494851512956145,0.0412695867465901,0.048382779398465,0.0317364740380928,0.0410414844738624,0.0391351112653926,0.0529534861167598,0.026692062775412,0.0599801967782653,0.0538149247512429,0.0306245686664833
"SPEECH_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0228774962943828,0.0231191729212837,0.0793557829837513,0.040658957479538,0.018034191451078,0.0400707398728507,0.0189601173770039,0.0613174229269216,0.0250638616733604,0.0248781878729108,0.118365510186091,0.0451564730588477,0.0611300577659417,0.103312213536488,0.0315885668128412,0.0300464218670023,0.0142840692972619,0.018030996658965,0.151332006213273,0.0289940197591913,0.0292821148362045,0.0141416191548118,0.0505542915807324,0.0272858973305176,0.0716077220983358,0.0337440618390387,0.0639169097429289,0.0686622244468947,0.023936345375128,0.0544541607992631,0.0517581241389136,0.0530086783198561,0.0550327192862742,0.035184241939116,0.0564908641230129,0.0224381819522226,0.0290275769389997,0.0297661307618434,0.0389811929227449,0.0388163337210854,0.0329648751154614,0.0779926303513399,0.039693418685308,0.0446834185309827
"SPEECH_885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0505542915807324,0.0272858973305176,0.0716077220983358,0.0337440618390387,0.0639169097429289,0.0686622244468947,0.023936345375128,0.0544541607992631,0.0517581241389136,0.0530086783198561,0.0550327192862742,0.035184241939116,0.0564908641230129,0.0224381819522226,0.0290275769389997,0.0297661307618434,0.0389811929227449,0.0388163337210854,0.0329648751154614,0.0779926303513399,0.039693418685308,0.0446834185309827,0.0668038503797831,0.0130273571235211,0.109366470803675,0.0288847752352745,0.112258395834329,0.0295337505374289,0.0326726540231532,0.0210918167486743,0.026414990684565,0.0255917291676619,0.0530413700855109,0.149791238713992,0.0456915715218395,0.014997054093218,0.0171296517460469,0.0419720059236612,0.0110690456854409,0.0360033599261135,0.0139250625009952,0.0682244144015032,0.0441422634118378,0.0383671714517747
"SPEECH_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093934748842053,0.0180124839175657,0.0368980486959861,0.0243045349290258,0.0966898989764257,0.0380251538211881,0.0247293416677636,0.0241372801690988,0.0458146143790948,0.0350443705783067,0.0420809486320372,0.0526890181502271,0.0902496765338093,0.0248455612457379,0.0184801689169491,0.051125468403557,0.0243871880227328,0.0500136409573292,0.0407344367643586,0.0784430087438165,0.0670839448892834,0.0222764627636536,0.0772165718862852,0.031046032882828,0.0545504297239125,0.0283355854080305,0.026346695146923,0.0650207414312362,0.0346434555774915,0.0438756179022326,0.0243909269180451,0.0201932176866211,0.0562438283869583,0.0435624054265811,0.0710942106989812,0.024949132903843,0.0431129304637428,0.0683947016061351,0.0520927962985852,0.0655405510821556,0.038079712317525,0.0420422636464449,0.075962595278768,0.013305597326674
"SPEECH_811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123918343000285,0.0139016457238387,0.0783512846611463,0.0377096028134753,0.0306590093402291,0.0249280335699565,0.0184711935616785,0.0595722809614901,0.0229551791253576,0.0215604611814192,0.0731133020446779,0.0224764347396716,0.067654854506554,0.028461291878219,0.0149896626004569,0.0766765329552004,0.0625349225444844,0.0305453792233443,0.0481880984961788,0.060397620225652,0.0648753382704729,0.0180595285762119,0.087183836236064,0.0179441043756657,0.116941600311456,0.0576977118307597,0.0330252249814234,0.0485328144354795,0.00950845469281129,0.0274933969629649,0.0270265729040014,0.0290765407730426,0.0801520424435636,0.0593928747994595,0.1197534825564,0.0205923047310334,0.0204727309557502,0.0586295675965034,0.0402283575994045,0.0189181079122262,0.0147101378900561,0.0570274443097866,0.0354332348159218,0.0202594568862264
"SPEECH_866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0875650166983279,0.0201326170769264,0.0607771259022173,0.0258918219898725,0.0554762335284893,0.0265835026196232,0.0270748271998156,0.0338696781396877,0.0570450149144439,0.0288293464642182,0.0657826174161562,0.0690345762007491,0.047934173135888,0.0224919934520096,0.0128698864109073,0.0483411879640835,0.0433215320210219,0.0359226301455939,0.053150874452894,0.0754599256726066,0.0511132800197526,0.0513321385747153,0.0243240272745071,0.025753907963828,0.08254258692759,0.036255371112913,0.032922803748184,0.0920219992799605,0.0250820419743528,0.0620676604474416,0.0328083278328839,0.0288199422264208,0.0705144130598846,0.0467073710751798,0.0735443357976785,0.0424597603461592,0.0415980379012396,0.0591697859459152,0.0340063620636769,0.0451448824707581,0.0295144179957266,0.0349041020402768,0.0464365439045024,0.0334013186109208
"SPEECH_898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560755542032616,0.0194143837159661,0.0290847223605012,0.041291454743348,0.0518742846645475,0.0240709205123094,0.0153402935609286,0.0216481928341584,0.0468094344995114,0.0249694721037334,0.0717527608726642,0.0954516486716261,0.0600096614882452,0.0535300659350505,0.0420701291996508,0.0464089805670692,0.0364631898507152,0.0742793543789118,0.0325006491087856,0.0187052059910407,0.0878666168512444,0.0503830238867308,0.0272895881497678,0.0232959091208698,0.06544941201537,0.0319629248602056,0.0842332956550923,0.0285156411002632,0.0168569739001606,0.0294539851951875,0.0243181760851868,0.0227576024541789,0.0310155736799773,0.12725169556923,0.048119604262466,0.0232537537787994,0.0285091752619216,0.0455579947038762,0.0218897909459013,0.0654326043035833,0.118777532726465,0.0773874465479802,0.0320687441053301,0.0266025755781863
"SPEECH_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272895881497678,0.0232959091208698,0.06544941201537,0.0319629248602056,0.0842332956550923,0.0285156411002632,0.0168569739001606,0.0294539851951875,0.0243181760851868,0.0227576024541789,0.0310155736799773,0.12725169556923,0.048119604262466,0.0232537537787994,0.0285091752619216,0.0455579947038762,0.0218897909459013,0.0654326043035833,0.118777532726465,0.0773874465479802,0.0320687441053301,0.0266025755781863,0.0416177059199826,0.0237230186335197,0.0692564482907028,0.0382265690771255,0.0349985417714105,0.060087398608296,0.0229161646101169,0.0304005854854821,0.0390871877526588,0.032260673223715,0.0572328892115169,0.0448473680613915,0.0714769636956957,0.0535565200248305,0.0436508778141365,0.0464855409434552,0.0285679743123662,0.0885970649654541,0.0280201520424412,0.0426183258506554,0.0430238354842826,0.0593481942207645
"SPEECH_112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0272895881497678,0.0232959091208698,0.06544941201537,0.0319629248602056,0.0842332956550923,0.0285156411002632,0.0168569739001606,0.0294539851951875,0.0243181760851868,0.0227576024541789,0.0310155736799773,0.12725169556923,0.048119604262466,0.0232537537787994,0.0285091752619216,0.0455579947038762,0.0218897909459013,0.0654326043035833,0.118777532726465,0.0773874465479802,0.0320687441053301,0.0266025755781863,0.0416177059199826,0.0237230186335197,0.0692564482907028,0.0382265690771255,0.0349985417714105,0.060087398608296,0.0229161646101169,0.0304005854854821,0.0390871877526588,0.032260673223715,0.0572328892115169,0.0448473680613915,0.0714769636956957,0.0535565200248305,0.0436508778141365,0.0464855409434552,0.0285679743123662,0.0885970649654541,0.0280201520424412,0.0426183258506554,0.0430238354842826,0.0593481942207645
"SPEECH_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269073602738108,0.0200706083784707,0.0749017513505016,0.0161144393359055,0.117343239710846,0.0395472799979347,0.0236270907177439,0.0166225404470341,0.0394657700498108,0.0228820417998591,0.0623848611800099,0.0271619444846124,0.0271886540491856,0.0323251031872469,0.0328735472531024,0.0499745373784607,0.0168646206968328,0.0392634921254842,0.0423185168363959,0.0630402333253274,0.108804188580066,0.100318178841359,0.0727086540273212,0.0160885696061659,0.0410783115733763,0.0478397132201632,0.0588417737737979,0.0168623870497623,0.0285251099756252,0.0596738032771173,0.0631236645940338,0.0208688142293121,0.0989646423476647,0.0700052385039462,0.0341008404258326,0.0412609540996308,0.038359882973922,0.0502109672453863,0.0238068314942067,0.0162983058122958,0.037925043024118,0.082097025368538,0.0455348623967765,0.0358246049810072
"SPEECH_95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727086540273212,0.0160885696061659,0.0410783115733763,0.0478397132201632,0.0588417737737979,0.0168623870497623,0.0285251099756252,0.0596738032771173,0.0631236645940338,0.0208688142293121,0.0989646423476647,0.0700052385039462,0.0341008404258326,0.0412609540996308,0.038359882973922,0.0502109672453863,0.0238068314942067,0.0162983058122958,0.037925043024118,0.082097025368538,0.0455348623967765,0.0358246049810072,0.0599097074904821,0.020752605192334,0.0439127691731087,0.0302582241852968,0.126891246398885,0.0443553444294254,0.0210438555070595,0.0125556671535746,0.0506368570128729,0.0169071394954385,0.0799709388437741,0.0427880330989072,0.0391006619172564,0.0245895263692727,0.0161749004005755,0.0302635139945962,0.0247921439927535,0.0166964110970225,0.1138727005735,0.0648760598590409,0.0798303673839639,0.0398213264308599
"SPEECH_1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108627811726536,0.0170481506521682,0.0810110298811956,0.0274852514427595,0.0484350468447785,0.0741945887780484,0.0148256742018285,0.0204881403196234,0.0649169758347789,0.021241058352814,0.0443811026982225,0.0578838280234374,0.0581166784235901,0.0170213646919016,0.0245913354553944,0.0567418727315709,0.0145301881773716,0.0366384097025451,0.0334775610327745,0.0589280665103554,0.0737768853747581,0.0456389791435471,0.0179078168115058,0.0222835921906511,0.0951299713443347,0.0556736974595911,0.0368424519594796,0.0348986256429098,0.0308560219801368,0.0330318341218058,0.0444820323389128,0.0224182288242817,0.0723933053515317,0.081608786389866,0.0609653155698405,0.0240847528851867,0.0454399129248295,0.0372844393496925,0.0192603125369243,0.0476977274277398,0.0569433005174891,0.0702655474417714,0.0436306469886248,0.0469016799428946
"SPEECH_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869254321731518,0.0157948623052007,0.0761654987337427,0.0222983083454206,0.0628484616227402,0.0245134254179976,0.0219039235339695,0.0895951176683437,0.0392405051073704,0.0226110742547664,0.0468938068019416,0.0242362498809371,0.0248336078181329,0.0228922914268931,0.0181976693574143,0.0724700139533509,0.0388279911931931,0.0279898025182727,0.0460461717159165,0.106724302083119,0.053586032985948,0.0554054511021767,0.0367046761127626,0.0199156928065536,0.0681440806279125,0.0256297009874217,0.0811933724532667,0.0465721437120576,0.0183956676777729,0.043759414007157,0.0480851724726252,0.0171090781090287,0.0377058093323318,0.0912511442741604,0.0639500961086591,0.0119092130486685,0.0589318899567813,0.0558669321989986,0.0262404816242975,0.0462058679297404,0.0390762658838518,0.0670350301671888,0.0581475327988553,0.038170737709908
"SPEECH_83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0869254321731518,0.0157948623052007,0.0761654987337427,0.0222983083454206,0.0628484616227402,0.0245134254179976,0.0219039235339695,0.0895951176683437,0.0392405051073704,0.0226110742547664,0.0468938068019416,0.0242362498809371,0.0248336078181329,0.0228922914268931,0.0181976693574143,0.0724700139533509,0.0388279911931931,0.0279898025182727,0.0460461717159165,0.106724302083119,0.053586032985948,0.0554054511021767,0.0367046761127626,0.0199156928065536,0.0681440806279125,0.0256297009874217,0.0811933724532667,0.0465721437120576,0.0183956676777729,0.043759414007157,0.0480851724726252,0.0171090781090287,0.0377058093323318,0.0912511442741604,0.0639500961086591,0.0119092130486685,0.0589318899567813,0.0558669321989986,0.0262404816242975,0.0462058679297404,0.0390762658838518,0.0670350301671888,0.0581475327988553,0.038170737709908
"SPEECH_70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335877613277133,0.0185464147183531,0.0943943042592786,0.043785687319535,0.0523168335097066,0.0441813839781619,0.0228097011917256,0.017057882394746,0.0196257488727201,0.0217636341073006,0.0298066346682692,0.0856331486706646,0.102640736490228,0.0205092463438598,0.0393681905404088,0.0824337379450761,0.0304885012595829,0.0366210999133961,0.022426725945423,0.0681167619218093,0.0885866795181859,0.0252991851038555,0.0212765829880565,0.0153882440670838,0.139302721683874,0.0417241956993495,0.0315159740278893,0.0644620163486701,0.0175566556502603,0.0390763979633823,0.0236571898347994,0.0169174402882093,0.091542128024655,0.0619190375518195,0.0185223691934235,0.0678334346512981,0.0658395877083459,0.0537380830844062,0.0578224292662448,0.019709145666481,0.0216820530518602,0.0459951776094391,0.0526305506659046,0.0318885849745477
"SPEECH_1274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335877613277133,0.0185464147183531,0.0943943042592786,0.043785687319535,0.0523168335097066,0.0441813839781619,0.0228097011917256,0.017057882394746,0.0196257488727201,0.0217636341073006,0.0298066346682692,0.0856331486706646,0.102640736490228,0.0205092463438598,0.0393681905404088,0.0824337379450761,0.0304885012595829,0.0366210999133961,0.022426725945423,0.0681167619218093,0.0885866795181859,0.0252991851038555,0.0212765829880565,0.0153882440670838,0.139302721683874,0.0417241956993495,0.0315159740278893,0.0644620163486701,0.0175566556502603,0.0390763979633823,0.0236571898347994,0.0169174402882093,0.091542128024655,0.0619190375518195,0.0185223691934235,0.0678334346512981,0.0658395877083459,0.0537380830844062,0.0578224292662448,0.019709145666481,0.0216820530518602,0.0459951776094391,0.0526305506659046,0.0318885849745477
"SPEECH_1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.125613231367987,0.0178674796387837,0.0210477401031467,0.0442504564751621,0.0709378109291074,0.0209026293538564,0.0127945080920337,0.0222144663322952,0.0321703514037873,0.025937120141009,0.0320221659097573,0.0503409046330143,0.0677762476280409,0.0219129310206068,0.015455417032483,0.0344407124407407,0.0201108350860379,0.0160071498419173,0.0715359468905197,0.166506866234981,0.0948463670308428,0.0153086624138896,0.020214306238096,0.0165682822035568,0.107650331066486,0.043052344088266,0.0657976448338538,0.0296088096915216,0.0278993253796976,0.0516029752091703,0.0342465497639062,0.022296611089877,0.0796802421417212,0.036026770070035,0.0221039960492114,0.0520488924933373,0.0311977415261906,0.124304088514434,0.0570137291022,0.0391215963639342,0.0193816030333668,0.0409805450898071,0.0513115603112653,0.0278920557400659
"SPEECH_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0449317703604649,0.0354440296846085,0.0768844451460382,0.0944842633325666,0.0498548160420923,0.0826790424356108,0.0292538439770255,0.0221270791690777,0.0207375235848771,0.0309626188411152,0.0847380745115488,0.0345348380826408,0.0720667517419788,0.0248554829154683,0.0176513232213835,0.0526174802321889,0.0375522008786781,0.0453650551649943,0.0237966934685806,0.06616592192485,0.0303051899747492,0.0229915553094621,0.0610267208066972,0.0212277136246081,0.114015434584868,0.0422501352025938,0.0302954867301696,0.0430978013130335,0.0314755884529239,0.0207833197217484,0.0391601490160839,0.0245792569638617,0.066753205198023,0.0960765189554203,0.0315764919191229,0.0357049538311766,0.0203247431093714,0.0615070294297952,0.0147279304634281,0.0309752949378311,0.026362173135257,0.070940477440206,0.0642428887789748,0.0528966863848051
"SPEECH_31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0648685746741977,0.0175084759430473,0.166793703551774,0.0722824098908792,0.0349349096659059,0.0358515152683844,0.0393347451139884,0.0497567950709221,0.064426984177071,0.0251742812832712,0.145833903070974,0.0166471495003255,0.0314484659156648,0.0392691814593932,0.0351933075987224,0.0251639967884328,0.0219083113911299,0.0161682777094093,0.0182733852466584,0.0223871831820461,0.0303011019602481,0.0264733415375554,0.0316391921300866,0.0202724084917606,0.119148643592266,0.0656459774236372,0.0197158184959545,0.131347206626995,0.020958559541588,0.0236170969143198,0.04962173566904,0.0299470536265597,0.0614499910050905,0.0221783289905608,0.0268907120265923,0.048626091799127,0.0272931855023063,0.0624773138962185,0.0513891525369808,0.0615489501882389,0.0263488468047802,0.0338916533510889,0.0413831766238586,0.0246089047629498
"SPEECH_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.104293290443952,0.0226083537590257,0.0694164050216801,0.0444221298991068,0.0391609991219683,0.0294550525156493,0.0170130035368803,0.028300418577466,0.0408166572437948,0.0261251548009195,0.105801014918504,0.0409288573668339,0.0564862176487917,0.0557731736322257,0.0318353190166707,0.0754686700656794,0.027281462144282,0.0326575039451728,0.0743463404574177,0.0297803392122029,0.0278331330474901,0.020196503624287,0.0756532805373649,0.0218339173568267,0.0647831094285531,0.0540695944973891,0.0251551667546094,0.0264916118943882,0.0326447826927013,0.0223551813554635,0.0592106493622453,0.0282034984876516,0.0572049127879685,0.0389492982165396,0.0586791822526777,0.0475229179827577,0.0368956369522587,0.0700073618975986,0.0269607495276551,0.0576596026094105,0.0329695897610117,0.0719747001966897,0.0576716710756572,0.0331035843725819
"SPEECH_55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0381330549302885,0.0232448212820725,0.0695177001434819,0.0538280429250339,0.0414648320388041,0.0483458885990867,0.0159323529590366,0.0439639317561029,0.0519852701930694,0.0193235137224329,0.0576456968067914,0.0687888082521247,0.0439722421100637,0.033559165862183,0.0319160997333571,0.0419817186206658,0.0283093769911871,0.0598920388850504,0.0984608948511603,0.0391078320179803,0.0575610949808074,0.0330656223392194,0.0224802273671583,0.0186907701920991,0.164946792481071,0.0485466160326656,0.0278508718303103,0.0574647351904853,0.021330478671886,0.0209738752149301,0.0315670955539132,0.028313886759034,0.107994326018769,0.0202953376322384,0.0195185847616355,0.108816617473002,0.0414474052113087,0.0706842675842981,0.0294636354543064,0.0348272921331253,0.0367595864047493,0.0190555698329117,0.0395014049614637,0.0294706232386393
