"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent"
"SPEECH_219","2000-01-07","2000-01-01",54.6285714285714,0.0238345826121041,0.036823579443173,0.0344409190724699,0.0222497820624731,0.0513626771999815,0.0246473726190465,0.0262491487618732,0.026861599544494,0.0239123076401917,0.0233987737539827,0.0239514537444216,0.0240530751749054,0.0321890061650112,0.054156155618174,0.0202971435436974,0.0318361494764969,0.0370047690123623,0.0942166515541529,0.0278173467632423,0.0278329403443656,0.0338848936512494,0.0285547997315507,0.0293830495075479,0.0348640965499007,0.0480068141337363,0.0300083008813597,0.0305504258608437,0.0222433888915721,0.0256483766198597,0.0286108015585031,0.0211096185072573,-0.0151074429401631,-0.0288588303698169,-0.0308684605899468,-0.0167931548783271,-0.0459899485853234,-0.0190687737764594,-0.0197871086074917,-0.0174185122993287,-0.0193728480219122,-0.0174546555518869,-0.0177961201315938,-0.0190958863513703,-0.0233993405881593,-0.0487553163191669,-0.0151765990433293,-0.0283265896141699,-0.0283318378229802,-0.0747199860749575,-0.0177712641679217,-0.0212788740251723,-0.0277185567578863,-0.0249650966605014,-0.0216291447327699,-0.0231212052338507,-0.0418582827836137,-0.0249722636490304,-0.0224421720394744,-0.0148308187674796,-0.0204723483115964,-0.0205325513780348,-0.0160254123672021
"SPEECH_329","2000-01-13","2000-01-01",44.8867924528302,0.0205739922539612,0.0302513864243059,0.0862548932416184,0.020856625884065,0.0310224557646409,0.0295958041269425,0.0238257635282823,0.0539216702933074,0.0232224999086399,0.0474710668331639,0.0235260604177143,0.0258400237692277,0.0236994121299789,0.0287437409113661,0.0271842710421414,0.056362253660369,0.0380150598545265,0.0321804859568454,0.0249338389168016,0.0284331275187228,0.0283207921466644,0.0369086254007318,0.0302837452146942,0.0271522584069145,0.0303633230202742,0.0369046597791721,0.0252056461198455,0.0249292642358495,0.0246181750103279,0.0297564187031993,0.0296426595257053,-0.000102279700073504,0.00158328506283285,-0.00452050303962148,-0.00100867893412112,-0.0045036611279618,0.000757255307168945,-0.00111779510187378,0.00201216968024419,0.000266169154635376,0.0018482754019133,-0.00180815231386388,-0.00207067987635458,0.000515680884636795,-0.00162681772393545,0.00112801416698182,-0.0063075274191408,-0.00349229028730116,0.000262852812338484,0.00058663586529393,-0.000833896804413875,-0.00171022868797641,-0.000153287620090551,0.00255188881492185,-0.00160689242477592,-0.00135728560975709,0.00394018853566482,-0.000869902200475732,0.00137508932500511,0.000105544478560681,7.68190676324567e-06,-0.000995948346024666
"SPEECH_452","2000-01-13","2000-01-01",34.7142857142857,0.0262175136882971,0.0349930871398489,0.0288033273267091,0.0277732898087534,0.030814815628505,0.0254720687445075,0.0308898609219718,0.0312206629716685,0.026498027933052,0.0330022853233639,0.0239541849787342,0.0366903483485001,0.0236461448807821,0.0535697666356533,0.0404030079466436,0.0448819019226504,0.026439207690339,0.0289327094187513,0.0380843380966324,0.0298745141058084,0.0325487396005402,0.0296339383112569,0.0298706315736482,0.0230382147489097,0.0339783572866783,0.0325006805965085,0.0412327179999119,0.031528337242785,0.0300751474678329,0.0350261689887205,0.0384060026720359,0.00374474730984441,0.00585527859963186,0.00678258599334851,0.00511934268532662,0.0048445484896678,0.00330428164943158,0.00363881638817077,0.00474822215566315,0.00573738695368251,0.0061925225333017,0.00404725079391564,0.00758748818343163,0.00398989085169816,0.0090525659018391,0.0151531341744808,0.00765240889961465,0.00181907643886538,0.00542901829631391,0.0118604713612723,0.00735977037858016,0.00761840564559755,0.00329770431747677,0.00968102929753074,0.00494773207587423,0.00780783570049958,0.0120810979555537,0.00906668419111998,0.00791567779969924,0.00692162642202701,0.00634830584331408,0.00304919346904991
"SPEECH_621","2000-01-14","2000-01-01",44.6410256410256,0.020930598964,0.0239091163215586,0.0358630223776344,0.0226008411581066,0.0248146635007865,0.0341757360188375,0.0331002878992418,0.0346405165787682,0.0225266641030872,0.021002940531595,0.0289495907326042,0.0237979788318585,0.0238447978493624,0.0387341940493904,0.0286549157825629,0.0520411635970565,0.0328012781002231,0.0256055046030587,0.0246415954432892,0.0267421421734877,0.0318568578067228,0.0320368339084131,0.0408509225817148,0.0655563995352325,0.0247596926821285,0.0747268998879779,0.0367439336850304,0.0241883223646455,0.0297594654125848,0.0366861696829448,0.0234569538360955,0.00190726202766049,0.00347615515818556,0.00126630489271633,0.00237482369546551,0.00144414915675335,0.00400012856773807,0.00552094504544699,0.00113915929738117,0.00224254906589925,0.00138198859476017,0.0013606754964328,0.00157051722066852,0.00157676228220981,0.000481334484784281,0.0028104392086035,0.00545385560627909,0.00286578733063653,0.0032141661567867,0.00266250965985664,0.000812217265795101,0.00346211968307797,0.000712125259934249,0.00576077143173527,0.0034578037994984,0.00275098412124386,0.00532621334436712,0.00232630947595722,0.00183695867682357,0.00242435666976348,0.00482797363537588,-1.47198970716701e-05
"SPEECH_622","2000-01-20","2000-01-01",50.7567567567568,0.0221816565565619,0.0570626044665931,0.0464875053640335,0.0235726963375937,0.0375333719985671,0.0277261312735379,0.031694148830006,0.0325919904586897,0.0217813270267965,0.0301196710288101,0.0212211198038758,0.0381497143577097,0.0284111722910937,0.0817301524537472,0.0232096214586232,0.0483369918581457,0.0309602999718851,0.0227525027317994,0.0298488390744581,0.0258960800148173,0.0346223068247648,0.0255520221807257,0.0401921106110811,0.0227990084533771,0.0279721368137398,0.0309194314600421,0.0300055369713709,0.022244308822034,0.0295090607179469,0.0316753779147335,0.0232411018728393,-0.0123958492325252,-0.0172245024325921,-0.0398098244383579,-0.0141523621983593,-0.0283567132514776,-0.0143043948583061,-0.0231835610485986,-0.0197026864671029,-0.0123627480684176,-0.01520146299187,-0.0130392975143781,-0.0187803771128803,-0.0153321216781958,-0.0644446566759717,-0.0146921507810559,-0.0256760445464235,-0.0302496034947877,-0.0161707179749696,-0.0154710601346032,-0.0119527293694722,-0.0226836328656594,-0.0144631628072586,-0.0208470327910135,-0.0170080362393103,-0.0196633779312372,-0.0155862646411258,-0.023265093495142,-0.0135677818018519,-0.013390877584727,-0.0214299145805514,-0.0145367332608743
"SPEECH_598","2000-02-03","2000-01-01",48.4838709677419,0.0229587457706668,0.023253023275083,0.030595691335547,0.0225797168472814,0.0250392915816456,0.033182048781226,0.032768700957668,0.0283926548114327,0.0235050958619643,0.021058082812297,0.0282107355578067,0.0207347758836143,0.0206673401155692,0.0308124990887896,0.034349468357782,0.0454024702067447,0.0237075860870619,0.0251050268638634,0.0195416079275195,0.0280637948514269,0.0276386852201346,0.0244747481038225,0.0473003942557182,0.0702732831281502,0.0234888549782499,0.126545337741095,0.0297502387786245,0.0317088780787508,0.0294087126073928,0.026756340809798,0.0227261693232735,0.00101846271114567,0.00159733156361548,0.00384856675182361,0.00247884844027072,0.00165104801582374,0.00663862689924407,-0.00070219325535295,-0.000143863881134114,0.000721927285684797,0.00203739641728644,0.00328604654841742,0.00175106556807312,0.000772082470035091,0.00187688409158269,0.00292070845179753,0.0032623967701858,0.00151360828912376,0.000851432442093012,0.00144382135136881,0.00347096755867164,0.00259578655019761,0.000971587165948531,0.0026044455339269,0.00322853308764257,0.00153470939387433,0.00421869020710188,0.000839227673764918,0.00311958935797939,0.00204458730726358,0.0013994041984239,0.00107388782695965
"SPEECH_271","2000-02-17","2000-01-01",62.2916666666667,0.0254103261478984,0.0374225606313079,0.0480153822792031,0.0270045491886937,0.0313879183728175,0.0284516537908039,0.0250677785018355,0.0406642135531038,0.0221512264920449,0.0304476532972404,0.0237552165075177,0.0295485778641848,0.0233271151933331,0.0637803560935751,0.0251184620556542,0.0561109572341636,0.0224449162471497,0.0258333360312175,0.034077819569773,0.0241192829312163,0.0391541459848851,0.0240403280221462,0.0285961607791172,0.0254436515563881,0.0354511761876306,0.029739079729841,0.053346408151636,0.0260143440097732,0.0262931514501825,0.0332605209076682,0.034521731237998,0.00775227491493727,0.0157707871115647,0.00746805485594967,0.0110439435073521,0.0134601241457776,0.0123326644288942,0.00803368456054406,0.00569018950210083,0.0101337579819052,0.0025316635749177,0.00534525920335808,0.00872804370916679,0.00844679364103198,0.0170118927681016,0.00896592684704543,0.0123894358170515,0.00763571821421102,0.00986814412174351,0.00959320473875851,0.00580922093495948,0.00616945307458752,0.0078127118821889,0.00456777845146837,0.00637747376327936,0.00616062956562359,0.00839651796085823,0.0130094521920469,0.00383632900724418,0.00699285164005013,0.0131102335593027,0.00722750215951729
"SPEECH_597","2000-02-23","2000-01-01",51.1842105263158,0.020956289539088,0.0348322585159661,0.0642402481283766,0.0243045585997972,0.0277690301832649,0.0313194242976082,0.026953294690259,0.0540265332495231,0.0236943927436344,0.0283605039749292,0.0277769463031504,0.024942415098386,0.0238502077819281,0.0483695636015376,0.0250277376800429,0.0553811481119068,0.023244750297355,0.023448888290706,0.0272512789315518,0.0258011227315122,0.0365828563760298,0.0256381307069051,0.0499673719180305,0.0249847182194522,0.0305573278035347,0.0321498199809957,0.0307415252631208,0.0568069905896207,0.0237988326461646,0.0246582129356364,0.0225636208099862,0.000182014876847201,-0.0033950504165621,0.00751145987293679,-0.000379095798031374,-0.00379526827929271,3.06429074328529e-05,0.000506455578826253,0.00483004916485972,-0.000644670580926101,-0.00111812759381101,-0.00146855479584397,0.000477351742743414,0.00121708664332296,-0.009487852808,0.00027426688505925,-0.0064500345902234,-0.00189272129513681,-0.00219717646148928,-0.0006895527134383,-0.000252721085555636,0.000265508208839351,-0.00101295397296067,0.00233822485741784,-0.000145669427710307,-0.00347602998271796,-0.00181017595080282,0.00101554007029475,0.00178512908337989,-0.00227202077053613,-0.000790655642569299,-9.0026441285887e-05
"SPEECH_618","2000-02-25","2000-01-01",51.4242424242424,0.0230324201506503,0.0198111571015946,0.0417417999332251,0.0201791620380118,0.0193962044589885,0.0299092782233256,0.0449542446455095,0.0257634708147436,0.0241901620817671,0.0188191476448503,0.0223686951322533,0.0209367198604863,0.0232280452220812,0.0483278335873528,0.0411705312088446,0.0390014042808912,0.0295605411134271,0.0239735577121241,0.0239610230113478,0.0250782031600257,0.0315604348359955,0.0222509099919299,0.0341025443395871,0.0552754610778146,0.0459685719066554,0.0751728851778119,0.0625580955303515,0.0294589706841954,0.0256669269587366,0.0297040191593752,0.0228775789560465,0.0110910016709248,0.0122677163898053,0.0276666057002171,0.011602154459192,0.0108770703751184,0.0134940784295597,0.0260988377103737,0.0149079377121811,0.00836485082504095,0.0100558484230044,0.013605997624462,0.0162776327778434,0.0123742537566916,0.0184271022071455,0.0221827374128406,0.0199116175259128,0.0158452127947976,0.0146675799674701,0.0126189863239568,0.0127659274911745,0.0162055072698917,0.0120335886443198,0.0150457983797187,0.0106373928000694,0.0211998942793462,0.0297389743587392,0.0331672459559993,0.0142661862658548,0.0161528830061085,0.01502973325333,0.0151829352917357
"SPEECH_619","2000-03-03","2000-01-01",43,0.0236964282005551,0.0429317546557702,0.0778423011821556,0.0217605862015419,0.0250317785169849,0.0260347450713214,0.0236654681436835,0.0472854043270728,0.0221812877881574,0.0297653547750394,0.022059440143303,0.0244497949470902,0.0241819780515264,0.0588575410353783,0.0238750532629978,0.0561389793527658,0.026518388703586,0.022906117304879,0.0316673804842546,0.0289652789541473,0.0388064653813484,0.0267363191523607,0.0389746636967355,0.0247788275551641,0.0260031936517656,0.0442102053364016,0.0260373294528459,0.0261940843962626,0.02501979595486,0.0369471170871543,0.0264769372328909,-0.000395101240499072,-0.00910316871909986,-0.0144745535184625,-0.00136487099772589,-0.00378473416070437,-0.000936521076036251,-0.00110537311637303,-0.00218707645616144,-0.00121800323580767,-0.00016100120130972,0.000966300571693196,-0.00126134725511049,-0.00037253096889663,-0.0111582211046071,-0.00243530982298424,-0.00517441936092909,-0.00193756161206252,-0.00223031475106951,-0.00205284419947069,-0.00195950982607503,-0.00897467953364242,-0.00283849708625981,0.000781458163624632,0.000524038463880379,-0.000997373889705067,0.000897601842253323,-0.000692836647938073,-0.000496252203904414,-0.000735439751772266,-0.00706659055747624,-0.00268215172113298
"SPEECH_230","2000-03-06","2000-01-01",49.90625,0.0263968556523421,0.0235136437343948,0.0461794443241877,0.0207837019500121,0.0226016145704175,0.0292390491491822,0.0319257998445827,0.0240731828663172,0.0226433917616891,0.0208303728719023,0.0226325358905553,0.0219378049452192,0.0207554860657089,0.0391722122130696,0.0306385059441805,0.0554171415849848,0.0320442773696377,0.0414638926344963,0.0233823863350338,0.023389641761732,0.0268347010430291,0.0326073094096051,0.0381832702717661,0.0835086922766831,0.0277638802317324,0.0661960669036391,0.0423124671143227,0.0236047363813072,0.0234304535753414,0.0311317893108556,0.0254056920120723,0.00969051634985806,0.00681856726793619,0.0102770375062388,0.00567142437522772,0.00772043950605752,0.00937604690749429,0.010123543673892,0.00775036530761557,0.00578595568186857,0.00625282240949665,0.00622868017699273,0.00551241477813358,0.00459244838967323,0.00470878181280068,0.0072679555644761,0.0236885078498193,0.0118044879532163,0.0120082281428156,0.00627376125918486,0.00723810186440749,0.00705563033262885,0.00957345632149847,0.0128795557492303,0.0276251849050181,0.00605413479709752,0.0146226987744511,0.0138465227317456,0.00587880902509172,0.00717853786174924,0.00803668103414499,0.00703815580404889
"SPEECH_471","2000-03-06","2000-01-01",51.1785714285714,0.0262979892949807,0.0459284520200935,0.0369532646657217,0.0252713124601395,0.0303672409732302,0.02628222541233,0.0327582102450274,0.0250467057573858,0.0222412899090017,0.0276071560090205,0.019823867132751,0.0320939256360189,0.0229788003687433,0.054349785994493,0.0626435768613242,0.0453424024582721,0.0225467536966876,0.0243773734693715,0.039419899410062,0.0267077328045898,0.0335070077730431,0.0296934976940474,0.0289456686390314,0.0261513271902731,0.0298320604703852,0.0284401995210826,0.0434946177141115,0.0274491794349265,0.0259018717165003,0.0343018123136829,0.0432447929536714,0.0122620747107824,0.0241216777013516,0.0217667133002757,0.0164240496472011,0.0152327057224714,0.017948666600825,0.0161192795059604,0.0154801780168907,0.0143771743299186,0.0163130907004971,0.0123505435146605,0.011079121767125,0.0132466735631691,0.0264729094245397,0.0370877544265626,0.0282297190580803,0.0148607703975659,0.0142371421358577,0.021852783945146,0.0175285019368142,0.0178392783883323,0.0179176601400286,0.0272566493418471,0.012220333431284,0.0136402212696977,0.0220642608242641,0.0264974764822649,0.0147018645850842,0.0168663347136077,0.0141243819836465,0.00833998278412645
"SPEECH_324","2000-03-07","2000-01-01",36.4666666666667,0.0323940677663084,0.0219150342464405,0.0357151145715722,0.0244659358742876,0.0290855135024274,0.030544619983397,0.0395596955245977,0.0246272828175377,0.0242527768855014,0.0229442475130143,0.0267399967279688,0.0243231056378349,0.0305167198312493,0.030274120647555,0.0315307863150983,0.0514626566979905,0.0261965363582909,0.0239761221796974,0.0238503214116479,0.0276425077998446,0.0361247563670232,0.0218096928141691,0.036153137406447,0.053034103439022,0.0240489655797577,0.07581837712215,0.0310933203917949,0.0243284313455659,0.0319998958620362,0.0584498523216142,0.0251223050581581,0.0195322185630663,0.00936958122196345,0.0188399811176446,0.00881936589666059,0.00784109364248789,0.0124503127253796,0.00975114709470613,0.00751412474025119,0.00897363091746338,0.00823795269604223,0.00984977280504646,0.00699036447592173,0.0127141570130929,0.0108345360630788,0.00893215518814771,0.0191244456637981,0.00849823436473833,0.012415186424858,0.0111772808170738,0.0124206166747812,0.0191402054366908,0.00994730233154515,0.0205222883318796,0.0186457329182702,0.00902527491789222,0.000660217818239964,0.00890350066005458,0.00813101007501029,0.0083784674301571,0.0186094151542393,0.0134824121158256
"SPEECH_381","2000-03-08","2000-01-01",51.5384615384615,0.0298259291766539,0.0225730760190431,0.0387229230157528,0.0233102575210781,0.0287299112673646,0.0297552070350314,0.0256612824780503,0.0278686945485085,0.0223292162782104,0.0283847789215552,0.0202864351689886,0.0221413586394266,0.0209604894067678,0.0391392106832166,0.0395201814061916,0.0566404677661477,0.0279023772701955,0.0266874830479841,0.0263350010792121,0.0271030632690035,0.028477255923532,0.0317814465701083,0.0290516278773834,0.0759561606370365,0.0226491451488824,0.0556163318891114,0.0490469234873088,0.0245258384144673,0.0355799753422792,0.0425109305764485,0.0209270201350602,0.00342379385947748,0.000213475001194806,-0.00109014925124548,-0.000489698637830389,0.00103872890641416,-0.00124670585047534,0.00248733035652321,-0.00228760819986315,0.00076784241217297,-0.00104337223308065,-0.00078641304223586,0.00114415171714779,-0.00150996552929855,-0.00325015897858232,0.00467960732133115,-0.00219992132276528,-0.00182649397193493,9.02431411303074e-05,-0.000464182798851175,-2.35222346431022e-05,0.000148133795824247,-0.00157748519369873,0.000591169206167515,-0.00690154968532451,-0.000390337431893773,0.00674227838315438,0.00252094071831722,0.00145611803641822,0.00289017428470081,0.000166035445233402,-0.000843272140137634
"SPEECH_345","2000-03-13","2000-01-01",67.9090909090909,0.0221680413920867,0.0232432616999994,0.0265474190533671,0.0209725409156864,0.0263648248376867,0.0233103314252177,0.123420486845573,0.0202007778757974,0.0195872861617948,0.019900804432292,0.0306434461081417,0.0193519459376596,0.0278175725293553,0.0285271550437905,0.0224851799286472,0.0545633259325278,0.0197839728221227,0.0330725220678665,0.0210174344298452,0.0284864965620303,0.022914891853198,0.0354503174184659,0.0281427824435066,0.0183204929685737,0.0192076581680217,0.0258526103120875,0.0557314113312071,0.0593938513896938,0.0228410337297833,0.0521408948897126,0.0485392294942622,0.00625546773907435,0.00618138078417831,0.0080805740859964,0.00524198138075373,0.00508158010238643,0.00711517712626662,0.0476535560575136,0.00417615129609693,0.0052969045743321,0.0054082596351679,0.0107478746668861,0.00550395440719681,0.00830079157311807,0.00585224511785344,0.00752777658834064,0.00949085130574588,0.00505950067874424,0.00420504368339869,0.00617274463728999,0.00843816765701162,0.00659061560422233,0.0111085271906666,0.00638834300383363,0.0045631118091159,0.00494874560393133,0.00871936000607912,0.0152288025251659,0.0180848194684026,0.00556677691327239,0.0110003614909181,0.0141287080444327
"SPEECH_393","2000-03-22","2000-01-01",58.25,0.0220646662419933,0.0281767560769559,0.0301305145895869,0.0232363878891835,0.0252570203268727,0.0283984745131272,0.0242049299781532,0.0243721459129326,0.0258659555977786,0.0262976150737308,0.0195975801776589,0.0263086315161058,0.0208704395956715,0.0421821420656594,0.0542817915206254,0.0488309309073306,0.0232815709174113,0.0326599026440922,0.0238762936077648,0.0236463424918893,0.041307234256358,0.0336201671277421,0.032360341993987,0.035596249458818,0.0219878299355697,0.037770218482432,0.0259027128173593,0.022762426804365,0.0353683850244466,0.0803009760603617,0.0594833663940365,0.00416989388474959,0.00898824451298589,0.00545170581140578,0.00681558837902076,0.00717549403562424,0.00343536466075216,0.00378270875289411,0.00513160303059767,0.00706788984988443,0.00623242875587356,0.00398053018326481,0.0031257054193576,0.0065130760417148,0.006412906322866,0.026089561958318,0.0150723024590202,0.00623937526602875,0.00330818179471965,0.00475830670908969,0.00559434389789513,0.0139790100008247,0.0102027599566534,0.00850186614323897,0.00936100559531669,0.00623484881779254,0.0090706703270925,0.00473987986099009,0.00752044870217376,0.00972576688257185,0.0224279849528489,-0.00564927084632449
"SPEECH_547","2000-03-30","2000-01-01",38.1071428571429,0.0267352707690191,0.0244418419973997,0.0264988243789733,0.0228858606151626,0.0371148159712581,0.0342074827612653,0.0400884902576772,0.0315694426634685,0.0238712496190277,0.0210019841651693,0.0235666354347758,0.0301491825490849,0.0237094101007152,0.0307077664381327,0.0495108399739564,0.072350011656306,0.0292513700736663,0.0371414586551688,0.0264408683499319,0.0405263163158907,0.0264919512772109,0.0369750188026637,0.0287991389477062,0.0263189176693602,0.02747636269849,0.0450619697966286,0.0264480166550029,0.0241965335628557,0.0324083945257084,0.0455350163896357,0.0285195569286881,-0.0133218685599569,-0.0116108482751111,-0.0161403434595641,-0.0133348164808047,-0.0117850151408855,-0.0175838945462737,-0.0150270383950444,-0.0177091980989608,-0.0119675499780121,-0.0113357834305761,-0.0152112658603755,-0.0135111140036959,-0.0114475401754306,-0.013588201960461,-0.0151811179499147,-0.0307804479163227,-0.0155262032476227,-0.00900874006438455,-0.00757990415293603,-0.0204871670580649,-0.0124214626804649,-0.0202675873569302,-0.0184857245686229,-0.0148410148775828,-0.0126018718840327,-0.0272752188695779,-0.00918139694352694,-0.0135856213259951,-0.0149423936192665,-0.0194913113727835,-0.0126005795541361
"SPEECH_449","2000-04-05","2000-04-01",39.0571428571429,0.02961131482143,0.0365119141773827,0.0374037451974667,0.0253156001715319,0.0304375916061248,0.0274434872905846,0.0368640895281303,0.0350238265368916,0.0268918919727344,0.0375680623014979,0.022695752834239,0.036011109985909,0.0220754579210307,0.0604874468508711,0.0389910366673183,0.0382156098027819,0.0246828800126438,0.0260267902110762,0.0433182519677443,0.0282459831852457,0.0359083613958003,0.028000362311382,0.0294721746276315,0.0243956324810079,0.026155103194383,0.0288093645703663,0.0371710147480244,0.027085913660984,0.0221094413668272,0.0326940490632404,0.044376739537718,0.00358758520572567,0.00694071855655545,0.0108497718124266,0.00485713360638107,0.0092630727387302,0.00897908304975102,0.00792680204685063,0.011253037698648,0.00607862710301035,0.00525887129122772,0.0031645253072835,0.00753081909058286,0.0068549097735396,0.00415662551745886,0.0145627402880694,0.00697605195236131,0.006543735219959,0.00691905021703812,0.0127697312415846,0.00750770726192534,0.0145126462073074,0.00514612174466176,0.0126797405158062,0.00593081216204037,0.00345242594483271,0.00796046111179587,0.0053754856981353,0.00858475171354119,0.0073217575069224,0.00674884068927872,0.00114964159816863
"SPEECH_257","2000-04-06","2000-04-01",61.6818181818182,0.0386062886834824,0.0362860881956357,0.0320370629363842,0.0220029064067387,0.0308859054946739,0.0330316408610003,0.0317316423445898,0.030293022742169,0.0194640285563392,0.025293895393732,0.0231767749939969,0.0203678264505128,0.0195832178958976,0.0484630150435983,0.0352857554057103,0.0651312169708377,0.0286268224226674,0.051198177059692,0.0264284789712402,0.025713629063696,0.0282901099235372,0.0301020376243854,0.0307588745219599,0.0357536169113734,0.0278917736552707,0.0351625375661652,0.0468030186087895,0.0231849877787323,0.0296942397730314,0.0401104470436221,0.0286409607005385,0.0116773958555171,0.018036962893597,0.0144363843115731,0.0113328799680907,0.0105908414874554,0.0153081518515221,0.01446490540227,0.0152259080930693,0.00961791924610023,0.0106770860581423,0.0114248660034463,0.00978049242748537,0.00888618973676335,0.0216051378529303,0.0153320194602573,0.0313168116436358,0.0158484634742358,0.0353710662666356,0.0156317146747343,0.0131320950321973,0.0136970106326753,0.013760237825362,0.0160525116997545,0.0161551147887907,0.0126927817900174,0.0141077381421335,0.017666518071453,0.0108455896477982,0.0130711036405922,0.0201830392843126,0.0127655524520618
"SPEECH_454","2000-04-07","2000-04-01",46.4545454545455,0.0254104887745939,0.0342240349129853,0.0316538429163702,0.024218929890822,0.0254187806128058,0.0235987025738619,0.0321057099185525,0.034419699392949,0.0255382665179645,0.0367799038535356,0.0277341906715131,0.0287839359936578,0.0231021844534418,0.0498631376982857,0.0751921971436219,0.0552736211930181,0.0223977737346853,0.0237445244741847,0.0435190922864201,0.0292810620539082,0.0268171062613784,0.0273140554645969,0.0289049578557716,0.0262150527930624,0.0250305522954471,0.0296322272800225,0.0397349543048886,0.024662795759917,0.0272767101232021,0.0337099407894142,0.0384415680051218,0.011659286989684,0.0175140382361747,0.0135186202231142,0.013911385816875,0.00890143811152066,0.015580016702738,0.0205519176581843,0.0119868894781556,0.0147904632694756,0.0115975456768255,0.0215431928390901,0.0103956492079681,0.0111756354557379,0.0226252687839719,0.0412622067261416,0.0290764831835547,0.0145378378170185,0.0137031525073246,0.0231145390787969,0.0120222868196646,0.0133988857200701,0.0139032089179886,0.0140292815579289,0.0152787298853986,0.0154162439408001,0.0193239030805051,0.027421587782832,0.0131332704785955,0.0141477760933007,0.00822918154923443,0.00403031556553404
"SPEECH_437","2000-04-10","2000-04-01",45.6666666666667,0.0203357969551835,0.0238787899525171,0.0271020455569296,0.0255174900467597,0.0286866810813639,0.0316741428379884,0.0519462248179828,0.0286682745523115,0.0205407196775187,0.0222899672789629,0.0207214389262861,0.0243216473261514,0.0203018317679292,0.0332152475844209,0.0833297810358247,0.0606237569629846,0.0245575578694017,0.0305327384662295,0.0243863488606713,0.0368352275468514,0.0323080594591894,0.0286326664596727,0.0372530015324753,0.0456100257771564,0.0263016361804494,0.0478025011176784,0.0314709476998949,0.0216592623112406,0.0323342843515766,0.0330095629720457,0.0241523430343516,0.0109952994371025,0.0117773038318437,0.0134872516517643,0.00959651121632057,0.0142679232383049,0.0126175978316752,0.0320773282064827,0.0188516552295933,0.0105959432533188,0.0132340337095557,0.0106645196674585,0.0144766538140519,0.00915170883822262,0.0228011956009472,0.0545337639010876,0.0390498157133638,0.013769647680137,0.0152857511856586,0.0152335275435078,0.0194556868080463,0.0136463832744967,0.0165004016593575,0.0141133669950135,0.020046395345513,0.0126721154537492,0.021540673785262,0.0170240859067179,0.0131172109966341,0.0225956489546715,0.0137392196633384,0.0108863179129793
"SPEECH_463","2000-04-11","2000-04-01",58.1818181818182,0.0197479354558898,0.0219695235357396,0.0350104980266682,0.0221477743890323,0.0253096738739312,0.0263119097501667,0.0339860406115947,0.0272620380316357,0.0216399676980665,0.0211370798611736,0.0180436787623882,0.0276251888088325,0.0204216881347837,0.0460400945762279,0.076652265768017,0.0523484881623896,0.0232414026271745,0.0243827005970315,0.0309646495387465,0.0263620649925903,0.0268744633255445,0.0331171529285377,0.0277226404182896,0.0219784590234511,0.0242189528673023,0.0377254624195515,0.02595067451348,0.0207481262636621,0.028374140976661,0.0663512946478143,0.0863339694136258,0.0153094592570031,0.0204301021762133,0.0340505720466605,0.0205699389775378,0.0188183886732033,0.0247330973153705,0.0265649292529693,0.0264856377750024,0.0191113173958746,0.0162102702299285,0.0163576647896011,0.0228327273789432,0.0170077000147862,0.0315584321210604,0.0766390101470449,0.0525150960896718,0.0186219399704665,0.0214762152319733,0.027930281059881,0.0203763117433184,0.0253440533065844,0.0289746852653827,0.0222776297775201,0.015675401950584,0.0211041672852904,0.0283864205447261,0.0175521563759083,0.0148438672561594,0.0250571287712609,0.0519664132417413,0.0611740916038925
"SPEECH_587","2000-04-12","2000-04-01",51.4375,0.0221459967692419,0.0598549589258751,0.0684136726440701,0.0243602661765544,0.0280221288998995,0.024491236976249,0.0220735795001969,0.0501842412905467,0.0213000068165171,0.0391627996419414,0.02422909058717,0.035829224542006,0.0265896161221542,0.0592592392803642,0.025330739893351,0.0466006008968186,0.0237137576721939,0.025096039407102,0.0321799827032068,0.0261926176355265,0.034759521604189,0.02462063143511,0.042513955474186,0.0239749360363547,0.0233721199752205,0.0269732768106634,0.0287752170545009,0.0264740894502969,0.0245927662510403,0.0297502003529057,0.0291634891745471,-0.000656869193355942,0.0078658707157918,-0.0132261672011113,-0.000567663321714236,-0.00555858145345106,-0.00235536647192231,-0.000452454711377661,-0.00613342774100386,7.22487098297886e-05,-0.000331304280859415,-0.00417798232620629,-0.00152033994038485,-0.00549392176865902,-0.0106536031570237,2.56542298390385e-05,-0.00380911019619451,0.000498269570252028,-0.0013310217092127,4.25351611177347e-05,-0.00360995727155975,-0.00430105806941753,-0.00326005228239653,0.00110311155034387,-0.00143498482961238,-9.06305188195933e-05,-0.00310965368987599,0.00215194518775106,0.000286021699303479,-0.000850404491785119,-0.00328097013353138,-0.0057769738967564
