"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent"
"1999-10-01",0.0657113815391291,0.0558207798811324,0.0299158205829568,0.0373437293201977,0.0351249922167037,0.045107023015421,0.0356935520414249,0.0414948521224868,0.0382442363497399,0.0300158890799935,0.0383613239389174,0.0406926845813328,0.0364145360504063,0.0359128678882342,0.0532643626654778,0.0623630745432829,0.0399433576766923,0.0645493974433061,0.0323049095188309,0.0334182071798591,0.0390211039462006,0.0342072279930093,0.0406868096024935,0.034387880822771,-0.00959746804619055,0.000813070014470486,-0.00203637188768955,-0.00234470739892454,-0.000548573457595381,-0.00410427598047499,-0.000616634896542174,-0.0068564628308442,-0.00209565339460967,-0.00115029514613119,-0.00144877777163046,-0.000711679872955786,-0.00223754587028228,-0.00278422222526177,-0.00153535888184698,-0.00047104031923512,0.00101628872734745,-0.0104566669246428,-0.00164542734452967,-0.00267205816967017,-0.00325211376616944,-0.00285473529014581,0.000150185162958012,-0.00263451264881445
"2000-01-01",0.0660352059359833,0.0548131742369789,0.0301981886211234,0.0364137886415134,0.0355649682245672,0.043088210030831,0.0312217325752889,0.0375170813120678,0.0451073327227465,0.0303305582316306,0.0397484792894378,0.0381745014103763,0.037948360871667,0.0369649502845961,0.0578608212035908,0.0593825051755074,0.0412012101177832,0.0491934194978206,0.0323707980263454,0.0366425934450195,0.0397281256374565,0.0400087378370905,0.0414315569405906,0.0390536997299872,-0.000518543737810875,0.00359556275953626,0.00165768349578306,-0.00147289608329256,0.00390317048331717,-0.00133835001230907,0.00130482234428926,0.00302795575078912,0.00262780411413031,0.00154181478906357,0.00238936185686673,0.00127245806371109,0.00011730030466917,0.000781991168162332,-0.00372210371646637,0.00387854095716063,0.00579141199922698,0.00203337418538418,0.000434159230435638,0.00110592397393774,-0.00245792660247333,0.0036973287177446,0.00348277186338428,0.000781999941968465
"2000-04-01",0.0633435971379329,0.0514943548569495,0.0310408460789483,0.0328288243410988,0.039268867196448,0.0417461306642119,0.0316178272969523,0.0365048575894097,0.0428863268591412,0.031311869233444,0.0365989246680649,0.0415959726676754,0.0362281709471778,0.0366519961653216,0.0563561436778141,0.0600106474141123,0.0524180780839474,0.0583824392656332,0.0310371793319149,0.0338276915597733,0.0350482472292042,0.0337374634038738,0.0460373591567138,0.0400261851742365,0.0123320245280856,0.0149280009437289,0.00776427043597296,0.00870717470712841,0.0139244655537467,0.00804435739754396,0.00772430580319297,0.00693058073204392,0.0128856976085572,0.00832903354641669,0.0097516674467968,0.00915020098431492,0.00874695060767385,0.0120628392382597,0.0105258974655767,0.0110080398970481,0.02375307152371,0.00597895353634904,0.00756182963706948,0.00888761277755719,0.00902031572537262,0.00781111379223914,0.0162404158035593,0.00960366070123653
"2000-07-01",0.0728478336685463,0.042978510746531,0.0294386367743213,0.0387267645139509,0.0374499884008204,0.0381425365446482,0.0313800826414043,0.0405464659744473,0.051128430979654,0.0275332485054304,0.0366645646021919,0.0334995897145769,0.0384743712572173,0.0390047920946937,0.05627416128729,0.0524070292267162,0.04731924021902,0.0724188480797968,0.0310412259977885,0.0336406841544264,0.0374425148908203,0.0319027352950595,0.0387440010170539,0.0409937434135945,0.00949274106483603,0.00983238828221897,0.00469091811519469,0.00417018799368123,0.00842066126591177,0.0040917346497312,0.00504743695783042,0.00339794202438422,0.0134411933155808,0.0027575305395724,0.00335315239114847,0.00692933964318973,0.00254548453315657,0.00406464314369854,0.00717410778844125,0.00762596038346149,0.0123157504226705,0.00202512176590286,0.00473820837566665,0.00363020684400879,-0.00114792153500313,0.00269717021254153,0.00588305718178039,0.00725261808652225
"2000-10-01",0.0587516310059713,0.0618273496168423,0.0314929531468435,0.0376799761503696,0.0385546449292245,0.0468305948268147,0.0337990979546464,0.035301912970861,0.0407120426680135,0.0310556955352678,0.043602434027593,0.0435201061212804,0.0412828831389431,0.0339688282560737,0.0508990740399229,0.0565193911033686,0.0454171958798306,0.0549423888821515,0.0320228471464677,0.0343385874197368,0.0335596956434831,0.0353992871293481,0.0431001313962668,0.0354212510106793,0.010382280799567,0.0147343649809265,0.00750033583966931,0.00803674471412871,0.010980348550937,0.0089429031215893,0.00916015134314945,0.00751309806610859,0.0103768291769999,0.00704144238580033,0.00988423846914665,0.00692160423709777,0.00974507191915662,0.00737413494577321,0.00959433583029357,0.0149455160992957,0.0132555637412352,0.00959938246132686,0.00763213365551094,0.00811966782793573,0.0091447561928502,0.00687695224669704,0.0102217538146705,0.00838803167865207
"2001-01-01",0.0635212565954823,0.0579059740829975,0.0311318939673149,0.0366695862272262,0.0360838457214575,0.0425721529268859,0.0326867774072503,0.0363732656520282,0.0419259824877157,0.0312901128659893,0.0397850381353955,0.0394313382905668,0.0361411995853059,0.0330251705573121,0.0512400700193617,0.063156116029156,0.0479540147665717,0.0662582793024072,0.0315894145054699,0.0351930155176469,0.0336976197018308,0.0354488447247043,0.0445244242962769,0.0323946066336463,0.0128197612930747,0.00952270200391783,0.00639670068830486,0.00660922216798278,0.00628095634844993,0.00760335829667451,0.00569329052797473,0.00663954193449242,0.00785690297647126,0.00564228120967198,0.00642901875497997,0.00690299173049004,0.00578588531823554,0.00630453239948356,0.00933542682902256,0.0121565144867624,0.0164601093790324,0.00820130555847234,0.00630077799614384,0.00610268292760439,0.00623589698495971,0.0063981646509491,0.0108350834668757,0.00635237929968109
"2001-04-01",0.0622308111147453,0.0547333465047284,0.0316271991902164,0.0387369095291674,0.0349338289251735,0.0434209969535986,0.0315210824734201,0.0424948374571486,0.0493549099594426,0.0297213048782269,0.0375954058167624,0.0393640296136802,0.0374645920223731,0.0351006025131922,0.0546104024664631,0.0538551227880765,0.0421778055990749,0.0543248348121629,0.0329076129364073,0.0345953838440783,0.0353718867857078,0.0424560561657472,0.043400682269282,0.0380003553811242,0.00105412003334729,0.0019733613886841,0.00138304479609433,0.000182648458215469,0.00269840653987313,-0.00257548725777509,0.00167001422907452,0.00139682778870402,0.00677144147921041,0.00211260616755091,0.00314687291243313,0.000608013719872331,0.00247209593033721,0.000853143442220421,-0.000774835632043904,0.0062339093148863,0.00968724384331443,0.000449663142753489,0.00148967596878294,0.00219764917576934,0.000530396211230096,0.00418104624642044,0.00148544198693667,0.00354570216844006
"2001-07-01",0.0587310699291567,0.090577831247748,0.03272811879126,0.034399504800161,0.0358383289610618,0.042970556798075,0.0336835945128878,0.0347330962571448,0.0403748416514727,0.0297945360033788,0.0348594967344914,0.0446661491241776,0.0366794279769765,0.0335665469670604,0.0450468074704508,0.0567351329188097,0.0441446268445658,0.0466194568794706,0.0306064649961791,0.0334506321473575,0.0321774645667654,0.0380078934288779,0.0550253253528496,0.0345830956396212,0.0230873840757525,0.0225077187160985,0.0137457933884472,0.0125059952654662,0.0149601938945771,0.0158878562097132,0.0147075399056215,0.0144989235454611,0.0191626206793036,0.0131772180050895,0.0133593430754066,0.0162007669131747,0.0124790957303446,0.0125589026620971,0.018278883514673,0.0226430880008915,0.0228934175037348,0.019619601859904,0.0113077281286091,0.0113859347105274,0.013397218050929,0.0189977055105146,0.0260490215723969,0.0136351420206141
"2001-10-01",0.0626731843313097,0.0535889762086782,0.0318315794165775,0.0406534380569824,0.0356085827999756,0.0436747743559799,0.0343998147115664,0.0450221381953648,0.0407467979522989,0.0291216635675266,0.0389913627973505,0.0385747260594195,0.0400672021119116,0.038796152971572,0.0523206769050987,0.0571408400840625,0.0394505604307604,0.062029619077542,0.0313827184567622,0.0348912778686297,0.0422238892254371,0.0363991386529952,0.0384329768814831,0.0319779088807156,-0.000630833628789809,0.00382978956272207,0.000809824074300925,-0.000681239465068125,0.000302611235182118,-0.00291823229288006,0.00275254602855072,-0.000836622119521246,0.00234766753404281,0.000754157056969732,-0.000646560657645742,0.00143561102682942,-0.00105263328056033,-0.000276174360612398,-0.000904633149599282,0.00416038099232916,0.00133643568314477,-0.000896008554870518,0.000500665082628236,0.00144898271617098,-0.000899092775595807,0.000412479330645625,0.00172224877778404,0.00070365176039024
"2002-01-01",0.060941786367072,0.0554368148345422,0.0316114465801059,0.0351266296431569,0.0354861973699824,0.0439264047038642,0.0354288899374367,0.0396451058573246,0.0440920812037776,0.0321849499240428,0.0381916983315785,0.039240031113962,0.0362945857421526,0.0321311326469428,0.0548540409528871,0.0632644741343331,0.0417391343405324,0.0589752441315529,0.0350127180547701,0.0340246002829373,0.0329668113097136,0.0374722576680073,0.0453312285262215,0.0366217363431036,0.00145429381378559,0.00698696845885749,0.00151670901981221,0.00297405151764903,0.00289216074833684,0.000473029992769872,0.00278506920691634,0.00301853255086575,0.00462612429487204,0.00191105859269329,0.00244060232397744,0.00198917164868871,0.00108332311081288,0.00217178461018281,0.00159331690890082,0.00520579229478199,0.00509498712301971,-0.00245541092207379,0.00114706749166663,0.000834661575435231,0.00240428226815724,0.00094997219258449,0.00266016979105264,0.00150676224618468
"2002-04-01",0.0591782952144817,0.0454494243692396,0.0315799226758302,0.0355211538219857,0.041554579494728,0.0346717314360141,0.0314862879622446,0.0406766847055696,0.0482280550019737,0.030648286789253,0.0399816769736949,0.0324427641442026,0.0375823751321621,0.0358740878815661,0.050194238906879,0.0744908407364614,0.0482878056770608,0.0777134142719615,0.0337706070937413,0.0345717590017486,0.0326556107848532,0.034365976826797,0.0351076963697299,0.0339667247278213,0.0128737629993242,0.0142150139208653,0.00718177003758214,0.00955165122438912,0.0130981941656405,0.00602814192004961,0.00814513632514656,0.00969352411640325,0.0148926738193683,0.00682149967741956,0.0113419129183581,0.0084550654859895,0.0086391109792389,0.00860882949702006,0.0100065905698304,0.0205607919007203,0.0138503205207737,0.0196476381705429,0.00705082540602888,0.00876545836343123,0.00739967341799803,0.00769821325613613,0.00965196771718839,0.00775664059777485
"2002-07-01",0.061500841528718,0.0590949574023084,0.0325870766203568,0.0449515643149067,0.040430268482743,0.0427770576748439,0.0325978385907427,0.0410954589278,0.0401970822658994,0.029315352977654,0.0384129070521444,0.0346988007937459,0.0395934498284869,0.0364044582236423,0.0551119800027072,0.0609740714435088,0.0402359505151311,0.0609295810434664,0.0327196413378868,0.0368084024941017,0.0378391981496361,0.0312755291702732,0.0366070384304802,0.0338414927288162,0.00481784277109806,0.0039109641459058,0.00496933036783889,0.00771251812363478,0.0104563129158914,0.000835068928668823,0.00408462157127885,0.00693342315009714,0.0080903875776602,0.0050395997014643,0.00402207724520268,0.00426124182394374,0.00455987657551999,0.00440040961544266,0.00204729354753218,0.0105410395789376,0.00929496350587307,0.00554017388870229,0.0059655074427424,0.00483119796823363,0.00496452501581497,0.00462815128453079,0.00589847516986133,0.00653247724409952
"2002-10-01",0.0632699316676854,0.0490520209721912,0.0326407572802871,0.0361386577529897,0.0427381104241105,0.0455858010414086,0.0326963656455151,0.042271978643489,0.0458080628665139,0.0303338861876464,0.0391219629680863,0.0345258751444726,0.0390405864578375,0.0347789234889792,0.0547996841394797,0.0606827503759064,0.0433352195618941,0.0599694391774135,0.0318984869297882,0.0347019185785379,0.036253621884341,0.0339261408098202,0.0411178495847407,0.0353119684168659,0.00287297865093512,0.00907982380824148,0.00222573734341326,0.00322248524966244,0.0100290317031033,0.000818763710680747,0.00499750633727859,0.00647512112273427,0.00987715096211003,0.00373300790610204,0.00631309435618636,0.00380275829229474,0.00405158453362757,0.00510586723224239,0.00419320101554607,0.0121963794666246,0.00917236430262708,0.00337257956760128,0.00453500416216267,0.00442123736185956,0.00431257102734762,0.00465803670374155,0.00437331921872871,0.00419038665943876
"2003-01-01",0.0621737964191112,0.0676360768438714,0.0310670281658181,0.0375564781771966,0.0360058527126957,0.0455444731605492,0.0389795020420925,0.0443125222750644,0.0394742617584234,0.0313827413301825,0.0373660209632115,0.0429759762979678,0.0380212564956231,0.0330667938830106,0.0515679312643735,0.0578167276964471,0.0373472028485732,0.0588472835184885,0.0326010461198111,0.0332565381675803,0.0334437952838939,0.0348960395467626,0.0404825476880787,0.0341781073411731,0.00557701887557121,0.00925867815542425,0.00214774835943861,0.003076645425394,0.00599258173503828,0.00199853715964473,0.00514093877387984,0.00293178023506827,0.00470259525968008,0.00426929307927082,0.00371176070858357,0.00590731507667172,0.00346348475567182,0.00205266874233299,0.00245694061781923,0.00634066427874226,0.00500829768362339,0.00366589825041101,0.00346915334970931,0.00351819597975287,0.00399335270474627,0.0040499466651314,0.00263894598150024,0.00215470434691135
"2003-04-01",0.0651381477088395,0.0491157299659607,0.0310139440150776,0.0368564820916457,0.0380142352366806,0.039754494712241,0.0319628635844859,0.0385992639654086,0.0388701857441999,0.030208778465794,0.0414182186463268,0.0351856375661775,0.0390973132016742,0.036322227984051,0.0541332708760363,0.0776490436819525,0.0431345630261445,0.0626773796655631,0.0320277666666591,0.0336063665552799,0.0356934200093823,0.0358473447769692,0.0399166704460168,0.0337566514074335,0.000798220183527042,0.00273449019954581,0.00146876432657628,0.00137719257880265,0.00483546135834186,-0.0030705203224397,0.000630536380157976,0.000470572650523713,0.00286841016867603,0.0017047840770694,0.00266980623028478,0.000567618648434878,0.00127788621832044,0.00159425872643995,-0.000290295605077475,0.0086344800406535,0.00465519609773202,-0.00544426699533187,0.000836941136285292,0.000816549067708537,0.000409280513910647,0.000303089202833189,0.00106791427827279,0.000437456145805997
"2003-07-01",0.0615453129385777,0.056342133747362,0.0298703418991016,0.0327206740144045,0.0357086086242347,0.0469723755316342,0.0319356500483368,0.0321012800125739,0.0486179849786807,0.0317964094109016,0.040119406782417,0.0449718710018482,0.034741708544935,0.0332733825981879,0.0685773589439348,0.0747106375238463,0.0412721016919065,0.0501276828188297,0.0322931262888906,0.0335731020753036,0.0299797242086863,0.03243697697089,0.0433030819277635,0.033009067416753,0.00670601928282756,0.00667033257631334,0.00531289122696799,0.00681301358718034,0.0104012220344844,-0.00115255321726646,0.00485863241821381,0.00598893304417057,0.0165361583309705,0.00684466200931947,0.00896642360289439,0.00188647772174448,0.00588932285583705,0.0052257900305696,0.00262737058684603,0.018084638261928,0.0105540005951746,0.00935587142464998,0.00482739558813237,0.00534599066185716,0.0051102246376414,0.00775860324768189,0.00754392253646871,0.0026553456200546
