"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent"
"1995-07-01",271.666666666667,0.0314980969992972,0.0355322334553164,0.0174122590225634,0.053273818224471,0.0337001246727355,0.0150013916906472,0.0322711327435632,0.051752322446536,0.044774351235724,0.0471018541330997,0.0408808471133529,0.0261954396331954,0.0364036144843988,0.020197138267434,0.031046482792623,0.0247922540694062,0.0197629447908912,0.0363924069214055,0.0246518176580508,0.0224775671069489,0.0173070298218356,0.0258283513722185,0.0276558827832008,0.0242215692381244,0.0250444656540681,0.0167085796033547,0.031564247954972,0.0286632306559331,0.0362406257930546,0.0268680254176773,0.0356043164933659,0.0352869310952671,0.0238886466552673,0.00179836907754818,0.00606342886391803,0.00338395171896375,0.016135587193778,0.00303534584614087,0.00312637068311184,0.003554857703632,0.0139438474996725,0.00312081056285584,0.00755799407866056,0.0160766055870411,0.00280282735847584,0.00970567484847596,0.00399088635777303,0.00378643565186832,0.0055524514210723,0.00461837090780271,0.0149263996187399,0.00675653054224185,0.0103413062585356,0.00481480444115462,0.0080376432451932,0.00739683077091042,0.00301755227725601,0.00748236595421775,0.00387182754870979,0.0102370294411266,-0.00131683830197355,0.00953642540119752,0.00162657335473642,0.00583852435888749,0.0115858594679771,0.00246126360889863
"1995-10-01",280.120401337793,0.0396562271028508,0.0431179047237335,0.0159952479175678,0.0513306796934241,0.041896142547586,0.0150460938434989,0.0312653125984782,0.0397908275137499,0.0321432681146877,0.0330822009215131,0.0456258790577345,0.0292508571333985,0.0399598007562628,0.0167799999186978,0.0404408348047683,0.0187949914850171,0.0171567699647793,0.0358415548291944,0.0245879510370622,0.0228667458110931,0.0196698293009469,0.029424956169303,0.0290147752028095,0.0222788992724322,0.0240219778737274,0.0168772018223253,0.0318514857714136,0.0416541076332525,0.0349394885034125,0.0237004098799487,0.036622991569366,0.0340780931304348,0.0212364940955296,-0.00715546125913177,6.55554781612901e-05,0.00112992467266423,0.000107924501197663,-0.00296560699739674,0.000879092022265301,0.00108441779963712,0.00374820652309279,-0.00538942164273842,-0.00156821897629974,0.00775416838767049,0.000113936854280626,0.00322822783747657,0.000293134052055643,-0.00842729741971615,0.00245778350195851,0.000191965145413351,0.0106999404130337,0.00508940898035155,0.00297720024738279,0.00120816930654387,0.00177352509573135,-0.00219433285503389,-0.000147590100690308,0.00261512218425013,-8.21295628674951e-05,0.00151733345974512,-0.0148471097626597,0.00127020594535281,-0.00162473537592004,-0.00223510510551364,0.0046737413626192,-0.00145825928078782
"1996-01-01",310.542750929368,0.0332695547464787,0.0378877514314804,0.0155458031122911,0.0471207609104565,0.0533152629716731,0.0138854375024652,0.0364867804859383,0.0405773148543652,0.031359805049002,0.0267710501133392,0.0355949190348072,0.0264509747440901,0.0416227155094641,0.0162498187914856,0.0393698436880566,0.0248635030363579,0.0178517519571723,0.0384770157172374,0.0265785773034499,0.024246109493611,0.0196714375229643,0.0329744205240512,0.0310615009007761,0.0229338550322674,0.0218055367867523,0.0175627533265095,0.0327282428332441,0.0358278867077141,0.0362247287546458,0.0200529616281348,0.0352170357282721,0.0375379387362625,0.0288769510651837,-0.00142082175006119,0.00190674939528713,0.000578661392798547,0.00485110407104374,-0.00590182522731922,0.00133091927262249,0.000724250135307614,0.01233525561483,-0.000856036636773976,0.00324215420338563,0.00746292338007285,0.0011639833546572,0.00829487641627041,0.00340074044149931,-0.000353962221153973,0.00516262543027419,0.0031212987553502,0.0152507072011861,0.00252712939155007,0.00643746222909352,0.00200034745809209,0.0116002148079216,-0.00428947036840294,-2.06809023940837e-06,0.00301613501663993,0.00123428427516426,0.00361235347610585,-0.00304643677113694,0.00697450853853832,-0.00128923212745306,5.49340541777363e-05,0.0115741065051715,-0.00124916852875623
"1996-04-01",262.846473029046,0.0332133812128125,0.0343887377692763,0.0155311023512354,0.0563150608089441,0.0439051552737516,0.0161253028027627,0.0293409697691182,0.0527349991305708,0.0326448339052353,0.033452214915912,0.0499929834670279,0.0292276997192367,0.0315125341753528,0.021732814360794,0.0375664417778089,0.0268338427377886,0.0182427708589382,0.0371608891524492,0.0242177554345237,0.0216094177551592,0.0252560435453985,0.0311964356850494,0.0251575369471211,0.0247089794699021,0.0219878701761523,0.0172935455625395,0.0269033708436472,0.026800033186229,0.0338336176160167,0.0219122002728512,0.0347981738030786,0.0401291892080809,0.0242740963052355,0.00218653969437515,0.00569919899590428,0.00488593989355854,0.0232865067839905,0.00299862880879817,0.00553791675662772,0.00422651409655824,0.0259873756059409,0.00862591470176676,0.0165440207500046,0.0261396210443383,0.00911078698814249,0.00491893884923452,0.010206258885974,0.00294624690694621,0.0130485899356111,0.00624961058457192,0.011751889195861,0.00655755143732996,0.00928785121969909,0.00721618357716947,0.0114849565982466,0.00664619446276954,0.00804755586873981,0.00713751777141108,0.00518204793171426,0.00585018298797395,0.00559716998364334,0.0115144431669563,0.00458394045865575,0.00594449119487895,0.0124698461013549,0.00380888953926151
"1996-07-01",282.194366197183,0.0310466443524807,0.0405983854307374,0.0164486564580317,0.0579223656256218,0.0434395540971457,0.0151396884686177,0.0311666988798918,0.0470869248463631,0.0480302245790276,0.0279574993242313,0.0360765568363175,0.0299658264835814,0.0404362043067037,0.0212999073682264,0.0453694594976033,0.0210529587853922,0.0163030870850795,0.030881837084323,0.024613584909697,0.0246821794389665,0.0197068955780785,0.0298250681399723,0.0264438331844723,0.0250653785183219,0.0210247836471239,0.0173723783587034,0.0279524935286492,0.0314933575663379,0.0331245761907315,0.0204167957722298,0.0351217658915476,0.0348750855842223,0.0280593441815701,-0.000540599736926909,0.000486682542730544,0.00225714487498824,0.0165750789040382,-0.00197264980279878,0.00265328208553082,0.00570132774938095,0.0121823738101535,0.00249719131554434,0.00652932125698691,0.0105219366554445,0.00342337540007339,0.00677589238446452,0.00602702450610604,0.00260794849979963,0.00578258137600997,0.00374810210373957,0.00995969903140031,0.00425124264112051,0.00924284136079765,0.00323169172789273,0.00741508970274335,0.00290342570103177,0.00239105887165207,0.00433184599609655,0.00259620651334563,0.00333222307654271,-0.00410289471776689,0.00506481617541756,0.000892845540260141,0.00329484759321409,0.00453011993035846,-0.00216843227361203
"1996-10-01",279.335697399527,0.0346039864578842,0.0355176795027225,0.0154305658025011,0.0603863519850259,0.0373057412425092,0.0152070008114078,0.0300826063494423,0.0510856027030074,0.0329664600404404,0.0315080597942452,0.0407981137983418,0.0285258473392054,0.0386751854938954,0.0229678573328721,0.0411398760090623,0.0234785372336824,0.017376623544378,0.0361264259905994,0.0237781134547283,0.025950057125531,0.0225820612912127,0.0249250404891521,0.0272922997154566,0.0243701640317577,0.0213984871823536,0.0174589578580635,0.032972168210587,0.031490492024713,0.0346606724783272,0.0189745202052633,0.0379491350874549,0.0398636734400256,0.0231516359741509,-8.36679081792516e-05,0.00374984046109036,0.00236158635283381,0.0291031901912119,-0.00468135887397364,0.00319391199313583,0.00867534626401711,0.0203536150263318,0.00492470424208391,0.00676010251942352,0.0175873555159095,0.005075173869236,0.00899849445978051,0.00946899399306735,0.00173667064006474,0.00824608581721422,0.00341523615196877,0.0163084617749574,0.00529343003524075,0.0115613534667103,0.00563865412649281,0.00784301255691578,0.00561248281323373,0.0042130091753107,0.00340817121102898,0.00397929391368255,0.00744314454645141,-0.000952694914485847,0.0101892675501258,0.000547566595491438,0.00447329658534283,0.0174783624764132,0.0039993550766109
"1997-01-01",309.764018691589,0.034115862953797,0.0423133491862324,0.016389171470832,0.0513802656961929,0.0403187821972677,0.0146116062082449,0.0391999505110763,0.0456140537925217,0.0380484660994693,0.0283630707665925,0.0378668724797476,0.0268937062723961,0.0414165039314616,0.019627386348308,0.0400033712788315,0.0218170094910459,0.0160260335882776,0.0420165941669423,0.023809612375344,0.0219639316665743,0.0204012007008967,0.0293358887211487,0.021478808866668,0.0219901899481903,0.0201434710003251,0.0185897931851835,0.0374367796845357,0.0325798294457374,0.0352975198654742,0.0200148685294533,0.0383397047684396,0.0330143546693399,0.0295819901334521,-0.000370887505732857,0.00584017809658972,0.00455797026205393,0.0166289785627321,-0.00737658205680895,0.00349655762637698,0.00922844125481199,0.0250325222065536,0.00720303335034814,0.00787653225518217,0.0185032374014155,0.00680395578325123,0.0078075403566345,0.00877996360963843,-0.00195033369304279,0.0090079558455721,0.00481604934627466,0.0160112935997967,0.00270518507581371,0.0112174127722169,0.00629008692034299,0.011442704355948,0.0025996492126719,0.00600182416983795,0.00822452869280305,0.00486144618312568,0.0114738552450285,-0.000323770411110448,0.00859399017413977,-0.00203589381937681,0.0039265667967772,0.00884418044529935,0.00588376751205108
"1997-04-01",303.113402061856,0.0390301274893778,0.0358587466808787,0.0155793448831723,0.0509300370096554,0.0397752767806777,0.0139281278278973,0.035176537523079,0.0434947578409866,0.0381439275364294,0.0285116508014539,0.0430557615664188,0.0290023308896342,0.037470290710449,0.0187330882928385,0.039568068528227,0.0206566532289316,0.0172141853639689,0.0386337090518574,0.0298903254056349,0.0221362479548921,0.0199072878588729,0.0302117153712941,0.0349835234544172,0.0225007002061205,0.0207085682883217,0.0184186672217156,0.0328140195046573,0.0364949727350559,0.0346889059814212,0.0203179977390122,0.0329800664149679,0.0348024371232481,0.0243819427344348,0.000248981085650887,0.00776822319881635,0.0041005117874667,0.0246729685276653,-0.00381470707839791,0.00370834610147799,0.0097264723868401,0.0217765143486639,0.00631656401884935,0.0119561205645558,0.0208197559565999,0.00809956876370782,0.0113783779078951,0.00908395499655231,0.00162106891585185,0.0100257635739562,0.00514462618082493,0.0185047691835466,0.00748625760129817,0.00934906562270405,0.00548217936493984,0.0111211824977669,0.00430988396741457,0.00761839031584627,0.00902882639397288,0.00587647210100146,0.0113575989794333,0.00175937000192741,0.0129243071224208,0.00479308936432288,0.00587989399875434,0.0157156468148033,0.00686426274469854
"1997-07-01",301.314754098361,0.0337533974388153,0.0386722104775373,0.0160803630413317,0.061725982933981,0.0369730789537555,0.0159530856687034,0.0323894306285103,0.0513561688838018,0.038454393497001,0.0323047303253149,0.0449834273752295,0.0265978351110642,0.0385785118311968,0.0208553729457431,0.0321819693781989,0.02212366440212,0.0161296062930023,0.0346183700548561,0.0295208893399306,0.0248185971782071,0.0228845651774927,0.029426426731128,0.0230321905337162,0.0249342718991812,0.0241131971388857,0.0176866273674897,0.0316996962065211,0.0257185360200192,0.0358390491027991,0.0232399628758051,0.0306703378062539,0.0351310765091354,0.0275529768732719,-0.00601177745991731,0.00466797011759466,0.00344150314287864,0.0194852585016663,-0.000360441663973651,0.00453434591579708,0.00616582502344182,0.0247600891255921,0.00755130227680942,0.000981582034158072,0.0241164456039347,0.00827220063479201,0.0118336710285729,0.00930264681072751,0.00125902094515095,0.00828774882694519,0.00382578954548702,0.0140332072508907,0.00271181750159006,0.0123551993300282,0.00814797923049086,0.0101491660069355,0.004209464310403,0.00524240575551203,0.00411576280501695,0.00346149671637271,0.00781234286949123,0.00254505394571568,0.00797515061225412,-0.00090712918947772,-2.00088519768761e-05,0.00759075573498287,0.00484802981086211
"1997-10-01",304.211240310078,0.0329508492930906,0.0402113165806169,0.0148728674619129,0.0477410378102032,0.0453767758695058,0.0136741257607902,0.0324607773429986,0.0392793878501776,0.0310045758191551,0.0419955205525884,0.0343200824465394,0.0235664252705151,0.0386841633293514,0.0168086244011814,0.040393269914524,0.0213325113358152,0.0157063447227656,0.0326038449768027,0.0524417428950751,0.0207724792281074,0.0185316907661259,0.0313832733324075,0.0225781648389852,0.0251627091435084,0.0230462359213618,0.0177358970235295,0.032733504257556,0.0272069133973441,0.0346570237138733,0.0392294819596929,0.035935387847767,0.0323955789050487,0.0232074160310831,-0.00772148969361864,-0.00688842896662031,-0.00214868258413399,-0.0032469384806793,-0.0171575357127525,0.000405220055939213,0.00378854905724163,0.00867078202488763,-0.0031626868919913,-0.0137185418844591,0.00819900735685077,0.000358170881563665,0.00244539235046722,0.00276759554479036,-0.00492634746792677,0.00515814854807148,-0.000446334723786836,0.00759389201692769,-0.0200946439394928,0.0035655233003822,0.000519930772079882,0.00160862670765609,-0.00270609824613491,-0.00604674571726068,0.00087387671525351,-0.00124697695423496,8.97034413240309e-05,-0.00669179391052387,-0.000113456161675245,-0.0195579517812013,-0.00795697094816028,0.00278898540198587,-0.000912384601603681
"1998-01-01",318.860169491525,0.0348046445675167,0.042999493192509,0.0164818711642282,0.0408708391389506,0.0455016229004817,0.0138824641106885,0.0342072161110611,0.040007253705208,0.0288388865184396,0.031006348175404,0.0332621346037106,0.0272273947381102,0.0388572844311032,0.017853693850756,0.035919918336924,0.0217473703130665,0.0166338068132758,0.0407392745602238,0.0489903562968624,0.0212332829344102,0.0209116611951416,0.0290958572029487,0.0213464687409752,0.0256084154471715,0.0238238615892679,0.018187607914264,0.0329106446394542,0.0330847325535474,0.0343953739206826,0.0337739625936796,0.03749898165937,0.0358039448909914,0.0224933311895757,-0.00424957073763186,-0.00322685823452491,0.000489472683651821,0.00996599667564522,-0.00924007054242688,0.00255033709617891,0.0057643231098324,0.0173028780937555,-0.000479647391504854,-0.00414035243129556,0.0059034319683386,0.00293722344321784,0.00236809286481511,0.00560600665454166,0.000697455242774993,0.00675270997484515,0.0018661557174892,0.0126657273363423,-0.0113283898072613,0.0101912274882519,0.00188868383636441,0.0057711876115073,-0.000138771502666632,-0.0008154562299901,0.00285884253263395,0.00171695477732816,0.00580004966780893,-0.00146867617829145,0.00698735285157033,-0.0119056402584996,-0.00285784327405862,0.00636937826656458,0.00184567606222276
