"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent"
"1998-10-01",0.0315184528387522,0.0263289369852224,0.0362358832543618,0.0231864193230154,0.0293931877646512,0.0466068368054494,0.0295829772879704,0.0265417388927565,0.0488622644937951,0.0422200955862894,0.0234230443206873,0.030273439369459,0.0313182798209835,0.0274660377338051,0.0264523093240231,0.0234270227227577,0.0334287023823714,0.0278617577102947,0.0273242417290391,0.0317276327472284,0.0335359927741551,0.0303731078644883,0.0595304014080394,0.0360483245326867,0.0298633419091175,0.0304569467314135,0.0248984444836437,0.0304485522196024,0.0247609405728186,0.0231338133514338,0.0271203621289904,0.0266505109306976,-0.00105204846920422,-0.00146831526404319,0.000185123013886464,-0.000859347436622823,-0.00197741003508691,0.00561994321151459,0.0003112911344757,-0.00171902056596034,0.0024878694352593,-0.00514816331658413,-0.00069280713647367,-4.035398592825e-05,-0.00209405534785492,0.00158217267261995,0.000180794886786573,0.000376791335776647,-0.00926658502425917,0.00182697730015543,-0.000682389565216646,-0.00316203056205683,0.00261476316746657,-0.00278332363642319,-0.00211019681895284,0.000947859110111354,-0.00357011767229836,0.000767275189982047,-0.000142236425647257,-0.00514888642122493,0.000747753080550616,-0.000391455336831909,0.00186512696833256,0.00068328126913398
"1999-01-01",0.0308093291141049,0.026619058855508,0.0374646703697697,0.0220006134125366,0.0284227058067009,0.0434986753257347,0.0306253733432256,0.0276543054149373,0.0475944672623528,0.0448754597610217,0.0239748129240903,0.0306929005300683,0.0283549725665817,0.0283493229804882,0.0285040704614618,0.0224618320200737,0.0289913770140997,0.0288101311830738,0.0271500636183914,0.0302148251256412,0.0335272683791279,0.0308267612436269,0.0634236338877689,0.039534259512443,0.0285317426150346,0.03158400711506,0.0234393702838179,0.0293151993963783,0.0244987385680388,0.0245469386383561,0.0284161956336288,0.0252869176368567,0.00453477085311236,0.00367534925325083,0.00576628509526871,0.00437515150288247,0.00401084015124639,0.00884171305114289,0.00515437707776438,0.00365322696303691,0.00906966238724724,0.00488441745771438,0.00331749572676863,0.00751197789002895,0.00429676173679947,0.00462231705875808,0.0050683411420476,0.00466961678413074,0.0042621897632799,0.00674556602085596,0.00319991934660933,0.00383229873298584,0.00826719297094847,0.0039813010501847,0.00843710787768506,0.00632076918594473,0.00404084196553448,0.00765998773027719,0.00317857219000295,0.00195101611481874,0.00432769479151849,0.00489679802595286,0.00575376391405043,0.00463715392763684
"1999-04-01",0.0293210241052758,0.0262763413656771,0.0393607527174948,0.0233943193107564,0.0327242355554254,0.0406692154158728,0.0336610441249335,0.0281878881732945,0.0393984129781535,0.0414573135286172,0.0250335019592355,0.0310294403278847,0.0307567286768014,0.0252666003134753,0.027799587186893,0.0235816459882028,0.0334298184478447,0.0276742961172608,0.0274689944276142,0.0296585640115429,0.0289457031432875,0.0334577979833555,0.0591572226385546,0.0327614169949581,0.0287944963435711,0.0332737194852238,0.0235780410204158,0.03671011590267,0.0282843498503228,0.0231834411838325,0.0269427647808891,0.0287612059406628,0.00295523175371341,0.00102719718361228,0.00160734384860658,0.00136580068958865,4.45018413530771e-05,0.00184615580367994,0.00141345449868234,0.00142304525417474,-0.00204229711207618,-0.00127969199820541,0.0014733269142126,0.00388092334688583,0.0034640658449285,0.00230468632349902,0.00202316205227751,0.00139826552107993,-0.00271013315815056,0.00393578224157607,0.000517371752245028,0.000695838524259406,0.0043730355178686,-0.000831235773932199,0.00131824356541492,0.00165583533976441,0.000985983986362714,0.00297781412954673,0.000750977029456129,-0.00275253377602758,0.00100574848263507,0.00156932089776542,0.00196183071666175,0.00116433168916597
"1999-07-01",0.032457685804674,0.0256919935633928,0.0416751269544037,0.0229941852856539,0.0289977126598317,0.0421410377158804,0.0331624468509556,0.0280497642295026,0.0413254526719835,0.0425647304355137,0.0243475701248776,0.0307543666447629,0.0283670064912491,0.0298883433865994,0.0267648550188809,0.0230563651398232,0.0294458549441431,0.0291624452267784,0.0262455646012322,0.029742431478807,0.034868254742013,0.0349156084860748,0.0590231513700404,0.0346980866503849,0.0281379270391172,0.0347955419081018,0.0229923809641342,0.0277174537467757,0.0241637810831063,0.0233623264652869,0.0296589647519907,0.0288315835640284,0.00374073336759421,0.00281778862993167,0.00623484542473067,0.00369965591114356,0.00320920180334579,0.00439949641740092,0.00394651174102888,0.00122520059815626,-0.00045649975263337,-0.000620482771058528,0.00143503148752066,0.0056395290776297,0.00340110976032745,0.00419451818239969,0.00349384229502906,0.00310159289316003,0.00240606142794067,0.00460298378691854,0.00240301983161224,0.00156094211357959,0.00706850053393142,0.000144986111442721,0.00207472806567449,0.000763739849875626,0.00415172587757481,0.00938819005563643,0.00197691576720381,0.00263163769224963,0.00195167537473585,0.00221803227951456,0.00382589577202144,0.00362368550200003
"1999-10-01",0.0303030049779155,0.0247867231649726,0.0423696296130834,0.0224701673564904,0.0282950042047151,0.0485181073102059,0.0305213956989231,0.030247961245468,0.0476550013444077,0.0427089895411049,0.0262898696729584,0.0281840281435734,0.0256317009780498,0.0257515576838014,0.0267370324240729,0.0227289959542192,0.0288942363474731,0.0255402710703795,0.0251707793757798,0.0308825288732887,0.0277756828673909,0.037494320617614,0.0655372312590857,0.0407508223538962,0.0277466948240371,0.0277087672443774,0.0240027641100935,0.0303003227357323,0.0239252078225968,0.0263797935994869,0.0292565010131622,0.0254349065716437,-0.000703496202980745,-0.00212213576475261,9.43307170662052e-06,-0.00115949333035425,-0.00212205696012354,-0.000825025197656937,-0.00371832721580005,-0.000488108401208706,-0.00694253796594629,-0.00280096775761193,-0.00241748916945379,-0.000621206984209404,-0.00258426488368513,-0.000781478584008731,-0.00098368411470614,-0.000696858047280477,-0.0022871351250621,-0.00141860360484924,-0.00231801204473696,-3.59770722125224e-05,0.000245336696855296,-0.00194914495814163,-0.00650321236066971,-0.00691401582314395,-0.00300319334606908,-0.00134208391239801,-0.000690464977724306,-0.00297814322312189,-0.00107190976751175,0.000315577242007565,0.000865598003048136,-0.0020319564376088
"2000-01-01",0.0288175964370052,0.0243137033408943,0.0430103225486174,0.0220139320041059,0.0272323305969843,0.0461929381870265,0.0358475891060159,0.0276394876875679,0.0347024613682532,0.0450169096276124,0.0257291821905127,0.0325602693622421,0.0278752284388555,0.0261776335163223,0.027396621230496,0.0234909031735518,0.030383210569525,0.0276087075058414,0.025705225986174,0.030975995815458,0.0299684028751906,0.0346327664274169,0.0633863023919059,0.0374720871036275,0.027554486963178,0.0297471064693183,0.0238446679828551,0.0298164213184429,0.0285756589716025,0.0232015826713483,0.0292957884713562,0.0298144796606964,0.00149588091587093,0.000643834282239415,0.00241213325522996,0.000980963614611806,-0.000390837044926558,0.00266174767391678,0.00452413161176043,0.000625035508509212,0.00148006258831841,-0.00306359110578985,0.00125554676438371,0.00091407061710619,0.00134736701355283,0.00160055634076749,0.000829220105177495,0.00117337717675996,-0.00183322402121556,0.00333041873917862,-0.000866351557068077,0.000912548079113867,0.00434386758507993,-0.00145443747325647,0.00031378608826377,0.00382825415792021,0.000164644504969063,0.000373213952107788,0.00047717713309344,-0.00123407829536956,0.00244565857844123,0.00087929669829237,0.00323876266235968,0.00050657969780983
"2000-04-01",0.0273194612520286,0.0247962170780034,0.0392195022753054,0.0223077441039032,0.0250151815099689,0.0468793485021895,0.0309380408321929,0.0310159265937272,0.0426565436566913,0.0461904068330609,0.0233101654380449,0.0318518563772487,0.026468281066802,0.0279037123167313,0.025436945130118,0.023320610615044,0.0312890058990279,0.0286271232828182,0.0261984267357461,0.0319742324126365,0.0384708684808403,0.0323665951408465,0.0614305045459898,0.0403874777096378,0.0264155881507497,0.0284760361001678,0.0232931547348892,0.0256660896130491,0.023950542089274,0.0224642385130877,0.0342895529146886,0.0300706200954906,0.00664960598275325,0.00590277953055083,0.00991172866217008,0.00562818679910227,0.00596885812683151,0.00963234477533799,0.00749671813874764,0.00704642810564692,0.00430362811190871,0.00764703082299097,0.00563362874811558,0.00994502653955397,0.00585508236046524,0.0095537152114969,0.00577491860987441,0.00560390392527879,0.00871028089452193,0.0101608470660485,0.00792778376383213,0.00731210691682896,0.0161651237949046,0.00593286856822584,0.0165104063758665,0.00539713182150282,0.00672377066754256,0.00939568178925613,0.00614887318183354,0.00657776689638967,0.00573361374379672,0.0061011141743147,0.0135241414558434,0.00679738483164775
"2000-07-01",0.0270687392327672,0.0238760295785257,0.03238847009049,0.0219861620330914,0.0283104460115503,0.0430542628414776,0.0287180246243965,0.0242897972918374,0.0511648719910822,0.044789458829602,0.0236739100568547,0.0410733904518679,0.025554060313497,0.0245487098093777,0.0268499890023569,0.0207631780528897,0.0264089264113271,0.0287199580509902,0.0266045964461665,0.0303143852317728,0.0331848697420461,0.0292914281599202,0.0740884654790071,0.0502266588073681,0.0284785254878024,0.0308406628495811,0.0221405963866509,0.0265081421514673,0.024067986711254,0.0231880157028186,0.0277539415427506,0.0300733406274128,0.00212965651718082,0.00489308476886818,0.00698722271119328,0.00355385868647865,0.00249582058540791,0.00738084611375424,0.00471088966486838,0.00382338920686084,0.000705066199291248,0.00393338716388636,0.00190261691599586,0.0115734975103155,0.00336064258063756,0.0052362944261092,0.00290861471416004,0.00302958921803492,0.00279947462890665,0.00691526042673447,0.00186598848647712,0.00497999311901643,0.00916937398477637,0.00216723810706439,0.00977139829422995,0.00519636497944751,0.00329174420021118,0.00152973073346729,0.00286981816956699,0.000104397895729386,0.00259067556648286,0.00168281780289882,0.00573039668867024,0.005140483379405
"2000-10-01",0.0300244976625558,0.026350677206502,0.0472495931148555,0.0228476056321523,0.0283207981422066,0.0452369770654796,0.0303954222686326,0.0330619871913662,0.0424250561913685,0.0426130541092053,0.0251220794440286,0.0310788457223183,0.0259502968406328,0.0260892750140388,0.0347900797420442,0.023282493922435,0.0304640872560603,0.0291630051446633,0.0250841914848991,0.0297726877241718,0.0337574134251157,0.0382663322583287,0.0575652383151242,0.0316071568103594,0.027009648845429,0.0266960897943183,0.0241644255027032,0.024635064642547,0.0255938653250745,0.0247910751422701,0.0306299626035166,0.0259610164555969,0.00815948102486749,0.00544373966250758,0.0116276468509251,0.00525830182669214,0.00605179862264469,0.0124221087414374,0.00637913952757837,0.00604112008440023,0.00715250246888528,0.00839557677908456,0.00466824325996465,0.00768879571910548,0.00603980479133329,0.00674415272595885,0.00770460534369407,0.00528460477556845,0.0050618398170745,0.00870136789161562,0.00514162334916894,0.00569847693532716,0.00978845884755755,0.00767208106629516,0.0107482409217494,0.00804155504184149,0.00560134628162015,0.00817841123617731,0.0058972492264823,0.00586473288561439,0.00507402791224214,0.00651558864030764,0.00750429192835891,0.00582072791243783
"2001-01-01",0.0287891067678476,0.0242292069893463,0.04513744416501,0.0229658165021466,0.0283329420680913,0.0488377213158035,0.0328886726089871,0.0294326122566213,0.0478230585121533,0.0433375701668738,0.0237467378819481,0.030555818456328,0.0269446249679687,0.0263535137496081,0.0273637654992646,0.0237994859548277,0.028038415814904,0.0266506104069417,0.0235614982537815,0.0325592810009944,0.03407147778161,0.0336533609082826,0.0624471384473023,0.0413077940435406,0.0244019231322356,0.0269886391801761,0.0236603948309737,0.0260250669624227,0.0256661173557737,0.0239972716858608,0.0320630345631918,0.0243698777691822,0.00454545100065534,0.00455769270868698,0.00660307281452768,0.0045504059819105,0.00528213064729549,0.00862819966669063,0.00671147737729226,0.00498425004101143,0.00400241632266418,0.00822193597192362,0.00483745206647675,0.00602685322646381,0.00424150743614452,0.0055072405826073,0.00424056815287195,0.00466259677396246,0.0048424677288567,0.00436929541929582,0.00413862604180118,0.005127995807006,0.0106711553669534,0.00613166449646638,0.014191678515184,0.0096145161276587,0.00464794515050099,0.0053685719869074,0.00498260351299192,0.00489620173165995,0.00467338532807931,0.00457702394705655,0.00821054029457793,0.00481856500352651
"2001-04-01",0.0279672490423998,0.0246034830064984,0.041212379252726,0.0229909408900828,0.0296870248049476,0.041046999027741,0.0419442315074668,0.0287877192310062,0.0392317735338473,0.0436047947048314,0.0277395354580618,0.0353886883620508,0.0266037959871326,0.0249801894108872,0.0274844772654101,0.0222254558660165,0.0321059799981673,0.0250815468233325,0.0263157172834984,0.0305386770751672,0.0305738979389258,0.0339805881557715,0.0598693540220764,0.0397706612269014,0.026919119404805,0.0278877358930795,0.0241134133452646,0.0267447722831472,0.0295906528578914,0.0220939918140882,0.0308379092955804,0.028077245231197,0.0014355119146001,0.000418248673880447,0.000856734500316346,0.00107526438931151,0.00103338826548323,0.00558554657428594,0.00410014717971182,0.000699934448206733,-6.95169560470527e-05,-0.00106237237476269,0.000913846398797469,0.00472644642952315,0.000920342767273096,0.00128274878130416,0.00146306711089454,0.00195205391918308,-0.00326172113248671,0.00221341055589562,0.000633982296773732,0.00126037103275872,0.00737975609570704,0.000958250645177346,0.00249204311811281,0.00260879709427628,0.00139651363940701,0.0012889659116196,0.00121809002248948,0.000436339874928185,0.00232659508298691,0.00140077433667727,0.00180877622849692,0.0032806652295499
"2001-07-01",0.0273134311914759,0.0240687573476222,0.0767853305813405,0.0235635616750895,0.0257563012520955,0.0419146357455046,0.0351088046447514,0.0353342047849549,0.0330910688187779,0.0392603539617312,0.0211167309453134,0.0299139262028869,0.0236163565986985,0.0241990294326637,0.0280310894065239,0.0222820139342265,0.0280397889167829,0.0257290515379589,0.0244258049677459,0.0270177056927022,0.0326198501196816,0.0361340867662016,0.0606792147998267,0.0390231833641395,0.0256644691138418,0.0249812315223816,0.0234029173306932,0.0235037031453811,0.0256285106578247,0.0239504730699864,0.0416026627441587,0.0262417497270367,0.00923875628928894,0.00889699527680823,0.0159115244828017,0.010395442644405,0.00918253083009665,0.0176404975305154,0.0149701522929238,0.0136103466057291,0.0139831199901727,0.0150153943774058,0.00959220339011667,0.0133279676678102,0.00883157050558048,0.00878523835755241,0.0104695850088971,0.00945013724680547,0.0110604046698382,0.0115537893086759,0.00965836478666796,0.0108630939489633,0.0178883268542022,0.013988526983118,0.023285034185289,0.0162114981171029,0.00862328104935051,0.0096001975590078,0.00959897927837298,0.0113760633227308,0.0119093948366701,0.0112674578755925,0.0204070805399608,0.0104541371268953
