"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent"
"FEDm_46","1998-09-29","1998-11-19","1998-07-01",80.4516129032258,0.0426003897335243,0.0533195949141917,0.0343377340710152,0.170819837280592,0.05504225130222,0.0421683303794735,0.182799870268982,0.0475263881598399,0.0359175940295469,0.0870366712066096,0.0416712832016487,0.0513832402832488,0.0679223412453987,0.041363575286798,0.0460908986369107,-0.00979895999929071,-0.0109068840261154,-0.003804637518625,-0.0496049597284425,-0.0122118680600905,-0.00440556257954701,-0.0329444338613989,-0.0146564280420865,-0.0075743914538008,-0.0075842574622283,-0.00998917815889028,-0.0144332530254617,-0.0287595038163631,-0.010698207371583,-0.00699641194022758
"FEDm_47","1998-11-17","1998-12-23","1998-10-01",83.2941176470588,0.0416610475928017,0.0581057826780869,0.0378665888530154,0.166035690100633,0.0551249697456805,0.0450107157674212,0.18138623327763,0.0587031935621951,0.0393849717988241,0.0781042374758579,0.0389207183155864,0.052624399776741,0.0661192399871221,0.0374556793370557,0.043496531731349,-0.0193155575084176,-0.0202370480462785,-0.0163672205300727,-0.0870960133514082,-0.0168903290514157,-0.018760572393063,-0.0779170694921022,-0.0322167400528253,-0.0199323678968996,-0.0316001782720792,-0.0170687657400354,-0.0273496937188772,-0.031447114670265,-0.0171436793365298,-0.0187092947681307
"FEDm_48","1998-12-22","1999-02-04","1998-10-01",70.4193548387097,0.0400430217391042,0.053986755848026,0.0400011759724885,0.164498401632533,0.0539569177078742,0.0522783423849512,0.17365529737429,0.0573516094261887,0.0450325419195954,0.081755178906734,0.0467297631018184,0.0453759835089036,0.061476908100678,0.0358798009352449,0.04797830144157,0.00893193370961723,0.0129017192515912,0.0114589032180192,-0.00269134983283537,0.0150605551050474,0.015832960024768,0.0412249851873935,0.00856971946303145,0.0103947808556829,0.0151775662151525,0.00534699304182594,0.0113086928227061,0.000689806185005268,0.00743823889134156,0.0194049104028207
"FEDm_49","1999-02-02","1999-04-01","1999-01-01",71.2258064516129,0.0413925065471706,0.051154351735528,0.0389044677097335,0.153480274982343,0.0541970510716893,0.0487136982645061,0.188087495631192,0.056790980127958,0.0396072996416652,0.0887548861726161,0.0422822091605446,0.0445339448337838,0.0683224292027237,0.0388740773997678,0.044904327518779,0.0134556212036419,0.0116911746983507,0.0116406598888746,0.00105887116438307,0.0192257129814149,0.0214072241755835,0.0794975604210307,0.00446962732371008,0.00859186066236259,0.00646052449541141,0.00492226486790664,0.0162135987247745,-0.0035314881794499,0.00893226795373459,0.0102969656027587
"FEDm_50","1999-03-30","1999-05-20","1999-01-01",70.9677419354839,0.0431884507990539,0.0502589761838887,0.0393030655083158,0.14773170085878,0.0498800633603175,0.0476539058748098,0.174402248381961,0.0670109090839918,0.0411172846743904,0.102786687224173,0.0392275552129972,0.0478159027280975,0.0581937656225047,0.0394433176794019,0.0519861668073171,0.0237055201039432,0.0206036029678146,0.0204564995689075,0.031174562858416,0.027497190071313,0.0350701755568893,0.1108848398524,0.0278090800746653,0.018510957348416,0.0447974130656997,0.0185424388857283,0.0242974636323001,0.0116889212544727,0.0172081548218366,0.0277769913718625
"FEDm_51","1999-05-18","1999-07-01","1999-04-01",73.1666666666667,0.0443408531812865,0.0497199388599589,0.0389662876658928,0.150273162033403,0.0493138899777354,0.0457343761404725,0.174286376076212,0.0542208288237423,0.0378404172968374,0.116470848759912,0.041553858529848,0.0427748737343474,0.0626085769871191,0.0397180734807609,0.052177638452472,0.0212179707301165,0.0223490495349736,0.0165824579591089,0.0404768895103714,0.0283810930196025,0.0249135344931714,0.101858216085865,0.0148540293838049,0.0182186093396324,0.0479531618779092,0.0183117463673847,0.020008845862978,0.0112953524980161,0.0168746089659339,0.0217162444484504
"FEDm_52","1999-06-29","1999-08-26","1999-04-01",77.2424242424242,0.0399789730682482,0.0547430178559787,0.0395582795353882,0.153720501818702,0.0501253222300469,0.0440603728222984,0.190257509391627,0.0625992624446463,0.037136380797756,0.109542685165442,0.0395414788882656,0.0446151842549747,0.0549212949501943,0.0397831658653036,0.0394165709111275,0.0145579384829975,0.0233916421724106,0.0109451436628017,0.0134016839830323,0.020412305447135,0.0128001220719475,0.104736333601629,0.01210515672767,0.0140087384638472,0.031978812494744,0.0126133126299822,0.0148312278866991,0.0202625025215217,0.0120708393282336,0.0110389019503865
"FEDm_53","1999-08-24","1999-10-07","1999-07-01",74.53125,0.041852117470925,0.0512017189167756,0.0403994940401257,0.163611257491571,0.052714175478615,0.0393701820656305,0.175914066979623,0.0565467800620147,0.0458111989610299,0.102164340642679,0.0411157986322319,0.0401513624429739,0.0591952781685691,0.0451135127793488,0.0448387158678875,0.0115954884083048,0.0106731554327981,0.00507502870234676,0.0012218200220618,0.0121257628169991,0.00590978995463783,0.0582568307920836,0.00934030093725384,0.00532452261945669,0.0270653967916765,0.00615321898688376,0.00550841699485834,0.0101769422892453,0.00483424983378234,0.00789448546226638
"FEDm_54","1999-10-05","1999-11-18","1999-10-01",73.0666666666667,0.0453301750131177,0.0498013207376085,0.0394300991058205,0.154413212525628,0.0546392419803518,0.043725422938618,0.163545309197094,0.0654356034945625,0.038859129398959,0.111511371348235,0.0390484894077513,0.0455045649055946,0.0641057426815362,0.0440575779473196,0.0405927393178032,0.0298564051479042,0.0281005026421962,0.0205620712415936,0.039143116213741,0.034534939301142,0.028706436278607,0.132910896320326,0.028000846319252,0.020648690788749,0.0615410579471834,0.0205848238286892,0.0254997693333226,0.0354474042743582,0.0235444367119574,0.0141039729246535
"FEDm_55","1999-11-16","1999-12-23","1999-10-01",79.1034482758621,0.0442219161420292,0.0512200850390781,0.0384308836160191,0.15334718327764,0.0458689823407419,0.041434941468759,0.181756495253006,0.0644561900496073,0.0357414403479057,0.111725908755264,0.0396727737892062,0.0451033847315967,0.0601228927062484,0.0415222070913154,0.0453747153915825,0.0174682496775056,0.015092354311197,0.0122665448375577,-0.000259437740084495,0.0199279771241842,0.0107146801055683,0.0530413424474133,0.0094781002271451,0.0127016413146125,0.0267495078386833,0.0148075743530004,0.0146294141530644,0.0284617469300986,0.00907858239982565,0.0137319628805316
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",67.3,0.042821344571082,0.054292764594341,0.0385319254479794,0.152471523826698,0.0535809121624762,0.0435404278677142,0.185424087032019,0.0552192034842094,0.0391514017058104,0.0991579769039472,0.0428707061184118,0.0438536840655464,0.061160483064218,0.0401374540211433,0.0477861051344039,0.0149397717130822,0.0157011850005286,0.0118520849144406,-0.0276186734877831,0.0216698618929473,0.0137103058373442,0.101979056745683,0.000591954487558368,0.0104251435281111,0.027873827574572,0.0130124296570626,0.0160086045429906,0.00919220805734191,0.00827191316252732,0.0115237053274669
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",74,0.0461149644907893,0.05249809666957,0.0421523554115739,0.143854800501643,0.0453308818723573,0.0453658950185393,0.166673755958626,0.062407491477374,0.0489865994820053,0.112301239620841,0.0404788784975818,0.0447077485495454,0.0602873150279046,0.0395607933507742,0.0492791840708749,0.018879428607083,0.0124831098541563,0.0138329494862293,0.0413505939482488,0.017337679771204,0.0209139441683616,0.0645849430815381,0.0198932470926498,0.0179707982901983,0.0464391082982506,0.0117984784141951,0.015717327690965,0.013334630677564,0.0105627430143554,0.00850588733067996
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0495244582920548,0.0520601253883131,0.039302990269791,0.14347253920294,0.0590664980129659,0.0480949436055164,0.168915107380273,0.0558289013276313,0.0407755794557939,0.104926615265412,0.0463167602892738,0.0414833610483455,0.060412873999989,0.041070403466901,0.0487488429947996,0.0352719275808002,0.0276879444340093,0.018321149408436,0.0459376217043975,0.0347677775033622,0.0289288802156161,0.135514385236739,0.0329974786017473,0.0216252228128507,0.0720550246358735,0.0261356094114079,0.0203677064855928,0.0264971706830495,0.0190002674644571,0.0222657180189299
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.044440493744575,0.0559351588742624,0.0418450551961003,0.143408724767871,0.0533826378011734,0.0468047074394774,0.170111637782867,0.0685595412175869,0.0405809928485143,0.0932080304974638,0.0480443518210095,0.0416909299541442,0.0617190034934136,0.0410741409703121,0.0491945935912289,0.0248960577962044,0.0253805822791281,0.0206158696841814,0.0068994846321051,0.0250049062054582,0.0210657914045393,0.101204170189806,0.0178437739910193,0.0203911961566605,0.043828033307747,0.0214366485373572,0.0204742054724242,0.0300209300677922,0.0171822618984035,0.0218748450887413
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0436549096994342,0.0548772504122226,0.0423976444107938,0.145066628267,0.0575676900893917,0.0446223459708652,0.171668970895614,0.0600475682479749,0.0412627069520994,0.100697322254375,0.0453844869661825,0.0448480764285299,0.0524193718346865,0.0420974484532624,0.0533875791175675,0.009364164753275,0.00610368282907009,0.00995294735421192,0.00376556725038064,0.00785635352888563,0.00905441105530279,0.0351206444566017,-0.000899379380365221,0.0081247457340888,0.0199688051489371,0.00613458894929646,0.00693150850508351,0.00576832826651852,0.00472979742375253,0.00104755295836057
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0424414530860278,0.0513408472384802,0.0348148523917205,0.141036590451965,0.0468211687405265,0.0465592794415441,0.190211403052699,0.0641349031189383,0.035911501076208,0.112264213957898,0.0401147868852301,0.04200555336083,0.0563655288325324,0.0462031133305638,0.049774805034836,0.00852692692020678,-0.00576936603672015,0.00416146108169169,0.023979481171047,0.0102072906441372,0.0040088544940389,-0.0106998854299472,0.0125046298028757,0.00590498507727452,0.0207408232389847,0.00354831133321574,0.00359313059669736,0.0108926259479551,0.00891809160153228,-0.0049304990850518
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0434702100604882,0.0451974461097495,0.0372869170379726,0.149083297218642,0.0549758996603222,0.0433032301016853,0.188970223158401,0.0607616533506818,0.0369581850422571,0.10952331434116,0.0437759414877281,0.0440254908260793,0.0499453057525753,0.0426495052645534,0.0500733805877039,0.0119257246630921,0.0134108794073827,0.00991046894620921,0.0160831178511414,0.0190945419948298,0.0129725866554834,0.0684276985110447,0.00932905189018454,0.0100481892279901,0.0274765951399297,0.00806188677090458,0.0139968552436183,0.00504376129404061,0.00872549762674577,0.00567324455787776
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0415703931748251,0.0540991487142117,0.0397894657789319,0.154177337661361,0.0521574477029439,0.0459127442037617,0.196067921382911,0.0535715556066753,0.0331206243110977,0.0992957930514199,0.041833002861802,0.0514186278410155,0.0578392778275896,0.038393033654569,0.0407536262268849,0.0016412231731245,-0.00691991741223296,0.00154428949373386,0.00208910585406976,0.0010449721562094,0.00554916066957755,-0.00838619176056145,-0.00125851811334063,0.00218961412272604,-0.00494780725438144,0.00573785854897405,-0.0114303603223561,-0.00664450348117617,0.000306029911505718,6.13382051893373e-06
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0428706281110285,0.053978562551262,0.0361106752893627,0.143139882796009,0.0467218037261097,0.0439599182472098,0.210453410822597,0.0590559847111667,0.0352724207655605,0.098950549172553,0.0425976037631625,0.0423922082913328,0.0554710119195082,0.0402898864823427,0.048735453350795,-0.00113721205254107,0.00282485778245534,-0.00236813541662606,-0.0284113479896847,-0.000356013997814427,0.00606676740063707,-0.0240737633757128,-0.00795638799283214,-0.000485297774052993,-0.00768030751970559,-0.00259641097028726,-0.00172917711980088,-0.00201533387261164,-0.00725775785632078,-0.00720285409953154
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0434523032270667,0.0503443369165816,0.0361488991210475,0.156305418565735,0.0503346277633495,0.0458590910687764,0.197999220967462,0.0637934446105009,0.0368588981273642,0.0908043841575856,0.0433905775596777,0.0471226418549127,0.053181956733214,0.0380617010296488,0.0463424982970768,-0.0180596227802128,-0.0259924603877145,-0.0140689583208976,-0.0589172666396304,-0.0138712866063628,-0.0201302374901353,-0.115129829966636,-0.0326478903388704,-0.0165962671958772,-0.0308444208220883,-0.0199750367332985,-0.0194779463747781,-0.0359307309059305,-0.0176729009580703,-0.0244785139028965
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0463956362046542,0.0566636202422226,0.0408922811343105,0.151464224487358,0.0560502918234154,0.0443363775930953,0.185715923717036,0.0603304600106199,0.0439072131676355,0.0815256148690269,0.0456643378770427,0.0481687970524583,0.0547868246151752,0.0412437363500821,0.0428546608558671,-0.00496093897523957,-0.00609377313004902,-0.00121824617658444,-0.00398271565948263,-0.000474546719465595,-0.000326141755697535,-0.0134559355255751,-0.0079331970787363,-0.00440542721142122,-0.000484620569591606,-0.00263248303975155,-0.00583879820947414,-0.0148114681405325,-0.00447419858787477,-0.00661531482344933
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.04309405631947,0.0526286220315079,0.0435746632800255,0.162983087501267,0.0520602668190356,0.0401512221592411,0.171869326242961,0.0767646073226245,0.0402940242937627,0.0923088381787319,0.0416532099399726,0.0464977653235355,0.0570869489922264,0.0410395493683275,0.0379938122273105,-0.00246377613750721,-0.0102531837359341,-0.0024701838478966,-0.0452660806807945,0.0077880979852672,0.000310142502077824,-0.0299348616058109,-0.021816641665204,-0.00268288784371576,-0.0145595170124476,-0.0039710079284488,-0.00149973223947508,-0.0239976211757284,-0.00539109773309672,-0.00937852170108693
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0455450545359394,0.055471408470547,0.0425104398750789,0.16674586174868,0.0529027545793236,0.0416412906645193,0.17921850454286,0.0656446873519664,0.0414072432586301,0.0822060634666049,0.0444448353166473,0.0438900101526342,0.0526529914281177,0.0378909406950971,0.0478279139133537,-0.013936689043359,-0.0227655443738672,-0.0189016494486351,-0.0811093040854433,-0.0127295261924752,-0.0116201575100911,-0.0817214055851561,-0.0377498384778327,-0.0167565361946965,-0.0475217570137139,-0.0145349911616472,-0.0206247775662736,-0.0387631115630639,-0.0182580962829835,-0.0245960056133865
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0458359680412113,0.0565228439409934,0.0440463094142928,0.145958036974942,0.0535970821525643,0.0466533774792866,0.173837057870327,0.070301658157277,0.0435793436470676,0.0848093269728822,0.0480788174031957,0.04625645767468,0.0556668717820097,0.041001145859014,0.0438557026302567,-0.0233170296229992,-0.0304265665763854,-0.0206548001649763,-0.0578970946320543,-0.0163096567165093,-0.0190238665309349,-0.0983473713628787,-0.0395598101057904,-0.0231487876707687,-0.0452517561492425,-0.0268019904419612,-0.0215014154460189,-0.0332305462596674,-0.0185681530771729,-0.0310832837458771
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0473543692667647,0.0567669788996438,0.0438886291653898,0.147233600002156,0.0578222062098803,0.0434915255812992,0.155170048868729,0.0817316389136361,0.0508654390346939,0.0906147591454075,0.0394794243477235,0.0424338224065737,0.0514004179260734,0.0453181604024023,0.0464289798296267,-0.0273837500074453,-0.0379831259560696,-0.0241851269016078,-0.100634966034313,-0.0319358047765373,-0.0253165865758501,-0.134127003516422,-0.0529200420467532,-0.0332313099168656,-0.0700938826565165,-0.022138623123711,-0.0231663636150839,-0.0259255357479278,-0.0265733159444263,-0.0362625258504152
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0462948544171241,0.0520069983100135,0.0455356734363722,0.157084575352851,0.049548159220517,0.0452419568486794,0.154827276065983,0.0861437809213865,0.0464853592638801,0.0805700650312931,0.0448074008490396,0.0450580581482624,0.0543398745262253,0.0402019416757804,0.0518540259325925,-0.0227631378234595,-0.0296398849139372,-0.0217445731547225,-0.0926216078823246,-0.0190292584096604,-0.0211587201214775,-0.0854955267946227,-0.0646643815633134,-0.0256712285472799,-0.0429713239791947,-0.0262810809302395,-0.0230949072767773,-0.0260442357105397,-0.022263649279856,-0.0530378468627261
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0472709920435571,0.0489254614332776,0.0531766715974857,0.150769438727975,0.0526700948254658,0.0430876143571874,0.15954826824176,0.085789493887812,0.0428853129797988,0.0810138543239277,0.0449525749235154,0.046048048869233,0.0571444469550501,0.0407041564422369,0.046013570391717,-0.01411404319567,-0.0193552109106031,-0.0180598605320905,-0.0589963737730752,-0.0163673749981599,-0.0120698231608941,-0.0374033047404861,-0.0411883084023326,-0.0120014243966885,-0.0235474833857496,-0.0146000587222707,-0.0102652353289471,-0.0227741943220395,-0.00905949584234682,-0.0132421803309738
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0450048947766169,0.050513872550565,0.0481538921917158,0.144855894624595,0.0468987001640449,0.0458899472954657,0.179341631757974,0.0758999940714483,0.0390922991929034,0.0849339473818372,0.0460752049930185,0.0458444292365994,0.0566888439287748,0.0412942901455253,0.0495121576889159,-0.00776481614546007,-0.0173010017790965,-0.0156400853406488,-0.0376237685174908,-0.00660925311293989,-0.0103970612655156,-0.0410268101333859,-0.0210425920215521,-0.0117465762207155,-0.0221911242507263,-0.0109562102473647,-0.0066259898858738,-0.0170155614685433,-0.00713700639577795,-0.0263017509614948
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0427609791035171,0.0545694094095961,0.044752850985416,0.148902908914033,0.0514343481261129,0.0422822036463346,0.181949514350423,0.0722106759722698,0.0420375746412798,0.0808015838946366,0.0419918507917557,0.0439812357604333,0.057138739625331,0.0438260118374525,0.0513601129414092,0.00450877725634747,0.00367187754187287,0.00469768119860724,0.0268699406848812,0.00292612231331456,0.0116628859370091,0.00196323605654725,0.0106142097462328,0.00603858168062012,0.0115748112899893,0.00585409053726776,0.00215839634920957,-0.00127706937779023,0.0130331581355724,-0.00157827825813239
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0453516243228346,0.0544412010308437,0.0459839021912114,0.150024751493337,0.0476793088815316,0.0540055965188315,0.179407386296981,0.0675170614719053,0.0388072300017795,0.0844415729341268,0.0421425631542101,0.0444752448276853,0.0553595470551138,0.0431205056155886,0.0472425042040199,-0.00643735959877883,-0.0192984642688846,-0.0110804172512825,-0.0186008531711216,-0.00544418463229304,-0.000278570359475565,-0.0327276071956666,-0.00215808277980776,-0.00559697043342651,-0.0208922806399403,-0.00484928985804691,-0.0111132831791748,-0.00994314333911691,-0.000507392715049103,-0.00180339491815989
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0470348137810037,0.0520870038181497,0.0474951325252433,0.147049509540093,0.0507018691262874,0.0498601639267352,0.177888112988854,0.05287520125255,0.0411069181964708,0.0809102255529902,0.0449339078354053,0.0516172412235829,0.0610255437771159,0.0455030028712102,0.049911353584308,0.00278082216837706,-0.00517271019148992,-0.00382627555739966,0.00370977151660907,0.00102990018861587,0.0046533716983531,0.0103140155058203,0.000248857399098664,-0.000358946338972616,0.00506690166421146,0.00276821159542863,-0.00143528956582292,0.00248905477406764,0.0074548729563201,-0.0057485728219375
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0421639810305768,0.0478883085438787,0.049577009422594,0.145211564889399,0.0533408397313399,0.0551338860799041,0.18196628316315,0.0571680850250278,0.0411919688503218,0.0785199312522426,0.0460433177207058,0.059810933590257,0.0557084031687297,0.040184089475576,0.0460913980562972,-0.00347644005121374,-0.00365069330289897,-0.0078529573102677,-0.0389355850393409,-0.0076138968135765,-0.00644566950720608,0.0252171704911621,-0.0065159091379295,-0.0028437147095744,-0.0288020061107951,-0.00289915648910661,-0.0203016415688169,-0.0235396365586002,-0.00383357465139396,-0.00697403981240629
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0470076356797167,0.0528691537720356,0.044743599840399,0.133306565478827,0.0584209996595527,0.0503845263233136,0.183656237601564,0.0711356706206403,0.0400070882414613,0.0874621619130836,0.0425573927545427,0.042828858005662,0.0566063526515608,0.0403082948839774,0.0487054625736634,0.0160756102575824,0.0065031071811633,0.00811596051524794,-0.0174921492237294,0.0104564956694304,0.00473199610575579,0.0916474476768007,-0.00789215017424755,0.00341340476787403,-0.0206866609003846,0.00404711258019135,0.00640373847131601,0.0153307089493942,0.00480618275981302,0.0052985842794059
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0426183746564457,0.0521466269731217,0.05171254571998,0.164824537789534,0.0478412619701857,0.0463160058226074,0.167818896202447,0.0739477026418017,0.0448862809483016,0.076476314949716,0.041883973611981,0.0439269203869046,0.0550082188808091,0.0420136410909165,0.0485786983552483,0.00487289988501939,0.00369823285086011,-0.00102205897607197,-0.0525976364347011,0.00641146895990282,0.00885007764890774,0.0130530686787484,-0.0196107099361574,-0.0029493786276302,-0.0142883098103551,-0.00424267466614002,0.00350325937060333,-0.00568844863638779,-0.00201090497384073,0.00112267372976625
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0504658501237759,0.0590913659422754,0.0477742914937508,0.157773623703616,0.0545144889494227,0.0541224155937386,0.162347392121445,0.0561613261385573,0.0431152276262872,0.0693329779226438,0.0515092718085691,0.0521223970951836,0.0548160477319521,0.0401458340866898,0.046707489662093,-0.00980584194177961,-0.0122978293110631,0.00194256221448281,-0.0317145290344576,-0.00594991729766464,-0.00390065224903403,-0.017568796440226,-0.00970090065573743,-0.00710418093038362,-0.00702595572369009,-0.00705175983024381,-0.00582353001082021,-0.0101049299529211,-0.00338410738022482,-0.00172104667054824
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0486773394759915,0.0542889615329344,0.0539987558509876,0.165241481652615,0.0529131197212816,0.0484554078958217,0.15168243164632,0.0681452382515848,0.0462136034272648,0.082312730183405,0.0431591238558728,0.0435354016258024,0.0525751421440522,0.0432955631658797,0.0455056995701868,-0.00489650810494517,-0.0056380930836933,-0.00353933032864754,0.0352184942636248,0.00216966879580541,0.005118244105621,-0.032846697927708,0.000627798989413732,-0.000993283937304318,-0.0041802489416599,-0.00577189481389128,-0.00133447634146196,-0.0133954776357684,0.004689496469005,-0.00486925441324714
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0480637593406143,0.0456407404417054,0.0473384390400934,0.139425198320127,0.0445631549485379,0.0465207513219517,0.172576248074517,0.0725888019973053,0.0433128222973432,0.095371875490791,0.0461724865018656,0.0494192856137462,0.0569102232346216,0.0419772288735765,0.0501189845032038,-0.00643859685555699,-0.00810791693946884,-0.0133725808752833,0.0010183948762006,-0.0111293551386536,-0.0124424128795836,-0.0339342387764895,-0.00835455464510254,-0.0105910256800089,-0.0273124718494512,-0.0165015786302055,-0.0152601755786673,-0.0353025269420128,-0.00813228329475618,-0.0334378193462746
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0461511667798576,0.049415253783158,0.0500843468853889,0.158671659249464,0.051748014587008,0.0427733014265782,0.182994675099885,0.053583595291597,0.0482417707042937,0.0811707461686925,0.0405183348092782,0.0513023680777985,0.057687569246088,0.0381006757876647,0.0475565221032473,-0.0117504900668661,-0.0134246572232854,-0.00805755681516011,-0.0329920628641476,-0.0047593513511097,-0.00553905695225498,-0.0128241832258815,-0.014628707213904,0.00184224212380597,-0.0171267649329915,-0.0066283097449912,-0.0096978069269896,-0.0205365764396141,-0.00410827642273484,-0.0148681688689195
"FEDm_84","2003-06-24","2003-08-14","2003-04-01",70,0.0435657054702249,0.0508719117556477,0.0539186832487818,0.183719701834202,0.0500450661910783,0.0502910203313634,0.15140455492316,0.0659503261396419,0.0475138014154009,0.069562763573935,0.0449108493565118,0.0529049144533444,0.0464801307580589,0.0436355314709901,0.045225039077659,-0.00639901751515108,-0.012082407270025,-0.0105033613647151,-0.0538714979326505,-0.00738612738043427,-0.00323362781218332,-0.0123044876349335,-0.0132107898701368,-0.0147017239923816,-0.0327316416392352,-0.0126086478350322,-0.012088233005069,-0.0158093790280649,-0.0131243256816308,-0.0165761289052313
"FEDm_85","2003-08-12","2003-09-18","2003-07-01",62.3793103448276,0.0455336204718164,0.0520856385324034,0.0483502785569533,0.153011119682987,0.0590350642760375,0.0485016001129048,0.170082915903213,0.0677568991267351,0.0443087186072534,0.077196567014129,0.0463601024351384,0.0465314553752703,0.0509997745373258,0.0422219058637639,0.0480243395040686,0.00712330403340957,0.00333734900668784,0.00599813259242918,0.00111674503207787,0.0196745414713063,0.0113848271246707,0.0594935132318741,0.0186071309902138,-0.002395165952712,0.00840895753781732,0.00383449780585174,0.00811869723586046,0.00304444784900226,0.00585181777025434,0.0071434887736682
"FEDm_86","2003-09-16","2003-10-30","2003-07-01",65.6333333333333,0.0426726152387838,0.0555198834158371,0.0501501159231454,0.162584780951232,0.0524140604557456,0.0495188883673136,0.173564037411957,0.0638745971911663,0.0531693405520702,0.0709024229067812,0.0423705409484705,0.0438521222150395,0.0471380616698863,0.0425143172401956,0.0497542155123767,0.0127533650945237,0.0242638324888403,0.0138460995859788,-0.0112171534024185,0.0196166527998864,0.0238334715665514,0.116990978697078,0.0137932444064306,0.00942985035045023,0.0140496806799977,0.0154611355255577,0.0119327843463382,0.0121276125710088,0.00548363659176011,0.0101622858035048
"FEDm_87","2003-10-28","2003-12-11","2003-10-01",58.5,0.0487434486837616,0.0521103329633373,0.0450401102830418,0.161295757961706,0.0553814773202501,0.0473725775025505,0.156394234818315,0.0699771081667809,0.04842360186394,0.0773677308644132,0.0427468251119268,0.0464526647260367,0.0520033868992377,0.0441907233360968,0.0525000194986057,0.00624542210075332,0.00361544202715998,0.000437752458189348,0.0046690307725123,0.00250884932212371,0.00726620581553106,0.0670754507304381,0.0049836862801598,-0.00505327274605815,0.0160347988572474,5.031718381952e-05,0.000838669589551046,0.00141485263936739,-0.00150614574711614,0.00257048481440254
"FEDm_88","2003-12-09","2004-01-29","2003-10-01",68,0.0400163811501612,0.0539139944010834,0.0446310562412357,0.163819846137467,0.0558081904381566,0.0481271609839525,0.168610132495642,0.0640284160776644,0.0419072432452792,0.0822455597285037,0.0412172095500187,0.0444524076660673,0.0562814627641461,0.0419488955636729,0.0529920435569493,0.00186153578306392,-0.000406810623205464,-0.00467670346411007,-0.0326620958378033,-0.00038235401371085,0.00451122275612223,0.0652406041166003,0.00487226905959662,-0.00507968201414342,0.00771930436150999,-0.00253030142389329,0.00474169039633776,-0.00552561078873777,-0.00348487417457485,0.00445060139248792
"FEDm_89","2004-01-27","2004-03-18","2004-01-01",77.8620689655172,0.0471142836672049,0.0606711043930069,0.0456030738491455,0.154115209768091,0.0483603886642954,0.0464175204965001,0.180973361752064,0.0548817769861101,0.042845085296135,0.0825358242382398,0.0469658921234764,0.0461650672474345,0.0440500723757965,0.0444056934677337,0.0548956456747665,0.0190249712027105,0.0153563881461859,0.00726846006717525,0.0189967788566128,0.00869946464425977,0.0211695197056545,0.134537829694142,0.0161285271838193,0.0116600458775125,0.0198494915189962,0.00598068569508336,-0.00266661411337206,0.00505822862568154,0.00673659724907847,0.0137200564616364
