"speech_id","date","quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"SPEECH_239","2000-05-04","2000-04-01",0.0234669729566679,0.00133833271665338,0.134258984410558,0.00279459126465125,0.020685470883959,0.00133833272130836,0.0853176141186079,0.0059617708293105,0.0150877860051652,0.0213806488328897,0.0490712203537541,0.00736614144900444,0.10536587433728,0.00133833277914131,0.00621030491736376,0.00833073218978395,0.200932231824561,0.0345816564860438,0.0013383327265762,0.0284437712049021,0.00299865349517813,0.0866765959756733,0.00133833270795792,0.0575192757056714,0.00133833272589186,0.00878397627518593,0.00978571477694913,0.0107640102591237,0.0606094098247936,0.00557659524539289,0.000849424277818444,4.15691452015642e-05,0.00447469640429501,6.36336685961761e-05,0.0003675559900815,4.15691450747704e-05,0.00458592475194668,0.000339855473653073,0.000275770560651185,-0.000210098945568319,0.00288549016619815,4.15691453824367e-05,0.00428033070274994,4.15691447199493e-05,9.92593055500691e-05,4.15691444844339e-05,0.00986222702107936,0.000102400767595278,4.15691442812657e-05,-4.4591423011313e-05,0.000105427635732527,0.00221242298363359,4.15691445253207e-05,0.000836975133817075,4.15691446325954e-05,4.15691448723467e-05,0.000605135703637337,0.000234122923716511,0.00273800408117114,0.000482800390047202
"SPEECH_372","2000-05-04","2000-04-01",0.210600002894245,0.00390086407487593,0.0192316504535172,0.0142189153339008,0.0241488743828327,0.00109025734989587,0.0868951011699698,0.0103292038076044,0.00109025734658887,0.0324787136367308,0.0036775042530616,0.00530642346017916,0.027527955740231,0.0117738253196635,0.0107703334740011,0.00109025735270766,0.120144300968795,0.18442095587496,0.00109025734592914,0.0302956444442905,0.00534234385166537,0.00196181798108379,0.0144812486596299,0.0149798348891557,0.00109025734746866,0.00662828010380428,0.00224305416702813,0.00535580014852613,0.146745806831704,0.00109025733595277,-0.00707842222463992,-1.64934665001023e-07,-0.000263631176004309,-0.00114224713000306,-0.00119511581462044,-4.86236710261796e-05,-0.00738529675144452,0.000113463108486976,-4.86236700295613e-05,-0.00189614493841618,-0.000295028137243316,-0.000246395951265567,-0.00180904978272752,-4.86236711587885e-05,-0.000703759356696681,-4.86236706897275e-05,-0.00317412702391389,-0.00991556690511971,-4.86236701813453e-05,-0.000358893794379594,-1.83976341412853e-05,-4.86236706797313e-05,0.000206396795927159,-0.000474369488767768,-4.86236701140159e-05,-5.96589514767545e-05,-7.16796065152915e-05,-0.000128151419823465,-0.00887917467531563,-4.8623670031993e-05
"SPEECH_231","2000-05-09","2000-04-01",0.05160019842975,0.00360785436714391,0.109561434620497,0.0311291935240582,0.0605393616914367,0.0016643843716428,0.195545569434888,0.0202992315902658,0.0219565177440086,0.00628177426621686,0.00451952655959997,0.00313171149367492,0.00166438435525334,0.0377736986169708,0.0599120767352599,0.0016643844035868,0.0530721358371991,0.010468991052723,0.00166438438947582,0.00759913213212405,0.00232402874836764,0.00784409959058014,0.00813877350319544,0.00166438440185063,0.0144901264000491,0.0438235029492103,0.00302895280506426,0.0117558608853371,0.198651298918976,0.0246230261815936,-0.00103196469422326,-9.37505336687007e-05,0.00615729027896696,-0.000141080547444078,0.00137947874950168,-2.55585983840329e-05,-0.00470380281757959,-0.000401729759850801,-3.47997861574384e-05,0.000230963056908295,-0.000122892990490139,-4.24503159009838e-05,-2.55585986543938e-05,-0.00014688869312907,-0.000453722213139497,-2.55586014884515e-05,0.00188327201214019,-0.000243325813262523,-2.5558599623855e-05,-0.000404372284970071,-8.49883293377978e-06,0.000380012813175045,-0.000853199744804936,-2.55586007951991e-05,-0.00105178008224989,-0.00434779059868039,-0.000231178487316125,-0.000956593232469782,-0.00196030804750433,1.87090227718599e-05
"SPEECH_237","2000-05-11","2000-04-01",0.0138684911370516,0.00740823861739219,0.0847317816522344,0.01391482883811,0.027444145078182,0.00469658622021811,0.116517840997467,0.0603753145965601,0.0260247226620901,0.0857370083995298,0.00401483152986558,0.00361780621366661,0.00118602566961186,0.00118602570199688,0.0429558682933964,0.0259250883765611,0.147728981039792,0.0260954508878876,0.00198265815339056,0.0455091355634982,0.0030605532679453,0.0467632109628743,0.0011860256722436,0.00582177830589536,0.00118602569525339,0.00958594838896722,0.0343091205616259,0.0252697139502592,0.0932981730792732,0.0385986204871609,-7.53459212186955e-05,0.000258958655653831,-0.00265902246053797,-0.000374742265390308,-7.07669269000651e-05,-1.99103958972926e-05,-0.000221351594044475,0.00234990961671829,-0.000353129480131238,0.00268794517978667,9.86136426254611e-05,0.000228894436390675,1.51952089051704e-05,1.51952095697187e-05,0.00252314740721391,0.000402537029716935,0.00219269501254189,0.000976100477796113,5.37419416596732e-05,0.00148889891631808,-4.66482062893806e-05,0.00201624451069206,1.51952088178175e-05,0.000241329482590206,1.51952087619825e-05,0.000110422337671953,0.00131624604154796,0.00104419176775139,-0.000929203359899501,-0.0010162129894656
"SPEECH_236","2000-05-12","2000-04-01",0.0166639019094794,0.00774159709733454,0.0661692823439014,0.0107933984393925,0.0170212723831742,0.0040769357916266,0.133654685458336,0.0425804495124079,0.020441036408049,0.0550187525079,0.00210337042156145,0.0127269796173186,0.00116311078281732,0.00116311081343573,0.0510128245700868,0.0449120959821143,0.147594532852179,0.0438442216946241,0.00116311079706155,0.0191628129991375,0.00345420006840077,0.0562735041466763,0.00116311078623397,0.00599857384691463,0.00116311080906342,0.0196342038578007,0.0443108002503946,0.0331857043573446,0.104684714545371,0.0311245949498611,-8.85363424544409e-05,0.000416400602233293,-0.000113554650491724,-0.000230889372953438,0.000461411181330956,7.60847609696548e-05,-0.000564931904324142,0.00271913391954933,0.000443772681786995,0.00190043938742862,0.000124080901830267,0.000404322738362938,2.21250386378932e-05,2.21250392173647e-05,0.00303417899839781,0.000194758015956458,0.00294982256671793,0.00150233348876395,2.21250388544452e-05,0.000367460195146099,-5.34613578397008e-05,0.00228182571178669,2.21250387845891e-05,-5.22666994933961e-05,2.21250386722381e-05,0.000365691622967711,0.000989147087535342,0.000964281899698392,-0.0019581292343644,-0.000200172730223528
"SPEECH_428","2000-05-18","2000-04-01",0.00295620591417954,0.00295620593418668,0.00837495206506963,0.00295620584681997,0.00295620588535588,0.00295620592592231,0.0536715415525811,0.00295620587312295,0.00295620588611593,0.0205696046738155,0.00295620591297058,0.00295620591625759,0.00295620589746714,0.0393068438194026,0.0460447609005247,0.0623646438531565,0.184900620883127,0.0224306315951648,0.00295620589853994,0.230708136975729,0.0718945706227857,0.00958852737442179,0.0029562058939514,0.00295620591736073,0.00295620591441218,0.0721586859939192,0.0567905434041845,0.00295620599586329,0.0738966417019585,0.00295620597163378,-3.76169369513313e-05,-3.76169367142385e-05,0.000233320371605771,-3.76169364747976e-05,-3.76169360499306e-05,-3.7616936967513e-05,-0.005376073314436,-3.761693638031e-05,-3.76169372441422e-05,-3.76169372339652e-05,-3.76169364342546e-05,-3.76169368927455e-05,-3.76169362505919e-05,-3.7616936586664e-05,0.000518520704079941,-0.00063070495284251,0.000626637887986977,-3.76169368508801e-05,-3.76169370775617e-05,-0.000883152851917342,-3.76169381623344e-05,-3.76169380404956e-05,-3.76169362973173e-05,-3.76169371265299e-05,-3.76169383238211e-05,0.000272541742862946,-0.00377818978412148,-3.76169377661183e-05,-0.00305321981530378,-3.76169373120501e-05
"SPEECH_228","2000-05-22","2000-04-01",0.0403054045439029,0.00139168353909656,0.0201027594984831,0.00792443487535241,0.0216530750073532,0.00139168351691387,0.028403615047339,0.0028305782368124,0.038974964006474,0.0380414546485691,0.0154728800774791,0.0168043089370342,0.0283942631158695,0.00139168366017835,0.0215975414339316,0.00139168358213678,0.207935345922129,0.196302630216661,0.0013916835465716,0.0218196306712873,0.00139168355513448,0.0287319627736748,0.00554753193420857,0.0460122434207177,0.00139168353441454,0.0013916838033558,0.00139168355927731,0.0726061282535434,0.12662241155727,0.00139168352482821,-0.000525059770053687,1.30285986334251e-05,0.000269238129034859,-1.17423805062149e-05,0.000392830322194781,1.30285985742268e-05,6.89776193586241e-05,-5.60383474884509e-05,0.000108279462463378,0.000753795985622665,0.000214232617900431,0.000347559175858834,-0.000430554664039613,1.30285986861962e-05,0.000565551936389277,1.30285986654533e-05,0.00168043267377181,0.00182747180756279,1.30285989212026e-05,0.000271793016017531,1.30285988059929e-05,0.000395838612587339,-7.74902800296541e-05,0.00144049307050468,1.30285987259565e-05,1.30285988905122e-05,1.30285986243821e-05,0.00143649748196969,-0.000181665184164486,1.30285989498344e-05
"SPEECH_401","2000-05-25","2000-04-01",0.0558679698998929,0.0020116134730222,0.0544595239045439,0.00731165137656556,0.0257366605861081,0.00102781377316048,0.122385928574808,0.00102781376888801,0.0034012419080874,0.0625850221912559,0.0143008140446722,0.00102781377041934,0.0355659348061182,0.0080417547526971,0.0205955218733163,0.00102781378199294,0.224127875980754,0.176223501270256,0.00102781376883191,0.0198893044896824,0.00211373621905432,0.00762966921499659,0.0147775419986525,0.00102781378850929,0.00216565293240117,0.00319797634261835,0.00342158545550531,0.011411954949128,0.114222926386397,0.00238775471766458,-0.000665100754862884,5.60229620402913e-05,0.000290893919126497,-0.000225628998632528,0.000357245279096187,-8.94494267876279e-06,-3.32786449796161e-05,-8.94494293016383e-06,-8.94494293970504e-06,0.000394833762481153,-0.000123326489331484,-8.94494295259373e-06,-0.000683071199437857,-0.000327760442509587,-4.33899080576746e-05,-8.94494321428483e-06,0.00116866650136903,-0.003559901819108,-8.94494316936961e-06,0.000473620728849377,-4.63905442887069e-05,0.000199867809820858,-7.05541255594089e-05,-8.94494301910746e-06,-8.9449427967051e-06,0.000134367677535064,8.22979053971949e-05,-0.000335278754501687,-0.00280729901911903,1.23041341254364e-05
"SPEECH_280","2000-05-26","2000-04-01",0.0583043792848624,0.00130416184884854,0.00130416185692743,0.00130416184327251,0.00704979885573812,0.00130416185284878,0.00629407303339939,0.00130416184551636,0.00130416185790701,0.0035432347000797,0.0126041761255377,0.00502009227143971,0.00747141221866581,0.0013041619217565,0.0412676704497713,0.00130416187911181,0.389147913446516,0.169300625912512,0.00130416185315525,0.0561131654720088,0.00980805648611158,0.109578237699611,0.0013041618497791,0.0042960996965694,0.00130416186288438,0.016475040253306,0.00130416186972466,0.0250619208487192,0.0617099990694846,0.00130416183393442,-0.00137880464796041,-1.17992641231852e-05,-1.17992639604969e-05,-1.17992639169371e-05,-0.00018847957063488,-1.17992641194716e-05,-0.000236064931545362,-1.17992634670522e-05,-1.17992642174496e-05,-3.35378352036298e-05,0.000247077723979224,-0.000123913888713248,0.000116403067025619,-1.17992637364424e-05,-0.000172988197736581,-1.1799263315334e-05,-0.00465252320236429,-0.00307616292816541,-1.17992634860317e-05,-0.000923903399942372,-0.000317261754627968,-0.000890789123910793,-1.17992641401082e-05,-0.000175741062518845,-1.17992637869175e-05,-0.000810266541524585,-1.17992625487879e-05,-3.34559234732904e-05,-0.000457253416597129,-1.17992636245784e-05
"SPEECH_623","2000-05-31","2000-04-01",0.0583322621174306,0.00154962450664543,0.00236362183108732,0.00215817902072229,0.00302493937089331,0.00397306886366347,0.0630082571009597,0.00154962448020341,0.00154962449257952,0.00469449993773576,0.00268468500365323,0.0039156956431871,0.00843333419670007,0.0029062838296622,0.0170080743211125,0.013044654784291,0.361252040197617,0.294883440523925,0.00154962451835388,0.0211350687784815,0.00485854249973683,0.0212869976676024,0.00154962450294082,0.00320318215382548,0.0157617014689841,0.00154962456043255,0.00626661332277433,0.0121335266096878,0.0607186904404116,0.00365489325470073,-0.00268199470415509,-7.37477099969749e-05,-5.97132737337736e-05,-0.000105776896107826,-0.000182226745196026,-0.000201297417752472,-0.00207347822561948,-7.37477103243107e-05,-7.37477103159344e-05,-0.00027714013781659,-0.000137694781839699,-0.000192051267977486,-0.000441037889920391,-0.000188394975995032,-0.000599086739395357,3.54435765138052e-06,-0.00627770232436578,-0.0106521522752003,-7.3747713230693e-05,-0.00019974430974498,-0.000232013209843473,0.000392654755317312,-7.37477115613576e-05,-0.000185853313476984,-0.000595728514432949,-7.3747713572417e-05,-0.000225103713766092,-0.000378043527349054,-0.00234387898521897,-0.000110446627159565
"SPEECH_642","2000-06-01","2000-04-01",0.064755533537953,0.0114909631120646,0.0125283139858848,0.00157834602559332,0.00582401280053751,0.00374313345419216,0.137372136148579,0.00432564698118165,0.00157834604400755,0.0333892808693506,0.00157834604727611,0.00157834603007551,0.0125850207843849,0.00157834603156161,0.0156117557716943,0.00337237832037806,0.275449237310841,0.267563714252046,0.00157834603576555,0.00602764895941233,0.011962267258441,0.00345566497110161,0.00477165140043373,0.0175465798987064,0.00884021847756372,0.0111849143625881,0.00245589198684241,0.0138878439447205,0.0578402616875147,0.00454585350930818,-0.0024190756370776,0.00143714493667242,4.40511110692497e-05,2.10567829414803e-05,-0.00018223146517093,-3.14066334667889e-05,-0.0036149767302463,-0.000119111635464065,2.10567822150225e-05,-4.22846864843389e-05,2.10567838720977e-05,2.10567823888163e-05,-0.000336169434249788,2.10567827476905e-05,-0.000298108777154492,-7.09448734486652e-05,-0.00715448983948229,-0.00625686183679547,2.10567818698718e-05,-3.32030069255598e-05,-0.00156054765374163,2.10567816140685e-05,-4.88603030690782e-05,-0.000559241221229671,-0.000497648392295286,2.10567836583945e-05,2.10567832681033e-05,2.1056781987731e-05,-0.00175943093215167,5.84888468627257e-05
"SPEECH_638","2000-06-06","2000-04-01",0.00822166985952057,0.00303138608677754,0.0330838109299869,0.152490377573765,0.0250827112703235,0.020431699856372,0.107313035766586,0.0715448542620534,0.00448792819389553,0.0233174223840568,0.00331253172159198,0.00193743089539873,0.00141800455155915,0.039194432151496,0.0622918719175975,0.00651664283406213,0.0493686610540632,0.00503570608953577,0.00141800455666173,0.00141800455778454,0.00464812903386216,0.00786741340514751,0.00632397679373355,0.00545873910669939,0.0055288932151736,0.0192691328121722,0.00766365495991071,0.0100363099845389,0.286160332611713,0.026127231563961,7.72788531445086e-05,-6.22761202923417e-05,0.00124763315728608,-0.00130390666006444,-0.000441693578921523,2.85174753319735e-05,0.00261460593707217,-0.00103527458188715,0.00011773987854107,-0.000302368251894133,-4.58115784511374e-05,-3.77107084907176e-05,-9.37836528232666e-06,-0.00124870580824597,-0.00284174061263477,0.000583486550939571,-0.000432411822458061,-0.000218252212182925,-9.37836528232841e-06,-9.37836540289362e-06,-5.1280740646841e-05,-0.00038749762909025,-0.000188624328324649,-0.00011858740632477,-0.000244286288427427,-0.00130524051299009,-0.000217566711641782,-0.000122364848132999,-0.0123100582888545,-0.0012446180024659
"SPEECH_376","2000-06-13","2000-04-01",0.0186234604776866,0.00311152759921739,0.143376163963034,0.0533790576792091,0.102497636638388,0.0211633124979256,0.0888021196210456,0.0156552097890194,0.0171257699609803,0.040184250460938,0.0242291163157137,0.0118746034635382,0.0015345877622916,0.0107572612618178,0.00371035696615387,0.00153458778205137,0.110781203810686,0.0043910007939556,0.00153458776402651,0.0206418965113407,0.00528815749455959,0.0146855718211338,0.00153458776569871,0.0215597605098956,0.00391954412756969,0.00153458778941122,0.00153458776592967,0.0103864425140566,0.198832519805305,0.0458165292874214,0.000448441314905491,-0.00015373232994401,0.00371807573322478,-0.00148107787853508,0.00197624745048659,0.00186158844096766,0.00197170077789631,-0.000541826058227722,-4.10905249183159e-05,-0.00139803406496734,0.000313340133118249,0.000421089053363479,3.74118893123248e-05,8.43078616766347e-05,-6.37866743593292e-05,3.74118899242582e-05,0.00241935443748316,0.000135042868894219,3.74118894270812e-05,0.000801781864742382,0.000200610572192406,0.00061433619244669,3.74118888263023e-05,-0.000902632414829213,-0.000157278422470466,3.74118898366857e-05,3.74118892949199e-05,6.15633171118448e-05,0.00543767235123892,0.00159551999579791
"SPEECH_444","2000-07-11","2000-07-01",0.00925003719244491,0.00119742198392434,0.129804047505877,0.00525562569824125,0.0616310512762039,0.00402905582673602,0.0994204689884284,0.00119742198357326,0.0145406679611486,0.110664594113126,0.00119742197841831,0.00119742198102363,0.00119742195864181,0.0153279980894624,0.0165488507011246,0.0235682509379691,0.15722956682288,0.00119742197736019,0.00409054749685608,0.00395051560139935,0.00119742198109018,0.00119742198849105,0.00206501963480355,0.0601140547380289,0.00119742198485431,0.0172855073403088,0.0043018154500231,0.0711239259326113,0.110892907992243,0.0681286928827066,0.000539150832771397,2.78736774339888e-05,0.004490454233931,-0.000247926574406125,0.000942231440812439,8.62578806273885e-05,0.00347684981481297,2.7873676581295e-05,0.00114937087542106,0.00167712902624159,2.787367684398e-05,2.78736771986265e-05,2.7873676165042e-05,2.78736766311804e-05,0.00061211806998011,0.00148306591753075,0.00638318403935619,2.78736767717932e-05,-4.62254229004321e-05,0.000167270822682947,2.78736766200115e-05,2.78736766732832e-05,6.73099344599952e-05,0.00160885711093108,2.7873676754515e-05,-0.00223547484847789,-0.000218018874276215,0.00223255466076452,-0.000540057451489289,0.000435657739307823
"SPEECH_481","2000-07-12","2000-07-01",0.100740002306524,0.00125782885888529,0.00855463575774286,0.0012578288839299,0.012679724766785,0.00125782887266566,0.193620519686213,0.00125782886146135,0.0216045751836718,0.00255391406722979,0.00125782886507649,0.00911562180939955,0.0146924513184236,0.0174536856556485,0.00861219376235883,0.0454151544877192,0.0661025821743506,0.16911203362796,0.00645356959019167,0.0033135146932789,0.00125782887680004,0.00495254963776004,0.0322549871961146,0.0250325286905201,0.0012578288780183,0.0109979673937242,0.0433449140863632,0.0219293200095764,0.170176416510111,0.00248233549149641,-0.00362430078380197,-7.91059117910582e-05,0.000199046018521771,-7.91059143248878e-05,-0.00166785730297281,-7.91059131237358e-05,-0.0137517401375545,-7.91059121234951e-05,-0.00211231461543484,4.3496738900202e-05,-7.91059128720207e-05,-0.000843664775990837,-0.00118932356408805,-0.000947856991338375,-0.000553680204657804,-0.0041328001789344,-0.00101970947840433,-0.0139767887573486,-0.000237696668129595,-0.000193310680999129,-7.91059132296901e-05,8.86181579182265e-06,-0.00266615714408228,-7.91059129898489e-05,-7.91059129699914e-05,-7.91059142971427e-05,-0.00294085468491323,-0.00136844646800199,-0.0106800410461623,6.00425674982903e-05
"SPEECH_407","2000-08-25","2000-07-01",0.0126630045104544,0.00511037371990681,0.0596093060771603,0.036800095446508,0.0285298527734017,0.00475600263567742,0.230910989460206,0.00459219933922856,0.0108503879873171,0.0312356944003068,0.00851786453740029,0.0016924222635692,0.00169242225215511,0.0175651929606826,0.0159639679874965,0.0718262032391112,0.0928405978204109,0.0134682348056061,0.0201335197047862,0.014735449521968,0.001692422267568,0.00731971146641069,0.00169242223336486,0.00169242226482416,0.0175021897760737,0.0216026308254332,0.0449232377312869,0.0155974334695877,0.182376220985277,0.0221075275368205,0.000212204968037401,0.000124683468784446,-0.00146448388792907,0.00260209327521437,-0.000220120492142451,0.000203008762696828,-0.00198724599903846,-2.39231175793743e-05,-2.39231171378479e-05,-0.00168732217707989,0.000443123349449469,-2.3923116014848e-05,-2.39231167413134e-05,-2.39231173439697e-05,-0.000109298174695081,-0.00218087982405956,-0.00296379968751884,-0.000116634831450212,0.000344719691842423,0.00039833588005112,-2.39231169031539e-05,8.70018917056184e-05,-2.39231167047698e-05,-2.39231172990247e-05,0.00129061235455241,-0.000578346892945487,-0.0031158326969481,-0.000555297098228109,-0.0053180639081061,-0.00139111183016458
"SPEECH_646","2000-08-31","2000-07-01",0.149384191069938,0.00125093563637196,0.0136824171816064,0.00863511087991885,0.0131134541755461,0.00686027436596576,0.123712005048572,0.00125093560283733,0.00463360156599286,0.00397607752958504,0.00250520322321385,0.00642683794936034,0.0499011794799373,0.00125093562691474,0.0197609270521539,0.0163796044966244,0.18408799134013,0.209059452384726,0.00261610813976978,0.00351016712665494,0.00125093560870325,0.00503764650203153,0.00288653729700886,0.0190881250801862,0.00163934322420174,0.00125093563170346,0.013683391892282,0.00321643356615402,0.128263351330164,0.00168588999174512,-0.0033898901534623,-2.42640008417423e-05,0.000181127903787627,-0.000237941591453269,0.000544393278748803,-2.42640016214647e-05,-0.00218332446836069,-2.42640006810678e-05,-0.000247985863460707,-0.000105684957324162,2.7281242446669e-05,-0.000305815226595937,-0.000626205163760989,-2.4264001163525e-05,0.000113489408866007,-0.000333017671374902,-0.00399350627908529,-0.0046255106226911,-7.26544063905071e-07,3.9108983011044e-05,-2.42640016873829e-05,4.61361851126882e-05,-3.29474902302852e-06,-0.000525229799942468,-3.81357019973663e-05,-2.42640016471783e-05,-0.000613628588006321,-0.000164656710927969,-0.00038972827541159,-5.1880151791841e-05
"SPEECH_243","2000-09-15","2000-07-01",0.0487436992304991,0.00248707084172556,0.0108415962980852,0.00687579099331787,0.0268059222817523,0.00130087771529323,0.0198064489016948,0.00886548546474508,0.0112979401686646,0.209530262473731,0.00502366989697466,0.0155840448648159,0.0546452947092465,0.0110808174890363,0.0139775637257141,0.00130087774325259,0.146496153910313,0.0484202017423408,0.00130087772666789,0.0865026952641183,0.00130087774798847,0.0598288920267908,0.00659448739237809,0.0207391804133606,0.00389632611994485,0.0131306807555763,0.00130087771755319,0.0498709222402598,0.0688548383384761,0.0435956258056832,-0.000471313630806498,-2.07904137312549e-05,0.000312841343042322,5.37085454706708e-05,-0.000615552506364689,-5.18260941281886e-06,-0.000870538074659914,0.000346659611558434,-7.00439167760061e-05,-0.000887144235503073,0.000162422059752088,-0.00038150619218559,-0.00163149493391535,-0.000196946134058488,-0.000372557780864958,-5.18260931024688e-06,-0.000711296827346137,-0.00044172133915565,-5.1826093635702e-06,0.00104526307860672,-5.18260927514732e-06,0.00116278252839603,0.000241031794045492,0.000161768205556627,-8.3046061331401e-05,-0.000171441636844747,-5.18260933134583e-06,7.10730961961316e-05,-0.00174092471060804,-1.4901003389053e-06
"SPEECH_375","2000-09-18","2000-07-01",0.047533067720704,0.0016882274647958,0.0411280686391055,0.0016882274659428,0.0139782780002172,0.00168822746661179,0.127350110358678,0.00168822745602732,0.00569265049800663,0.0287980443674814,0.00168822747216395,0.00314955888057877,0.0325898957153429,0.0239045846147446,0.0260027999761932,0.0121652379002462,0.138620098004693,0.207717280735363,0.00168822744113759,0.00639188709785942,0.00349333433923093,0.0203417735408485,0.030642860559179,0.0474921479552532,0.0016882274389728,0.0322877181377014,0.00747064605811561,0.0117761500891363,0.117967987162307,0.00168822744336234,-0.000287276407046894,1.20044984844694e-05,0.00241168147634875,1.20044962970533e-05,-0.000419511886431042,1.20044974539595e-05,-0.00160332544980672,1.20044967118791e-05,0.000155019606691558,0.000630032099923024,1.20044978620881e-05,-8.29177276711724e-06,-0.000554134267289227,-0.000230655118993826,0.00126917349737845,-0.000156590671448603,-0.000776718884141134,-0.00145741630243185,1.20044967340251e-05,0.000150347427833996,1.20044965883858e-05,-0.000156552653746728,-0.000537556478832152,0.000755734803577245,1.20044959486003e-05,-0.00223419362662052,-0.000373414692936547,4.25701964994946e-05,0.00153148571151673,1.20044970538604e-05
"SPEECH_254","2000-10-11","2000-10-01",0.0187498514444493,0.0091404642670047,0.109193033073445,0.00149328438189836,0.0129688088347132,0.00272671504702185,0.15423840596325,0.00385652044842869,0.00915840136222285,0.0147311783459707,0.040371053355301,0.00302302516549483,0.0929732446787922,0.0124116867078153,0.00417091208457689,0.00149328437897508,0.232726417234681,0.0422179815337558,0.00149328437905065,0.00722719080351344,0.00149328440793522,0.0623359886395145,0.00402981844405268,0.0712614064420001,0.00149328439004502,0.00149328440455607,0.00213997573183419,0.0524938920834431,0.0274010375847936,0.00149328438146491,-0.000408662806622573,-1.6504528671514e-06,0.00263883142842506,4.79322233067149e-05,-0.000204322397453104,2.46599456942366e-05,0.000220378449197916,-4.58413004217996e-06,0.000250405927191694,-0.00024624319669098,-0.00111699914877264,9.16391074257407e-05,-0.000307098667070036,4.79322225441592e-05,4.79322222533714e-05,4.79322229873839e-05,-0.00312949495756283,0.000695483292283376,4.79322236081519e-05,0.000489001947899751,4.79322260069676e-05,1.177705075201e-05,-0.00017598547901476,0.000469881818597523,4.79322233114246e-05,4.7932223408411e-05,3.30657545627257e-05,-0.000947302424875618,-0.000197202006460735,4.79322229766763e-05
"SPEECH_399","2000-10-16","2000-10-01",0.0922410708224908,0.00408626684296831,0.0523737569420071,0.00132147428795321,0.00671580848867414,0.0118043827686124,0.0952720446620429,0.00132147427753506,0.0109318636687815,0.00132147429168549,0.00790025830038755,0.00297382972159553,0.00634636392796192,0.0184752157461823,0.0407426875142968,0.00509367690899505,0.293219608182795,0.0722237437223714,0.00132147428334845,0.0258835966634842,0.00821445385292587,0.012326488352511,0.0392090664521184,0.00754557695572218,0.00261315419375659,0.00752937725176387,0.00726953235430011,0.00695052615512702,0.155450278135995,0.00132147427161068,-0.000159599121810721,-0.000277682660577954,-0.00134477305302068,-1.26214241499968e-05,0.000421831496058037,-0.000546697496179511,-0.00510884274960811,-1.26214237046645e-05,0.000488731097778557,-1.2621423399512e-05,-9.33720284722246e-05,-4.70454954162543e-05,-0.000296519343020646,-0.000319996546617807,-0.00103930551494981,-0.000335953077291201,0.000237063817416254,-0.000887829685123085,-1.26214239595415e-05,-7.41813345576279e-05,-0.000120147983321584,-0.000334946482762168,-0.00135517819037238,-0.000160814344390113,-6.93985627850796e-05,6.57393814887166e-05,5.8140265953777e-05,-1.26214232860483e-05,-0.00548074523304995,-1.26214234142059e-05
"SPEECH_242","2000-10-19","2000-10-01",0.0283241803924745,0.00168076015984909,0.00656998476368209,0.00432529483997896,0.0180955705487763,0.00168076014854133,0.0254541105092029,0.00168076015233717,0.0259482857829453,0.133345066074134,0.0199593845030384,0.0803841512229906,0.0720212135528711,0.0016807602331492,0.00443828998711576,0.00168076017809352,0.24691665938847,0.0699578816930072,0.00168076017459925,0.00583522322856809,0.00168076017046323,0.0636292712931431,0.00168076015080271,0.0208512873657771,0.00381482475087039,0.00168076021760856,0.00168076015617666,0.103756459404246,0.0426996094613779,0.00686564949570895,0.000670950028079798,1.66816334947538e-05,0.000386858154598826,4.66566165668021e-05,0.000501073604616954,1.66816342652911e-05,0.0011235658103368,1.66816339164618e-05,0.000298664642730702,0.00278586351708551,-1.77850175389429e-05,0.00300218453251287,0.00080154608390429,1.66816336226296e-05,-0.000106422373444105,1.6681634017724e-05,0.0051753040860991,0.00157624718750794,1.66816336681139e-05,0.00014069545565995,1.66816337539948e-05,0.00205144097259583,1.66816335366958e-05,0.000568607536305936,0.000108799527836656,1.66816337489783e-05,1.66816336137587e-05,0.0010268690749883,0.000868438282992389,0.000190811489730686
