"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21"
"SPEECH_1198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233673355309186,0.0236561850419535,0.0752600838724411,0.0301162955391489,0.0558633094344026,0.02685500163114,0.0518271115277296,0.0911010928887749,0.0633713658698835,0.07420860769104,0.0462395150818905,0.0523459616978155,0.0396894163302277,0.0340268012768047,0.0446232514526936,0.0332774994277307,0.0497420042380496,0.0647319913945915,0.0320998811254339,0.0506403833863301,0.0369569055609995,0.0487190112188601,0.029591829412608,0.0597915842275484,0.0327781599382039,0.0470265531352717,0.0318774366911518,0.0382455020161353,0.0861792587007672,0.0837963570225346,0.055396123608635,0.083847345960986,0.0494824867951802,0.0300550447399151,0.0398746576117659,0.0486704747877816,0.0401353114091636,0.0464282200606595,0.0506532565528077,0.0386771213485988,0.0300158676320224,0.028758397129403
"SPEECH_1194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048897929811474,0.0333751565002918,0.0341313087402247,0.0298574524383597,0.0662446432145396,0.0311291014694675,0.0320325240429243,0.0374415853750944,0.0782485403121378,0.0559230522335877,0.039539176341112,0.0670837779540157,0.0245571881988652,0.0447385039888505,0.0439977183549397,0.0508141625050871,0.0735701356331532,0.0730386003328731,0.0733300966401182,0.027730254353614,0.0343190915592697,0.0414683240294727,0.0248463368171752,0.0767273148823051,0.0207081476308521,0.0393633184109299,0.0229517102503444,0.0359638192763399,0.0337797235097767,0.0936915390871354,0.0444546899080515,0.0619751830590789,0.11215535170742,0.0231574078663505,0.024053976004072,0.0655322082349811,0.0426616236167333,0.0742050634077227,0.0748273237842529,0.0314792434151588,0.021188389609674,0.0348093054921725
"SPEECH_1202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0487190112188601,0.029591829412608,0.0597915842275484,0.0327781599382039,0.0470265531352717,0.0318774366911518,0.0382455020161353,0.0861792587007672,0.0837963570225346,0.055396123608635,0.083847345960986,0.0494824867951802,0.0300550447399151,0.0398746576117659,0.0486704747877816,0.0401353114091636,0.0464282200606595,0.0506532565528077,0.0386771213485988,0.0300158676320224,0.028758397129403,0.0446222173782725,0.0325740054507651,0.04368421087832,0.0302013585493959,0.062382232844364,0.0317477893751795,0.0310680210568353,0.0420047261185511,0.0821620672669247,0.0767771945547726,0.0370945827417273,0.0625647975997137,0.0574583835781698,0.0199950924514652,0.0518085389181734,0.0451870906412572,0.0695365693620482,0.0621622866507746,0.0386432859403011,0.0363954627078045,0.0419300859351845
"SPEECH_134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182716844926203,0.0227426777325488,0.0664557929778962,0.0227996368190915,0.0433024415816027,0.0270511654172385,0.0313326185287209,0.0220687253459531,0.0381489482807751,0.101908762135141,0.0357236719342809,0.0685895776157419,0.0202422119493055,0.0245916143002505,0.0685317105329901,0.0526769821048651,0.0305431767664435,0.039052309040489,0.031055676884996,0.0437717264473219,0.0266937286781442,0.0275198560852768,0.0284628936869531,0.0884110095966198,0.0162204131064993,0.0592330394028106,0.0168460693395296,0.0265410287212652,0.056542320686456,0.0676087069491723,0.0326720332165218,0.0487761240960695,0.0370957897384783,0.0512248174185068,0.0663525265662146,0.0309856780600956,0.0683848088775259,0.0642414216356056,0.137270353326659,0.0307436329218507,0.0194421739636393,0.0254253026042503
"SPEECH_151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.182716844926203,0.0227426777325488,0.0664557929778962,0.0227996368190915,0.0433024415816027,0.0270511654172385,0.0313326185287209,0.0220687253459531,0.0381489482807751,0.101908762135141,0.0357236719342809,0.0685895776157419,0.0202422119493055,0.0245916143002505,0.0685317105329901,0.0526769821048651,0.0305431767664435,0.039052309040489,0.031055676884996,0.0437717264473219,0.0266937286781442,0.0275198560852768,0.0284628936869531,0.0884110095966198,0.0162204131064993,0.0592330394028106,0.0168460693395296,0.0265410287212652,0.056542320686456,0.0676087069491723,0.0326720332165218,0.0487761240960695,0.0370957897384783,0.0512248174185068,0.0663525265662146,0.0309856780600956,0.0683848088775259,0.0642414216356056,0.137270353326659,0.0307436329218507,0.0194421739636393,0.0254253026042503
"SPEECH_740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0810990821783899,0.0248798548271369,0.0622411432347593,0.0239088755027764,0.04597049520304,0.030965079808906,0.058406177359001,0.0362474440624822,0.0444158595254413,0.0643232435662661,0.0387016587740963,0.0734189547013404,0.0370274203764899,0.0359742147978806,0.0518841536060245,0.0609001758351361,0.0379838338644101,0.0605602977324678,0.0364775724353079,0.0522371341982493,0.0423773284103982,0.0910918773495076,0.0222645892484709,0.0801516007474165,0.0280257213309961,0.0497279574513713,0.0260111332351322,0.0331055263843727,0.0535865655482177,0.0437552160990544,0.0909588830924575,0.0688791779966073,0.0793450182191869,0.0189250493311192,0.0336772400338944,0.0559790927393008,0.0183831312215891,0.0336547538709993,0.0651275397967834,0.0239898699862892,0.0291687139259637,0.0541913423912698
"SPEECH_355",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0329621761150055,0.0192203404430812,0.0737070477667092,0.0264762735839714,0.0366787057995238,0.0290270826970452,0.0310084404515194,0.0591327481079137,0.0632287631186765,0.0471967443214765,0.0487292242404146,0.0649514408417648,0.035678046867446,0.0443873049924779,0.047433273422832,0.0327033849260715,0.120863708415525,0.0945036289866334,0.0331093097058698,0.0267150093077608,0.0322873458882822,0.0555750974845772,0.0221228933646321,0.0639141098622912,0.0199198655720246,0.0522995993447626,0.0307172234925699,0.0700247890176842,0.0707205167823631,0.0769641386155174,0.0953666979984271,0.0535713480580124,0.0432977348226677,0.0265086687351929,0.0299060762925043,0.0672026683357693,0.0206023880917931,0.0393547438549034,0.0472216389632764,0.0219328029610676,0.0398928089810217,0.0528841893689419
"SPEECH_125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0704743686066008,0.0229524277467353,0.0645703443126224,0.0274107162115699,0.0427492353220981,0.0259856020718096,0.0312288863746075,0.0438005675752652,0.0548022321370301,0.0747279162726649,0.0396542788688042,0.0834585144282221,0.0401458116908069,0.0328940347893182,0.048635461968011,0.0455563161986318,0.0591360763971725,0.0487450654581019,0.0376491754466388,0.0521086415489458,0.0533143265743428,0.0620688000313822,0.0211982944359387,0.0541754022193641,0.0207491425369666,0.0690043679498031,0.0274342308270056,0.0289893513075133,0.13593469200619,0.0436248108498843,0.0700710845238622,0.0409982853318643,0.0928762592493698,0.0322288354328836,0.0172890659714222,0.0525951117705094,0.0193604946653648,0.0674989954095778,0.0448815376540282,0.0326044939634987,0.0275568899281028,0.0388598539354675
"SPEECH_309",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0620688000313822,0.0211982944359387,0.0541754022193641,0.0207491425369666,0.0690043679498031,0.0274342308270056,0.0289893513075133,0.13593469200619,0.0436248108498843,0.0700710845238622,0.0409982853318643,0.0928762592493698,0.0322288354328836,0.0172890659714222,0.0525951117705094,0.0193604946653648,0.0674989954095778,0.0448815376540282,0.0326044939634987,0.0275568899281028,0.0388598539354675,0.0658745564310106,0.0328269572324713,0.0320408480956886,0.0224572947197466,0.055602433487069,0.0299218451539763,0.0462770772871344,0.0998942713267119,0.054274849044107,0.0614120307855162,0.0332589664371176,0.0561029166856891,0.0206605057671221,0.0270688372014896,0.0822894086308128,0.061895089633964,0.0236267844060793,0.0552127613995299,0.0451443657568941,0.0271695565182294,0.0669886439996402
"SPEECH_665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.040916829532372,0.0221138117064584,0.0495060017725229,0.0300325075487034,0.0505603225764897,0.0289511038755464,0.0590681409001022,0.0710653237123387,0.107284931906245,0.0506562621356446,0.0480809413293804,0.0271337043694547,0.0571657250458239,0.0277504797542615,0.0445757026449827,0.043820086489869,0.0396882871159386,0.0732236170302413,0.0273663943188492,0.0545286444581774,0.0465111817765978,0.0303482370836253,0.024316723726926,0.0681815919936835,0.0255673809529794,0.0313855625228725,0.0296178705977157,0.0315150359732175,0.0296804248180934,0.103986406775782,0.0338528560880064,0.0525911490673169,0.0874193556840677,0.0555793082772734,0.0273869847042586,0.0515303603296433,0.0305322435158492,0.0362092656084926,0.1121521480093,0.053988903372392,0.0197871359073327,0.0643710549911721
"SPEECH_203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.14681857220347,0.0224837554328609,0.0162248369994547,0.0146281025516552,0.143529769915938,0.0186605660124069,0.0571220753073232,0.0555555522376594,0.0871811178914112,0.0772146711353563,0.0385901253792838,0.0317479468484073,0.0234236923410728,0.020199719638591,0.0518267994784826,0.02997057007038,0.0178287760794933,0.059778274721463,0.0170883454432776,0.0255858702741288,0.0445408600378836,0.0316305300613784,0.0249748411852114,0.103659831070394,0.0151839719014659,0.0467440463098862,0.0411533124083578,0.0392790094304566,0.0974188533140822,0.067422897272485,0.038505012782275,0.101102132273864,0.150253740673239,0.0182970169850496,0.0212479017712398,0.0403027302223494,0.0320434080098757,0.0387974810534924,0.0286040226832651,0.0253826096671165,0.0214189508000527,0.0165777001244625
"SPEECH_308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.026508335520481,0.0315840081785408,0.0910428452889979,0.0475587580663341,0.0329702892103493,0.0298485701650634,0.0691034246677717,0.0762290151608504,0.0573135099146889,0.0253948547060863,0.0597100702453395,0.0807196671286555,0.0422297875199723,0.0293853471208379,0.0324592878574759,0.0338662964923993,0.0611565464744244,0.076398414056364,0.0408593034854063,0.0276985462759091,0.0279631224640522,0.0280044845184065,0.028678314541604,0.0354895228985583,0.0325994465508398,0.0485817030544397,0.0237284584135185,0.0203143605302572,0.101936415993854,0.0690711060990413,0.0458311707243434,0.0571708105798588,0.0538016278211511,0.0566636811091059,0.0290663288834458,0.0641295816989757,0.01801110394175,0.112373044170726,0.0574099235501569,0.0515940755434629,0.0240272547975113,0.0415175845789931
"SPEECH_157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0245260870032488,0.0135177212416154,0.095887313765614,0.0185014366290575,0.0619624392324666,0.0185511842361891,0.0400323288760937,0.191530200849729,0.0579431284017781,0.0407437864159978,0.0353438320251268,0.0697811388839107,0.0225450401173858,0.025113636919671,0.0562907285639975,0.0306064394054199,0.0205732128556005,0.0491843292009828,0.0371485124742057,0.0641762534184867,0.0260412494834227,0.0461424927011104,0.0242862328664464,0.0828975771504474,0.0278959293947352,0.0390833827712745,0.0222252313940442,0.0342227609490264,0.0340808539832105,0.0393930391854042,0.0426100593549501,0.0372673476779822,0.0985406240760172,0.041923606538678,0.0490188369998142,0.0568709969112205,0.0288068298290491,0.0698571053457153,0.086906767753139,0.066468189264258,0.0365568576753792,0.0349452781780978
"SPEECH_211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520868699095347,0.0242716546633696,0.0703005846444791,0.0212188533450241,0.0594757296982016,0.0325917582441213,0.0460998475820172,0.0633595811180954,0.095393639741592,0.0557055307697165,0.0456565557760997,0.0629391707058123,0.0280667049262174,0.0460245460006141,0.0325922550319669,0.0489260153222831,0.0439191124211859,0.0454894286821418,0.0420694317221362,0.0425790168357609,0.0412337128596304,0.0703564933376133,0.0271036121512759,0.0560889452159352,0.0305976538053263,0.0461337900600344,0.0279444744687479,0.0235741614572429,0.0448665843807236,0.0558363262981262,0.0509394438254874,0.039449096854158,0.110433528524623,0.0505139528406429,0.0255728430567325,0.0529627411961679,0.0360185812469212,0.0573075218348248,0.0843268643708024,0.0369729396372074,0.0351687553465504,0.0378316900908563
"SPEECH_568",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10273286542287,0.0220077060446773,0.0635305465671977,0.0273083658181626,0.027902935567348,0.0276711163020616,0.0506820520403645,0.0442679681521929,0.0602926866579287,0.0949356861928175,0.039791918299797,0.0764978554010741,0.0451986560790932,0.0269874995927237,0.0508085415938181,0.0333989486470465,0.0380838505749137,0.0433583266585879,0.0406471143393552,0.0582939628675897,0.0256013971803803,0.0490302886508516,0.0238067874345345,0.0712698391075798,0.0365651968151539,0.0367309717381465,0.0278596210339682,0.0294374912181991,0.0498357427085503,0.0678545002284818,0.0669029418275689,0.0685769330831852,0.0527524097076494,0.065867005296035,0.0313582645113559,0.0502161772117947,0.0271724028545893,0.0434179304185745,0.0745907504349425,0.0282153639116977,0.0481202743793754,0.0504191074277659
"SPEECH_521",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074234696897797,0.0205617359436643,0.0248439778656863,0.0181123582643888,0.076392962387541,0.0185905680368289,0.0480982066632983,0.0304121149125963,0.0763667988519893,0.0758354739746141,0.0321834614091893,0.092532293657508,0.0399664336887236,0.0428025893047413,0.0599021252163089,0.0185491367980848,0.073179655239915,0.0504074933488372,0.0650236294832037,0.0253618133128339,0.0366424747422499,0.0575353983896122,0.0215628738431363,0.0576622618967228,0.0228323014483063,0.0545120317346308,0.0285904001923231,0.0213596838582264,0.102674091144303,0.0545338010468078,0.0680941560672764,0.0515792170303951,0.101859979006202,0.0262539765656272,0.0263294707323081,0.0649051564670812,0.02771056151156,0.0556111695396305,0.0483083568781037,0.0281897070919962,0.0408624739829346,0.0390329315728159
"SPEECH_516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0636643806451309,0.039454169197309,0.021422649677954,0.0297055516630058,0.0450649413816117,0.0341192871078138,0.0274726163377451,0.0652601153417441,0.0320909595621057,0.0614278836392463,0.0582033691633507,0.106001209845264,0.0250967519734209,0.0492561795139186,0.0548712334157409,0.0539803567701101,0.0726146769587132,0.0437602447524384,0.0391468860373941,0.0212985002171337,0.0560880367988489,0.0924388739230022,0.0207097268995165,0.0765665245134009,0.0339515378533353,0.0452137481145249,0.0324451243407348,0.0433305901745404,0.0603947633154664,0.0435557957158145,0.0442456268895822,0.0786513580721093,0.0622376560672666,0.0321351810926843,0.0253614743678424,0.0409441630959141,0.0371028746427339,0.038483182420713,0.0787558697197144,0.0215510984041942,0.0371628630601592,0.0547619673167506
"SPEECH_661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.1518535260023,0.0213710981637935,0.0426783984822056,0.0197904157312672,0.0399207109242901,0.0242358605952696,0.0190253011299376,0.0298656959901819,0.0640234130148546,0.0342377770257606,0.030316775069489,0.0675568550752537,0.0673642897774065,0.0250340587802742,0.051839718846233,0.0291112228584659,0.0492063847348771,0.0742819110230417,0.0451396266328862,0.0645866968838913,0.0485602632583204,0.0893188593077161,0.0168025231287676,0.0443357740661344,0.0170379829090475,0.0401733236417442,0.0350713563971706,0.0535163409870553,0.0194949835533162,0.138008052310646,0.084588148259679,0.038813431711658,0.035454331724976,0.030382998942306,0.0200088852639468,0.0625568251042823,0.0435243552250929,0.032534885428732,0.0712653718846469,0.0485263485021447,0.0294532969820115,0.0491319246689263
"SPEECH_562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0587704081628875,0.0226114193269256,0.0605692164672654,0.018168167845533,0.062437184747318,0.0224383511806091,0.0797794402687202,0.0524477039901022,0.0669034795402509,0.0620055144596568,0.0380577612049115,0.0928655643810345,0.0238474592590349,0.0264588555740556,0.065675019852157,0.0402024445513252,0.0510418917223416,0.0473615140257579,0.0195358398288964,0.050566871496527,0.0382558921146898,0.027998622842892,0.0362277372659574,0.0620431691263325,0.0307750975568971,0.0502527788879999,0.0346877578524643,0.0506081565570113,0.0366186294718004,0.0425645696316505,0.048850840776933,0.0531635703101272,0.10765991275096,0.0291862861970845,0.0337200749241604,0.0493839323191706,0.0422324026418112,0.0714609856616371,0.063579889722744,0.0506999732496058,0.0377458811673537,0.0405397310854076
"SPEECH_129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0264296851872852,0.0246710283523541,0.0527494965014601,0.0329884034246827,0.0381639721869882,0.0295138320946472,0.0368112772849525,0.0347413810543605,0.0520533384750724,0.0365241439235594,0.0880485400806782,0.0914929728266406,0.0412123485815832,0.0438492803773301,0.0813259611301079,0.0399393522597773,0.0688325243771457,0.0453887745887984,0.0449352736508491,0.0516599951626083,0.038668418479119,0.0303356050144043,0.024608677759569,0.0653403671304848,0.0209954091431475,0.0577766514269717,0.0227041703378012,0.0390522837428971,0.100299456719938,0.0563670743313699,0.0734635278552881,0.0410012549109529,0.073634212004434,0.0350701737269779,0.0273836208380042,0.0438906835206738,0.0588313454859142,0.0559419114119728,0.0594720228322468,0.0468542365747678,0.0431692756577416,0.0238080395744423
"SPEECH_499",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0378913720411383,0.0252079281959396,0.0587873443776389,0.0233492016495386,0.0946487982627971,0.0307877663760151,0.0487764641764067,0.0528408142930004,0.0696188094321199,0.0402016215802651,0.0415130747305359,0.0879508749697751,0.0404432707124912,0.0309741989345448,0.0572497625235045,0.0489328808846184,0.0421263137829982,0.0735615415370927,0.0413275660472184,0.0249780312466747,0.0288323642456863,0.0331786521209159,0.0240027634353722,0.101520808651889,0.0286685530052179,0.0316655961295613,0.0313368682675441,0.0281679888475709,0.0593000334423688,0.0359143109756693,0.071707731608829,0.0438859845402602,0.0411844386326305,0.0786089206266233,0.0475946292619918,0.0284319020636103,0.0483829179657001,0.0434495627105721,0.10190902552492,0.0384268626972661,0.0295758660051191,0.0530865834863684
"SPEECH_513",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0407367911310294,0.0211946665416321,0.0598438992868682,0.0187894032038555,0.0661785524486185,0.0377671741155062,0.0472641570700613,0.03283915112275,0.0886420912320972,0.0762044994768532,0.0604365232708135,0.0691269955515127,0.0608320138604461,0.0256201963594785,0.0366429707998621,0.0323020184511106,0.0776872783855915,0.0622311066484879,0.0276872351924863,0.0273326827261282,0.0306405931248109,0.101327960460654,0.0207310406848833,0.0602809338543201,0.0230644279740532,0.0421482781858093,0.0332270932262862,0.024470614641501,0.0410588520101498,0.0605854444647013,0.0596597004487655,0.0482773296002318,0.069096388747901,0.0299024531444479,0.023176641172196,0.0467715663614407,0.0294441088702015,0.034175898125553,0.0866456890442315,0.046046126207109,0.0416210088075447,0.0782884439680192
"SPEECH_540",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0400756801495559,0.0228006636277573,0.0623118661576514,0.0251273930113851,0.0328234796917897,0.0321517951849282,0.0461024600354942,0.0319819052843452,0.0566449385054501,0.0561866311099503,0.0734801833457115,0.0868390984619633,0.0667322260723054,0.0252812404143645,0.0534048298771804,0.0333825156172948,0.0559986665604288,0.0815159868435366,0.0544896013367944,0.0306207914323519,0.032048047279761,0.0580288315737848,0.0205377438522752,0.110904044222033,0.0209629120403243,0.0607524800520786,0.0227280114102995,0.0293220516145573,0.0379579991566148,0.100001394422552,0.0554527857085917,0.050248899554114,0.0377699613963077,0.0403045596275951,0.0411360474925184,0.036416358444861,0.0486993877719177,0.0476161057125314,0.0446787421248594,0.0308390180539381,0.0283844607909413,0.0772582049773047
"SPEECH_316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101327960460654,0.0207310406848833,0.0602809338543201,0.0230644279740532,0.0421482781858093,0.0332270932262862,0.024470614641501,0.0410588520101498,0.0605854444647013,0.0596597004487655,0.0482773296002318,0.069096388747901,0.0299024531444479,0.023176641172196,0.0467715663614407,0.0294441088702015,0.034175898125553,0.0866456890442315,0.046046126207109,0.0416210088075447,0.0782884439680192,0.0271359963662847,0.0169180449375007,0.0574755371419397,0.0281923314100806,0.0393761637750794,0.023185678337432,0.0540866554850849,0.078552392214649,0.0579734980590604,0.0670858825898543,0.0444951936083299,0.0620102297457581,0.0276963011167592,0.0201952449443921,0.0857165204101248,0.0676095327560152,0.0470052156676801,0.0683793956178579,0.0170303282152293,0.0542616241584431,0.0556182334424447
"SPEECH_315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0441371313794348,0.0249318268897161,0.0738757957280905,0.0284155130633319,0.0431078687672495,0.026364215174241,0.0705150684789646,0.0321140845780649,0.0690864454840699,0.0595628345013686,0.0444639519536031,0.0732033285736995,0.0381945291664772,0.027701327764915,0.0656674030669817,0.0583523142362421,0.0467704500931142,0.0701335559973331,0.0382467351257442,0.0325149269330017,0.0326406930443562,0.0594573671648395,0.0181593097513046,0.0613152211882484,0.0250921477224332,0.0741046378630769,0.0193984491617183,0.0394265290454836,0.0668935963884403,0.054642908756344,0.0937957639461944,0.0418882058993089,0.078295775117009,0.0404176658895813,0.0329024063487113,0.0677584690639366,0.0483371444647551,0.0406965279755729,0.0337873079936746,0.0337773827565916,0.0347950901312158,0.0350580933715597
"SPEECH_531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0441371313794348,0.0249318268897161,0.0738757957280905,0.0284155130633319,0.0431078687672495,0.026364215174241,0.0705150684789646,0.0321140845780649,0.0690864454840699,0.0595628345013686,0.0444639519536031,0.0732033285736995,0.0381945291664772,0.027701327764915,0.0656674030669817,0.0583523142362421,0.0467704500931142,0.0701335559973331,0.0382467351257442,0.0325149269330017,0.0326406930443562,0.0594573671648395,0.0181593097513046,0.0613152211882484,0.0250921477224332,0.0741046378630769,0.0193984491617183,0.0394265290454836,0.0668935963884403,0.054642908756344,0.0937957639461944,0.0418882058993089,0.078295775117009,0.0404176658895813,0.0329024063487113,0.0677584690639366,0.0483371444647551,0.0406965279755729,0.0337873079936746,0.0337773827565916,0.0347950901312158,0.0350580933715597
