"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","pre_meet_T29","pre_meet_T30","pre_meet_T31","pre_meet_T32","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","post_meet_T29","post_meet_T30","post_meet_T31","post_meet_T32","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","pre_pub_T29","pre_pub_T30","pre_pub_T31","pre_pub_T32","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28","post_pub_T29","post_pub_T30","post_pub_T31","post_pub_T32"
"SPEECH_508",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0316243557712446,0.0224694882030736,0.0161050123613761,0.0484923552942277,0.0316347139754675,0.0403527715050364,0.0326310155794152,0.0163728641471035,0.0240165020205055,0.0146901624631963,0.0378259185083471,0.0372145093557332,0.0406904461699795,0.0182988852899677,0.0519993420087671,0.028518009753289,0.0236296182449141,0.0411709272104751,0.0317619844325043,0.0124693682014076,0.0289121945014338,0.0191285767586266,0.0351346808247988,0.0372600699365565,0.0371953193927606,0.0477215970174734,0.0488895469649143,0.038885444701238,0.0547681896247599,0.0189280710211642,0.0169437881296408,0.0142642706306019,0.0390901839908522,0.0395904980150044,0.0148582659200462,0.071253397158285,0.0205607574909971,0.0173477655653727,0.0373814247048366,0.0474499549306208,0.0112524691220649,0.0108308306303371,0.0184834972994405,0.021101269361492,0.0340222335870716,0.0205818076885347,0.0722096287406447,0.0532218575565005,0.0189988373055453,0.0180938767891975,0.0123938867955426,0.0122660245615132,0.017437154766427,0.0192762983521362,0.07613284826109,0.0164342579556357,0.0833822005841083,0.0312096668705522,0.0211215131632662,0.0176392319441472,0.0826178804218533,0.0118546645254521,0.014381751287501,0.0175240646539311
"SPEECH_163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357415034844796,0.0282846067753192,0.0165924185864206,0.0543839693963825,0.0232401416326783,0.0227864751033345,0.0285607826356969,0.0222959520556586,0.0336549558373107,0.0165242286085921,0.0384809464680786,0.0238047514729757,0.0357102218798609,0.0287123364443449,0.0269573702963224,0.0501871979955619,0.037169889939456,0.0217580644279692,0.025802515255378,0.0302002428008514,0.0220730024953715,0.0282880175422538,0.022522814495052,0.0224502439070844,0.0699164837635523,0.0179985824669596,0.0409699450975384,0.0428726559451648,0.0461245380661748,0.0212072357799012,0.04195221534015,0.0227756940041256,0.0317004788280955,0.0156344192832132,0.0125956525734894,0.0784744442313061,0.0360094610692227,0.0543513688532094,0.0376792823132881,0.0177273685929101,0.0109264928795574,0.0112565957357211,0.0229768531648862,0.0254278217826993,0.022105514194225,0.0227870355003217,0.0552612748037253,0.0609806947095547,0.027687762842608,0.0549728245035185,0.0133034364712564,0.0122148708977832,0.0406788564234329,0.0225858888665944,0.0403243637230666,0.0499020453578372,0.0242527447250728,0.0395072484212731,0.0610947613591235,0.0210272831340677,0.0206006608725508,0.0118537447706155,0.0293081719693494,0.0147905771464249
"SPEECH_206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0270308064358308,0.0281802867600684,0.0169459278031775,0.111181960821533,0.0141332299945651,0.0460967244823314,0.0196346275833413,0.0424066253591841,0.03156925512861,0.0219346338355729,0.0274487150090792,0.0372770795947253,0.0201457174633632,0.019582332943668,0.0142659243020167,0.0685419998399878,0.0231320606599823,0.0576516195566439,0.0149516239399416,0.0223817088618558,0.0281329279748456,0.0309792922407523,0.0375943955390239,0.0206967782328706,0.0122805445981903,0.0125556255043392,0.0550338013154478,0.0200790711506821,0.0664891108941353,0.0119083763134007,0.0210723461084385,0.0186848697523953,0.0146682611429974,0.0313855123499076,0.0145821042718194,0.0574594352567744,0.0283029044464958,0.0622861083727534,0.0294415970323731,0.0270664138413742,0.0432946636909329,0.0213229326685603,0.0196631642188893,0.0142254389033781,0.0199018740340284,0.0170309868823195,0.0214513737129459,0.101922363335943,0.0342898687355902,0.0138037206268644,0.0197617927035742,0.0187911364263287,0.0310456596242791,0.0368267878036886,0.0282661218698748,0.0546496178133157,0.0321602681494743,0.0208998181721364,0.0513821581181425,0.0211088457872436,0.022536325590446,0.0110620756039429,0.0430662983422907,0.0363443704713157
"SPEECH_510",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0214221783105478,0.0407981329371145,0.0145493260768708,0.0205341900719449,0.0184197046590826,0.0453264406846962,0.0191653500623845,0.0256249834551797,0.0115468524254056,0.0120739531853121,0.015498864872313,0.071662122196638,0.0263559776072265,0.0167161428519185,0.0393330078116034,0.0654363350151287,0.040352474772305,0.15117385069541,0.0103557401268928,0.0251648653087137,0.0225379303872001,0.0125748882641259,0.0317260246044621,0.0422486068113705,0.0152279888667322,0.0152803202289176,0.0225117647061074,0.00647071029342593,0.0342484880712037,0.0167161428519185,0.0118177284309864,0.077128913356861,0.0273260749400555,0.0232418657286503,0.0197239455592848,0.0524090565304642,0.0223775553225892,0.0276348901090917,0.0195038441286632,0.0489655500320976,0.0134365647627152,0.0255964699281012,0.0290750870983524,0.0271032850838628,0.0266958838514197,0.0317316985436845,0.0459250271255956,0.0359300895415215,0.0273264380772292,0.0600097532566715,0.0389356278227995,0.0148025040366223,0.0323941201351291,0.0500858660990511,0.047169833558115,0.0161559345270257,0.055150547665758,0.0303316268847062,0.0279082411139809,0.0162135249775161,0.0426162241557721,0.019889743020326,0.0135140693268324,0.0308190570563154
"SPEECH_500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0211491548781409,0.0363429416160427,0.0155018646658294,0.0425948764522939,0.0221015585426278,0.0354639615069138,0.0326915389362062,0.0270329455657267,0.062365167676958,0.0158104799159734,0.0321476128808117,0.0208260327221383,0.0341415476187024,0.0328800722473706,0.0425892449248172,0.0363401973543906,0.0381888204720136,0.0247200112337741,0.0320344604011463,0.0163508110994867,0.0485438022920571,0.0403325448639615,0.020897360049115,0.0312507470060088,0.0331754842884958,0.0294277901986727,0.0805494812243464,0.0180035597004029,0.0214206417671614,0.0191351371642582,0.0157745204619635,0.0202156302721924,0.0136756362031351,0.0570798373823388,0.0216956451805772,0.125074534330339,0.0177060001468239,0.0227528765158767,0.0349978126685692,0.0282162001486954,0.0727675648134719,0.0116909296132219,0.0239719904476325,0.0351422570468502,0.0366587103503986,0.0430681957013738,0.0133090525905681,0.0443367609439278,0.021863326535447,0.0243792929701349,0.0171117337436392,0.0228324700281105,0.0398319497466812,0.0270969115831003,0.0168571690763296,0.0337761603031437,0.0257140707472511,0.0142699026063198,0.044190234187549,0.0285485577357729,0.0137515304666743,0.0220983534748623,0.0286771636348541,0.0168571690763296
"SPEECH_177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338306315884772,0.0314537354835823,0.0274962166332045,0.0762925391272767,0.0245746896352714,0.0319076321199635,0.018084633754039,0.0322083489729214,0.010440390208989,0.018514242499519,0.0167519204581759,0.0177937579277548,0.0297198575211793,0.0242431518562887,0.0259766581521963,0.0557424123969254,0.0191947908870466,0.0293654497621862,0.0300412677560038,0.0171154944455243,0.023326839502583,0.0573458227062917,0.0267256593727718,0.0222096410545534,0.0267735973328424,0.0492846622798415,0.0728871863998558,0.0605099889335359,0.0383020764451669,0.0147660373218682,0.0174164124160205,0.0197042550481435,0.0399025426007287,0.0300365848920763,0.00981746159275414,0.059495380465114,0.0157297391523504,0.0317297444466648,0.0384136291449129,0.0221006631630479,0.0157777290377602,0.0160312361424205,0.0146476654070127,0.023839452346552,0.0488860227211914,0.0404994053191773,0.0322070654297311,0.0467171613807276,0.0240551795732622,0.0406974259441082,0.018715410695902,0.00884509294100832,0.0375151025707428,0.0272070164626279,0.0488214281779916,0.0122909773253488,0.042875342803149,0.0482415758270626,0.0243647042204592,0.016896633308311,0.0663605069559526,0.0375562357314286,0.0304193401894906,0.0293065440309327
"SPEECH_556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0338306315884772,0.0314537354835823,0.0274962166332045,0.0762925391272767,0.0245746896352714,0.0319076321199635,0.018084633754039,0.0322083489729214,0.010440390208989,0.018514242499519,0.0167519204581759,0.0177937579277548,0.0297198575211793,0.0242431518562887,0.0259766581521963,0.0557424123969254,0.0191947908870466,0.0293654497621862,0.0300412677560038,0.0171154944455243,0.023326839502583,0.0573458227062917,0.0267256593727718,0.0222096410545534,0.0267735973328424,0.0492846622798415,0.0728871863998558,0.0605099889335359,0.0383020764451669,0.0147660373218682,0.0174164124160205,0.0197042550481435,0.0399025426007287,0.0300365848920763,0.00981746159275414,0.059495380465114,0.0157297391523504,0.0317297444466648,0.0384136291449129,0.0221006631630479,0.0157777290377602,0.0160312361424205,0.0146476654070127,0.023839452346552,0.0488860227211914,0.0404994053191773,0.0322070654297311,0.0467171613807276,0.0240551795732622,0.0406974259441082,0.018715410695902,0.00884509294100832,0.0375151025707428,0.0272070164626279,0.0488214281779916,0.0122909773253488,0.042875342803149,0.0482415758270626,0.0243647042204592,0.016896633308311,0.0663605069559526,0.0375562357314286,0.0304193401894906,0.0293065440309327
"SPEECH_215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.020848252010813,0.0421584337532809,0.0114764964259182,0.0576885327990594,0.0287572870037334,0.0322516121513657,0.0150899174405205,0.0342513147955609,0.00643670491947948,0.0088968821494311,0.0141637419325505,0.0319082076784101,0.0581359815224816,0.0249489235149573,0.0150997797689471,0.0360061660782734,0.0368901420358317,0.131277092442347,0.0201549268928766,0.0200056884304905,0.023474389507496,0.0515973055439348,0.0451870462364376,0.0145438902440081,0.0125623290081839,0.0374644753790004,0.0129920948647133,0.0427724055777043,0.0112036151228912,0.0817249213229843,0.00917170601568302,0.010859737430635,0.0151132382027826,0.0439411515117738,0.0153212293407393,0.0739351820902261,0.0227508431022638,0.0454875472981453,0.0154437916906265,0.0243340481814673,0.0348980189433252,0.0253835761943017,0.0443943979317996,0.0166750890918628,0.0371658924989505,0.0468421675206901,0.0164560353734072,0.0445369895612337,0.0449028515805219,0.0202412884835693,0.019408703729104,0.0282197118743069,0.0451775261582143,0.0174529811464724,0.0153479059460611,0.0288709344910189,0.013738034760989,0.0320523658907875,0.113310588920759,0.0221804712230851,0.0300174724400659,0.0156517828285832,0.0201979276871665,0.0105502543056999
"SPEECH_318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0151132382027826,0.0439411515117738,0.0153212293407393,0.0739351820902261,0.0227508431022638,0.0454875472981453,0.0154437916906265,0.0243340481814673,0.0348980189433252,0.0253835761943017,0.0443943979317996,0.0166750890918628,0.0371658924989505,0.0468421675206901,0.0164560353734072,0.0445369895612337,0.0449028515805219,0.0202412884835693,0.019408703729104,0.0282197118743069,0.0451775261582143,0.0174529811464724,0.0153479059460611,0.0288709344910189,0.013738034760989,0.0320523658907875,0.113310588920759,0.0221804712230851,0.0300174724400659,0.0156517828285832,0.0201979276871665,0.0105502543056999,0.0289292908812327,0.0411636157264125,0.00914160552468707,0.0605259528623098,0.0173273024487511,0.0350174223355752,0.0418817779627304,0.0611218688200437,0.00803846806260845,0.0135205642383601,0.0129507337375567,0.0182688014160694,0.0313401100956652,0.0397474444761887,0.0723429602920287,0.0576463967484584,0.03545265556695,0.027805521201768,0.0426695113828732,0.0108876050085865,0.0367298919367392,0.0282956790370793,0.0279035059981725,0.0173073515703361,0.0561271145580866,0.0227304554198335,0.029213354814018,0.0312685686218265,0.0132762463961531,0.0337198686273079,0.0203142460964848,0.0173341081351067
"SPEECH_369",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0300489686362578,0.0234003419844059,0.0136891686167901,0.080256217191685,0.0132733253227029,0.0211358373921617,0.0145051316150822,0.044933626104199,0.0117624535663371,0.0160584629513098,0.0181633495673585,0.0234096028224794,0.0146659800224657,0.0273175225745231,0.0293121029022951,0.0639105508756932,0.0243732725095779,0.0741841159969481,0.0285024614009047,0.0127725568357924,0.0325401042524531,0.0219275714003156,0.0165826659021864,0.0228635987763992,0.0442215114777335,0.0257423452705261,0.157811393340378,0.0138526714594845,0.0125435608563221,0.0239089098273808,0.023273526785107,0.0190570917627447,0.0209102438255181,0.0268000428684235,0.0208033834775852,0.0593698357754083,0.0243774910301463,0.0301219569277903,0.0584558132321588,0.0207493591413105,0.024645297502799,0.0152469635898274,0.0169094921585077,0.0215361705330731,0.0487108874996728,0.0120922281090923,0.0424805888892997,0.056487697400726,0.0398583139988677,0.0142815823759277,0.0289496122189079,0.0222747609027433,0.0446210326242361,0.0529093879164137,0.0271632207091149,0.0362151497555411,0.0299934619820123,0.0216630511628344,0.0451163491787017,0.0155570586131093,0.0397888055103663,0.0197605643491183,0.0271651802874324,0.0349850164533341
"SPEECH_560",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289292908812327,0.0411636157264125,0.00914160552468707,0.0605259528623098,0.0173273024487511,0.0350174223355752,0.0418817779627304,0.0611218688200437,0.00803846806260845,0.0135205642383601,0.0129507337375567,0.0182688014160694,0.0313401100956652,0.0397474444761887,0.0723429602920287,0.0576463967484584,0.03545265556695,0.027805521201768,0.0426695113828732,0.0108876050085865,0.0367298919367392,0.0282956790370793,0.0279035059981725,0.0173073515703361,0.0561271145580866,0.0227304554198335,0.029213354814018,0.0312685686218265,0.0132762463961531,0.0337198686273079,0.0203142460964848,0.0173341081351067,0.00598155929038282,0.0636379551820728,0.0127509337068161,0.230538048552754,0.00598155929038282,0.0101832399626517,0.0337593370681606,0.104020774976657,0.00598155929038282,0.00738211951447246,0.00668183940242764,0.0395950046685341,0.0433298319327731,0.0190534547152194,0.0101832399626517,0.0526669000933707,0.051499766573296,0.00971638655462185,0.0617705415499533,0.0132177871148459,0.00854925303454715,0.0272233893557423,0.0295576563958917,0.0141514939309057,0.00714869281045752,0.0260562558356676,0.0384278711484594,0.0064484126984127,0.0113503734827264,0.0125175070028011,0.0220880018674136,0.00854925303454715
"SPEECH_310",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253751382732165,0.0296446817054247,0.0127151432512867,0.0625820607741974,0.0271016308679448,0.0241923540242721,0.0773210395426907,0.02136015861827,0.0189087732292416,0.0203419008780443,0.0448278020086823,0.025449201609922,0.0234122799676969,0.0235405597012398,0.0303539934130201,0.0861879254557784,0.0264702786919702,0.0183878627113929,0.0239919232172325,0.024687666194295,0.0206410503942064,0.0263876947278073,0.0278655196692687,0.0310506686105333,0.062164513256342,0.0304476826524534,0.026350693307132,0.0165794669346389,0.0130465949772899,0.0617834478258842,0.0177042670905249,0.0191260264181002,0.0293839801035719,0.0468120213169707,0.0145319813524188,0.0893578558644837,0.0271014288179995,0.0238988006304771,0.0316321776612314,0.0299322410380629,0.0102173760982583,0.0121193711675859,0.0229315234767062,0.0503299923691437,0.0235655927610045,0.0105476502702633,0.0201971478673672,0.0935832863656231,0.021353744684231,0.0359243979635493,0.0116434932138793,0.0161930084973169,0.0551295332109806,0.019516914988556,0.0254139521456286,0.0200843045871534,0.0235074218228024,0.0190665736581078,0.0621797436654563,0.0171042022532626,0.0124899780482796,0.0255117754703086,0.0784621841121325,0.020276344517187
"SPEECH_535",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0419700361777296,0.0242839428847596,0.0435174188455702,0.0449725472880878,0.0174919814293792,0.0423243361500584,0.0370590169409324,0.0423410185108797,0.0401510537061692,0.0181763434849659,0.0241570545643614,0.0373071903081939,0.0407583147322458,0.0241032869917946,0.0543929397304908,0.0549845825070021,0.0204312297972281,0.0172642148360701,0.0175859572748126,0.0243773363157568,0.0296901847967211,0.0572823613906603,0.0160506106807351,0.020993804146824,0.0352733570460318,0.0277411490139833,0.0422034594168375,0.00979158255268878,0.0258016055535706,0.0143042557382942,0.0353394093897797,0.0178784177973856,0.0480494724279613,0.0325624388634511,0.0167295909669439,0.0604167007782058,0.0307155297346855,0.0313385810764584,0.0190548295571472,0.0196020080066433,0.0142827264398711,0.0173859425363729,0.0412372473647989,0.0233359209429032,0.0321446638641344,0.0214236039218311,0.0407512536499167,0.0464077356766679,0.0188582557283358,0.0313433378329755,0.0524865218892523,0.0189633175917029,0.0241815666443771,0.0496697191579011,0.0351813003614673,0.0229721870602812,0.0406929022624722,0.0335105157263676,0.0299934595645609,0.0302611399198092,0.026642577265329,0.0145679045770487,0.029325841999569,0.0459112066105575
"SPEECH_301",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0803214600177451,0.0241035670356276,0.0110522265428713,0.0127793730869793,0.0416674679817204,0.0258504603363873,0.011254260679206,0.0145917444603331,0.0108544189838772,0.0113027283912232,0.0120497360336589,0.0230173914867645,0.0674873165789743,0.021077053256115,0.0316790800009368,0.0466506539369641,0.0206672520528475,0.067615487982933,0.0664902462335856,0.0131882344077467,0.0447050600318566,0.0152051124214046,0.047593739049973,0.0107248223904316,0.0796943625883603,0.06012429933735,0.016107267709101,0.0205534932018683,0.00960537566595552,0.0180942283825964,0.0123564366541201,0.0515356430804852,0.0427409933431561,0.0241913442735062,0.0133945656785906,0.0428675248441753,0.0205237379422794,0.0257717339203449,0.0263859039956587,0.0191595417679981,0.0157949311003666,0.0181351400923284,0.0265547461632621,0.0165602743711698,0.034035518409861,0.0312521317930832,0.0306748261909772,0.0726298940021737,0.0359768711635563,0.0392334587950951,0.0422527672882124,0.0152019444817677,0.0361776334299202,0.0271374628450866,0.0206999781109318,0.0187038383697494,0.042412629645921,0.0575640201830926,0.0365126013812902,0.021500440989886,0.0488817753605746,0.0418369053204639,0.0384295314577033,0.0168053332878177
"SPEECH_498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0392011961022514,0.0290982114744322,0.013226173540019,0.0991709124092564,0.0235660524297246,0.0257899652385371,0.0160763458745975,0.0209193705853109,0.00936184507209919,0.0121078325602898,0.0163533997272053,0.016596666325612,0.0234074865040685,0.0209932766342249,0.0512574365004009,0.0776578879979857,0.0361209342799965,0.0417958385582821,0.0147275074471074,0.0142272586322518,0.0428367813507738,0.0148433109967028,0.0159206438287348,0.011307251690403,0.0331638682440688,0.0707743366956588,0.0554821895438035,0.0211393589812943,0.0146762921380951,0.0169909760657162,0.0751176429396266,0.0260917496314693,0.0298740482431505,0.0332754087873682,0.0348200633464395,0.0336342679273544,0.0144119000811334,0.0183281454783748,0.0298740482431505,0.0132261046620483,0.0252868922798477,0.0149267849341571,0.0132261046620483,0.0645585642513886,0.071049233913749,0.0370356284715721,0.21148797821881,0.0241010968607627,0.0132261046620483,0.0669301550895588,0.0189990560444361,0.00982474411783062,0.0241010968607627,0.00982474411783062,0.0361618844785621,0.0132261046620483,0.0161125803532422,0.0361618844785621,0.020699736316545,0.0144119000811334,0.0115254243899395,0.00982474411783062,0.0132261046620483,0.016627465206266
"SPEECH_659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0253052576314785,0.0250964466648591,0.010757712178685,0.0181855182086623,0.0164400620748067,0.0433516252038,0.0184552306958239,0.0244593812409324,0.0124504269946246,0.0166382840040194,0.0132251018394032,0.0540261930880269,0.046805385658719,0.0535291844670678,0.0433957999732753,0.0351531427417981,0.0202821903147082,0.1465871434923,0.0106139860366551,0.0130966171438688,0.0435401116719564,0.016024580697273,0.0626173517655421,0.0130523715752421,0.0423505610282422,0.0231327156041254,0.0138094076396638,0.0126813045352049,0.0255632493211718,0.0713971086075779,0.0103529180209821,0.0176236298795043,0.0272236731596283,0.0397658578563196,0.0132813535826865,0.0526007555014783,0.0225535964903611,0.0526294894418978,0.0319936889115242,0.0383242306388645,0.0141616701394793,0.0193310802911391,0.0263611229843926,0.0183644136702328,0.0406766193895189,0.0435169224822285,0.0261641073389638,0.0413254466964263,0.0452140357957464,0.0483550847267126,0.042765041367562,0.0204197138304401,0.0447652217383889,0.0161504673683165,0.0432211804267895,0.0132120511331723,0.0586830950210123,0.0189976931154847,0.0302350455531354,0.0249365663909912,0.016132202782163,0.0200122832389694,0.0271620882102201,0.0214642007257538
