"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent"
"SPEECH_228","2000-05-22","2000-04-01",61.7407407407407,0.0424970150862845,0.0243311433896776,0.0366549808399266,0.0206528517300134,0.0201521734131868,0.0214968647722768,0.0485862818072519,0.0179751680303145,0.0257716773448367,0.0198339815183904,0.0192658819217071,0.0265951431380588,0.0281804463171886,0.0245386092440221,0.0227509941371501,0.0201999256057601,0.0425238786867014,0.0353418874681208,0.0174562411439062,0.0194661595036934,0.0200553950919587,0.0399778466740594,0.0194461783737001,0.022562705988259,0.0351280890380302,0.0523646951444386,0.0685911503759231,0.019465380189996,0.0208246532155301,0.0830039902123121,0.0354541368827408,0.0297884782904713,0.0190659954241132,0.0163089380882441,0.0127295515806696,0.0204523137184719,0.0104975515355794,0.0106196529803771,0.011015725867306,0.0274771209765549,0.0085161890299204,0.0111973807391125,0.0101431169773769,0.00903896882766382,0.0142993428810739,0.0171800885159613,0.0141312313673946,0.0104126427694352,0.00992000341119957,0.0189139974899673,0.0160546276535608,0.00950080873694544,0.00898764360526553,0.0101592059176596,0.0168417880485193,0.0111854324296584,0.0114894832167873,0.0121891760953603,0.01948074551635,0.0420381772391331,0.00982856078622475,0.0109363415391012,0.0340384233217823,0.017726796865039,0.0116065756692413,0.00972186485482037
"SPEECH_401","2000-05-25","2000-04-01",67.95,0.0398419173325393,0.0232281211613369,0.0359979199641776,0.0186015013980878,0.0217090338519857,0.0281724849947093,0.0281416919238781,0.0211091605422667,0.0209923203695542,0.021139231283629,0.0231817727628836,0.0424447240448206,0.0227433313456473,0.0261029418112552,0.0266798480622308,0.0270124544470963,0.0265977867568277,0.0216474004287359,0.0219124513488943,0.0187760442051072,0.0225712514259346,0.0347360346670981,0.0216618950811721,0.0273129250696256,0.0385194092074776,0.0479632312945923,0.0911023976941747,0.0162264121555222,0.0181064656244918,0.0814198950039543,0.0341201852653055,0.0269920803039657,0.0232356791710221,0.0110638909890361,0.00673714826276867,0.00813296621200629,0.00445507819400943,0.00761595398848776,0.00463661940794214,0.00784669277428417,0.00654587869003334,0.00428617630664672,0.00623897996157857,0.00689752951145052,0.0176078251395443,0.00559163832445433,0.00996978098509533,0.0111816353722493,0.00872768074143606,0.00557747759499814,0.00567903308247299,0.00865445716571548,0.0046707536927235,0.00380967252619695,0.00252645916887803,0.00475673380084218,0.0104503218014806,0.00457092065469405,0.00827588465124664,0.0172491423125735,0.00470476006059624,0.00536395741164207,0.0172454395759522,0.0123900100453838,0.00739968144582047,0.00597648405664802
"SPEECH_280","2000-05-26","2000-04-01",54.7037037037037,0.0698844743583591,0.0222640614159571,0.0550817684703277,0.0219552704762926,0.0237266417324009,0.0236379638930136,0.0277709012606156,0.0193440735772247,0.0269854550587244,0.0215348561354952,0.0186689405104431,0.0246180593565419,0.0208009833379326,0.0246026737324867,0.024621147824568,0.0212258897868851,0.0571169889249102,0.0211555237941311,0.0208614395450614,0.0193186394198952,0.0180436306552791,0.0403510356156703,0.0223253865129876,0.0162857227012763,0.0249364485019166,0.0380169553248456,0.0524051734032438,0.0233581404238392,0.01865777695376,0.0731012957299346,0.0534932158766725,0.0346228022068334,0.0192266634824749,0.000241309540840559,0.00372800596063562,0.0073406092703643,0.00232712446644391,0.00329206618414067,0.00423914837815292,0.00592402183800766,0.00213211380055165,0.00617375541746777,0.00353413072418144,0.00383592602189694,0.00292012768877668,0.00443567384597067,0.00503821565624575,0.00717075207603245,0.00196780228104788,0.00178243281837901,0.00468139121036048,0.00408326886021013,0.00290573769882421,0.00257101713818476,0.00719744231596854,0.00412329461018555,0.00339910978313211,0.00477161732462524,0.00387189624379268,0.0166429232788803,0.00260281930079395,0.00337628264804442,-0.00313364703605651,0.00543865422462134,0.00440596453148199,0.00649067219648422
"SPEECH_623","2000-05-31","2000-04-01",51.2307692307692,0.0682042591616737,0.0319028402344419,0.0415530451376995,0.0195389085327828,0.0238276486355363,0.0241713170220911,0.0262591347744148,0.0179333481867157,0.0294188369492015,0.0216571139471375,0.0207890174128308,0.0275683933122319,0.0233172784963429,0.0197945327520987,0.0241291393730063,0.022464463503793,0.0327843118948323,0.022913076855089,0.0259787746274364,0.0176206503573099,0.0194029926523373,0.037983526298765,0.0239974039968414,0.0208915122602395,0.0266141570830773,0.0293956105379068,0.0730734182179119,0.022816157545138,0.0172706976504441,0.0957354191959302,0.0376213493099307,0.0308876089682489,0.0224840551165628,-0.000215698437807656,-0.00546358024777791,0.000679155068586498,-0.00214606622309631,-0.00240469470783625,-0.00156118752547026,-0.00198782332163865,-0.00275647395449071,-0.00217128688174748,-0.00333712767328678,-0.00270445434871268,-0.00410021067429172,-0.00348432168378072,-0.00182189701815864,-0.00254732205353138,-0.00322670790707621,0.000285056444031511,-0.00423379449350239,-0.00201773988880787,-0.00205984741235102,-0.00309637802043538,-0.00932746819572915,-0.00255878292410012,-0.00481107775207788,-0.00517954671111722,-0.00305252626668523,-0.00743561256390373,-0.003381668292831,-0.00242249973934502,-0.00699938064441784,-0.00034647017108048,-0.00235754898335039,-0.00081308338528338
"SPEECH_642","2000-06-01","2000-04-01",60.2692307692308,0.0576313569472645,0.0400337351453775,0.0272199959372312,0.0174733987524176,0.0307597565945255,0.0269695600639531,0.0205254715695887,0.0190631520283342,0.0225579288355105,0.0193821564372608,0.0195520361516146,0.0247022297868475,0.0256945479665064,0.0234881572155329,0.0240858485552625,0.0216047701001231,0.0294029224512541,0.0272115158883347,0.0266501267095011,0.0194824477448754,0.0185252571207168,0.0527622028545579,0.0243375332775345,0.0190329958619465,0.0257140719435802,0.0289775901941772,0.0876977891577034,0.0184971957500033,0.0183776750715508,0.105780435495955,0.0322239018331977,0.0240587593131508,0.0205234772446106,-0.0146701679612522,-0.00514152436527754,0.00151719731022627,0.00045569905642451,-0.00159160092430033,0.0033400365299195,0.00216587922070241,0.00150921425579855,-0.0019976965232525,0.0017236017459904,0.00236356175244981,-0.000923797013666586,-0.000499746214376189,0.00011446467717532,-0.00325045784592351,0.00246249787998719,-0.000455106073501906,0.00196818559694453,0.00301194387847451,0.00127793839772906,0.000851214773295328,0.00209342591115723,-0.000259469739731279,0.00275583879339995,-0.000435014108725123,0.000207197128457079,-0.00264452985784609,0.0017574702641255,0.0016974791399927,-0.0172677708916662,-0.00107728795459886,-0.000673106052694732,0.00182365729204319
"SPEECH_638","2000-06-06","2000-04-01",52.2325581395349,0.0266627644014526,0.0279589115761715,0.0445771747076844,0.0251992406821702,0.0215219199766211,0.0554104827221931,0.022478069615105,0.036459434678332,0.0347363152236081,0.0198743587043052,0.0211473868372245,0.0219598813781223,0.0212983242206031,0.0309682562105075,0.0244448312122219,0.0426394612012643,0.0222924553256092,0.0215922390772221,0.01948387928291,0.0275515951306733,0.061906567240673,0.0211811329063544,0.0214052972960749,0.0439557657140301,0.019599762583929,0.0639305052249534,0.0538201643101896,0.0205460495031922,0.0336634792253951,0.0187729930222236,0.0222246338578045,0.0185411563073174,0.0321955106438614,0.000722718356047241,0.00113868808603934,-0.00768678949621824,0.00151534677159745,0.00173742282076192,-0.00222600571004279,0.00724111703179973,0.000462703927214423,0.00106359598473997,0.00358861507530281,0.000399031550756384,0.00532666896890443,0.00202090773375045,0.00381950737005458,-0.000287360336728105,0.0140296028555475,0.00330764489836274,0.00115123268029079,0.000677635127895395,-0.000543885297024484,0.0022194222178757,0.0013319104388314,-0.0004884655487024,-0.00327875244845176,0.000226693545650528,-0.00603578839893633,0.0112023057631528,-0.00024957051613339,0.000738943574918045,0.00325609659754311,0.000426212443046678,-2.30452143528956e-05,-0.00597773695681889
"SPEECH_376","2000-06-13","2000-04-01",43,0.0312762716796319,0.030568216572932,0.026888523724941,0.0230832581569755,0.0218622058777429,0.0299559519499853,0.0254803956692885,0.0295336395622069,0.0254582221141728,0.0249261246131942,0.0223856292002046,0.0307564883689071,0.0287463739368827,0.0317378537849557,0.023688912506034,0.0633185092999008,0.0273362295857632,0.0277481855071683,0.0248785129823605,0.025942574233997,0.0338446775589611,0.0290463346634243,0.0223637217222697,0.0361425080617256,0.0225669407211371,0.052031471907187,0.0703853093360362,0.024277771725009,0.0222215509531551,0.0235619798035433,0.0260168684992477,0.0281793540871901,0.0337894316338688,0.0180832125359527,0.0163122003185075,0.0175220945825671,0.0135707658710537,0.0126521157335146,0.0185424319214816,0.0170297156085552,0.0118129104104081,0.0145243885388562,0.0174510249292232,0.011585010976529,0.0145938296010346,0.0160265265597849,0.017008582877304,0.0145115152123479,0.0450162639902721,0.0189059794975223,0.0168031388566039,0.0171808484662347,0.0184158600093274,0.0153370113337751,0.0184722794801465,0.0153957605318904,0.019796159818279,0.0126673151475842,0.0374583494677023,0.0569919195355409,0.0174026512271255,0.015466493184468,0.0152369855050254,0.0135320485117597,0.0205462124793503,0.019555698057657
"SPEECH_444","2000-07-11","2000-07-01",56.5416666666667,0.0309705162916906,0.0270763343875946,0.0286658462074334,0.0212254905004707,0.0288066040903812,0.0262498957011723,0.0566772806059756,0.017394352163602,0.0268732631229175,0.0192478483001434,0.020236301273844,0.0291193871689951,0.0274336247404867,0.0257748149874298,0.0233632693621037,0.0482303344956445,0.0228358913509907,0.0270067335234971,0.0296909231900243,0.0215457013783003,0.0240460704424019,0.0259931979302289,0.0249486250427917,0.0237155146303131,0.0178417548430734,0.0379079927430084,0.129904805388917,0.0212588807690493,0.0200329100650736,0.0199157027973266,0.0220172663932146,0.0254577877795201,0.0485350783323835,0.0212862512817571,0.0147863127660873,0.0224996767176011,0.0150224332901983,0.0204273998111658,0.0137951230062546,0.0484790165685131,0.0109744553875512,0.0188917076611185,0.0126148954138059,0.0140493102026744,0.0183487290459681,0.0214007665833185,0.0180999499355633,0.0170938518126303,0.0302730092101672,0.0172083494515447,0.0193981302179154,0.0264865841457843,0.0132088163560843,0.0144873186841429,0.0173807662174422,0.0158003083287453,0.0159133183120719,0.0118444940407881,0.0116630606326136,0.124027800734906,0.0145436443582001,0.0170085033538985,0.0139779948497616,0.0123074778543579,0.0150076240433293,0.0227573423893934
"SPEECH_481","2000-07-12","2000-07-01",51.6923076923077,0.0325008145519953,0.0332811164478996,0.023834998605804,0.0195457072552542,0.03386024418718,0.0275322326764961,0.0245676594672015,0.0186115821639152,0.02501233382721,0.0343314608246337,0.0242920311324774,0.0239943014101667,0.0257073663981612,0.0226134995214265,0.0231579348518915,0.0235550631758707,0.0303467273318562,0.0252331396850039,0.0362242141904198,0.0213195398047764,0.020844022119999,0.0528288074762247,0.0252545487769179,0.0344721531812441,0.0314702528858102,0.0441732257998086,0.0645863865573894,0.0241420680919939,0.0210588393243014,0.0808287138153327,0.026430068575852,0.0220779119080347,0.0223110339774515,-0.0186851210502741,-0.0175741997540353,-0.0128303984957423,-0.0120671506077563,-0.0226974173846936,-0.0176693071758454,-0.0180898129666174,-0.0127116180871336,-0.0130542945089154,-0.0263338525164052,-0.018401729138624,-0.0153629034600931,-0.0130889850329146,-0.0161093693811243,-0.0145670456948323,-0.012281861847072,-0.0130601472200298,-0.0176801209206072,-0.0264076163054197,-0.0161004037085492,-0.0134390604307482,-0.023449277964992,-0.0167028096375144,-0.0260917663603707,-0.0160914491827368,-0.0288797166969218,-0.0295590585189462,-0.0171182786268882,-0.0113177764055948,-0.0688383759287641,-0.0209678751795549,-0.0106988091951269,-0.0161327909515604
"SPEECH_407","2000-08-25","2000-07-01",37.08,0.0337334173510184,0.0269214815036917,0.0327719168317831,0.0266103289436054,0.0404666973993195,0.0324538219908487,0.0269471290475182,0.0218388639137736,0.030194257831887,0.0375173127231557,0.0216993068098702,0.0288006064076337,0.0245579779653155,0.0279905617395076,0.0290682121740687,0.0329596178898638,0.0274904107459353,0.0245080121994581,0.0332245064679997,0.021446848915307,0.0261703075485216,0.0287500913589788,0.0295425643167686,0.0327955679011924,0.0213576113962473,0.0492081375557434,0.0754495020248672,0.0285322468425765,0.0223893728841468,0.0232030086238729,0.0242911075401805,0.0241982579164209,0.0329109352389222,-0.00176267275288059,0.00397832338165621,0.00766268429562602,0.00324323742076427,0.00708481807668896,0.00999077066736919,-0.00180890508023737,0.000579990380495041,0.00823214088937095,-0.00762909591534018,0.00227650812973096,0.00214871503632214,0.00508388715555987,0.00298948673606858,0.00126392753710493,0.00450211940112774,0.00362649603254132,0.00426333556926013,0.00401441794422593,0.00207424420442892,0.00230059856305799,0.00296118005375631,0.00511383998066029,0.00592364557307352,0.000515985826897756,0.00172548662488546,0.00707932741724347,0.00261037652005155,0.00272921107318656,0.00177917508243964,0.00397190657148947,0.00127724319725526,-0.00623541668193581
"SPEECH_646","2000-08-31","2000-07-01",57.1621621621622,0.0486519469172988,0.033518946645617,0.0382010109412112,0.0206430250653117,0.0230227798009312,0.0364235960889047,0.0222299629403935,0.018963450506121,0.0229160261914095,0.0248152827707901,0.0182342162556981,0.0212900615038174,0.0271560500388961,0.0222073478363074,0.0203388116888248,0.0187928189806996,0.0299613781060353,0.0227444942950781,0.025268726425397,0.0185707700098454,0.0188545944275756,0.0642344166274356,0.0206489425953804,0.0203777062541301,0.038111596695103,0.0369646731631513,0.0816723677695787,0.0198348945722699,0.0199114991677939,0.0947281507834273,0.0269215643630181,0.022816334654826,0.020972555917722,-0.00122839051803524,0.00371725109110494,0.00311865131346421,0.00091246265736543,0.00335702022266426,0.00692135719439706,0.0013587528188408,0.00448956530776337,0.00146162626678026,0.000428886312367363,0.00264827851527003,0.00168592043638253,-0.00251182131641202,0.00473509966875464,0.000305126066906734,0.00181959725969439,0.00198841212003141,0.000385678349576901,-0.000139876172350233,0.00280921223146762,0.00224809917444962,0.00409583493832285,0.000382069743262848,0.0027241182950104,0.00266743149561263,0.00807282834096723,0.0152380096348704,-0.000182999498399518,0.00270595026083512,-0.00576380018733778,0.00565052258707407,0.0018470453616021,0.00211521859062417
"SPEECH_243","2000-09-15","2000-07-01",55.7857142857143,0.0306998449446049,0.0242130790531441,0.0324123299412956,0.0200692360994337,0.0215315708880149,0.0221651797758696,0.0457211138553779,0.0264040164910072,0.0322157581354711,0.0196774895685673,0.0205440987540128,0.0405823210212897,0.0347979806369016,0.0280496739135581,0.0349619902978583,0.02838524950984,0.0303135418361592,0.0254059189883094,0.0231016601819481,0.0254049473787733,0.0210616104198935,0.0480343801965201,0.0221556184858312,0.0232484316808783,0.0410210626624844,0.0419953365805381,0.0544101594780584,0.0213581354538155,0.0207910286511637,0.0421907083805386,0.0280227412835578,0.030824356848002,0.0382294286072815,0.00681160113831139,0.00670931359067942,0.0126729344240042,0.00607210903248617,0.0078116731627787,0.00656665464379398,0.0144114647572953,0.00836116690471783,0.0106544189431302,0.00527835884305,0.00468316388834395,0.00535474479540492,0.0102736978608548,0.00965402613066952,0.0100354650727811,0.00841422895173301,0.00882892607490262,0.00565884321037549,0.00679336848825412,0.0074348894414855,0.00553970353809847,0.0164747602503734,0.00121259227981149,0.00593396716069219,0.0109050677875896,0.00879353063513323,0.00989756536360452,0.00686445977805689,0.0059633038396112,0.00721973652308955,0.00822490952832857,0.00997050272902773,0.0110724857323717
"SPEECH_375","2000-09-18","2000-07-01",38.5333333333333,0.0402214016658083,0.0264517013667077,0.0305316795137756,0.0237350736403724,0.0310251529635059,0.0290680554911827,0.0252591294926324,0.0214637297825124,0.0247012866396733,0.024978214504531,0.0279517514635046,0.0281240170040037,0.0266170117363184,0.0263403075006266,0.029426670815518,0.0251978063589039,0.0362947349786052,0.0255673158679717,0.0227914317681339,0.0227573078874354,0.0229575071496392,0.0350281149440987,0.0230184280000243,0.0266151522686182,0.0327307874137424,0.0439773014595423,0.0681524042982485,0.0252215486013693,0.0262296131205643,0.0736106598039797,0.0272672856162995,0.0257543861481425,0.0209330307340082,0.00779380444227176,0.00692752587245278,0.0110601825802727,0.00817294473645744,0.00678691948033272,0.0157547138014406,0.00851279019470313,0.00670263627934766,0.00436981675960771,0.00915336504257516,0.00850668872955019,0.0127830957033864,0.0137346444315103,0.00948294047162467,0.000441747548494768,0.00916421234629038,0.0180183736058993,0.0124589349064534,0.00675003699896717,0.00815397158177243,0.00915606302283975,0.011677909803746,0.00412708450624119,0.00554013383496174,0.014867144862435,0.0111077234360254,0.02865936537271,0.00841771750741563,0.00622712953454564,0.0127134980413262,0.00263115535847809,0.0117102469542261,0.00963712675061219
"SPEECH_254","2000-10-11","2000-10-01",50.1034482758621,0.0382731441795954,0.02977204933646,0.0343464971409823,0.0223611233326731,0.0217458510256229,0.0260160234179667,0.027084234046834,0.0199844217281674,0.028824311963158,0.018660364819325,0.0198837647120323,0.0307293190079135,0.0304532832015967,0.0176015920782598,0.0237656126083346,0.0249588869363263,0.0385647238546245,0.0224989283816806,0.023345449639195,0.0247945005098191,0.0222191579635626,0.028793615885468,0.0199621953392074,0.0258531841792229,0.0551416382741301,0.0299893606082646,0.127299451869698,0.0202624818829067,0.0230609834733075,0.0389744946710869,0.0306221263398691,0.0309423002621302,0.023214927330579,0.0123911744911666,0.00855775708436879,0.0116285831136075,0.00809810459135147,0.00642427491039543,0.0069933458309029,0.00814106459876572,0.0073349837016485,0.00842044139694015,0.0077935003081026,0.00700326770526411,0.0101235532152067,0.0113019114103878,0.00694771139763914,0.00842230526635204,0.0105668283376176,0.0125727094379047,0.00971262638052906,0.00953132716378128,0.00933431145842731,0.00793387002612458,0.00877003773282389,0.00682191227824609,0.00983430359791947,0.0131945876474036,0.00998157562570673,0.0283954912871861,0.00751263526574626,0.00837420197598068,0.0149635683018542,0.00819796702177324,0.0121676178149007,0.00940883920250718
"SPEECH_399","2000-10-16","2000-10-01",48.6666666666667,0.0569879374085936,0.0303068025114542,0.0300882498685417,0.0247321336252506,0.029932627475508,0.0400618363269869,0.0261291126991438,0.0167581816649534,0.0297158998256747,0.0361916752120761,0.0263021867718512,0.0244282698213102,0.0208379916613722,0.0221028191264622,0.0248492987928173,0.028087305388631,0.0344144117407534,0.0222247382200169,0.0232160161165202,0.0195629630167211,0.0196149754439311,0.0485771325806206,0.0242148471409053,0.0230808966591446,0.0249630849247228,0.0364303514536952,0.0915770633638909,0.0222793621400197,0.0203995612108586,0.0394613824284674,0.0306364238975066,0.0327578270396097,0.019076634441989,0.00542983929005805,0.0028379757135564,0.0066076541395904,-0.0010456840160782,-0.00121292783473357,-0.00371573113632927,0.00639093764238007,0.00165803528399036,0.000408433358680253,0.00497623043149588,0.00299913875663691,0.00038710724250816,0.000352317045925349,0.00416414561130393,0.00432046056168533,0.000740238495860406,0.00318215911278919,-0.000331926822798024,0.00296986474733718,0.0035174251167191,0.00123191671648403,0.010523363280542,0.000407143899184071,0.00205047209520486,-0.00195506549089679,0.00317214576537493,-0.00324970618061092,0.0025184265531598,0.00095986125185158,-0.0017316949767993,0.0145243292207123,0.00640954347810947,0.00329467173278789
"SPEECH_242","2000-10-19","2000-10-01",93,0.0340639805219959,0.0237724042023574,0.0373395206424107,0.017403151368711,0.0204898606709,0.0185417305659388,0.0530024969386444,0.0240361394235799,0.0262334076244998,0.0141790711322624,0.0158833246332391,0.0600448493017644,0.031345059983688,0.0224730843576785,0.0202994895409546,0.0197064065783163,0.0433246021844262,0.0519100995489157,0.0198876857046664,0.0253251732116905,0.0186206325792081,0.0267760283148292,0.016625556120329,0.0204754243473618,0.0621926482267261,0.0312831206839579,0.0743492271959844,0.0210391868967107,0.0181057673819285,0.0570148463297294,0.0351032570430213,0.0189495456309981,0.0202032211125754,0.0238595009368479,0.0174376778558394,0.027177165334397,0.0118061520501696,0.0139197790446527,0.00964879163803307,0.0342089651099188,0.0154470766448885,0.0185718430418613,0.00971361504597752,0.00893486115282233,0.027977321772706,0.0223073671086219,0.0155561488396561,0.0161028915848527,0.0122303855841075,0.0275994246540152,0.0442246890125314,0.0144467889320121,0.0172237530554102,0.0125773658238215,0.0204525252001707,0.0125174272568336,0.0151149846289341,0.0404972168018662,0.0175710469983685,0.0632946551083839,0.0142384725879807,0.0127195188030197,0.0393216526926877,0.0209107514717099,0.0138044881331112,0.014267151530678
"SPEECH_382","2000-10-19","2000-10-01",37.4871794871795,0.0293959502192807,0.0287986659124865,0.0351896852813311,0.0233083159095738,0.0310390839924827,0.0338369539083092,0.0251825140600898,0.0216118437994804,0.0328865851013175,0.0230950175000998,0.0212080554875099,0.0267690948589732,0.0254959254617243,0.0243052884314983,0.028814197592868,0.0393742296143751,0.0261111749261398,0.0293248427600154,0.0274976487988742,0.0231552318928995,0.0598673134945022,0.0275568168667316,0.0257572320296873,0.0405722450298022,0.0249107408690833,0.0456577651258916,0.0637687388987687,0.0265723169128596,0.0258353893221449,0.0272713732697409,0.0235323046904081,0.0247283951389091,0.0275690628421415,-0.0089128330419359,-0.00359125830219166,-0.00497246409444322,-0.00333832895858463,-0.0048769859632441,-0.00641810452496028,-3.57840553678333e-05,0.000652105657377198,-0.00459113915332597,-0.00493183205627509,-0.00260136008913113,-0.00287435022152356,-0.000997143495189252,-0.00174280253023703,-0.00405749221822865,0.00580159438286267,-0.00490107061348743,-0.0039667900909212,-0.00438180787430547,-0.00218146279909564,-0.00879037934117919,-0.003504881481322,-0.00262632288305214,0.00459534812406692,0.000404717927396094,-0.00718408601854554,-0.000939497995250683,-0.00164684046895236,-0.00168608331938408,-0.0048150328797375,-0.00382933299122723,-0.000574741937129755,-0.00191139023231334
"SPEECH_630","2000-10-19","2000-10-01",43.4339622641509,0.0236975818981708,0.0275732300661098,0.0549674417676509,0.0208883133192389,0.0216874250954054,0.0571554653325118,0.0205407617220097,0.029584578182441,0.0417349409412106,0.0224415108869482,0.0222977904759933,0.0239018160347172,0.0233942025008598,0.0315611084851259,0.0259831078327467,0.0386719559520537,0.0236478570961244,0.0233491798442451,0.0242983660634082,0.0248541303268507,0.0537748296002127,0.0263020780947606,0.0206547519227651,0.0403612390565726,0.0246982476776713,0.0572293855779036,0.0503127851426581,0.0237371383390681,0.0244648539517429,0.0212638852990402,0.0237037160597964,0.0203809527282473,0.0308853727257389,0.00357789853538663,0.00313721140439977,0.00508989204184722,0.00349680364359139,0.00513188961471633,-0.000726373663210522,0.00362978155581954,0.00688259967626169,0.00237058873139193,0.00240082177609744,0.00725998785619666,0.0028400717708084,0.00472340878401902,0.00505049985616648,0.00433418693536972,0.0102394795490831,0.00732482417663438,0.00309552944537618,0.00386113961720128,0.00538134512300211,0.00595794085073558,0.00448700965512198,0.00500694321464924,0.00908725133390749,0.00494239806140179,0.0178540863942894,0.00251301828343631,0.00630264762293938,0.00210139565515287,0.00370513685860856,0.00274023689306589,0.00405062260377575,0.00403126651273638
"SPEECH_247","2000-10-20","2000-10-01",63.1153846153846,0.0443474948544229,0.0291118724355577,0.0403327018220597,0.0193641851155648,0.0189903944407437,0.0230884971674495,0.027645167390437,0.0178606557911625,0.029209076308099,0.0211307831203082,0.0189111114262625,0.023801210477112,0.0232429746546709,0.0219153872602079,0.0227502519094046,0.0300639283913802,0.031787470294052,0.027239147980102,0.0214629353124093,0.0190306809157999,0.0216721570707709,0.0355048705254,0.0215028203476219,0.0211460834609126,0.0286779910383101,0.0328506695142281,0.118953569134197,0.0213647117234255,0.0197420043734398,0.0698424243449756,0.0261236081834226,0.050903918432992,0.0204292447830982,0.00924831199017232,0.00551835744771529,0.0161784086793438,0.00735666795188253,0.00534089702472888,0.00566631954600025,0.0072927225628223,0.00663512811819385,0.0106234414059101,0.0068845841594406,0.00511862516162909,0.00749774340942975,0.00851847896299679,0.00897595225790422,0.0067164014131719,0.0072830542551834,0.0133439089882492,0.00662593988553416,0.00737977318729123,0.00680330263249997,0.00509222478307181,0.0107486091483629,0.00788888052712554,0.00693214470700374,0.00755575125191646,0.010901592714953,0.0363072571151313,0.00548574121412029,0.00557250698640561,0.0157866804066088,0.0104023604379536,0.0150131336687098,0.00658648858621014
"SPEECH_639","2000-10-24","2000-10-01",43.864406779661,0.0481277382034534,0.0248964369495529,0.0730624130315415,0.0204773508751443,0.0294191452777642,0.0258542214181496,0.0244383009527422,0.0195190902413876,0.0503374532292286,0.0227397197507129,0.0254928169410866,0.0231189755362463,0.0249084574371213,0.0209751862817232,0.0536644767062195,0.02070318185574,0.039002254190251,0.0223075011169771,0.0235131607664953,0.021070753354512,0.0231020097795886,0.0222909352035608,0.0276206301305703,0.0214959492118831,0.0228129210978564,0.0308747544060334,0.0461047536465274,0.030056930978467,0.0235347028178427,0.0525043766482818,0.0409253349776716,0.0222609286868127,0.0227871382988549,0.0141153650756812,0.00582994753524596,0.0177761618490559,0.00320177109535397,0.00491196436369691,0.00757040090680832,0.00528273794491242,0.00410510832433389,0.00849055313817877,0.00521190379903659,0.00494804117055361,0.00621079486499154,0.00524874522151502,0.00413608787355559,0.0132551719977105,0.00352555376676082,0.00982261988708451,0.00576590873087283,0.00551456745132523,0.0033715382678817,0.00373844482773241,0.00538864577831535,0.00615378356172866,0.00339716409597717,0.00498615578256963,0.00797476906891944,0.0163421941676708,0.00441356882270597,0.00426930589218349,0.0106524109833859,0.00951445290098562,0.00526641463238632,0.00516008522439109
"SPEECH_253","2000-10-31","2000-10-01",66.1481481481482,0.0218114836002198,0.0205000422145884,0.0322825350975487,0.0222744207774893,0.0169845271258131,0.0308402740114486,0.0240424597038814,0.0210744803908366,0.0249731548911391,0.0192962990360259,0.0279564279901087,0.0342866581252008,0.0206707630969997,0.0539394894103971,0.0198791155279938,0.0301636297665812,0.0222843038590656,0.0222470711577693,0.0190954571469522,0.0328625255977709,0.0247508112707966,0.0415122109561225,0.0191572980587321,0.0324982527044481,0.0939378584432554,0.041233837153933,0.0734615089297712,0.0202011093746769,0.0265421896105342,0.0394298398730382,0.0221817245434102,0.0218784983025355,0.0257497422509158,-0.00175815520965136,-0.00170424521648555,-0.00468630522502974,0.00170422333390337,0.000807671326064615,-0.00305795001555983,0.0014816356104543,-0.00146472245389265,-0.000763413519013791,0.00098522604657791,-0.00564609798010266,-0.00636893796203484,0.000223052111922027,-0.0283636543820906,0.000385525083308104,0.00695116089141841,0.00110995196009403,0.00049066009123388,0.000890117083203647,-0.000721994909297184,-0.00173205783927567,-0.00179384139992256,-0.0012092560186639,-0.00549978517697186,-0.0152682978344887,-0.005652107137104,0.000944894430080358,-0.00415328236496719,0.000582624247849781,-0.00458798862771471,0.0012779445227416,0.00278691340795474,0.00543905557188832
