"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16"
"SPEECH_658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0495471735346802,0.0298339797952824,0.111519305183442,0.10625806227492,0.0315376472650168,0.0679041368093895,0.0423275646231213,0.0801975120741241,0.0580786619406793,0.0301941014566779,0.0575961075293309,0.0545328554801691,0.0475041155964815,0.115378638490846,0.0727122373598479,0.0448779005859912,0.0776877574298794,0.0430832685940315,0.070627369890152,0.119294898446234,0.0776879166704115,0.0479459618573039,0.0390911404916177,0.0674438651253086,0.0564186447657724,0.0493053197797002,0.0395162881429335,0.0547364289099136,0.0686334905747358,0.0948419931979839,0.052698887102366,0.0409867690216555
"SPEECH_156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.074105842105544,0.0257456208107942,0.120277113057001,0.0497548107640332,0.0636443766613547,0.0834141026300179,0.0806795722294637,0.0529540177209372,0.105758657755853,0.0302971910286489,0.0326399872259978,0.0385721911950065,0.0309348045253846,0.072963397449185,0.0756618159565145,0.0625964988842632,0.0571833467982413,0.0406345808750091,0.12963540477055,0.0534708516830115,0.0407209888187884,0.0849081409831476,0.064784435651366,0.0510260263802737,0.093277307144185,0.0376143855915989,0.0406217170221758,0.0516962288652866,0.0745673324608521,0.0466712041483196,0.0679994528164101,0.065188595990784
"SPEECH_138",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0643808538382728,0.0286919530744561,0.0604280562066976,0.082584715959577,0.048387309601829,0.0770169085404212,0.116078873535389,0.0462218922801083,0.0662824501696533,0.0439907958460317,0.0363764656332742,0.0680131303547803,0.0778226143755852,0.0689017178058835,0.0623526854824468,0.0524695772955936,0.0725981063743851,0.0324829485455775,0.0457550092273028,0.121009318000002,0.0810777762925565,0.0546558277498344,0.0500687295917276,0.057555386568389,0.0611579668900714,0.0440409421347828,0.0403444242461507,0.0651654042833814,0.0398211784724007,0.0991267475919355,0.0535412344321168,0.0815989995993857
"SPEECH_198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.048819716653833,0.0534190375254321,0.0536841907827421,0.0993400450096248,0.0459981021506197,0.0801562767880503,0.0654245592395093,0.0772145219573978,0.0830502812393763,0.0446659869993775,0.0422434043492715,0.0599096889705303,0.0554301933608303,0.0831968222953623,0.0595493845122113,0.0478977881658314,0.065032832549555,0.0362589338759907,0.0882155212840832,0.0579178709195432,0.189661011023887,0.0495460826146445,0.0702188263643113,0.0297262627948247,0.0425467756153375,0.0287400695009391,0.0257814896192823,0.0355433739631064,0.0953599953181893,0.0615920107140843,0.0435329689092231,0.0803259749329984
"SPEECH_360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.052827058758572,0.0298085330489673,0.0560015792476563,0.0431668376695926,0.100265370243712,0.031683108232551,0.110307850676238,0.0471906885030051,0.169219032103419,0.0306830704625399,0.0325759349960313,0.0279904861987733,0.0824145884820847,0.0342343468378178,0.0555006385731861,0.0961308759658543,0.0866703918031543,0.0475624445670309,0.0534179958245334,0.105275288724702,0.0640396220909436,0.0405459719840348,0.0490398878844585,0.0438222346275624,0.0484419462593539,0.0431625532843285,0.0479199773025512,0.0485876284386931,0.0748545764537278,0.0951600306205077,0.0674292285738625,0.0840702215605552
"SPEECH_525",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0913406347199991,0.0310517517930351,0.109360274252771,0.0587793966894923,0.0497080287323758,0.0611989540094408,0.0571565178326246,0.048643644291128,0.0702353586514111,0.0306494411313362,0.0380399489734038,0.0682270454122713,0.0898067636640995,0.0736153867204249,0.0888084718838731,0.0333783812423133,0.0668019443694967,0.0314874429269422,0.0853648554967137,0.110632073965507,0.0299587469758413,0.0624434579953174,0.0951473039245586,0.0607830399088749,0.0727350964151132,0.0413917404169589,0.0492290869659194,0.0418777908769363,0.0577762593303284,0.0653681272183861,0.0668055460138533,0.062197487199253
"SPEECH_173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0579683344617463,0.0261594289481243,0.0629551836065532,0.0655368117945502,0.0380687138520175,0.0722431172159303,0.0903592764937629,0.034229031623706,0.0730575648361632,0.0466321132797133,0.0331454402345286,0.0378934841057962,0.117016473285475,0.0719576375340924,0.0607177157371156,0.112059672990725,0.0537463435576599,0.0392789262321832,0.0713127755656786,0.103551525056402,0.0491105192301532,0.07848378956919,0.0702968760175071,0.0635744962199629,0.0690168935487508,0.0445131495585485,0.0420654531569826,0.0672381306782373,0.0472906457111917,0.0761242685025424,0.0608374070897226,0.0635588003052869
"SPEECH_738",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0579683344617463,0.0261594289481243,0.0629551836065532,0.0655368117945502,0.0380687138520175,0.0722431172159303,0.0903592764937629,0.034229031623706,0.0730575648361632,0.0466321132797133,0.0331454402345286,0.0378934841057962,0.117016473285475,0.0719576375340924,0.0607177157371156,0.112059672990725,0.0537463435576599,0.0392789262321832,0.0713127755656786,0.103551525056402,0.0491105192301532,0.07848378956919,0.0702968760175071,0.0635744962199629,0.0690168935487508,0.0445131495585485,0.0420654531569826,0.0672381306782373,0.0472906457111917,0.0761242685025424,0.0608374070897226,0.0635588003052869
"SPEECH_666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608140738540619,0.0309582247937115,0.0970325561868798,0.0494720233292769,0.0660897711853037,0.0670633334553648,0.0652931967509401,0.0511523081683174,0.103959993859904,0.0291575711338745,0.0306042734382232,0.0864205115850061,0.0684303157133456,0.0791974801278418,0.0612205230032335,0.0531338434147147,0.0670220951626916,0.0322335103098519,0.0985689598336711,0.0478690507452914,0.036863184836546,0.0763898575623319,0.119279547038414,0.0487472895248959,0.104970987097227,0.0290202687118058,0.0310691384383169,0.051449920309193,0.0999880069286079,0.0308976742683833,0.0575789614003143,0.0680515478324579
"SPEECH_150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670220951626916,0.0322335103098519,0.0985689598336711,0.0478690507452914,0.036863184836546,0.0763898575623319,0.119279547038414,0.0487472895248959,0.104970987097227,0.0290202687118058,0.0310691384383169,0.051449920309193,0.0999880069286079,0.0308976742683833,0.0575789614003143,0.0680515478324579,0.0604224421066138,0.0275197669095293,0.0742720869904568,0.0848811504318901,0.0629453991478057,0.064657080219619,0.0885110993778612,0.0516950828710965,0.0571520617722479,0.0393939963499764,0.0403372560140681,0.0382892274999956,0.0695717961801961,0.0906278136099065,0.0619955922751799,0.0877281482435572
"SPEECH_514",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0604224421066138,0.0275197669095293,0.0742720869904568,0.0848811504318901,0.0629453991478057,0.064657080219619,0.0885110993778612,0.0516950828710965,0.0571520617722479,0.0393939963499764,0.0403372560140681,0.0382892274999956,0.0695717961801961,0.0906278136099065,0.0619955922751799,0.0877281482435572,0.0609167497962712,0.0331238462767977,0.0629186124686799,0.13875996360191,0.0444643905135888,0.0822177492387952,0.0364571710964336,0.0621108529719773,0.0675505247541052,0.0480767614138165,0.0343558829902015,0.0300317135451266,0.0351990017375338,0.0954141937217439,0.0509342304171797,0.11746835545584
"SPEECH_359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0397704408424511,0.0240919291162984,0.0761566529430456,0.0738019899391554,0.0486394730551243,0.138940307146077,0.0967262811709881,0.0472127568598142,0.0735247398236462,0.0389572871140061,0.029665981651626,0.060539047939976,0.0373432336873124,0.0762291369456741,0.0774332290980413,0.0609675126667636,0.092442187402657,0.0312224966877785,0.126961423585262,0.0722347736259083,0.0437756047243341,0.071514544173853,0.0388397028357812,0.0631610234402945,0.0714244292491564,0.0450190975350074,0.0243258459038869,0.0769775192491692,0.086327237362358,0.028248502374995,0.0666377940855111,0.0608878177640468
"SPEECH_720",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0721564477803719,0.0326453495476512,0.0382274709687391,0.140459187558075,0.0371244168023939,0.0410949513921133,0.036159544436547,0.0738876938147829,0.0565361646959063,0.0459343227105646,0.0339290509556329,0.0540954006012573,0.0979300429098471,0.0821566760884655,0.0601979435877028,0.0974653361499494,0.0625528615421235,0.0291423951876955,0.0622710523633079,0.125704379854774,0.0406741832664181,0.0746034244209518,0.0892481197552547,0.0421717439055605,0.0602051605052895,0.0397370099627783,0.0321003789180877,0.0498398364920295,0.036708829532594,0.095363457314363,0.117341112244548,0.042336054734224
"SPEECH_725",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174836610352659,0.0297402614562776,0.082775686344577,0.0559499282424589,0.0246737758285334,0.0404585889329837,0.0610707932138537,0.0458998718057807,0.149400685348748,0.0585883947247604,0.0359228458085065,0.036136857354299,0.0670352393685107,0.0194132281909975,0.0559915544259567,0.0621056786010976,0.0470555362017994,0.0375548285771405,0.122675681584536,0.0902538929635261,0.0646537943518581,0.0777064636415939,0.0527713618599421,0.041677350309343,0.0800021098802153,0.0338868863737246,0.029692313067434,0.0520638322975565,0.0978425405521753,0.0370830153051617,0.0766762840254283,0.0584041090085656
"SPEECH_734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174836610352659,0.0297402614562776,0.082775686344577,0.0559499282424589,0.0246737758285334,0.0404585889329837,0.0610707932138537,0.0458998718057807,0.149400685348748,0.0585883947247604,0.0359228458085065,0.036136857354299,0.0670352393685107,0.0194132281909975,0.0559915544259567,0.0621056786010976,0.0470555362017994,0.0375548285771405,0.122675681584536,0.0902538929635261,0.0646537943518581,0.0777064636415939,0.0527713618599421,0.041677350309343,0.0800021098802153,0.0338868863737246,0.029692313067434,0.0520638322975565,0.0978425405521753,0.0370830153051617,0.0766762840254283,0.0584041090085656
"SPEECH_735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174836610352659,0.0297402614562776,0.082775686344577,0.0559499282424589,0.0246737758285334,0.0404585889329837,0.0610707932138537,0.0458998718057807,0.149400685348748,0.0585883947247604,0.0359228458085065,0.036136857354299,0.0670352393685107,0.0194132281909975,0.0559915544259567,0.0621056786010976,0.0470555362017994,0.0375548285771405,0.122675681584536,0.0902538929635261,0.0646537943518581,0.0777064636415939,0.0527713618599421,0.041677350309343,0.0800021098802153,0.0338868863737246,0.029692313067434,0.0520638322975565,0.0978425405521753,0.0370830153051617,0.0766762840254283,0.0584041090085656
"SPEECH_736",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0892547991759769,0.0381767401638584,0.0549593994358319,0.0665522305941144,0.0495397277695347,0.0344416194002461,0.0969283347838139,0.05129645737155,0.0690797061138527,0.0356945559194549,0.0387474538845187,0.0407967152051151,0.125836254102021,0.0975722429752764,0.0472504905864958,0.0638732725183393,0.053404066264293,0.0322944652704448,0.108346596748642,0.144523104479451,0.0263626488869353,0.0459362751817655,0.0438263582170395,0.0485671026217159,0.103760856983178,0.0326988810127516,0.048822699829141,0.0529778268477875,0.075366297785479,0.0700353230411325,0.0585530881590901,0.0545244086711522
"SPEECH_721",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725817476284915,0.0337420407171584,0.112375460285189,0.150854534165258,0.0347943954958263,0.0289137184189566,0.0452174962269062,0.0615340667502322,0.0415156661821037,0.0541263889939851,0.0323804776405708,0.0808756481937877,0.0963890605052665,0.050594845073733,0.062690474151828,0.0414139795707071,0.0488281036348466,0.0339406683859686,0.116783801589506,0.102094638111644,0.0591080990949609,0.0603661092454668,0.0717880646202914,0.0475629270168439,0.0479931246950973,0.0431303184963313,0.0343703133386949,0.0425264822542451,0.0988071364063127,0.089305455310233,0.0470218106112748,0.0563729471882833
"SPEECH_744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725817476284915,0.0337420407171584,0.112375460285189,0.150854534165258,0.0347943954958263,0.0289137184189566,0.0452174962269062,0.0615340667502322,0.0415156661821037,0.0541263889939851,0.0323804776405708,0.0808756481937877,0.0963890605052665,0.050594845073733,0.062690474151828,0.0414139795707071,0.0488281036348466,0.0339406683859686,0.116783801589506,0.102094638111644,0.0591080990949609,0.0603661092454668,0.0717880646202914,0.0475629270168439,0.0479931246950973,0.0431303184963313,0.0343703133386949,0.0425264822542451,0.0988071364063127,0.089305455310233,0.0470218106112748,0.0563729471882833
"SPEECH_724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0671089615612908,0.0324505702237363,0.103766941343947,0.0553674265114105,0.0588095263606313,0.0739853055672368,0.0770596654481947,0.0397678501226197,0.0849856679656867,0.0313899672033226,0.0367727811853815,0.0676965573246254,0.0515398394848625,0.0675191622350531,0.0946645059494976,0.0571152715125034,0.111099322151285,0.0267223485535971,0.143197805077812,0.0309784908389136,0.0400634076887202,0.0553126079764418,0.0796556873082082,0.0286131659114815,0.0981503077250063,0.0224771257488141,0.0320942445008927,0.0641579433477316,0.1139871378012,0.0265153339244467,0.0764806792130335,0.0504943922324157
"SPEECH_741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113098906484326,0.0247039699228267,0.0811686335697892,0.0413775368093517,0.0312687868882764,0.0928955182133418,0.078855674597015,0.0496964871177966,0.0949825165624001,0.0325773772717614,0.0295579296945078,0.0350571766110386,0.0380379092321251,0.0709322667108028,0.0725596878524138,0.113229622462227,0.0774998489820721,0.028941960343331,0.105044717810543,0.0611567442331825,0.0318521458895088,0.0405055479278625,0.0389379016988828,0.0636989893104074,0.0825890030146904,0.0379935108277563,0.0364909559694662,0.0683611640682822,0.0881942118905684,0.0917028501548698,0.0772978934561883,0.0697325544223883
"SPEECH_199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0774998489820721,0.028941960343331,0.105044717810543,0.0611567442331825,0.0318521458895088,0.0405055479278625,0.0389379016988828,0.0636989893104074,0.0825890030146904,0.0379935108277563,0.0364909559694662,0.0683611640682822,0.0881942118905684,0.0917028501548698,0.0772978934561883,0.0697325544223883,0.0675884256091402,0.0338878583893762,0.0997238751070349,0.122332882355376,0.0404087065471091,0.0404776281741886,0.035525703081032,0.0781973983205806,0.0576480798964804,0.0513918304963421,0.0537108191807157,0.0628587430917573,0.0550331900957425,0.115568668587667,0.0518896624288403,0.0337565286386168
"SPEECH_503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980073733680276,0.0259703949000829,0.171763141761832,0.0385927166401417,0.043433248913883,0.0659214615561995,0.0624844519911327,0.0330375714820186,0.101555146637864,0.0261498638280366,0.0399539476737213,0.0734787355140215,0.0707507641221279,0.0317502341614033,0.0782427316945703,0.0389082157549377,0.04163466033125,0.0544696471841612,0.0504269254610423,0.107703102640792,0.0647860931416668,0.0685401110628389,0.0322944814583169,0.123267751086023,0.0453771886507549,0.0354157766000862,0.0418953626491745,0.0855480066479577,0.06112539685157,0.0861185254157781,0.049627081226296,0.0517698895922917
"SPEECH_723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0980073733680276,0.0259703949000829,0.171763141761832,0.0385927166401417,0.043433248913883,0.0659214615561995,0.0624844519911327,0.0330375714820186,0.101555146637864,0.0261498638280366,0.0399539476737213,0.0734787355140215,0.0707507641221279,0.0317502341614033,0.0782427316945703,0.0389082157549377,0.04163466033125,0.0544696471841612,0.0504269254610423,0.107703102640792,0.0647860931416668,0.0685401110628389,0.0322944814583169,0.123267751086023,0.0453771886507549,0.0354157766000862,0.0418953626491745,0.0855480066479577,0.06112539685157,0.0861185254157781,0.049627081226296,0.0517698895922917
"SPEECH_312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0917501729009755,0.0245694124717219,0.0969042466473063,0.0657579645331505,0.0319651284142624,0.0937624645703668,0.104356929829917,0.032650939982417,0.0877033606617987,0.0377197031036332,0.0267900968345326,0.036446636624948,0.0594065358751248,0.0630432793664035,0.0737697097719681,0.0734034184114733,0.0677272330851847,0.0329145068284959,0.0805688723330034,0.134055343264118,0.0418570702461633,0.0380215134141884,0.0714332104500134,0.0652234967104948,0.0452139094027343,0.0590010698862663,0.0359390831753818,0.087147654805524,0.063926083003736,0.0555014356433108,0.0805469173220897,0.0409226004292954
"SPEECH_739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0505189804255303,0.0388867395740225,0.0906105758893054,0.0707465724184371,0.0354021681416762,0.043749884375708,0.0631749944532341,0.0699877623090133,0.0835678321009888,0.0478410472502871,0.0339033354587775,0.0718801406096925,0.0561350754842204,0.10624987299738,0.0598527606605342,0.0774922578511929,0.0475025369389818,0.0254390086639342,0.040242648308686,0.182505029146042,0.0442031551341383,0.15781452931155,0.0500991291333893,0.044578245077252,0.0327872108880053,0.0435816498155128,0.0730616028853368,0.0230556918814118,0.0262531871494136,0.122043497959585,0.0332805464707153,0.0535523312360452
"SPEECH_502",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0491912402866682,0.0275152038407043,0.103364280787872,0.0572692839030284,0.0369301673011123,0.118353563049646,0.0569815044986508,0.0441386254649885,0.0591417236985952,0.0259133350108272,0.0618141756162708,0.0604829699346179,0.133083838899797,0.0311578450422508,0.0902302537673353,0.0444319888976342,0.0627561283261634,0.0359966885081985,0.0652495950564082,0.119689019282819,0.0399443858922352,0.0394757275170206,0.0632081808214121,0.0519959742930743,0.0441069003760355,0.0377773282411223,0.0245726913444411,0.0530588866329821,0.131617504667909,0.0860528036778107,0.0752722355829314,0.0692259497794372
"SPEECH_295",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595438777153608,0.0375445494368741,0.0634933984069043,0.0970638267917992,0.0811435797848792,0.0396986785684586,0.066642032491597,0.0337844421772769,0.107339169002298,0.0380385369703277,0.0453006217366787,0.0684645606747258,0.0474037640933695,0.0978829441134044,0.0819827319131797,0.0346732861228661,0.0631687178310374,0.0406165699695244,0.12186632638011,0.0859504872953003,0.0786952800483554,0.0487621582138701,0.0447924645528817,0.0457016097714944,0.0502746239520873,0.0457323757076804,0.0392730253909912,0.0441760628291569,0.0507764715202742,0.107279741865554,0.073792124015886,0.0591419606557959
"SPEECH_664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0627561283261634,0.0359966885081985,0.0652495950564082,0.119689019282819,0.0399443858922352,0.0394757275170206,0.0632081808214121,0.0519959742930743,0.0441069003760355,0.0377773282411223,0.0245726913444411,0.0530588866329821,0.131617504667909,0.0860528036778107,0.0752722355829314,0.0692259497794372,0.0649750916598159,0.0204208769628964,0.0675502661786025,0.0515615041235631,0.0665347383421539,0.132709638974912,0.122925686424858,0.0298646823660564,0.138568397196204,0.0203803582991662,0.0191840440157522,0.0306518527915738,0.0324753497368939,0.0473411417833366,0.0608404779892998,0.0940158931549158
"SPEECH_293",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0788801766574745,0.0218538918905839,0.0481480683612808,0.0988779876844242,0.0675447552069929,0.0712906767786609,0.0568212959199216,0.0590187445270756,0.128243790466369,0.0582760603125523,0.0333873651070627,0.0452278939826721,0.059060104102547,0.0290523840447997,0.0383303070716101,0.105986497885973,0.04695033022525,0.0370074826121314,0.0987581397858195,0.0430934679146122,0.0487220863871367,0.0452441971626313,0.141079463106701,0.0848416346384515,0.0721821603835493,0.0449124490859145,0.0421495986186247,0.0417547314890732,0.116657500035797,0.0437571403747787,0.0482717155551815,0.0446179026243471
"SPEECH_493",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0760857714034713,0.0578219964604051,0.058369215499005,0.0915223832751278,0.0474891269786367,0.0566043141464583,0.081046691408235,0.0749937097110689,0.0801173903871505,0.0477054681832804,0.0448545284373339,0.0373558256313096,0.0641538256902586,0.0638255065333846,0.0574832346028601,0.0605710116520142,0.0912648300447352,0.0495898327783588,0.094298666448108,0.0890058101914977,0.0297518653980446,0.0474473956931462,0.0208852445663807,0.106467366177108,0.0985497353400048,0.0350285046042442,0.0363000529590041,0.039915278432865,0.0825148641253689,0.0974672135142513,0.0398770805175779,0.0416362592093043
"SPEECH_159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0596046561555061,0.022239000104686,0.0499534774743449,0.0749858991270706,0.0494581648182394,0.0280926232941897,0.0216444428461836,0.104764393527128,0.0741528507032229,0.0277997279035236,0.0769352245559645,0.0342205893862326,0.121738654024753,0.204661286737385,0.0202296338216082,0.029519375519962,0.0544906804416735,0.0285092408415485,0.104904373641387,0.0570392255303439,0.0391482038690959,0.0664984899268605,0.127891113262611,0.0861515940801851,0.100949482805428,0.0316891232251019,0.0365738000392242,0.0217911298815809,0.0588256445043554,0.0711017714038634,0.0493232978623969,0.0651128286843439
"SPEECH_534",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0596046561555061,0.022239000104686,0.0499534774743449,0.0749858991270706,0.0494581648182394,0.0280926232941897,0.0216444428461836,0.104764393527128,0.0741528507032229,0.0277997279035236,0.0769352245559645,0.0342205893862326,0.121738654024753,0.204661286737385,0.0202296338216082,0.029519375519962,0.0544906804416735,0.0285092408415485,0.104904373641387,0.0570392255303439,0.0391482038690959,0.0664984899268605,0.127891113262611,0.0861515940801851,0.100949482805428,0.0316891232251019,0.0365738000392242,0.0217911298815809,0.0588256445043554,0.0711017714038634,0.0493232978623969,0.0651128286843439
"SPEECH_691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0596046561555061,0.022239000104686,0.0499534774743449,0.0749858991270706,0.0494581648182394,0.0280926232941897,0.0216444428461836,0.104764393527128,0.0741528507032229,0.0277997279035236,0.0769352245559645,0.0342205893862326,0.121738654024753,0.204661286737385,0.0202296338216082,0.029519375519962,0.0544906804416735,0.0285092408415485,0.104904373641387,0.0570392255303439,0.0391482038690959,0.0664984899268605,0.127891113262611,0.0861515940801851,0.100949482805428,0.0316891232251019,0.0365738000392242,0.0217911298815809,0.0588256445043554,0.0711017714038634,0.0493232978623969,0.0651128286843439
