"meeting_id","meet_date","pub_date","quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent"
"FEDm_39","1997-11-12","1997-12-18","1997-10-01",0.00654758032543291,0.00662395926702248,0.0230302765510738,0.0783774607306346,0.292998290376839,0.00971346971429417,0.0010072786946542,0.00467053268117865,0.00100727869257208,0.00100727869894553,0.00420783135867003,0.00100727869507901,0.00261651209835529,0.00100727870545876,0.0461475759886603,0.00325396071554004,0.00100727869756179,0.0018696179447926,0.00663605080219048,0.00100727869457925,0.00379483746216022,0.173607513837311,0.0158995990948872,0.00100727870939265,0.00100727869595483,0.00100727869287272,0.0643680685856008,0.00100727869321635,0.220965479369095,0.0235913174259741,-0.000177437832550767,-0.000127498250802701,0.00120990834771081,0.000555644242992167,0.00828903342961862,0.000168117931263238,4.21140084105539e-06,0.000107915089474281,4.21140110594054e-06,4.21140124839117e-06,0.000130549006422436,4.2114009820479e-06,-2.55311106532409e-05,4.21140100809355e-06,-0.000115481244014372,-9.76889099990499e-05,4.21140103348677e-06,-2.40620169796426e-05,-0.00023032077045906,4.21140116701188e-06,-9.44632459416603e-05,-0.000331164095798399,-0.000889517574479611,4.21140044016365e-06,4.21140091126855e-06,4.21140080335222e-06,-0.00234147939389384,4.21140113458571e-06,-0.0046904654832914,0.000202983699357434
"FEDm_40","1997-12-16","1998-02-05","1997-10-01",0.00207129645998535,0.00469457319791748,0.0151179870405993,0.0743064689858071,0.304182631616981,0.00645641867039442,0.00269569505908232,0.00280479943994737,0.00102486707802614,0.00102486708615947,0.0114433626669437,0.00518762360671501,0.00328302719109907,0.00230621237924495,0.0504643947295921,0.00615706230334647,0.00702208530609889,0.0029287180097229,0.00157708022647204,0.00102486708067518,0.0053253358613204,0.150545408780932,0.0210548903101074,0.00102486707585169,0.00102486708343592,0.00102486708273671,0.0668673853107591,0.00431754916119759,0.212400431686745,0.0306403595121041,2.25918417522687e-05,-0.000102388293738787,0.00108304423223795,-0.000537682619927384,0.0103323755623971,4.22833667367063e-05,6.33394336200365e-05,4.45523210077073e-05,8.25719278663601e-06,8.25719283383801e-06,0.000406382475442937,5.61049690284314e-05,5.16833487797924e-05,-7.36896946215727e-06,4.75784068467503e-05,-0.000133360655159298,-6.22969607766974e-05,4.48697105067209e-05,-6.08600605772572e-06,8.25719269444106e-06,-2.29286625287639e-06,-0.00034487078399876,-0.00056506381728274,8.25719269223336e-06,8.25719293582843e-06,8.25719274908949e-06,-0.00118609727150402,-0.000141410174684382,-0.00250350995795234,-0.000421243498596071
"FEDm_41","1998-02-03","1998-04-02","1998-01-01",0.00273200835935186,0.00910955323814496,0.0121190713241567,0.104940210481547,0.312479667661635,0.0161556605723551,0.00371343470475925,0.00835362506853644,0.00190163254018192,0.000869638351774972,0.0107646941503229,0.0044378460454674,0.0104627760377325,0.00234250793613866,0.0385882674523385,0.00830381199509518,0.000869638343956187,0.0055123508465104,0.000869638341448275,0.00266500525065165,0.00397417142553751,0.153002523432126,0.0077685314610472,0.00086963834190238,0.000869638348471997,0.000869638343114559,0.0579390749104992,0.000869638344693552,0.204036971897526,0.0126091347929762,-1.73949280617119e-05,-0.000280170414853583,7.56863934417674e-05,-0.00316590785764319,0.00282259852836295,-0.000276294863970245,-8.60904379540783e-05,-2.40882390663584e-05,1.68908183524015e-05,-2.58077041765041e-06,-1.55932813812744e-05,0.000157189723796776,8.60865366610231e-05,-2.28962129065069e-05,-0.000145200857148197,-0.000381945496324695,-2.58077043516075e-06,1.8284981948346e-05,-2.58077028222588e-06,1.30311156902162e-05,-4.72053671429993e-05,0.000764884317388406,-0.000105001823363893,-2.58077030638806e-06,-2.58077024897424e-06,-2.58077038687196e-06,-0.00217259604726967,-2.58077016230874e-06,-0.00513978844135978,0.000171329815383243
"FEDm_42","1998-03-31","1998-05-21","1998-01-01",0.0084358823572747,0.00622408980926232,0.0125131179771877,0.0899584092949522,0.305419951802105,0.00872727361408595,0.00779043523264532,0.00402338952999589,0.00117784131452427,0.00117784132300287,0.00479373460245723,0.00636842520029584,0.0024132515784841,0.00180038665213355,0.0664695670994039,0.00117784132553031,0.00167496761150061,0.00371288540703496,0.00269008799632589,0.0011778413282866,0.00154226505084255,0.130879608873796,0.00608152409490471,0.00117784132646309,0.00117784135503466,0.00953047110399726,0.0729477929526226,0.00117784132123278,0.223297108847481,0.0144604840171356,5.10383211532456e-05,0.000103544457972833,-0.000588618907674548,-0.00273575233517983,-0.00118013574143693,-0.000225938375820625,-0.000109093298966234,-9.82288492533555e-05,-2.31149415414451e-06,-2.31149430689201e-06,0.000191397074621811,0.000165378532117458,2.42564683213464e-05,-3.60454755287655e-05,0.000189936101467222,-2.31149445962745e-06,-2.9249371837545e-05,-4.17868297966026e-05,-5.03193249065786e-05,-2.31149419351583e-06,-1.90941664069182e-05,0.00109412716155692,0.000149947080596659,-2.3114941203008e-06,-2.3114942414971e-06,-2.31149424119355e-06,-0.00154530437028837,-2.31149423816422e-06,-0.00515677209727087,-0.000271726504429188
"FEDm_43","1998-05-19","1998-07-02","1998-04-01",0.0125092377864131,0.00811115581627144,0.011741991958664,0.0798470041304177,0.268009023731553,0.00944988368226577,0.00361890519180157,0.00643555697821659,0.00112034947285757,0.00081772296043995,0.000817722955324559,0.00546157864405165,0.0132469207791173,0.00471577735967609,0.0372396457625461,0.00161040850953909,0.0012466948753131,0.00651128164727568,0.00304774712481307,0.000817722957435333,0.00183753760374355,0.156227812842923,0.00294155937407633,0.000817722961041599,0.00461624560539954,0.00281059062502462,0.0716857942902757,0.000817722952081805,0.266889797831686,0.0149788835897544,-0.00022409021621065,2.69060111339103e-05,-0.000396379942656438,-0.00173134238514193,-0.00412041317197569,-0.000382437572645207,-0.000191414646611261,-0.000297917593770996,-1.2857765076067e-05,-1.5512383733614e-05,-1.55123836071234e-05,2.85587607260865e-05,-0.000364586923641229,-0.000195547588326591,-0.000166320421532655,-6.83580875222102e-05,-1.17494723002384e-05,-8.23993875561662e-05,-7.86262754724115e-05,-1.55123837277803e-05,5.5147223849623e-06,0.000439759524868364,-7.56209617693879e-05,-1.5512383892429e-05,-0.000218324352372585,-2.99653790576998e-07,-0.00263014872965642,-1.55123837317832e-05,-0.0101976568110874,-0.00114905534984767
"FEDm_44","1998-06-30","1998-08-20","1998-04-01",0.00766509372830122,0.00287760738856412,0.015674186493792,0.0858037545783685,0.300427186786314,0.00924912272439891,0.00245290690393572,0.0129275327132268,0.0011829790972965,0.00207314558560693,0.0110476864774315,0.00663801062830751,0.00247510343814795,0.000784499549121169,0.0502075012660283,0.00682505498291388,0.00323495050442881,0.00712504402832591,0.00194875326969696,0.000784499540476661,0.000784499533813823,0.147934221593737,0.0118386198134031,0.000784499540840334,0.00826486170591691,0.000784499537904527,0.0711109914736536,0.000784499538491769,0.208123448258163,0.0181852393193913,-0.000428571704256551,-0.000115291356847308,-0.000312531016167765,-0.000556094700810218,-0.00709186035532121,-0.000703813933798563,-0.00012023253246045,-8.24787184611955e-05,-2.41815641314178e-05,-7.98262812083448e-05,-9.31724449585898e-05,0.000172366021941257,-5.72707243389823e-05,-1.43019060437704e-05,-3.01781568157134e-05,-0.000343786748540361,-0.000135434767367275,-0.000137582714890166,-0.00010324660991901,-1.43019060678823e-05,-1.43019057711529e-05,0.000974450293028966,-0.000426834816400182,-1.43019061996939e-05,-0.000410778734032662,-1.43019060539925e-05,-0.00402529284719873,-1.43019058562925e-05,-0.00661078983741659,-0.00105585514696701
"FEDm_45","1998-08-18","1998-10-01","1998-07-01",0.0105465426680098,0.00546362590601435,0.0146075032531564,0.0856136044557346,0.330579565515232,0.00345054628100266,0.00282432346257749,0.000818437619561496,0.000818437608275905,0.000818437606133841,0.00921870378426984,0.0043387266004059,0.00384859038698392,0.000818437610561893,0.0348543522665392,0.0043658982026462,0.00162422404930248,0.00338672643413342,0.0014485705787691,0.000818437601517838,0.00186680235484357,0.156731753307274,0.00595168210796057,0.000818437599128765,0.000818437605241917,0.000818437598132855,0.0790053599119912,0.000818437600589218,0.214176686129169,0.0187302738948401,-0.00019623029799422,-0.000262958407827668,0.000464880681580626,-0.00110308138181758,-0.0021074527300638,-0.000110110856037062,-0.00025631010064895,-5.57436845646428e-06,-5.57436816264293e-06,-5.57436825491521e-06,-5.57436846158645e-06,-5.57436822461468e-06,-0.000347604751568879,-5.57436843908822e-06,-4.91220028211654e-05,-0.000224222715241367,-2.98085471444616e-05,-4.08123008847975e-05,-1.34510305445501e-05,-5.57436839723445e-06,-2.46355456149836e-05,0.000845413498481462,-0.000443778167357155,-5.57436824182451e-06,-5.57436840585567e-06,-5.57436824342781e-06,-0.00312864852194572,-5.57436834069372e-06,-0.00621192790274863,-0.00024334316258266
"FEDm_46","1998-09-29","1998-11-19","1998-07-01",0.00964327357389665,0.00567522884936961,0.0217779348082495,0.0739343262240263,0.286673959862856,0.00941648834016469,0.00234160738606905,0.000795899298100445,0.000795899291753013,0.000795899288549302,0.00636999312111652,0.00346773927514773,0.00674745136352814,0.00569833736988723,0.0424450592651297,0.00394382698713772,0.00147607019641053,0.00451217977974761,0.000795899285011908,0.00490270916248325,0.00234130023875377,0.160247015271561,0.0275682713524835,0.000795899283829582,0.000795899286431666,0.00383070784211568,0.0763372974582885,0.000795899282356827,0.214741942039008,0.0203359852165368,-9.18651176625475e-05,-0.000192753120024385,-0.000553856620515793,-0.00129705885448276,-0.00469755961063697,-0.000484439526478831,-8.5986284682587e-05,-1.36724553553972e-05,-1.36724550743438e-05,-1.36724552517152e-05,-4.5985553163761e-05,-1.36724551528986e-05,-0.000362884365635761,-0.000348726613545362,-0.000336867557834302,-0.000173108314023019,-4.32451036305092e-05,-0.000193475077760623,-1.36724552824071e-05,-0.000248062061218851,-0.000113154271947522,-0.000572241381070565,-0.000822370499259514,-1.36724553542171e-05,-1.36724552193426e-05,-0.000141453868252338,-0.00333484898606021,-1.3672455137235e-05,-0.01073337771491,-0.00057139246583084
"FEDm_47","1998-11-17","1998-12-23","1998-10-01",0.00911028602471132,0.0122675874434676,0.0195521009299266,0.0791300083546647,0.272039180919977,0.0115004376915942,0.000769148972552922,0.00274515771506362,0.000769148979325545,0.000769148976390528,0.0100491103354602,0.0112720997109017,0.00699902937397658,0.00206035438202469,0.039117281587543,0.00501246580576829,0.00633905261729065,0.00717687327968286,0.000769148970753559,0.000769148971425036,0.00145492521624474,0.13755006158743,0.0197854851604488,0.000769148972556325,0.00194249326356183,0.00326107372066511,0.0620205726362185,0.00326764343938427,0.25246974496385,0.0192620799971393,-0.000228224903000354,-0.000510877343380445,-0.000973377826006668,-0.00175247828792456,-0.00915546349841075,-0.000527448658407651,-2.30432965523012e-05,-9.48981596755446e-05,-2.30432960778838e-05,-2.30432963831619e-05,-0.000112619575199763,-0.000562900235392438,-0.000343537538310629,-8.62000826214084e-05,-0.000345547979933415,-0.000213726696287521,9.29963626127124e-05,-0.000344304360223608,-2.30432963278905e-05,-2.30432962728257e-05,-3.21683122398889e-05,-0.00108076683418226,-0.000295338932615942,-2.3043296365502e-05,-7.48084855687996e-05,-0.000373470214169598,-0.00273966661180617,-0.000136097728856913,-0.0145140335689744,-0.000854918470535116
"FEDm_48","1998-12-22","1999-02-04","1998-10-01",0.00748892553147674,0.00680356928117306,0.01482131235839,0.0822862234757803,0.304644439880238,0.00796322090239987,0.00234434430011744,0.0109011899724563,0.000947630350023613,0.00368995848510556,0.00240914345225577,0.0171341313232174,0.00444983159686827,0.000947630361708396,0.0680021126019754,0.000947630350708035,0.0125826907910554,0.00314225830380055,0.0035905946978844,0.00424590804675019,0.00133223114455351,0.155682987563254,0.000947630359845716,0.000947630348202167,0.00186848748101432,0.0045245666594043,0.0597785215438856,0.00094763034706157,0.190818973023853,0.0238085954655419,-5.34825079362782e-05,-0.000114057545939842,-0.000749633415894544,-0.000604210660684471,0.00143005645030958,-0.000113258259403704,-6.53908401998368e-05,-0.000251700609873098,1.11934774427957e-06,1.35275330915714e-05,1.81136865556665e-05,0.000365719284886207,6.35443285627585e-05,1.11934771706852e-06,-0.00107961856222676,1.11934773502233e-06,1.11934787580929e-06,2.79412466476991e-05,-0.000176772483235849,2.09856543675794e-05,-3.37890721220229e-06,0.000269711595678135,1.11934757833249e-06,1.11934776850969e-06,-6.08614203837545e-05,1.11934777791326e-06,-0.00254934445872627,1.11934775636075e-06,-0.00537906828821134,0.000956762732108001
"FEDm_49","1999-02-02","1999-04-01","1999-01-01",0.00536329871565415,0.00523941968425528,0.0196169198402429,0.101613395385622,0.316264998094761,0.0130290500559156,0.00428256753780438,0.0105272418820047,0.000896647712362098,0.0020471856820736,0.00868720451716919,0.0120638399386417,0.00247817176650887,0.000896647724101515,0.0738825389703038,0.00820439607977991,0.00089664771703409,0.00397051152010412,0.000896647711855347,0.000896647711874087,0.00331698368690318,0.110574240951441,0.00842194218340971,0.000896647711787939,0.00089664771967705,0.00089664771179033,0.0659377422990293,0.00136993164137028,0.195790421975338,0.0201448158711844,-7.18695724868073e-05,-3.86083910010501e-05,0.00018462527534378,-0.00106825234902183,0.00190555588489447,-0.000398848940364078,-0.000105561916048137,-0.000251267642394,1.73186166937932e-07,-1.51673204661906e-05,6.03068853793748e-05,0.000306449334456606,3.73855165903604e-05,1.73185616939331e-07,-0.00108306480186925,-0.000440321731165219,1.73185695926104e-07,-0.000115929451737641,1.73185782690396e-07,1.73185678637424e-07,-7.3918731986801e-05,0.00121498016728698,-0.00023964426884076,1.73185644058406e-07,1.73185463799349e-07,1.73185779200531e-07,-0.00251789537482127,1.13092779353275e-05,-0.00433999743868728,0.000451864852025338
"FEDm_50","1999-03-30","1999-05-20","1999-01-01",0.00448916864555039,0.00694349212867752,0.0126813393451868,0.0944188212310034,0.327404398978534,0.0126641830588831,0.00265796711896419,0.00806278420325339,0.000932182663465489,0.000932182673511983,0.00657125023206515,0.0152685632631874,0.0037427529609544,0.0029595042034025,0.0700577162023387,0.00681113569163793,0.00376446909701362,0.000932182662930682,0.000932182658002637,0.00343827509410252,0.000932182654323834,0.110789638486854,0.0106226597580634,0.00499875492117196,0.000932182661262653,0.000932182659613681,0.06261661746228,0.00147590431868297,0.197010143800442,0.0240251811646391,-5.03638735275912e-05,-9.1704157299174e-05,3.16992791511584e-05,0.000388586598077448,0.00527239609170496,0.000194038112080129,-6.12423447146254e-05,-0.000170744815191671,9.92402493174131e-06,9.92402463663185e-06,0.000309343541454812,0.000870482745477651,3.64184282981243e-05,-9.49374339168812e-05,-0.000788485413232076,-0.000236773013490708,-0.000106871292479454,9.92402476400139e-06,9.9240244229184e-06,3.29506416506819e-05,9.92402446460276e-06,0.00118886993350254,-6.18437751463427e-05,0.000379612411884189,9.92402430000699e-06,9.92402449548734e-06,-0.00169828047997474,1.64748879142814e-05,-0.00141536392713743,2.24483478241725e-05
"FEDm_51","1999-05-18","1999-07-01","1999-04-01",0.00165793256900277,0.00517544987004638,0.0119817729944185,0.102253454059386,0.321976383425418,0.0117912267406954,0.000878237906055773,0.00281499243225964,0.000878237901845424,0.00814573473115683,0.00660585329385524,0.0108692976568197,0.00469515231040332,0.00350787511281619,0.071499840945908,0.00280463476906414,0.00657916455806533,0.00153062245873008,0.00285236163269423,0.000878237903356809,0.0014889172695697,0.11364150476441,0.0157483131923838,0.000878237903150037,0.00666028456369506,0.000878237898150224,0.0627725873795977,0.000878237901492022,0.197594365813321,0.0200828500422321,4.69331853360473e-05,3.09900400150848e-05,0.000121453326458842,0.000304874743085078,0.00439880935364043,-0.000224211713486741,5.16382858433974e-06,-5.53597500162e-05,5.16382905039843e-06,-0.000167871810158917,0.000411184415355448,-6.20127735254952e-05,2.75161996864049e-05,-6.9435808279546e-05,-0.000706016506064163,-7.54981470213951e-05,5.16382858481435e-06,4.01130014272287e-05,-7.32881522922241e-05,5.16382871182842e-06,5.1638284001133e-06,0.00139046930618957,2.3545585875259e-06,5.16382866174147e-06,-0.000149914369590335,5.16382871050161e-06,-0.00125168753884751,5.16382864734348e-06,-0.00114646112250091,-0.000311844458543626
"FEDm_52","1999-06-29","1999-08-26","1999-04-01",0.00283400811663389,0.00834348790558429,0.0165240508481189,0.122139875773567,0.315547993375573,0.00756328860012033,0.00267790221992132,0.0127547252397128,0.000872340645555103,0.00148504373143777,0.00418894871231457,0.0133048838155091,0.00295113008430949,0.0112891611922258,0.0583054313593232,0.00087234064639467,0.00382385250154819,0.00263201395930338,0.00187752122288008,0.000872340646816569,0.00892164210264962,0.103186067933084,0.00386418762244852,0.000872340650599285,0.0008723406565092,0.00360320798130278,0.0606035408894952,0.000872340650339838,0.213873271067228,0.0124707198494941,1.44889841978471e-06,0.000187454652642841,0.000633545302488188,-9.19651331826996e-05,0.00275072517078325,-1.63435038586841e-05,-3.01779872838771e-05,-0.000282793363580365,1.44889875508637e-06,-1.36175705978964e-05,0.000192791671486748,-5.39588680478465e-05,-7.94309729689795e-05,-0.000254600874059989,-0.00076957927225081,1.44889855803053e-06,-7.14932454025045e-05,-4.18217562757965e-05,3.86778088047567e-05,1.44889857504062e-06,-0.000326347720752791,0.000526725471511854,-7.52662629139188e-05,1.44889850826295e-06,1.44889839865546e-06,1.44889845194207e-06,-0.000115297074999109,1.44889850173769e-06,-0.00354569337190928,-0.000195178646196241
"FEDm_53","1999-08-24","1999-10-07","1999-07-01",0.000967551716571993,0.0108160018257256,0.0181690953093035,0.092561504191062,0.281461196952449,0.0225563800183298,0.00274447843769265,0.00878816943987477,0.00132592168470255,0.00370417674523949,0.000967551715069311,0.00596910339915155,0.00381794245324335,0.0100589434218193,0.0584171011253428,0.000967551720051096,0.0190126056125177,0.00172447916694793,0.000967551710605164,0.000967551712176686,0.000967551706905778,0.105243608991994,0.00663772895367873,0.000967551717353047,0.00633010738122366,0.000967551713383405,0.0640469782240984,0.000967551714820913,0.235206844039887,0.0326996671987784,-5.96727392854076e-06,-0.000181023853264311,0.000719988392673761,2.68634583587773e-05,-2.80673320603571e-05,1.27120426355011e-05,-7.05827909015563e-05,-0.000130012908861535,-9.94916215199328e-06,-0.000208680238625797,-5.96727378465896e-06,-0.000187841880479994,-0.000146150425036332,-0.00019686721845093,-0.000687280307916655,-5.96727385983165e-06,-0.000183025993016957,-4.31932136752269e-05,-5.96727373895074e-06,-5.9672737073305e-06,-5.96727370679771e-06,0.000239693983388051,-0.000160608471206115,-5.96727389847119e-06,-6.55512256426124e-05,-5.96727378687045e-06,-0.000887802504613887,-5.96727361199011e-06,-0.00499094120603911,-0.000788894781763742
"FEDm_54","1999-10-05","1999-11-18","1999-10-01",0.0115122717478054,0.00568270034501543,0.0147626093671524,0.110518754760881,0.299095609531821,0.0133235199932487,0.0018862271574533,0.0147046960283047,0.00241180743050939,0.00193370149093475,0.00208116909872448,0.00636196664341039,0.000848564681613317,0.00628979426362172,0.0610290725196999,0.000848564680395878,0.0189828931385147,0.000848564680262033,0.000848564677711397,0.000848564684979239,0.00176151243048005,0.0835001063026041,0.00863855230003006,0.00084856469595057,0.000848564686764422,0.000848564682476685,0.0741985291084681,0.00166326463672301,0.241852749344693,0.0110199748897501,0.000203915775218695,-6.34154829957902e-05,0.00114928046286312,0.000815948846754413,0.00732369534335887,0.00046130650823101,-1.78494086628883e-05,-0.000565322387739833,9.37169412311851e-05,7.66688116070378e-06,-5.44593170664937e-06,0.0002297418816653,7.66688117604222e-06,5.29304667669266e-05,-0.000271014909615805,7.66688111073991e-06,-0.000306071093683883,7.66688142888083e-06,7.66688114887701e-06,7.66688123389489e-06,-1.47826537659709e-05,0.0002496528432651,-6.79141228631867e-05,7.66688126617091e-06,7.66688122075506e-06,7.66688114007709e-06,-0.000371087052641445,-5.47344080721442e-06,-0.000456494986639717,-0.000872583983135167
"FEDm_55","1999-11-16","1999-12-23","1999-10-01",0.0106813553797238,0.00668858719281488,0.016039611416986,0.117989611329687,0.30887311469829,0.00609697879134543,0.00598731833291651,0.00830163127379984,0.00161976219070599,0.000947633201778267,0.0178814299843472,0.00317868072997043,0.00194294531946857,0.000947633199447143,0.0797176826626777,0.000947633193407305,0.000947633189419734,0.000947633190991286,0.00161130834870814,0.000947633193341942,0.00144413504247852,0.093270202373516,0.00309567014902893,0.000947633193697826,0.000947633192246404,0.00145625637742589,0.0714776951272983,0.000947633184771631,0.215575684906801,0.018541639632908,0.000297081939951996,-7.53372325606185e-05,0.000600771116887865,-0.000990434493420071,-0.000456559057940009,9.03089387594065e-05,-4.43554715360231e-05,-6.6507762277323e-05,3.94611620318377e-05,2.12066147466005e-06,-0.000342843122285908,-6.5486839643209e-05,-1.20980830816654e-05,2.12066136273714e-06,-0.00116378430562292,2.12066154670381e-06,2.120661674548e-06,2.12066205900453e-06,9.03394454922527e-06,2.12066170877234e-06,-9.64478537804235e-06,0.000771943156191676,-3.95887937675107e-05,2.12066141467614e-06,2.12066161202341e-06,7.41881986858584e-06,0.00106874265658662,2.12066160557364e-06,-0.00431525315000103,-2.51835264314396e-05
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",0.0114812848713483,0.00729199258050581,0.017430048130859,0.095606742697981,0.344564855266069,0.00570675218133559,0.00105712875908915,0.00868812452650395,0.00254520864247837,0.00266542653203986,0.00726359088971902,0.00390733640504843,0.00105712876147141,0.00699424371079308,0.0591314327520508,0.00105712875817854,0.00196650798680711,0.00183603328620142,0.00105712875733597,0.0010571287619544,0.002365374873738,0.103724967968821,0.00432412679555173,0.00105712875938344,0.00105712876317477,0.00392159106257611,0.0752546342536622,0.00105712875627034,0.20904018980023,0.0158325047088228,0.000153777551052889,4.86103521347816e-06,0.00252377170802146,-0.000121038210527558,0.00338521932348839,-0.000117302705290049,4.86103525747174e-06,2.7823124284339e-05,4.92813300767794e-05,1.52041757882819e-05,6.96949136956706e-05,8.99418600170682e-05,4.86103540391648e-06,-0.000349593588212231,-0.000802871257685789,4.86103519046318e-06,-4.81860863909988e-05,1.59882431502731e-05,4.86103528116337e-06,4.86103527278829e-06,-5.78879792086338e-05,-7.71702997244483e-05,4.86103561334926e-06,4.86103531474732e-06,4.86103516787287e-06,-0.000130467892433642,-0.00122052647166482,4.86103519366428e-06,-0.0079384827791986,-0.000597624218797978
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",0.0117359238176816,0.00812413489465236,0.0199471942261291,0.1124705533055,0.289881603560715,0.00524904836356427,0.00105064912698161,0.00664875929817634,0.00206904854341847,0.00167906801703448,0.00771167333109099,0.00994087357316459,0.00782486835572103,0.00840382521214551,0.0432019572366683,0.00544310491189564,0.00803077955876598,0.00506863394307568,0.00105064911675156,0.00105064911841916,0.00396782918088477,0.133001102206626,0.00628977212452494,0.00105064912111684,0.00105064912190049,0.00105064912360119,0.0481831698344998,0.00410720840399883,0.224905339507701,0.0198106338635939,-0.000225478203005953,-0.000173008057225456,0.000394975193195495,0.000159641521305102,-9.96085080590012e-05,-5.989275124137e-05,-2.37680602854496e-05,-0.000158662281315059,-3.30262363053696e-05,-3.27613989458698e-06,0.000220673195078608,-0.000191839271495517,2.58124891958219e-05,-0.000122135269724298,0.000564738818970172,-6.34972919426581e-05,-0.000217233433464679,-0.000133821648463505,-2.37680602554365e-05,-2.37680602581662e-05,-9.40615559801644e-05,-0.00499246851715118,-0.000137545922634526,-2.37680603563484e-05,-2.37680604287988e-05,-2.37680609595243e-05,-0.000936730429488883,1.04531288924309e-05,-0.000503264221087463,-0.000960229973673073
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",0.0116899234926431,0.0028013734490635,0.0242085344322533,0.0820690494596552,0.287650592902121,0.0198635632187623,0.00120777952205894,0.00120777953039758,0.00120777951502247,0.0012077795219412,0.00807346204505205,0.0159319411141859,0.00120777951651195,0.00258455519858865,0.0271856020436543,0.0012077795177925,0.0012077795162096,0.00230374826699229,0.00120777951528596,0.00120777951498114,0.00196374517128139,0.159937242837964,0.0180553145656185,0.00120777951497497,0.0039542837728778,0.00120777951836981,0.0513960350402864,0.00120777951365958,0.241914155673255,0.0239235230985394,-0.000287701003460367,-3.64733971437175e-05,0.000838537919865156,0.00166996920162605,0.0050440402877624,0.000610049957603055,-1.81562252491235e-05,-1.81562257231115e-05,-1.81562249853242e-05,-1.81562252601606e-05,0.00042594752199131,0.000127140076243419,-1.8156225298891e-05,-3.87051165326504e-05,0.000523228350714547,-1.81562254275182e-05,-1.81562262860113e-05,-6.58070404161969e-05,-1.81562254687746e-05,-1.81562255842158e-05,-6.72449046262124e-05,-0.00518336841878891,8.1437900277178e-06,-1.81562254009522e-05,-3.85007015609973e-05,-1.81562262681028e-05,-0.000911528096860541,-1.81562256133834e-05,0.000172515369322416,-0.000950220940165731
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",0.00118318934203787,0.00699255928186097,0.0240250063739377,0.0735693544191642,0.279401994630712,0.00631302476765104,0.00503649631412554,0.00582112959558903,0.00118318933430021,0.00243637782318074,0.00943662712046663,0.00934431272340109,0.00556934675261148,0.0122204999167862,0.0310517767185205,0.00385661758035902,0.00312824810141115,0.00118318934483226,0.00118318933895191,0.00608556323951925,0.00118318933729869,0.144932673270702,0.00699670221206817,0.0011831893464898,0.0052271474492318,0.00118318935396942,0.056959345777951,0.0043793006037005,0.25996799168243,0.0289655782467401,-1.60098742545462e-05,-0.000140891241316542,0.00143912495865211,0.000872985795319748,0.00306694953917307,-0.000125988571979854,-0.000129033856349985,-1.60098741271472e-05,-1.60098737367826e-05,6.48409951398687e-05,0.0004807245341463,-0.000294289583820342,-7.50460273044152e-06,-0.000272456832299169,0.000125787553744521,-4.21120558572188e-05,-0.000163362809833378,-1.60098742467958e-05,-1.60098742734483e-05,7.2476187938643e-05,-1.60098741572434e-05,-0.00553449652330753,-0.000133174785355256,-1.60098740171129e-05,2.91161505981865e-05,-1.60098750691504e-05,0.000321485351827017,0.000166625054874814,-0.00404461561234623,2.73206139577519e-05
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",0.00986533652146715,0.00397334407030698,0.0113462150373083,0.111755018674308,0.278413203663765,0.00866737696942098,0.00343057374322014,0.0168541643999394,0.00217214612839099,0.00192560665589761,0.00956884996590629,0.0170287641235041,0.00342160814518753,0.00284252394049006,0.0492705503321722,0.00177193737566001,0.00656202515463872,0.00916638551905778,0.00115440970017343,0.00168028822952362,0.00337515829535168,0.133196230493464,0.0120892227663602,0.0011544097087601,0.0011544097051285,0.00115440971963071,0.0390196538632229,0.00115440970391471,0.231748490963355,0.0250832764304741,-0.000223499895895907,-0.000155527695161041,-2.62187792202333e-05,-0.000654903210938925,-0.000400134600288188,0.000113138239849434,-0.00013591343139876,-0.000652204146618543,-6.17212124269868e-05,-1.16678937160422e-05,-3.11510563864787e-05,-0.000181236615038133,-6.56676626051114e-05,-5.12278795337356e-05,0.000525859186387139,-5.65889929142281e-05,-2.62187800293786e-05,-0.000215579112084485,-2.62187795374086e-05,-5.38965964144707e-05,-9.87954558027511e-05,-0.00537017396275564,-0.000527815709495516,-2.62187793716593e-05,-2.62187796157053e-05,-2.62187803448328e-05,-0.00102795562355958,-2.62187798057079e-05,-0.00471397023110029,-0.00159164343417695
