"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent"
"SPEECH_684","1998-03-26","1998-01-01",62.4166666666667,0.0322000371803214,0.021300749574514,0.0241044366762304,0.0286158056976819,0.0750760187777777,0.0326777688642481,0.030989701421578,0.0212036904989746,0.0280704950324856,0.0355557995640268,0.0974936659453841,0.0361763904954103,0.0211757479151069,0.0585567767329475,0.0383579737688661,0.0293084137885441,0.0375232605604333,0.0240093655339375,0.0268953863241146,0.0309850177581796,0.0237241805698517,0.0466065539790745,0.0247148986616745,0.0292478935600852,0.0246727763976364,0.0273008470271523,0.0514990740708543,0.0203279925174382,0.0216292811054702,-0.00190924937597342,0.000853398124861303,0.000206969675135091,-0.00230856285270481,-0.00365989977635862,-0.00239617733481336,-0.00142191677136603,-0.000240214111524335,-0.00311607693008638,0.00282503763062986,-0.0156876714426023,0.00560791283888027,-0.000463338447115274,-0.00307141768725056,0.00112245580405716,0.000643141388417381,0.00185528962442461,-0.00097701035676186,-0.000468616346175799,-0.000191604358256069,-0.000620802187994429,-0.00454850178546929,-0.00152433159645726,0.00187544990168453,-0.00185655519784143,-0.000994429007738618,0.0034099770569568,0.00147431021515228,-0.00109847067232681
"SPEECH_456","1998-04-02","1998-04-01",39.525,0.0379692913662581,0.0287861888329188,0.0283141298417442,0.0441836189511986,0.0463221522840521,0.0414891916662798,0.033898029572178,0.0265841073151173,0.0284854536896115,0.0266320879350391,0.0312556092051717,0.0534608558313637,0.0305240772461312,0.0548718808631691,0.0296339723349675,0.0311202343298341,0.0306489928853343,0.0283027614001558,0.0275753953324339,0.0357920692246737,0.0303719517192333,0.0323469415898408,0.0370150416336407,0.0465707637650701,0.0262108632940265,0.0341150825212311,0.0434756705287416,0.0234479510117313,0.0305956338288524,0.00104795506419264,-0.000322129885046784,-0.00226541853291408,-0.00724655660771204,-0.00823221039420291,0.0016319203771056,0.000925714193805829,-0.00345821184180241,-0.000112015442477873,-0.000796116511841926,-0.00381269293979096,0.00496125478509982,-0.000888645876187518,0.00347050894118749,-0.00030504759222773,-0.00343937751875271,0.00233388935719931,0.000944441066359243,-0.00369705108589097,-0.00157689018203176,0.0013791072281339,-0.000294517273733734,-0.00025524628680529,-0.0186723116784377,0.000281512340937039,-0.00180631590826756,-0.00909007410126271,-0.00046116499747465,-4.29232390461209e-05
"SPEECH_580","1998-04-02","1998-04-01",55.9166666666667,0.0289854225858565,0.0620153239022377,0.0270388543448187,0.0258132394645052,0.0382011400668142,0.0308348694777608,0.0258571216705723,0.0253325383770996,0.0512325710673581,0.0256490229118077,0.0260735917568665,0.0265135837232008,0.0254403947561298,0.0522361325183085,0.0925431409190401,0.029754863850222,0.0520793591561976,0.0242077056152734,0.038705152246213,0.0251133036492104,0.0241866443741799,0.0338891109363967,0.0235181027952926,0.0254426347428869,0.0242998927727471,0.0267104828555634,0.0579426720346502,0.0247091957459453,0.0256739316828453,-0.000324188821035581,0.00770971647090466,9.19006127090626e-06,-0.0018708168462104,0.000678659712440051,-0.00307074960055992,0.000429770125929859,0.000612120680881891,-0.000407546339048953,-0.00207104574669284,-0.000721828522753842,-0.000636860722779075,-0.000609562896194325,-0.00424663663409323,0.00123107183956804,-0.00054668816144988,0.0011719448661238,-0.00116226142206133,-0.0018871229147277,-0.0014123521313445,-0.00147375165907973,0.00136861287472025,-0.00218459926690703,-0.0017734852142339,-0.00102342670646895,-0.00284338164441231,0.00157629581283661,-0.000525009822867687,-0.00267844688907271
"SPEECH_267","1998-04-04","1998-04-01",46.1842105263158,0.0770669863214343,0.0535970496548532,0.0226904337899266,0.027159284440194,0.0424000715846998,0.0329192834751437,0.0257375800245307,0.0238258424922172,0.0258816303929097,0.0293808882759251,0.0287483359443311,0.0435262876616817,0.0279837772944597,0.0402897377541207,0.0578783898629679,0.0295186560539722,0.0298148173973132,0.0276089114960839,0.0294341520953533,0.0307591722991506,0.0386655833796505,0.0554120058454509,0.0229966946157272,0.0263039120868688,0.0224178247341674,0.024198330850089,0.056686515933074,0.0217919993785759,0.025305844865128,0.0358462785391396,0.0240839143956673,0.0115253904958529,0.0179569748032364,0.0124927527748791,0.0135804975855228,0.0153731841308653,0.0111018531841716,0.0124741268509223,0.0159769176144436,0.0156581110538223,0.0338279579196826,0.0144122829570235,0.0221494908471143,0.0373079774665763,0.0163201011174862,0.0193757256245938,0.0172046997513383,0.0144616637659702,0.0142094820313324,0.0262827223015644,0.02217139714912,0.0130575342181317,0.0177362684311103,0.0137617387840455,0.0144673996320289,0.0314927200122223,0.0123480874409886,0.0131960137581964
"SPEECH_628","1998-04-09","1998-04-01",43.7666666666667,0.0303239644722818,0.0491690214635152,0.0492275039006481,0.0313741678831638,0.0765769294073553,0.0291529828669661,0.0436737765308537,0.0252796413823958,0.0557141024971053,0.0239095187646773,0.0329352629255005,0.0352360977385254,0.0264525683078183,0.0443601767458414,0.0580155793686013,0.0247681732864122,0.0265883760228731,0.0267930178833365,0.0251714042646555,0.0258894725061012,0.025263547387997,0.0273627098680547,0.0249011851489706,0.027427969494687,0.02441591566542,0.0348987389973642,0.0270052099130709,0.0304547153028495,0.0376582700029581,0.000472954762797576,-0.00312464175279875,-0.0119345473044718,-0.00434726028279982,-0.00397317945255862,0.000838759806848265,0.0160468038686188,-0.000758147108797198,-0.0106472661769394,-0.00348700979926866,9.94743933419782e-05,-0.00352677243490824,0.00330115476830291,-0.00874001523672044,-0.00684994027671128,-0.000896054522924218,-0.00276693392344181,0.00222372383836894,-0.0016977618807529,-0.00188849444786546,-0.00377766479458659,0.00458695948585395,-0.00177526924342432,-0.00055847266258127,0.00118515324779052,-0.00538992261091184,0.000524334231937278,-0.00336369581030349,-0.00264187825407929
"SPEECH_223","1998-04-16","1998-04-01",54.2,0.0291965987767041,0.0342590717293449,0.0258033537293623,0.0569010036648012,0.0386305955471431,0.0313599070949558,0.0255041779505045,0.0242796273347643,0.0254961670208416,0.0253276077234814,0.0525250442056216,0.0257990381628837,0.0264944736008647,0.0509182103128808,0.0351067521572128,0.0285186953499393,0.0314471952476672,0.0221414437475762,0.0269064076683324,0.0395602525464019,0.0249319785045607,0.0912096624121441,0.0409603327667626,0.0342457239041213,0.0276504829893622,0.0317314733939844,0.0451208841029391,0.0223368896056857,0.0256369487491561,-0.0219376611076801,-0.0230954542543309,-0.0118229120283321,-0.0415391427927101,-0.0205434789641872,-0.020412979777339,-0.0145647451272916,-0.0127504534787368,-0.0213691718353141,-0.015487725236088,-0.0199368514826448,-0.0180928997362606,-0.0185708556281813,-0.0409694441785779,-0.020261800232013,-0.0141436038675346,-0.0186187021440544,-0.0127957157793935,-0.0159226859709794,-0.0245428624687971,-0.0137411478161312,-0.0844326318038606,-0.0298774489885017,-0.0202729865247171,-0.0206051545106772,-0.0285176194295032,-0.0142588320515717,-0.0114532582327451,-0.013464168457699
"SPEECH_632","1998-04-16","1998-04-01",58.4727272727273,0.0344245106775138,0.0402623315044747,0.0226758232908677,0.0323820856249442,0.0452228665482518,0.0325851494274882,0.0252586610715324,0.0240057416191282,0.0257283629979195,0.0240222247412712,0.0399227213835914,0.0356775697505682,0.0268752079938791,0.0626188989123342,0.034206656247957,0.0346127313544189,0.0330236414503452,0.0239269650255116,0.0276601277207536,0.0336872973030372,0.0315941168642025,0.0936440616267458,0.0284064527680691,0.0354643550382696,0.0201092259457601,0.0273342985063751,0.0557193320256858,0.0241276132370152,0.0248209693420888,-5.71941169673353e-05,0.000415015499492137,0.000492709003402656,-1.75309530330839e-05,0.00137157975889742,0.00177571504474516,-0.00048817395808737,0.000336891505758748,0.00200789967534486,0.00222281882010115,0.00287775676638273,0.00147550211181915,-0.000462102299549625,0.00684961904795233,0.00387934371498197,0.00296942304640787,0.00150498607690396,-0.000922138478512498,-0.000470707353226065,0.00332709805720891,0.000395047105758682,0.0012059207729862,0.000888236201498989,-0.00106771918911192,0.000703208451501054,-0.000310627568199748,-0.0052023072387216,0.00195610685156829,-0.000308335896951006
"SPEECH_692","1998-04-23","1998-04-01",51.3055555555556,0.0308512661149773,0.0278895063617913,0.0217175903451376,0.0445738307521247,0.0334235334278722,0.030198928173795,0.0262166948243907,0.0228455373411668,0.0290985088526033,0.024719458360827,0.0397231294526867,0.0252895830517866,0.0269675059247575,0.0653116301448675,0.0315154759130237,0.0388248217623305,0.0260854364279098,0.0232266285133683,0.0332112473141638,0.0531066049902546,0.0296057950078174,0.068065832681426,0.0340374147154057,0.0423206338971905,0.0254759921023926,0.0446172445238383,0.0557572162181816,0.0204137886334333,0.0249091641704798,-0.0152763796913331,-0.0141276879722785,-0.0128242837707845,-0.0248009046015484,-0.0157671054405307,-0.0175252209678182,-0.0110135090190841,-0.0119806626066274,-0.014085487387848,-0.0125515703117017,-0.0209549889516256,-0.0145422165642069,-0.0155521437349937,-0.0261930249553551,-0.0127407822771971,-0.0195485553666075,-0.0127293079011441,-0.0117953728948309,-0.0171943014259542,-0.0346555713863817,-0.017103001045046,-0.0407135890070559,-0.0154763222390007,-0.0228870179172503,-0.014009139812866,-0.0265529073906581,-0.0259516200809067,-0.0110276387018028,-0.0138647495233305
"SPEECH_596","1998-04-30","1998-04-01",46.9705882352941,0.035993903944709,0.0360343042113353,0.0291481041563797,0.0279493700676847,0.0462361920990218,0.0533869846663316,0.0389649991237788,0.0878196502052195,0.03101360849079,0.0250748776066887,0.035270292427335,0.0311776653740935,0.03252236588578,0.0417945015404083,0.038209200305611,0.0378552145776053,0.0315829839015747,0.0279901994169181,0.027890486210489,0.0240769906805056,0.0303504672690291,0.0332140221093546,0.0243673683024188,0.0272825864310378,0.0225984225020959,0.025145628597975,0.0384263774880925,0.0284509649994201,0.0301722674083168,0.0366990650595797,0.0319173717771802,0.0210521353113666,0.0250476017079062,0.0318488854117707,0.0386843748352665,0.0311185080029699,0.0774511307141697,0.0262728994003686,0.0204615120408792,0.0251397084631484,0.0264941240889914,0.0308639678369944,0.039581747453292,0.0320537633611976,0.0261079057861849,0.0265410902183049,0.0230331289036205,0.0231801089415488,0.0210236420668964,0.0291400969331718,0.022919793667935,0.0235542798255225,0.0262708277847592,0.0210124722079239,0.0196681192133524,0.0289533874041058,0.0230279620187135,0.0253227086972737
"SPEECH_427","1998-05-02","1998-04-01",49.4814814814815,0.0336767197518287,0.0336144509425571,0.0222970837448574,0.0442575628726457,0.0570610777550199,0.0319403708996051,0.0222882687710667,0.0276293975667911,0.0298783678770249,0.0312116724522859,0.0320296400954861,0.0284569273904816,0.0332412284793615,0.0437242700717669,0.0346266629222234,0.0305180399760179,0.0326602542901314,0.0248225487335981,0.030865568514422,0.0359844770543102,0.0250605578061939,0.0905508776137016,0.0290068552838297,0.0386727816452101,0.0244809901509763,0.0280749894424336,0.054421016760906,0.0245483194230595,0.0243990217122078,-0.00653946807265595,-0.00681614328834653,-0.00541564003181425,-0.00949831539456063,-0.00839784096214374,-0.00233350198259511,-0.00451974574458959,-0.0051654227505865,-0.00737733692045159,-0.00223237545835793,-0.00523572522372815,-0.00640256498926961,-0.00941911584344882,-0.0105847437041,-0.00393020435274613,-0.00717330244457371,-0.0116565999211308,-0.00988262526493036,-0.0105345897639148,-0.0098640821673918,-0.00627821990572114,-0.0199203212426697,-0.0127778069874913,-0.012782681423056,-0.00651871847669157,-0.0120193206669145,-0.0192717761158207,-0.00536086342564986,-0.00710009682098379
"SPEECH_479","1998-05-07","1998-04-01",50.2820512820513,0.0403048326745108,0.0338641252933031,0.0245483622777311,0.0337524465594564,0.0504052028911323,0.0324449479150652,0.0274441763979952,0.0239817228116008,0.0278114795522642,0.0273026584817366,0.0603814444336549,0.0276262255028256,0.0238388341133509,0.0560182214002772,0.0343422813428716,0.0256981349355675,0.0280913155018905,0.0223203005802998,0.0272434418850793,0.0479391909875686,0.0248087055064636,0.0925845389664641,0.0318695788718778,0.0328571822723657,0.0214325103780538,0.0325089662008711,0.0450797793557057,0.0203131780541158,0.0231862148559006,-0.0254452214646415,-0.0259562457693253,-0.0153718200358691,-0.0237842427200757,-0.0322154755123112,-0.0246363202475323,-0.0212996912805189,-0.0210276153923822,-0.0230224872687886,-0.0228059956319508,-0.0424304054229594,-0.0180514397516336,-0.0159602645227678,-0.0438644283868554,-0.0276712396195911,-0.0179666903001374,-0.0213933834175954,-0.0157831988307446,-0.0176538483175105,-0.039076975998749,-0.0167570784472216,-0.0638065975874538,-0.0280273370119947,-0.0239709154730098,-0.0160033300912415,-0.0291179478923831,-0.03390343910521,-0.0155309903104042,-0.016528829428921
"SPEECH_707","1998-05-07","1998-04-01",34.8181818181818,0.0718059287808058,0.0380856984004411,0.0223236371406015,0.0336140728027357,0.0328035507562474,0.0343376166161611,0.0281859707695633,0.0261704628634115,0.0244675828733451,0.0295524587263472,0.0354472419753355,0.0452132590109226,0.0237351495956991,0.0615861826573907,0.0340915351016921,0.0335910208612314,0.0351719846806199,0.0340743390855941,0.0411914702503835,0.0354642493998457,0.0332804453472391,0.0455855830200786,0.0256366639468432,0.0282033465024578,0.0269154564678569,0.0316948613786669,0.035396081514675,0.0261480795310622,0.0262260699427459,0.0316681811388951,0.0241337049373481,0.0121637198237985,0.0182440317138724,0.0227937450469647,0.016727711862954,0.0166971090182626,0.0132865237563331,0.0135102247164639,0.0157613185051229,0.0165693075201817,0.0293446506690611,0.0143612876190249,0.0204216902680836,0.0217731693603437,0.0163363839512408,0.0193031578732365,0.0217462176752732,0.0222148273063399,0.0187631761345506,0.0182318656208016,0.0224208692386187,0.0140472918355151,0.013223986302607,0.0189018029117277,0.0143748686849909,0.0198682206091301,0.0130356336092826,0.0144647560199619
"SPEECH_582","1998-05-12","1998-04-01",46.4193548387097,0.0417476238946018,0.0265302946368893,0.0275525599946237,0.034650963269296,0.0391384379177322,0.0541512247071284,0.0253820204024368,0.0297071559237099,0.0246564888088791,0.0294505780162847,0.0274951012276207,0.048479231126619,0.0261797246029562,0.0476535117579402,0.035517546666058,0.0627396991152599,0.0303899551125512,0.0305377467020649,0.0280458621468799,0.029162996632138,0.0331541661506889,0.0831461636161514,0.0263073310073411,0.0274956050219398,0.02397579063904,0.0239456700123679,0.0364561822180217,0.0200189280841194,0.0263314405886599,0.0179245234972018,0.00909542197851358,0.0130435618825965,0.0186799177407937,0.0138048786527973,0.0286829301942078,0.0103246702086195,0.0137504089226866,0.0139446306614049,0.0138673479364703,0.0135372399129816,0.0253908726065984,0.013875827374229,0.0209777496148285,0.01619263533086,0.0285720611977296,0.0111718401489262,0.0138372223068001,0.0117629857547457,0.0108092626125874,0.0126027444952846,0.0300436607947157,0.0139721173752236,0.00925644519382446,0.0100324591849401,0.0104613128355384,0.0154501440814946,0.00897889816855699,0.0120024067805645
"SPEECH_693","1998-05-12","1998-04-01",33.1724137931034,0.0454042768134769,0.033864080276744,0.0256152497635227,0.0323963214256269,0.0297950881181956,0.0482322115752277,0.0237938481646742,0.0266631336519568,0.0244225847224858,0.0240142722483906,0.0280172649231508,0.0308272158239386,0.0420145838133876,0.072712140985519,0.0291066767595707,0.0442600523201218,0.0426907209070707,0.0259830016527901,0.0498035609177362,0.0325698082452582,0.0289832214283281,0.0261181157031803,0.0257179634830461,0.0432407301808625,0.0239582295209441,0.0400052851463187,0.0401874101638865,0.0258810162557758,0.0337219350088128,0.00602512630710965,0.00760603588866216,0.00300531341116194,-0.00493738992762973,-0.000856969569708829,0.0115145278065039,0.00184139897664254,0.00259070552726221,0.00264593301222386,0.0018867250118649,0.000700447691456933,0.00280947911057299,-0.00820446917646819,-0.00050707180859868,0.0019600299715268,0.00210091598317819,-0.00121527184428399,0.00314765412890317,-0.00427714642885943,-0.000992540153610919,0.00376841415350297,-0.000458855819278411,0.000236094721549415,-0.000453225888213979,0.00143245679458466,-0.000647274887692202,0.00302269735634964,0.00268876511722572,0.0059685376918349
"SPEECH_424","1998-05-20","1998-04-01",9.61111111111111,0.0381242491415807,0.0363342251927384,0.0336436065815947,0.0326368536248153,0.0336457215801442,0.0326546140691178,0.0316657320672194,0.0307540292737962,0.0317429112756946,0.0462854777263465,0.0308285041090319,0.0307682524062989,0.0342635423482782,0.0411716886509534,0.0364757827904363,0.0327967718262181,0.0346982575059759,0.0326253657101016,0.0353601556980326,0.0382617423493589,0.0309428600724176,0.0425617273766293,0.0373439823123504,0.0308642585506921,0.0345222593065972,0.0309254554497498,0.0346329549157063,0.0335350259710351,0.0299339921170886,-0.00868974567702189,-0.00320230486438688,-0.00819232661288075,-0.00502720274431756,-0.00858264198975853,-0.00531663854903734,-0.00378464910303205,-0.0059793156005739,-0.00947938132887944,-0.00536028589723427,-0.00865364272663622,-0.00785113943198255,-0.00715478443955818,-0.00722562198058152,-0.00983421756174062,-0.0108250509556282,-0.0119745876740085,-0.00502983423696559,-0.00696466244587501,-0.00527137282924194,-0.0099011259318678,-0.0103062940337281,-0.00841445639403035,-0.0060510453070136,-0.00681337619265997,-0.00795129407073844,-0.00940729233667274,-0.0106211442106966,-0.00486463698370144
"SPEECH_586","1998-06-03","1998-04-01",43.5769230769231,0.0290849278478906,0.0405887714532246,0.046965102052598,0.0273506053122086,0.0542071810882515,0.0341091827045823,0.0416370623985083,0.0273304389707811,0.046562967770596,0.0249789608583127,0.0327270520300813,0.0444402636864,0.026641930547502,0.0646549354642182,0.0429591430997747,0.0291514723717172,0.0312252621992031,0.0280969316086644,0.0286336609171686,0.0282555964670652,0.0243231793821071,0.0228011247110439,0.0334177520226168,0.03044505161124,0.0237738273441268,0.035423781483218,0.0383819278788094,0.0300427620348312,0.0317891446832586,-0.00670576350169514,-0.0078672363482669,-0.0121170663880996,-0.00312930250717917,-0.025350085397822,-0.0094001650371393,-0.0087742610077536,-0.00377163559716078,-0.00719049210897536,-0.00443432176930266,-0.00278825808622049,-0.00921321665139471,-0.00283821356030564,-0.0116305490435564,-0.00544275225698268,-0.00551093777632886,-0.00478064876592329,-0.00333520069477501,-0.00511238901122796,-0.00401441818908771,-0.00321918669684401,-0.00240138197687122,-0.00727345845476023,-0.00442989485939157,-0.00341815069777127,-0.00685873533920443,-0.00762481493501928,-0.00289603214137659,-0.0130019490526188
"SPEECH_577","1998-06-09","1998-04-01",50.2926829268293,0.035908353532278,0.03361921344858,0.0255976618724539,0.029556103448534,0.0494667492472907,0.0322782840039578,0.0261402082784482,0.0255400410733381,0.0281756947572884,0.0232273420967789,0.044220088686847,0.0336118324802374,0.0277017383279293,0.0627942268620039,0.0347133789573294,0.0312222865325639,0.0343167316526877,0.0252819709327566,0.0323333442811549,0.0317070542454855,0.0368883729283159,0.0828145771120744,0.0244371011416851,0.0313912130961529,0.0244271289471844,0.029345903866382,0.0538605414008635,0.0230997292709296,0.0263231275184685,0.00381061916192494,0.00177954251896952,0.00087082088552191,0.00127342522045233,-0.00671275922481718,0.000441861862548077,0.00106352530733871,0.00162595956181766,0.00306732478183424,0.00176431224455878,0.00241252978370157,0.00556980741265306,0.0012087464834675,-0.00953894888330435,-3.71633202402429e-05,0.00653721565509862,0.00391305901462233,0.00241487186332834,0.00179123508676431,6.09336780110721e-05,-0.00261575166106121,-0.0099599057995394,-0.000129617691506619,-0.000705604455844779,0.000491169191017047,-0.00226521402433923,0.000972184900535275,0.000430914719025942,-0.000559554462568895
"SPEECH_701","1998-06-18","1998-04-01",34.6451612903226,0.0391732193171873,0.0405268027585952,0.0337666945120835,0.0341136451082057,0.0423685420812257,0.0353997316268052,0.0287297920751618,0.0305901634039794,0.0277302744514906,0.0265719696771966,0.0311592281220521,0.0357652584742796,0.0437647866387971,0.0579674454692634,0.0279560938374635,0.0301980171590924,0.0356370514396481,0.0273319996617409,0.0359992851119876,0.033958321998335,0.0329038494243222,0.0305454495975219,0.0319881113015035,0.0368408519322004,0.0271209049947373,0.0498742570194341,0.034464568824093,0.0237680550459858,0.0337856289356111,-0.00124918189551185,-0.0047206468901745,-0.0160302507396031,-0.00481769106188298,-0.0227908935948111,-0.00149437969827117,-0.00584350524122681,-0.00104287272958568,-0.00112421430999942,-0.00424741538221961,-0.00316041905200891,-0.00709205580898387,-0.0152702313053342,-0.0128236916739324,-0.00141327460265126,0.00448857222837264,0.000888818836476709,-0.00178562223672298,0.00131232512586475,-0.00228824552060373,-0.00944028796095104,-0.00314378147581061,-0.00807932406291448,-0.00411021524955741,-0.00346430766016259,-0.0082654183852847,0.00395724009349741,-0.00269754146837197,-0.00385608033530988
"SPEECH_241","1998-07-09","1998-07-01",44.6153846153846,0.0300924491358518,0.0418807648055419,0.0375322226812307,0.0294531227610164,0.0862521058738995,0.0267544132522515,0.0331694184601585,0.022778959251291,0.0379399992884349,0.0228696317525124,0.0303037140149491,0.0329748685307328,0.0253128647267613,0.0588759155073116,0.0742405017656508,0.0295793953505156,0.0290890617336184,0.0260441363269044,0.0320649934415293,0.0297074481756561,0.0226620354414568,0.0233442561806856,0.0255120484263251,0.0252954999698512,0.022642265036205,0.0402490647996926,0.0335875723235578,0.030260149531906,0.0395311214545021,-0.0074708056975685,-0.0127541414710881,-0.00462182225328119,-0.00560476517890984,-0.0412486916375563,-0.0100404894083628,-0.0104434092135943,-0.0061684027102538,-0.0117518098643041,-0.00572604835293626,-0.00714740511233535,-0.00964398266498804,-0.00559107155353659,-0.00899601484592211,-0.00635809019942983,-0.010303782342869,-0.00725513510670428,-0.00841392862070417,-0.009216168919749,-0.00844930012420026,-0.00517168544340394,-0.00850483126354317,-0.00375059907085364,-0.00623221698531416,-0.00513280448522092,-0.0106294619566424,-0.0116837360922325,-0.0146257215536357,-0.00769695833257588
"SPEECH_468","1998-07-10","1998-07-01",44.0344827586207,0.0386387726174026,0.0315724139814941,0.0288143520173424,0.0351020160767079,0.044039568778734,0.0290848543246504,0.0357725800345947,0.0290845916250858,0.0285104548963751,0.0275520094997472,0.0327976248015603,0.060175119300972,0.0256958437777106,0.045743138350216,0.0379778373913861,0.0354600517109106,0.0348514027787157,0.0273222108131389,0.0348289965229799,0.0264341763914449,0.0385837330290195,0.0599583664263767,0.0302838977958151,0.0307625992290021,0.0250498358923299,0.0261796685759687,0.0457114251892509,0.0242721096517608,0.0297403485193072,-0.00376231824114054,-0.00130845412309879,-0.00271210085934225,-0.00338925291957104,-0.00554589933003055,-0.000712869686291245,0.00234405104951357,-0.00395623060342219,-0.00491287961704541,-0.00289051171768032,-0.0026082509941013,0.00233208413225979,-0.00244587997035053,-0.0120785232307541,-0.00659545325968547,0.00178260525369732,-0.00565604180782827,-0.0015603427725884,0.00105143611123159,0.000449085506804143,0.000927441653869982,0.00367147434685132,-0.00227473769627943,-0.00715851855229673,-0.00432879429137877,-0.00282050948292341,-0.00618564552019928,-0.00265552051821181,-0.00309605019927414
"SPEECH_275","1998-07-20","1998-07-01",66.8181818181818,0.0280953370161134,0.0234193378120503,0.0201481673397707,0.0669473801815059,0.0450296042408141,0.0342319036153956,0.0230966308999686,0.0213558861395956,0.0205640246697013,0.0237936838097231,0.035065875865056,0.0230851685698189,0.0217482846370623,0.0540636915500927,0.0381402092024379,0.0260261154381302,0.0309377930094448,0.0185265892521263,0.0242158994949688,0.0477749787102458,0.0261574427165775,0.10487550140611,0.0381871646353184,0.0316398059389896,0.0184041449769629,0.0296160609279579,0.0805525881658719,0.0173775363149108,0.0269231934632781,-0.00212064770036828,-0.00566076450367431,-0.00399892556099531,-0.00282600907639741,-0.00360144702966415,-0.00830293082138743,-0.0067245207694657,-0.00517020137638834,-0.00513219942764484,-0.00459761215539553,-0.00827742642214469,0.000110289950904611,-0.00519489359108709,0.00275115908240072,-0.000700277090907884,-0.00305208291913264,-0.0042958669004381,-0.00482421616838068,-0.00541911384818374,-0.00332285699509588,-0.0047748506794267,-0.0345475281387647,-0.00299172372720965,-0.00480047408047571,-0.00232169858478207,-0.014741652810622,-0.00339613971599117,-0.00256224061621964,-0.00235727327088466
"SPEECH_415","1998-08-28","1998-07-01",64.3888888888889,0.0278572142585267,0.0287772592144528,0.039515116223442,0.0274959537268752,0.0493190692135431,0.100073805538231,0.0402091679047322,0.0280850513742586,0.0338762503734854,0.0256255253746743,0.0474863608894705,0.0423492783250154,0.0280915344003228,0.0504523789290287,0.0282450017978066,0.0249669929428737,0.0280911473749107,0.0531283369549942,0.0237932579859214,0.0235734520886274,0.0243238204334936,0.0256573077633077,0.0262521806030626,0.0243012732219751,0.0221766344393676,0.0342849389042045,0.0244865993067389,0.030222229721111,0.0372828607155463,0.0019154161868089,0.00573808601264236,0.00620678111644418,0.00456824851757738,0.0161312008150151,0.0240227279757689,0.00806988227079437,0.00435698666652064,0.00443661429987098,0.00484962287010042,0.018316815620768,0.0181295882307413,0.000853845465754441,0.0195687859125432,0.00331409666898075,0.00248293522962317,0.000903527620522282,0.0117727015813885,0.00261645460066201,0.00137567620830463,0.00467458260802558,0.00259386392544973,0.00588521486020738,0.00256446535653597,0.000696723999399591,0.00239858511361657,0.00210225492798583,0.00336481677156821,0.00894789647019353
"SPEECH_434","1998-09-04","1998-07-01",36.1846153846154,0.0329314923404067,0.0314090989934291,0.0344902191218978,0.0365306687621565,0.0513211079582267,0.0380577212927965,0.0368311771435623,0.0267904996708653,0.0375241438971773,0.0276757377714551,0.0470110311230884,0.0511787741826985,0.0288559044485273,0.0523455430425678,0.0341970120042583,0.0307964491381206,0.0297093881625379,0.0322692414755763,0.0294414489554879,0.0272256761947954,0.0286595811706892,0.0261020079409783,0.0299535345902725,0.0339343105088529,0.0307671905987558,0.0389176492511884,0.0347376562836273,0.0273709182753238,0.0329648157006801,0.00510806638175459,0.00334567377080115,0.00252976038832829,0.00830970769063021,0.00466772895678077,0.00901854904226307,0.0110263665365002,0.00255730785182363,0.00812542748307272,0.00403686150473239,0.00973615798335149,0.00849422539955557,0.00535562592319883,0.00082529810583023,0.00333698795006068,0.00392969493268708,0.00105206171071479,0.0045357102944945,0.00209639384857449,0.0033287181944573,0.00335476527770983,0.00337516555055961,0.00565758089162665,0.00177668640708995,0.00829020506544089,0.000558337144321514,0.00287184593499869,0.00536918396777495,0.00359517187730715
"SPEECH_353","1998-09-15","1998-07-01",41.6451612903226,0.0442824981764822,0.0311014111952384,0.0230485633366278,0.0543612080277056,0.0315144653303502,0.0280440218566797,0.0260388981820252,0.0243664945495505,0.0286007484874667,0.0288458674786027,0.0543468101346266,0.0282889955870527,0.0302379615969784,0.0657345285270336,0.0261737008159747,0.0248513759677577,0.0236721445764255,0.0224825825159116,0.028874819661626,0.045295449484881,0.0256755499484085,0.0612443347360288,0.0468638214269028,0.0433614181410924,0.0245100358208931,0.0360748571416128,0.0434803626175264,0.0227240641163007,0.0259030105622374,-0.017950737560066,-0.00953776134877002,-0.00830897652852765,-0.00154710668664206,-0.0106916989739699,-0.00806588877202155,-0.00961761646347977,-0.00801924087838167,-0.0140633722110991,-0.0129346605138627,-0.0115759367468356,-0.00519711983539065,-0.0106446235125706,-0.0404297175663618,-0.00842070090655405,-0.00781410550298919,-0.00960302418768898,-0.00577808801866322,-0.0127842371236476,-0.0263987382225088,-0.012426030937226,-0.0290446139482548,-0.0178418829463749,-0.0169931811481081,-0.00989697861406184,-0.0182419661221976,-0.0148343567868175,-0.00821292234938997,-0.00763702014571815
