"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0207328663637112,0.0240258943240318,0.0882545250407372,0.0223442415332695,0.0168767732107175,0.079480535811084,0.0175490627673783,0.0263719291055675,0.019894377295675,0.0168436773554491,0.0213493579969446,0.0172694267086425,0.0288266352215744,0.0285952379754118,0.0172583597055994,0.0186160769135138,0.0439013729989943,0.015724710834504,0.015814051731058,0.0159659773879359,0.0969177498584968,0.0180430417301502,0.0212250111737744,0.0170041038021587,0.0443978444491418,0.0219817942890829,0.0329763064638911,0.0184208726564142,0.0548384583657486,0.0152297206476491,0.0158707238697897,0.0382472823840962,0.0212466398647063,0.0279053601631004,0.00299910668369901,0.000236485211556123,0.0483615775793186,0.000297917862692179,0.00318355764252366,0.00719204302187269,0.00478611067043262,0.0045441892305727,0.00311185960269621,0.00169639066217947,0.00397222128359322,0.00283793761661562,0.00669256924766172,0.000355723257259344,0.0046251220402534,0.00589927394361172,0.0084829600254572,0.00340003699344975,0.00283525580287293,0.00196706091209962,-0.00129761869242694,0.000578685770905629,0.00247891032428322,0.00326524765613976,0.00563480458967742,0.00468675867193276,-0.00354393173669612,0.00298749951542639,0.0130078463193848,0.0026851809007911,0.00302816527686789,-0.000972030497727844,0.00449281743139782,-0.00369675500310234
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0195050285453405,0.0268248765210072,0.104962026867073,0.0193853053392828,0.0179402332213826,0.088675874797071,0.0179649459481885,0.0235391794757658,0.0251955992812676,0.0178090233621542,0.0173046225923334,0.0203047986832684,0.0244165216581284,0.0260889595505907,0.0189655351606697,0.0180297384122061,0.0428437832337107,0.0191726959468436,0.0158610930616389,0.0163554627244037,0.0926877403631901,0.0168726752183932,0.020558471583666,0.0154943194076587,0.041816649528476,0.0191685879924184,0.0296182285942751,0.0156115814537555,0.0537014257935094,0.0151126315090703,0.0166758884791384,0.0340101691426023,0.0209951986973499,0.0265311278541702,0.00051725804426674,-0.00196895848976674,0.0494321663016656,-0.00140713381125201,0.00233885787658633,-0.0216235841579606,0.00171936225772226,-0.00305005012416633,-0.00656850846599203,0.00136596910620768,-0.000676034282350018,-0.00286018289888038,0.00155197480980349,-0.00559898138356471,-0.000718917807730478,0.0018614247766723,-0.00274093805101343,0.000414175242978349,0.000515712114912057,0.000639422885049754,0.0356968742405672,0.000432899532642688,0.00144888216627049,0.00127985366656019,-0.0125470308959425,-0.00147273630890261,0.00671499908513519,0.000991252181488953,-0.00688699981074264,0.000429745446146846,-5.35810153436472e-06,0.0156709602291548,0.000380391868559685,-0.00693017214120364
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.016659544859216,0.0187217035108347,0.0916433528624763,0.0198594496368781,0.0174216883522233,0.0825412932646984,0.0187883498908408,0.0202049833651483,0.0187096661940174,0.0186726917673916,0.0211947460723939,0.0192539446811366,0.0270514793333894,0.0271021387482772,0.0174536303772017,0.0171943894239577,0.0456785735089365,0.0202343430496146,0.0193205645168988,0.0173609236217976,0.107644606060457,0.018701385336827,0.017766404180863,0.01824902867538,0.0414682697915144,0.0215027132221071,0.0262497621222283,0.017168604216244,0.0565889044469092,0.0176836600992352,0.0182146296639444,0.0357577568754949,0.0220532425945116,0.025883575676955,0.00635156294739594,0.00698281097066709,0.0651173575837636,0.00893787354803432,0.00819693171012664,0.0168965846086464,0.00796221569949339,0.00821820439624887,0.00857541304226448,0.00753601471963368,0.00949255209496267,0.00946267551870793,0.0110692765573571,0.00926060119069684,0.00826867653296194,0.00852524359953457,0.0250584029608881,0.0105107221376579,0.00852316720190756,0.00853791888791241,0.0664575186846474,0.00810098843302717,0.00814649055336255,0.0101022696378045,0.00496414008115824,0.0124374058752364,0.00468533506344591,0.00808119408784588,0.0218203173174884,0.008421641603551,0.00804369813580645,0.0202735279879719,0.00607876093028335,0.0104914600034491
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.017101468995081,0.0247384682918377,0.0989213023436018,0.0198707434243974,0.0159530716499531,0.092119522507328,0.0165060748945847,0.0252894239150213,0.0221619609540375,0.0209526777429185,0.021438976494728,0.0158678823891806,0.0287732459756334,0.025331608055912,0.0158224314714661,0.0172156467317553,0.0375905842041022,0.0174197733130207,0.0146226162312304,0.0173873881947249,0.111049680636672,0.0160725221426524,0.0213172503779756,0.0182411106274425,0.0433368743447495,0.0178632708356403,0.0295434123919093,0.016341815713301,0.0483736705435244,0.0177246040522486,0.0151915846916616,0.0340512208472654,0.0222018203923461,0.0236062946220969,0.00187617234672421,0.0047967268834781,0.0617612052578071,-0.00128016869477626,0.00363005021291244,-0.00826754749462537,0.00239539056307558,0.00733777247214794,-0.00103287819235228,0.00226253418764314,0.00189059192059281,0.00143320905127127,0.00569344640468296,0.00397415227356711,0.000954432506509955,0.00497958324674238,0.0158048722128929,0.00274835734112137,0.00131052198507877,0.00261398528496867,0.036123600420135,0.00400412909868173,0.00242078845463398,0.00624565491918352,-0.00997851408720655,0.00224251061162129,0.00400101697473625,0.00253129817659939,0.00030803468470562,0.0020825884204834,0.00287603534947957,0.00719362720609808,-0.00270605708016422,0.00647399068479824
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0185013893351099,0.022271125868523,0.0948159906803433,0.0200087792300587,0.0175336152524129,0.0930871615695164,0.0175120989315981,0.0215049570374952,0.0193412296849649,0.0197146715811375,0.0230359119255726,0.0177389350663617,0.0350102767565054,0.0306314231480566,0.0157698628985027,0.0165052749154762,0.0402241074673946,0.0168657552612295,0.0152767947155514,0.0170151242739427,0.089602227319369,0.0153757101749632,0.0195095585850305,0.0181137177278575,0.0456845654853644,0.0191274266301338,0.027310759050869,0.0163235981522541,0.0644385160566539,0.0165535669247459,0.0157432241021286,0.0331473856942641,0.0199812473097916,0.0267240111868208,0.0117414676823836,0.0132155441585937,0.0662058104822989,0.0114301658650033,0.0109722076217575,0.0415512853520261,0.0107712308883815,0.0147766578530396,0.0088565587714192,0.0132172522294397,0.0140073418201047,0.0131326622840464,0.0377589929756514,0.0172306804807913,0.00964651212479168,0.0123862229270692,0.0192307838847256,0.0102768727358481,0.00929774467926841,0.0134651316925988,0.0712267377169691,0.00998940779340137,0.0113213292308719,0.0132252073182272,0.0165542399665221,0.0105877881705892,0.0167820614919026,0.00932894562645764,0.0374918564401571,0.00984167128761439,0.0104545583894065,0.0221441083743984,0.00980489834474298,0.0163394001575306
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0193262135671882,0.0221030312286319,0.102103972717038,0.0194473385538132,0.0153179544062927,0.0874813874872463,0.0174869310845433,0.024739199233929,0.0220915530862694,0.0171100462209944,0.01964220765912,0.0192678027393921,0.0332106503650544,0.0320616780542168,0.0176469630218732,0.022218379062214,0.0353077230494207,0.0176998710617683,0.0165019973754776,0.017536750169155,0.0824454417564824,0.0162299849768467,0.019611558947312,0.0190131645130644,0.0434107917663031,0.0225485149844379,0.0258828989885316,0.0179725706787289,0.0578019389019689,0.0166615158804094,0.0167683687226169,0.0347117899510143,0.0224110736999419,0.026228736088703,0.0072123228478244,0.00587028108556546,0.0512188371697463,0.00579635213701061,0.00724252780230191,0.0143195364458399,0.00699779807897037,0.010358787063772,0.00742100787264528,0.00686223375947149,0.00876761849534954,0.00334506278332942,0.025317230696513,0.00529221044965707,0.00677608069540767,0.0128321471669135,0.0228528852574733,0.00963676716463295,0.00565582704180204,0.00577611412704709,0.061130301316636,0.00643083345226052,0.00529269814194204,0.0103006833161958,-0.00227553328411636,0.00434657041272579,0.0113134893177399,0.00801347009319803,0.0328913065926416,0.00641910466950132,0.00750845450695449,0.0241844559926148,0.00282672346022443,0.0146058792747207
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0192435900981608,0.022698200448854,0.0851820910199757,0.0209682686530475,0.020298407824822,0.101733697841086,0.0166640869276848,0.0202232491401289,0.0247124241760878,0.0211887650694182,0.0212361894608051,0.0193605158948046,0.035100878040863,0.0267479344144622,0.0164076645761052,0.015989702506944,0.0361008296633711,0.0185912574666177,0.0158398945740634,0.0151416445763848,0.0959002472703799,0.0160771001764418,0.0233949217187052,0.0151075301609963,0.0400120075149709,0.0209353328434098,0.0305134675547241,0.0163159415658235,0.0538410591573733,0.0175428285061575,0.0204292092124696,0.0363173616911415,0.018645562749904,0.0215381375038158,0.00572771034417803,0.00560572348267302,0.0384090806234429,0.00365262944511876,4.82326354611e-05,-0.034167060744003,0.00231400495167553,0.0126262411480255,-0.00401578406637834,0.00349226692473201,0.00402177736489546,0.00282591287468009,0.0183420187715022,-0.00843679927184702,0.00405745381175687,0.0041276457265749,0.0165858388612612,0.00454473314158656,0.00352085483320108,0.00506236347828503,0.0813859601066832,0.00369445191989026,-0.00276479663877662,0.00701901997693746,-0.00270393994175007,0.00406012183961405,-0.0179961187850718,0.00510290172770876,0.00567010105698428,0.00272383506363416,0.00250940056082181,0.0451018671985902,0.00383147386192764,0.0145373897662265
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0188286284323609,0.0226500880850455,0.098612667993001,0.0242069565675291,0.0216413320798686,0.085540397911664,0.0165489209863174,0.0242046533907179,0.0192208327588197,0.0175877338934084,0.0184142286905683,0.0197212115298374,0.0308229524291118,0.0309178586134451,0.0168849410360903,0.016865216103747,0.0388055482138302,0.0167656629065959,0.0177270607353552,0.0149937041244662,0.0903266916516618,0.0174863696081625,0.0185971524809062,0.0169286107324443,0.0397468840912462,0.018503391027769,0.0335328572839918,0.0179014738346159,0.058472207700713,0.0164834543260574,0.018922515348847,0.0349331187212132,0.0210394297875295,0.0261652469230623,0.00264360448688407,0.00265592955631209,0.0557970764980822,-0.00175614123069942,0.00296978733992194,-0.0150288938756782,0.000222852333605922,0.000641424984377341,0.00157252029755152,0.00272263513757569,0.00145029788787437,0.000308539496555734,-0.013280275050862,-0.0042866569848995,-0.000746285539281525,0.0053680423435502,0.00548034090556544,0.00199489284879246,0.00298191428148207,0.000591902364843091,0.00244906227460968,0.00231832996303886,0.00195675951480675,0.00363249988498151,0.00763215243446172,0.00155975444156908,-0.0117604198767967,0.00216679434250615,-0.00412552355423665,-0.000364412519138388,0.00153413588941853,0.00972559333898388,0.000710378689885249,0.00558114185027166
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0208931404903815,0.0247540900885228,0.0933265282966658,0.0240877876498405,0.0198081563967553,0.0914426381055859,0.0160790448837083,0.021314010180699,0.021285009046912,0.0179955680016466,0.0210769648115853,0.0171797639233146,0.0367575233709044,0.0263818970976047,0.0183689571004499,0.0155472624452727,0.0338150107163017,0.0170532200195768,0.018590365103807,0.0143618648715062,0.094554128881473,0.0159233533441551,0.0159008733918789,0.0158814109264525,0.0399532105970348,0.019287873556832,0.0314429018456765,0.0164949575743842,0.0569608679709014,0.0202225779407499,0.0227041025199126,0.0388025636701536,0.0198605804680058,0.0218917947113486,0.00315512179603464,0.00191388417083163,0.0497497046651855,-9.62237094818672e-06,-0.000889487718385176,-0.0227658632300588,0.00149122511025055,-0.00120651452096362,-0.00144200412217607,0.00078626582199373,0.00290220627633713,0.00216763318688199,0.00379917575995399,-0.0072065352904136,0.00366589980361462,0.00506070272244748,0.00737534957585971,0.0026980613416841,0.00467834368321915,0.0021395155120584,0.0171167800328685,0.001834321090437,0.00077838034780511,0.00271679859420054,-0.00704877851836825,0.0048451708739752,-0.0108731035715887,0.00153987619897068,0.000198307452774437,-2.13769457984806e-05,-0.000333538552657406,0.000459035342959883,0.00327446063594267,-0.0044812560011612
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.0184760457420038,0.0231130915284253,0.0954406431166911,0.0200833787385561,0.0177422025791335,0.0938158035239078,0.017296910733304,0.0226989821773132,0.0186355533366051,0.0200096427001653,0.0199699603143076,0.0184068159967766,0.0288541831157268,0.0358124559620419,0.0191908551645353,0.0158544223729731,0.0434919563252707,0.0186449080055829,0.01710565150407,0.0167597932204043,0.0926710662410643,0.0162796741992379,0.0187531913703206,0.0152401869050961,0.0446807518702065,0.0181208466620607,0.0282061251589243,0.0164930848463207,0.0614511191556121,0.0144595882806097,0.0191616393470363,0.0309059158513301,0.0207917557094812,0.0213817982449053,0.00339734078117238,0.00308120294276602,0.051212719782248,0.003476090316517,0.00268790653250204,-0.00247059602019938,0.00494176494787839,0.00179048426618526,0.00406638212964977,0.00487291868355988,0.00447099887115833,0.00339839454769556,0.0100860069162642,0.00285715049843302,0.00574671625001605,0.0055811163902516,0.000345012062317249,0.00564208307999387,0.00299659355509774,0.00330516916012412,0.017319015969011,0.00461996333227949,0.00391957759253237,0.00426061578243471,-0.00208915738857819,0.0049364662757593,-0.00786264615651804,0.00315117965769723,0.0212999838093313,0.00264940563739159,0.00439404080626087,0.0007716792420934,0.00213765007522786,0.00314833657722894
