"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent"
"FEDm_41","1998-02-03","1998-04-02","1998-01-01",73.1212121212121,0.0374064418521686,0.116956926521506,0.131343818774456,0.0389002534245746,0.0876010081468714,0.037995776307183,0.0398666542113171,0.0362980610590932,0.0448410281418479,0.0318408195650172,0.151946380079704,0.035950349147619,0.0409930957925432,0.0525159187639338,0.0358921149703601,0.033573472324254,0.046077880917551,0.00753744934888475,0.039862646525158,-0.0119963147647737,0.0120204502908947,0.0029059745773716,0.00938758462684167,0.00879538012351181,0.0120930791633506,0.00844922947387713,0.00411668227955426,0.0570759172286665,0.00690661645970627,0.0108513751153771,-0.00465585105051426,0.00708992078337388,0.00641342935486031,0.0100531772119935
"FEDm_42","1998-03-31","1998-05-21","1998-01-01",73.4,0.0368180283748699,0.123857361200716,0.123008221255932,0.0351469778974546,0.083163494372781,0.0381475965833124,0.0398762071482296,0.0416013055089712,0.052974959310951,0.0352946780316519,0.148177061559248,0.0352679328441339,0.0404752909276751,0.054335140582792,0.0352241947895404,0.0339959495400093,0.0426356000717326,0.0072434108495324,0.0317440894004038,-0.012085517219666,0.00826522721551142,-0.000518928146670323,0.00925295337114067,0.0101432426652221,0.00992927979605273,0.00499908189832169,0.00562483353133837,0.0123907385481622,0.00670299623528444,0.0115750996938734,0.00268840184321209,0.00838564693507889,0.0082237384693637,0.00764993497186846
"FEDm_43","1998-05-19","1998-07-02","1998-04-01",80.2727272727273,0.0337419468513851,0.124439923273162,0.129737710856173,0.0346230521596183,0.0829326361256922,0.0393657359207017,0.0453150374227839,0.0348228544251394,0.0494163475882854,0.0342272860507181,0.141325147941787,0.0352416546400412,0.0461918207908781,0.0566750916336731,0.0347365171717971,0.0366884504268619,0.0405187867213025,-0.00614541846616965,0.00524455575625287,-0.0476891710728794,-0.00323249185728789,-0.0149448296322127,-0.00422936872701291,-0.00307234404631168,-0.000131310663651162,-0.0132899960450959,-0.00367228537814232,-0.00937281004338742,-0.00628291632991403,-0.00272664670213151,-0.0181831504530319,-0.00512432539251391,-0.00563282995424742,-0.00766781327062004
"FEDm_44","1998-06-30","1998-08-20","1998-04-01",85.21875,0.0359410165406511,0.116733383024634,0.136950874779157,0.0350287927532026,0.081119150160108,0.0401764594616852,0.0392101344034902,0.0360009518437764,0.0499963548820022,0.029625586108076,0.163705247546451,0.0308194805571609,0.0373705135817821,0.0561071044785535,0.0332608499444302,0.0370481199462209,0.0409059799886179,-0.00466266399701505,0.010378729349586,-0.0237370228971759,-0.00511249186646593,0.00612809968112277,-0.00353568613352491,-0.00963237221137852,0.00241660859188803,-0.0182152363127693,-0.00594645165831271,-0.0277762291401766,-0.00631609854662034,-0.00750042660778198,-0.0282653226715612,-0.00735301025051748,-0.00660627033537229,-0.0037499310874613
"FEDm_45","1998-08-18","1998-10-01","1998-07-01",78.8125,0.0358147363123692,0.117887750461502,0.132329178492044,0.0384069285121375,0.0839083676281959,0.0395509837274384,0.0422702056035597,0.0348829303155056,0.0467563965153024,0.0343105962176139,0.165476907684212,0.0335352031016131,0.0327535697946271,0.0607559747136439,0.0308955581950181,0.033864983265613,0.0365997294596038,0.00260757689820453,0.0343096339129291,-0.0134956118608784,0.00368089218927195,0.00204086287033705,0.000399602154899147,0.00148956777089636,0.00368207921555261,-0.00239874529281397,-0.00157977673892564,0.0227808164909436,0.00199224014267434,-0.000189785896753458,-0.0148463983836155,0.00318542225096911,0.00560951195289759,0.00413226905185666
"FEDm_46","1998-09-29","1998-11-19","1998-07-01",80.4516129032258,0.0359694573525896,0.125562785134032,0.130229301257448,0.0421532362063136,0.0744733868069138,0.0472731330042433,0.0433052062541938,0.0376175548144954,0.0399319469935196,0.0313904850621957,0.144812281556294,0.0326473923598486,0.0426127664043507,0.0601152159653302,0.0344681323169314,0.0340148506559724,0.0434228678553275,-0.00840339737941116,-0.0131374827801229,-0.0655471335806062,-0.00622305426557003,-0.0094443786245465,-0.0126110798300788,-0.0086571249862546,-0.00453812346731332,-0.0097125451874107,-0.00644828586492831,-0.0165593597247542,-0.0074322254981251,-0.0128011658908385,-0.0239801887231303,-0.00797893456594228,-0.00671060646672436,-0.00418385020839392
"FEDm_47","1998-11-17","1998-12-23","1998-10-01",83.2941176470588,0.0381030168207942,0.113498755078883,0.153276449246332,0.0367030701855356,0.0741219458005951,0.0416806930433455,0.0479860481778481,0.0386328093652159,0.0467579256092598,0.0306793788744907,0.139699672966595,0.0314664416256531,0.0427141128159985,0.0538596898285555,0.0319449391002429,0.0355346792885477,0.0433403721721073,-0.018207307279333,-0.0322137227008335,-0.0985494030783074,-0.0172551743187752,-0.0274539419128404,-0.0108933418918536,-0.0159776254604804,-0.0169511683186497,-0.0308428476424482,-0.0157365029026675,-0.0595159977806909,-0.0135991673595586,-0.0225583749338126,-0.0268234004896073,-0.0114208342672794,-0.0158238003572061,-0.0182290341340563
"FEDm_48","1998-12-22","1999-02-04","1998-10-01",70.4193548387097,0.0350111916953433,0.121758560423687,0.129667181164012,0.0391902583781998,0.0741825425144421,0.0373558513073711,0.0452010549767634,0.0428227941937435,0.0418015180318071,0.0346021489374887,0.146781068848868,0.0361655495773513,0.0416223986566107,0.0547432804259411,0.0338285984579186,0.0395931336603098,0.0456728687501426,0.00544230803349015,0.00902044971584815,0.0044157261293732,0.0119389043031812,0.0244865184307109,0.00860266855018918,0.00849655718100196,0.0162531777265743,0.00974225035942971,0.00768897644624841,0.0321391397140309,0.00946868051385404,0.0103583660918311,-0.00467514134274186,0.008484630689176,0.00862056536195673,0.0105666366370135
"FEDm_49","1999-02-02","1999-04-01","1999-01-01",71.2258064516129,0.0361644407882173,0.110003644287225,0.13426168341089,0.0393170880207099,0.0767926656075298,0.036801089054362,0.0439415616023337,0.0378117361090363,0.0439029337993165,0.0330518749467388,0.158520522958874,0.0341036834093946,0.0397540903591899,0.0587401282618797,0.033499041304605,0.0381683324002309,0.0451654836794665,0.0115071996155919,0.0170826597323204,0.0136485416504001,0.0112432462654788,0.0111119390919461,0.00674679072323483,0.0123183771003214,0.0146309783312685,0.00298805314818827,0.00742640343580021,0.0639171516082191,0.00751591222852709,0.016314004773259,-0.006645151139602,0.00986583880739559,0.00706240788711179,0.00759809272502676
"FEDm_50","1999-03-30","1999-05-20","1999-01-01",70.9677419354839,0.0382234243808819,0.109304888816451,0.123529137921871,0.0396143652481223,0.0833067904938271,0.0377598704746359,0.045877710055369,0.0424529455510552,0.0509848342059581,0.0373183988516374,0.151817747971745,0.0334764094621098,0.0381489669553858,0.0493018245734529,0.0345914891256448,0.033954190848653,0.0503370050632001,0.0219973587363089,0.0249145619477222,0.0548194324854271,0.0197482470277951,0.0412732242285689,0.0165322409230216,0.0181705567718057,0.0286389825223247,0.0182591714216758,0.0177876707442089,0.0880441651680225,0.0159210650542056,0.0248898441770088,0.00987285806722667,0.0167983842398899,0.0167139779063931,0.0256420700130595
"FEDm_51","1999-05-18","1999-07-01","1999-04-01",73.1666666666667,0.0394972844951651,0.108883716658545,0.120756468577793,0.0355581271332216,0.0891570146349018,0.0362491562948862,0.0423002671854156,0.0383822463678038,0.0445906861704591,0.0328364713559877,0.160931119155097,0.0360244740431528,0.0413839637858021,0.0525010860410331,0.0348609723487961,0.0367835080317798,0.0493034377201608,0.0173450081494236,0.0360081758800113,0.0372746705635952,0.0157868043677518,0.0333173096664928,0.0171733696523708,0.0202717885506435,0.0215895834494384,0.0136978223907309,0.0162543904443479,0.0994933204384321,0.0156815227480202,0.0212117925748946,0.00944728116380879,0.0171524118708666,0.016489791100125,0.0168167670663657
"FEDm_52","1999-06-29","1999-08-26","1999-04-01",77.2424242424242,0.0347782214801322,0.114372772843915,0.119863060457893,0.0352643288286831,0.101557529239638,0.0344730894421093,0.0425377624387911,0.0372592472640628,0.0497298704289868,0.0332712501251835,0.159654624299777,0.0348586409348491,0.0361280487967518,0.0495112211168539,0.0364211598682085,0.0352064214765505,0.0451127509576138,0.0124064301694965,0.0122423055943533,0.0276189004005213,0.0113479505735742,0.034120595936626,0.0132592696702919,0.0166104932180709,0.012376347099692,0.0103995091530694,0.0111165637123121,0.096433050824024,0.0106104703080963,0.0146378507796563,0.0157242288926321,0.0102589920157365,0.00919395015184369,0.0107977529250408
"FEDm_53","1999-08-24","1999-10-07","1999-07-01",74.53125,0.0364472877932612,0.109592177077201,0.141154610818585,0.0386814165439586,0.0908799744131941,0.0351324465298933,0.0428923595997787,0.036099413211269,0.0434356516557654,0.0325981770818057,0.145754149807025,0.0360770326777327,0.036628252142615,0.0491811548098077,0.037250450516536,0.0421676875644076,0.0460277577571632,0.00989645285543607,0.0113670264490139,0.000961336662005716,0.00576201883114771,0.0284621467970044,0.00504173952776473,0.00739874008699374,0.00491869012093391,0.0053079111577084,0.00528631401115119,0.055607627186423,0.0059361910420795,0.0063346026239269,0.00773071685111209,0.00794237286355313,0.00521652021369184,0.00798500276470896
"FEDm_54","1999-10-05","1999-11-18","1999-10-01",73.0666666666667,0.0388210489884337,0.108725191478975,0.125840255810144,0.0364813419892478,0.0933825042655888,0.039851377695967,0.0470438926401522,0.0390811802085747,0.0488030370126395,0.0330484839627242,0.144687114482009,0.0374979834996545,0.034179989118398,0.0521492965945353,0.0356287480538915,0.043225478814457,0.0415530753846077,0.026397860167742,0.0295563424623496,0.0553723390520418,0.0190809176558393,0.0482171269643983,0.0243241827799843,0.0242757854748317,0.024143380042177,0.0279978298965088,0.0156322053813667,0.125018901563352,0.0222108947448189,0.0194439838384714,0.0253299318549958,0.0226823342756949,0.0198934020912163,0.0136079510278863
"FEDm_55","1999-11-16","1999-12-23","1999-10-01",79.1034482758621,0.0389926464254789,0.103861097530596,0.129903843962343,0.03714522098149,0.0926825991194554,0.0367320068835964,0.0422645604259157,0.0363733340598991,0.0445397013729301,0.032342552620908,0.165648779156815,0.0364318083775831,0.037885630312454,0.0521394275606772,0.037600762393422,0.0332266557940138,0.0422293730224223,0.0163188869597902,0.0124687850043887,0.00460303564857453,0.0107391305376655,0.0186636664374493,0.0123276064765459,0.0137154067111886,0.00829842947144137,0.00773929189371506,0.0112400241327655,0.0580007002634915,0.00928875590932541,0.011313797749253,0.0270069603192173,0.010203577314168,0.0118673452252977,0.0140948408060256
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",67.3,0.0386926318555606,0.108578560621148,0.122491859347254,0.0409674675572565,0.0828552194807962,0.0384737497059029,0.0465083379317788,0.0379215315152233,0.0473711413027763,0.0345611394919696,0.157066351187337,0.0348682535892479,0.0368818066763545,0.0496445807510697,0.0350273159382344,0.0401413198481218,0.0479487331999679,0.01323588994698,-0.00906352907369463,0.00302655575801497,0.00885944423516787,0.022992523232306,0.0173674992032284,0.0133149683572858,0.0156180067260695,0.00296798118964313,0.00926978073606538,0.0904830161473632,0.0117321371748062,0.0124361483322178,0.0035065760537307,0.00981420971726118,0.00907468093048665,0.0144974902869416
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",74,0.0388821294441935,0.108175759991038,0.121516406706324,0.0392610004159641,0.0934986468661265,0.0403610756174429,0.0433784945210094,0.0398144178719813,0.0534262873586989,0.0391021744317652,0.136294537822956,0.0366751994589959,0.0418557510440548,0.0479599477153631,0.0334830823414381,0.0404298773859342,0.0458852110067137,0.0159238350177869,0.0323403395852405,0.0413539304401918,0.0119643657554463,0.0318145073823647,0.0130237268502388,0.0130474176055379,0.0154599869406959,0.0158473467069163,0.0174538982556686,0.0507674585907691,0.0114461999769836,0.0142835064973639,0.0112983065740734,0.012672053403003,0.0079962358901719,0.0169117542532268
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0419569253668902,0.107233247259377,0.118865360423213,0.0408453396948477,0.0872838806659382,0.0457626096977689,0.0508766221481607,0.0405840360376976,0.0463661222060675,0.0343431068897707,0.143595106983682,0.0346958953483914,0.0385812650082539,0.0520514210371924,0.0354558137734071,0.0361519302049668,0.0453513172543745,0.0293242258452552,0.0420567745685079,0.0677759478394627,0.0154120023806929,0.061656910515117,0.0157462018510083,0.0276533725732786,0.0258102353006539,0.0262091817074286,0.018402971912717,0.115368136047762,0.0172558638647082,0.0213085831417445,0.0207933740875146,0.0198637198529452,0.0185993817128124,0.0241370009956597
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0400235017842914,0.102835028974911,0.136281116771988,0.0435057098617133,0.08344790843286,0.0358824606989709,0.0456369690448458,0.0417086699664651,0.0513736844117329,0.0366564955526789,0.138305874658091,0.0366538112918823,0.0391642932533197,0.0545177236825808,0.0347035350887319,0.0359712942832997,0.0433319222416376,0.0223932679743502,0.0216792470820501,0.0180621701241625,0.0193063042174883,0.0458238454395101,0.0165084266457054,0.0216446619725707,0.0173505693737167,0.0150255603872009,0.0160127287468216,0.0915204388370834,0.0145412643002339,0.0212056516944252,0.0263160087798562,0.0179107666613122,0.0154701349482084,0.0173477095268713
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0375279399928847,0.0996552991098915,0.14080048442648,0.0396140143550428,0.0804829053618181,0.0403600847883284,0.044221030042482,0.0411305905312724,0.0539506664868197,0.0352652561654779,0.141717266690809,0.035635493975209,0.0409814342286484,0.0475063255035922,0.0367223569195933,0.0337879819021836,0.0506408695194674,0.00804847317555692,0.013731053861701,-0.000154959725515645,0.00729857114608059,0.0201986879537632,0.00213006957838277,0.00526710317550218,0.00787487095957435,0.000178941447334644,0.00782211952762096,0.0311089971319376,0.004747306025756,0.00557338187899935,0.00351060106336767,0.00756354161260641,0.00591376498775194,0.00221119503298014
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.037531469684064,0.0998246482622854,0.14035428224178,0.0351340442892438,0.0973390499269348,0.0390630406488255,0.0418197412104794,0.0412595199800432,0.0479369320127531,0.0317232681281077,0.149132721296297,0.0360307107187828,0.038782571168551,0.0474861164491113,0.0323002725858228,0.0383947982027266,0.0458868131941914,0.00658419654343025,0.020458642268381,0.024164701771803,-0.00110043963456684,0.0187112611946768,0.00107952974457278,0.00159194076944071,0.00302114324579778,0.011200287798783,0.00536757584276785,-0.0191270980425252,0.00431233987568061,0.00186946598007552,0.00828341015255403,0.00496125804927026,0.00680659837084133,-0.00259795257304499
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0364553068585905,0.0958928140664817,0.14702573383633,0.0408201038310304,0.0868540243610498,0.0383190738497824,0.04356024858405,0.039337673215256,0.0436775341969335,0.0337797632217949,0.163529510308468,0.036467044811909,0.0379672723603479,0.0441483520136596,0.0333014526370169,0.034701675571668,0.0441624162756312,0.0108591855694917,0.0235541817401632,0.0202376092825004,0.00824566853788184,0.0207373638833323,0.00879742166492093,0.01046074265233,0.00864201718500328,0.00773393099118728,0.00871182592506892,0.0681951159008029,0.00986938034710891,0.00953858224962487,-0.000361111381845166,0.00803919190391857,0.00786540914546863,0.00905358418351598
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0386949338503454,0.0995917942836473,0.144770258570335,0.0389708101529681,0.087754955445776,0.0396073665041131,0.0424403620455585,0.039357836339478,0.0494473896081997,0.0313577341551478,0.153944751686919,0.0350944122483614,0.0431539359489167,0.0487105400203229,0.0333314883533749,0.0344955144596296,0.0392759163269065,0.00217811351589257,0.0169890260929156,-0.00891286175103189,0.00036800575698385,-0.000425304475494543,-0.00514002442493182,-0.00767071623784852,0.00645741258466395,-0.00636790404344279,0.00229920366310898,-0.00739665944327515,0.00120748818345487,-0.00932239398089477,-0.00103059197816976,-0.00209560700802148,0.000424000659085093,-0.00104009770660307
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0371502790029384,0.096130369514806,0.147092737749499,0.0378438708820803,0.0837076016905128,0.034299453633382,0.0469471002682495,0.0376348930152288,0.0508234913084413,0.033198073028322,0.165767715820057,0.0337158476400544,0.036522978823287,0.0468605570404641,0.0341777419896011,0.0359813250118655,0.0421459635812114,0.00120662356862543,-0.022200041881203,-0.0268776833237187,-0.00592919203899244,-0.00322894847896985,-0.00728459314595518,-0.00137154387922476,0.00488161981592638,-0.0110266407751014,0.00101007288197988,-0.00516389221560742,-0.00423685628519298,0.00101688459976946,-0.00202480659783492,0.00235418356124139,-0.00267614049413508,-0.00282742016603622
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0354124659270315,0.096490259415335,0.146941157935198,0.0378811038836155,0.0733903486840731,0.0421757853261079,0.0449561050232337,0.0404824946647479,0.0475486018465769,0.0349784788523601,0.161118773046388,0.0328250951318582,0.0400797310109509,0.0468429516838055,0.0331364380696125,0.0390165494491801,0.0467236600499253,-0.0161852037676331,-0.0125963495841682,-0.0868721250627293,-0.0186687106872101,-0.0204046165029356,-0.0176941135116787,-0.0271016145895855,-0.0155399564090919,-0.0227733614500284,-0.0170030220594847,-0.0943104287855471,-0.0152353435489841,-0.0137678406686725,-0.034284515261959,-0.0154400351595993,-0.0164254555451187,-0.0194906768289727
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0415900209576492,0.105271137725389,0.136738658897729,0.0379743349336485,0.0709466913083952,0.0395663872981031,0.0488497062726827,0.0420306256249649,0.0435878513832803,0.0348619797649769,0.157129458091613,0.0356406555536011,0.0428590626162874,0.0446667211707367,0.0342236482985057,0.0401665892503582,0.0438964708520782,-0.00487756279985388,0.0135055782471673,-0.0265105277990503,-0.00275117164832884,0.00500988201041065,-0.00566692089637288,-0.00325502078749513,0.00151466523807682,-0.0056752001357583,-0.00132052959241274,-0.0139952683594794,-0.000660812472888076,-0.00387313790560361,-0.0138927857971379,-0.00423557500689967,-0.00563118710181869,-0.00539223079548067
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0409562166626918,0.103841905545095,0.152856723085371,0.0367503628156963,0.0803684385851685,0.04007604543009,0.0458692978667246,0.0400287824935746,0.0546628933286662,0.0334520381168746,0.131796966844227,0.0355238319616878,0.0384359827329054,0.0520033476556895,0.0354803114683966,0.0367161967612193,0.0411806586459215,0.000972609193138634,-0.0122996372740779,-0.0398453768807627,-0.00577112073991498,-0.0144851428029782,-0.00349511240278702,-0.00542025195571927,-0.00092310924715777,-0.0101463484913357,-0.00156084010378572,-0.0290311350930621,-0.00495569438448507,0.00198100746613896,-0.0232862445870662,-0.00108813972135859,-0.00919274422508077,-0.00703959156950708
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0408325873813262,0.115646034950754,0.136750580478066,0.0386392158499166,0.0728080070591099,0.0387536567897802,0.0441326254096129,0.040030350629016,0.050868819125325,0.0339675681121853,0.150742512870152,0.0343365689900104,0.0407092932634509,0.0468180874823721,0.034140788571158,0.0367017250904437,0.0441215779473206,-0.014020176692188,-0.0463143582374158,-0.0679371019249777,-0.0179378199939375,-0.0322937421692319,-0.0194883907374601,-0.0206914368001072,-0.00951655407702879,-0.0245033914318241,-0.013531078134828,-0.079965222566218,-0.0163728433723639,-0.0148648091038424,-0.037382704607108,-0.0148220463311221,-0.00992599287663097,-0.0220217210563404
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0424612098608314,0.0936116904795389,0.14647688903554,0.0401529496178209,0.0649775364186547,0.0428103653567096,0.0504165620874874,0.0414751211562033,0.0604946735317249,0.0363599809888295,0.136675850209313,0.0369434534108534,0.0391002325941555,0.0484040517323917,0.0396531375745077,0.0377828593951578,0.0422034365502805,-0.019301226507136,-0.0181250094108904,-0.0835414852607922,-0.0256634047926981,-0.0320820208896775,-0.0196351952439994,-0.0304700304143082,-0.0122148005563598,-0.0335584579959837,-0.0172659059240321,-0.0891948355712279,-0.0161442818466154,-0.0184707610908473,-0.0287546297045984,-0.0185610392736018,-0.0185234709483811,-0.0236155730720878
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.041550626643575,0.0952203526591678,0.153289064398976,0.0371613611545915,0.0783641987255875,0.0447771255427093,0.0519641881273998,0.0402342636311303,0.0599531745697465,0.0449233315483455,0.118017972673624,0.037110323333711,0.0411240556240184,0.041849050934164,0.0325640341511151,0.0362050650387079,0.0456918112434303,-0.0244341330647207,-0.036526303282602,-0.124017222086194,-0.0241402118540389,-0.063688701120006,-0.0289158139058388,-0.033257428680602,-0.0210294575760758,-0.0439752792740645,-0.0329632274617151,-0.10064779971743,-0.0258679580771781,-0.0144782396283714,-0.0192121286602788,-0.0199825428413527,-0.0217866788708719,-0.0369548365686042
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0400316651464614,0.0997328197190645,0.145195156287694,0.0369874940984019,0.0676043610278337,0.0420617185601048,0.0503407455750645,0.0398311967294318,0.0644972933919652,0.0388089280099939,0.125010742980525,0.0379481230270763,0.0401264313699913,0.0472276559226877,0.0420455029840882,0.0371205785185365,0.0454295866510791,-0.0193795911388186,-0.0381825034244571,-0.0982849410047578,-0.02675255606629,-0.0367936523535174,-0.0214516176787711,-0.0298022961346773,-0.0194807495505568,-0.054037324117613,-0.0232361935152702,-0.0696030630816712,-0.0193126552925574,-0.024326904734274,-0.0250969282416648,-0.0183535719205297,-0.019988496572351,-0.0323983184223538
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0425750710782749,0.102220513268661,0.14018228338894,0.036309259526054,0.0644843824104607,0.0439074586383376,0.0411816796053546,0.0403336716398368,0.0647368958639137,0.037746786120986,0.133179411935728,0.0352001121706628,0.0394761604978243,0.0503317576406568,0.0470176760887355,0.0375115282250722,0.0436053519005015,-0.0122090757013516,-0.0230526761785446,-0.0548793437768248,-0.0113583649444014,-0.0176963666208175,-0.018070482155098,-0.0154583388947503,-0.00906462046945072,-0.0322195771264298,-0.0124537659980702,-0.0385495706891701,-0.00652478443362227,-0.0101182816111727,-0.0212750347332541,-0.019699773489649,-0.00936311159293786,-0.0110512036267825
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0402191224382902,0.0923149059621152,0.155858032683461,0.0365737228220371,0.0697443860639957,0.0392833647808225,0.0423545361623394,0.0372032507618764,0.0585451290850714,0.0368836926176107,0.140539556104488,0.0382376261339089,0.0408086789367306,0.0488467242167405,0.0401872405350408,0.0385424632912335,0.0438575674042383,-0.00713167606448966,-0.0185613542095363,-0.0496214908913717,-0.0164267180704678,-0.0186032138700468,-0.00884883086255736,-0.0134803206632801,-0.0073689363906066,-0.0146440051045556,-0.0108633760281522,-0.0247702480459505,-0.00796296915876222,-0.0101942560897365,-0.0169586265303383,-0.00893084139583889,-0.0110431261442414,-0.0139696182266543
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0372964909562395,0.0969246266514017,0.141002550770801,0.039900897795052,0.0627986743985787,0.0445762762384627,0.0469942002403382,0.0429107436559736,0.0566855737691076,0.0350335230663026,0.143556590162693,0.0347955924744929,0.0379611635682158,0.0516653943648923,0.0405223368716927,0.0403866025842441,0.0469887624315118,0.0037081253499167,0.024858599518564,0.0217114379149897,-0.00345685024732034,0.0029726116720459,0.000498379703077051,0.00111938451461455,0.0136294532254312,0.00878882633702869,0.00315777313435786,-0.00410035623298063,0.0085866346961484,0.00417903780229786,-0.00268343513454144,0.00146824638414538,0.01206315375742,0.00621739869635411
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0396215645364703,0.101676728661853,0.13904715823626,0.0390172429289142,0.0683296952305681,0.0429433219386585,0.0424245764207556,0.0443044126396541,0.0507828788668829,0.0370505015013635,0.153127829467129,0.0343979731842645,0.0406768013440315,0.0464334866781633,0.0410536894335426,0.035881807476144,0.0432303314553443,-0.00543094456056333,0.00358380949547065,-0.0364640965506266,-0.001239512233847,-0.0134208450272454,-0.0217939618649881,-0.0171504110850803,-0.00178926652167306,-2.32681367299356e-05,-0.00504981136840696,-0.0281350537028192,-0.000133499510469247,-0.00306455254143711,-0.00801880372583713,-0.00664904184197933,-0.00148793058969844,-0.00446410457429438
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0424457745617826,0.0883576192685059,0.144811952004614,0.0423989139410846,0.0733582478351614,0.0419102887162679,0.0488547780478286,0.0433207749864854,0.0490936563371623,0.037524267581335,0.130603990110107,0.0396371491792163,0.0388292375233722,0.0509069607802531,0.0437404394324755,0.0376327056239037,0.0465732440704442,0.00403992508202623,0.00437412455665711,0.00748404491579371,0.00148384919679047,0.00117185697762253,-0.00731081506632065,-0.00256879544779463,0.00820372916638665,0.00050256103612273,3.52837254260159e-05,0.00736284432430109,0.00770580280198514,0.000743788223654228,0.00423641621362917,-0.011885431294966,0.00114736380488117,-0.00275256322491572
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0367543065364198,0.0884973100412219,0.15200404314325,0.0432087232260152,0.0652639507475045,0.0427576028671211,0.0448110677327283,0.0496601597847514,0.0490270355620319,0.03390869492713,0.139667555360972,0.035857928725714,0.0422999644228924,0.0496853657523157,0.0438945963838108,0.0411675837545768,0.0415341110315439,-0.00375108686752857,-0.0105435673191969,-0.0415246320060899,-0.011413708916607,-0.0260964350718796,-0.0111588132206251,-0.0099002762981229,-0.00201816295958412,-0.00746241527716365,-0.000779314959160473,0.0314641328637079,-0.00306461090230128,-0.0120538976462544,-0.0222353981181041,-0.00565495412605431,-0.00223742328071453,-3.71864662860004e-05
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0414873376796081,0.0853012445832871,0.145633908117895,0.0423979251472357,0.0651800039496121,0.039900453936722,0.0475182783853206,0.0447189803868492,0.0554524559840179,0.0346989423815002,0.157344731366619,0.0346990458592333,0.0380062336840333,0.048845833944232,0.0381672614448014,0.0387574474077424,0.0418899157412904,0.0136148434084127,0.00305331691663313,-0.00866528061756942,-0.00195237473965657,-0.0138595459551442,0.0072413797403183,0.0129087140704623,-0.000149429663999322,-0.00312525966531313,0.00366062201021314,0.0801549531811384,0.00813492603222536,0.00840028955391375,0.00559178917711257,0.00715586048890595,0.00666189102184182,0.00193269395611871
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0393837065009602,0.106155767570576,0.157267366496442,0.0391336070970974,0.0620699792865837,0.0399747807425267,0.0400524117439198,0.0373965159109707,0.0617815543671954,0.0389200560362779,0.129093433420999,0.0355680030793639,0.0411774006634982,0.0473276914771144,0.0454624002648576,0.0371755668522677,0.0420597584893492,0.0049076770617799,-0.0070252781406708,-0.0560608950263305,0.000666505597431709,-0.0161896985903045,0.00484052346081515,0.00253384513338205,0.00684535203784886,-0.019887959578952,-0.000789196463670806,0.0177323210581064,0.00123411080491107,0.00278608433863066,-0.00575442016881826,-0.000877904560556946,-0.000196934391642539,0.00433742649056427
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0457672006838244,0.0919835431528364,0.151948815189311,0.0362350977301514,0.0664828511939353,0.0480407031317705,0.0518808052263026,0.0486914287931002,0.0438819690597328,0.0403001560031606,0.125293706471335,0.0357710194257086,0.0432730300249374,0.0477053147055391,0.0439723941731722,0.0398837397428862,0.0388882252922955,-0.00164069146661896,0.00623057347916633,-0.0371105492849988,-0.00360390327043629,-0.00944283162051474,-0.01282785122984,-0.0167715899017896,-0.00279705768427575,-0.0113967078055946,-0.00755255824360439,-0.0131034032507783,-0.00308058378970656,0.000490771085173518,-0.0100057686939012,-0.00315759388814082,-0.00250231292931522,-0.00293935671913626
