"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent"
"SPEECH_325","1999-09-17","1999-07-01",48.3243243243243,0.0376130223301366,0.0358949778559259,0.0311632029459274,0.031426416563208,0.0571036999649697,0.0294974817927899,0.0336680935161724,0.0305773791036031,0.0310850700715911,0.0339956148109596,0.0330928264488423,0.0339081572694576,0.040844307082875,0.033879681574426,0.0514469359571096,0.0644012590487573,0.0419662161878735,0.0297849541388819,0.0314358531305075,0.0412071759646654,0.034560657473565,0.0443835413593471,0.0724407867421051,0.058226713408289,0.0363959752580138,0.00686609632398285,0.00506908231526595,0.00671829062347312,0.0017416425439775,-0.00528158027155089,0.00146844346927849,0.00385205040046392,-0.000228675823947751,0.00168253533921365,0.00514613209139959,0.00337741549387513,0.0050373190327442,0.00768491381383202,-0.000160845497295331,-0.00129016213665342,0.00496332410776463,0.00811468077878494,0.00232448413865282,0.00518284836346405,0.0058329687790155,0.00222692055954776,0.00497430870675912,0.00276089941387818,0.00150842239077025,0.00790842215238631
"SPEECH_442","1999-09-17","1999-07-01",50.4117647058824,0.0349382064524374,0.0361210523728401,0.0296209733325886,0.0314683476856884,0.0534412466788668,0.0321894223381182,0.0700078369882006,0.0317673830281377,0.0318819694040963,0.0298031405741279,0.0416582297464353,0.0347464401697749,0.0609908669327287,0.0409590396728455,0.0433149926625117,0.0382521126107878,0.0365268186266394,0.033165392395703,0.0422038953177844,0.0278547686013938,0.0441546301422324,0.0460319029423311,0.0500175986490506,0.0383949153015301,0.0404888173731493,-0.0194621450936445,-0.0173493326221991,-0.0111945942502637,-0.015070190860036,-0.0238953007276598,-0.0164460145522722,-0.0404973887194411,-0.0149546150972325,-0.0153894018470966,-0.016231058096177,-0.0231047626682746,-0.012703853715249,-0.0384839118008628,-0.0207921255290361,-0.0209089811857632,-0.0226238288181908,-0.0238079098610627,-0.0144823444287192,-0.0269234768653037,-0.0138823850164665,-0.0209045977682421,-0.0239799771003956,-0.0293543124843854,-0.0209429916812498,-0.0195356414543533
"SPEECH_248","1999-09-21","1999-07-01",57.7241379310345,0.0591073025638006,0.0348840537661087,0.0317300688716523,0.039075984307101,0.0566071039421947,0.0267497069064069,0.0482232223876399,0.0336740408632206,0.0318341509208731,0.0280276249414448,0.0558868544602232,0.0343960028629124,0.0478004521481543,0.0293300847801893,0.0323749982169658,0.0291520807033608,0.0466496928148914,0.0257885139984119,0.0391477619972944,0.0406662874848694,0.0322344834936032,0.0391833547547793,0.0422297427698753,0.0423219146907787,0.0729245153532481,0.0423011475010608,0.0249644881742592,0.0258689839286275,0.0200772292097324,0.0315024057016485,0.0215443685240936,0.0351628921456954,0.0256038650485797,0.0207363663955113,0.0184140997827246,0.0282071229393622,0.0286127580969745,0.0299119639649418,0.0194283261500585,0.0241987471887283,0.0170079346330674,0.0339359967379765,0.0178857051854005,0.0301268621951193,0.0284308309077641,0.0221288914127675,0.0222554714485597,0.0292197668002554,0.0268613166561286,0.0501740386725414
"SPEECH_418","1999-09-27","1999-07-01",41.2222222222222,0.035779547898345,0.0365161412899093,0.0261452799426255,0.0490619530670997,0.0455201352128392,0.0323462427022399,0.0475611862804997,0.0301309931866045,0.0298657867657288,0.0247775892966691,0.0310707422052268,0.0364815537937928,0.0413546811027802,0.0296525322302839,0.041442627538059,0.0846217188266272,0.0519339932449249,0.0312858758342699,0.0464602993119893,0.0426268683685925,0.0384218644018012,0.0558732191463679,0.0443965564042949,0.0320015837800564,0.0346710281683722,-0.0128846195232993,-0.0104280186803807,-0.00865215213189495,-0.0180604997202683,-0.0280990543743892,-0.0162259715019471,-0.0268860668789688,-0.0155011082527552,-0.0107411101858097,-0.00765954491765624,-0.0129869590355682,-0.0127752492954418,-0.0177126583664883,-0.0141877899706001,-0.0110063025315256,-0.0459772963415106,-0.0225349990464134,-0.0118042375830104,-0.0225805371989395,-0.0124773991276063,-0.0156052742033606,-0.025307873533652,-0.0215400845481155,-0.00920575728334951,-0.0121387006847587
"SPEECH_576","1999-09-27","1999-07-01",51.0952380952381,0.0260110620532749,0.0462641433012991,0.0290260129323205,0.0506713797252556,0.0838898948784724,0.0274545733393619,0.0458478083122804,0.0275956298717088,0.03304026413698,0.024425534052977,0.0285507828812964,0.0261336675455136,0.0461909928682152,0.0410749993221688,0.0344348168434517,0.0994182458523609,0.0389941032147733,0.0307754998220262,0.0285421334993581,0.0316134176414005,0.0389689079567649,0.0531491577169489,0.0392251175910158,0.030596554390888,0.038105300249887,0.00674234104563663,0.0125176287551939,0.00701291351229172,0.0137433128917729,0.023824317831149,0.00676356602513725,0.00563490758513278,0.00575336336605612,0.00626895217651072,0.00554063831749797,0.00744059899193993,0.00539442784683994,0.00838838837596906,0.00685243950272538,0.00808977905966529,0.0178752117150657,0.0117411287314926,0.00773655780640066,0.00692850308060069,0.00949669198306458,0.00682887690133817,0.0155147067837741,0.0113112384454993,0.00814934913629569,0.0139617899513385
"SPEECH_287","1999-09-28","1999-07-01",60.4230769230769,0.0370073934602964,0.0463612900332386,0.027103038644543,0.0415731676491435,0.0926433219683244,0.0291784817572799,0.0495017124090842,0.0248069669919178,0.0247833691644339,0.0321057001255412,0.0362459397379178,0.0341828235432001,0.0361913826134833,0.0367309144834814,0.0407469971115245,0.0539329964828752,0.0510837580520187,0.0384028109766308,0.0301887737077052,0.0301085255258517,0.0365127611475174,0.0424774944069938,0.0458125917328526,0.0418980412466497,0.0404197470274949,0.0103799205516455,0.00845916126545503,0.0100221284391154,0.0132876926823538,0.0337773472079135,0.00878379102170423,0.00618456778871319,0.00757526958878926,0.00871955154251884,0.00766225378489988,0.0124974758912707,0.012602253045544,0.00281826447419158,0.011741973206074,0.0166303659438695,-0.0029486170534836,0.0203246118503594,0.00171286234935301,0.0080501655536414,0.00958781603241933,0.0119999166522673,0.00627623002213219,0.00519999185437419,0.0153866578078245,0.0154616703091603
"SPEECH_477","1999-09-30","1999-07-01",40.0384615384615,0.0688327802963997,0.0364881471548339,0.0341558580909777,0.0309032582644745,0.0435511976740504,0.0355759793215005,0.0460805108111016,0.0327567247845908,0.0306249888298062,0.0319003464597081,0.0458457457630695,0.0367484499229208,0.0451000081094248,0.0357671133500822,0.0443549166008983,0.0287573518994687,0.0596285388811119,0.0303715404857839,0.0390321321482871,0.0518214965718996,0.0333705944896076,0.0375399631484392,0.0411321788087748,0.0339929594747609,0.0456672186580275,0.0254570608298871,0.00251691581290032,5.41022504745701e-05,0.00231481711254393,-0.00368123915342696,0.00529036888858155,0.00424154616288088,-0.000404999237038776,0.00302926867800888,0.00461592029836867,0.000469823423076869,0.00643583732224079,-0.00259676477039881,-0.000986405197127564,0.0143268178333569,0.00315488478096169,0.00339500356428975,0.00135771772466116,0.000685190672186055,0.00530559374508867,0.000153096113940729,0.00195256634641135,0.00110766230783836,0.00180935976518457,0.00677125873045443
"SPEECH_604","1999-10-01","1999-10-01",59.7857142857143,0.0283611304185739,0.0396422076093214,0.0247076440002348,0.0360475659301784,0.0822658187019073,0.0283346332598744,0.0583054469433641,0.0285958988044787,0.0277247979754831,0.021022217435067,0.0262433884939648,0.0284506192387153,0.0431874800102707,0.0350030287609653,0.0339630585770242,0.0879377164586424,0.049753942823881,0.0303591676859223,0.0376467786998822,0.036959967431714,0.033550619179421,0.0666477509852019,0.0462918092844915,0.0280024460739869,0.0409948652174336,-0.0158118895255909,-0.023906197381135,-0.0125508024804191,-0.0221718506905039,-0.020691495283076,-0.016723567081246,-0.0262453126638447,-0.0173244300354443,-0.0127934156860979,-0.0111358419664864,-0.0133194370210461,-0.0120319175422858,-0.0280022301936619,-0.0199225672464076,-0.0150725794837265,-0.0531240684607931,-0.0193602786523121,-0.0136988929461274,-0.0294211005016924,-0.0191759053193761,-0.0208800364383828,-0.0324024507656596,-0.0222943132045716,-0.0151538718779686,-0.017627472967808
"SPEECH_286","1999-10-06","1999-10-01",61.0322580645161,0.0351791598391916,0.0554694138917051,0.026508595000365,0.0504853479837363,0.0947186932293622,0.0316819293983503,0.0503484642359047,0.0277346711507853,0.0258456672904822,0.0327493793324214,0.0279886000103613,0.0336278727560321,0.0350403140255405,0.0353374591122164,0.0383267440006088,0.0610978455511851,0.0415152323631328,0.0372724323692643,0.0299001224650112,0.0266425862055396,0.0374405702984226,0.0390533400242799,0.042383018070501,0.0400087801137373,0.0436437612818628,0.0121024240978737,0.014957409175058,0.00804902283553975,0.0220329693916561,0.0362157491860294,0.00583786075388363,0.00629435173448297,0.00956299651333409,0.00647866963018341,0.010116852520814,0.0122714568155683,0.0135782258952203,0.00412668235302566,0.01378340684129,0.013845405515726,-0.00183767171196452,0.0151028663127256,0.00195242610480209,0.00844254274996383,0.00811500798411509,0.0213972154830572,0.00871377702011609,0.0118899850972797,0.0135186902890995,0.0159006220180634
"SPEECH_461","1999-10-11","1999-10-01",57.7894736842105,0.0278611282807813,0.0594808103729685,0.0226226176637566,0.0509240610495016,0.112423594550896,0.0232506491309343,0.0527165600623537,0.0245163651835399,0.0325866501581933,0.0231309710202509,0.0276094750854662,0.0273009785397917,0.0426395482998475,0.0402654244129982,0.0369583897234753,0.077891345704522,0.0398861604622855,0.027136502736806,0.0300344605450793,0.0281706839571067,0.0332335529167554,0.0565570182556992,0.0384052578634654,0.0299053391590879,0.0344924548644377,0.00811502945065523,0.0208368970936758,0.00787778835089664,0.0172055608717566,0.0331475624485329,0.00790409584429941,0.0215004635618136,0.00692669776560932,0.00791865692402296,0.00708461557133987,0.0101955909251854,0.00908195652638332,0.0199452299802353,0.0113758365497194,0.0110619477709901,0.0225209170663286,0.0114390683255757,0.00784694343506055,0.00716515434998572,0.00899067800001678,0.0119085581099259,0.0147545356154467,0.01456346162431,0.00957326115613907,0.0110667676760709
"SPEECH_613","1999-10-12","1999-10-01",52.710843373494,0.0295223035469105,0.0961043417562273,0.029545882701644,0.0424369672392852,0.0470318854256032,0.0311152903008043,0.0475742550141655,0.0500082747780683,0.0288965999198641,0.0259275969032675,0.0282945708001794,0.0282775116953105,0.0373280673203053,0.0373006687158049,0.0298034968636362,0.0389963412521508,0.0328404764940909,0.0465932533123322,0.0543483283770991,0.0534255087931301,0.0407377538548071,0.0453852995435749,0.0368911250035118,0.0276030695280539,0.0340111308601732,-0.00190582366913972,0.00103207283900815,-0.00506512918961634,-0.00210704656939626,-0.00395570578696569,-0.0050940298316962,-0.00524419097304277,-0.00016836417690832,-0.00282264217186115,-0.00259511431212924,-0.00280696182130985,-0.0027556979589161,-0.00467177366463867,-0.00159999939062511,-0.0026206693563471,-0.0066099673963662,-0.00222564092515971,-0.0103927708889602,-0.00915321631742119,-0.0107332129349404,-0.00354818264967923,-0.00986262037330113,-0.00507700536285713,-0.00495491217757206,-0.00206343904888844
"SPEECH_420","1999-10-14","1999-10-01",38.2962962962963,0.0317047509698484,0.0404292615757855,0.0346893753779078,0.0319407194426856,0.0471052531466334,0.0294436847435319,0.0699697928780566,0.0467070364686721,0.0313428313723985,0.0271975947767246,0.0329298479604836,0.0305855719975687,0.0396142377599901,0.036395666783441,0.0317985657522571,0.0461278718467107,0.0275079309713787,0.0379762088864652,0.042684299098321,0.0315400474676817,0.0413202681946942,0.0884399789295796,0.0403116344330383,0.0361157349176094,0.0461218342485363,-0.014426097299118,-0.0141518720658594,-0.0113143811445133,-0.0133140830040915,-0.027731773436273,-0.0113098806054866,-0.0256763080067866,-0.0204521059138617,-0.0121341965181194,-0.0126647193801155,-0.0131832698261191,-0.012686702758543,-0.017466791162576,-0.0164784234931526,-0.0130130459036903,-0.0241415135527028,-0.0118076427050047,-0.0173248370294587,-0.0190031532680839,-0.0186718631725111,-0.030819385221557,-0.0789781152119122,-0.022068157188769,-0.0168531431240958,-0.0214994148880343
"SPEECH_377","1999-10-15","1999-10-01",43.0666666666667,0.0386340672596532,0.0358763532616931,0.0283520983034316,0.0311152630134829,0.0600559613187034,0.0367742413356218,0.0564145418341318,0.0292894757408091,0.0303690205901332,0.0303447261052279,0.0361062945425548,0.0351357573140346,0.0623492614774594,0.0409509446666933,0.0428852838165393,0.033913760943746,0.0365656747959467,0.0356879711829396,0.0469996561735985,0.0288729327835148,0.0496641175987165,0.0450109908050208,0.04979490153574,0.0410594763309997,0.0377772272696079,-0.0102318158806262,-0.00769610704588249,-0.00760491323388497,-0.00380643640349295,-0.0252283853271193,-0.0114081335220923,-0.0183644839987574,-0.00689368722235971,-0.00770853102212337,-0.0032545758128281,-0.0151166478592898,-0.0085081503665859,-0.0272451950592822,-0.00877011226792692,-0.0143429169815145,-0.00722390883879526,-0.0116507309091192,-0.0109683796840822,-0.0056062055134537,-0.00256186132862603,-0.0177781588034615,-0.00709346530726269,-0.0132880551584291,-0.0107667569572214,-0.0111558991806113
"SPEECH_392","1999-10-19","1999-10-01",45.59375,0.0301251207939132,0.0406413909360417,0.0247341357247376,0.0562099593625796,0.0460142612384676,0.0321829355556688,0.0466720782641762,0.0305876042422667,0.0290218755946592,0.0266479724628569,0.0288164120674358,0.0313324015411041,0.0431359462228261,0.0320440126396083,0.0330494379665645,0.0845900516297345,0.0478809583166009,0.0345250627401339,0.0437891680296081,0.0433291009968307,0.0409433691826014,0.054972361761307,0.0452837604029482,0.0312248640563558,0.0422457582709731,-0.0101064653690028,-0.0184869328535828,-0.010733612991363,-0.0315392827651426,-0.023509863309932,-0.0149149536240271,-0.0218520529136748,-0.0185656069902149,-0.0160933454778131,-0.0101350114084244,-0.0135061559002626,-0.0175485982192473,-0.0246718721165847,-0.0142089947439555,-0.0137517967352862,-0.0511204623386495,-0.0231675780545787,-0.0151959167208843,-0.0216237116119295,-0.0160662605235652,-0.0220091145830476,-0.0222684339219682,-0.0207623312922187,-0.0092116984994232,-0.0201997287626905
"SPEECH_251","1999-10-28","1999-10-01",53.5666666666667,0.0316509272347491,0.0480727040459814,0.0299847412550208,0.0450351012755817,0.0726749267029752,0.0292817906898785,0.0607970490256751,0.0333932035955658,0.0279495262527732,0.0281130719043825,0.0286595795844035,0.0251882027942283,0.0441220445017342,0.0369497611869612,0.0292842411610867,0.0773818269814245,0.0339450910002995,0.028522764659264,0.040511738949766,0.0301214541496965,0.0378555939792623,0.0622837553485408,0.0463517440545068,0.0300205086823176,0.0418486509839247,0.0113870747399169,0.00966272809905987,0.00168967182950379,0.000446171699614338,0.00924423491296344,0.00351274125684032,0.00438480286477027,0.00428969849865287,3.68492698337238e-05,0.00207461990911153,0.00208688988216473,0.00293118840391909,-0.00205652458345604,-0.000534186041451887,0.00440198440274566,0.0103343703176898,0.000131083141527823,0.00153183548448987,0.00631473978501301,0.00156279751087848,0.000992834114800024,0.00643788635041292,0.00269735421096386,0.00105707941386106,0.0135829957408064
"SPEECH_416","1999-10-28","1999-10-01",36.3636363636364,0.0572870402834937,0.0421259725432035,0.0314089496005993,0.0302260008972329,0.0385580832457987,0.0322489898305453,0.0559220742648441,0.0384881737943195,0.0317830132722721,0.0361514203500887,0.0490266034965173,0.0574256134565302,0.042002659898215,0.0340175804912816,0.0360350372922204,0.0307783584918103,0.032219235975326,0.0328496530046522,0.0477827836616994,0.0339399142777975,0.0359719615833696,0.048269772972884,0.0429784095986213,0.0375013661767617,0.0450013315399156,0.0190002408546901,0.0111459408162502,0.00456610163254374,0.00630717856097467,0.0110451943608701,0.00396224537793635,0.00860603392323192,0.00488188177100729,0.00441949264237165,0.0026547414385614,0.00228840539818123,0.0149878188163287,0.00667918938086686,0.00666902884428019,0.00937063994052406,0.00869198112373089,0.0079671245338135,0.00686626464026949,-0.00024869760348875,0.00583244188966295,0.00249221478008024,0.0126105423161347,0.0053045601006652,0.00998636382123364,0.0105982838803876
"SPEECH_422","1999-11-02","1999-10-01",49.1428571428571,0.0359686292560524,0.0316107574401935,0.0385546618013149,0.0264637695170849,0.0310571610220292,0.0911546398360541,0.0471554528341407,0.0387284920652821,0.0341432691420572,0.0384488359061342,0.0320748333014727,0.0510035804951495,0.0308164730306874,0.0271065089434962,0.0390510961643889,0.0895194916371956,0.0301639133473764,0.0319378796558401,0.0412487579552724,0.0249473250453891,0.0275054869000876,0.0422662216124385,0.0368372213771668,0.0328845727831685,0.049350968930527,0.0214445251944662,0.0192772764965487,0.0247634206552974,0.0138449778207724,0.0152700460711549,0.0517449433084469,0.0302417301374869,0.0248687039137059,0.0173862963576894,0.0221225464474762,0.02017175967679,0.0300023898598064,0.0172219297820073,0.0143869344366865,0.0191865648310649,0.0313253945878335,0.0151827056668415,0.0157808955671507,0.0215111908269644,0.0132785009939476,0.0147015348696664,0.0229814732775651,0.0205721604890113,0.0186577284708613,0.0223854090934929
"SPEECH_322","1999-11-04","1999-10-01",44.3809523809524,0.0325152271516629,0.0328159571160947,0.0348274115496035,0.0338708618703295,0.0355627283769326,0.0338979137605976,0.0355879261792858,0.0397894339020869,0.0345133456849244,0.0375437498515443,0.030647531797026,0.0568514834505194,0.0475510052193395,0.0341797611284663,0.0308299144695838,0.0487109608177145,0.035580317934163,0.0280028630146939,0.0435569635762439,0.0427444081635023,0.0300828377168326,0.050202379434182,0.0700477741403641,0.0295985442703828,0.0704886994239238,-0.0165251062201367,-0.00845427577290206,-0.0247988957286337,-0.0171488899901157,-0.014876308285287,-0.0182854165262121,-0.0209337376051071,-0.0153946070774412,-0.0201945837716109,-0.0164602200447487,-0.0127070463538574,-0.0382679697548658,-0.0380256232358055,-0.0154207124807559,-0.014232024930249,-0.042650912760351,-0.0172473168164443,-0.0155494265627455,-0.0248245839645455,-0.0282577238486368,-0.0110205043351006,-0.0180782579911174,-0.0359158414034704,-0.0174170601652448,-0.0299807885854976
"SPEECH_385","1999-11-15","1999-10-01",50.5789473684211,0.0281233035871004,0.0473930215549042,0.0229389498752224,0.0420054770040859,0.11952592393628,0.0264843115308026,0.0412585728554006,0.0259164072766318,0.0303259704183863,0.0247097415050508,0.0261947493005557,0.0271173756624654,0.0342725232002197,0.0332946399546735,0.0350782834669686,0.0966142761810259,0.0283246077879863,0.0409030044223819,0.0313104007036206,0.0305825026944059,0.0351533717178205,0.0448741930971092,0.0494548425985157,0.0447313899033394,0.0334121597650465,0.00150653142485084,0.000538980642400805,-0.00188159512094093,-0.00511767268607993,-0.00831743498885331,-0.0013181952426769,-0.00479694051950277,-0.00171000404811295,0.00345991968339446,-0.00185220096279785,-0.00142627705493559,0.000200397168020741,-0.00178272564745562,-0.000335065435370247,-0.00601444380324492,-0.00632294220840307,-0.00378477350347153,-0.00175963974360285,-0.00306380381457923,-0.00336165831733931,-0.00336841138658733,-0.00314930786672235,-0.00474069795527905,0.000623656996254558,-0.0024029419804164
"SPEECH_606","1999-11-30","1999-10-01",45.4714285714286,0.0493545923153263,0.0527612580793598,0.0285766960562991,0.032203745191025,0.0440103784955553,0.0320267340242065,0.0701980052289002,0.0616360437551554,0.0283575148009573,0.0320017337933642,0.0362188770117094,0.0446591013486733,0.0481737876349593,0.0377217392331218,0.030770886196446,0.0266516407976736,0.0289448750795862,0.031752111380408,0.0541254471812291,0.0354308606732174,0.0360640240803254,0.0361074034434804,0.0369938565294814,0.0314369848050926,0.053821702864447,0.00163417403308957,-0.00173074376167945,-0.000174538938321123,0.000373962251278959,-0.00240491563021063,0.00174907842252402,-0.000159552938685652,0.00189808643635332,0.000612521902412672,0.000485362624554386,4.02273596647862e-05,0.00223255441512434,-0.00177455609961289,-0.000688927898384566,0.00208172896752936,0.000407622294649555,0.00149332392172594,0.00135265568419607,0.00384588039749398,0.00194225471418174,0.00329144174816392,-0.000448252709724167,0.00158918269839201,0.00311394209613348,0.00125162676527588
"SPEECH_600","1999-12-15","1999-10-01",45.3181818181818,0.0279838274087728,0.0507514083874274,0.0286026024859681,0.0351491569642724,0.0996062904873676,0.0272426537611473,0.0470076952397449,0.026734759863014,0.0290629352904051,0.0244335165995642,0.0282853419415398,0.0288512638817333,0.0338815405278273,0.0378261836635434,0.0334413779783373,0.09026864775971,0.0350794092902032,0.037931455639836,0.0309909954693878,0.024801085962347,0.0404940648870382,0.0444092279812288,0.0445930998316667,0.0538426712135566,0.038728787484361,0.000849450385155448,0.00111353583936914,0.00194706187918878,-0.000416306272537028,0.00685193692813269,0.00113052965080485,-0.00389628741036152,0.0021107972928147,0.000864012228763592,0.00128174083976711,3.92373554894792e-05,0.000855284521995833,0.00156731507566358,0.00120024691336683,0.00211698509038209,-0.00893991668004408,0.00138895552081024,0.00105830320643265,0.000318981360978462,0.00100264870456087,0.00205231786615131,-0.00156752992791436,-0.00547453671943219,-0.000693377013558485,-0.00167564599705248
"SPEECH_219","2000-01-07","2000-01-01",54.6285714285714,0.0320285827403058,0.0392177668958057,0.0296967721431462,0.0432427401240179,0.0359735134585798,0.029621905060456,0.0640294895178932,0.0300867690334276,0.0306033906895658,0.037727406301965,0.0266510728139295,0.0417275934023302,0.0356473881442316,0.0317341832345532,0.0320739428738878,0.0418656104783596,0.100956219012483,0.0314606534727045,0.0557513305665711,0.058556949561239,0.0389904957963474,0.0392634901843557,0.0315571319258924,0.028033772072864,0.0335018304950879,-0.0248538282982395,-0.0271883714399855,-0.0216608657059125,-0.0403696269562333,-0.0301485836990275,-0.0200965351496731,-0.0513491806064755,-0.0214736300733059,-0.0207483881742676,-0.0299771355347515,-0.0186242479682168,-0.0316017643110979,-0.0278928851493784,-0.0295183904671503,-0.0225892955808106,-0.0320577363126633,-0.0809997545640309,-0.0228836103314634,-0.0516250624857987,-0.0489180807648045,-0.0342036326273736,-0.0262966545068398,-0.0212434149980441,-0.0190815492993481,-0.0285371774360247
"SPEECH_329","2000-01-13","2000-01-01",44.8867924528302,0.0316591104391028,0.0920071049105786,0.0272578110390023,0.0537681634774463,0.0491925987532635,0.0312012229295107,0.038709120958743,0.0699645296351726,0.0263728612521856,0.0296297991735062,0.0329003998981874,0.0311235558841638,0.0516965008009021,0.035861886386311,0.032281599532872,0.0292524528192464,0.0439801717455838,0.0347514271142055,0.0479420755462838,0.0348279188089267,0.0415319373559596,0.0336503828052164,0.033024033094771,0.0283883949212595,0.0390249407175994,-0.00258839610036668,0.00372832835250172,-0.00148504382443042,-0.00702401854104828,0.00900724387210721,0.000173950683846135,-0.000287042444376172,0.00168576460358727,-0.00108768445864175,0.00164359569736991,-0.000308480570959717,2.2372080677578e-05,-0.00313210182158416,5.09268389204052e-05,1.17494638516345e-05,-0.00120380529002925,-0.000209896462327538,-0.00157055093882292,-0.0114977906764034,-0.000922837066648823,0.00130184747721288,-0.000679112695118082,-0.00138739218512246,-0.000420520631283949,-0.000966201183711578
"SPEECH_452","2000-01-13","2000-01-01",34.7142857142857,0.0538907558201479,0.0360921435322314,0.0325923253996157,0.031871643445721,0.0388905035673893,0.0328028935071931,0.0565801963422025,0.0374789223494069,0.0357275365997224,0.0282147418605158,0.0459731122535589,0.0494811210571322,0.0416740445869054,0.0321603075424652,0.0387948002606847,0.031101253601289,0.038488469299635,0.0309255151999733,0.0455752971826454,0.0357881407405395,0.0409508999046488,0.0507831271686812,0.0443278788582004,0.0397666234742431,0.0500677464452519,0.0159576124328048,0.00910770995747266,0.00651043284457078,0.00220299623660616,0.00746190341544773,0.00694635288169101,0.0165991626250757,0.00675577530474606,0.0106344333707495,0.0057270442156559,0.000647538899838519,0.0127080254498594,0.00559685230431655,0.00553155252170376,0.00715211518000961,0.00534416993319328,0.00733781066500452,0.00787698730613263,0.00462728446114658,0.00824838842874655,0.0059381866003357,0.0114132374954329,0.011325869274543,0.0100245130400515,0.0109781459106887
"SPEECH_621","2000-01-14","2000-01-01",44.6410256410256,0.0279396853634272,0.0418169926443259,0.0276323724168781,0.0432685308756103,0.0859595948580282,0.0284205115538462,0.0503023688926108,0.0293498805420725,0.0366447746196766,0.0286280934195881,0.0314757558114723,0.0287839952820974,0.0475385606538482,0.043670865748269,0.0399947521902198,0.0746780604889823,0.0360495762241795,0.0342036855707619,0.0324947972872335,0.0288546412893686,0.0341456940395876,0.0471603004440133,0.0399412800951363,0.0366145415622323,0.0444306881265338,0.00168499653207297,0.0049733709327218,0.00273451707134916,-0.000579919724174251,0.00354547913989409,0.00370407591517261,0.00201831933234179,0.00350484465623895,0.00304268980002814,0.00283117215267792,0.00244332065445139,0.00226058715807616,0.00331959322736651,0.00738702109821035,0.00566737298713914,0.00972660301938854,0.00353223015942449,0.00406039985937709,-0.000346122891922097,0.0038293672190889,0.00372606717308612,0.00309968443552271,-0.00134831033975342,0.00194944876030051,0.00366581808668565
"SPEECH_622","2000-01-20","2000-01-01",50.7567567567568,0.0463657933651191,0.0505946235047928,0.0289766351063178,0.0278876863091361,0.0449996816589855,0.0294200948420622,0.104834036494795,0.0416088577059935,0.0316901359015297,0.0351053835520867,0.0321422917925413,0.0462898607203215,0.0429378530599014,0.0365285106754664,0.036934981519029,0.0317079493310342,0.0267598888597474,0.0289323336532154,0.0669607486474029,0.0380297445478018,0.0315071201188384,0.0383025615865271,0.0322599951028919,0.0280151516221093,0.0412080803223533,-0.0236419485756774,-0.0331870701584618,-0.0157568843278697,-0.0199612394783307,-0.0210808261691905,-0.0175863448251304,-0.0867384240426726,-0.019628971234581,-0.0204497263687533,-0.0176068911293347,-0.0160082353330631,-0.0253635328916095,-0.0192902560137156,-0.0289526285868193,-0.0150618280949336,-0.025930142180866,-0.0185117281632629,-0.0174656600652789,-0.0398030505654518,-0.0239526745279701,-0.0211648564649515,-0.0342181413522322,-0.0161543692670378,-0.014487844063895,-0.0269414983880074
"SPEECH_598","2000-02-03","2000-01-01",48.4838709677419,0.0271073738065861,0.0506346526585415,0.0256257791002429,0.0359697102614242,0.147858502874342,0.0288802388588423,0.0377154245308936,0.0249158009900089,0.0341277213848911,0.027314982472775,0.0251772590127194,0.0299687491546133,0.0461173683397938,0.0448455261622414,0.0364124432338351,0.0729400828034814,0.0332764690119598,0.0378531780712536,0.0271135276640906,0.0292710764813427,0.0300426129677503,0.034745259445963,0.0417118017263926,0.0387279936842715,0.0316464653017441,0.00178673888293011,0.00597378166143676,0.00253269669572781,0.00763154732977254,0.0101402481941331,0.00291946710384763,0.0024908448574574,0.00173179324840589,0.00259793440630323,0.000651906423937503,0.00117149612544365,0.00336942500114194,0.00319626656127969,0.00199235407185456,0.0024207659941449,0.000209173193947373,0.000207261380409017,0.00185877228639207,0.00220970246155723,0.00297482133807656,0.00145780266915672,0.000287180574806736,0.000300173792065807,0.00165078921025297,0.00216266932835842
"SPEECH_271","2000-02-17","2000-01-01",62.2916666666667,0.0452148199106163,0.0545398919913301,0.0335580988690015,0.0290307623795705,0.0388856113472448,0.0289839886497493,0.0634965120845079,0.0483102418107971,0.0299439632708899,0.0311935963741069,0.0405230014533736,0.0462522769002776,0.0457244553516102,0.0381025172511506,0.0314007588597585,0.0292967348222289,0.0335173760861238,0.0300475929589291,0.043692303422986,0.0441454342534758,0.0344122052030486,0.066332132497677,0.0377807074250193,0.0322591087238814,0.0433559081026453,0.0123371864076538,0.00880687311229575,0.0134665376678523,0.00948853559011078,0.0115172245105108,0.0111889703392428,0.0198504953111001,0.00723564185802802,0.00810550352163851,0.00909940094436659,0.00971208616787554,0.0214344331244211,0.014107629589418,0.0112285040392119,0.00682848329599033,0.00719706513382331,0.0115844086216733,0.00477354382447911,0.00874552464990402,0.00810318814020654,0.00813381502306273,0.0155834227372649,0.00586303899244762,0.00800846983783579,0.0192717353951247
