"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent"
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0275897717712068,0.0819564575356507,0.0339538783148233,0.0267697021032434,0.0266109935226639,0.0625452589542853,0.0329588772658686,0.0262305813756602,0.0282227655041153,0.110939235283914,0.0302645650574465,0.0266914019395434,0.0303605540684593,0.126270427928827,0.0617910125876859,0.0369655974575968,0.0276886191404402,0.0288152337662856,0.0277159291170797,0.0526410732509509,0.0255584044487103,0.0291790380440765,0.0382806215614665,0.0122032461054494,0.0226772888550091,0.0141926124393863,0.0139742828338025,0.0154494918717588,0.0202661789342395,0.0138247892471294,0.0108435392701409,0.0147980105909223,0.0801261537529154,0.0133964630247673,0.0121866639942631,0.0174709115757888,0.00064005486790618,0.0295152231356572,0.0115311620349391,0.0128727905831869,0.0165858214248093,0.0104968047014776,0.0248778078644121,0.0118268343026717,0.0172627323250009,0.0210998929759333
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.026796488594945,0.080156011130992,0.0302139053034758,0.0269538418982177,0.0270538242292355,0.0621841570567378,0.035499499246968,0.0316689911457321,0.0282717227704865,0.117551437061656,0.0406030951325721,0.0258949438927316,0.0263235378014713,0.121165035328302,0.0696687339810822,0.0384319149903605,0.0279712905468652,0.0333204716993936,0.0248682788931109,0.0381385628461674,0.0239354625188768,0.0273499255471582,0.0359788683834616,0.00448243126531544,0.0193406156128396,0.00424768768336988,0.00295042035111193,0.00706857370850608,0.00480932391392191,0.00550160497257958,0.00178489200743172,0.00588365958483261,0.0362826956575117,0.00176114735264311,0.00515135735017758,0.00461354118336243,-0.0126332486779824,0.0164385294855287,0.000576741767454418,0.00455258581273771,0.00388170218521369,0.005273348362907,0.00260134680753312,0.00581859688744287,0.00423663670301682,-0.00160047114405553
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0262270110551303,0.0798934887688917,0.0336200102299789,0.0247932210645295,0.0241311157881748,0.064049190139373,0.037160255830192,0.021354330518062,0.028892777791099,0.123412382776617,0.0310776922378808,0.0243737014707504,0.0245466746613812,0.136390809102733,0.0740963294242968,0.0285402864741841,0.0234269687502864,0.0340340099523899,0.0259487738824663,0.0452634374004949,0.0229101385786696,0.0296306519003029,0.0362267422021155,0.0019202163940518,0.0222429008291264,-0.0037286616509578,0.00538913917220376,0.0031597929400516,0.00704012611979091,0.00231867186762943,0.00331764672704786,0.00251910827439003,-0.0132056393628784,-0.000659990097317742,0.00403103647636787,0.0034938357727837,0.0246866229794725,0.0165349271089674,0.00426546903479298,0.00314159455586651,0.000269533419636461,0.00242538862536084,0.0095300193907879,0.00219502192267602,0.00119681505406879,-0.00649671419598093
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.025185209340989,0.0713762040921918,0.0301482169522768,0.0264839796612426,0.0258555609756456,0.074678286077266,0.0366738863598264,0.0241189581601479,0.0259668286216958,0.122064646564149,0.0369834761473754,0.022831527626544,0.0262296567577692,0.136117134312651,0.0696556889606785,0.0295830120655076,0.0279270549505587,0.0309170290997164,0.0252558828787344,0.0440373314880222,0.0237762173946334,0.0265307636385891,0.0376034478737891,0.00697055508805199,0.0246191788122369,0.00719238787815465,0.00768403789815154,0.00645080983470908,0.0119935115463605,0.00598681320423774,0.00684428578379016,0.00633411911656787,0.0663070660655412,0.010429469531395,0.00666384724172023,0.00837847447255146,0.00465051120895156,0.0128847598950048,0.00764784391072163,0.00287111430727597,0.00780531237853831,0.00735984978922424,0.00131513863589616,0.00696433071948903,0.00877250542705976,0.00405417703484477
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0285203037243361,0.0741990451230267,0.0345133573309683,0.0217228831092222,0.0244893555045279,0.0783706018534876,0.0390145242168341,0.0284700863369124,0.0264159563154773,0.143289314373851,0.0291877848742104,0.0237957354928861,0.0260598177081765,0.114134474734839,0.0656043832256601,0.0330856214440676,0.0254478812803737,0.0291619444298797,0.0253687008858608,0.0460006900419651,0.0263927398156556,0.0272265786679711,0.0295282195098105,-0.00140940593005676,0.0184301776457602,-0.0040537111701743,0.00179751436167843,-0.000663038040252217,0.00167390784599416,-0.00193281837564068,-0.0042235743584804,-0.00013251345842341,-0.00901824816162769,-0.000585995886512338,0.00335448188639968,0.00243516302676061,-0.0127944969585725,4.40259550029262e-05,-0.000835364904218935,-0.00247234595717468,-0.00396688274388321,0.00152183941995401,-0.0052060809849294,-0.00093940041318141,0.00130392292709339,-0.00180606631912441
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0236794604970697,0.0773762549584468,0.0323543694156721,0.0241130394444784,0.0232660329373721,0.0600418634457501,0.033560475419016,0.0266131340512813,0.0258033804453729,0.150249756673707,0.0304979268374995,0.0261600327681629,0.0287874051477753,0.131339989873455,0.0632049052098154,0.032558611742916,0.0259507627578786,0.0294428737922195,0.0254295183952875,0.0451300025901645,0.0227823949726749,0.0260894130398476,0.0355683955841373,-0.000508376456127583,-0.0092731901045615,-1.29953891726397e-05,0.00102233340256444,-0.00120663528931775,-0.00543772113165529,0.0017147428727065,-0.00370295851478521,-0.000829023352666628,-0.00136348908947604,-0.000737377414905352,-0.00375212490542061,0.00568010671745449,-0.0439340602249669,0.00171885225554198,-0.00775332696438597,-0.000120975955758852,-0.00363433186707755,-0.000243716258673025,-0.00288122337063499,-0.00226769344808955,0.00126616762201707,-0.00812135798703855
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0289089324193236,0.0767246675753599,0.0320117627413084,0.0241549428869773,0.0254206101452421,0.065676543000572,0.0370910220055143,0.0310782937265372,0.0236174170396354,0.139713301383941,0.0371223355157361,0.0256736598805588,0.0260280041444035,0.12592050637652,0.0592672821907303,0.0334126088865069,0.0269236318114325,0.0309626740564808,0.026680891474354,0.0414997204471977,0.0250523960094213,0.0251625826968894,0.0318962135853567,-0.0117029647672437,-0.00421648903586584,-0.0199972203731787,-0.00753962794062847,-0.0105184989515347,-0.0265517385724646,-0.0182634479755115,-0.0103765735030999,-0.00887054807166819,-0.0881142227179628,-0.0163712568541129,-0.0127673465095807,-0.0116636083187165,-0.0748356720047812,-0.0148772920964571,-0.0149718875883992,-0.0118120060451717,-0.012342519495457,-0.0156912064068657,-0.0334842250205664,-0.00894159067206263,-0.0105258989016457,-0.0193575276004238
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0274784571544114,0.0886699586890141,0.0373852954229571,0.023547120401049,0.0284489153466539,0.0579807873166962,0.0323154645224189,0.0287194417262672,0.0275272308485734,0.130257389128692,0.0324265658395577,0.0267141752748481,0.0303411480473184,0.122293844206311,0.0548618719014991,0.0288021785789155,0.0276196223483468,0.0368855089477112,0.0270322860970459,0.0429329329059715,0.0241639854697847,0.0316036927445287,0.031992127081429,-0.00176039790731279,0.0217229026212597,-0.00205434600199575,-0.00219023540193254,-0.0029452389279749,-0.00666555985011763,-0.00528360428968444,-0.00220315256286315,0.000633407212214368,-0.00181460924669912,-0.00482755646909099,-0.00111484683907624,-3.25362975248204e-05,-0.0292760249243173,0.00474553064526814,-0.00401760711127028,-0.00377872872707052,-0.00456899768513234,-0.0043197969233563,-0.0143701791045618,-0.00289077720461188,-0.00406873650654358,-0.00662671410053109
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0275211049617306,0.0869862179421047,0.0378080300889925,0.0252087769308583,0.027357805038388,0.0543797561191999,0.0324950162040734,0.0293298949562824,0.0270814715839729,0.112651363728096,0.0290136197934491,0.0239033058885066,0.0308711068232017,0.13717485693534,0.0648993223499122,0.0427857145707623,0.0259005194898129,0.0302690284065139,0.0286191038437274,0.0423331229188268,0.026789878768172,0.024519374483967,0.0321016081741099,-0.00233484811989369,-0.00812269546264054,-0.00401698895277897,-0.00468812834783467,-0.000452672640814396,-0.00973939698969125,-0.000557322523011244,-0.00172693931629967,-0.00314273969393599,-0.0163930398170179,-0.00454489708381115,-0.00307528584992494,0.000746677690287373,-0.0373911587504319,-0.0128758487440212,-0.012760307688929,-0.00232259272538587,0.000402927906530409,-0.00293250894791999,-0.0262188431035289,-0.000882598625829576,-0.00109952322519643,-0.011458141807722
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0277530613066998,0.0951186957991261,0.0383930078113627,0.0243071293762222,0.026149722103788,0.0593950242737911,0.0326702341282171,0.0296347269242376,0.0286406317249329,0.132188336886058,0.0307615494226704,0.0279408097456146,0.0267897817890676,0.117060661177344,0.0516299540926336,0.0402333388772483,0.0273917975036015,0.0306981943538583,0.0258255645215247,0.0396354264673735,0.0276754152094011,0.0254775575813093,0.0346293789239168,-0.0121482071041806,-0.0279070058526327,-0.01808547315664,-0.010477438256576,-0.00800666857364226,-0.0311045974134371,-0.00704311139080916,-0.0116627367699389,-0.0126928274892531,-0.0622429301153249,-0.0131349379081988,-0.0150804316690852,-0.00845325928591669,-0.0666812458987925,-0.022965594078691,-0.0216967199956804,-0.0112085801081302,-0.0161228878691826,-0.00868364591313947,-0.0367743780170443,-0.0123625975229604,-0.0055106566010323,-0.0215434591223364
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0257209282905741,0.0730918828770927,0.0382622992959494,0.0265115868938199,0.0267852354096158,0.0594702014803023,0.0338076843871908,0.0300934058594648,0.0279587796857554,0.110636465054082,0.0317825151282869,0.0282607580577177,0.0284649881271873,0.138607072186379,0.0565504840991287,0.0371614999114945,0.0301255270178355,0.0336629180188271,0.0276452544859877,0.0434258006869799,0.0296202970536823,0.0290163565983561,0.0333380593942904,-0.0142909958255706,-0.00632018363091077,-0.0192302342892512,-0.01259536520056,-0.0116844525245833,-0.0288880720778177,-0.0105295167583989,-0.0129643656818663,-0.0129229363545712,-0.067878934721618,-0.0135720138495639,-0.0119298371683645,-0.0139116339926845,-0.0844632142621906,-0.0231028443461539,-0.0219081402291085,-0.0182737199277844,-0.0128931644378867,-0.0167166166650026,-0.0322935939598204,-0.010199925307565,-0.0139180452239348,-0.0346343220680294
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0255708131642441,0.0825670673837662,0.0413976878661234,0.0355951215942768,0.0297803626157663,0.0600139049170101,0.030749681863629,0.0322167469887875,0.0244680410157546,0.0902791549534017,0.0322683431188772,0.0243028540128584,0.0283905220722071,0.140371787915467,0.0568244129737306,0.0432104640265683,0.026148246291495,0.0340635316732338,0.0255379932720641,0.0430079427597325,0.0261557635417223,0.0289899127025421,0.0380896432767415,-0.0148469338742333,-0.0235778443562751,-0.0273030938874021,-0.0285925718734507,-0.0172083160227073,-0.0469807104617412,-0.0161970340919935,-0.0195845540051394,-0.0140166904388509,-0.0802496400134638,-0.0239312247152951,-0.0136857114831441,-0.0149192092286619,-0.11336626600177,-0.0490235560728274,-0.0324683055607282,-0.0107379241412192,-0.0197757579701526,-0.0162377969289456,-0.0180044503338801,-0.0157116067463505,-0.0225684080956427,-0.0328903563660703
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0243015075932443,0.0815913849876684,0.0347477674199882,0.0303963319387387,0.0263486555235936,0.059530451405479,0.0303159276133749,0.0287062861224678,0.0280115863063243,0.10088709337059,0.0335228005092233,0.0280033503825488,0.0296943310332389,0.135207957071792,0.0545520356875148,0.0457954337842605,0.0294232767329928,0.0313635916155669,0.027260436956211,0.0447695953366565,0.0310088404805326,0.0264267539032213,0.038134604224772,-0.0116308894139215,-0.0257435127669477,-0.0164503959043436,-0.0165478331569629,-0.0122304021653385,-0.039365567281733,-0.016447026065894,-0.0157095790241114,-0.0197835811347977,-0.0494290189933614,-0.0249198933766239,-0.0163339409285854,-0.0140887497512545,-0.0968827219659209,-0.0272757543571218,-0.0353158201554188,-0.013722935902849,-0.0153615720693393,-0.0117861447642622,-0.0249432352626158,-0.0142690281299419,-0.0135566237551165,-0.0446871369236692
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0275351021629698,0.0832571760592942,0.0389207713758065,0.0281172883696956,0.0259528003489785,0.063568911933111,0.033623325810566,0.0298426969702717,0.0308136546410811,0.0997122883541302,0.0280613396779714,0.0256785887713943,0.0293324434280189,0.126580636544737,0.052957632548163,0.0479028082149252,0.0293246751403728,0.0321192500523219,0.0253007617854476,0.0425512956113015,0.0333183741694385,0.0292180940065465,0.0363100840234567,-0.00774973788249362,-0.0144162933651344,-0.0171015117320267,-0.00856750840217773,-0.00546966512740786,-0.0291855594892486,-0.00331416697462907,-0.0139494837147996,-0.00815745211705385,-0.0251402450715199,-0.00739510004883645,-0.00780651831656553,-0.00831424548226304,-0.047467163583064,-0.0138164208067295,-0.0235398434369195,-0.00988499433977138,-0.0058422101482758,-0.00717500970895704,-0.01950163755215,-0.0171880425704562,-0.00545794226593834,-0.0166036199059094
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0248041348017792,0.0795016991790872,0.0353669526193787,0.0255875159758193,0.0249719258512454,0.0560471117760807,0.031325907349666,0.0275009584425017,0.0322180123182828,0.120730272241035,0.0315942745129161,0.0256578253871546,0.027254600906502,0.129444776367612,0.0546347658637621,0.042234701284209,0.0285537179397711,0.0325909231464519,0.0260095018252014,0.0484493884643318,0.0291078482672075,0.0296497185460021,0.0367634669340019,-0.00500146751223658,-0.0131800874001154,-0.0146004902075564,-0.00320806944353538,-0.0108308202439186,-0.0168573135157977,-0.00437973022162863,-0.00764443469744288,-0.00401304588222476,-0.0217741220080322,-0.0147594535886419,-0.00399857684751584,-0.00377958595156571,-0.0385892453816688,-0.0138909328394134,-0.0115028445597446,-0.00793332907623204,-0.0060856151949337,-0.00680162163828847,-0.0146578136327308,-0.00811610723553222,-0.00130805595209813,-0.0264668447157319
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0242650386784271,0.0777385432774196,0.0335281260296882,0.0277708027493749,0.0262506578599181,0.0551901109898177,0.0269458402914813,0.0278502216651304,0.0273780926283545,0.120052898990005,0.0336974617702426,0.029951458054792,0.0296040843988832,0.122508033769868,0.0539266923414405,0.0446061149657147,0.0246027617967744,0.0341174293597121,0.0306551459044873,0.0437465486698765,0.0327619156086329,0.0323883151271538,0.040463705072805,0.0040878803780899,0.0200684663467018,-0.000967657348444601,0.00891989502232356,0.00667872734521592,0.00131960412595431,0.00862865163653793,-0.00213833649341277,0.00331493200334048,-0.00686166191946528,0.00827553693436556,0.0101219699688067,0.00993249915500993,0.0130285039648842,0.0136968929792661,0.00672378632697923,0.00359223533833033,-0.00445124941620917,0.00262459285438519,-0.0030561032447895,0.007542132051294,0.00338085321777765,-0.0117437301353924
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0271904664452329,0.0786071343285686,0.0364138829522102,0.0234599651058773,0.0249594209579682,0.0585719096517076,0.0344507585156927,0.0281423539214525,0.0269818270683893,0.124005136865929,0.0329599703185902,0.0247483115945277,0.0284417964421692,0.131657197037605,0.05393105939366,0.0382867259475617,0.0273313622772844,0.0310908618673546,0.0273684490154808,0.0437160903247622,0.0307109656382708,0.0260600974399656,0.0409142568897391,-0.00467158610511387,0.0110188626838727,-0.0164298747046411,-0.00060558838817108,-0.00444639497622584,-0.0209362436220969,-0.00105967948774085,-0.00875671351793035,0.00209330481634954,-0.0223957236513495,-0.00143086946099464,-0.00138401852069727,-0.00255936609740535,-0.0315075910350127,-0.0125834974234565,0.000915492821590559,0.000137150085235687,-0.0122197833850478,-0.00273064798541742,-0.0134759687446438,-0.00640802754054059,-0.00127342259710278,-2.11075036851828e-05
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0287290978763634,0.0732138591877556,0.0300120252101072,0.0262984941949767,0.0274275595404066,0.0755589688901739,0.0350125186109684,0.0265324134711312,0.0324170470258626,0.118107153010387,0.0362196466205247,0.026914223403863,0.0322409010008159,0.11058373733214,0.0486815951110879,0.0343918352183894,0.0277456775203241,0.0357678398449858,0.0281077667787213,0.0460391924843286,0.0339081159260266,0.0294612208131079,0.036629110927552,0.00330792134201213,0.00416877341681406,-0.00200857034518451,-0.000162520764195223,0.00118934740462492,-0.00551007933843676,0.00285482252913793,-0.000223757241605718,0.00500664686065939,0.00520418870655651,-0.000457348366871803,0.00455944239139517,0.0049996623717265,0.0135675526260587,0.00375516330577578,-0.00461901129389355,0.00112958324989856,-0.000987799938072864,0.00400744992300678,-0.00272831215464298,-0.00995773029257657,0.00156010352423986,-0.00468154292514708
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.028891097907495,0.0721972511271754,0.0347461365487932,0.0245364829634251,0.0281742077958023,0.0699134821400009,0.0414815908214449,0.0279475853749574,0.0274092988364576,0.12114872449304,0.0287733767418836,0.0258748898309706,0.0334655515733559,0.117483365828423,0.0496633722981759,0.0326094998608487,0.0274507926696131,0.0370121276666547,0.0267370916519542,0.0464019758643752,0.0344096076796048,0.0296409354971872,0.0340315548283616,-0.00277867553526646,-0.00372787277540237,-0.0088418017077353,-0.00175615391543931,-0.00119718039554874,-0.0225901914698556,-0.011631993185742,-0.00342424719326701,-0.00205363187265999,0.0295500122736614,-0.00037213647795002,-0.000794158916497257,-0.00457080930773344,-0.0307925270791975,-0.0158910852460112,-0.00454255595029886,-0.00365035164521758,-0.0129134379728041,-0.00430015739994014,-0.0202566387545447,-0.00487116458637774,0.00016040964060746,-0.00722140109874437
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0286202062615507,0.0711536957794991,0.037216395536373,0.0281846861520063,0.0268475693985725,0.0684547290847022,0.0435788635560431,0.0287466697485753,0.0255917407428025,0.121396195086336,0.0297070787260614,0.025791547252202,0.0276743848033754,0.119787835841921,0.0566719665929316,0.0378011869487773,0.0258156869140393,0.0286689778972192,0.0282502913898267,0.0465887556552421,0.0270281789376068,0.0297966068125642,0.0366267508817722,0.00843398294939403,0.00164338248835365,0.00709987668094926,0.00223032239904026,0.0012169806669923,0.00624037367866389,-0.005173947315576,0.00443390625679492,0.00408497630315646,0.0781899997250509,0.00303941735673588,-0.000369768416186643,0.00622868113779382,-0.0222206606917988,-0.00600761725438296,-0.000122890883383712,0.00237572239845042,0.00813104674793659,0.00547267449327754,0.0114573729033108,0.0044033028918074,0.00436088705977003,0.00561136733946346
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0264637833867854,0.0820127214043435,0.033264677808065,0.0261939732602841,0.0280940092937694,0.0683278267367807,0.038595445427528,0.023961193775237,0.0280479970866965,0.107584527432068,0.0298086663806447,0.0258462871991319,0.0260737323083256,0.140288488413897,0.0463866244522726,0.0416512245023909,0.027730758694309,0.032662995601704,0.0255825508166124,0.0428010805669593,0.0325104636698234,0.0290031361075653,0.0371078356748061,0.00123316104790996,-0.00851201544755682,0.00280914691956048,-0.00204351500270287,-6.97127717340848e-05,-0.0118522218440911,0.0111099207372905,0.0020724509825184,0.000882673246738193,0.0194520067452239,0.0025728741851812,0.000714097736306781,0.00351744718321426,-0.0581319355788008,-0.0109486527440923,-0.010216293582199,-0.00127912513379853,0.00233858069500009,0.0010065777491879,-0.00772239021427891,-0.00010415059149352,0.00504519259310838,-0.00277255784796834
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0291492057933467,0.0746449832623779,0.0423134811605156,0.0286496716188233,0.0301410058910984,0.0700170510779796,0.0405321135511229,0.0300992249036587,0.0269223972115895,0.104900504077017,0.0338227926957751,0.0310103750051052,0.0302699552705358,0.116174034339069,0.0468730947791859,0.0338042208902498,0.0288988510906155,0.037847139819624,0.0263456973395314,0.0424689804531516,0.0350074510426554,0.0280675120784233,0.0320402566485481,-0.00274717541608418,0.0054808794006931,-0.0129831740122397,-0.00118392470170892,-0.00322997734000103,-0.0144486479439825,0.00260476814048374,-0.00669362855811924,-0.00351980755901367,-0.0130305467080884,-0.00319328898862218,-0.00239350427052036,-0.00265858087774259,-0.0279799931340269,-0.00321969255343451,-0.00575218041308261,-0.00241576341246814,-0.00859997106011079,-0.00575316151954198,-0.0105716758531359,-0.00366420709836011,-0.00466326335613287,-0.000594897979071862
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0260362298239599,0.0847618846338525,0.0323879341444064,0.0279315227503087,0.0261129067517704,0.0547811794733024,0.0393758535439174,0.0303435944901239,0.0302844728409402,0.102999557185149,0.0341970837466336,0.0279962405248951,0.0313057024171737,0.130364426617333,0.0542236942679474,0.0412195686636582,0.0262573514742938,0.0267110674013486,0.0271523499920326,0.0389824611493629,0.045339908022342,0.0280575691135855,0.033177440971663,-0.000977729842080927,0.0274630284997023,-0.00542273609537814,-0.00102814045353511,0.00100878358054174,0.00326477785045504,0.00528870100161517,-0.00260113832950378,0.000372898089743993,-0.0197040573106286,-0.00518246802340772,0.000997515757469585,0.0026926482064707,-0.00165510637465756,-0.00586117149451877,0.00182591253320509,-0.00347193722252532,-0.00300361969455003,-0.000226748159335581,-0.00807576764729408,-0.0102985415626021,-0.000462629524236103,-0.00458403668980689
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0245394292946216,0.0649701648730881,0.0288446851380004,0.030388352932216,0.0282029750310493,0.0580338503985956,0.0395800367099079,0.0264379194563684,0.0249014023769141,0.105870500427114,0.0315901973820938,0.0296895212887158,0.0285395881462044,0.144543213883772,0.0691850913772744,0.0375291057544823,0.027825010709649,0.0319058446011445,0.0295530951406559,0.044640842165862,0.0308427239579498,0.0273099995468647,0.0350764494074572,-0.00845391741330867,-0.000414275606083845,-0.0011663548937527,-0.00493673291000684,-0.0069929924326502,-0.0179099534556023,-0.0186678950355759,-0.00525142553000236,-0.00511468450293765,0.00536600105078586,-0.00878010570012784,-0.0129769831751985,-0.00644261950448194,-0.00904719434661116,-0.0159914476358714,-0.0123419024841723,-0.011961703765955,-0.00741531295764767,-0.0107835019437819,-0.0309361595447838,-0.00821671468849021,-0.00639002141934084,-0.034473244659717
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0277047433762509,0.0778044204384322,0.0367292407496013,0.0299554096113333,0.0342458301337623,0.063018255234963,0.032198186381578,0.0274236587963454,0.0256546955627652,0.119328037796772,0.028764011491621,0.0259937619359232,0.0268526901484863,0.128456616333532,0.0487216680799857,0.0333257328278723,0.0255126973623137,0.0371476173503427,0.0257562672356236,0.0454806067449001,0.0354053946468296,0.0318579232028094,0.0326625345579569,-0.00882611197506692,-0.00718961247777014,-0.00953178064742928,-0.00261927151304189,-0.00807978127374562,-0.0135876874219175,-0.00299501760815405,-0.00497777569591467,-0.00642720293952631,-0.0228816101294342,-0.0057370511176624,-0.00228362507768421,-0.00447040389568891,-0.00861067371087113,-0.00888798214260695,-0.00897785438323163,-0.00337449273675966,-0.00502688920196925,-0.00549284324302096,-0.0193655033970801,0.00194223516166366,-0.00277928882847926,-0.0149195026696528
"FEDm_84","2003-06-24","2003-08-14","2003-04-01",70,0.0258971572075763,0.0880783247728616,0.036759077244801,0.0283861843629207,0.0336073517963495,0.0664699899748011,0.0340155857734704,0.027693500866413,0.0333388398012169,0.0910520384821887,0.0289589445481388,0.0280300639511545,0.0295420844912626,0.150054837354976,0.0436395171112088,0.0415783987940344,0.0267633689633647,0.0315802001534741,0.0272428625522128,0.0350516534248414,0.0350649105102134,0.0233831383801913,0.033811969482328,-0.00677294425512714,-0.0172578854311632,-0.00629953294245686,-0.00434739494995948,-0.00831842809811846,-0.0241079337213551,0.00192250710231927,-0.00583878628835636,-0.00964474579847897,-0.0136361884491505,-0.00802281054371226,-0.00422404241105477,-0.00793169947586466,-0.0336105423341551,-0.0240678652461954,-0.0140773740192552,-0.0045684735641104,-0.00586817984493442,-0.00508999055588867,-0.0170923341102923,0.000190286300820953,-0.00436992572159042,-0.0135971125087951
"FEDm_85","2003-08-12","2003-09-18","2003-07-01",62.3793103448276,0.0313811692778998,0.0774336681013521,0.033974297839441,0.0285280951860631,0.0305700707305741,0.0581931889428548,0.0396912159692361,0.0324038498582192,0.0270480784009263,0.11055231005593,0.0300393634984556,0.0270767681006714,0.0304165323925195,0.126442402535403,0.0526295491726522,0.0407819801314628,0.0292150356695679,0.0300684003423064,0.0269871072484784,0.0391037015430408,0.0346499152154633,0.0287993115251158,0.0340139882623666,0.00961622333777725,-0.00366686246775299,0.00173222028959254,-5.70572670971807e-05,0.00256427766543036,0.00837276660603673,0.0148491349267692,0.011338870405186,0.00306334036486963,0.0318915418337769,0.00465561592087099,0.00154024400940891,0.00223678054554275,0.0272515750317507,0.00193070265511373,0.0118874358118616,0.00141712876419421,0.00279159696630452,0.00364781629651784,0.00333735808403906,0.0102602524058275,0.00577921719310588,0.00430210512328551
"FEDm_86","2003-09-16","2003-10-30","2003-07-01",65.6333333333333,0.0261803719745755,0.0814554620487674,0.0371298235841968,0.0282616125470037,0.0305542365413502,0.0698779417339319,0.0370699522684254,0.0307755115224828,0.0270259331265848,0.116412873925688,0.0278782602782918,0.0277445048743931,0.0284799954167612,0.126965626377522,0.0453424576761601,0.0368541706519797,0.0264926617090334,0.0304056771500393,0.0251964919031927,0.0413553324724476,0.0347980307917322,0.0265246456272148,0.037218425798226,0.00596713599808224,-0.00923543369716689,0.017716238291464,0.00564629741814751,0.000443685116871576,0.0186487455623919,0.0214073406115041,0.00617861542845074,0.00355134318657003,0.0795011439502322,0.00766736984983024,0.0105437710823823,0.00878859607529465,0.043218231548184,0.00644256792558598,0.0065529418816924,0.00830936494434813,0.0128339524948757,0.00499867095662538,0.0101768205572314,0.00988810776902786,0.00844169954144486,0.00484027061241764
"FEDm_87","2003-10-28","2003-12-11","2003-10-01",58.5,0.0264949948882957,0.0791193132517712,0.0381781375279286,0.0281241105910569,0.0286122622953954,0.0633106937610869,0.0336443292835046,0.0298817826878752,0.0297990007329328,0.101592934556802,0.036408575560655,0.0290294549845077,0.0308710989451222,0.127619685097241,0.0530281718633346,0.0402503550263199,0.026691109636755,0.0321189270504306,0.0250478929070694,0.0390059542085834,0.0292051986939999,0.0275904704371075,0.0443755460122237,0.000731840510825797,-0.0181914570949653,0.00479008452385192,-0.00126346363440377,-0.00212428243391468,-0.00122376059901398,0.00357346848834704,-0.00117820529533407,-0.000143292665945727,0.0460453824773176,0.000544320013751667,0.000247001828179778,0.00381044665765755,0.0527984630244996,0.0174788221708615,-0.00129620654653302,0.0014567175322034,0.00367758500484577,-0.000195930195566504,-0.00420628690437007,-0.000833529035789799,0.00142776804801234,0.00522605822356422
