"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27"
"SPEECH_783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0246703200302817,0.0252310325782116,0.110065932260773,0.0406592441205693,0.0215681673377695,0.0372313548672009,0.0184155569698549,0.0697399040023206,0.0360398400304088,0.0483685397578664,0.0447978551549824,0.0372478766740934,0.0240971159784349,0.0297042332985546,0.0351087513015739,0.0235534829519169,0.0186932037115491,0.0481447611388869,0.0261404439632944,0.0154730737789462,0.0598090711889293,0.0554193168423442,0.0405760979147428,0.0227174741975622,0.0178534228231172,0.0489259435716506,0.0197479835541643,0.0747663757433847,0.0163013563933136,0.0695274184725972,0.0235630630620146,0.0261602634212452,0.099083599826701,0.0655652624805027,0.0345979822009079,0.0179388214049506,0.0296758749437431,0.069715579483224,0.0227812997411076,0.0396988473190623,0.0543333098598109,0.0196664208460917,0.0195832976937355,0.0283828480418171,0.0481488654015506,0.0115460286004486,0.0166646684689394,0.0223605272794652,0.060980095271081,0.0245926286528321,0.0256781436387052,0.0212105500296661,0.0172504186654896,0.0402264530576124
"SPEECH_52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0602882575413969,0.0263159202286641,0.077161471660195,0.0345905965222741,0.0147220841743225,0.0509383856371733,0.0427205260093874,0.05391782863378,0.0354801524713667,0.0180041957550824,0.0357352370392775,0.0237977698995112,0.0333819637492417,0.0433941684353361,0.0994581765599715,0.0226245247263196,0.0187540174309393,0.0225828579565723,0.0328433228301388,0.0192802902515159,0.0532737291115785,0.0255952676132107,0.035347136685594,0.0261955535610615,0.0312105953782023,0.0338975598222111,0.0284884103156754,0.0175930850518271,0.0185876691883137,0.12057000323461,0.0321862847226379,0.0100870203122863,0.0250881111815868,0.0647735038537904,0.0766255911959842,0.0444271685185819,0.0194547018111154,0.0721308937340867,0.0172821437078444,0.0244560164307702,0.0811127353569563,0.0295162381652995,0.0316723430210689,0.0367606867739866,0.0216283778029233,0.0160729443950342,0.0217676865690202,0.0606859983705255,0.0210120176569773,0.0492987972775188,0.0106555119531388,0.0136465155314871,0.0421532494330635,0.0207547047495652
"SPEECH_844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0816738840454719,0.032465516441157,0.0517402741604297,0.0280683276946436,0.0134277671277095,0.0746206346158344,0.0267004378044752,0.0286322741380683,0.0803679452052056,0.0386250442211365,0.0324844239709549,0.0946866384094668,0.0468191258155305,0.0422634495683703,0.030827413509153,0.0269029352799129,0.0225965360363786,0.024549655872721,0.0156819611078028,0.0139167964966164,0.0354127801033713,0.0427961302112759,0.0290901231633996,0.0151085141847526,0.0226617210727795,0.0232268192064057,0.0246528705369767,0.0378923553104833,0.0306349805148081,0.0691505334725173,0.0486958204107359,0.0193898885137521,0.0250005635071694,0.0683255814969455,0.0384151199357308,0.0275734982458541,0.0280171423010378,0.039412568902838,0.0234302157580073,0.0255212807350436,0.0269414379631521,0.0190922113419477,0.0589396131572958,0.0363982389471449,0.102144018811042,0.0190483815136576,0.0156556297367637,0.054623230008834,0.0452306831547188,0.0259610675689473,0.0197763134272869,0.0180546173252372,0.0442071966945114,0.0324678112445376
"SPEECH_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0822009059419131,0.0390354383160139,0.0138555822009059,0.00666133759658939,0.0102584598987477,0.0354383160138556,0.00666133759658939,0.00666133759658939,0.0102584598987477,0.0246469491073808,0.0354383160138556,0.0246469491073808,0.00666133759658939,0.244071409539035,0.0174527045030642,0.121769251265654,0.0174527045030642,0.0822009059419131,0.00666133759658939,0.00666133759658939,0.0498268052224887,0.0498268052224887,0.0102584598987477,0.0318411937116973,0.0174527045030642,0.0318411937116973,0.0102584598987477,0.0382119431299223,0.0160906866758759,0.100697214416083,0.0347043872664411,0.0268723606155576,0.0150036278260849,0.10872512823719,0.0436005735840464,0.0267431635778836,0.0132967525651009,0.0309795571074393,0.13111131709592,0.0387759047132109,0.0432470921818223,0.0099588666216413,0.017673315428293,0.0126534848185295,0.0391137991123415,0.0592807119854727,0.0115654448060024,0.0456903617475009,0.0274944229435752,0.0137520884613056,0.0249564694024156,0.00998363118413292,0.0454586476438115,0.0143590468524002
"SPEECH_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0573055710409733,0.0212881292675451,0.0663031806037435,0.0466576216821735,0.0223663895500135,0.0513059560435831,0.0363267442967075,0.0421848156784936,0.0226449780985138,0.0312336855273907,0.0376960938874959,0.0664750768931247,0.0487807857701177,0.0616514318766566,0.0333232770046152,0.0278299318246259,0.0276984501561743,0.0459939970229781,0.0219672641700484,0.038328986074347,0.0270317814202805,0.0324008030701712,0.0365117958852446,0.0158701797700837,0.0147180456206931,0.0396051707767681,0.0264998569874377,0.0422539677705311,0.0302054584217706,0.11001792721656,0.0663628101556411,0.0176576570794557,0.0199391622694356,0.0662985996615664,0.0409656588219268,0.0352567311108071,0.0132928529468036,0.0488678738838642,0.0236879960398191,0.0399161258986968,0.0182611622399115,0.0184614714950598,0.0381513631549549,0.0187301769619393,0.0193169312388815,0.0247642410068746,0.0222844167161711,0.0254751104733175,0.0341443221438713,0.0491386525767862,0.088139516596502,0.0185500895380279,0.0256402925652899,0.0442194320155338
"SPEECH_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0956208513908395,0.0171824968636311,0.050932371048012,0.0408901531377379,0.0194445876676839,0.0547661328892529,0.0555700851772786,0.0198263734835322,0.0247281689207382,0.0486384314970036,0.0326634079843253,0.102001726143908,0.0224927123314103,0.0426267349110803,0.0253251366341716,0.0228250258702277,0.0144488832133263,0.0159064122860278,0.0205549095489811,0.0319441765573344,0.040040240197613,0.0572069269646631,0.0289132786537399,0.0241234921676992,0.0218872829524534,0.0483033571183613,0.0211366443889675,0.027091919182903,0.0290221381998314,0.0996366798866588,0.0326851642498323,0.0154301858362078,0.015498646921618,0.0452799488182673,0.0591499959272703,0.0387239582185269,0.0124297262151067,0.0906953875662825,0.0205295880907123,0.015106104406359,0.0179042398946392,0.0317894092562853,0.0564081671667514,0.052071967602183,0.0199213496534148,0.0282466012667488,0.0286247224744864,0.0670603382537007,0.0433602674760982,0.0287893867899478,0.0444354959066915,0.027892398971345,0.0354225966683279,0.0167936150998038
"SPEECH_809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0956208513908395,0.0171824968636311,0.050932371048012,0.0408901531377379,0.0194445876676839,0.0547661328892529,0.0555700851772786,0.0198263734835322,0.0247281689207382,0.0486384314970036,0.0326634079843253,0.102001726143908,0.0224927123314103,0.0426267349110803,0.0253251366341716,0.0228250258702277,0.0144488832133263,0.0159064122860278,0.0205549095489811,0.0319441765573344,0.040040240197613,0.0572069269646631,0.0289132786537399,0.0241234921676992,0.0218872829524534,0.0483033571183613,0.0211366443889675,0.027091919182903,0.0290221381998314,0.0996366798866588,0.0326851642498323,0.0154301858362078,0.015498646921618,0.0452799488182673,0.0591499959272703,0.0387239582185269,0.0124297262151067,0.0906953875662825,0.0205295880907123,0.015106104406359,0.0179042398946392,0.0317894092562853,0.0564081671667514,0.052071967602183,0.0199213496534148,0.0282466012667488,0.0286247224744864,0.0670603382537007,0.0433602674760982,0.0287893867899478,0.0444354959066915,0.027892398971345,0.0354225966683279,0.0167936150998038
"SPEECH_1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0956208513908395,0.0171824968636311,0.050932371048012,0.0408901531377379,0.0194445876676839,0.0547661328892529,0.0555700851772786,0.0198263734835322,0.0247281689207382,0.0486384314970036,0.0326634079843253,0.102001726143908,0.0224927123314103,0.0426267349110803,0.0253251366341716,0.0228250258702277,0.0144488832133263,0.0159064122860278,0.0205549095489811,0.0319441765573344,0.040040240197613,0.0572069269646631,0.0289132786537399,0.0241234921676992,0.0218872829524534,0.0483033571183613,0.0211366443889675,0.027091919182903,0.0290221381998314,0.0996366798866588,0.0326851642498323,0.0154301858362078,0.015498646921618,0.0452799488182673,0.0591499959272703,0.0387239582185269,0.0124297262151067,0.0906953875662825,0.0205295880907123,0.015106104406359,0.0179042398946392,0.0317894092562853,0.0564081671667514,0.052071967602183,0.0199213496534148,0.0282466012667488,0.0286247224744864,0.0670603382537007,0.0433602674760982,0.0287893867899478,0.0444354959066915,0.027892398971345,0.0354225966683279,0.0167936150998038
"SPEECH_779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0840265907464242,0.0256062541136924,0.0592166649598193,0.0266672839280268,0.0196526935304363,0.0366940310030279,0.0646757396841127,0.0508904275840604,0.0246120093230359,0.0154861475332854,0.0375368491454181,0.0275317103594628,0.0187940726563399,0.0498553104780785,0.0179324775621298,0.0245108913346648,0.0335216861218046,0.0682021480722929,0.0299113846533962,0.0373701267972322,0.0328650290527956,0.0725276076074935,0.0517162646447744,0.0258802459345807,0.0242821936784745,0.0244761132348209,0.0155580462603195,0.0434410251937815,0.0249719976723635,0.0804022548195564,0.0604074792266697,0.0171204991064521,0.0165131848658246,0.0430904368339971,0.045919192696896,0.0373543062157186,0.0163571123956944,0.0668887138070334,0.0344636497980432,0.0233115863270076,0.027423050836551,0.0186297818870688,0.0623825331334049,0.0247671570471068,0.0442842566692061,0.0217852058202541,0.0183468698344418,0.057944949580392,0.0444470243509962,0.0301825448794707,0.043303630894237,0.0135966332141519,0.0668329347467245,0.0158319881469562
"SPEECH_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.027091919182903,0.0290221381998314,0.0996366798866588,0.0326851642498323,0.0154301858362078,0.015498646921618,0.0452799488182673,0.0591499959272703,0.0387239582185269,0.0124297262151067,0.0906953875662825,0.0205295880907123,0.015106104406359,0.0179042398946392,0.0317894092562853,0.0564081671667514,0.052071967602183,0.0199213496534148,0.0282466012667488,0.0286247224744864,0.0670603382537007,0.0433602674760982,0.0287893867899478,0.0444354959066915,0.027892398971345,0.0354225966683279,0.0167936150998038,0.0628482834800269,0.0311358231995468,0.0803400131210337,0.0798900390658629,0.0129843623352115,0.0318225611634529,0.0721397935038452,0.0737125562487764,0.0251993692743302,0.0305347220069499,0.0595889571865704,0.0373694785999071,0.0438758163543481,0.0405137329672841,0.0119431741958916,0.0234279758769916,0.013901570143646,0.0248704661136188,0.0277774277911194,0.0275500277049619,0.0443400535879687,0.0229104683211716,0.03546454890464,0.0191969092446628,0.0132811021310809,0.0292055199746986,0.0241752475024019
"SPEECH_80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0434410251937815,0.0249719976723635,0.0804022548195564,0.0604074792266697,0.0171204991064521,0.0165131848658246,0.0430904368339971,0.045919192696896,0.0373543062157186,0.0163571123956944,0.0668887138070334,0.0344636497980432,0.0233115863270076,0.027423050836551,0.0186297818870688,0.0623825331334049,0.0247671570471068,0.0442842566692061,0.0217852058202541,0.0183468698344418,0.057944949580392,0.0444470243509962,0.0301825448794707,0.043303630894237,0.0135966332141519,0.0668329347467245,0.0158319881469562,0.0483598851473726,0.0220995476690848,0.0548617679513416,0.0497958178382159,0.0209464412899899,0.0459457019224595,0.0439774183838245,0.0466622698491512,0.0257098034693169,0.0294222354791175,0.047254797522392,0.0506868847973784,0.0550943233032767,0.0443226371766971,0.0225626397756569,0.0499902893175943,0.0315316078558501,0.0319865492468592,0.0222245566342612,0.0199634230685845,0.0411693490155157,0.0480973450309216,0.0365308339560407,0.0242296490087262,0.0220514379826897,0.0337507512936561,0.0307720360140253
"SPEECH_1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0628482834800269,0.0311358231995468,0.0803400131210337,0.0798900390658629,0.0129843623352115,0.0318225611634529,0.0721397935038452,0.0737125562487764,0.0251993692743302,0.0305347220069499,0.0595889571865704,0.0373694785999071,0.0438758163543481,0.0405137329672841,0.0119431741958916,0.0234279758769916,0.013901570143646,0.0248704661136188,0.0277774277911194,0.0275500277049619,0.0443400535879687,0.0229104683211716,0.03546454890464,0.0191969092446628,0.0132811021310809,0.0292055199746986,0.0241752475024019,0.0419443426576195,0.0274625889423992,0.0809513972325841,0.0528508400516011,0.0147126860120679,0.0362604486693083,0.0814683034703151,0.0561776254074125,0.0177854355237575,0.0237513009328298,0.0608139699024242,0.0239972546017623,0.0193173729297459,0.0348352743395563,0.0200463754062305,0.0485501820169126,0.0238319061487346,0.0239053274250299,0.0150301699021092,0.0324554024175049,0.0353563751146156,0.0503166695569118,0.0408825978180294,0.0619783143854847,0.0278750245547262,0.0264998173500278,0.0209429972302991
"SPEECH_1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0628482834800269,0.0311358231995468,0.0803400131210337,0.0798900390658629,0.0129843623352115,0.0318225611634529,0.0721397935038452,0.0737125562487764,0.0251993692743302,0.0305347220069499,0.0595889571865704,0.0373694785999071,0.0438758163543481,0.0405137329672841,0.0119431741958916,0.0234279758769916,0.013901570143646,0.0248704661136188,0.0277774277911194,0.0275500277049619,0.0443400535879687,0.0229104683211716,0.03546454890464,0.0191969092446628,0.0132811021310809,0.0292055199746986,0.0241752475024019,0.0419443426576195,0.0274625889423992,0.0809513972325841,0.0528508400516011,0.0147126860120679,0.0362604486693083,0.0814683034703151,0.0561776254074125,0.0177854355237575,0.0237513009328298,0.0608139699024242,0.0239972546017623,0.0193173729297459,0.0348352743395563,0.0200463754062305,0.0485501820169126,0.0238319061487346,0.0239053274250299,0.0150301699021092,0.0324554024175049,0.0353563751146156,0.0503166695569118,0.0408825978180294,0.0619783143854847,0.0278750245547262,0.0264998173500278,0.0209429972302991
"SPEECH_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390971114512755,0.0182868277119797,0.0201866291556164,0.036461171140472,0.00921936681985983,0.0653107349279105,0.0498379809157526,0.0614060612908535,0.0179906022137384,0.048203993987648,0.0755112865091207,0.0842685231966728,0.0290885191418751,0.0352497198768877,0.0322128051274001,0.0191278764242596,0.0239818876167885,0.0420252546435598,0.0101997589767226,0.0135810097209067,0.0143348481018195,0.0151277863176442,0.0189709943706011,0.0165744802093811,0.0131409354473108,0.0583607794985042,0.132243055205439,0.0671948842578797,0.0302886323954326,0.0442048371752168,0.0293648586306075,0.0442048371752168,0.0352799906408584,0.108541210022228,0.0104572956053974,0.0245075965768498,0.0125581359415319,0.0266084369129843,0.0536660684762479,0.0104572956053974,0.0413143192659254,0.0224067562407154,0.0104572956053974,0.0338347316862127,0.0723054391181216,0.0371126385936565,0.0377682199751453,0.0556328126207142,0.0315997951584101,0.0314656989667419,0.0343562168760333,0.0231964338138723,0.0430277706039074,0.0281877920592981
"SPEECH_865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0671948842578797,0.0302886323954326,0.0442048371752168,0.0293648586306075,0.0442048371752168,0.0352799906408584,0.108541210022228,0.0104572956053974,0.0245075965768498,0.0125581359415319,0.0266084369129843,0.0536660684762479,0.0104572956053974,0.0413143192659254,0.0224067562407154,0.0104572956053974,0.0338347316862127,0.0723054391181216,0.0371126385936565,0.0377682199751453,0.0556328126207142,0.0315997951584101,0.0314656989667419,0.0343562168760333,0.0231964338138723,0.0430277706039074,0.0281877920592981,0.0328775395712297,0.0241448186591771,0.0850176148021652,0.0391467565111393,0.020801308418281,0.0253227419089709,0.0503760811204793,0.0332303132589917,0.0146487985087998,0.0217260634086051,0.12142437953258,0.0643754259977741,0.0231854442107125,0.0421637318879119,0.0235217675254124,0.017673331855212,0.0194337272122936,0.0382171871666811,0.0346901283489544,0.0228758626605731,0.0481906259078004,0.0374594520996684,0.0216752531753806,0.020007631757353,0.0200160285729875,0.0578323642077487,0.0399656217131176
"SPEECH_60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0907395323502551,0.0264684341479067,0.0427327658889229,0.0263444887477174,0.0170361714616783,0.0145902446373403,0.037252925191566,0.051359649451174,0.0108855361306785,0.0357769287521148,0.0270154606995294,0.0322062727812801,0.0283157348334188,0.0709361072725011,0.0367160057755811,0.0282332818847949,0.0336407767691658,0.110005328739348,0.0332900414307186,0.0484603200684895,0.0448483489642583,0.0249309083037836,0.0285840172232421,0.0113602168693151,0.0114221009103252,0.0534138804400065,0.0234345202748878,0.0261267669545344,0.0141398422284397,0.0889363800808933,0.0876773656060487,0.0105091486260842,0.0439355032455971,0.0513453256252404,0.0698330918820683,0.021377745989059,0.039062108426992,0.0902994725415039,0.0723460489316889,0.0474191417857801,0.00907544892221104,0.0339768813196438,0.0384371434229716,0.022022260776118,0.0167479835948901,0.0169756091341408,0.0262581281349728,0.0195100495652655,0.0262056909712505,0.0463670778426587,0.0202456971406926,0.0133556203480461,0.0369766867532933,0.0108377801499152
"SPEECH_753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.049374051795297,0.0281071084778703,0.0579885140834541,0.0727790715873556,0.0169852647734462,0.0147625154558539,0.0366954260592444,0.0485083932832222,0.0296840934823035,0.0160453990414138,0.0579272160625131,0.0527033161464153,0.0663974836202141,0.0604590897118835,0.0347917693450997,0.0597152562545057,0.0186852778504724,0.0402674925282364,0.028709776882215,0.0108429461539684,0.0615267217965294,0.0309194304667663,0.0252472355269996,0.0294588297899143,0.0168910105579726,0.0154301227722703,0.0190971864945628,0.0679548964754563,0.0326245643246452,0.0589402045383727,0.0777215270159326,0.0103331069508263,0.027568043737388,0.0567777201420578,0.0166592293575394,0.0140751030801024,0.0304751271604707,0.0457182535644241,0.0209563877842024,0.0180960425992856,0.071371359516155,0.0155204957883772,0.0501650679848191,0.017008220202195,0.0533094950362756,0.0309707419725283,0.0146357019444838,0.0248715588505984,0.0584823217449589,0.0420907038221792,0.0211560899598503,0.0134855574754073,0.0882658447835391,0.020766634187929
"SPEECH_850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.055848178530059,0.0186135527225221,0.0410494455546283,0.0221348963818841,0.0164945769904894,0.123199787938778,0.0661346229393533,0.0392086287303818,0.0227630105825228,0.0231916998212327,0.0791537676799081,0.0441243794989562,0.040974727270873,0.0498340878919188,0.0161209555018513,0.0255678574295831,0.0199969182068634,0.0436999285705192,0.0187159930491291,0.0301661012857898,0.0366920441434233,0.0399748323100349,0.047456543135543,0.0117685259633886,0.02558317183768,0.0145912169118401,0.0269405491208465,0.0798467433967338,0.0190879798625976,0.0278895966119305,0.0403004638952484,0.013291796341248,0.0559861603380187,0.0629409076893669,0.0158117206558471,0.0104974457469772,0.0333969468908718,0.100276701592005,0.0283435650296668,0.0170692383613948,0.0433171803853703,0.0142815086490315,0.0493913118432828,0.0475096457236967,0.020855248187524,0.0209684234276937,0.0161758485977394,0.0132344661750102,0.0463830210386734,0.0443302299119635,0.0142294147878172,0.0208326638060134,0.0857577498560565,0.0579940211982202
"SPEECH_872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0311769492731559,0.0124544344941293,0.0587658638012789,0.0253214081559761,0.0262922079350927,0.0571548667450713,0.0378924997299704,0.043268471561918,0.0248801177287183,0.0320297685297,0.0803137769631573,0.0619028132296592,0.0602399964132557,0.0543423481952418,0.0297502546586232,0.0160511036377576,0.0392176095667835,0.0226297970080926,0.00981917195538004,0.0109975379917583,0.0677052505386182,0.0405061180292102,0.0460008039169587,0.0201991650733811,0.0111264514605472,0.031385072244098,0.0485761411624663,0.0619274575371237,0.018366176939233,0.0770270192598564,0.0499760562192187,0.0156682468081311,0.0407165421055796,0.0335482974673957,0.0387576947624964,0.0240091048725546,0.0329376414238292,0.0961491323563795,0.0420722414664564,0.0326458339323815,0.0312909189540934,0.0175467660498232,0.0222609120067737,0.0387385201617762,0.0235498146789446,0.020017388298544,0.0160956043287954,0.0313619636227251,0.0231383356171069,0.0562737393956561,0.0160356834889358,0.023719770935554,0.029811221627542,0.0863579156830937
"SPEECH_86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0551607619960807,0.027213609053951,0.0546519741695487,0.0321901038977608,0.017479412766161,0.0512605846998351,0.0328137260115745,0.0254791322853518,0.0194889371707285,0.0381113808401929,0.0484852271670373,0.0822334337033479,0.073869571561022,0.023078559597734,0.0163021545698019,0.0409116439878166,0.0276127535226987,0.0265324518140554,0.0336077196745858,0.0491165276374202,0.0381279902995251,0.0402057567672675,0.0319284151217558,0.0268555656482229,0.0170025216358647,0.0268846434912656,0.0433954409093937,0.0330351668575435,0.0180261455517499,0.0691755208343767,0.0749326001590196,0.0156466599075843,0.0263932030448525,0.042757822679906,0.0388808427720537,0.0320972320443526,0.0798112243674314,0.0462302984153269,0.020068452688053,0.0219277322474817,0.0144259863387597,0.0492216330177299,0.0547631709328617,0.0258885595992632,0.0372466750696498,0.0134709926448695,0.0212062983011493,0.0711739596991729,0.0299634721343323,0.0292374926375499,0.0555088981631838,0.0230313084163955,0.0267994530288678,0.0290791984464829
