"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19"
"SPEECH_1229",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0608002360581943,0.0359808346134059,0.0456505972553048,0.0407161693149979,0.0280488764960371,0.0234858496294655,0.0403676112045864,0.0740857962905664,0.0581401323952034,0.0220783984171651,0.224218563767752,0.018058384734578,0.0152934585393808,0.0160412467143787,0.0362769814577143,0.098197297780577,0.0476455880369515,0.0863499166045702,0.0285640606891703,0.0212866301086262,0.0214681966133137,0.11147730988143,0.0703966757582763,0.020204709492886,0.0237772218732294,0.035924335130143,0.115005711313722,0.0513301918233756,0.0265760401434785,0.0722721283751638,0.0393298073544557,0.0327819749539633,0.04271202078145,0.0832596343336824,0.0359020564722479,0.103917300539098,0.0566920003685251,0.035686054682933
"SPEECH_7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0212866301086262,0.0214681966133137,0.11147730988143,0.0703966757582763,0.020204709492886,0.0237772218732294,0.035924335130143,0.115005711313722,0.0513301918233756,0.0265760401434785,0.0722721283751638,0.0393298073544557,0.0327819749539633,0.04271202078145,0.0832596343336824,0.0359020564722479,0.103917300539098,0.0566920003685251,0.035686054682933,0.102003273288717,0.019897728398685,0.094188296711612,0.0433300886642218,0.0277545175895403,0.033729774684534,0.0401282984143039,0.121127467135368,0.0360824902241336,0.0186684043307905,0.0635418947568243,0.0532050627630582,0.0547295716034454,0.0372707003522163,0.0373620480226991,0.0447643335672449,0.0428932078410834,0.0607945799468903,0.0685282617046319
"SPEECH_815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105307705807135,0.0301074104951764,0.0749013020113108,0.0764663426969496,0.0221247146277479,0.0245054999132283,0.0434963305900399,0.0817896578113673,0.0426098596903596,0.0346548152548357,0.0467339581275881,0.0394331231254786,0.0193642597922309,0.0254482337979366,0.0951266878969929,0.0558544655334392,0.030791298051239,0.123946822594379,0.0273375121825653,0.0357406085362645,0.0335891563673883,0.0635766604362207,0.0396960739547649,0.0460263261441483,0.0231052691434048,0.0312431610091092,0.0871646966798443,0.0524900075860612,0.0279175391405556,0.0661678728036043,0.0812982789997078,0.0349942667917879,0.0187189580600243,0.0761313631576381,0.0834142755753183,0.0978758563813171,0.0541736593239455,0.0466759699088949
"SPEECH_1276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105307705807135,0.0301074104951764,0.0749013020113108,0.0764663426969496,0.0221247146277479,0.0245054999132283,0.0434963305900399,0.0817896578113673,0.0426098596903596,0.0346548152548357,0.0467339581275881,0.0394331231254786,0.0193642597922309,0.0254482337979366,0.0951266878969929,0.0558544655334392,0.030791298051239,0.123946822594379,0.0273375121825653,0.0357406085362645,0.0335891563673883,0.0635766604362207,0.0396960739547649,0.0460263261441483,0.0231052691434048,0.0312431610091092,0.0871646966798443,0.0524900075860612,0.0279175391405556,0.0661678728036043,0.0812982789997078,0.0349942667917879,0.0187189580600243,0.0761313631576381,0.0834142755753183,0.0978758563813171,0.0541736593239455,0.0466759699088949
"SPEECH_1220",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.031806303934226,0.0248149858317562,0.0670288388329487,0.0576954226508203,0.028641181753974,0.0721078917258034,0.0239062821662659,0.105580289952911,0.0826925358425214,0.0202239787392965,0.130675481198702,0.0435578413553272,0.0296776308338342,0.0370197466737289,0.0457975576595703,0.0552592448633734,0.0415765283185377,0.0660386301825042,0.0358996274838992,0.0422376686144447,0.0227131378266277,0.0986559806313531,0.0463775665636955,0.0202769080519897,0.0250393645189304,0.0358871695471745,0.0891529522260935,0.0930338133727914,0.0450898752521404,0.0381691005616236,0.0215442151778422,0.0175879348047472,0.0152249147669651,0.0743828892183302,0.114077865787496,0.0579241759685992,0.0511065331828425,0.091517933926313
"SPEECH_36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106569733178287,0.0253722973848408,0.0882347958160784,0.0453835093662379,0.0356587658124881,0.0267320521888889,0.131455823550508,0.0983202317624876,0.0590358152438019,0.0375056778050117,0.0266894284805556,0.0621107604913633,0.0278973862897515,0.0335246350076199,0.0182278624410031,0.029966944061734,0.065042008153624,0.0272630469750995,0.0550092259906193,0.0608864339094848,0.0254950847784996,0.0855943266882947,0.0731624186738634,0.0265845360202183,0.0500087455558193,0.030986084354525,0.0546091977028665,0.109152548695417,0.0473171117542916,0.0368701265864653,0.0416924999847437,0.033644610623277,0.0256836138332455,0.0690194398670924,0.0893716618133789,0.0671038105088139,0.0364809508676088,0.0363367977820947
"SPEECH_1235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0481341544455588,0.0284132101375342,0.0629602479779429,0.117508238361649,0.0263232585724207,0.054610018005406,0.0481171726796131,0.0990798249181608,0.0742970234164736,0.0283877094748709,0.0406607781435335,0.0319168096070917,0.0343512066592974,0.0785691074721179,0.0625636883559762,0.0569001278050899,0.0411848703727528,0.0358391526101233,0.0301834009843878,0.0588704291052451,0.0240536862797061,0.0340810512156324,0.0750869272964998,0.0258829176231219,0.0708562839818584,0.0547530563205612,0.0840057923355559,0.0460570358147418,0.0318488950534758,0.113619450091516,0.0552770954609333,0.0352310569497819,0.0303123115713679,0.0769055614276643,0.0361975221159902,0.0382858527460007,0.0595304213710682,0.0491446532392786
"SPEECH_81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10491015904344,0.0116524168023503,0.108552537098549,0.0274784844485702,0.0233174964464992,0.0247042607012782,0.0253467277418134,0.0275943114167155,0.0784544447879812,0.0137005667074736,0.109715882354472,0.0228557708905517,0.0349658203504059,0.0480437388189911,0.0826098911533198,0.0936491474726914,0.0459362688342479,0.0655178594194901,0.0509942155111598,0.0355662490139211,0.0286080386459615,0.0900370361086097,0.0289302806446065,0.0186568456400201,0.0194974551179066,0.0282608553882271,0.0752691018233403,0.078379474401327,0.0465808366568521,0.117702958086986,0.0300217053416502,0.0476797151611684,0.0290647630727087,0.0720250399923263,0.0371502374459219,0.0660798788009834,0.0718800669839116,0.0786094616735717
"SPEECH_82",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0479050467159379,0.0251764773249808,0.0409404194047124,0.0476917644102294,0.0200045037319546,0.0308263159658336,0.0391898587324572,0.0457625714669158,0.0958132788346963,0.0274524968025407,0.0510837907804329,0.0211388660986661,0.044349007216381,0.0684691973185994,0.0656969869725765,0.172796922891511,0.0369504019358759,0.100106265412664,0.0186458279830349,0.0294614025654672,0.0351771143578675,0.0848941814749441,0.0722187511977189,0.024986287585459,0.0764001416097197,0.0976543611795118,0.0295016677584273,0.0784821674878026,0.0340198172257975,0.105767608017323,0.0286331144061595,0.0451840080705113,0.0226872448591977,0.027729151571164,0.0220078870321419,0.0778339766552088,0.0793983182075231,0.0279627987380547
"SPEECH_74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.174771456718805,0.023758252442251,0.0312976749924569,0.0577895463994572,0.0316888223170691,0.0293093869813813,0.103566536793206,0.0744505154325224,0.0451709206280726,0.0283015335376072,0.0259932414916268,0.0236471503631139,0.0510416642780298,0.0331933629050577,0.0410110822095744,0.0294379935926981,0.0452158070384564,0.114705193787567,0.0356498580910468,0.0877917012402879,0.0269502012055321,0.0360702051655018,0.0358211599921965,0.0257978614839131,0.0276507688266949,0.0848710679369283,0.125378841307658,0.0471644296261218,0.04944687988419,0.0522444581439402,0.0373661718194728,0.0350052157599094,0.022471894758451,0.0396375145415419,0.0553575721410219,0.057559899414986,0.0499579509484922,0.10345620580316
"SPEECH_1259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799394491692645,0.0274718171359515,0.101445793370449,0.114011897559968,0.012180914896707,0.0177725441678182,0.0402972542884033,0.0518431545936478,0.0856454208469258,0.0707857980465845,0.0751151310583223,0.0188402422920831,0.0459268043507865,0.0293810040415049,0.0327896886943838,0.0547764106358985,0.0540345493044921,0.0377214180191387,0.0500207075276706
"SPEECH_116",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.19599939154244,0.0182537268025555,0.00524794645573471,0.126635229692729,0.0254791603285671,0.0124733799817463,0.0514907210222087,0.00813811986613934,0.138195923334347,0.0196988135077578,0.142531183449954,0.0327045938545786,0.0139184666869486,0.0153635533921509,0.0789473684210526,0.0327045938545786,0.0124733799817463,0.052935807727411,0.0168086400973532,0.0521407878562318,0.0197177017825085,0.0892188715866011,0.0538209797903775,0.0266399033462756,0.117967443399993,0.0252328735360775,0.0531502579591145,0.0764806064470185,0.0300440691054298,0.0668002954673628,0.0200494631473535,0.0296715193071815,0.0523542854726879,0.0570342971250108,0.0678744118876314,0.0671257109205917,0.0407014263519387,0.0539750955106141
"SPEECH_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.149114466234508,0.029197559665045,0.0555306432718469,0.0912189395505727,0.0279803650597234,0.0658049267235649,0.101220057088233,0.0299090806572431,0.0895463629588863,0.0388513839653146,0.0333412554119209,0.0202808821196653,0.028861731992357,0.0251346490743255,0.0356432602415253,0.0275693235921901,0.0303759150437426,0.0981734471111209,0.0222457502382139,0.0325672234406139,0.0217426326927991,0.0717850540315424,0.163953701463639,0.0128436595888868,0.0408494915388414,0.0433746270000338,0.0315325572835773,0.0675136175308312,0.0411168466234031,0.0906169566282389,0.0267890465005422,0.0203944345251214,0.0575341317690344,0.0773914001600759,0.037249518796154,0.0341058988325003,0.0930200631902745,0.03561913840389
"SPEECH_760",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0365667673477817,0.0242286932468668,0.0529618468340675,0.0242077520495944,0.037643885826296,0.0853422308770087,0.0195612923437548,0.0899158851226765,0.0687544751029775,0.0212441473269905,0.0925260804176411,0.0539273681384484,0.0481423692591023,0.0528548651148639,0.0353675107508922,0.0358075560132754,0.143324335528404,0.0515198337663031,0.0261031049330553,0.0361716243478956,0.0262071992701868,0.10811704996063,0.0485731547603743,0.0285759454719025,0.108485431791052,0.0250764560009103,0.0629730692113344,0.0641161347135401,0.0346241828276662,0.0337479471011547,0.037471874856407,0.0277029764047992,0.0385636114524964,0.115939834663571,0.0284979757756284,0.0543609428915906,0.0864112413711097,0.0343833471277509
"SPEECH_51",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106547846677369,0.0259119959349092,0.0819988507612528,0.0831874740350125,0.0251059086724186,0.0351811754177087,0.0544784921049378,0.054670006351399,0.0744695134533488,0.0186208461802574,0.0209300852583972,0.020285318849738,0.0196283787874752,0.0894982272686627,0.0517094450062345,0.0514546682343493,0.0803364282513897,0.0756400674760804,0.0303452712790587,0.0470608543938896,0.024916709045185,0.0649058863114964,0.0448522966879246,0.0342985996885692,0.0692075475370049,0.0901611638042304,0.045066878946751,0.0375294164170183,0.0321998802677625,0.0525963757633864,0.0575097276769665,0.0378073360399575,0.0557926974177651,0.0751071894992907,0.100717636499751,0.0364375560019759,0.0684372109261151,0.0253950370749598
"SPEECH_805",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.106547846677369,0.0259119959349092,0.0819988507612528,0.0831874740350125,0.0251059086724186,0.0351811754177087,0.0544784921049378,0.054670006351399,0.0744695134533488,0.0186208461802574,0.0209300852583972,0.020285318849738,0.0196283787874752,0.0894982272686627,0.0517094450062345,0.0514546682343493,0.0803364282513897,0.0756400674760804,0.0303452712790587,0.0470608543938896,0.024916709045185,0.0649058863114964,0.0448522966879246,0.0342985996885692,0.0692075475370049,0.0901611638042304,0.045066878946751,0.0375294164170183,0.0321998802677625,0.0525963757633864,0.0575097276769665,0.0378073360399575,0.0557926974177651,0.0751071894992907,0.100717636499751,0.0364375560019759,0.0684372109261151,0.0253950370749598
"SPEECH_764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0617582771396975,0.0271875836628103,0.0422017349927537,0.0721891199462761,0.0166381286584598,0.115909622075294,0.041704132786593,0.0690614004335365,0.082146499555902,0.0256892401343774,0.0714450254901508,0.0248893096382903,0.0204159830508866,0.0403287101059038,0.0842575454337884,0.0697322900818083,0.0286264853059837,0.0841891486135711,0.021629762893917,0.0979882069655298,0.0335973151176591,0.0719727602980902,0.054537126236911,0.0313394928462121,0.0594569612150459,0.0273469963801804,0.0557563450338116,0.0528146720221902,0.0357360022518927,0.080301469005032,0.0406755398212336,0.0495061813336245,0.044711139498333,0.0454795413743592,0.0583364400122386,0.0515924649577347,0.0705463595811003,0.0383049860488212
"SPEECH_49",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667370876147967,0.0232232371869567,0.0773539178836307,0.0550377548604244,0.0342049829015712,0.043015598007867,0.0880247739487847,0.051582318547123,0.0455075989676014,0.0335852872046934,0.0546616609990653,0.0491534374903944,0.0335632245372172,0.0320459205285319,0.0606325918844616,0.0877629231041596,0.047185197745146,0.0741099477089465,0.0426125388786281,0.045394479700179,0.0191125567476264,0.0586044975637031,0.0819560842169874,0.0297364103396906,0.0542209022606852,0.0417617798688643,0.0504669811840948,0.0945176017651331,0.0717405293536891,0.0764017069529393,0.0301582820535359,0.0414609478506969,0.0311834489162735,0.0767581017816747,0.0572598043105951,0.0476888187236036,0.0612429690257389,0.0303340973842891
"SPEECH_800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0667370876147967,0.0232232371869567,0.0773539178836307,0.0550377548604244,0.0342049829015712,0.043015598007867,0.0880247739487847,0.051582318547123,0.0455075989676014,0.0335852872046934,0.0546616609990653,0.0491534374903944,0.0335632245372172,0.0320459205285319,0.0606325918844616,0.0877629231041596,0.047185197745146,0.0741099477089465,0.0426125388786281,0.045394479700179,0.0191125567476264,0.0586044975637031,0.0819560842169874,0.0297364103396906,0.0542209022606852,0.0417617798688643,0.0504669811840948,0.0945176017651331,0.0717405293536891,0.0764017069529393,0.0301582820535359,0.0414609478506969,0.0311834489162735,0.0767581017816747,0.0572598043105951,0.0476888187236036,0.0612429690257389,0.0303340973842891
"SPEECH_1219",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0442052170593656,0.0194920381450623,0.107096253824796,0.0743735353411959,0.0263801930572701,0.0745366689490936,0.0404014800620383,0.0505684333935856,0.0820173592294493,0.026885148919125,0.0442189582268524,0.0379607786465939,0.030316597458376,0.066124023444123,0.053450045922068,0.0437975303363722,0.0847789414767759,0.0527904506813052,0.0406063458265516,0.0339923526989606,0.0198604639218212,0.0144865289998744,0.0183335892682724,0.0435851086745173,0.011721558159861,0.0227996976299027,0.0536774182052025,0.0680383381803742,0.02154334533345,0.0385182083296428,0.0260874570741203,0.0371058492751101,0.0144085256208344,0.20230538855728,0.283173317219041,0.0193974225866689,0.054410981897451,0.0165544483676155
"SPEECH_19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108084219811624,0.0302789238810814,0.0677509197073712,0.0533832223958269,0.019986779507853,0.0883178642298993,0.0790472934029832,0.0480379435992081,0.0752701150268125,0.0351913930468489,0.0665472861859625,0.0197758614810918,0.0569526969476275,0.0321687874373719,0.0529518634342874,0.0305716214601959,0.0344134472034563,0.078912108151203,0.0223576530892957,0.0899623960268256,0.0187467320979283,0.0694791316259566,0.0938653766108264,0.0203164544920067,0.116371864445989,0.0240221021095101,0.0465905632451864,0.0601480113922437,0.0394991681130115,0.0422074118322172,0.0263824487356594,0.0392216464226305,0.0228144133434379,0.0893662333543333,0.0488451567245702,0.0475882395182411,0.0794722892498903,0.0251003606595362
"SPEECH_860",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108084219811624,0.0302789238810814,0.0677509197073712,0.0533832223958269,0.019986779507853,0.0883178642298993,0.0790472934029832,0.0480379435992081,0.0752701150268125,0.0351913930468489,0.0665472861859625,0.0197758614810918,0.0569526969476275,0.0321687874373719,0.0529518634342874,0.0305716214601959,0.0344134472034563,0.078912108151203,0.0223576530892957,0.0899623960268256,0.0187467320979283,0.0694791316259566,0.0938653766108264,0.0203164544920067,0.116371864445989,0.0240221021095101,0.0465905632451864,0.0601480113922437,0.0394991681130115,0.0422074118322172,0.0263824487356594,0.0392216464226305,0.0228144133434379,0.0893662333543333,0.0488451567245702,0.0475882395182411,0.0794722892498903,0.0251003606595362
"SPEECH_780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0391208796424635,0.0631087893624631,0.110179746294292,0.0717766911752759,0.0424894028709694,0.0980147007058564,0.022038864740426,0.0727328813353677,0.057594387634806,0.0341662432468714,0.0532426718909021,0.0367675215131602,0.0264731707181961,0.0365924775068251,0.0367745729840375,0.0515478853302662,0.0771504845663339,0.036876027908954,0.0333526005725337,0.0611635915457965,0.0200994914003968,0.0927358634551021,0.0578881194146338,0.0276488592750007,0.0820062124806202,0.0268513378203153,0.0620543860509119,0.0627366461362649,0.0286445034099433,0.105926930799492,0.0257622942892049,0.0357640361163725,0.0499135480076549,0.0381799100871342,0.041634519750309,0.0789056802708795,0.0591516235020781,0.0429324461878893
"SPEECH_1224",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0366619573302609,0.0234775339898959,0.066131597880139,0.0959245945949594,0.0310645670027841,0.0836033575584619,0.0464765309295943,0.0837610661119873,0.0651720619659772,0.027701230603388,0.106453096669585,0.0532373239084481,0.0280723079553441,0.0213352712710924,0.0345240973717177,0.0204453952345373,0.081903621498774,0.0563757587832664,0.0376786293397869,0.0582792070938081,0.037178890250925,0.0613291266048921,0.0644416352660615,0.0244738413207901,0.0797593426607495,0.0882554723738074,0.113376384979781,0.0616767857027954,0.0228962287891755,0.0468967996514854,0.0452253795082243,0.0216527462104678,0.022145945703801,0.036782464414122,0.0325775068794293,0.0758334962561378,0.0268810129581443,0.0803377333754028
"SPEECH_813",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0417315846960244,0.0339917383316085,0.0380897246991924,0.0881431559036728,0.0229394696537278,0.0164645075697645,0.144971382708376,0.0286721337642239,0.0763506461874519,0.036031209636647,0.175783797937289,0.0278708407981498,0.0468199631880602,0.0226886825681052,0.0328993226273862,0.0333917291474535,0.0274085033688831,0.0641612123967238,0.0415903948172594,0.119911554999651,0.0236801197387255,0.0871886698825538,0.0317593924369399,0.0277456559305984,0.0295822472434072,0.0451257302311785,0.0925396508848772,0.0929529845170131,0.0415344094120303,0.068530411050724,0.0353904781625753,0.0582459567719733,0.0343841286538212,0.0484488427205269,0.0558150147305845,0.0336694451043374,0.0369105097670989,0.0365847977613834
"SPEECH_109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0328085313411663,0.0261709922151389,0.0688300079159533,0.0941869742949024,0.0210121197855902,0.0500584262648609,0.0393399178469089,0.0398776259727714,0.0790581383384363,0.0344442949795321,0.112701660006573,0.0256916456033619,0.0229005566531686,0.0313598116168747,0.0616285377068794,0.100199508658128,0.0410948086542588,0.096887564690056,0.021748877455439,0.106072348664899,0.0460801761526233,0.0822444004531304,0.0981395617985162,0.0242837417789878,0.0736036976991393,0.0348243170539442,0.0709088307890385,0.0470667161575015,0.0343050876153384,0.0368474275299687,0.0261699330169128,0.0257475903450822,0.0249511412967688,0.0526353816152948,0.0333374699661605,0.0729092235228938,0.0730664623157918,0.0368064922280077
"SPEECH_1268",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119861501124783,0.0163343314058204,0.0229665171734452,0.0509599024122828,0.0239909083659321,0.102018582177464,0.044710160290349,0.0368009983403721,0.105406799383811,0.0514158689948734,0.0733416920701816,0.0288238762075997,0.0465356917020888,0.0328283890046702,0.10306973125835,0.0493972556492859,0.0310473069860337,0.0371192985192133,0.0233711889334437,0.0496091452906472,0.0219265190752824,0.0839341663188052,0.104250867876861,0.0220483733234753,0.0655535921294917,0.067932655091847,0.0368518050067713,0.096259739603782,0.0366213750624207,0.0688162166204578,0.0244812306454144,0.0427680410999959,0.0215095869004952,0.0807027400813221,0.0467315746826107,0.0366271052332108,0.0630214048064819,0.0303538611506273
"SPEECH_1277",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0184678556670182,0.0126425438448706,0.116292508734614,0.151074543707266,0.0224510166067754,0.0208443332517457,0.134660028438364,0.053837295090898,0.0788773488951767,0.0374744391691317,0.035822732790104,0.021438335517466,0.0201487515988815,0.0543094688403635,0.0442143826525608,0.0592974807783001,0.0315237111086459,0.042899967076122,0.0437232562316961,0.0629413377460641,0.0157366391944637,0.083982933721964,0.0490272860505869,0.0297774736367067,0.0353745472962686,0.0278022718918005,0.0693160053224413,0.0560926722523777,0.0243836935688431,0.122341499247379,0.0553259601422801,0.0604908194354978,0.0459412743813874,0.077605992120805,0.0239045249826374,0.0509483606918846,0.0877171133951052,0.0212895949215073
"SPEECH_758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0554547260196138,0.0116646025078151,0.124539301880319,0.162370744383008,0.0251115121041121,0.0172884495973567,0.0297759340120147,0.0424703143799266,0.106826757498267,0.075888304255539,0.149422228557442,0.0105124165785665,0.0164008473056742,0.0234582020946526,0.0357266559803423,0.0168046555861333,0.0334602629722535,0.0362796573779925,0.02654442690897,0.128719216506417,0.0215782259348421,0.0672490785455493,0.038398156769474,0.0301607881732206,0.0260602153598256,0.0267992885664066,0.133007638181985,0.0814339491640173,0.0700281260704068,0.023373082112366,0.0520870722191936,0.028303617231359,0.0337746022709912,0.0795835524400854,0.0263586829794659,0.0581243477051281,0.0232357685139175,0.051724591255349
