"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent"
"FEDm_11","1994-05-17","1994-07-08","1994-04-01",74.3030303030303,0.0160786773301719,0.0160870316050534,0.101345300756109,0.0221394260814458,0.0158279105852102,0.0352810613223752,0.0169499244770717,0.0249174012734615,0.0291373537073602,0.0363093703339594,0.018059868760456,0.0189749460317385,0.015661277207315,0.0815611734832217,0.0182548911775911,0.0567124715163802,0.0298306843408288,0.0176962844804118,0.016705764367232,0.0441162261809189,0.0472810420140201,0.0228130264426288,0.0173338606044937,0.0266217375292132,0.0199022874720676,0.0831326766289707,0.022876164152063,0.0173659660242517,0.0266525039809536,0.0202384852808854,0.0188431284761195,0.0179163995337018,0.0273756768423181,0.00305372381825733,0.00349493592592071,0.0445428224534381,-0.000721970125128372,0.00292991194285844,3.45089581402969e-05,0.00395396160885827,0.00329238186098496,0.00548205160774197,-0.00310588532433623,0.00206300602231715,0.00313088991235703,0.00284034477450428,0.00246750361015572,0.00438674148201227,0.00225900409901293,0.0152089089203665,0.00413411191908508,0.00330107176759611,0.00698081684333902,0.00285489687496751,0.00417031943956018,0.00228473726802502,0.00199013008974449,0.00419812427624592,0.012513099110364,0.00433117328292108,0.00400336462722133,-1.12237310695631e-05,0.00378198903077486,0.00015613636308496,0.00408549477588148,-0.00327410366793159
"FEDm_12","1994-07-06","1994-08-19","1994-07-01",76.9428571428571,0.0196289724634672,0.0169519258179645,0.112910684318541,0.0223147649543799,0.0163649028125041,0.046397511265779,0.0180109654658291,0.0248311668694261,0.0250886734145474,0.0367375680546115,0.0183807312520334,0.0176708619663644,0.0162301483227066,0.0740650277349645,0.018511581307639,0.0490884708061247,0.031482931282476,0.0183556201137382,0.0165130792363664,0.0406745098941606,0.042807979646763,0.0218451112978708,0.0162685503597064,0.0286535807066477,0.019746550943242,0.0898797492612453,0.0181765842818632,0.0168545808343873,0.022671168840989,0.0214087434398709,0.0172016487165273,0.0174944358822131,0.0267812184350504,-0.00384930884616821,-0.000305834865116433,0.022903206536153,-0.000452335996740564,0.00157324925980568,-0.00920798098683961,-0.00109664005546874,-0.00194816600573061,-0.000762803579837709,0.0102673595678383,-0.000973168165889273,-0.000672981220534796,0.000574057240034443,0.00884639988651545,0.00325477186528356,0.0278308137075956,0.0078570826880374,0.00260946597856306,0.000234030135945545,0.00938451576626391,-0.000972744260142292,-0.00105845939306843,-2.49549638432596e-05,-0.00228593835383021,0.000412464054569948,-0.0180361319593671,-0.000489643770244405,-0.000766656746298795,0.00035673701782153,-0.00302384060141152,0.00221947482221949,0.00166673158166042,-0.00571617523638741
"FEDm_13","1994-08-16","1994-09-30","1994-07-01",70.1470588235294,0.0186648923273787,0.0158285216266678,0.0915453409450433,0.0197291150299142,0.0171470664235165,0.0372073119449494,0.0174525672112848,0.0205748220103451,0.0234185036180705,0.0345427703220026,0.0219075172446565,0.0175120013786247,0.0169861308621299,0.0853953257675271,0.0170320329585771,0.0524176605416254,0.0313274357484453,0.0208612626731652,0.0171301615937397,0.0474365821777856,0.0483482257828595,0.0217337429086875,0.0170952109590761,0.0286428779063506,0.0224681443884427,0.0965289895570272,0.0194457981050553,0.0175554090904854,0.0196864670585102,0.0215185822283543,0.0191896569936379,0.0172901697433821,0.0263797028726821,0.00669309445153013,0.00617048241219511,0.0553770339127017,0.00729282777390839,0.00959684579164529,0.0132650436991739,0.00857336837569025,0.00983532509133824,0.00837827844501812,0.00386618869634248,0.00827469511951775,0.00917852578219435,0.00883352343816041,0.0397526545620938,0.00715826255641025,0.0439059476683383,0.0204502463159323,0.0104656798934845,0.00809464367495535,0.0225838239420704,0.0235042784125313,0.00921787844175766,0.0082348430785901,0.0126354216125876,0.00748021937100605,0.0199188818267467,0.00723199817513215,0.00732506366164399,0.0095855588312721,0.0119557545966641,0.00977788327755906,0.00741845543162353,0.0095562259841243
"FEDm_14","1994-09-27","1994-11-18","1994-07-01",75.9090909090909,0.0180807892302602,0.0167858029740261,0.106889369849908,0.0225162530642769,0.0166573905748155,0.0352827369135292,0.0152256064851407,0.0226061258790207,0.0282643446217667,0.0290400269432341,0.016722155966134,0.0163798270914884,0.0162771935364718,0.0839325128806864,0.0182848045437042,0.0544872847192817,0.0302725007458098,0.0149563851552918,0.0186616299192289,0.0390541377837519,0.0444112827453392,0.0218778928390594,0.0168932996818377,0.0270015541824001,0.0226711320868797,0.105069025356803,0.0201302635937612,0.0175647405769618,0.0229258094800852,0.0204392887207009,0.0206389844313433,0.016603898638679,0.0233959487883219,0.00333346140359294,0.00495448948833373,0.0509902841034231,-0.00118018748090513,0.00249573692991375,-0.00432905878517014,0.00271734329834828,0.00683532061945601,0.00278691136801395,0.00579729950384409,0.00421014914089642,0.00201054955706859,0.00194487935035477,0.014929578850101,0.0018232404781989,0.0281560272918794,0.013905812308529,0.00333519595937031,0.000344414354152793,0.00400297889116245,0.0158491088594033,-0.00540145009128157,0.00291227186656337,0.000165108610617648,0.000566359415222973,-0.00528284653309289,0.00328829795465827,0.0026493601382067,-0.00196561290185555,0.00122592033776632,0.00413262304935986,0.00388915643092781,0.00760838983618771
"FEDm_15","1994-11-15","1994-12-22","1994-10-01",74.1764705882353,0.0177192671264625,0.0157966426897718,0.103015287994386,0.0213953211757841,0.0175117075220797,0.0393820136953429,0.0157891477947392,0.0217834583092421,0.0287782687683452,0.0324566306741273,0.017109766983839,0.0173834869523655,0.0158524504513626,0.0735725977343513,0.0181417303854926,0.0570591057258582,0.0337944078756788,0.0171752021116241,0.0173271129527362,0.0468892264664973,0.0414635763343965,0.0186467376121701,0.0166557085840579,0.0289217188995256,0.0215492761148742,0.105815949078509,0.0207875287281426,0.0177418624356134,0.019879974799905,0.0178911152277052,0.0171683391674392,0.0168297914172657,0.0287155882103098,0.0103372775752453,0.00916494879963338,0.0653197750878989,0.0143380322031721,0.00947047416938388,0.0137466198644098,0.0111737364482038,0.0121698729112922,0.0171851206481332,0.0216186316871041,0.0106512265406229,0.0108375134530307,0.00923620197257618,0.0523266011837242,0.0102085307086695,0.0472487337149975,0.0240995365005953,0.0107944225769175,0.0120953173079085,0.0459548365507094,0.0215255888188752,0.011927509239548,0.00912267950223956,0.0174179674913519,0.0115045437404082,0.0502723207128901,0.0119427101244777,0.0121167599374855,0.0109772265994227,0.010337648137765,0.0115864227255976,0.0114617980827563,0.0160927518009838
"FEDm_16","1994-12-20","1995-02-03","1994-10-01",76.2857142857143,0.0211261921543709,0.0189136725409299,0.117108737696157,0.0195705312401601,0.0173780301397884,0.0402397061172171,0.019409746099021,0.0223581545982139,0.0329684929586227,0.029031562198945,0.0184299296456824,0.0185336746813701,0.0184948989999792,0.0649060207058804,0.0191402246523712,0.0556401511878934,0.0306655152104142,0.017414441403072,0.0158983374374174,0.0455476466356451,0.0363600591761633,0.0238951916046473,0.0177070525671691,0.0291899963243759,0.0201573417019184,0.0900021971399354,0.0161574515355298,0.0170754136619176,0.0230862077967394,0.0178898802146188,0.0210873334905487,0.0177360770052437,0.0268801314780416,0.00783065999416117,0.00695124522239813,0.0399296170022551,0.00819870183448446,0.00719918727477164,0.00155313894207902,0.00914873668768662,0.0111360796395245,0.00210138839795767,0.013190185708702,0.00786388303748314,0.00681528327329732,0.0081529392348718,0.0471132245024038,0.00640763581435594,0.0519471493798877,0.0163856648052576,0.00732366269809389,0.00650890857515514,0.0218238619008955,0.0268922346073199,0.0018178263760677,0.00895481061192933,0.0114988460208649,0.00646874237976305,0.0220208027593914,0.0063724780019254,0.00766814718494806,0.00754117645611146,0.00667522710844364,0.00729014321922697,0.00795248894806271,0.0138059878047357
"FEDm_17","1995-02-01","1995-03-31","1995-01-01",76.1388888888889,0.0198096343859698,0.0198288074017013,0.0968350951545823,0.0233769224445457,0.0158501079427388,0.0391789395703891,0.0155079353920862,0.0210950646202114,0.0267704611334012,0.0386023387521044,0.0183728088669576,0.0178714823422629,0.0144001364067756,0.0759966894954731,0.0185161249863374,0.0622939077118658,0.0255374046718094,0.0189209888723413,0.01615530656797,0.0453173587740882,0.0378432195306247,0.0190024743695814,0.0176021292534105,0.029426458581872,0.0212581167619715,0.104090028734773,0.0200792610169989,0.0196613900144898,0.0217415575463186,0.0195695284275007,0.0203893135276068,0.0165474477449034,0.0225515589963368,1.21058280172157e-05,0.00483540681334789,0.0182990410533136,0.00645258274980274,0.00480106926385285,-0.00841231738639794,0.00364567172967082,0.00708561662207188,-0.0055568517659821,-0.0199792270189398,0.00606280815368586,0.001366441223732,0.00270297218482356,0.0435848579668305,0.00296507863124403,0.0916825938526341,0.011165239823247,0.00468706432608111,0.00488375324770776,0.0126456810459068,0.0151511897295691,0.00426819895901497,0.00497199471175865,0.00138993562231748,0.00264910350150619,-0.0194289921787627,0.00626506905016437,0.00157469654280516,0.00528959722833937,0.00332012495371548,0.00141451265479797,0.00620429659512841,0.0145171963352374
"FEDm_18","1995-03-28","1995-05-26","1995-01-01",71.3235294117647,0.0181186603870881,0.0148801721558119,0.109845690877374,0.0280857407649939,0.014433317715909,0.040816009271996,0.0179653444414585,0.0234231024586217,0.0258709008836112,0.0444001772383849,0.0185517247870285,0.0163011740523619,0.0174173312231912,0.0721583845962035,0.018099327703905,0.0529678864477435,0.0321286720525022,0.0198668051488553,0.0160215587615866,0.0451351450551361,0.0375688021341977,0.0209291154313915,0.0142661340799676,0.0277418094661688,0.0222100714611568,0.0865954812582528,0.0207404649481059,0.0212490091050399,0.022111522385009,0.0197711271825823,0.016841033959566,0.0173669312234482,0.02612137134135,0.00283950587025118,0.00244232346132404,0.0387060283941291,-0.00359203370684955,0.00033532166564685,0.00575789674951239,0.00481047608921154,0.00262210775071948,-0.00161269485924405,-0.0149566446423145,0.00181296713276788,0.000811702879565551,0.00266714404701422,0.000308331530788785,0.00236591568329735,0.0175728833696104,0.0170620572810164,0.00387703674327635,0.00250531027731835,-0.0177244473002628,0.00439786255360599,0.000128369087669536,0.000958436972749307,-0.00268271564725169,-0.00292105347972686,-0.00336691821881197,-0.000305579707271775,-0.000216371689375032,0.00390062054123074,-0.00159365346834218,0.000855953419940937,0.00202348826867351,0.00553012770604536
"FEDm_19","1995-05-23","1995-07-07","1995-04-01",72.6363636363636,0.0192583321825908,0.0185264574248298,0.0969540193709297,0.0259339721262471,0.0157147023370407,0.0335569860907233,0.015945453811334,0.0226585601208574,0.0270708972245993,0.0352068652543252,0.016517459313503,0.0141858850542937,0.0151038044832643,0.0752515187004752,0.0160058366122116,0.0536424136367103,0.0282920276728053,0.0184252014879181,0.0180978085670662,0.0463450712097081,0.043694725600712,0.020381588946737,0.0186257737255195,0.0301462687812923,0.0226534768290455,0.108144350944456,0.0185027710779348,0.0246928888466232,0.0248167275486295,0.0176080871242809,0.0189647860768758,0.0173658472981533,0.0217094345183068,0.0030194253550123,-0.00149640468760605,0.0388460382212926,0.000409077487298383,0.001866114487247,-0.00304557913881965,0.00171998367724478,-0.00336342548675698,-0.00543661057200008,-0.0130049577358826,0.00360379385521583,0.00141287550273155,0.00249446132390715,0.0136087832853925,0.0017282353277881,0.00833182386451343,0.0140721781702145,0.00245655995061864,0.00375682547137766,0.000429800139868074,0.00490955243204946,0.00352711618467182,0.000767430229110076,-0.00479749718708453,0.00501832770127497,-0.0206373249001458,0.00166990692342563,0.000178119658859713,0.00554237002295295,0.00360056809263932,-0.000244828592494343,0.00215857001591202,-0.00503316992606127
"FEDm_20","1995-07-06","1995-08-25","1995-07-01",76.1142857142857,0.016547609586966,0.0172099782075375,0.111692890431278,0.0208265230410154,0.0166900510173142,0.0486424699107956,0.0162737799674528,0.0228382985586073,0.0259549669219857,0.0335777357922124,0.0201230546340666,0.0162492195792866,0.0162831223597866,0.0715168551030857,0.0176619990500041,0.047115181334481,0.0279887824087955,0.0178276342165823,0.0182052276097896,0.0448832048959826,0.0401571649350655,0.0208854067328863,0.016059492242379,0.0330869109415621,0.0201109418866575,0.102301742161726,0.016568243610909,0.021237642098957,0.0252797493393115,0.0193582529927218,0.0181643354058938,0.0168087468151476,0.021872786209758,0.00294518614336246,0.00416510252802101,0.0431791649966613,0.00242788280510249,0.00267352472792767,-0.00281013801984765,0.00425842883345255,0.00251906151122217,-0.000406911461697777,-0.0124178393882597,0.00492254658039383,0.00376542652833849,0.0029603512966039,0.0175900066783376,0.00400481861464106,0.00689894866376411,0.016499338260567,0.00293749986280765,0.00246133975530763,0.0137072742168345,-0.00107317586295266,0.00245191490965249,0.00304651738789562,0.00817930290958174,0.00449973800469333,0.0160437778786216,0.00324500332022802,0.00420463076984024,0.00530068292203034,0.00406037277747778,0.00341808240486445,0.00507031266305983,0.00341339368724976
"FEDm_21","1995-08-22","1995-09-29","1995-07-01",71.741935483871,0.0176365875422624,0.0171261007192911,0.106298785736137,0.0195148441637147,0.0166408159033092,0.0416920166775309,0.0186155203515776,0.0244537027983334,0.030116742224515,0.0348503983487096,0.0205957815107269,0.0180636261822674,0.0148012803671099,0.0803681876474107,0.0164729353619623,0.0528178456147532,0.0306599792295669,0.0183732890287385,0.015544175915005,0.0504887273017769,0.0394569852324242,0.0166943717194419,0.0157676468418314,0.0275874724808543,0.0191880925380481,0.100297285435215,0.0197240375385616,0.0243622407259649,0.0210742257585161,0.0162513471412,0.016564868050555,0.0147221676907545,0.0231779162219341,0.00836616322668623,0.0077882297841196,0.0678446344625094,0.00559923016006113,0.00654044141158862,0.00946760331574015,0.00857762176472946,0.00850747504634336,0.00504595324229984,0.0101131726897068,0.00776658120594822,0.0060264389354886,0.00620970432960909,0.0184903829101477,0.0063868342472444,0.0190019758344502,0.0161311311061566,0.00783664610146026,0.00450871075400676,0.0168241713973295,0.00676814139912037,0.00661899069898207,0.00618334160726351,0.0162695212925247,0.00800922130969861,0.0292617125234656,0.00682513673882101,0.00842614409998209,0.0066574341731126,0.00869477284980208,0.00666936031433428,0.00542737321604546,0.00495429800161176
