"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18"
"SPEECH_617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139466413335229,0.0566269137313693,0.029310480636989,0.0618502456643278,0.0301286985079129,0.0306928298650555,0.0721420458274277,0.0943748143045623,0.0291515922072198,0.0674342371847808,0.0671826261897345,0.0280159949835743,0.0316949385412185,0.0501967724980304,0.0430532659924856,0.0674007903164457,0.0595693044587511,0.0417080357548857,0.0664131592403912,0.0903758089833806,0.0324218870145357,0.0666875334486155,0.0631789759241927,0.0286930399223118,0.042233927269565,0.0423569294531106,0.0416254117666906,0.0894625591977328,0.0474330780865548,0.0298585082741123,0.0356227103752892,0.0503365489206346,0.0450606369793251,0.0493379878288693,0.103578218036567,0.0753230792781213
"SPEECH_232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0925299973703475,0.0155688756636587,0.0261407148724574,0.103065617699633,0.0249970971467612,0.0322697411325366,0.0480322647657658,0.0973291897633452,0.0150446226354176,0.175291186351792,0.0603668385574745,0.0185467598709821,0.0357823565361081,0.0214831124149324,0.0585876341948388,0.0751421520618715,0.0678986690992254,0.0319231698628519,0.0598503691001212,0.0829355677406915,0.0292947493087284,0.0813949474122262,0.0411747675654283,0.0252691175392434,0.0571372101501202,0.0417734107576167,0.0591924975040416,0.085541670885543,0.0658830911503254,0.0256130524303989,0.0266512215880386,0.0324445625746587,0.0509710884330433,0.0627764756444847,0.113799232469086,0.0582969677462041
"SPEECH_339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103421160402563,0.0372267356454014,0.024136813040281,0.0266614798170247,0.0610589573253461,0.0280948576425369,0.0391600716479971,0.0561505056281629,0.0247435572315125,0.205779274600192,0.0877070812687785,0.0224083696631992,0.0318032792689173,0.0185424435855243,0.0486980300830415,0.0566626306494019,0.0996566207841215,0.0280881317159985,0.0823029213786205,0.0566431435670079,0.0320890097336321,0.0567598974573936,0.0386458225228994,0.025038087167431,0.0567649661332663,0.0596470536278848,0.0521916984938887,0.0603816488484514,0.0390915944214254,0.0273883669131229,0.027232899826611,0.0402465602033354,0.0289083280009801,0.11436729578088,0.137039675012535,0.0652610309106341
"SPEECH_485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103421160402563,0.0372267356454014,0.024136813040281,0.0266614798170247,0.0610589573253461,0.0280948576425369,0.0391600716479971,0.0561505056281629,0.0247435572315125,0.205779274600192,0.0877070812687785,0.0224083696631992,0.0318032792689173,0.0185424435855243,0.0486980300830415,0.0566626306494019,0.0996566207841215,0.0280881317159985,0.0823029213786205,0.0566431435670079,0.0320890097336321,0.0567598974573936,0.0386458225228994,0.025038087167431,0.0567649661332663,0.0596470536278848,0.0521916984938887,0.0603816488484514,0.0390915944214254,0.0273883669131229,0.027232899826611,0.0402465602033354,0.0289083280009801,0.11436729578088,0.137039675012535,0.0652610309106341
"SPEECH_484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0509862240412131,0.0767173382815004,0.0299599535095388,0.0628854219581496,0.037873503225651,0.0281589388083413,0.0408585624034224,0.0633670979111572,0.049652554044999,0.0868621529140206,0.0599574575074939,0.0538661681379981,0.0334003226572931,0.0389311212698643,0.0556428270109273,0.0495681019830886,0.104963326660943,0.0763489276743981,0.0799957419111213,0.0567718161552385,0.0280099561873498,0.0519949361857486,0.049672468881656,0.0321056367748669,0.0657937346964684,0.0395129877066133,0.0220071955945935,0.101396197051678,0.0584493501480017,0.0279408866504945,0.0473179379879006,0.0539562176853009,0.0455356172101391,0.121441565256049,0.0729479326912582,0.0451498212255218
"SPEECH_482",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0799957419111213,0.0567718161552385,0.0280099561873498,0.0519949361857486,0.049672468881656,0.0321056367748669,0.0657937346964684,0.0395129877066133,0.0220071955945935,0.101396197051678,0.0584493501480017,0.0279408866504945,0.0473179379879006,0.0539562176853009,0.0455356172101391,0.121441565256049,0.0729479326912582,0.0451498212255218,0.0548760832618734,0.0854297599019903,0.0322114085497927,0.0453926926491709,0.0452098180697453,0.030706205828237,0.0408838841059384,0.0550414406624344,0.0549950017499589,0.0466466291462079,0.0776730292543946,0.043607156663167,0.0411529023739322,0.0719626936176481,0.0392158589089019,0.0848906055878368,0.0804747958360593,0.0696300338327111
"SPEECH_226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0920523625214036,0.0720901707041896,0.0448955686212977,0.033996527317418,0.0350615713651274,0.0440953630306724,0.120150492887512,0.0486741480042877,0.0313539376358617,0.0762548759215997,0.0665091002394231,0.0445942601355908,0.0478070873476343,0.0414212623141863,0.0358316134013688,0.0565927226028436,0.062807370587826,0.045811565361757,0.0729217722847434,0.0603605539440044,0.0306057664345092,0.0575584180115886,0.0375604287028908,0.0281050204465183,0.0632114684541047,0.0490632198012065,0.0311768384136723,0.0976671121966102,0.0812802508777096,0.0302327133296299,0.0622864532775926,0.0314108779480187,0.0620461000855649,0.0664659854665891,0.0665925991178885,0.0714544212071582
"SPEECH_340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0920523625214036,0.0720901707041896,0.0448955686212977,0.033996527317418,0.0350615713651274,0.0440953630306724,0.120150492887512,0.0486741480042877,0.0313539376358617,0.0762548759215997,0.0665091002394231,0.0445942601355908,0.0478070873476343,0.0414212623141863,0.0358316134013688,0.0565927226028436,0.062807370587826,0.045811565361757,0.0729217722847434,0.0603605539440044,0.0306057664345092,0.0575584180115886,0.0375604287028908,0.0281050204465183,0.0632114684541047,0.0490632198012065,0.0311768384136723,0.0976671121966102,0.0812802508777096,0.0302327133296299,0.0622864532775926,0.0314108779480187,0.0620461000855649,0.0664659854665891,0.0665925991178885,0.0714544212071582
"SPEECH_400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0816058098501278,0.0323359896202029,0.0210852030026158,0.11348795648581,0.0345087867078775,0.0305928226670813,0.0364296222091476,0.0978171656077263,0.0299429487394934,0.0858575413405066,0.042626862364873,0.0272423375495424,0.0324289751833047,0.0730718355512065,0.0354337867466259,0.0836652025481194,0.0832996986952377,0.0585674551305012,0.078141162670963,0.0395234365003984,0.0300582033480715,0.0505245918659832,0.0592025162474362,0.0417913507276043,0.0587447534150803,0.04220992955223,0.0331385684363527,0.138512082848889,0.077952242107623,0.0269345472650739,0.0674687022421668,0.0265217636173252,0.0429522333453634,0.0709998393437093,0.0697299731355042,0.0455941033302259
"SPEECH_578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.153624128717083,0.0302570178393022,0.0282518272026606,0.0584584136318731,0.0269185438232995,0.02485000737285,0.0628488893899371,0.0622070791509276,0.0284448260205281,0.0877837890123983,0.0629960944480183,0.0230599036387467,0.0349491277409061,0.0377157096684632,0.0316006274882802,0.105596783283164,0.0655368446744984,0.0749003868970633,0.0513082506372607,0.0857069565761172,0.0309716097438921,0.0415855934344733,0.0450868853717324,0.0338047697548019,0.0711782600735334,0.0700976086548569,0.0394482211079731,0.10034908043482,0.046918270907844,0.0335346456393029,0.0429114791021915,0.0372515446458981,0.0377182714596637,0.0715574911998124,0.0765686554687675,0.0840024057870593
"SPEECH_320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0579833975789013,0.0524802649457001,0.0348408582043281,0.0551496925972386,0.0771881297725687,0.0326442642599485,0.06573485712817,0.0452229518461171,0.0401360030118984,0.066785098577215,0.047257837579907,0.0376083932376645,0.0516054450630984,0.0641497132927293,0.063650095589654,0.0813993212653414,0.0548378594559798,0.0713258165935397,0.0458890196301142,0.0710278470469866,0.0285122776537885,0.0948389952203273,0.0315132058205743,0.0247516828480785,0.064302572569942,0.0445061284315202,0.0473248599345385,0.065525919400569,0.0775888401867961,0.0405717960291572,0.0612478353492309,0.036030511521816,0.0596879774372155,0.0570593733648573,0.0646488338812143,0.0849723236732736
"SPEECH_486",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0579833975789013,0.0524802649457001,0.0348408582043281,0.0551496925972386,0.0771881297725687,0.0326442642599485,0.06573485712817,0.0452229518461171,0.0401360030118984,0.066785098577215,0.047257837579907,0.0376083932376645,0.0516054450630984,0.0641497132927293,0.063650095589654,0.0813993212653414,0.0548378594559798,0.0713258165935397,0.0458890196301142,0.0710278470469866,0.0285122776537885,0.0948389952203273,0.0315132058205743,0.0247516828480785,0.064302572569942,0.0445061284315202,0.0473248599345385,0.065525919400569,0.0775888401867961,0.0405717960291572,0.0612478353492309,0.036030511521816,0.0596879774372155,0.0570593733648573,0.0646488338812143,0.0849723236732736
"SPEECH_483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.163459314509431,0.0488826756333917,0.0235295289757414,0.0625193947040673,0.0382721781139025,0.0202772720307175,0.0469717762369963,0.0895181109131369,0.0266094164023067,0.11587646136904,0.0717239457635197,0.0252309399081199,0.0240451591448209,0.0345619247702487,0.0363477087775805,0.0480098389656857,0.0831151652091317,0.0410491885721618,0.0573946855866811,0.0697146315141658,0.0300557058816529,0.0581927437021672,0.0532676564643657,0.0272476186847812,0.08176370902271,0.0452529336898372,0.0577099046752267,0.0727738602627072,0.0678578163702728,0.0321449934139884,0.0412549318607806,0.0540385316258915,0.033990182244214,0.0667020641912364,0.0671185011154901,0.0835195296938312
"SPEECH_633",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0573946855866811,0.0697146315141658,0.0300557058816529,0.0581927437021672,0.0532676564643657,0.0272476186847812,0.08176370902271,0.0452529336898372,0.0577099046752267,0.0727738602627072,0.0678578163702728,0.0321449934139884,0.0412549318607806,0.0540385316258915,0.033990182244214,0.0667020641912364,0.0671185011154901,0.0835195296938312,0.0618943878993867,0.0624224181640099,0.0294202168230848,0.071840342425093,0.0454450203390057,0.0282503188810054,0.073001187425281,0.0498075400964712,0.0333473606130776,0.0865096741098646,0.0576813350324874,0.0297219615541427,0.0627056448309573,0.0294355770119786,0.0486345847878429,0.0592304577935009,0.10620686081085,0.0644451114019601
"SPEECH_593",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0904367931865101,0.0346378406893832,0.0220922367294011,0.059669894402238,0.0408755479592921,0.0185424617108406,0.0954439377275912,0.0474841938669999,0.0382590084921136,0.0531855523776002,0.0858741938116424,0.0281753964345319,0.048705446993481,0.0317463334305741,0.0609578477085179,0.0648974651311314,0.116277925419987,0.0627379239281641,0.083057802862706,0.0518801850192745,0.0314589867834276,0.0850593548629907,0.0382774289984756,0.0278075975029794,0.0398777089257517,0.0812710629165511,0.0291283146156888,0.0820154721074061,0.0521317275674451,0.0311336606942468,0.0420163410300127,0.0382379454272114,0.0355676028211065,0.10711074480579,0.0850506441214475,0.0589174189374886
"SPEECH_285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129197804246231,0.0272103479596279,0.029397330895464,0.0691591809545203,0.0266848630105816,0.0265698162968529,0.0609153816329369,0.121431208451658,0.0252449538949244,0.076687866283675,0.0704643018573562,0.0267498311643295,0.0233007111490345,0.0916812962984288,0.0433241873761024,0.0837290115186299,0.0311584834128818,0.0370934235967648,0.117615013948191,0.0385539452889464,0.0278170477926664,0.0443222476482529,0.0446725896509491,0.0280539321351668,0.0854195275936125,0.0308368919279319,0.0361084758468003,0.0559071247603417,0.0439066138735777,0.0343360076514772,0.0366359711362484,0.0738239340909499,0.0848217921507468,0.0590741556013912,0.0838971916628948,0.0741975372398547
"SPEECH_394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.117615013948191,0.0385539452889464,0.0278170477926664,0.0443222476482529,0.0446725896509491,0.0280539321351668,0.0854195275936125,0.0308368919279319,0.0361084758468003,0.0559071247603417,0.0439066138735777,0.0343360076514772,0.0366359711362484,0.0738239340909499,0.0848217921507468,0.0590741556013912,0.0838971916628948,0.0741975372398547,0.0683024283555877,0.079749420250409,0.0350431182242982,0.0614755377250342,0.0548939228735245,0.0273834645384238,0.0510661915110023,0.0379859860905354,0.0363274628725174,0.0775523792002535,0.056906800120948,0.0324863755199361,0.0419707326962842,0.0312565124491481,0.0451001330028574,0.0798956496117837,0.0541764853424988,0.128427399614958
"SPEECH_458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0695377048681492,0.0523306153144936,0.0299926732780424,0.067422294132461,0.0407527814908509,0.0214786993502313,0.0685718388326612,0.0503017270756951,0.0223024472318798,0.139132735334875,0.0609836021144619,0.0178264873390389,0.0372123476046263,0.0312604383945473,0.0461449753903511,0.109508269481753,0.0559951268015187,0.0792452359643632,0.0576463560379185,0.0656647632980319,0.0321311170928498,0.0478204484305926,0.0473045412417919,0.0339590431662491,0.0682229664708219,0.0580666602765678,0.0355072624409808,0.0794471306181603,0.0745112781414807,0.056209201619011,0.0346850268851131,0.0441196925399535,0.0567706592513027,0.0494666846365498,0.0770931141960527,0.0813740536565719
"SPEECH_233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516168875653905,0.0643969121469558,0.0276359877279915,0.0446743965025422,0.0596145909514305,0.0294927947084289,0.0530044855541339,0.0432402056932974,0.0335204031013825,0.0981206903448082,0.0877971542042262,0.0224500834744083,0.0465315843993189,0.0448507409692881,0.0770456253513954,0.0629787684948733,0.100016483605984,0.0530122052041445,0.0553554921906356,0.0669895417364,0.033329870830783,0.0441335885347909,0.0523506225842306,0.0370415164458579,0.0457851702368363,0.0640038570335748,0.0512027687191996,0.103078708409397,0.0451285579403258,0.0403367047552941,0.047458505298766,0.0414598061466544,0.0438115265775401,0.0758332825573099,0.0883699595831051,0.0643305204192987
"SPEECH_467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516168875653905,0.0643969121469558,0.0276359877279915,0.0446743965025422,0.0596145909514305,0.0294927947084289,0.0530044855541339,0.0432402056932974,0.0335204031013825,0.0981206903448082,0.0877971542042262,0.0224500834744083,0.0465315843993189,0.0448507409692881,0.0770456253513954,0.0629787684948733,0.100016483605984,0.0530122052041445,0.0553554921906356,0.0669895417364,0.033329870830783,0.0441335885347909,0.0523506225842306,0.0370415164458579,0.0457851702368363,0.0640038570335748,0.0512027687191996,0.103078708409397,0.0451285579403258,0.0403367047552941,0.047458505298766,0.0414598061466544,0.0438115265775401,0.0758332825573099,0.0883699595831051,0.0643305204192987
"SPEECH_616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0516168875653905,0.0643969121469558,0.0276359877279915,0.0446743965025422,0.0596145909514305,0.0294927947084289,0.0530044855541339,0.0432402056932974,0.0335204031013825,0.0981206903448082,0.0877971542042262,0.0224500834744083,0.0465315843993189,0.0448507409692881,0.0770456253513954,0.0629787684948733,0.100016483605984,0.0530122052041445,0.0553554921906356,0.0669895417364,0.033329870830783,0.0441335885347909,0.0523506225842306,0.0370415164458579,0.0457851702368363,0.0640038570335748,0.0512027687191996,0.103078708409397,0.0451285579403258,0.0403367047552941,0.047458505298766,0.0414598061466544,0.0438115265775401,0.0758332825573099,0.0883699595831051,0.0643305204192987
"SPEECH_338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0553554921906356,0.0669895417364,0.033329870830783,0.0441335885347909,0.0523506225842306,0.0370415164458579,0.0457851702368363,0.0640038570335748,0.0512027687191996,0.103078708409397,0.0451285579403258,0.0403367047552941,0.047458505298766,0.0414598061466544,0.0438115265775401,0.0758332825573099,0.0883699595831051,0.0643305204192987,0.0846679837253999,0.0946145475957381,0.0276569845560424,0.0418528981741633,0.0548080754684567,0.0355214702474168,0.0607200520657352,0.0484271512292241,0.0482008807103542,0.0747730748943684,0.033208863974572,0.0365884972602509,0.0457549586133178,0.0552258286940143,0.057414868607116,0.0694791084562295,0.0548512260652258,0.0762335296623747
"SPEECH_655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476027880392752,0.0541142630758459,0.0383751710999203,0.0676007116262374,0.0413281899714903,0.0343322626443595,0.063744421189331,0.0392590867874054,0.0395006912140312,0.0703286027056772,0.0583492056094534,0.0352327851551828,0.0436823860508576,0.0454415920210677,0.0465772031771017,0.139459767618034,0.0520342320286567,0.0830366399860733,0.0681542112027327,0.056627749901491,0.0319588430521112,0.0363500954535205,0.0391454369047512,0.0368322324508525,0.0524594083980062,0.0509911795788553,0.0316940743991986,0.071234135982457,0.0543397180934553,0.024998445873054,0.0825991814679747,0.0363275131443588,0.0410847918516502,0.139477565039444,0.0732840932037409,0.0724413240023455
"SPEECH_656",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0533119708521428,0.0301396808873306,0.0223939092054924,0.0591614105266956,0.0732884854585724,0.0194120844532633,0.0449777776497527,0.0902412519491794,0.0378688407428669,0.131786576330358,0.03877626103481,0.0264365842010034,0.0610582157635725,0.0573074750671071,0.0527571979580855,0.0832094130796473,0.0498015211360776,0.0680713437040425,0.0540729631222717,0.0468190856194809,0.0277401816292697,0.0376158357815908,0.0518267792627942,0.0305095071657279,0.0439033182396598,0.0340574474405906,0.0554842561950493,0.076747679522853,0.100442202917213,0.0458687037318425,0.064989042543329,0.036999777317184,0.0719907189876146,0.057617646465844,0.0764853655850769,0.0868294884726085
"SPEECH_323",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.108083019802895,0.0555274608570497,0.0258214538771185,0.0912462618345331,0.0203205387782091,0.0235443232446433,0.0366643954462006,0.0628359297593994,0.0265721216268429,0.140323314410921,0.063856754840039,0.01954710750418,0.0424827396801576,0.0184902239427134,0.0655535430783538,0.102995676012774,0.0592783990940209,0.0368567362099483,0.0714463058644117,0.045872099518473,0.0348652694872154,0.0703578069887332,0.0568093108821458,0.0257897474959581,0.0476701279453778,0.0446418193923041,0.0386721400661222,0.0928201917165967,0.0691030132597979,0.0580790051272147,0.0591664337197295,0.044753548149375,0.0604428806924686,0.0513979224311276,0.0704456221192577,0.0576667551436908
"SPEECH_221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0393167331736096,0.0730296547104547,0.0251237478865509,0.0486627290665757,0.0818760423709422,0.0303562881512224,0.0430334184999112,0.0376467186692444,0.0371626487667503,0.0687706173686861,0.042121909599034,0.0294978528723112,0.061447463773053,0.0540298377046987,0.0595693381848219,0.0776753410379243,0.0780603007078227,0.112619357456387,0.0553030776271055,0.0732864213554745,0.0266172040327812,0.0572056084205022,0.038089474850289,0.025435029228877,0.067428030241534,0.0717142935998052,0.0407678232810747,0.0887711816595853,0.0591016617444648,0.0356382569612936,0.0586257526973297,0.0328984214853609,0.0292113962055385,0.0782620168688744,0.0735579177491793,0.08808643199093
"SPEECH_187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595257246195224,0.0774201518510635,0.0301664752792937,0.0683547914630423,0.0678815350343523,0.0385417257491044,0.0536939932647684,0.0714810542984891,0.0290991160081858,0.129524766769714,0.0372108294415027,0.0338282675501068,0.0392356168867525,0.0286709715127425,0.0441724411413973,0.0781941429005122,0.0625973391503903,0.05040105707906,0.0557542759406044,0.0698553187031634,0.0276458679221821,0.0688818730517918,0.0370666448794036,0.0282508449801901,0.055264083327215,0.0340152918415714,0.070049120232661,0.0779438086206373,0.0693486952027075,0.0349943864560379,0.0723597628740856,0.0357635351984963,0.0509281050930826,0.0562946868149058,0.0724676513851973,0.083116047476067
"SPEECH_440",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595257246195224,0.0774201518510635,0.0301664752792937,0.0683547914630423,0.0678815350343523,0.0385417257491044,0.0536939932647684,0.0714810542984891,0.0290991160081858,0.129524766769714,0.0372108294415027,0.0338282675501068,0.0392356168867525,0.0286709715127425,0.0441724411413973,0.0781941429005122,0.0625973391503903,0.05040105707906,0.0557542759406044,0.0698553187031634,0.0276458679221821,0.0688818730517918,0.0370666448794036,0.0282508449801901,0.055264083327215,0.0340152918415714,0.070049120232661,0.0779438086206373,0.0693486952027075,0.0349943864560379,0.0723597628740856,0.0357635351984963,0.0509281050930826,0.0562946868149058,0.0724676513851973,0.083116047476067
"SPEECH_333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0553030776271055,0.0732864213554745,0.0266172040327812,0.0572056084205022,0.038089474850289,0.025435029228877,0.067428030241534,0.0717142935998052,0.0407678232810747,0.0887711816595853,0.0591016617444648,0.0356382569612936,0.0586257526973297,0.0328984214853609,0.0292113962055385,0.0782620168688744,0.0735579177491793,0.08808643199093,0.081358988284144,0.0994458696760157,0.0266186255989651,0.0522211186394748,0.0495343559846857,0.0287713862708197,0.0596086390983448,0.051466769774592,0.0621469725943209,0.0731198587684006,0.0558809712043914,0.0293294883969036,0.0271898106013907,0.0215892645253542,0.0464798734292747,0.0411068425611318,0.0695762352511991,0.124554929340591
"SPEECH_222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.120595770633469,0.0630768681622196,0.0286356369856775,0.0643902754409699,0.0521715632553139,0.0260478970784486,0.0647636238646473,0.118658354531752,0.0288417190599058,0.0766381769903145,0.052060536810282,0.0270400599934893,0.0260814424342214,0.0766033564473936,0.0308772491669942,0.0482027869770512,0.0528089044202122,0.0425057777476377,0.059814172116391,0.0512198436829762,0.0279010859133667,0.0627008274783595,0.0393599159200701,0.0399117758921551,0.0509849338911943,0.0609885992058812,0.0357396339328458,0.119627107307776,0.0734803399756282,0.0298691635614726,0.0360256466456767,0.0501381781390073,0.0543305858100961,0.0754163346095882,0.0821760005652734,0.0503158553522417
