"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent"
"FEDm_53","1999-08-24","1999-10-07","1999-07-01",74.53125,0.0263254083763149,0.102718924673058,0.0318074975216049,0.0219628765717142,0.0851486371167423,0.0292704125188374,0.0340015974257805,0.0242658282375307,0.0241395955912848,0.0245088171857028,0.0260353558540008,0.0212350350769779,0.0972008816539311,0.0261676550170757,0.0229088784606316,0.0676559051660967,0.0217801632670637,0.0213295307124744,0.0613276495859837,0.0236634924105272,0.0359118324604749,0.0268394341818675,0.0234276013018128,0.0640635485481319,0.0261607470090605,0.0301426940753195,0.0037205346822431,-0.00697208901067363,0.00574855107860484,0.00534879761317534,0.00504256641603548,0.0048741720881325,0.00415393501383382,0.0053128119755451,0.00775310879108689,0.00184148981362403,0.00481754475380342,0.00290786790247505,0.0502800582806307,0.00274457267754056,0.00316580644105678,0.0143947040164382,0.00481727015121838,0.00452586522195211,0.0193739998496971,0.00333746174573286,0.00636650880781348,0.00423806403684337,0.00327239830613711,0.0128093492695151,0.00375550572328539,0.00352455439890809
"FEDm_54","1999-10-05","1999-11-18","1999-10-01",73.0666666666667,0.0256647411845417,0.0949687464150358,0.027753494691381,0.0227185624674882,0.081190086623757,0.0313498637348573,0.031114889821797,0.0270545172721528,0.0258240626307336,0.0244050218972146,0.0297021574359971,0.024850607701757,0.104687019734213,0.0246002567528979,0.0209736857916239,0.0635301224598937,0.021556606342073,0.0193813181250948,0.0653734583538915,0.0221663351246834,0.0403258165747402,0.0206625104679677,0.0277251571857161,0.0670133499740545,0.0287404930973688,0.0266671181390683,0.0114299820757879,0.0381830087539725,0.0152538761573771,0.0135558931611601,0.0167533802847033,0.0239135092151669,0.0109302336681324,0.0138811819259841,0.0168988545993576,0.010167824462526,0.013859299789868,0.0189106492086631,0.101739303406543,0.0130240096574996,0.0132531921061276,0.0357887454959757,0.0113444191318285,0.00993233431886585,0.0361875450759323,0.0127209296704642,0.0216154151086094,0.012331126530038,0.017210656705947,0.0327405832792886,0.0181886694230698,0.00337074606078616
"FEDm_55","1999-11-16","1999-12-23","1999-10-01",79.1034482758621,0.0217414215142654,0.0974685816342847,0.0304334236229892,0.0237055109946703,0.0781934393477347,0.0308523885052458,0.0277292104775678,0.0209152518926208,0.0244657065843062,0.0227577488716185,0.0277753123817258,0.0224948009062584,0.106368172874239,0.0243979878910535,0.0193730717268517,0.0749820858237649,0.0207139354646289,0.0221296543979379,0.0652183317548698,0.0229825585033014,0.0408796956117955,0.0222356256079125,0.0263957165553384,0.069871260348911,0.0255724450088877,0.0303466616972198,0.007210777474725,-0.00999442076217267,0.00772410734122636,0.00992859798790283,0.0104498337500581,0.00379370228549833,0.000749287556624067,0.00787213293090472,0.0136119649862193,0.00505525598686444,0.00935657029607405,0.00743318899236243,0.0393840912312151,0.00551404309065251,0.00676814272966745,0.018865659836414,0.00692052679008996,0.00901867356502633,0.0104392115224546,0.00794185970478778,0.0213561263504637,0.00765095576393633,0.0100726180905498,0.0242922893351926,0.00791737238065573,0.00855767164291039
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",67.3,0.0226556468060517,0.0926891241948358,0.0289981188079918,0.0239948687725952,0.0821745013027604,0.03331156069196,0.028276871664059,0.0245906233768812,0.0284889048103127,0.0238512856562883,0.0289427525960721,0.0236463982750016,0.106662823236854,0.0236218027127165,0.0226620717804183,0.0707068616527139,0.0214258685260953,0.0221525154826054,0.0622171049260711,0.0233622768547362,0.0393494806616848,0.0234942335476297,0.0268403235656312,0.0619280495940142,0.0238720026080539,0.0300839278959657,0.00426078422293073,-0.0192389029599297,0.00597474300692506,0.00812326629457805,-0.0125780615955998,0.0114599043331854,0.0030540293508617,0.0103353998942957,0.0169410678807913,0.0064486220361631,0.0106792444219196,0.00687520407578899,0.0627445882236427,0.00462380366917634,0.00535701652762942,0.0270832998547886,0.00834995723010526,0.00535576916849699,0.0146622266110038,0.00911236377727565,0.00552672558981668,0.00643940042235409,0.00632392775963078,0.0265689243123867,0.0125841233618873,0.00206595148376924
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",74,0.0293612457057576,0.0899545503885527,0.0289118053304047,0.0227582705626206,0.0697069516493532,0.0342867887341427,0.0376920416271869,0.0253535012720113,0.0264511220993347,0.0240389376831171,0.0261383066259149,0.0319335799469659,0.085890524898549,0.0242858200612968,0.0242509699870076,0.073124727499092,0.0211346112200512,0.021527293472629,0.0675677136198991,0.0233489110886025,0.0379815423569462,0.0240124236338006,0.0270116844268973,0.0642533230068622,0.0274190047876253,0.0316043483153789,0.00923591396073373,0.0239818310951522,0.0085207018958505,0.00706574615324224,0.0228296700704502,0.0119395822818638,0.0119653554421695,0.00962555913315961,0.0146356016316975,0.0104535580188452,0.00998118565725766,0.0105808418224284,0.0294572723734691,0.00653160411015684,0.00887574521516767,0.0315086044777333,0.00590602673627168,0.00801914376170833,0.0297265293439315,0.00967696491333209,0.00658947431687594,0.00712110225983013,0.00915522042797036,0.0194355242874459,0.00932621374305612,0.00145989659588001
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0225855027202612,0.0924684640944703,0.0279694830615295,0.0243581946422173,0.07961778131571,0.0417564686832973,0.0295996478331533,0.0275027538721847,0.0241054120885667,0.0213969451692091,0.027141876578586,0.0247656036351651,0.0963222304832538,0.0252203074375461,0.0206826350721935,0.078388851058639,0.0221908440069225,0.0258577212320112,0.0630813330576774,0.0236873505344464,0.0372551847103327,0.0222722086050673,0.0320537900566592,0.0493405447422416,0.027746454476624,0.0326324108320345,0.00961551347863079,0.0387333323814498,0.0141013151478364,0.0160437592014442,0.0271615777062386,0.0262865817453103,0.0134467625901505,0.0133403651825563,0.0179178879834172,0.0126620208016755,0.0137927707557579,0.013047826906237,0.0792166292105509,0.0158945999494884,0.0121642709074756,0.0694937671563457,0.011955656142919,0.0117486774388946,0.0461410162544192,0.0103618034871965,0.0124949197466779,0.0131816951533536,0.0093457396188997,0.0306577811990768,0.0151457743331765,0.0134218397180902
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0240559271526712,0.0979220525576972,0.0295979383329692,0.0242912686322424,0.0736466296175066,0.034889634494676,0.0285480726164547,0.0236361922556157,0.0278927928657258,0.0271583058023086,0.0300538346281366,0.0245922815756359,0.0830880860883711,0.028710463786772,0.0272453237645078,0.0796558490009308,0.0211788386117884,0.0261876123151824,0.0574866558200607,0.0234329833580373,0.0387376297663784,0.0226590744171011,0.0238382920501268,0.0579720508388974,0.0302578207371272,0.0332643889130788,0.0108488682109689,-0.00640437081437294,0.0105810392674757,0.0130661833314703,0.013016629623446,0.0114438700875727,0.00912133953400422,0.00892960652544544,0.018905223906691,0.0153045821511771,0.0142125030955592,0.00862061202723079,0.0466487765503883,0.0132977362327327,0.012348753405713,0.0568338124443926,0.00948598189133237,0.0112883796022655,0.0330326354997426,0.0118079317039241,0.0195521115305786,0.011806699267192,0.0111137634961831,0.0180313393095319,0.0192042617328502,0.016020487098072
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0242994862265931,0.102120859883568,0.0267340527732802,0.0235229996565323,0.0660308435481847,0.036890129322837,0.0366322256156804,0.0269841458243357,0.0286018795848049,0.0245210678823491,0.0310099690860195,0.0241902223433834,0.0901306357744719,0.0250922872091199,0.0223954172428855,0.0763022591571531,0.0242783343260731,0.0224360991212341,0.0639387493975663,0.0219402146376876,0.0320509991903238,0.0224719104053531,0.0288431281802994,0.0617914507390967,0.0238791925687799,0.0329114403023881,0.00443556900477586,-0.0104318837517412,0.00390507551854657,0.00557239705418985,0.0130750875429317,0.00805569382179753,-0.00205572778160882,0.00134648469050746,0.0126964451870807,0.00699367018243005,-0.000814621991359822,0.00464427881173322,0.0270691514186884,0.00220126490322433,0.00388422388790322,0.00896673063547851,0.00363313615689521,0.0032286744759794,0.0136152532046977,0.0047728357339857,0.00310237787455746,0.00421081621861199,0.0012016466506626,0.00862811011239708,0.00278239618236053,-0.00169536691132526
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0207528702488372,0.106141601343906,0.0296021650675988,0.0229488487753005,0.0721473895625287,0.032289981004273,0.0267770014866239,0.0223739663753352,0.0261636988010823,0.0215612313229843,0.0283785843245002,0.0233212055139612,0.0960089550423672,0.0256282053116416,0.0217248750708905,0.0798123416249624,0.0226392056146643,0.0198021758068772,0.0714871785743934,0.0238671618696962,0.0388307106117992,0.0210926457405567,0.0293461586995284,0.0586351833088494,0.0275324793787646,0.0311341795180775,0.00362787764699085,0.0181627743221872,-0.00166754119920426,0.001937997889159,0.00892839072904213,0.00047859134721152,0.0034061154736915,0.00291857847992446,0.010762424531793,0.0029802254544166,-0.00200250052385895,0.00377923880060536,-0.00488376763944537,0.00483585116623194,0.00275043596363355,0.0154135191425599,0.00386083098855537,0.00191528595587667,0.0118335858022215,0.00227611922820121,0.00800513721102067,0.00108516167020905,-0.000762232621987603,0.00118749856192885,0.00150906033077087,-0.00675179735379717
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0198259649119514,0.113324349120073,0.0259818890231232,0.0226450408627392,0.061700547224249,0.0377973515152209,0.0267041613211292,0.0227757253577505,0.029111869323179,0.02383473584854,0.0274263185198334,0.0238103616423555,0.0901790543433235,0.0215262618288584,0.0238273890719533,0.0865685015290811,0.0212891469795417,0.0240331820025315,0.0674676217681842,0.022230124749782,0.033406519285989,0.0235751445855819,0.0247467802207109,0.0690619365706802,0.0252837322763462,0.0318662901172923,0.00630482211226572,-0.00165538515239016,0.00740097451048269,0.00804151485832593,0.0188238856122799,0.0058371947397239,0.00595655499116777,0.00700482141425856,0.0165305904497946,0.00547231056607103,0.00479306367932251,0.00656269375120813,0.0434972849798831,0.00451899921713176,0.00344618965349587,0.028074498875983,0.00472777632946908,0.00371975047887686,0.0155331569436969,0.00522448251469309,-0.000459627657616123,0.00530612680161674,0.00844639756471998,0.0147576947451565,0.00890342270248135,0.00341090509837588
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0206507837779297,0.107930714892356,0.0298824185960286,0.0227937977614453,0.0698241704769637,0.0346002851474351,0.0264296456715793,0.0288371124485629,0.0244315158127635,0.0215476400796843,0.0289419776155797,0.0227929386826514,0.110977434013166,0.022496483562922,0.0198409950175626,0.0832944925680898,0.0211040712572701,0.0225247429201035,0.0654097660036731,0.0274759123217094,0.037871735121999,0.0196378158799457,0.0279908941645083,0.0536493910114364,0.0217853965427299,0.0272778686519044,-0.000836696668705441,-0.0149156813044511,-0.00254785292494643,0.00100325424916517,0.0106401029203621,0.00310008131133144,-0.00189133021296682,-0.00374362475092783,0.00868385778090243,0.0014303270837111,-0.00325668745331431,0.00363959985135798,-0.00834037715371758,-0.000149694783091004,0.00293734623342137,0.00298087772129963,0.000524270287247906,-0.000536858102201248,7.4741842802812e-05,-0.00755711485312709,-0.00392297499746341,0.000613651535801901,-0.00503043399676465,-0.000822589337950962,0.000433281056548731,-0.0019883859279336
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0219999222250755,0.0976221715682948,0.0290030012850254,0.0226848144462204,0.0790635780327563,0.0326551503652734,0.0251229501903813,0.0218637230822719,0.0281001871169668,0.0219876417755827,0.0268709881492912,0.0232697809793365,0.113616871442601,0.0269497636717828,0.0203653891412919,0.0813373772887712,0.0212069089622337,0.0242331527780215,0.0601858446104345,0.0232459326252368,0.035628139350771,0.0211750175453621,0.0230902518298018,0.0608197142055579,0.0247509457402295,0.0331507815914285,-0.00337216485550811,-0.0304468743029898,0.000973174611230662,3.93610626014122e-05,-0.0124226173514429,0.00148592978597236,-0.00246819403471936,-0.00277139468668399,0.0065695558702343,0.000242001969816974,-0.000430086592834869,0.000887998758537539,-0.00174098001450179,-0.0063391730949299,0.000530858118040465,-0.00194789611401506,0.000228017332113942,-0.00284228842138007,-0.00242321143406108,0.00203939788639069,-0.0015591711331841,-0.000860880629274601,-0.00389793180543811,-0.0134085748115391,-0.00182252071496141,-0.00862071025190358
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0254705760721661,0.106348507863987,0.0280165115270314,0.0229939789713905,0.0678903991690588,0.029364747481802,0.0296362364317466,0.0241055375236653,0.0252893993410595,0.0221426860890641,0.0332907920779269,0.0213549305164151,0.115827940548109,0.0232640935389024,0.0214089466782677,0.0823299668501287,0.0215245560310961,0.022441819873321,0.0543672630723894,0.0280525705696694,0.0334980268145446,0.0218318630898041,0.0277690195501178,0.056159132813347,0.0282317946477231,0.0273887028572665,-0.0125990628283851,-0.0673907114874513,-0.0174587004227152,-0.00808864352724822,-0.00326552281025601,-0.0142674596088508,-0.011602587764813,-0.00979912259035724,-0.000571282603334775,-0.0102593199002455,-0.0127072876018355,-0.00881819709183144,-0.0748687197619908,-0.0109014725320727,-0.0119084898618587,-0.0441018164925218,-0.00882204114041227,-0.00957925052806381,-0.009942212977808,-0.0100562992895159,-0.0272618949919982,-0.0101122069820834,-0.0153221197366612,-0.0213594626063077,-0.0159766610445709,-0.0167528232402093
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0211984043305541,0.105041371792925,0.0349364297716561,0.0229206600760654,0.0745276271644517,0.0342192375332396,0.0248693036002956,0.0271182296705917,0.0269021133714036,0.0238723106076618,0.0259496994835821,0.0275103308591679,0.10637844214886,0.0257410939888657,0.0233936182755434,0.0683921042207248,0.0242769553835687,0.0249772196528374,0.0468346529107058,0.0291928668356489,0.0333429269913103,0.0220480820640189,0.0316886437633375,0.0592479901647877,0.0272865238638016,0.0281331614743952,-0.00179013013995486,-0.0290098522157894,-0.00290507369701384,-0.0017909864556235,0.0161620739485735,-0.00525590721023838,-0.00274573974728824,-0.00310563398694337,0.0107653529464575,-0.00205247243480553,-0.00219273426558897,0.000956191943317745,0.0031197426613754,-0.00224368584033995,-0.00576016186373663,-0.0104982682634557,-0.000275324599997189,-0.00131382472027215,0.00570942294248378,-0.0037278155509476,-0.0117620727615729,-0.0018796366596632,-0.00508026796016871,-0.013611255584301,-0.00115256904454027,-0.00626717704289193
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0238502336216115,0.108448432753532,0.0300018220559358,0.0256112570574961,0.0793604329770525,0.0340966232628102,0.0369391194958314,0.0206334811848715,0.028001649932601,0.0226037707388369,0.0240921671177367,0.0208625921795318,0.0993098494467119,0.0248716221912756,0.0202961449186319,0.0738555211261254,0.0232012163303034,0.0218698078929777,0.0612779095961621,0.0241331801029621,0.0375618883943434,0.0246500034517215,0.0249751444536993,0.0584442062268235,0.0243313895605149,0.0267205339299005,-0.00637504493498024,-0.0344152081443699,-0.0068475762256521,-1.79862912620792e-05,-0.0104738803146545,8.50197229957492e-05,-0.00468158781097847,-0.00264567951121321,0.00973634158570564,-0.0020223503621461,-0.00480545608274002,-0.00226328962180817,-0.0264290277455384,-0.000560620311231911,-0.00470058835549985,-0.0100424379741891,-0.00189400970746446,-0.000949795892983648,-0.0110798889813064,0.002478557997168,-0.0181435549649973,-0.00122142924331444,-0.00257058171005886,-0.0109739303487705,-0.00453067469591433,-0.0102421928945968
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0235035708605279,0.104139345224291,0.0317261868876511,0.0250868980298635,0.081893512742823,0.0344449654201403,0.0352207835677908,0.0268872889558902,0.02669208739882,0.0224808107401478,0.0250026588140719,0.0223349045344272,0.0985839419492111,0.0238999231446105,0.0219474044536681,0.0736114277813939,0.0211014142764157,0.025177508140034,0.0529887165014943,0.0253649601849617,0.0349777029282021,0.026747736853388,0.0278339699703878,0.0540137697344344,0.0243167082279326,0.0300218026774217,-0.0131593301191326,-0.0557574269596896,-0.0149826604900199,-0.00741653172536961,-0.0300178702493665,-0.00378305398890448,-0.0190875731047163,-0.0142326738714014,0.00366051284303611,-0.0109670631006216,-0.01233117901929,-0.00910200179604715,-0.0432669513881407,-0.0113850698465146,-0.0101395160029509,-0.0344203694847966,-0.00939405728565451,-0.0122774570425673,-0.0246424809946873,-0.0107346966208688,-0.0323537844237293,-0.0126149945225322,-0.0108024216036566,-0.0356178526076172,-0.0074481732580988,-0.0193147134492869
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0207835594182644,0.113755789813764,0.0328213230824547,0.0268634598223376,0.066545449946007,0.0302137399774149,0.0297055279026104,0.0282287543576163,0.0263451247205977,0.0222415264359436,0.0278292439870901,0.0274084993048628,0.0910257641931776,0.0245073811102481,0.0233604265399409,0.0740902436504917,0.0224273219943094,0.0256445511005878,0.0503985673835296,0.0233747855689319,0.0338098529947182,0.0288297861615431,0.0285605829044002,0.0623240251002415,0.029600575583621,0.0293041369452951,-0.0105283596601975,-0.0718880347811623,-0.017553749674174,-0.0158672039364798,-0.00489797271058023,-0.00489824615175342,-0.0107381185483135,-0.0153744530605653,-0.00225138472621002,-0.010432526378707,-0.0156682107378591,-0.0163513265863435,-0.0639747377192245,-0.0158024324832304,-0.0122097961574716,-0.0258753878603652,-0.00840658061555646,-0.0124267767030842,-0.0277053844173108,-0.0136243972429976,-0.0238151931373514,-0.0129322250230335,-0.0110527476413346,-0.0291439541659654,-0.0196721888241452,-0.0320307395598208
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0218103855931567,0.122401652183954,0.0345595545024345,0.0242856196446991,0.0742684991962803,0.0302517142812491,0.0321232519740628,0.031659446822604,0.0284343886229744,0.0220468668418217,0.0259435070040747,0.0263898111512081,0.0751673434383314,0.0323357320832767,0.027900062501109,0.0697100148811254,0.0220011904715205,0.0219208000376026,0.0503134475651946,0.0238074986448209,0.0324670689959458,0.0239051315249103,0.0292628008522425,0.0577882097792886,0.0289472832096439,0.0302987181964685,-0.0101240815142443,-0.106243822997689,-0.0235826387885677,-0.0124430116571795,-0.0347688918129433,-0.0103041573901112,-0.0172992948642983,-0.0222838135424608,-0.00455166633139129,-0.014017404538143,-0.0190105157535518,-0.0178016166006666,-0.074928835680177,-0.0236024611352199,-0.0224075809805283,-0.0494508268955834,-0.0117732831025278,-0.0118735072223571,-0.0479632402277297,-0.0116207936028141,-0.0137668885374778,-0.0136576997440375,-0.0185481057327697,-0.0323147749139261,-0.0213378121299305,-0.0262012369736193
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0239645504107836,0.109446759997801,0.0315013228619732,0.022527925653688,0.0753990095698254,0.0291570469920855,0.0358218602753143,0.0260954089448517,0.0300081847339741,0.0221381652601822,0.0291508831545499,0.0246306297891191,0.0958424181337521,0.0273487081881344,0.0254277591919492,0.0590851818547215,0.0235928294528799,0.0250090117235038,0.0505982063499571,0.026675216153354,0.0342734729521192,0.0316721317217357,0.0273383764246491,0.0539718657332443,0.025503222539455,0.0338198519363971,-0.0141936020669217,-0.0807254157905685,-0.0135115609327611,-0.0142642297292672,-0.0320178979722181,-0.0163632175605852,-0.0251882050593744,-0.0141035469716426,-0.00465726715302722,-0.0128925972101044,-0.0239500328030246,-0.0134503437827661,-0.0506170078207117,-0.0201797026320901,-0.0135508736711396,-0.0317713102713824,-0.0122343069961242,-0.0114681426300235,-0.0245864674180962,-0.0118516873664151,-0.018763630079205,-0.0181887969246787,-0.0113282018508865,-0.0314028717661142,-0.0132813926810499,-0.041939054109953
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0222310067504856,0.109563135509806,0.0321661220683567,0.0239305040982735,0.0717926291500721,0.0298768874451933,0.0438591520119012,0.0286800702753367,0.0273251035423534,0.023776559825337,0.0228617089184902,0.0231255101312041,0.0908265118703392,0.0307180929001549,0.0232069397136969,0.064546317005764,0.0217037042528666,0.0248969505373443,0.0486699829206278,0.0249213398808113,0.0357752721610495,0.0306850386928964,0.0270196800275979,0.0627116574820347,0.0262411652918496,0.0288889575361569,-0.00582091231742726,-0.0499266424514943,-0.0139223463802872,-0.00615479376661615,-0.0127602472680293,-0.00544412577953815,-0.0202118849064952,-0.0139002244297987,0.00109141780899973,-0.00605031804609997,-0.00675489616793747,-0.0066384875818006,-0.0263492839111457,-0.00811288288458296,-0.00693122983169484,-0.0160113540605768,-0.00658266932181005,-0.00931547187751702,-0.0131178697683423,-0.00315206419311077,-0.0151866641342998,-0.0162126591992109,-0.00740457304376459,-0.0273604730658468,-0.00734331463550752,-0.013470400828393
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0238395637131512,0.103076624109858,0.0292883380004491,0.0240632776008767,0.0715524899440255,0.0311357727898084,0.0322266848697877,0.0265740877594453,0.0261836405857261,0.019742406521446,0.0255013205711402,0.0249914339552393,0.0935929106133765,0.0291317854810312,0.0213554645039373,0.0731877667629058,0.0222547487952501,0.025370090580037,0.052098223948157,0.0255965051648901,0.0380834294260889,0.0274757020505963,0.0272619350362882,0.0674756946262514,0.02589117943079,0.0330489231594472,-0.0091571911364681,-0.0297908839599924,-0.00967872448849097,-0.00744202209803749,-0.0139503392366349,0.00118581957692192,-0.0114762442539533,-0.00759115592815632,0.00167464665980784,-0.00521289910765117,-0.00926166886632062,-0.00454329036606394,-0.0132671007403208,-0.00655976669520873,-0.00710076019731743,-0.0108223746145192,-0.00365941649477008,-0.00711813240844783,-0.0139645383168248,-0.00760980615397739,-0.0125287177477215,-0.00830148648026702,-0.00483434801054107,-0.0255034133183945,-0.00677816263628183,-0.0260876307269543
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0222101431041332,0.10529607262157,0.0318642324025269,0.0198841078718257,0.0741001066260106,0.0293586102922517,0.0300070804596685,0.025088215590386,0.0259927187042115,0.0211617624606779,0.0306826605059485,0.0229912472809515,0.10165858673527,0.0268845272373605,0.0229547042708556,0.0748213638315453,0.0237095888935086,0.026674681150968,0.048095992422504,0.0229515638351109,0.0376834890694613,0.0295414384017836,0.0308945683812141,0.0499303427436205,0.0306433411522038,0.0349188539544314,0.00459258950350912,0.0244487942687154,0.00205151957113447,0.0016757456640861,0.0168097101945591,0.010206946851038,0.00324239833949097,0.00182369762992051,0.0116254624430688,0.00428298511389582,0.00495648126986051,0.00349753302406602,-0.0152188233601922,0.00172129858118005,0.00384664084928203,0.00848049818138179,0.00707153578942597,0.00645496394410204,0.00853465185310663,0.00194277643138054,-0.00441261470424143,0.00358542442197434,0.00171040057707616,-0.000773210917497882,0.00410377058071644,-0.0135427550094902
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0221143808421237,0.100536677315848,0.0309335981246166,0.0228636361667373,0.0768871981697186,0.0388588795947064,0.0312425352054001,0.023795005486504,0.0270983026413704,0.0227037070844369,0.025326871089591,0.0279458850393399,0.107572698167229,0.0238272521973467,0.0234706991348152,0.0674993605154968,0.0222481557587015,0.0217848154136838,0.0524394611261225,0.0243030530234459,0.0323437682453561,0.0274375788426109,0.0293146615587234,0.0549119358661873,0.0274552140655873,0.035084669324301,-0.0027040324274158,-0.0242296413833965,-0.0136353881151074,-0.00433103043425806,0.0077700235180584,0.00409067079096991,-0.00718811723624032,-0.00584643569043135,0.00760892507069659,-0.005653503214846,-0.00311293484999354,-0.00630169823667385,-0.0240669856926013,-0.00332327849647107,0.00149672507166179,-0.000379727553267817,-0.00155112643787257,-0.00197084647658572,-0.0152344450950553,-0.00364373909281832,-0.0067717203544314,-0.00735326948535488,-0.013567576245701,-0.0174291919546391,-0.00342046072309919,1.75104046487992e-05
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0265681632131212,0.0917848558366878,0.028610995263146,0.0230284692395339,0.0713500965545966,0.0391913094360487,0.0266267446704612,0.0262685947860396,0.0288260689207442,0.0230834122284057,0.0271071336215055,0.0265106491107067,0.10212700829682,0.0285325658059976,0.0236550267513937,0.0657432671753892,0.0275734025210246,0.0271263933147239,0.050273016496013,0.0252586029241749,0.0394411557890549,0.0299048600427267,0.0290262863413173,0.0558006933793247,0.0265115394025518,0.0300696888784905,0.00161701145441017,0.0109801923045822,-0.00269694509213087,0.00274619737632131,-0.00153895058036071,0.0052319940602127,0.000884247471563986,-0.00208079992768009,0.00834475935965411,0.00239584055008703,-0.000391766866130892,0.00354391822049089,0.000268502249747515,0.00156758050930927,0.00235105779882448,0.00789510410433991,0.003310349294759,0.000179743852409722,0.00701876650938724,-0.000664580532119937,-0.00228845944458873,-0.0121903862893508,-0.00128996091972215,-0.00770050773153538,0.000585148907209951,-0.00410407164841069
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0242420568199081,0.10020388280008,0.0316438062848882,0.0235740567455673,0.0685428811028374,0.0369657435886122,0.0288152131976948,0.0282769116408491,0.0263395869482285,0.0242712516884131,0.0248343299614191,0.0269101479692299,0.0988681722725551,0.0261098792822362,0.0217419531971618,0.0658941443099723,0.0242233602415924,0.0233642581981701,0.047739258311132,0.0322074409714147,0.0359207072067246,0.0314507922042045,0.0327849334852142,0.0579982212413161,0.0277327376294551,0.0293442727011233,-0.00314873364988641,-0.0329640990884427,-0.00668010458887671,-0.00355705813646896,-0.00360874129240558,-0.00826085687446206,-0.00308638302504298,-0.00967573849199971,0.00591535431618702,-0.00380376461593677,-0.000919508758593708,0.0015717382505358,0.0302598069961673,-0.00389707095753187,-0.000582874214992837,-0.00570310951077626,0.00146714137242604,-0.00335603521182338,-0.0154357415767359,-0.00974950718604659,-0.0188473467704396,-0.00126868125420866,-0.0102474094400419,-0.0245751874551366,-0.000476109264443951,-0.00783773014298774
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0255473154238351,0.0980163006494758,0.0339627801296372,0.0254001474295809,0.0672315695106715,0.0370181035548041,0.0351924222096314,0.024844385067308,0.0293636713590066,0.0223160264384454,0.025705220844903,0.0237226017058059,0.097390967266416,0.0278796112185576,0.0221226052061187,0.077269877250018,0.021056006211866,0.0218137609713764,0.0500135680959067,0.0251007534142137,0.035257383487817,0.0277360293737196,0.0281882937537878,0.0574477159170088,0.0276548612889818,0.0327480222211072,0.00292081503752883,-0.0175776060957498,0.00764551938803183,0.00696266330635383,0.000682287834260805,-0.00992674809399741,0.00116530498155428,0.00537177267326612,0.0130732949217164,0.00375851751413586,0.00743055878480698,0.00568156101106116,0.0579405705042903,-0.0047006491154327,0.00331839003175863,0.0205725119986509,0.00437455031422893,0.00406160034023865,-0.0191309372062275,0.00135935683754701,0.00824223677937428,0.00333151852017018,0.00944457521865368,0.00884541681792437,0.00534671366756441,0.000565592943903553
