"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent"
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0309290420015438,0.0831111084613152,0.0331404217618319,0.0291645538092801,0.0270269956181217,0.0389085612939756,0.039053365333844,0.0275134379066882,0.0235565622647644,0.033865610856165,0.0254680467604257,0.0669590630567873,0.0269511824764523,0.0273123974986447,0.120576814465697,0.0266425842641079,0.0274980298904546,0.0239117662960349,0.0299791053905016,0.0240714628711592,0.0511418485514978,0.024638677667531,0.120936291960807,0.0376430695423683,0.0172367860140706,0.0194012388682818,0.0110968663418957,0.0122046226530903,0.0124027921831769,0.00778565439295983,0.0163052071687361,0.0117249768528432,0.0113001020757091,0.0137998660076038,0.0132875169885695,0.0344683422635543,0.0122226038585665,0.0127191762463997,0.00517105999802914,0.012701923669899,0.0164191001124824,0.0119931938133219,0.0149855235002331,0.0103743344549422,0.0267661350421981,0.0165497456868189,0.0785811975115065,0.0186207910066787
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0244950359820145,0.0809168362196531,0.0302196823718073,0.0277074067882858,0.0294618489944619,0.0413436188495919,0.0367144030473939,0.0305052616108599,0.0260866850579439,0.0393603671255127,0.0284919366469621,0.0715551439428483,0.0261553867922948,0.0258217299720327,0.117433757683566,0.0245549474774341,0.0283993650336361,0.0239879896282756,0.0287258879581125,0.0237154206239807,0.0374841710359276,0.0251263346236552,0.134752999177001,0.0369837833567477,0.0058664810835469,0.0171818149945735,0.00464355887121697,0.00338300336722382,0.0065444894711532,0.00176841605804158,0.00658138099598784,0.000371172188211458,0.00410116663602389,0.0018817652102236,0.00207009240966585,0.0194401620472316,0.00432371632713192,0.00640790851708752,-0.0124916784059581,0.00426751034001247,0.00534267808769865,0.00500821122186544,0.00647061856187718,0.00419671527116061,0.00215305677905341,0.00357467107329828,0.0323041486267282,-0.0023673408996558
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0316385046686727,0.0823604618601922,0.0322700636946868,0.0234407389517608,0.0248609850737242,0.0319885265096218,0.0378764129466945,0.0242636275477263,0.0263723876396708,0.0322582032497079,0.0263894456827301,0.0832496228958707,0.0238511105433829,0.0256418815126033,0.11769270977284,0.0275427561511459,0.0271978624483842,0.0265551686956792,0.0281049538239853,0.025372872825898,0.0461369820869748,0.0227368650528088,0.137286854325232,0.0349110020400067,0.00510868580862044,0.0183090518256026,-0.00151876691996854,0.0049689387864213,0.00265928392242896,0.00702622950402264,-0.00017707877521895,0.00320443416687726,0.00497287593774153,-0.00210807248487406,0.00191301134474452,0.0161052176882914,0.00350203580014405,0.00444983376731177,0.0248574025424277,0.00301615311857062,0.00342130835609915,0.00206796946302563,0.00387355748286843,0.00251379981035037,0.00863900153369973,0.00360494675384451,-0.0176564488609103,-0.00716650921418292
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0270250551666658,0.0754890314856194,0.0277685289230392,0.0269656966575964,0.0246228397951143,0.0347777430093645,0.0422030071217883,0.0260356901333849,0.0240649796098159,0.0308592077604676,0.0229637306350714,0.0740814890697146,0.0230434020400961,0.0233047591425104,0.130038572571201,0.0274446032407545,0.0271304152606156,0.0239717367824482,0.0338042596276331,0.0248038924939362,0.0434395162353398,0.0233222387223629,0.146881328207886,0.035958276307574,0.00290431053177801,0.0293138610831852,0.00721458354753422,0.00456547119032642,0.00691961080264291,0.00478256216769805,0.00803941024085532,0.00510519856389414,0.00683416507347033,0.0083980393169484,0.0037103392750318,0.0182186350312216,0.00525644812134967,0.00683337182408678,0.00921835837532355,0.0105461316045444,0.00644239649884874,0.00529529579526242,0.0117985996186732,0.00386494885474464,0.000960228660178813,0.00664344150336882,0.0648018109703847,0.00251288112912248
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0312382901904347,0.0785582513488154,0.0339395084123853,0.0229969296746644,0.0267428623887606,0.0317614772135984,0.0356511450455005,0.0286686964922894,0.025315811612686,0.0301833242011453,0.0246848068443667,0.0781116571151478,0.0236742077724629,0.0229141299752103,0.127094864251141,0.0226067357390245,0.0258372902188696,0.0339761931231141,0.0345585024059494,0.0204490661035896,0.0512284657260664,0.0238928429089769,0.136506943388521,0.02940799784728,-0.00190376675733369,0.019499997456303,-0.00419038819688781,-9.40706860495003e-06,0.00373226909546001,-0.00213809643114892,0.00412801183876436,-0.0065217540065026,0.000509523264603149,-0.0017832715563921,0.000848770978522915,-0.000761008020267293,0.00174063640189205,0.00213557753364772,-0.00931734645486786,0.00245486005700831,0.000493316383729352,-0.00758998206750175,-0.00146709736353351,-0.000227384575036013,-0.0100300382551615,3.65336559534321e-05,-0.00805624221439195,-0.00106262429186321
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0238174368660378,0.0850496070632803,0.0315121782870086,0.0242179062542558,0.0247519990990118,0.0351186062912067,0.0371907778079248,0.0242400225308125,0.0233474101138558,0.0358387275676626,0.0235075890695004,0.0636251445193528,0.0222035940518907,0.0247834281729766,0.126333679603748,0.026319076060431,0.0281247728116339,0.0276969224349804,0.0317424093429781,0.0237520300543666,0.0445212375162769,0.0226114739217291,0.151264375697308,0.0384295948617709,-0.00293828200040247,-0.0141541919985078,-0.000215427856607392,-0.000735496224889553,-0.000346459208195094,-0.00523583051558597,0.00344414184159,-0.00603777620277668,-0.00169529119885533,0.00318040500979048,-0.00147023313674862,-0.00367511064361201,0.000895467978582219,-0.00241998449523751,-0.0321175095220396,0.00539054015157529,6.28350097731689e-05,2.49231118908368e-06,-0.000770756693059793,-0.00175625369418666,-0.00180486888690732,-0.000757301018450818,-0.0112623425621493,-0.00996114129871785
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0270265003744117,0.0794303175721782,0.0325045459337499,0.0249690695458074,0.0262909619068692,0.0397339366761738,0.0343055194067545,0.0285883131218656,0.0226319611680273,0.0334391317564534,0.0254496852888296,0.0625540777080367,0.0235973946458816,0.022674470753747,0.124853377430262,0.0297762420847161,0.0287824538194547,0.0318283157946847,0.0357529270552642,0.0242070736256606,0.0432078236246666,0.0250003104272799,0.139737518166312,0.0336580721129142,-0.0096156729878334,-0.00785900744761921,-0.0173902849350471,-0.0115599367137777,-0.00908792973204603,-0.0199725720434302,-0.0177331794409761,-0.0132722360953799,-0.0105165462671064,-0.0116517504756514,-0.0107531070220979,-0.0127930704586831,-0.012810446717615,-0.0109008147363075,-0.0742051921686368,-0.0094324393815539,-0.0143869421887402,-0.012541495610735,-0.0171835667049725,-0.0124977787854882,-0.0338302901687479,-0.0106027267585945,-0.0805031635407415,-0.0226932190416174
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.028177370125711,0.088209651820504,0.0371566320876877,0.0248411585333116,0.0252428875159075,0.0374943820907554,0.0394648976114174,0.0313059433690056,0.0269271307376648,0.0337783573826032,0.0240845152803178,0.058173407283421,0.0263647373610769,0.0256321072792304,0.116413679818974,0.0245976105841146,0.0314170833888067,0.0333943641038467,0.0323808183545478,0.0240227658618859,0.0414554178545119,0.025427728187511,0.130460092989852,0.0335772603773352,-0.00202546241858045,0.0191558358140724,-0.00421722243164228,-0.00261436501391451,0.000692050290601299,-0.00188692640653011,-0.00690690129244487,-0.00633599480556764,0.000629542997806946,-0.0059675414095541,-0.0026311575084224,0.00534683316499802,-0.00257192802484314,-0.00311138156423554,-0.0231770495629211,-0.000270945639741226,-0.00185936900579036,-0.00298140330147473,-0.00578413942337677,-0.000780651549310412,-0.0149295449672159,-0.00215638572487852,-0.00514079741676548,-0.00818290040319432
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0328523857939656,0.0864303289891837,0.0341217033186956,0.027233391337083,0.0245415239435328,0.052544162621861,0.0362798069694035,0.0264752082954006,0.0231590572642529,0.0300240402456929,0.0234249152152796,0.0665875447853498,0.0225947027374224,0.0270208501859771,0.129697276134802,0.0272821889577098,0.0266824406243309,0.0291480242637723,0.0290677894913603,0.0230414864265812,0.0450252775487242,0.0252711618382176,0.119780115075411,0.0317146179359903,-0.00704929151342699,-0.00724464946928182,-0.00960114648695004,-0.00365849638720965,0.00125326769487111,-0.00869313591664356,0.000457168629909726,-0.0025983622111032,-0.00104209108609549,-0.00340047962159151,-0.00532586147847439,-0.0137103873553921,-0.0016765858541262,-0.00195874092587438,-0.0368831516622726,0.000973329128242423,-0.00336964386017379,0.00321601175299882,-0.00100447959641397,-0.00273662353843556,-0.0251749651433491,-0.00132440181906786,-0.0252035098488679,-0.00983064625107345
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0284796705526849,0.0948270970820259,0.0340212656574327,0.0252813167920741,0.0268756996091982,0.0445777760375405,0.0363816462328379,0.0299671831046414,0.028582397045165,0.0295381895085658,0.0251347854545769,0.0577615915379845,0.0252330681280735,0.0276702912580972,0.110471746996069,0.0267767276557196,0.0292175198557199,0.0274124064901161,0.0345738957628879,0.0224677159395739,0.0432565715029739,0.0249497041622837,0.133207788658918,0.0333339449748385,-0.0134015898474666,-0.0310373017378912,-0.0180009563472473,-0.0122717304531062,-0.00394567482230457,-0.0258564620504305,-0.00171588589077766,-0.0158702328017919,-0.0103715735390342,-0.01315503023926,-0.0109444872728227,-0.024783451353895,-0.00998723154817944,-0.0124988898501181,-0.0689684861855821,-0.00821478215561578,-0.00885329295536267,-0.0128510438304741,-0.0162738453329749,-0.0107997997994677,-0.0362617656751141,-0.0109210804124574,-0.0635516347321421,-0.0210531612791084
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0278233070337695,0.0762794990103418,0.0325414728540132,0.0280495270527208,0.0267253516517422,0.047906283611138,0.0335344653036771,0.0304216641065848,0.0287621196095653,0.0332661965485122,0.0271422577262319,0.0557313367286792,0.0275005125478191,0.0262034996220022,0.125620312316104,0.0264044814063687,0.0289911823899674,0.0268438576775927,0.0311317408490253,0.026070325549164,0.0428182236784062,0.0307410845017717,0.126700427119753,0.0327908711050499,-0.0119027071274923,-0.00851132392500905,-0.0155603392454938,-0.0141231802331232,-0.0118505029910327,-0.0228248102962795,-0.00775216332115601,-0.0121467622172408,-0.0128902978925594,-0.0202508141727643,-0.0128695717308256,-0.0267521142898529,-0.0140433182780553,-0.0182088309245132,-0.0799143550028001,-0.0105663770285271,-0.0180511144098879,-0.0143346992878577,-0.0137154605344642,-0.0131105998854397,-0.029790505020064,-0.0107485888904177,-0.0689538802549901,-0.0362498115433908
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0255833008228528,0.0804291008334662,0.042437899994411,0.0281927178948449,0.0281055452699469,0.0495853840609395,0.0362814996356438,0.0327059939314341,0.0269382142576992,0.0337425813689667,0.0238292606362007,0.0613346197788044,0.0331613008767017,0.0257112468616761,0.127158618465335,0.02379567205045,0.0340505553371698,0.025391939936874,0.0262270535188544,0.0272150511503364,0.0414616978375292,0.0238728314444583,0.107484152592822,0.035303761442583,-0.0144843883235009,-0.0238147305040651,-0.0270634360531677,-0.0159141969832226,-0.0142730908024265,-0.0319050642041526,-0.0118025936470613,-0.0212032431158722,-0.0183958003595892,-0.0306202758237598,-0.0146296284042275,-0.0555365804678146,-0.027297400291842,-0.0152757911940247,-0.114634069505502,-0.0138023723323941,-0.0229425277062095,-0.0114074270631103,-0.0175718862815397,-0.0205975050123674,-0.0167670015045664,-0.0137379434350572,-0.0888157314178074,-0.0293852782366645
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0285766825281228,0.0809593020766414,0.0311796772121967,0.0262416104295556,0.0271102782156257,0.0460527188115383,0.0325709195021376,0.0265026991905622,0.024818688240436,0.0380237854031025,0.0256767661617952,0.0557076794202759,0.0313234055611113,0.0246295562493684,0.134242599141103,0.028817940937079,0.0335732674340154,0.0309771751354967,0.03065230697313,0.0238381516086682,0.0450065916726268,0.027001512962737,0.108067596956481,0.0384490881761939,-0.0150807594392208,-0.0240671426634598,-0.014812265043202,-0.0151556172746261,-0.0134513652447619,-0.0367413864897171,-0.020168370096253,-0.0138990629991699,-0.0130592487934523,-0.0344145190122957,-0.0158310306454312,-0.0280885546629723,-0.0183689071288129,-0.0112748074000444,-0.0978082919286631,-0.0115949802753115,-0.0172673714054153,-0.0113828895046648,-0.0127387098521838,-0.012016457929516,-0.0275257698725866,-0.013129657690404,-0.0530909539342902,-0.0455132439636765
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0344517565882857,0.082856268927142,0.0366720094866182,0.0259263980433103,0.0282643655470861,0.0462072018124734,0.0358969752254673,0.0285302527144635,0.0259722116955964,0.0285750864010155,0.0242052280688059,0.0505576808834571,0.0286783551958707,0.0248423882601783,0.123771468571866,0.0262464953823085,0.0268877876696089,0.0307737083401799,0.0337915716700402,0.0244882754156757,0.0499452046789331,0.0310160942747087,0.118841025719801,0.0326021894271078,-0.0114284335385917,-0.0189868495592059,-0.0170999758205911,-0.00655510038770834,-0.00831767263985314,-0.0174951312285473,-0.00679829120702391,-0.0123450236647042,-0.00744552175297467,-0.00955995352052535,-0.00726063376993582,-0.0137531399765285,-0.00661048605415406,-0.00741938510632356,-0.049805847467341,-0.00506635200540358,-0.00934834509578192,-0.00806490692486156,-0.0106277000646294,-0.00591479087248367,-0.0234883631302986,-0.0140398608124034,-0.0313815187728335,-0.0142310886696234
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0334893816807347,0.0738871718805578,0.033423090868185,0.0284678034342313,0.0262101172688343,0.047655407609061,0.0309926095397812,0.0281787629772208,0.0241657090379588,0.0319605917667207,0.0258894918260555,0.0559736029048686,0.0275204821555094,0.0237371133105375,0.129737078078297,0.0281758972375927,0.0268599687877417,0.0277609446601695,0.0314285650727049,0.023019485865757,0.050845584996487,0.0306930273914361,0.122124775740487,0.0378033359090696,-0.00473784923235295,-0.0107578581541873,-0.00987984703375284,-0.00898207534877399,-0.00665426421219536,-0.0143288327361532,-0.00151064344558819,-0.00907376766817261,-0.00181782904154059,-0.013307322743976,-0.00609407025263594,-0.0164715726150092,-0.00941880032851347,-0.00453005626649732,-0.04538494492303,-0.0038405367779058,-0.00524702516890559,-0.00758783260266149,-0.00729141258741193,-0.00526886017727777,-0.0152855072469217,-0.0095896774557948,-0.0145754594954135,-0.0277435622319145
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0263335209966673,0.0839887959438705,0.0322149814921396,0.0264482380282049,0.0251488345599076,0.042829318118165,0.0343498979744634,0.0311305982414888,0.0230450859787216,0.0330683837061392,0.0251527683825857,0.0477571186496144,0.0251189348054001,0.0300942846930071,0.120333156770415,0.0236811758320957,0.0324712632583743,0.0278783264327885,0.030882755501423,0.0294575175479981,0.0438460275260922,0.0323025344867517,0.13410294732306,0.0383635337506265,0.00634563051390727,0.0238365116735852,-0.00217041113096859,0.00691695628683526,0.00579946826163513,0.00149669737658295,0.0161671639528173,-0.00032940905589674,0.00441063628489497,0.00442851190017191,0.00271520637902776,0.00736531370689747,0.00457623097006257,0.00672792582502915,0.0143596262006678,0.00505172514526756,-8.4186126899053e-05,-0.00612783576329831,0.00489000706390268,0.0105505767506612,-0.00517643621431547,0.00716410182390459,-0.00610628213173417,-0.0100893086011895
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0255813432231671,0.0820853081594694,0.0347702289808617,0.024247184072621,0.0286066221526029,0.044332453984157,0.039755984462911,0.0304508167755406,0.0267730318285349,0.0324802389714842,0.023835347393171,0.0539323202042831,0.026636386150947,0.0226579537682235,0.122426310484055,0.0273175279411953,0.0265459682316787,0.0257571460290693,0.028983263180131,0.0250350013851254,0.0418563298827348,0.0299865160640911,0.135286327127542,0.0406603895464038,-0.00286394199094123,0.00226577924796185,-0.0137151924648989,-0.00376405796813869,-0.00337740602506974,-0.0126019172178315,0.00337434697293026,-0.00938853987190995,-0.00383363804246537,-0.0074792993399484,-0.00233876755743394,-0.0120049452863514,0.000676205945569971,-0.00190507840039735,-0.0226710689193876,-0.00192573515091464,-0.00218968615011544,-0.000607545310492611,-0.00169164057192384,-0.00160539345203194,-0.0152997098947538,-0.00877120862726778,-0.0292543147710546,0.000241460506641727
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0366812351747923,0.0769494694092082,0.0316573995366302,0.0268329302787081,0.0300090784284991,0.0331485965554871,0.0406783967373443,0.0298615223520682,0.0262099840061505,0.0283785859902033,0.0248493072987474,0.0630372878293164,0.0282497436964783,0.0282323899493499,0.121314991742395,0.0275340257148374,0.0309148318990716,0.029024802428546,0.0336777756243354,0.025348622194958,0.0443759607839535,0.0323860959356423,0.114316509658115,0.0363304567751626,0.00405007683012142,0.00349503728643174,-0.00135083292354371,0.00200554468060264,0.00363067483419125,-2.27875019393693e-05,0.005248268421949,-0.00262257370323683,0.00221475754677283,-0.00142660564028105,0.000580579228852624,0.0048170812342465,0.00519852926307303,0.000184145868333444,-0.00118891875075655,0.00273910773088332,0.00422502906985131,-0.00121453680915072,-0.00199253762726269,0.00331305879850494,-0.00141123731845093,-0.0122540945303363,0.0112634518179489,-0.00550723281552552
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0317756096615773,0.0733196796296211,0.0332301777635763,0.0255533542702867,0.028990081940331,0.0389336146383698,0.0430070858942828,0.0335450545905996,0.0273879132260852,0.0288945958611152,0.0296025911109039,0.0572051439747189,0.027324723340133,0.023273501041992,0.11678773441082,0.026341837342272,0.0313744267500709,0.0340734595000529,0.0292801805436609,0.0243588650688425,0.0440544937456659,0.0318988668603746,0.126162821081794,0.0336241877528533,-0.00345944680886291,-0.00885331718863721,-0.00932254196071934,-0.00412827569188803,0.000129433148062404,-0.00659065865622175,-0.0062176596281755,-0.00993082648626898,-0.00666733576935243,-0.00213593676407314,-0.00089391258223181,-0.0210897382395636,-0.00638700682293221,-0.0014045276064132,-0.038480730918648,-0.00096782720067945,0.000647949581054846,-0.0137503282046976,-0.00183055446426337,-0.000585544793855533,-0.0246757908505751,-0.00305877033550979,0.0405411373346778,-0.00935553966219087
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0287914385160914,0.0734711180779124,0.0394473216567826,0.0283075036327203,0.025345293276641,0.0382272929985002,0.047201734083351,0.0284749772805202,0.0258705989905012,0.0304441204649049,0.0261624890836503,0.0517865547434749,0.026235323472018,0.0264577323917986,0.120825901274023,0.0290119220691792,0.0295087143783111,0.0237763336197986,0.0256181473610666,0.0249064459382573,0.0451453521314475,0.0282164885373558,0.139935045154337,0.0368321508673567,0.00116319446119499,0.00148015744356692,0.0116848938259131,0.00815396424843505,0.00372339982155428,-0.00113392143825366,-0.00496797750441716,0.00433648859972109,0.00581259316694939,0.0061838477548726,0.00133190457773324,-0.0125433530465705,0.00422619320546198,0.00337094278753457,-0.0316669720912953,0.00787009064438712,0.00903166859582599,0.00464903919249645,0.00404056842732923,0.00245586508685499,0.0126894175285711,0.00537580141750279,0.0782910346104541,0.00520054759979121
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0324856870191517,0.088574948572893,0.0309304352048776,0.0252611697172615,0.0251521828691594,0.0447351623397925,0.0447366517650128,0.0262527450653535,0.0228212975238501,0.0291203691639907,0.0241743616697372,0.0547939994436766,0.0288038729924996,0.0241858159973789,0.133315624751451,0.0264256784005659,0.0300673322899969,0.0279525926116697,0.0298840666296895,0.0240491001032929,0.0428690927031101,0.0319090624441288,0.114907993711235,0.0365907570102256,-0.00551149786033295,-0.00894139823281724,0.000233624520877579,0.000900169347591189,0.00293537657374246,-0.0179492097142347,0.0212185259300266,0.00243426583859752,0.00212673373493582,0.00314675056411231,-0.00056714111476017,-0.0139757850581995,0.00176767821236925,0.00107353424778989,-0.0491888609012696,0.000440686705556331,0.00494322355944849,0.0008332796775596,-0.00381965303806256,0.000221156512216596,-0.00960516198060794,0.00118055171851672,0.00780404528280281,-0.00259933546333474
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0317358702294893,0.0760142706276277,0.0396087422241887,0.0287538923495259,0.0293565204775074,0.0316687476355451,0.0438365495589947,0.0305546588759604,0.0274159208586287,0.0317233932832448,0.0291842004070207,0.0551943559599537,0.0261891071991155,0.0252624115449568,0.121014375719917,0.0323453609049782,0.0323972889081056,0.0311825378147532,0.0325817699362211,0.0234132373163131,0.0421274804085642,0.0307647470695872,0.115360436913475,0.0323141237763263,-0.00247656563577819,0.00160604952939709,-0.0140960563711819,0.000345988433887149,9.61400788677056e-05,-0.00383126134022256,-0.000124901081476472,-0.00945385605328283,-0.00617121829171162,0.000899885155590702,-0.00403335508737336,-0.00382608261806803,-0.00347733418740137,-0.00460412474589045,-0.0412057567854101,-0.00168764191240961,-0.00923215414878338,-0.000898687168010825,-0.000703406442617825,-0.00179879101758781,-0.00951642237215656,-0.00405856886344218,-0.0135970889027394,0.000633794613490221
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0264218790971342,0.0832250369130996,0.0323865071862103,0.0285362988109052,0.0304635907733016,0.0361207935670907,0.0453783829654507,0.0280963907356359,0.027504974182824,0.0319053520194463,0.0279171791133744,0.0547916957858173,0.0287874191699794,0.0268687081416808,0.133156421223699,0.0281546086081525,0.0297688636942299,0.0246497829558571,0.0291353833846687,0.0258972166084882,0.038517315153167,0.0423748207430982,0.1050418511086,0.0348995280580885,0.00138578326782864,0.0279650578097118,-0.00562102628999445,-0.00290262657902619,0.00243078010393686,0.00195807820209213,0.00442068705822682,-0.006341381665077,0.00032491506541018,-0.00600276755316097,-0.00144077736033759,0.00162924881306349,0.00436305475425529,-0.00289629002259567,0.0162426913714007,0.00184098836417509,-0.0011317012290078,-0.00160419647346072,0.000528639231830756,-0.000768034848263405,-0.0126331647230612,-0.00992498587289308,-0.0383149846691953,-0.00314954966071544
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0292796676284468,0.0665142060947276,0.0287761331846507,0.0240222021682294,0.0262860905914798,0.0406999996336239,0.0470402215931126,0.0284463578212194,0.0252389857748852,0.0305481376752877,0.0239329700671091,0.0696192701489385,0.030881808170512,0.0254796939310356,0.138285932387096,0.0263220021608287,0.028959565363222,0.0307550804799158,0.0282101764317674,0.0250888096943503,0.0434015197678033,0.0320996028071977,0.115425002889217,0.034686563535344,-0.00692673121157453,-0.0011405632535045,-0.000426645540799785,-0.0102573048241807,-0.00739892689425073,-0.00559274728966647,-0.0207320621142806,-0.00873377428849244,-0.00614376959910609,-0.0152095966787253,-0.0052795655269388,-0.027791595221945,-0.00791326548785122,-0.00380373229084907,-0.00234537551861541,-0.007573565845189,0.00229048874036361,-0.0115455236434979,-0.00974141909859109,-0.00729913736761688,-0.0316906633736248,-0.0130642783092516,0.00216799246875339,-0.0331473803858792
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0282474492357782,0.0788208060073455,0.0354091401875168,0.0250735540399997,0.0277918767815068,0.0319377023320671,0.0316711408368899,0.0321609862030318,0.025934322644293,0.0313294158739465,0.0272412024891367,0.0539486356325011,0.0288063873140654,0.0261136550063531,0.129884783730992,0.0283739029990129,0.0329516319321724,0.0251961068140154,0.0307023115743957,0.0242214569691249,0.0490060544845523,0.0308542515948328,0.131504675182385,0.0328185501340846,-0.00573317052472701,-0.00758478986078549,-0.00987593741193861,-0.00375099385249921,-0.00368942588138027,-0.00511537172252797,-0.00197259951657647,-0.00622227578713624,-0.00607380522910907,-0.00822849001281052,-0.00232571913626791,-0.0077363909221803,-0.0021393124385426,-0.00350363687782093,-0.0190539686375892,-0.00519391654693312,-0.00938812694481053,-0.00349159863206931,-0.00691173345526252,-0.00316971969715364,-0.0175997853584346,-0.00257097592171001,-0.0184468405046051,-0.0153211420521736
"FEDm_84","2003-06-24","2003-08-14","2003-04-01",70,0.0350363334717513,0.0852075713721653,0.0324894456834345,0.0295500294860848,0.0264031962170676,0.0399860450497594,0.0411857462948332,0.0306910874184022,0.0233736325265185,0.0281661290495489,0.0320881137228718,0.0539641150714848,0.0273109587693976,0.0248839534747411,0.150033788012695,0.030656894607093,0.0300330514716616,0.0301639701929389,0.0299753994988379,0.0262491061128396,0.0329317271829232,0.0332395282366863,0.0921033038325719,0.0342768732436913,-0.0116342565907457,-0.0149702302881077,-0.00492847750913921,-0.00498096241099341,-0.00538362597670855,-0.0123991300029458,0.00224907867543781,-0.00826608271555544,-0.00604180662279771,-0.006595404951988,-0.0102153383896778,-0.0338055924297735,-0.00669292251523265,-0.00421121683324484,-0.0380433849363205,-0.00978408225882066,-0.00498958177383671,-0.00243327382088199,-0.00702155042758739,-0.00833964291067964,-0.0148408069762431,0.00194080330420052,-0.0108871601403605,-0.014356748364872
"FEDm_85","2003-08-12","2003-09-18","2003-07-01",62.3793103448276,0.0275736953939451,0.0772965659131028,0.0300818926266747,0.0245140051832315,0.0291668722343359,0.0426284131590786,0.0420218000681207,0.0309869689714773,0.0308885081896326,0.0314280107192804,0.0291714147662227,0.0538611346480399,0.0281638666180778,0.0249606909160907,0.123020500584682,0.0298255341221165,0.0248775064228298,0.0286860097802302,0.0338677527606884,0.0262982038914673,0.0374755218094922,0.0299842276413782,0.13051762057801,0.0327032830017947,0.00369530362090687,0.00226561930502786,0.00326975144401947,0.00243928169851288,0.00231600621345641,0.00771314317139148,0.0223865576544407,0.00996360164035351,0.00261010878796644,0.00741735015437693,-0.000726598104990505,-0.0021239921531033,0.00175436374160051,0.00189219664486661,0.0232358715363178,0.000540556798318125,0.00100417814786102,0.00344216898721244,0.00412893059992506,0.00116608532565256,0.00142268104262371,0.00940606154552934,0.0454914770669363,0.00603157963320949
"FEDm_86","2003-09-16","2003-10-30","2003-07-01",65.6333333333333,0.0271189498712279,0.0851453601737129,0.0352338484995896,0.0272008024265946,0.0254419969839931,0.0375596049011143,0.0395537643164091,0.0321125258030977,0.0262393788431859,0.0310429980506217,0.0304188023440163,0.0503163635391947,0.0269110276812187,0.0251017027909645,0.126210891916129,0.0288931165733751,0.0315363480868777,0.0270312980200486,0.0341231420720371,0.0257233781328601,0.0374614428237744,0.0330403463430048,0.120708635608094,0.0358742741988574,0.00593114493708728,-0.00999145313769225,0.0160893361182476,0.00971559482261028,0.00716995345928012,0.0026769623419293,0.0279593410431711,0.0100872522680826,0.0052552787675836,0.0123059349162341,0.00342676392887621,0.0114821975077809,0.00407807949162629,0.00321540974846353,0.0279623759102144,0.00860136851848763,0.0152688871053837,0.00713185717127583,0.00935820549186087,0.00359224674848027,0.010241709806623,0.00949479017978063,0.0878948187443522,0.00357942121574878
