"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24"
"SPEECH_209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373264573220499,0.0255279858745954,0.0322526229376897,0.0749868170283486,0.048385018070765,0.0332032296816694,0.0422096672288902,0.0331923723346529,0.0280331440659111,0.059812945247744,0.051174235208947,0.0371413038311,0.0515841924668448,0.0635625490550778,0.0210748127092259,0.0555632816619033,0.0411513817186411,0.0392048542837407,0.0284838007431467,0.0457435317518063,0.048922882744027,0.0411920006832602,0.0318969142383371,0.0283739991116262,0.0370772315720582,0.023673970325378,0.0776915010247,0.046358459507044,0.0346320614573888,0.0464714166335019,0.0694869810124098,0.0348112815191877,0.0331846335261303,0.0651498698370897,0.0472959186096319,0.0280744526986676,0.0237043068087101,0.0386786593469862,0.0115502010679027,0.0450156632669992,0.049902556832817,0.0307902417299317,0.0385370703779075,0.0326985830903233,0.0330341829335603,0.0958560953594884,0.0196114231113883,0.0367132383507974
"SPEECH_520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373264573220499,0.0255279858745954,0.0322526229376897,0.0749868170283486,0.048385018070765,0.0332032296816694,0.0422096672288902,0.0331923723346529,0.0280331440659111,0.059812945247744,0.051174235208947,0.0371413038311,0.0515841924668448,0.0635625490550778,0.0210748127092259,0.0555632816619033,0.0411513817186411,0.0392048542837407,0.0284838007431467,0.0457435317518063,0.048922882744027,0.0411920006832602,0.0318969142383371,0.0283739991116262,0.0370772315720582,0.023673970325378,0.0776915010247,0.046358459507044,0.0346320614573888,0.0464714166335019,0.0694869810124098,0.0348112815191877,0.0331846335261303,0.0651498698370897,0.0472959186096319,0.0280744526986676,0.0237043068087101,0.0386786593469862,0.0115502010679027,0.0450156632669992,0.049902556832817,0.0307902417299317,0.0385370703779075,0.0326985830903233,0.0330341829335603,0.0958560953594884,0.0196114231113883,0.0367132383507974
"SPEECH_673",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0373264573220499,0.0255279858745954,0.0322526229376897,0.0749868170283486,0.048385018070765,0.0332032296816694,0.0422096672288902,0.0331923723346529,0.0280331440659111,0.059812945247744,0.051174235208947,0.0371413038311,0.0515841924668448,0.0635625490550778,0.0210748127092259,0.0555632816619033,0.0411513817186411,0.0392048542837407,0.0284838007431467,0.0457435317518063,0.048922882744027,0.0411920006832602,0.0318969142383371,0.0283739991116262,0.0370772315720582,0.023673970325378,0.0776915010247,0.046358459507044,0.0346320614573888,0.0464714166335019,0.0694869810124098,0.0348112815191877,0.0331846335261303,0.0651498698370897,0.0472959186096319,0.0280744526986676,0.0237043068087101,0.0386786593469862,0.0115502010679027,0.0450156632669992,0.049902556832817,0.0307902417299317,0.0385370703779075,0.0326985830903233,0.0330341829335603,0.0958560953594884,0.0196114231113883,0.0367132383507974
"SPEECH_511",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411093570217173,0.0277286012941134,0.0683753768158,0.0331281619474078,0.0365360812613662,0.0849628713737978,0.0185588618452454,0.0266146302126255,0.0242619236399907,0.042902014192711,0.072412562003833,0.0526869351069182,0.048698636035837,0.0753989443406695,0.0240446298347151,0.0432004621628759,0.0404282728347344,0.0247767745136508,0.0280486390039673,0.048734737102829,0.0698097857941663,0.0205035320930835,0.0275451458295202,0.0195330637384248,0.0517551448060663,0.0337326409093561,0.0834028559929486,0.0234341820209067,0.0377303785158029,0.0633944467578807,0.0526446884394394,0.0192049528113345,0.0199490188778885,0.0479446099688169,0.0439930816403652,0.0403157710290093,0.0402730598271235,0.0702325803407187,0.0223823637541568,0.0520944420224749,0.0402106254376638,0.0332807128464126,0.0223347287398062,0.067847341883108,0.0675767369020969,0.0281891922168982,0.015189054558433,0.0228873897012925
"SPEECH_563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411093570217173,0.0277286012941134,0.0683753768158,0.0331281619474078,0.0365360812613662,0.0849628713737978,0.0185588618452454,0.0266146302126255,0.0242619236399907,0.042902014192711,0.072412562003833,0.0526869351069182,0.048698636035837,0.0753989443406695,0.0240446298347151,0.0432004621628759,0.0404282728347344,0.0247767745136508,0.0280486390039673,0.048734737102829,0.0698097857941663,0.0205035320930835,0.0275451458295202,0.0195330637384248,0.0517551448060663,0.0337326409093561,0.0834028559929486,0.0234341820209067,0.0377303785158029,0.0633944467578807,0.0526446884394394,0.0192049528113345,0.0199490188778885,0.0479446099688169,0.0439930816403652,0.0403157710290093,0.0402730598271235,0.0702325803407187,0.0223823637541568,0.0520944420224749,0.0402106254376638,0.0332807128464126,0.0223347287398062,0.067847341883108,0.0675767369020969,0.0281891922168982,0.015189054558433,0.0228873897012925
"SPEECH_191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352773966975057,0.0217677945544029,0.0276347338561522,0.042225553342917,0.0686861401826354,0.0823020315472867,0.0685974875750948,0.0270566675562727,0.0392294792803989,0.0551941004745049,0.0445857540097243,0.0334295357499198,0.0264483963286645,0.0893851308871586,0.024632093462851,0.0518463602447133,0.0362215146779936,0.0204047833403958,0.0373948819138747,0.040080389936791,0.0599073777767817,0.0211993940459073,0.0201838275619317,0.0263091749961214,0.0712053607449037,0.0273464484312731,0.0553270243470589,0.0104558675443677,0.0450340819467582,0.0394852575822,0.0486475138869523,0.0662628093240724,0.0429584370444369,0.0643630870928055,0.0425554184067144,0.0267484192894502,0.0346917702860451,0.0871634906642774,0.0147983969287763,0.0380731503316595,0.0322469285275613,0.0268935677063599,0.0541449703064873,0.0553270392423637,0.0412977834907188,0.0174921171613023,0.0357222039894148,0.0217588557240401
"SPEECH_368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0352773966975057,0.0217677945544029,0.0276347338561522,0.042225553342917,0.0686861401826354,0.0823020315472867,0.0685974875750948,0.0270566675562727,0.0392294792803989,0.0551941004745049,0.0445857540097243,0.0334295357499198,0.0264483963286645,0.0893851308871586,0.024632093462851,0.0518463602447133,0.0362215146779936,0.0204047833403958,0.0373948819138747,0.040080389936791,0.0599073777767817,0.0211993940459073,0.0201838275619317,0.0263091749961214,0.0712053607449037,0.0273464484312731,0.0553270243470589,0.0104558675443677,0.0450340819467582,0.0394852575822,0.0486475138869523,0.0662628093240724,0.0429584370444369,0.0643630870928055,0.0425554184067144,0.0267484192894502,0.0346917702860451,0.0871634906642774,0.0147983969287763,0.0380731503316595,0.0322469285275613,0.0268935677063599,0.0541449703064873,0.0553270392423637,0.0412977834907188,0.0174921171613023,0.0357222039894148,0.0217588557240401
"SPEECH_290",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0201016959057988,0.032927753034392,0.116569309870876,0.0193013143392837,0.0242569307103559,0.0322826238732534,0.0981209287887498,0.0364387374583084,0.094185550793276,0.102677553260507,0.0212874980626876,0.0188925591416563,0.0236049870756969,0.0216643709113426,0.0161353695735887,0.0534948743552821,0.0527039452080226,0.0263592595600333,0.0397217973433549,0.023231960854051,0.0244187330040177,0.0430066817091795,0.0456998277850722,0.0129157373812132,0.0543147724753054,0.0221028719699806,0.0467595176650222,0.0221665105514102,0.0431337811600619,0.0421905974642549,0.0292635610857337,0.067166931037253,0.0583777264586793,0.061356941219806,0.0359136095063213,0.0305020542297563,0.0466309052971259,0.0488406121832739,0.0199932602715831,0.061432372804267,0.0598148709321809,0.0405119633539247,0.0231549187023983,0.0605708624431089,0.0353368122296855,0.0276863230590151,0.0328892043355782,0.0298890195642739
"SPEECH_356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0750730737174054,0.0212847019055272,0.0718897396146455,0.0620693894269098,0.0303413392622173,0.0378545595218339,0.041319942416081,0.032986812526429,0.0633846102870269,0.045868236400898,0.0423952964087835,0.03580150021519,0.0962539891227624,0.0417921260812659,0.0267076285422574,0.0429281154649604,0.042014225861914,0.024202682319297,0.0240232405018289,0.0308986062710619,0.033441394274956,0.0217477315268844,0.0334606494216848,0.0222604089081796,0.06216191815812,0.0177002448399543,0.0612341222272682,0.0169681514188514,0.0704617377855056,0.0537882963999203,0.0338296954537065,0.0296139672797138,0.0187636419998533,0.0642131610305205,0.0847139859620335,0.0276307217297527,0.0731682027561204,0.0205677825941878,0.0238236638681911,0.0390562535002995,0.0276528503138518,0.0400264406075483,0.0256221227023652,0.0584909869094844,0.0155624007740516,0.0355645658699435,0.0482183671275981,0.0511667186911582
"SPEECH_675",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0750730737174054,0.0212847019055272,0.0718897396146455,0.0620693894269098,0.0303413392622173,0.0378545595218339,0.041319942416081,0.032986812526429,0.0633846102870269,0.045868236400898,0.0423952964087835,0.03580150021519,0.0962539891227624,0.0417921260812659,0.0267076285422574,0.0429281154649604,0.042014225861914,0.024202682319297,0.0240232405018289,0.0308986062710619,0.033441394274956,0.0217477315268844,0.0334606494216848,0.0222604089081796,0.06216191815812,0.0177002448399543,0.0612341222272682,0.0169681514188514,0.0704617377855056,0.0537882963999203,0.0338296954537065,0.0296139672797138,0.0187636419998533,0.0642131610305205,0.0847139859620335,0.0276307217297527,0.0731682027561204,0.0205677825941878,0.0238236638681911,0.0390562535002995,0.0276528503138518,0.0400264406075483,0.0256221227023652,0.0584909869094844,0.0155624007740516,0.0355645658699435,0.0482183671275981,0.0511667186911582
"SPEECH_496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0940128854558114,0.0161302632902808,0.0694459086578903,0.0637442228581079,0.0153800124452136,0.0680481239773816,0.0246683087004692,0.0499995915171049,0.0614831801220534,0.0359217461488498,0.041396071110944,0.0220119386453666,0.049394723261722,0.0558996569355649,0.0184661401680769,0.028181978185697,0.0281165683182242,0.0316097036383791,0.0297015487884674,0.0618007042384323,0.0470990216098696,0.0513192640348075,0.0178716998290221,0.0182967380622636,0.0427574947589818,0.0236176492213814,0.0682012987856238,0.0318569243096869,0.0395496283210772,0.0559599824822423,0.0605701470892757,0.0622109087060003,0.0675387059358352,0.0659616056720953,0.0271164454921725,0.026605413329837,0.0318284681396268,0.0297184946626043,0.0207881108090563,0.0377573993190083,0.0564840930235427,0.0453289590584419,0.0456849982351987,0.0517582732371761,0.0160861502515055,0.0398616083097398,0.0255025058867815,0.0272547349631085
"SPEECH_192",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0533154675587195,0.022082514953951,0.0220019335815959,0.0799810256510128,0.0223282153468821,0.0420808697968957,0.0160222657072096,0.0315474466881046,0.130809543359058,0.0684781161199425,0.0426022810801673,0.0216033084861958,0.033680490866019,0.069652918959854,0.0232132880524736,0.0565204214425703,0.0305801406436777,0.0479347975548899,0.030980412258018,0.0457367138360069,0.0312188701466278,0.0465294834252243,0.0158373748405006,0.0152620996444028,0.0463052808603084,0.0158898002140187,0.0677829844975012,0.0333619031513044,0.0525907388641952,0.0248032110825935,0.0252270294734614,0.0319144601911993,0.027760306410035,0.066849386618051,0.039004403594408,0.019962492205335,0.0559826955632254,0.0705713485701151,0.0206641934724123,0.0435639671659784,0.0667698967275228,0.0432176118717503,0.028976609312839,0.0719131509677989,0.0465373460994617,0.0292872560104718,0.0380089075610604,0.0330550195149526
"SPEECH_714",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0427574947589818,0.0236176492213814,0.0682012987856238,0.0318569243096869,0.0395496283210772,0.0559599824822423,0.0605701470892757,0.0622109087060003,0.0675387059358352,0.0659616056720953,0.0271164454921725,0.026605413329837,0.0318284681396268,0.0297184946626043,0.0207881108090563,0.0377573993190083,0.0564840930235427,0.0453289590584419,0.0456849982351987,0.0517582732371761,0.0160861502515055,0.0398616083097398,0.0255025058867815,0.0272547349631085,0.0482180286509209,0.02230355373075,0.0718216796319318,0.0712018747550722,0.0215050829485762,0.0483355754919995,0.0203434534409207,0.0247191925222155,0.044333675440835,0.056469952027571,0.0371998722365499,0.032585359581416,0.0740381365493205,0.0335356297284223,0.0250181419505508,0.0389375765090555,0.0584433288923259,0.0231236689789115,0.0422138963908865,0.0535508470549689,0.024096714800604,0.0486687976220333,0.0352291530231727,0.0441068080409896
"SPEECH_713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351051182750161,0.0147440854297227,0.0213886751827264,0.0754442919220576,0.0483976914556792,0.0150760015086899,0.0308618951403629,0.148737427948341,0.0432946346657509,0.0327899332288652,0.0538936198814259,0.0392362560388358,0.040861544406017,0.0264329990374349,0.0195593825057317,0.0480255286898192,0.0622795321738157,0.0284008746051366,0.0378845272441847,0.0378250044429523,0.0450388956758857,0.0340761364520641,0.0216896670027809,0.0389562770867032,0.0372485758241486,0.015215710614165,0.0758415886447343,0.0148611891664011,0.0649714301169125,0.02208744032789,0.032931980479559,0.0542316666955343,0.0217990723698576,0.0867652740599011,0.0279347839940854,0.0591120346900582,0.0516786697517471,0.0402893745467698,0.0202153155203646,0.0416259952351298,0.0366940575956774,0.0309370424092169,0.0904094551506603,0.0403523690988713,0.0279007447600069,0.0509885644174709,0.0353058038163688,0.0206018607144689
"SPEECH_718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0473480628299641,0.0313791128818861,0.0227729525902226,0.0360845906443773,0.0256139125276609,0.0345055605979144,0.0273261270054988,0.0399217118899408,0.0696562484224117,0.06333514822341,0.0842398444537517,0.0223401848338227,0.0306029732871691,0.0597097282085687,0.0218768952425523,0.0515145325470558,0.0404364325031169,0.0571907562327161,0.0425480091349419,0.053959315827236,0.0405471109697374,0.0273008285677979,0.0445071478682646,0.0252828127099822,0.032487221218204,0.0212987482407364,0.0617750029668761,0.0269279788948114,0.0431051985694907,0.0494804045188105,0.0599258440818232,0.0201808589450968,0.0262984365893702,0.0832625256945782,0.0436758252171323,0.0824886604390454,0.0592179148681334,0.0370019968025865,0.0231452054786785,0.0556177130328553,0.0478258035890794,0.0457542007853906,0.0265135848462629,0.0391044682926647,0.0286429006637542,0.0320010081775578,0.0246783283936844,0.0295901696933772
"SPEECH_671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0979305095937316,0.0198158727562266,0.0168332086927814,0.0396428341479818,0.0817179414988784,0.0289449874097262,0.0751650385429253,0.0276073841595388,0.054191624531012,0.0349644028914506,0.0618779588883342,0.018976396795634,0.0742446260589772,0.0626097008645997,0.0174581209379655,0.0395178511306278,0.0285273261047838,0.0235540235316775,0.0361164961997072,0.035602101086072,0.0223955068181104,0.0517002087431207,0.0262212114255391,0.0243846671905982,0.0269144585104166,0.0265291583676583,0.0668268436005502,0.0565800451773428,0.0503942629670309,0.0179215324061638,0.0481661662135023,0.0262108282135932,0.0279644491519499,0.067181486242905,0.0677393195803541,0.0457030604478818,0.0448294650966016,0.0738820999411744,0.0146697784738316,0.0768835110582426,0.0503832838645146,0.025336443628387,0.0230996029521298,0.0377528743817853,0.0300878505498343,0.0487959382173078,0.0223836053655169,0.0237639355913251
"SPEECH_566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0455977745098365,0.0150151806786618,0.080990407525846,0.0213960027467948,0.0242171536984646,0.0315353957814793,0.0181619684303259,0.0678911472235427,0.027575661754837,0.0357597233159413,0.0173842933018156,0.0264042779154306,0.0179898813222491,0.0581886909104192,0.0238826319656724,0.0207099126114753,0.0624061216521821,0.0484711022152125,0.185866939558795,0.0241297356301195,0.0551223341724829,0.0477832151346997,0.0259133396479992,0.0176071082957175,0.0703254949352634,0.034956434844623,0.0695423740382907,0.0238878093509802,0.0145918831423556,0.0589072296566473,0.02628407746305,0.0342521910482983,0.0257086854143898,0.0298898009165367,0.0363950158912732,0.0354416770770709,0.0255439842607847,0.119298301686993,0.0217460379658735,0.0200107076044354,0.0439208474912711,0.025888160944872,0.0297509137915168,0.0425630268668077,0.121868597283021,0.0423352583856283,0.0196271783289353,0.0272643116110822
"SPEECH_532",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0422000685533288,0.0138953649516411,0.0391782552472003,0.0239119988881191,0.0813688491109256,0.0290546921911166,0.0892482352359758,0.0299415479228485,0.0387300866489339,0.071576451951197,0.0391160742168507,0.0262946954813249,0.0225125926634537,0.0600684876771248,0.0232540820338734,0.0661227586234269,0.0867598694817824,0.0166201819504878,0.0399859740794627,0.0473822352057723,0.0169473375321179,0.0228749988040331,0.0434059019182322,0.0295492596307705,0.0520233930909037,0.0143641670259394,0.0659632910549699,0.0305817557403714,0.0246804516060461,0.0786899893377759,0.029028310528679,0.0288567700508014,0.0358518557224657,0.0969633883070132,0.0387783759001662,0.0697248951565825,0.0173935328830799,0.0238717982679939,0.0185732197699894,0.0385829389399562,0.075210664960231,0.0675542747099391,0.0646406381126498,0.0473458829920215,0.0295954881669668,0.0188350993798439,0.0140724566085196,0.0188173616870944
"SPEECH_497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100929338089471,0.0127519721657996,0.0872892793844914,0.0379869594799395,0.0166331874200802,0.0687620616860987,0.0693233142469245,0.0196024960252429,0.0396734431890406,0.0431087328320655,0.0277569634056692,0.0778892495187837,0.0475069669839008,0.0397455150935153,0.0122434040010663,0.0321228444173881,0.0320260878361897,0.0331417672808383,0.0261815769323717,0.0675299602555991,0.0110460953530706,0.0209669226351012,0.011966751212785,0.0638151105545676,0.0639657204119311,0.0150816051269287,0.0420313714317929,0.0182991428813779,0.068770902230807,0.0413724058950398,0.117742428558399,0.0287354845868381,0.0548468646693234,0.0679780207242526,0.0219117217881236,0.0416649284677719,0.0385084872516679,0.0196745868235373,0.0267838753752696,0.05901820842432,0.0244231724850144,0.0427453647922927,0.0317284969829681,0.0663385764613991,0.0184215191335554,0.0432987849852316,0.0204272536168053,0.026231076895353
"SPEECH_557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.100929338089471,0.0127519721657996,0.0872892793844914,0.0379869594799395,0.0166331874200802,0.0687620616860987,0.0693233142469245,0.0196024960252429,0.0396734431890406,0.0431087328320655,0.0277569634056692,0.0778892495187837,0.0475069669839008,0.0397455150935153,0.0122434040010663,0.0321228444173881,0.0320260878361897,0.0331417672808383,0.0261815769323717,0.0675299602555991,0.0110460953530706,0.0209669226351012,0.011966751212785,0.0638151105545676,0.0639657204119311,0.0150816051269287,0.0420313714317929,0.0182991428813779,0.068770902230807,0.0413724058950398,0.117742428558399,0.0287354845868381,0.0548468646693234,0.0679780207242526,0.0219117217881236,0.0416649284677719,0.0385084872516679,0.0196745868235373,0.0267838753752696,0.05901820842432,0.0244231724850144,0.0427453647922927,0.0317284969829681,0.0663385764613991,0.0184215191335554,0.0432987849852316,0.0204272536168053,0.026231076895353
"SPEECH_660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082917764075896,0.0403158487903149,0.0763371251056984,0.0308851800052924,0.0798111673030246,0.032218356355896,0.0214968397546989,0.0175403311652063,0.0222224768558152,0.0600513750582697,0.0693465175703109,0.0385579036322552,0.0351903387510796,0.0573741273132427,0.0216472001500399,0.0228959837455609,0.0790442109849103,0.0280661414434846,0.0316269952813504,0.041248072051378,0.0261156586617822,0.0221748315902195,0.045937644592539,0.0169779097617345,0.0812736490625582,0.0132521934062916,0.124187334648851,0.0466733897267603,0.0575472994309221,0.0326693373276661,0.0694443928337554,0.0171543795252404,0.0419203981972147,0.0586031771290017,0.0214267611038093,0.049748988002116,0.0200079243665732,0.027427495959051,0.0244473208357176,0.0259181456193321,0.0348528816394286,0.0191402610450927,0.0409319842634474,0.0523344951089189,0.0504947737127128,0.0310220738398637,0.0389856323125186,0.0205357109031565
"SPEECH_311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0312685867516155,0.0171300543363207,0.0516976319848383,0.141584422916016,0.0537390243656562,0.0431288244604171,0.0145190882788794,0.0106580844178755,0.0274630281157696,0.0423374698831618,0.0254770809601097,0.0276293637912437,0.0956001693599605,0.0138940693770981,0.0125885863483775,0.057433692551186,0.0922230511003357,0.0151441071806607,0.0379623375706927,0.0584619494541165,0.0190051110416646,0.046823492645947,0.0294489752714296,0.0347817978366281,0.0513749288940189,0.0200785650778321,0.0602427181924521,0.0406226202780063,0.10009831177991,0.0331652552462688,0.0365038710980221,0.028304951739473,0.0565118405292576,0.0531934362796027,0.0487060384079399,0.0439116818235725,0.0391077977452064,0.0625048083021647,0.0221168300509779,0.0282959311398989,0.0416774229628436,0.0317500601435639,0.0264248597488365,0.0476371357209149,0.029622440273614,0.0325925742972821,0.020985063538964,0.0445708567293766
