"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent"
"1995-07-01",271.666666666667,0.0298235842399603,0.0530168121780923,0.0189351719872599,0.0257261162314403,0.0181894329624751,0.0314054772848598,0.0226377461225403,0.0280308397120384,0.0168793153943683,0.0421495182219465,0.0300527196174362,0.0305271076905554,0.0326988509226546,0.0395819436923605,0.020279111266214,0.044730071993928,0.0384689759413572,0.0327183200043426,0.0427175087139371,0.0315167860389996,0.0376398780450488,0.0309143123253598,0.0496006449153696,0.0426036659238205,0.0592033652362411,0.0298054267935211,0.0390991932969589,0.0511252723571968,0.0299228308897166,0.00170977862054199,0.00516554678173239,0.00400183078120771,0.00530405408338477,0.00394455735323096,0.00543379939549423,0.00506127586661549,0.0142340888880574,0.00388102921784203,0.0166315632155692,0.00943927470344983,0.00773990380910507,-0.00135506578739176,0.00844728509939703,0.00473441433044883,0.0164931469698956,0.00434270560348552,0.00956084191466452,0.0116934801063863,0.00811610210263502,0.0123730904663399,0.00404506022634119,0.00935588756170998,0.00429131246443078,0.0167677503631964,0.000369683807815631,0.00307335034126083,0.0178484640197615,0.00216370104199171
"1995-10-01",280.120401337793,0.0342663048137702,0.0372438635345861,0.0211305802607956,0.0266172567782333,0.0183037528736204,0.0329870496942436,0.0191586547103098,0.0282979707673743,0.0178645690635859,0.0471043741535561,0.03197448026075,0.0266145380854659,0.0467640376679291,0.045750023274777,0.0188555705385583,0.0433711859746232,0.0447704894714503,0.0287508121122555,0.0472438158979943,0.0321360281849942,0.0377327299111774,0.0266795767615605,0.0350380577194851,0.0560893360482843,0.0562143166598866,0.0286000495341541,0.0426700323709826,0.0426124874764926,0.0251580553991036,-0.0013385523698536,-0.00402261079970511,0.000532819803914573,0.00493705001734349,0.000144503219183119,0.000761009926107542,0.0013657786440645,0.00717219944274533,0.000224773469990858,0.00746021281082864,0.00209709021146571,0.00153919759117901,-0.0151443800070089,-0.000858025373788095,0.00037858255819961,0.00899815046374915,-0.0102274517435973,0.00301949460656054,0.0048289344674833,-0.00203509904285015,0.00389995589091553,-0.00121620863491032,2.48154238877657e-06,-0.0032312807713884,0.000498770942084751,-0.00273717519716073,-0.00647677416096464,0.00569258021755085,-0.00148231229239956
"1996-01-01",310.542750929368,0.0308773683990994,0.035467101461207,0.019798745219908,0.0295481000902293,0.019465065001462,0.0334623294756109,0.018912598351783,0.0323153832785921,0.0163615750404335,0.0363104327685142,0.0343725598669982,0.0344710927236049,0.0426018819648072,0.0435342737768365,0.0186674514819318,0.0447760896642206,0.0438168841213604,0.0284199103493971,0.0467169097632608,0.0322161620246047,0.0390361330229362,0.0248954517185729,0.0300031372030333,0.0656694259162194,0.052094348740337,0.0298203379703592,0.037623388111409,0.0461840399282337,0.0325618225650376,0.00170173172393209,-0.0014210894580674,0.00131571984722683,0.00213512198521722,0.00080679958493664,0.00137498499225156,0.00370002944442887,0.0150461271479703,0.00230662678172309,0.00774424400293481,0.0119027862910972,0.00683217983198899,-0.00310223833317703,0.00121104974950926,0.00118090579307314,0.0101318878627675,-0.00174046043720498,0.00616246978053506,0.00922582121763426,-0.00433723590732377,0.0109616876418994,-0.000377492272028169,0.00390428552392385,-0.00557075065660665,0.00623866111088141,-0.000108677788180634,-0.00109886722173384,0.0139513374285465,-0.000628942572412189
"1996-04-01",262.846473029046,0.0361371363743565,0.0376542814483433,0.0285860385004821,0.027645951311885,0.0187899781784664,0.0249029070645379,0.0246710939735924,0.0278899433852472,0.0180951214689568,0.0514185583400387,0.0333714160380579,0.0295305625101927,0.031477269845743,0.0366910338001271,0.0184697079432264,0.0441434173791762,0.0438669078919659,0.0376186095389436,0.0388173251466735,0.0283557233892139,0.0419128618943286,0.0242634999753535,0.0352610070802078,0.0509715606210376,0.0638030254810858,0.0271995750546765,0.0380981774819301,0.0513577725389604,0.028999536343193,0.0102068938576488,0.0103186228471316,0.00999921043633863,0.00620663907554737,0.00577925221085172,0.00525074274785887,0.0133233217417203,0.0136076376245238,0.00573164709200081,0.0269565939851189,0.0121422776537357,0.0107439789290662,0.00535370280626285,0.0053364400627384,0.0060978732955678,0.00808084374398223,0.00313800672150391,0.0157183308829109,0.00696851144945569,0.0105599827731496,0.0142276852720496,0.00383923959917494,0.0165994000356107,0.00545642883440813,0.0248914086502136,0.00503701454998129,0.00114600911004742,0.0271999447368652,0.0057616800525438
"1996-07-01",282.194366197183,0.0333610569428435,0.0533734619043328,0.0209950509333738,0.0255130128866572,0.0192527899821612,0.0349147406993043,0.0229908950225331,0.0269206334204777,0.0176708773832417,0.0361753523450261,0.0316188861096152,0.0260660537543516,0.0345455620378201,0.0448268775654909,0.0191628109484426,0.0387466231299034,0.0502063560259035,0.0322323866891038,0.0459463911355903,0.0298986706948035,0.0368484576365538,0.0227307834158439,0.0315355875414935,0.0524422530343977,0.063336319197502,0.0292498991515702,0.0376854756381456,0.0496602304746587,0.0320925042988582,0.00339402660180654,0.00320471156506259,0.00312763235132057,0.0041839326086125,0.00252169795088255,0.00461839811801069,0.00527366102645813,0.0119155881899553,0.00384216047108617,0.0106457337899632,0.00783067114668496,0.0043960867620983,-0.00359696970041948,0.00209378119684814,0.00339261872577381,0.0113599458595693,0.00308215657121185,0.0111783480114012,0.00838715254363781,0.00239147326252963,0.0059308322300669,0.00120144615070178,0.00729422813887907,-0.000993463563290622,0.0176705586726167,0.000767680049336226,-0.00150522110101147,0.010524229731728,-0.00171045656576029
"1996-10-01",279.335697399527,0.0329244244931833,0.036920832924764,0.0259207060403565,0.0276776283655247,0.0185452668378003,0.0305848182789704,0.0235149759735858,0.0255794836549835,0.0176039988534158,0.0419553338622516,0.0282381881094294,0.0298490347527093,0.0342128033114456,0.0438402102704192,0.0177814145746813,0.044580241996728,0.0466964307795802,0.0367131500598566,0.0451563837459506,0.0306902570652901,0.0432584631319209,0.0232202649380345,0.0344547964496296,0.0458967523187556,0.0645701352174042,0.0294619686752952,0.0405950664297548,0.051999630595929,0.0275573382923501,0.00433948489006617,0.0051755651428362,0.00616194701915679,0.00583504753430973,0.00404740570706736,0.008476492849925,0.00864002333664957,0.00845089150816998,0.00377330831920019,0.0165456654449035,0.00827406143297974,0.00908355711220465,-0.000189080144875672,0.00444203745809716,0.00384937044945951,0.0189343918741947,0.00428852644910722,0.0168909385932927,0.0107505227862211,0.0052071774816555,0.0189591707935948,0.000954411757753902,0.00662217455160778,-0.00384313535199888,0.0293404201925522,0.00341929130310482,4.94416409214307e-05,0.0216165941389168,0.005825743433665
"1997-01-01",309.764018691589,0.0315433318622166,0.0422834639606841,0.0235016110251891,0.0242082191139479,0.0200834116986796,0.0354328833768727,0.0211479594517361,0.0293586451880018,0.0163002048057049,0.0397429519513875,0.0323788585964071,0.029553189334952,0.0360196099708245,0.050136619323553,0.0174937074012265,0.0533593239679203,0.0471281418094006,0.0306322878150398,0.0486311650667344,0.0247552088724348,0.0355354515426619,0.021953599213347,0.0301394955387053,0.0528801974130565,0.0548279924172586,0.0290526355523487,0.0401073521802013,0.0479305224295233,0.0338819591199841,0.00535408757176258,0.00904972757817229,0.00677542127004582,0.00421343558427672,0.00503146477190653,0.0101685167765796,0.00785047505393417,0.0151643660093956,0.00487260723048049,0.0191312607882433,0.0108706265208794,0.00872955341779299,0.000421398503857125,0.00843961794287078,0.00473029952688609,0.0191065901731935,-0.000720618906332996,0.0181724267373417,0.0102573645980631,0.00254085672718131,0.0100346309886177,0.00283144701566675,0.0068627998731827,-0.0100792184442706,0.0190712077027005,0.00191407100744925,0.00186892200945458,0.0225746096493454,0.00636399194853939
"1997-04-01",303.113402061856,0.0312841461945984,0.0422609762383454,0.0217898126599321,0.0303557666972029,0.0191265488891937,0.0344961522298803,0.0196191085363393,0.0286623427305278,0.015762046865206,0.0425388710730203,0.0332876732608514,0.0286951192393517,0.0410491019917501,0.0418188374256964,0.0180263751798386,0.0465232477169695,0.043804435103713,0.0332051644949915,0.042213742621101,0.0372026685556794,0.0370788144832506,0.0232394204434865,0.0328308509021878,0.0518737736251097,0.0566677296725686,0.0273333065504865,0.0453278089392786,0.0442635146883306,0.0296626429911122,0.00707621063171307,0.00856142523182164,0.00565100781351502,0.00783269508280221,0.0045038873096994,0.0132080106912616,0.00963143024224813,0.0140027523152531,0.00456304600640102,0.0213856717739994,0.0108115827164051,0.00998501330327749,0.00305039767069328,0.00880952377304196,0.00530994671391294,0.0192129904951519,0.00157850867276947,0.0176909484617736,0.0130192738264219,0.00614741344362486,0.0161569808667693,0.00830018835582892,0.0115817036368836,-0.00109288364731082,0.0262840421240231,0.00734354774184282,0.000442045420910957,0.0216153584421998,0.00804158819489328
"1997-07-01",301.314754098361,0.0288235567783875,0.0429037874450957,0.0252059700086942,0.0323790181332057,0.0198884950260407,0.0319015866022283,0.0234106487496485,0.0287695460595815,0.0166225789017336,0.0442690910155457,0.0321683263871269,0.0299337923969223,0.0295896826805636,0.0437908753202343,0.0177486062200249,0.0411186827365603,0.0371954682661965,0.0359033530147941,0.0450060218310045,0.0275232435692605,0.0379066778924796,0.0266077576193319,0.0352354331872648,0.0423829594502084,0.0673094834313838,0.03376065092607,0.0388142871326072,0.0530375923469477,0.0307928268708572,0.00521770932995949,0.00902764713900309,0.0084831003486029,0.00272730967782618,0.0048429435815723,0.00866598508751084,0.00917944212379013,0.0137738608700108,0.00409138427031152,0.0241702197345342,0.00947682280584618,0.00821083721702921,0.00246411166798395,0.00536261731855286,0.00416010069025358,0.0136625483468974,0.00154452208444449,0.0185696049256977,0.0104225044995651,0.00374302517635174,0.00873568211036123,0.00041314497822014,0.00206937907842829,0.00188337402714451,0.0224100243435744,0.00502597684133464,-0.00940306003392432,0.0210439561589701,0.00640909984889628
"1997-10-01",304.211240310078,0.0280774909823967,0.0351717520371017,0.0207595326212576,0.0435236520051205,0.01868583186653,0.0322852195036606,0.0185379115884701,0.0249847476455351,0.0159571973024984,0.0361115485801136,0.0356866252520183,0.028532799964304,0.0304855007232358,0.0424190166700458,0.0174448248858082,0.0428659142295669,0.0456203818829299,0.0278672581193591,0.0458953074088752,0.0284876915064582,0.0339757421872461,0.0369441227002836,0.0569671092069268,0.0548744082882055,0.0519916362308546,0.0376261178464832,0.0377176478507694,0.0435742567548815,0.0269287541590636,-9.98927628202843e-05,-0.00344625057893254,0.0004974025589068,-0.0114290986762918,-0.00118176577781811,0.00408471399193471,0.00130021354455885,0.00358719406470983,4.31488712891185e-05,0.0078067841032281,-0.000380868115000804,0.0041681027303594,-0.00635714732451302,-0.00510753850722485,-0.001395737279198,0.00907850547351045,-0.00640735297469569,0.00651195008439252,0.0021105105739254,-0.00651704080990663,0.00177136429049289,-0.0127376493309528,-0.0243226159918381,-0.0192448086192608,-0.00322918676851952,-0.012434246656814,-0.00883338967093656,0.00719387022852296,-0.000939775161942762
"1998-01-01",318.860169491525,0.0318878423031724,0.0328109785865885,0.0237328053473291,0.0474468764390557,0.0194197677890567,0.0318877915464411,0.0193360530143987,0.0266165757728001,0.0172582483316071,0.0344708223913336,0.0318727026814302,0.0286332799946839,0.038503543985342,0.0445675012437092,0.0179704038348377,0.0494216277298556,0.0431969806670811,0.0291207359526758,0.0469921511795261,0.0270718697914844,0.0374841073259787,0.0333640148232086,0.0390144238974501,0.0567926272497233,0.0457442517506437,0.0363149549000631,0.0393055070012799,0.043158491936658,0.0266030625325856,-0.000286577636780786,1.18611007116974e-05,0.00201975431321574,-0.00833728707823924,0.0021633105671004,0.00582780590094694,0.00420354898173347,0.0101808453454526,0.00305422352416702,0.00691103524464403,0.00566283893262484,0.00616562723250963,-0.00191174405327982,-3.39247828126832e-05,0.00116828918372451,0.0148024213702857,-0.00119977830979378,0.0147993803221154,0.00212342314438599,-0.00208985286367563,0.00755531728418876,-0.00770108918169111,-0.00829255539674531,-0.0097382755947388,0.0102978873131985,-0.00472122407709145,-0.00312111481236026,0.0155033570189728,0.00343038437476012
"1998-04-01",292.219827586207,0.030592912077171,0.0311316636076018,0.0222194842043746,0.0471036022589391,0.0189222631566697,0.0349977322651084,0.0185717033122714,0.0275369825389391,0.0164572901024224,0.031630689511235,0.03376685780155,0.0275665332560942,0.0291885937049475,0.0469985153662669,0.0178035797885607,0.0423069311762183,0.0482561089005171,0.0281127995845751,0.0465851501963552,0.0314262483881429,0.043220537507667,0.0305597429010612,0.0393295204869865,0.0650583789382827,0.0461397118536792,0.035367459534653,0.042873235082054,0.0409568321836958,0.02531894031396,-0.00156515774692363,-0.00573593676570386,-0.00227420418830472,-0.0104587362102974,-0.00284404710657076,0.00225361836786256,0.000367619807792405,0.00464079530581457,-0.00221542323581404,0.00275839773882156,-0.000213751108103214,-0.000390256729077992,-0.00600135236502018,-0.00346747309631812,-0.00337619629650668,0.00508334545085654,-0.00701544200067026,0.004837145844605,0.00378088783979362,-0.00747265406230989,-0.000570767747184779,-0.0103181468781668,-0.0158014594611377,-0.0211652790011702,-0.00164111085921741,-0.0115818796108863,-0.0142456543216399,0.00650152657486945,-0.00554086010760449
"1998-07-01",299.062626262626,0.0281454990200935,0.0383857735134677,0.0203978955221497,0.0439795668677451,0.0190593514542599,0.0269429317186332,0.0197842531084246,0.0258167521619976,0.0164750223135568,0.0331362679339497,0.0398021585084147,0.0262049152788136,0.0289057214369107,0.046456611174661,0.0186142174974244,0.0393956723030233,0.044972862818543,0.026776677231679,0.0418571132648213,0.0276484658567468,0.039275171087405,0.0399017711107602,0.0461944037574569,0.0700959074061508,0.0481661642021269,0.0413052616598917,0.035296454226343,0.0417882597419704,0.0252188778225795,-0.00582133135430199,-0.0181823891752844,-0.00431304875375958,-0.0172694611840504,-0.00589649877698357,0.000259237098044784,-0.0028915564494442,0.00253701944179709,-0.00339201773019817,-0.000367676954301407,-0.00935437794020357,-0.00368337020012629,-0.0100375113281205,-0.0113199950317051,-0.00503225275882564,0.00711409013916645,-0.0147230171418682,0.00287292719649732,-0.00252913678880431,-0.00960902730926842,-0.00401505150568779,-0.0241410987020035,-0.0260799336985963,-0.035041006697474,-0.0155026141229875,-0.0182871359328389,-0.0129038492691242,-0.00164131937858464,-0.00313875316169667
"1998-10-01",286.085889570552,0.0295894653621379,0.037175345123626,0.0203920531352102,0.0409572164766347,0.0205444522069358,0.0298203145861696,0.0189691910531855,0.0270071182145541,0.0178113409932224,0.0330128338541088,0.0370495497031726,0.0239556151961844,0.0407865742902391,0.0416205680198715,0.0180367385895978,0.0395383196829865,0.0437947101248768,0.0270570041443232,0.0423253318173273,0.0350070620636154,0.0426198065029816,0.0354922973908313,0.0406637150552739,0.0636304804353548,0.0489438802805939,0.0412580338680791,0.0363995748964671,0.042611374529485,0.0239300324029535,-0.00414711510948506,-0.0153507972109439,-0.00329821418486166,-0.0137187300129828,-0.00497696116186028,0.00257136973832792,-0.00167047126806253,0.00446004056392342,-0.00378341688740555,-0.000505743312915109,-0.00312638071317508,-0.00358519742336401,-0.0140434842583553,-0.00669953568597436,-0.0044917847740573,0.00570341892513304,-0.0102412847602589,0.00343878338186129,-0.000506360969171075,-0.00901659799208881,0.000543583935578733,-0.0160130783198654,-0.0158518188903426,-0.027182093061023,0.00262793245952865,-0.0148827721399712,-0.00998706546500014,0.00172442852055873,-0.000698738420675691
