"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17"
"SPEECH_766",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0622687381404175,0.0283473671726755,0.0314723671726755,0.0660489800759013,0.0590429316888045,0.0505247865275142,0.0700812381404175,0.0300106736242884,0.0379239800759013,0.144879625237192,0.0330348671726755,0.126885673624288,0.0285489800759013,0.0172082542694497,0.0705348671726755,0.094022770398482,0.04916389943074,0.119798813479157,0.0151368184736897,0.0191754111580121,0.0322246197299799,0.1227005513631,0.0340546756961162,0.148031222047646,0.0973448123292861,0.0348458290879156,0.0258133049852081,0.0728831741918003,0.042666689786264,0.0160064763531508,0.0236561626010355,0.0412133034260207,0.0321953731390625,0.122252762152556
"SPEECH_772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0622687381404175,0.0283473671726755,0.0314723671726755,0.0660489800759013,0.0590429316888045,0.0505247865275142,0.0700812381404175,0.0300106736242884,0.0379239800759013,0.144879625237192,0.0330348671726755,0.126885673624288,0.0285489800759013,0.0172082542694497,0.0705348671726755,0.094022770398482,0.04916389943074,0.119798813479157,0.0151368184736897,0.0191754111580121,0.0322246197299799,0.1227005513631,0.0340546756961162,0.148031222047646,0.0973448123292861,0.0348458290879156,0.0258133049852081,0.0728831741918003,0.042666689786264,0.0160064763531508,0.0236561626010355,0.0412133034260207,0.0321953731390625,0.122252762152556
"SPEECH_23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119798813479157,0.0151368184736897,0.0191754111580121,0.0322246197299799,0.1227005513631,0.0340546756961162,0.148031222047646,0.0973448123292861,0.0348458290879156,0.0258133049852081,0.0728831741918003,0.042666689786264,0.0160064763531508,0.0236561626010355,0.0412133034260207,0.0321953731390625,0.122252762152556,0.0832465659990054,0.0430786573503453,0.0267150473149474,0.0723133439921207,0.0413467287532586,0.0317055112957695,0.0678756199733248,0.0647335656591239,0.070731261082329,0.0714726041586091,0.0288861401823927,0.113188777124292,0.0247796047106858,0.0557232113376449,0.0674487023366346,0.0584505369972902,0.0783041217322257
"SPEECH_1241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.119798813479157,0.0151368184736897,0.0191754111580121,0.0322246197299799,0.1227005513631,0.0340546756961162,0.148031222047646,0.0973448123292861,0.0348458290879156,0.0258133049852081,0.0728831741918003,0.042666689786264,0.0160064763531508,0.0236561626010355,0.0412133034260207,0.0321953731390625,0.122252762152556,0.0832465659990054,0.0430786573503453,0.0267150473149474,0.0723133439921207,0.0413467287532586,0.0317055112957695,0.0678756199733248,0.0647335656591239,0.070731261082329,0.0714726041586091,0.0288861401823927,0.113188777124292,0.0247796047106858,0.0557232113376449,0.0674487023366346,0.0584505369972902,0.0783041217322257
"SPEECH_783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113693861368227,0.0281537489898089,0.0356233720362987,0.0514407139803078,0.049420264384312,0.0495318563400961,0.127204893584493,0.0502055051585892,0.0500142822067779,0.059765654957509,0.0263964926184904,0.0468101166569595,0.0264381535985371,0.0571359992671361,0.0639118332717297,0.0875358985831326,0.076717352997595,0.0403959300880023,0.0407276062999985,0.0213431277969388,0.118902127342538,0.0391699190307914,0.0347775160106259,0.0932629221012743,0.0485280377453319,0.0637389149991299,0.102243184700001,0.0352923904572427,0.10250012606946,0.027011297219363,0.0511641445235628,0.0383178575880911,0.0449513998092585,0.0976734982183902
"SPEECH_52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0621146351703099,0.0351058017442198,0.041359217558531,0.0596133640548287,0.0519401700312449,0.0258116927138239,0.111311820340194,0.0542673273069111,0.0679356196882836,0.0474096093514316,0.0294737754704321,0.0749588715331045,0.0427167497104206,0.0406240430451079,0.125389820446318,0.0659760873460545,0.0639913944887842,0.094008837023898,0.0258815415110042,0.0242449958546063,0.0348320887290967,0.0488522971497893,0.0540103967157965,0.13857015088805,0.0303160111094082,0.0718232901780322,0.0928248678942648,0.0563614587427095,0.0464322044266757,0.0258499902939956,0.0189811910792765,0.0567057403569772,0.09156243939079,0.0887424986556292
"SPEECH_844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030049139437237,0.0261090830654754,0.0322016672524619,0.0634625899354483,0.0425094383132377,0.109349619358636,0.067806838214907,0.136643118681262,0.047758785671585,0.0617477766545224,0.0245849181494706,0.128977256062616,0.0215788703842257,0.0454699026617979,0.0505959691528882,0.0566822491442446,0.0544727778599838,0.0841538753491951,0.0323518345967154,0.0361520461615977,0.0525704908109293,0.0580238989539984,0.0444395276531373,0.0927942340046941,0.0393469250555668,0.0732702347730883,0.109749190548632,0.0474539423168013,0.0527370156804926,0.0241629500399965,0.0661799842273299,0.0316302332845036,0.0942797723341782,0.0607038442091437
"SPEECH_40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465509944985188,0.0213711383834109,0.0213711383834109,0.0249682606855692,0.0321625052898857,0.0249682606855692,0.0249682606855692,0.0177740160812526,0.0213711383834109,0.35590351248413,0.0429538721963606,0.172450275074058,0.0141768937790944,0.0681337283114685,0.035759627592044,0.0501481168006771,0.0249682606855692,0.0789544165176137,0.0577428300801269,0.0244811169026963,0.0217997184753145,0.048384180506524,0.0415077212779078,0.117982946743822,0.138614497180678,0.0793919420394934,0.0613109320799798,0.0178174175903588,0.046743686127705,0.0214746524112516,0.0775814553923528,0.0222053592143474,0.0965531939031712,0.0474539335566561
"SPEECH_43",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057926375774514,0.0313618147081924,0.0257097264889288,0.0631656074074551,0.0602395174886546,0.0366008790164608,0.0733662418824946,0.116471703589068,0.0664194333932719,0.095331795577634,0.0407547796852114,0.100435427240732,0.0573914254794855,0.0342974734974174,0.0450964064205309,0.0451051144025729,0.0503262779473759,0.055801109881544,0.0224330425888204,0.040494257169454,0.0460563255382995,0.0860465740991323,0.0484081982963455,0.122693836263844,0.0583203140611573,0.0824329806921424,0.0363336779902944,0.0349050926155493,0.056394314853739,0.0362700534353773,0.105918861033116,0.031102263503003,0.0388170106951452,0.0975720872830366
"SPEECH_5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0596476479567041,0.031953722154851,0.0294647233363363,0.071600566614179,0.0577038287031669,0.0392487000276685,0.0654589433954797,0.116752796651134,0.0754494203811678,0.0521517729747817,0.0238901262173739,0.118965802600454,0.0497146876934132,0.0416023161176553,0.049240977616981,0.0723566284525447,0.0447973391061089,0.0535284893270049,0.0274227335735455,0.0420455517781812,0.0189531981172358,0.0625702807605561,0.0697304974924486,0.124094950400908,0.0287094962205068,0.0607583336237781,0.0478511030073349,0.0775049376952548,0.0368983243701618,0.0354532905046715,0.0919583041731894,0.0397216533390174,0.0896277073365226,0.093171148279683
"SPEECH_809",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0596476479567041,0.031953722154851,0.0294647233363363,0.071600566614179,0.0577038287031669,0.0392487000276685,0.0654589433954797,0.116752796651134,0.0754494203811678,0.0521517729747817,0.0238901262173739,0.118965802600454,0.0497146876934132,0.0416023161176553,0.049240977616981,0.0723566284525447,0.0447973391061089,0.0535284893270049,0.0274227335735455,0.0420455517781812,0.0189531981172358,0.0625702807605561,0.0697304974924486,0.124094950400908,0.0287094962205068,0.0607583336237781,0.0478511030073349,0.0775049376952548,0.0368983243701618,0.0354532905046715,0.0919583041731894,0.0397216533390174,0.0896277073365226,0.093171148279683
"SPEECH_1285",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0596476479567041,0.031953722154851,0.0294647233363363,0.071600566614179,0.0577038287031669,0.0392487000276685,0.0654589433954797,0.116752796651134,0.0754494203811678,0.0521517729747817,0.0238901262173739,0.118965802600454,0.0497146876934132,0.0416023161176553,0.049240977616981,0.0723566284525447,0.0447973391061089,0.0535284893270049,0.0274227335735455,0.0420455517781812,0.0189531981172358,0.0625702807605561,0.0697304974924486,0.124094950400908,0.0287094962205068,0.0607583336237781,0.0478511030073349,0.0775049376952548,0.0368983243701618,0.0354532905046715,0.0919583041731894,0.0397216533390174,0.0896277073365226,0.093171148279683
"SPEECH_779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.064551888137631,0.0347044806524151,0.0415329536513533,0.0379193621164474,0.0365924703440036,0.0454975358434168,0.0763313122062583,0.0262783449990913,0.085825862463175,0.101720005955302,0.0422690949668657,0.114890911803378,0.0538600938178883,0.105690498119123,0.0298361127103242,0.0407213076959257,0.0617777645174019,0.0987445541347306,0.02590926389244,0.0353905366341888,0.0235000324044087,0.0769383419210696,0.0543930844629217,0.116100763653487,0.0339809316509638,0.0605181918994197,0.0907766111826507,0.0426188922478833,0.0571522443583893,0.0383486108324095,0.0748138030059202,0.0324566117742081,0.0673220067312758,0.0710355192136329
"SPEECH_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535284893270049,0.0274227335735455,0.0420455517781812,0.0189531981172358,0.0625702807605561,0.0697304974924486,0.124094950400908,0.0287094962205068,0.0607583336237781,0.0478511030073349,0.0775049376952548,0.0368983243701618,0.0354532905046715,0.0919583041731894,0.0397216533390174,0.0896277073365226,0.093171148279683,0.093340252692567,0.0277884637432928,0.0286487720807641,0.0487191781972169,0.0947330077286718,0.0352022527016609,0.106772308719091,0.0674562177159941,0.0883215458663916,0.0494613759893314,0.0227493602944264,0.0845001200310207,0.0387615966959333,0.0435972269668004,0.0269823779197993,0.0688385152032392,0.0741274274537994
"SPEECH_80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0987445541347306,0.02590926389244,0.0353905366341888,0.0235000324044087,0.0769383419210696,0.0543930844629217,0.116100763653487,0.0339809316509638,0.0605181918994197,0.0907766111826507,0.0426188922478833,0.0571522443583893,0.0383486108324095,0.0748138030059202,0.0324566117742081,0.0673220067312758,0.0710355192136329,0.0658962548141356,0.0374450264678561,0.0274507013643088,0.0633022511435601,0.0672436594271149,0.0376651217096554,0.0762998657167131,0.0854047907650395,0.0678241196104081,0.0704420910058662,0.049136291744359,0.0788681514352546,0.0391759715493364,0.0591272654458058,0.0366055859979466,0.0711950028976107,0.066917848905029
"SPEECH_1239",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093340252692567,0.0277884637432928,0.0286487720807641,0.0487191781972169,0.0947330077286718,0.0352022527016609,0.106772308719091,0.0674562177159941,0.0883215458663916,0.0494613759893314,0.0227493602944264,0.0845001200310207,0.0387615966959333,0.0435972269668004,0.0269823779197993,0.0688385152032392,0.0741274274537994,0.0643725252910014,0.0359032781612054,0.0474368956761106,0.0363426085378687,0.078893073587104,0.0292840043557567,0.103270300481465,0.0316545576297101,0.070145864355978,0.0554031749827124,0.0391298077893447,0.0698977031506701,0.049768663175659,0.0970289340326655,0.0534717224835732,0.0561850984303357,0.0818117878788399
"SPEECH_1288",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093340252692567,0.0277884637432928,0.0286487720807641,0.0487191781972169,0.0947330077286718,0.0352022527016609,0.106772308719091,0.0674562177159941,0.0883215458663916,0.0494613759893314,0.0227493602944264,0.0845001200310207,0.0387615966959333,0.0435972269668004,0.0269823779197993,0.0688385152032392,0.0741274274537994,0.0643725252910014,0.0359032781612054,0.0474368956761106,0.0363426085378687,0.078893073587104,0.0292840043557567,0.103270300481465,0.0316545576297101,0.070145864355978,0.0554031749827124,0.0391298077893447,0.0698977031506701,0.049768663175659,0.0970289340326655,0.0534717224835732,0.0561850984303357,0.0818117878788399
"SPEECH_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113034745375931,0.0352143278604922,0.018111931346331,0.141340612282024,0.0509659296664863,0.0288613287583403,0.0370182301205592,0.111335270246966,0.0471532935009089,0.0600332296539357,0.0495934128278125,0.0781900344733524,0.0224648853951752,0.018325451843977,0.053863500971391,0.0276717605299329,0.106822055146384,0.0279025252153427,0.0687422653667224,0.0378852417061944,0.0520696388693149,0.041818729995127,0.0440536665229296,0.0565246123480681,0.0577165784962295,0.102743099743026,0.0770115305195921,0.0328938834607685,0.0931775714040309,0.0565246123480681,0.0665073288389198,0.0561372233499157,0.0890950873465782,0.0391964044691719
"SPEECH_865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0279025252153427,0.0687422653667224,0.0378852417061944,0.0520696388693149,0.041818729995127,0.0440536665229296,0.0565246123480681,0.0577165784962295,0.102743099743026,0.0770115305195921,0.0328938834607685,0.0931775714040309,0.0565246123480681,0.0665073288389198,0.0561372233499157,0.0890950873465782,0.0391964044691719,0.0738237695957099,0.0263399446207653,0.0359135609404612,0.0417373240503428,0.0450685760747968,0.0218668059142434,0.116855335574659,0.064782411281156,0.0693304511972997,0.065796600285849,0.0365864599735833,0.0601700729153391,0.0399237440003225,0.0464908509319162,0.0374282718154231,0.0778244288051441,0.140061392022989
"SPEECH_60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0912513927299133,0.0393526697753671,0.0324383250901246,0.0328408373339441,0.0400644249060683,0.021158584400215,0.0399615803679999,0.0454618126548014,0.0546777471747479,0.166831134483732,0.0209521860514018,0.111147023255591,0.0570513281860998,0.035069904037493,0.0775771474847,0.0881139250461497,0.0460499770216514,0.0994196484889812,0.0164712076583777,0.023030662277628,0.0625203022759225,0.101091818106652,0.0356375387958216,0.117749942742151,0.100165132918169,0.0733722941673521,0.0199096213743042,0.0480112111266917,0.0500037136659649,0.0464356805061173,0.0565477643245651,0.0303941071879826,0.0346033485448196,0.0846360058384997
"SPEECH_753",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0673967584890321,0.0302118586433075,0.0326758485241445,0.0259922679969755,0.0829471283313185,0.0434580705408067,0.0843803503253016,0.0745243070428708,0.0593457744926343,0.0890694136737462,0.0297557462295696,0.0678352107914076,0.023998037982831,0.06699132869756,0.0503959176992484,0.0899319556765233,0.0810900248627224,0.100330476599747,0.0216969109300194,0.0312067738705523,0.0365310467168908,0.0939598697740916,0.0197728564792569,0.082438743810816,0.0374499176467272,0.0745597509063347,0.123235833970731,0.0265634298182683,0.105004671422835,0.0254171843208302,0.0905563464441485,0.0329857176567923,0.0468833675958058,0.0514071020361535
"SPEECH_850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0437734715872583,0.0371322807399549,0.0286742647477347,0.134523022406686,0.0318561934477914,0.0318832188707327,0.0640666945240049,0.0752432080542578,0.072728788504576,0.0816258557229778,0.0311438250574003,0.0814076256852083,0.0469994821904071,0.0485230887115468,0.028054609147255,0.0628080648707007,0.0995563057315077,0.0746135765015965,0.0278606213702546,0.0413959188887174,0.120021517597083,0.0542402063083669,0.0188471946672758,0.0534596583508258,0.0476705008988523,0.071063884371717,0.0684663038160618,0.0654196661754441,0.108507512127381,0.0280486273026275,0.0464187402427739,0.0298370428347565,0.0399655658224998,0.104163462723767
"SPEECH_872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0540271479526092,0.0365421327630095,0.0207244616899355,0.114414364032385,0.0383411671712952,0.0290554228743213,0.084361576396501,0.113975579445381,0.0712812823904473,0.0691999558053551,0.0511419274941503,0.0425670066187705,0.0215452400303616,0.023812149852652,0.0438703812295058,0.0969236165152314,0.0882165877380889,0.0700754182351082,0.0296024913430121,0.029012796696432,0.117825597019999,0.0586695239235551,0.0412771669240959,0.0923686496501482,0.0592712884552326,0.0645899616458041,0.0411596964086769,0.0504960040722699,0.0703241878671403,0.0261785302611449,0.041748213019498,0.022982482621644,0.055777460946065,0.128640530910173
"SPEECH_86",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.041395688718354,0.027127193614002,0.0406200654726117,0.0859645671838764,0.0504839426845817,0.0233465713110421,0.078518623676614,0.12844409133209,0.0502008787272787,0.05819840489224,0.0335784406946936,0.0733734661427716,0.0845647020670118,0.061710115244101,0.0309439656384822,0.0594424080672081,0.0720868745330415,0.0614172802438418,0.0308502319079315,0.0387297715817629,0.069778755394475,0.0831166941820081,0.0436960864360553,0.0964536645250456,0.0381863597166436,0.0433455228208514,0.028871676697614,0.0325281893510481,0.0477560283400712,0.0315377883398865,0.0864275654842701,0.0841225537209881,0.099436577631513,0.083745253625994
"SPEECH_1286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0728799668841166,0.0224535855722464,0.0283499910633206,0.0261896639974364,0.0683132725661029,0.0363839034626152,0.134234813328574,0.13021466301395,0.051657148448104,0.0349327160843123,0.0348898121948456,0.0467502071070916,0.0243902370270672,0.0207166096726484,0.0582461622292913,0.0882877768661303,0.121109470482148,0.0449051143487592,0.0250251391334595,0.043081071797049,0.0214036269914983,0.0660438950703812,0.0183745724837769,0.159031167087324,0.139051234631623,0.074813012828632,0.0229175167371442,0.049604217757206,0.0353115871578802,0.0195213384511517,0.0214036269914983,0.0506130188515667,0.0597145516075079,0.149185308073541
"SPEECH_71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588988128789908,0.0219705872292174,0.0223834710025888,0.0363426565235704,0.0338688598384569,0.042914621223305,0.0850474859333639,0.0799104884999682,0.0422001703381466,0.118856136947249,0.058052873374063,0.0574421098431699,0.0305234400093665,0.078936640543438,0.101261014928015,0.0547120267127568,0.0766786041743337,0.0826101350140651,0.0283549859570739,0.0366939317911632,0.079638729845115,0.0374491635152826,0.0338211182672646,0.0632196986041293,0.0502710290015572,0.0564408506315487,0.0997082023634536,0.052594590207797,0.0580427752180624,0.0472794463695619,0.0602021465304788,0.050871204213355,0.0743275037458101,0.0884744887242816
"SPEECH_1221",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0588988128789908,0.0219705872292174,0.0223834710025888,0.0363426565235704,0.0338688598384569,0.042914621223305,0.0850474859333639,0.0799104884999682,0.0422001703381466,0.118856136947249,0.058052873374063,0.0574421098431699,0.0305234400093665,0.078936640543438,0.101261014928015,0.0547120267127568,0.0766786041743337,0.0826101350140651,0.0283549859570739,0.0366939317911632,0.079638729845115,0.0374491635152826,0.0338211182672646,0.0632196986041293,0.0502710290015572,0.0564408506315487,0.0997082023634536,0.052594590207797,0.0580427752180624,0.0472794463695619,0.0602021465304788,0.050871204213355,0.0743275037458101,0.0884744887242816
"SPEECH_8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131623828200514,0.0325592682637257,0.0269539700460722,0.067704587030891,0.0599735838646363,0.032346213075566,0.0395851990744335,0.0433089659284552,0.0643229907715937,0.104198783192314,0.0304746402732617,0.0883341564246012,0.0199328877181165,0.110340367065447,0.0277164933878929,0.075394612994977,0.0452294526875019,0.0608160845085118,0.0552683673152196,0.0331999238866417,0.0494995673448639,0.0356382237672703,0.0385613731720583,0.098223354627584,0.0481508763382251,0.0902079625413437,0.109858691142464,0.0221411204394606,0.0504556385897502,0.0538966643013847,0.053474058433433,0.0673969192189082,0.0844800926791761,0.048731081693705
"SPEECH_761",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0635715791693021,0.0274425469112376,0.0261522243305925,0.0691629770187645,0.0394855576639258,0.0413493569470799,0.0341092135779043,0.0959909340080118,0.0522991777356104,0.0319407547965423,0.147854733291166,0.129646847986506,0.0287328694918828,0.0149335863377609,0.0454353784524563,0.0198977440438541,0.131994518237402,0.0717283571838586,0.0216653684271987,0.0258974869843212,0.0640557340735692,0.0508505650340855,0.0249085423757379,0.114939223745132,0.0808363017408096,0.0476116078440291,0.069444093112105,0.0447965524816207,0.0445161261092916,0.0220907241539994,0.066086506835008,0.0437143955969242,0.135075270209525,0.0717831440927848
"SPEECH_21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520896294521116,0.0243877683971288,0.0369763219470556,0.104624823531907,0.0403910851086067,0.0570870721161619,0.106594996680375,0.110372156135843,0.0823484502753375,0.0280649341463326,0.0322349881836797,0.0720204931535869,0.0663430063569072,0.0256058330959588,0.0519541021222894,0.0460005235597563,0.0629038157369627,0.0926232260183163,0.0104112802893102,0.0346304751121796,0.0557736655467086,0.0468303390180803,0.072236885422002,0.204227331060742,0.0275758013908392,0.0525518460519232,0.068549846301892,0.035019315396033,0.035491478597855,0.0174451232811585,0.0902068613972273,0.0257288100425355,0.0165424583364988,0.114155256736699
"SPEECH_6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047839700705018,0.0237504614581176,0.0370483337985431,0.0561245621775421,0.0707617885666436,0.28281980173058,0.0504227406560359,0.0964773863012219,0.0468256183538776,0.0379858816326163,0.0184313125219474,0.0370483337985431,0.0157717380538623,0.0353263071645312,0.0762340065369482,0.0318057193794401,0.0353263071645312,0.0490029989495254,0.0239746747878664,0.0268335465915105,0.0567779118901545,0.0538307326540631,0.050884788044231,0.0977924668346886,0.0853599298603326,0.0480149716354694,0.0905265752492259,0.0227992867415716,0.0991090471005197,0.0348253506855506,0.0463406200269146,0.0373425730263045,0.0925447122531378,0.0840398136689338
"SPEECH_54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0591299124872737,0.0319684073464603,0.0277948863322583,0.0641068523937916,0.0593588503018916,0.0269900970075509,0.0816571975055272,0.04110883693704,0.0491015098284647,0.128424889016645,0.0479142791967944,0.0794061841482973,0.0212458277014794,0.0750208830414699,0.0580380056054366,0.0641416806444059,0.0845917005052138,0.117026160798522,0.0342129318803652,0.0173261700917686,0.124403164070788,0.0267831202795286,0.0384948372439633,0.101983785567889,0.0651477768240284,0.024449644107288,0.0462301369211558,0.0273040272521813,0.135474153252536,0.0219267198814089,0.0537903015053856,0.0604804187680438,0.0561564029977441,0.048810248557404
