"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15"
"SPEECH_558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.132682841504767,0.110364327367327,0.0342936159680092,0.0309695379916269,0.07186103900039,0.0252551814455278,0.040044568951032,0.045980570046564,0.0892399195508004,0.0399102836381266,0.0547870303801583,0.178932769197291,0.0552976097017548,0.0518923702725175,0.0384883349841081,0.0758491797944027,0.109739044596447,0.0855469857168308,0.0293819716383682,0.0512915156455896,0.142644932942955,0.0286340865631357,0.0373865918819914,0.0998912588856745,0.0341700006051092,0.0575622016509569,0.0259698853559116,0.0480383194617965,0.123518379948615,0.0503756453122159
"SPEECH_505",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0730380122770481,0.0548504947825273,0.0588846822257228,0.0305122945943047,0.0357319761068001,0.0538437708515797,0.0486129443706973,0.0634327479859379,0.0931125678699508,0.0422383055188004,0.0646358358320364,0.127982052483028,0.0747018254892826,0.0987542887238754,0.0796682008884089,0.0632557077818019,0.143964490914553,0.0439946737896962,0.0415763132265253,0.0480699760225933,0.0785466821324718,0.0439096139014965,0.08396274889416,0.0793593417010929,0.0815888771623049,0.0413446953283045,0.0639822343519574,0.0409975125142781,0.0661803492299251,0.0792667830488388
"SPEECH_715",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0730380122770481,0.0548504947825273,0.0588846822257228,0.0305122945943047,0.0357319761068001,0.0538437708515797,0.0486129443706973,0.0634327479859379,0.0931125678699508,0.0422383055188004,0.0646358358320364,0.127982052483028,0.0747018254892826,0.0987542887238754,0.0796682008884089,0.0632557077818019,0.143964490914553,0.0439946737896962,0.0415763132265253,0.0480699760225933,0.0785466821324718,0.0439096139014965,0.08396274889416,0.0793593417010929,0.0815888771623049,0.0413446953283045,0.0639822343519574,0.0409975125142781,0.0661803492299251,0.0792667830488388
"SPEECH_749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0758491797944027,0.109739044596447,0.0855469857168308,0.0293819716383682,0.0512915156455896,0.142644932942955,0.0286340865631357,0.0373865918819914,0.0998912588856745,0.0341700006051092,0.0575622016509569,0.0259698853559116,0.0480383194617965,0.123518379948615,0.0503756453122159,0.0546753522400735,0.141276444000994,0.0700389483935667,0.03227055417566,0.0533380530991215,0.14094087432783,0.0341600334888362,0.0200978373826256,0.142176932234458,0.0563903156366049,0.0165083622789077,0.104885272190306,0.0264370383070157,0.0598811261344958,0.0469228561095037
"SPEECH_512",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0564417059883459,0.0552385983560007,0.0599297506290423,0.0293129621901009,0.0359361154469127,0.156125713149568,0.0332148527060696,0.0380302691267473,0.095917011782234,0.0493330719866621,0.0384834357739805,0.0707971633316867,0.0626013667510441,0.140766662476436,0.0778713203051691,0.0387688207599472,0.0188275386684793,0.0580904881639173,0.0312534062444772,0.0277852437199118,0.179052183610001,0.0334848979172644,0.0523882594358996,0.182335144065165,0.0584608579578354,0.0371829437000531,0.0248351435388205,0.102432065629781,0.119449401169993,0.0356536054184548
"SPEECH_294",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131939761196035,0.0412352401054918,0.068208832388901,0.0292516793113967,0.0482099620591437,0.0478598911035607,0.0269539677586129,0.060687680419215,0.0830714101500644,0.0286991684566932,0.0485860472978037,0.0384284290328894,0.0551758228976224,0.152792891805263,0.138899216017306,0.0648870236873983,0.0959348576015713,0.064220722400669,0.0327443756289857,0.0378965177333103,0.101459095510935,0.0346397340283266,0.0434566467991564,0.112417223478788,0.11770058039536,0.0632630014946829,0.0387279768149384,0.0619963817403482,0.0558859624240104,0.0747699002615205
"SPEECH_569",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0387688207599472,0.0188275386684793,0.0580904881639173,0.0312534062444772,0.0277852437199118,0.179052183610001,0.0334848979172644,0.0523882594358996,0.182335144065165,0.0584608579578354,0.0371829437000531,0.0248351435388205,0.102432065629781,0.119449401169993,0.0356536054184548,0.0567596062495554,0.0881525402365623,0.0894885715428099,0.0281184365304507,0.0345225399510057,0.137568354052101,0.0273325129099804,0.0351379464698424,0.10764390816466,0.0513460164208142,0.0447179128025817,0.0351563282125133,0.138604180126371,0.0861580323303911,0.0392931140003613
"SPEECH_529",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665919129329305,0.0442175717571004,0.0492044015563356,0.0454718909212069,0.0572783243976432,0.0598367862477994,0.0247452072141898,0.141102122462551,0.147243033496189,0.0385022966749015,0.0532048570346927,0.0438846335153826,0.0505356306959148,0.10527617009143,0.072905161001732,0.118824369138501,0.145970018901407,0.148767769569806,0.0259952612102085,0.0695929478511929,0.030068030317409,0.0215574026465775,0.0586769514863898,0.119709919183227,0.0563932396373461,0.0186407897919561,0.10735396005517,0.0256131659582504,0.0213661766381278,0.0314699976144318
"SPEECH_533",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0665919129329305,0.0442175717571004,0.0492044015563356,0.0454718909212069,0.0572783243976432,0.0598367862477994,0.0247452072141898,0.141102122462551,0.147243033496189,0.0385022966749015,0.0532048570346927,0.0438846335153826,0.0505356306959148,0.10527617009143,0.072905161001732,0.118824369138501,0.145970018901407,0.148767769569806,0.0259952612102085,0.0695929478511929,0.030068030317409,0.0215574026465775,0.0586769514863898,0.119709919183227,0.0563932396373461,0.0186407897919561,0.10735396005517,0.0256131659582504,0.0213661766381278,0.0314699976144318
"SPEECH_304",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0681425684169074,0.104673751022202,0.0901344184947537,0.06940415037821,0.0449494346571479,0.146616523743122,0.0527624881106337,0.048981026775955,0.0802175939498692,0.069348501397541,0.0320356485092171,0.0323814963060437,0.0387895452292895,0.0791382350676204,0.0424246179414869,0.0963268042003571,0.0942046757137797,0.0474549884825369,0.0233883746258879,0.0271558183752496,0.0813126865693539,0.0420004566290974,0.0736184435223831,0.0722133711127938,0.0747183540038621,0.0664270397775303,0.0688613486304461,0.0508517865081818,0.124659103973548,0.0568067478749927
"SPEECH_746",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0701983883926087,0.0995935243673256,0.0635577915641034,0.0261708704589919,0.0426886426552328,0.115810092847363,0.0287841098948599,0.0712955403925028,0.0568263200839548,0.0822122107895893,0.0357735777445169,0.0461930009873239,0.0295458544676843,0.160037646445981,0.0713124289079626,0.144776791219346,0.0409924146535518,0.0544737611980995,0.043062808028293,0.0729558849731865,0.0935283946932176,0.0529893516058193,0.0446512099818615,0.0514959531060059,0.0419472536071995,0.0595219626649342,0.0371163357328034,0.11786167734771,0.0699213537749356,0.0747048474130363
"SPEECH_537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.135208922309553,0.0328317200367015,0.0690102014189141,0.0237634800054725,0.0260359177390599,0.15037682376672,0.0195886549676014,0.0311576962000844,0.071650680193237,0.0341058454819579,0.0295550843862023,0.129410365694024,0.025651746846768,0.178376603235411,0.0432762577182928,0.0357026928491547,0.0322889937982914,0.0929386164619917,0.0378143865778321,0.0347694081614274,0.0597813203773792,0.0316540736626931,0.0699780320737373,0.222762255517759,0.05991566103662,0.0650666313974913,0.0383598197258281,0.0737010339602642,0.0843029085207774,0.0609641658787533
"SPEECH_289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520850060381206,0.0461022574876628,0.17661091910163,0.036174696014942,0.0262638260843525,0.113728930594694,0.0314106495361327,0.0378408069569497,0.0853251750539204,0.0380546345416029,0.0313125409107819,0.0388518775354093,0.0512306554480205,0.128826075858993,0.106181948836788,0.0907074719898529,0.086164755047523,0.123661319906724,0.0431031579878393,0.0556761469007042,0.136179838613393,0.0354953166340679,0.0681897090653442,0.0597228060511658,0.0670248123232569,0.0614754093423673,0.0323729693950268,0.026465252010015,0.0723710125433958,0.0413900221893241
"SPEECH_677",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0520850060381206,0.0461022574876628,0.17661091910163,0.036174696014942,0.0262638260843525,0.113728930594694,0.0314106495361327,0.0378408069569497,0.0853251750539204,0.0380546345416029,0.0313125409107819,0.0388518775354093,0.0512306554480205,0.128826075858993,0.106181948836788,0.0907074719898529,0.086164755047523,0.123661319906724,0.0431031579878393,0.0556761469007042,0.136179838613393,0.0354953166340679,0.0681897090653442,0.0597228060511658,0.0670248123232569,0.0614754093423673,0.0323729693950268,0.026465252010015,0.0723710125433958,0.0413900221893241
"SPEECH_298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0525222321476728,0.124480842295699,0.062473470539828,0.0332752260902606,0.0344064607381659,0.0884894703465328,0.0501571714517601,0.0780391109715309,0.0987798384935384,0.0373953014162161,0.0328404564467955,0.118919524262471,0.0359291405223506,0.111843599673314,0.0404481546038642,0.0857123324577517,0.145574766273227,0.0578838400395966,0.0222168722145347,0.0851633381042993,0.082596083080406,0.0408192965952608,0.0573609733093135,0.0852628355512129,0.0468577663475991,0.0425609205776701,0.0713070284686363,0.0816157147180184,0.0584433846288116,0.0366248476336617
"SPEECH_307",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.081983958432315,0.104139868138806,0.0237048660435499,0.0297234109042679,0.0345669208535962,0.0941876329922206,0.0642321037992429,0.0520489162986651,0.138086777116353,0.0338982429257308,0.0776142632021842,0.0217003664648504,0.0737845549630584,0.107073855312139,0.0632542625530214,0.108015509098909,0.102894489548635,0.0667256832509504,0.0408589112675259,0.0354948347589019,0.0622192331389317,0.0642232418434398,0.0857536127253432,0.14197069299167,0.0555104020854197,0.0414494727072336,0.0386226624745394,0.0520950771130741,0.048841103326114,0.0553250736693123
"SPEECH_188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0857123324577517,0.145574766273227,0.0578838400395966,0.0222168722145347,0.0851633381042993,0.082596083080406,0.0408192965952608,0.0573609733093135,0.0852628355512129,0.0468577663475991,0.0425609205776701,0.0713070284686363,0.0816157147180184,0.0584433846288116,0.0366248476336617,0.0918032934630312,0.113082897943803,0.0291551962522462,0.0284933717478005,0.0656603859551884,0.0453180763838201,0.0411118829458573,0.0655539934712409,0.10154377224897,0.0442641180800545,0.0747864275639083,0.0306994154653603,0.0601784750294786,0.135006928812359,0.0733417646368825
"SPEECH_492",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0918032934630312,0.113082897943803,0.0291551962522462,0.0284933717478005,0.0656603859551884,0.0453180763838201,0.0411118829458573,0.0655539934712409,0.10154377224897,0.0442641180800545,0.0747864275639083,0.0306994154653603,0.0601784750294786,0.135006928812359,0.0733417646368825,0.0827296110030616,0.10474107398522,0.0836961737859033,0.0398760513415881,0.0605261451569823,0.0643959397203019,0.043126985180835,0.0596875541905008,0.0691960506989681,0.0501906935818067,0.0859465435298504,0.0373328473086848,0.0851603365759558,0.0648597614222227,0.068534232518119
"SPEECH_523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0918032934630312,0.113082897943803,0.0291551962522462,0.0284933717478005,0.0656603859551884,0.0453180763838201,0.0411118829458573,0.0655539934712409,0.10154377224897,0.0442641180800545,0.0747864275639083,0.0306994154653603,0.0601784750294786,0.135006928812359,0.0733417646368825,0.0827296110030616,0.10474107398522,0.0836961737859033,0.0398760513415881,0.0605261451569823,0.0643959397203019,0.043126985180835,0.0596875541905008,0.0691960506989681,0.0501906935818067,0.0859465435298504,0.0373328473086848,0.0851603365759558,0.0648597614222227,0.068534232518119
"SPEECH_662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0482817892198713,0.0994657369641565,0.206128442015839,0.0297166007351899,0.0589499333742266,0.0870031313395761,0.0248092067405193,0.070040091579424,0.0678394141349507,0.0316304630648838,0.0515385887493791,0.0247486769316593,0.0611689222767353,0.0632942193191958,0.0753847835543931,0.0999579374620462,0.111694349727914,0.100147502568905,0.0345018549178405,0.055340783185475,0.0406421898854188,0.0638707871200911,0.070402855147198,0.0429788848922233,0.0942205563926841,0.0574505068073303,0.0420910836684477,0.102060511065991,0.0437385533432803,0.040901643815155
"SPEECH_208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0466192068193975,0.0322125172912908,0.0918459095554134,0.0282906404209725,0.0183968780274261,0.0458857986416794,0.0247311189668828,0.135097289880867,0.0735505219335408,0.055885525004799,0.0380426265546556,0.0260060134481645,0.0856061729871972,0.207122584005439,0.0907071964622741,0.0641347633394857,0.115659874325157,0.0511066046401963,0.0336747931347442,0.0566960494940955,0.0700703139898735,0.0343946950732244,0.0606463870567324,0.0559404732832117,0.0785328186406963,0.0432758343693302,0.0430390220013558,0.0898885565284855,0.096194374282763,0.106745439840649
"SPEECH_488",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0804613350085429,0.0648899559757966,0.072045849670323,0.0483030286046428,0.0466195269211411,0.0592943809147595,0.0527170878967508,0.0662716442009956,0.11628051577832,0.0640889289708351,0.101965656305903,0.0616663289872595,0.05556670746793,0.0495249310304797,0.0603041222663204,0.129595262176536,0.100446907893471,0.0751635126721243,0.0288040826715466,0.0260019129428726,0.0549139634277842,0.0488010118900327,0.045946556489816,0.101208039669607,0.0517417360786362,0.0560149864446585,0.0436380579714958,0.128778941873205,0.0635512657139712,0.0453937620842439
"SPEECH_851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0934355737446058,0.0316561574476001,0.0402817332334136,0.0165844540942784,0.0332634136856212,0.0313852160137803,0.0379656521801827,0.0745130277683957,0.0664802665195636,0.0320028985328114,0.0872474632463944,0.0762996129228956,0.240377214999177,0.0858444307766826,0.0526628848345972,0.141731156472811,0.175430008179565,0.0392420387884082,0.0151142047846506,0.0487458701023911,0.0742905979652652,0.0174294330680187,0.020985584425332,0.0770876285491344,0.0328212453301356,0.0503515552635588,0.0603263503700363,0.0969503339885447,0.108861981511409,0.0406320112007388
"SPEECH_1226",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0904512463065981,0.0735339877766548,0.093614174824113,0.0514015866899606,0.0358115845282446,0.0797810072802878,0.0353587659254832,0.0771784500836031,0.0967081769927261,0.0713789428292682,0.0433512079626703,0.0322804766534404,0.0520653178341628,0.0988064414311875,0.0682786328815995,0.0692697895504835,0.149002968082664,0.105638628140064,0.0400952436226745,0.0435250578560602,0.044476749475661,0.0619162210348206,0.0936740915164338,0.0531524523597653,0.0718090102955069,0.0664737952463383,0.0468472905629991,0.0429822219957142,0.0529965874590329,0.0581398928017808
"SPEECH_762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0560378868378432,0.100950551763355,0.0303550349608505,0.0443621237477771,0.072844399189849,0.122582543627097,0.0501933326269985,0.0798728082817122,0.0549623645701954,0.0392609459312232,0.0262195787594212,0.0867340375899161,0.0589296170124339,0.0911596344726897,0.0855351406286382,0.0846195955610537,0.13099490439794,0.0701800880138792,0.033985592824281,0.0844539828748444,0.0578645769111748,0.0476207008679241,0.0520924045798453,0.0507169980216799,0.0414768728304598,0.0388104978393867,0.111631788687193,0.0544678469712278,0.0492423972078542,0.0918417524112565
"SPEECH_1216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736590875152239,0.113246708277114,0.0404008347481135,0.0362234782442008,0.0544819025670699,0.071615658559558,0.0328381529030154,0.0792474344445616,0.0895658885986389,0.0911355127341616,0.0701511903840221,0.0487532234310865,0.0604336136807538,0.0862677306896102,0.05197958322287,0.0877780528664088,0.214506272650564,0.0269957754629612,0.023630944329721,0.0319508743096249,0.0482883158368571,0.0884166544855725,0.0524293085251002,0.0853967692503236,0.121108691177109,0.031491806280282,0.0276942924067307,0.0431252596799343,0.0811763343591702,0.0360106483796405
"SPEECH_1255",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0736590875152239,0.113246708277114,0.0404008347481135,0.0362234782442008,0.0544819025670699,0.071615658559558,0.0328381529030154,0.0792474344445616,0.0895658885986389,0.0911355127341616,0.0701511903840221,0.0487532234310865,0.0604336136807538,0.0862677306896102,0.05197958322287,0.0877780528664088,0.214506272650564,0.0269957754629612,0.023630944329721,0.0319508743096249,0.0482883158368571,0.0884166544855725,0.0524293085251002,0.0853967692503236,0.121108691177109,0.031491806280282,0.0276942924067307,0.0431252596799343,0.0811763343591702,0.0360106483796405
"SPEECH_75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0533266738067776,0.174085653869391,0.100608969077827,0.0189193373427802,0.0215164497171418,0.040556242104685,0.0355943455813698,0.0219028395671994,0.103436350030208,0.0383188471467018,0.037974268138628,0.0512036922612182,0.10192580463558,0.0848137392211787,0.115816787499313,0.0661152662739043,0.121453823721524,0.0480063675685458,0.034009468032651,0.0451587015815922,0.0865532864840218,0.038767533556846,0.0845730487083764,0.0748914763891819,0.0836145825363901,0.0537820490635709,0.0517448139408133,0.0696145557475153,0.0904966784031359,0.0512183479919312
"SPEECH_50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0568703691175107,0.165568660467517,0.141136581747839,0.0339791198410372,0.0896707359548169,0.0343256608208235,0.10146290157284,0.0455512206611591,0.0877715260081135,0.0602483919546365,0.0380013631113015,0.0251808502907887,0.0334181519317843,0.0445796280009121,0.0422348385189194,0.0539809914676396,0.0989511370678884,0.048764521977911,0.0536353747602547,0.0933186067422291,0.0626981111806696,0.0387487361023015,0.0902866872714795,0.0604517140634553,0.04071731064079,0.0494863991828747,0.0518327737860357,0.0578955035580472,0.120351144595781,0.0788809876026427
"SPEECH_885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0539809914676396,0.0989511370678884,0.048764521977911,0.0536353747602547,0.0933186067422291,0.0626981111806696,0.0387487361023015,0.0902866872714795,0.0604517140634553,0.04071731064079,0.0494863991828747,0.0518327737860357,0.0578955035580472,0.120351144595781,0.0788809876026427,0.0446660244059088,0.12658842762889,0.0500951713668477,0.0245547965201144,0.028474046826648,0.115646931745198,0.0324449699305191,0.0461154901617329,0.161827523792842,0.0406609447071875,0.0263729783382963,0.0310068897063117,0.0609499620482279,0.0893288375080283,0.121267005313248
"SPEECH_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.082975230045623,0.0452193137855611,0.069919402077941,0.0316915051403657,0.0203909794234656,0.133634949727946,0.0308896770540507,0.0641778547652005,0.100438964571972,0.0477932284968493,0.036469693098189,0.0556527215489984,0.0680995907182857,0.128151914156283,0.0844949753892684,0.0757055809064019,0.0849195925981541,0.0621199328033228,0.0467117414255997,0.0578603433854636,0.108562697787412,0.0354456354196266,0.060105522216681,0.0814196113151079,0.0527840529657258,0.0694633993722684,0.0753365005911598,0.0854074938825729,0.0735437570107838,0.0306141383197196
"SPEECH_811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0955165475988994,0.132441070284385,0.0628989475736484,0.0227755765175771,0.0783048757654098,0.152396912339231,0.0350647737763558,0.0324576971648665,0.0624008658469011,0.0421062986103616,0.0238335565456805,0.109214027472856,0.0391531896314744,0.0839381666899711,0.027497494182382,0.074476416070642,0.180204623931226,0.032551806794062,0.0300376897667722,0.0434563293913638,0.12004998011891,0.0245091351394307,0.0446566340125658,0.129144328463319,0.0724198422887139,0.0350160133705722,0.061306645451093,0.0248894630046433,0.0764106994982748,0.050870392698411
"SPEECH_866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063125747885068,0.0941857294271445,0.0817710323005096,0.0317249638134202,0.0389220798524635,0.116973649697807,0.0389779394877288,0.0646703765279504,0.0951566951000292,0.0473970237576213,0.0230798409790247,0.0733587686619531,0.0424063997374498,0.10042824535514,0.0878215074166902,0.0748264096660703,0.122656491988725,0.0579665717287733,0.0344375015422296,0.0681051382450074,0.0450926768793407,0.0470046175975816,0.110301174473149,0.0956125457110739,0.0539388186304465,0.0627590010830548,0.0544298751709133,0.0614177239943272,0.0651468711018748,0.0463045821874325
"SPEECH_898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0707817672756762,0.0834924617438435,0.0355640580751556,0.0368334150341331,0.0334257441052651,0.0708109605340251,0.0598517460172531,0.0643012922365644,0.137230053327778,0.0522317942297774,0.0576851044916855,0.0434348045124433,0.0938507112548064,0.0720441264809615,0.088461960680632,0.0502032535043415,0.0802191949457505,0.160261424663609,0.0360464981202119,0.0462591575542797,0.0406229677814427,0.0320587216142343,0.0298867353917224,0.147111054255385,0.0474273030102461,0.0344811006613946,0.0301735608247205,0.0849588149588198,0.11066083715352,0.0696293755603226
"SPEECH_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0502032535043415,0.0802191949457505,0.160261424663609,0.0360464981202119,0.0462591575542797,0.0406229677814427,0.0320587216142343,0.0298867353917224,0.147111054255385,0.0474273030102461,0.0344811006613946,0.0301735608247205,0.0849588149588198,0.11066083715352,0.0696293755603226,0.070523968926509,0.11296120761426,0.0468473062022218,0.034502698357466,0.0612824474392316,0.0613159761684199,0.0629927703584412,0.0741776505032306,0.0737423532054789,0.0488941079228415,0.0600509136993035,0.0442421577518901,0.100779657707802,0.0640286456568573,0.0836581384860462
"SPEECH_112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0502032535043415,0.0802191949457505,0.160261424663609,0.0360464981202119,0.0462591575542797,0.0406229677814427,0.0320587216142343,0.0298867353917224,0.147111054255385,0.0474273030102461,0.0344811006613946,0.0301735608247205,0.0849588149588198,0.11066083715352,0.0696293755603226,0.070523968926509,0.11296120761426,0.0468473062022218,0.034502698357466,0.0612824474392316,0.0613159761684199,0.0629927703584412,0.0741776505032306,0.0737423532054789,0.0488941079228415,0.0600509136993035,0.0442421577518901,0.100779657707802,0.0640286456568573,0.0836581384860462
"SPEECH_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.047802687867602,0.113463628096932,0.0895888247788827,0.031783691826431,0.03026626432229,0.0732777565951132,0.0548225146481951,0.05119089211124,0.0415647194148834,0.0336124151479908,0.0389075459963502,0.0288679137672847,0.0580180805301293,0.118676000886229,0.188157064010447,0.0591934242043394,0.0972999793135139,0.0588466161803069,0.0305813961309688,0.0359874018211965,0.0933280376856454,0.050287491742146,0.042789377994622,0.0952979431381185,0.0701807376340352,0.0552851641165726,0.0793322696868982,0.0296350916871017,0.108258784610803,0.0936962840537318
