"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent"
"1995-07-01",271.666666666667,0.0277087351316105,0.0340112163646885,0.0176374460124835,0.0517223314093887,0.0306021031160549,0.0160326498467803,0.0264265165459542,0.0524931359380541,0.0298945659227619,0.0297758295298393,0.0237860946687129,0.0380949904026438,0.0224825423406745,0.0443711859556754,0.0255783261717523,0.0325375996816536,0.0157573470545705,0.035593658170627,0.0318135343656732,0.0335914627365316,0.0173425435406158,0.0340479269615189,0.0336673853282382,0.033242545125527,0.0150810553096951,0.0252605275794528,0.0395464711049828,0.0347494476565543,0.0194884088759495,0.0264841003352501,0.0275751166321335,0.02540530293823,0.0259060630979722,0.022291834147749,0.000696317528307016,0.00928200075843756,0.0037708374012655,0.0157989106995012,0.00707860480238375,0.00310942554275599,-0.000649423265909761,0.0131076366634459,0.00780976701870452,0.00990214651069904,0.00619357993983045,0.0164443427513077,0.0104682462447994,0.00418341475858533,0.00426368978291881,0.00392119089603296,0.00394759055707414,0.0148112577598388,0.0025108076065129,0.00286962615912816,0.00409707827601821,0.00981615649574379,0.00372271380470698,0.0105705307059557,0.00282570890264462,0.00240229892454489,0.00713954306689802,0.00717630818286546,0.00490449261384686,0.00787433516267901,-0.00207329588927817,0.00582215947315999,0.00853734909171485,0.00253256442148057
"1995-10-01",280.120401337793,0.0251242358359181,0.032685845434814,0.015028121610554,0.0509502661913502,0.0312553076568611,0.0151044671482452,0.0317175220072766,0.0385625143368816,0.0335504051117473,0.0261887095744443,0.0232675568527963,0.0417260161896145,0.0230864387773302,0.0313187348950694,0.0274138728356898,0.0292499698439989,0.0187362152958658,0.0352910373784808,0.0373561191252788,0.0461783369098949,0.0155659873814922,0.0355075028722037,0.0404533891436277,0.033471277478983,0.0153411158855285,0.0219280552276356,0.0261198007505085,0.0401099801826584,0.0180875776278339,0.0274935062786436,0.0417612847853185,0.020636336593336,0.029542491562102,0.0201900012180166,-0.00241939361582485,0.00322689305151052,0.000800054053369174,0.000160912452772879,-7.85698650938567e-05,-0.000458488743429517,-0.00440546235405735,0.00386844713736906,-4.58305808318983e-05,-0.000384564012746433,0.00135980137276106,0.00804760470943363,0.0035569458383283,-0.00419404530803556,-0.000256390623447038,0.00134229205654219,0.00160497589018751,0.0108595221123242,-0.0100984203908845,-0.000531239914838817,0.0015786701325339,0.00298760963619976,-0.00917142203273181,0.00564772223709658,0.000398630807632351,-0.00209878443703722,0.00229959595511282,0.00114846933778643,0.00129071798875792,-0.00208208129207823,-0.0133553966173718,0.00191154416613622,0.00356826017609454,-0.00129486389141185
"1996-01-01",310.542750929368,0.0255682435640427,0.0350861905506212,0.0148470418994486,0.0461604695949874,0.0260448833893004,0.0165131039423992,0.0282313025388684,0.040441360747246,0.0316453179254709,0.0270674191103679,0.0201732849688537,0.0329559385918806,0.0242985491846655,0.0304073736801454,0.0278029293026821,0.0345411305014905,0.0184936614264473,0.0381271356077268,0.0365497460406503,0.0566489500385596,0.0163063344573045,0.034926994796002,0.0368579384981078,0.034542570964058,0.0144097358735074,0.0200385226584843,0.0275051189406946,0.0359316650913107,0.018184876164064,0.0279963914746927,0.0349827142908273,0.027408653648366,0.031561053306571,0.0277433972301553,-0.00151604775585851,0.00806843232169288,0.00183242968203793,0.00391349287772576,0.00535776619901036,0.000477938804723374,0.000106752226806484,0.0122322665515648,0.000895651445360881,0.00815568570425733,0.00308164553358938,0.00757199020801848,0.0071078936331101,-0.00118231467157777,0.00122476593729293,0.00139711078386856,0.00154342594314224,0.0131433247879039,-0.00214958401033925,-0.00580351864620234,0.00255502794093234,0.00710251357368908,-0.00171440318629477,0.00899533164661533,0.000955937003817843,-0.00165460168567989,0.0019055959982695,0.00310010971275761,0.00254394124089228,-0.0040126423907457,-0.00201751974655768,0.00632927065169749,0.0106477932318234,-0.000746758451601004
"1996-04-01",262.846473029046,0.0243826209162161,0.0333799739907197,0.0155970805455077,0.0555222097017464,0.0239916352670726,0.0164079541651839,0.0288828809479121,0.0511172450414993,0.0280905055729906,0.0321836645229923,0.0219246006886664,0.0473200377555594,0.0220669412240554,0.0333553866866052,0.0216022405962016,0.0293298536167571,0.0232149911148069,0.0364995463998886,0.0340570786641508,0.0466920816364167,0.0183028039186768,0.0283404773077988,0.0364715968361925,0.0351777594446332,0.0167230481625508,0.0208292594762606,0.0324047962020284,0.0324257431468339,0.0221532771074284,0.0238224400651268,0.0257555273427338,0.027633940734033,0.0304575541979497,0.0238832470028047,0.00402805402573053,0.0109020059216965,0.00502037536006127,0.0231315621864139,0.00507124901079647,0.00511554676938842,0.00704132341166004,0.0260228226702872,0.00478635924019471,0.00950866703426566,0.00638957160178252,0.0266298647703632,0.0101610202780763,0.00906782079511753,0.00432465550148385,0.00405843688013263,0.00751331708177288,0.0106204958838914,0.00223828254698984,0.00405618811371022,0.00819206026314483,0.00491871478164717,0.00330328668434443,0.0129523055285285,0.0052407415777957,0.00444583579296836,0.0161427988425564,0.00691665707935739,0.00933011817782502,0.00766536927364688,0.00519927609628388,0.0110369458045796,0.0105098553326378,0.00413773645887769
"1996-07-01",282.194366197183,0.0266403285982456,0.0324300077469543,0.016011542485165,0.056441521316872,0.0275927152591491,0.0172974157208253,0.0293426087491195,0.0458384969974182,0.028503056792282,0.0283597213700593,0.0207740985424083,0.0323730499747977,0.0239888303598621,0.0474510404235479,0.0301367998694833,0.0266515720296042,0.0178887189235375,0.0305772306558244,0.0431458066955152,0.0436914969368821,0.0185440020165985,0.0380760787117312,0.0343750399651879,0.0319524946598923,0.0148708092860553,0.0197707736142507,0.0259536097007066,0.0379261469329088,0.0206009167070497,0.0252787296369933,0.029552462400357,0.0231855059186221,0.0278817189430221,0.0268956520590717,-0.000742306862706619,0.00652307164897705,0.0028996094199038,0.0160565481660567,0.00340582461673567,0.00191107182097251,0.00133747244830255,0.011205723705429,0.000999641355422115,0.00689712875285676,0.00388439865892277,0.00914241919590227,0.00970286871917715,0.00274789955624416,0.00537775858114781,0.00470101896318516,0.00312561293416198,0.0100084143259252,0.00334398284570395,-0.0038216478821386,0.00437402043713343,0.00547305445259107,0.00133725406581867,0.00442637236125727,0.00281910553606336,0.00136442355482144,0.00739073556271878,0.00352025909604507,0.00488914793994534,0.00266328737134093,-0.00492181796919954,0.00544953885135009,0.00670411108634298,-0.00177336252065022
"1996-10-01",279.335697399527,0.0229881235165333,0.0340800115199716,0.0147834797719141,0.0586774385850124,0.0263578868588126,0.0162672171287143,0.0292874728152142,0.048861854777854,0.03273920713251,0.0334701007179897,0.019518219523133,0.0385517539192381,0.0263327626029727,0.0329566620173694,0.0270984366564034,0.0289894143992417,0.021811051266381,0.0333342858015834,0.0397502176824373,0.0400009510014394,0.0180501330987568,0.0342269355029124,0.0357332416851801,0.0360485905536351,0.0149850521452834,0.0189620999755051,0.0290499118446352,0.0366470719880648,0.0224250774709117,0.026622618272603,0.0295764778955736,0.025854505660053,0.023439683119193,0.0225220530929672,0.000837920840282095,0.00917760739210734,0.00312979639780688,0.0271951091595341,0.00583122861873866,0.0030520932173196,0.00261699420095009,0.0192167773431574,0.00401386995700836,0.0180163301884489,0.00274350422207585,0.0159204022576679,0.0118597176290039,0.00522648905679363,0.00585823833738759,0.00808112821157526,0.00481738874806114,0.0142995471122128,0.00164663825100429,-0.00545926604040901,0.00653621377687924,0.00797167302314601,0.00220705490786395,0.014824347203908,0.00303290495380892,0.00158437450753637,0.0066100289117707,0.00653344247064891,0.00758287853239578,0.00515205904600388,-0.00187920602392826,0.00800414490202249,0.00576551733697701,0.00391449905497934
"1997-01-01",309.764018691589,0.0241754605038821,0.0338255282737108,0.0143843041145163,0.051310971811943,0.0255450836459581,0.0173964219494875,0.0266613511750241,0.0441906130921877,0.0354815635695128,0.02621927979083,0.0183592372469518,0.0356186492248408,0.0236505481593719,0.0371390043509562,0.030151891852589,0.0362415710484807,0.0193057482378749,0.0388263214080197,0.0378462367783269,0.0419687313180861,0.0158482793181412,0.0380119502485438,0.0376981132834511,0.0332401840535548,0.0147015600451353,0.018780375148976,0.0260752881689942,0.0444354803623657,0.0199712062609108,0.0200753929988513,0.0321218573822428,0.0241451198996234,0.0281289707238316,0.0284677045528274,0.00167647415529816,0.0086311289069964,0.00375365975099178,0.0159479968225191,0.00370339902164681,0.00425117084244071,0.00147308497266564,0.0228323021840265,0.0065372083922988,0.0100961103537407,0.00749023454851916,0.0178998116774499,0.0117740167667608,0.0081239490326432,0.00885969094406484,0.00837305408307009,0.00523054566554179,0.0165614781325933,-0.00248967877392335,-0.00789895867420785,0.00671974721609049,0.00709198026815298,0.00142910563169105,0.00873029403413808,0.00447653043525057,-0.000531345711729508,0.00685180450825948,0.00813244263967848,0.0097634403835143,0.00158512638122202,-3.76556005175178e-05,0.00872231073242873,0.00971562540993024,0.00612585449397006
"1997-04-01",303.113402061856,0.0237121222156638,0.0339127418606423,0.0156117634162887,0.0506004163922115,0.026382149996793,0.0162264828881248,0.0308635103955747,0.043102927179886,0.0339307760638399,0.0263907650911951,0.0198502155773322,0.0395625085712216,0.0224619171459134,0.0366039415201298,0.0294510998230691,0.0324658260377813,0.0177178292981158,0.0390109894546673,0.0361228043709462,0.0432225945577806,0.0158221665179902,0.033274088203534,0.0357671299103227,0.0338656649960097,0.0143268214054243,0.0203834560795491,0.0312110821648155,0.0341878412073463,0.0208515126070077,0.0325450218314449,0.03612021970183,0.0226685259245302,0.0282463792336325,0.0235267083593858,0.00428237932029427,0.0121184175624085,0.00415175969144163,0.0239479276813467,0.00418883643221794,0.00410887254500722,0.00302631965297449,0.0204503999108328,0.00902041721011356,0.0154461161342306,0.00903599854347598,0.0189749263726126,0.00844335309863386,0.00808143460912242,0.0109711353305332,0.00867532150570065,0.00396285523095917,0.0180152071806039,0.00109274220827451,-0.00308635727062471,0.00646080602877206,0.0107078152157825,0.00187818002992229,0.0136106328195676,0.00391440917606725,0.00538806424279404,0.0137989631550043,0.00922625214652068,0.00983926836110754,0.00427009594276436,0.00159135927321097,0.00915841842290837,0.0096692913721603,0.00628268817508642
"1997-07-01",301.314754098361,0.0299684532380575,0.0344789497664869,0.0152544844745957,0.0617332585504381,0.0285711173456303,0.0166608203877262,0.0285837842982911,0.0504839973112264,0.0314196774443396,0.0280137115187404,0.0218585970629219,0.042413096455366,0.0253287390295549,0.0387468672667641,0.0259635538681438,0.0316811654531715,0.0202561224948533,0.0314551694780929,0.0308401187147883,0.0374361374149318,0.0185662952051526,0.0359412454368835,0.0319467747758133,0.0324376111578206,0.0142562849520529,0.0224955285938827,0.0332484567772082,0.0341824444044443,0.0210702419864855,0.0219016899493422,0.0250975007023268,0.0248872946941788,0.026065998453607,0.0267548113366809,0.00323888502246284,0.00821399544416741,0.00402296892845197,0.0182554908911527,0.00484445497485725,0.00446582641713212,-0.000634566927154816,0.0255918783234879,0.00264795141694072,0.0120837648577112,0.00290555907938472,0.0232457873353016,0.0107612718412524,0.00722616921599561,0.008847013610136,0.00563134147225241,0.00765123207530551,0.0125227387927889,0.00133106301088117,-0.000909348823351277,0.00691817784884877,0.00751953038838643,-0.00223356616837183,0.00687283839264794,0.00381253071240341,-0.000916905775600764,-0.000852288615005551,0.006217701561491,0.00897727857720995,0.00415499289716059,0.00294860593121536,0.0074945703391469,0.00860094358926074,0.00492598761079976
"1997-10-01",304.211240310078,0.0331711132166062,0.0314387701152482,0.0145874696776407,0.0460540722056665,0.0378440387499813,0.0163593302078181,0.0250879733245396,0.038342090228092,0.0308520866346383,0.0250249004905851,0.0219115555061635,0.0332516335149868,0.0216092802034351,0.0303155195017641,0.0271286052929887,0.0296978406991935,0.0179829776376749,0.0318080732404767,0.0386913516816116,0.0454068032311785,0.014865003515307,0.0367245607266798,0.0374855777959276,0.0307707689616044,0.0137922255070078,0.0363578484364211,0.0547576670678901,0.0359307635824095,0.0187209616093601,0.0216307227279947,0.026118004296807,0.0241969199239791,0.0300387390874755,0.0220447514008469,-0.0111130887204256,0.000282275689946613,-0.00113676766237982,-0.0027070619572132,-0.0092750789669501,-0.00158797409822618,-0.00181952749599479,0.00794862338025986,-0.00297729630080576,0.00281191363961763,0.000110268759495812,0.0071115400420879,0.00337480568908283,-0.00325376737985872,0.00334140348253443,0.00199715811355106,0.000580019344462703,0.00740479931669724,-0.00488966455442363,-0.0169797964262851,0.00232199846386857,0.00151712729203851,-0.0121565004990723,0.00231650755867939,-0.000145546687157824,-0.0172453452974654,-0.0234481340709476,-0.0022363914051151,-0.000287422338303552,-0.00413852470601935,-0.0058324007280885,0.00552372041222398,-0.000525568668912031,-0.000796907711737167
"1998-01-01",318.860169491525,0.0323807622610452,0.0322972277038609,0.016327749305652,0.0397529669655565,0.0311000300095592,0.0163022072872116,0.0290672800599621,0.0383182194605307,0.0309805327171922,0.0265818722744166,0.0228780423471072,0.0312473021924824,0.0223162595797796,0.0277913387642659,0.0276809191840784,0.0317151600053458,0.020325203666199,0.0390718327378873,0.0346454609164743,0.0478850898285031,0.0149509261334392,0.0372850695036566,0.0387377886207205,0.0338639875217065,0.0143280543373743,0.0311755844963056,0.0454721890153487,0.0390146121915765,0.0196632523252538,0.0216088367590754,0.032012477746374,0.0230406611820793,0.0281897971047257,0.0219913057952536,-0.00686214900254952,0.00543911870287571,0.000679839374078081,0.0104063570391573,0.000578200847450396,0.00135101277625671,-0.00133779734330256,0.0170447313017582,0.000898116756631316,0.00745274248165434,0.0016646662579992,0.00633665841636612,0.00949837002430487,-4.78298070902908e-05,0.00481854513608052,0.00442825126357221,0.00216845171463431,0.0118181530240377,-1.86007797002097e-05,-0.00923135719434458,0.003186793319233,0.00128334916832676,-0.00413592038366336,0.00574662552499342,0.00162775330877037,-0.0106228858194216,-0.0137920722127479,0.00157845873566911,0.00536223412602372,-0.000427831954320007,-0.00182510064168355,0.00598203642004334,0.00559405894333314,0.00180490784310293
