"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent"
"2001-07-01",286.696385542169,0.0556942126297116,0.0250794982385604,0.0657824218507836,0.0258675351124648,0.0463945001423261,0.0281501652310353,0.034882120373766,0.0550134526312793,0.0683104683595462,0.0673324815099181,0.0637645309605271,0.0694470202848713,0.0452930630948693,0.0294536640696252,0.0554479587283352,0.0325978788413533,0.0529877666413697,0.0648399745251813,0.0366973976753942,0.0330873711349167,0.0438765179641653,-0.00157983970462601,-0.00677990641109038,-0.00821043119444339,-0.00648517681388689,-0.0108979075307041,-0.0064179142986997,-0.00357749234572759,-0.0187631060079177,-0.00390913807812518,-0.00715438512638189,-0.0228228699876151,-0.0217728129747365,-0.00443269951465121,-0.00463924707275947,-0.00917083150677357,-0.00868772522528328,-0.0151548832949711,-0.0123624145040069,-0.0129826946825669,-0.00209186555278901,-0.00870689137016582
"2001-10-01",294.196814562002,0.0598835155853278,0.0253531665024636,0.0534791303542757,0.022782766239362,0.0539258452906427,0.0276686588283909,0.0385413700609555,0.0619960833810168,0.0701007986983815,0.0742762209600699,0.0606639053028492,0.0762803328854278,0.0376452412771756,0.0268670583265137,0.0572100817508268,0.0366606929349399,0.0478184002036996,0.0536624749288228,0.0347193996797579,0.034278240379918,0.0461866164291823,-0.00227218084186952,-0.0053586311040173,-0.00744959881663568,-0.0054156642143127,-0.0125298797991882,-0.00627989833786893,-0.00649955613069654,-0.0285795152500974,-0.00639495473603246,-0.00214389001625793,-0.0286353631438555,-0.0241382477808797,-0.00624157431251422,-0.00599778869217882,-0.00568807389178251,-0.0104434035047986,-0.0170310914010879,-0.0134054674253053,-0.0106272259269254,-0.00205067641370109,-0.0142196375525261
"2002-01-01",262.230215827338,0.0614380279476193,0.0265897655920016,0.0563615580892399,0.0244931737849512,0.058227027131402,0.0267752063883955,0.0369921363826026,0.0634769838634424,0.0663532527283737,0.0720045258400514,0.0470865168804561,0.0786734861331821,0.0359175762795274,0.0274058296593004,0.0531741182733328,0.0400639059835034,0.0499683401022936,0.0585167488163677,0.0370859052279025,0.0366294076087126,0.0427665072873418,-0.00194178574528695,-0.0029364352819691,0.00096815892879538,-0.00215072288397111,-0.0130875552730592,-0.0033164936144818,-0.00254674440525643,-0.0224808590247498,-0.00760376510322093,-0.0066070335580604,-0.00801396174106603,-0.0257592751030112,-0.000777473522154583,-0.0025145062144244,-0.00690455614779442,-0.00760938980252477,-0.00762592981006846,0.000462600464723381,-0.00491870928550156,0.00323868114864244,-0.00695815858589181
"2002-04-01",276.570754716981,0.0631187392274335,0.0256632889433492,0.0669030768862075,0.0253571155153666,0.0573855135860434,0.0264201403752373,0.0423762836501835,0.0491183247424219,0.064506344641412,0.0697299249263566,0.0455749831681446,0.0734101768751147,0.0355055883670939,0.0287660545313815,0.0582109764901766,0.0380809749648972,0.0502476304641299,0.0600310862211708,0.0358826665486801,0.0360539573977137,0.0476571524774857,0.013441842543989,0.00616251965886817,0.0152740160268775,0.00567916329307152,0.00593128491113935,0.00443766894325488,0.0156038428799671,-0.0103406738987701,0.00755875993005199,0.00974835121808659,0.00269055539034602,-0.00368286647309898,0.013098990093341,0.00522299614750964,0.00522240404672057,-0.0015302238720305,0.00291473709281838,0.0196011290346153,-0.00172013097038584,0.00832986111062574,0.00240969744870139
"2002-07-01",281.127192982456,0.0634151523106568,0.0269152094246786,0.0609981877720561,0.0244211315537819,0.0519422075076407,0.0281281660160849,0.0382860991687187,0.0436383257980692,0.0614700999816189,0.0719330432235316,0.0514051710930446,0.0727829071027265,0.0378791658294215,0.0295106001496283,0.0591990703570075,0.0395907589576354,0.0531524101688696,0.0621568972414438,0.0370855545193821,0.0400704321910131,0.0460194096329901,0.0113861013253536,0.000259473873551024,-0.00531326304196554,0.000925553537994089,-0.00722350829764211,-1.74493248868063e-05,0.00524231930352716,-0.0158190749522218,-0.000230258299217833,0.00356199702620824,-0.0114397674897589,-0.0159353450301521,0.00687425081033172,0.000649480591486514,-0.00291356436812453,-0.00196040593027038,-0.00376910428602158,0.00791491502541928,-0.00847645124862281,0.00560151999103879,-0.00664106050364382
"2002-10-01",278.769347496206,0.0597472298211773,0.0260107492337134,0.0563083591269811,0.0252256385240311,0.0533237725029445,0.0277663937197752,0.0376297144730891,0.0548929419562622,0.0664002269752345,0.0681235886889895,0.0525264921728411,0.0853530332266507,0.0342851921048555,0.027922769076128,0.0555497346530599,0.0419265495107865,0.0525750282105413,0.0575462451198016,0.0375104003781379,0.0370361918179326,0.042339748707067,0.00845357310726812,-0.00258650175427563,-0.00793305812538147,-0.00443734551973963,-0.00462818109422126,-0.00329419656352918,0.000861574953747447,-0.0188600081296323,-0.00381307066255209,-0.000607766749803562,-0.0189122107009263,-0.0192625356225112,-0.000160586280977498,-0.00415233858512115,-0.00343051372227819,-0.00700993344614901,-0.00784126550252474,-0.00303959654984941,-0.00879565886214098,0.00166949277309466,-0.00739263081768293
"2003-01-01",271.001828153565,0.0566701870608197,0.0250167342421761,0.0590413325588397,0.0247721150565957,0.053802040779141,0.0286582676500025,0.0400262731082572,0.0647832142869409,0.0638716406969439,0.0615162871825053,0.0475906267202082,0.0820681150987366,0.037789087398779,0.0317899516719878,0.0555205908393466,0.0361802793127249,0.0507301809893824,0.0642953243589326,0.0387336343942267,0.0370427155042013,0.0401014010892521,0.00559088006930664,-8.52456155722519e-05,-0.0048621411299419,-0.00168964103658073,-0.00949658112455027,-0.00323380965942926,0.000662647931201661,-0.0219483055172774,-0.0044143886276092,-0.00233019013251531,-0.00988724353987622,-0.0185282413872303,0.000660079779483384,-0.00321539512529893,-0.0032594839873825,-0.00644372700181928,-0.00464299959239328,0.00457521993800197,-0.00723830957872703,0.00633852393979437,-0.00574364426803906
"2003-04-01",271.334465195246,0.055782684935928,0.0254788162049129,0.0627210426966095,0.0244914373748644,0.0540933540212003,0.0269866380834198,0.0432275908359981,0.0546686157695944,0.0601815572407946,0.0638467310895671,0.0542663146247391,0.0757102693012185,0.0382149419579111,0.0299228243560192,0.053601525028095,0.0418999217571573,0.0486392140319241,0.0645425729928876,0.0406755537226613,0.0381306213809437,0.0429177725935538,0.0101446605803286,0.00244047567204352,0.0109098718441623,0.000725710320644529,0.000575645101423051,-0.00025113223314033,0.00898212537402729,-0.00987949714466891,0.00918606890690426,0.00686916873090134,-0.009769408368165,-0.0118105886205729,0.00801679920564242,0.00159940592289574,0.00314079789254597,0.000539564405870887,-0.000754653090794458,0.0144401157868421,-0.00361367276049239,0.0101110551528611,-0.00046099806031326
"2003-07-01",264.212276214834,0.0577115531122636,0.0284101958834043,0.0646513293335031,0.027133617940458,0.0509417028115266,0.0271912556394801,0.0410487428196553,0.0513898412898887,0.0556216136299048,0.066770753046264,0.048119483933825,0.0686039877673593,0.0373024104079002,0.0311969212593596,0.0509808441356517,0.0425329097511657,0.0552006735120046,0.0667746924710016,0.0407458372614713,0.0403401982063728,0.0473314357875397,0.0226861742131911,0.00555703992125678,0.0250014275704092,0.00686994911498003,0.00546544670237309,0.0057245342356372,0.0129776856630975,-0.00395018941562911,0.0186950512936763,0.0143678267453132,0.00611415589620189,-0.0047012218892311,0.01489983920687,0.00644408038390515,0.00630761186924712,0.003524897016807,0.0049830796662661,0.020307775975799,0.00209975653320588,0.0129784132558964,0.00501077025360983
"2003-10-01",285.956066945607,0.0590301651688946,0.0256456517694511,0.0557772844096065,0.0252697262094613,0.0483594752541843,0.0266489059843011,0.0341185278637243,0.0470444665897006,0.0586639340651412,0.0704290597861485,0.0455361920618665,0.0806093531480192,0.0410822200516028,0.0306447371924838,0.0555281334051382,0.0370423680647212,0.0615986382659194,0.068838789344676,0.0408542081272447,0.0375239414784927,0.0497542217592219,0.0241113683701534,0.00679991194309315,0.0271795681564044,0.00801757636244396,0.00601806151854028,0.00784963993707106,0.0121086583766603,0.000495143523392043,0.016013174292696,0.0229353384151732,0.00833942189970428,0.000615790585905241,0.0219608140870582,0.00863202051821602,0.0139285750648447,0.00687191464806563,0.0203349855151754,0.0339098003873945,0.00753247796054742,0.0163746377263591,0.00549800132799929
"2004-01-01",283.192079207921,0.0565488600672798,0.0265227378073059,0.0657584147550211,0.0277994978421917,0.0463732211341085,0.0274276038518323,0.0357137604740772,0.0600799170297946,0.0567820310894011,0.0597053783175995,0.049363514987166,0.0689684939064782,0.0381694408059091,0.0357081291602065,0.0567072343482086,0.0394339894956668,0.0566615317777373,0.0659356606475331,0.0377095203172739,0.0409007349662215,0.0477303272189871,0.0183354559285996,0.00463349037465175,0.0158275160585674,0.0080443188574163,-0.000492105424251363,0.00507675337191748,0.00624289480869887,-0.0243379353899068,0.00971257967658955,0.00998919482726062,0.00425112398155766,-0.00381637359414206,0.0192391175019015,0.00835674533552264,0.00768024683694313,0.00207261532673274,0.0121895301303382,0.0235902722486803,0.00287200441129631,0.0156029271675714,0.00630025642426756
"2004-04-01",287.694779116466,0.055512171369392,0.025055487936071,0.0741753632714584,0.0261545581209423,0.048208301563074,0.0266829088296067,0.0372775652637841,0.045814867974884,0.0553414330157448,0.0606006285348267,0.055072904710694,0.0714909918296216,0.0369965642528809,0.0463047348244212,0.0508001509237999,0.041082530208506,0.0508790914263831,0.0685290749876051,0.038188141103872,0.0427892211046914,0.0430433087477411,0.0195209057700525,0.00526887375544503,0.0179369883423997,0.00941684882857843,0.00154662083654306,0.0056098714394978,0.010311783431022,-0.00266147707291784,0.0136310118919444,0.0148350608926903,0.00891688998511232,0.00298529311908143,0.0180462518936253,0.0101403310344756,0.00668408042851319,0.0033083648217575,0.0121080167142369,0.0294344539834671,0.00534489814724174,0.0149892423180448,0.00770896322893326
"2004-07-01",264.162303664921,0.0515881423418717,0.0287875582486141,0.0780930594280551,0.0301996134875208,0.0450707849507703,0.0287560943295493,0.0368760434039603,0.0437594617413219,0.0572465517975113,0.0546956522808375,0.0590363268507359,0.055862253876943,0.0464023293512542,0.046148694240651,0.045838152695913,0.0397020833706965,0.0474324341842064,0.078862632440116,0.0366639119181969,0.0388798526185743,0.0500983664427006,0.0158976755832802,0.00947974313517419,0.00667949247863354,0.00643916627598964,0.0069876830935213,0.00703648703732516,0.0104180328390409,-0.000849322088441906,0.0198966551825376,0.0127338212166946,0.00283453990765539,0.00290065782306328,0.0178441293498643,0.00465097745323888,0.00481932590310449,0.00409250951611038,0.011276059085487,0.0224871450953012,0.000570459592763553,0.012337335806352,0.0001941126790335
"2004-10-01",284.533487297921,0.0540007324093252,0.0263247263204646,0.0694043219442157,0.0273960798089222,0.0498709150491859,0.0272326877910503,0.0398989091523904,0.0514371239452568,0.0552297317539976,0.0591831365217061,0.0458785776029592,0.0629800232070565,0.0401716285780127,0.0414308808757038,0.0551248173264955,0.0399244232495816,0.0586378647562353,0.068968456577362,0.0445902042124949,0.0388151067340856,0.0434996521834982,0.017963508662816,0.00900487912292659,0.0223098442908809,0.00543843334188659,0.0101818051960392,0.00670759052190648,0.0110832670627488,-0.00559940854322619,0.0150622981113618,0.0128663674178786,0.00631651334385237,0.00238600299423042,0.0158221142480775,0.0129697832808234,0.00990189593804035,0.00589288278039429,0.00793816821337918,0.0263654507069718,0.00232301890903953,0.0163112437573305,0.00607520457504404
"2005-01-01",294.848614072495,0.063233884036958,0.0272449505138266,0.073795917576194,0.025133560447708,0.0509670061187638,0.0268372384059373,0.046422003165712,0.0609872759584869,0.0488573488698699,0.0624389484545189,0.0463524390794474,0.0654669676851886,0.038146454946734,0.0403975790005415,0.0601500185570264,0.0318021914685797,0.0524943599050406,0.0675617710895855,0.0349512199779018,0.0386216217908553,0.0381372429511238,0.0261329715388026,0.00838930789686388,0.024935334245707,0.0101021934850098,0.00829246145725742,0.00763882003503379,0.01693024189093,-0.00628665356884804,0.0148597656661046,0.0182241115375168,0.00671216328446685,0.0066209342420476,0.0193786679399649,0.0119022832046879,0.0147680489827669,0.00595735259459716,0.0116823742142499,0.0288833003306423,0.00858203870803058,0.0158028568782946,0.0112836898081641
"2005-04-01",273.978087649402,0.0569220183254362,0.0251858724548816,0.0720546962325723,0.0261034408079463,0.0497978980075486,0.0252298740155488,0.0412044422003148,0.0464476484168788,0.0554860479907466,0.061664420071773,0.0497469197471113,0.0691484830636259,0.040626406852666,0.0423257162910733,0.0578576192278346,0.0367909301319652,0.0519374405310997,0.0654296597580725,0.0425281418827805,0.0435290197436228,0.0399833042465013,0.0177613427242309,0.00488433304908779,0.00735416247185798,0.00511529869734561,0.00744432191180577,0.00278336295093913,0.00976345905823169,0.00513400904458389,0.0154367695548039,0.0108054183762715,-0.00168240083548618,-0.0060375936078029,0.011679173519869,0.0048653483506572,0.0075283277196578,0.00629612474483717,0.00917314649238764,0.014765055734308,-0.00140665380342272,0.0121424100766476,0.00478284733396984
"2005-07-01",291.01312335958,0.0624692079952458,0.0259890391250327,0.0707416793759761,0.024619979961548,0.0470416783996553,0.0270155942119984,0.0404101667734416,0.0392366658913931,0.0577002180170635,0.0699031178465214,0.0489124756382723,0.0617439725083841,0.0378590747022007,0.0482021255596037,0.0590670457227101,0.0371548181792128,0.0523446316135127,0.0603833408490799,0.0367294563427423,0.0485381928551045,0.0439375184313009,0.0200351977553945,0.00675720641169874,0.0119039229363632,0.00778548262311406,0.0113281856998885,0.00527141635549215,0.0132348806729038,0.00570954150679315,0.0174982736227258,0.020231531941428,0.00522756097378001,-0.00171161412103429,0.0132933736170337,0.00778799794065551,0.0137769024379508,0.00700428132343038,0.00953979576940483,0.0208932207198412,0.00452310848878153,0.0163180822124401,0.0117225529790004
"2005-10-01",299.927058823529,0.0689808819952072,0.0260452178282342,0.0650285365633108,0.0242367974705143,0.0506912332603108,0.0250026994178743,0.0410303792993371,0.0505713504181203,0.0566307623247521,0.064775157388873,0.0522860915287378,0.0666117433618427,0.0333800960331374,0.0471103584147482,0.0639525020842326,0.0350240693214931,0.0450379320281795,0.0568562785880817,0.0368975002655618,0.0499161479972436,0.0399342644102076,0.0239235275564082,0.00527074242022569,0.0143753316677857,0.00712448360821408,0.00843265402817231,0.0053701711291115,0.0164841282979193,-0.000939564613335068,0.0205362529653835,0.0189658367476151,0.00531126881064731,0.000754879485501268,0.0115454124788084,0.00779776980237648,0.0165657668522198,0.0092268480938962,0.0083865868207474,0.0154909004017009,0.00847222180156694,0.0155654425672546,0.00884853287120372
"2006-01-01",285.57507082153,0.0586500412272113,0.0266229735261378,0.0746482247350006,0.0248530491354733,0.0539191172497694,0.0266065115658997,0.0408660662591423,0.0471330109343304,0.058108686471635,0.0654970487104908,0.0493834569004301,0.0647015881644969,0.0357372847959313,0.0395300522457241,0.0618852383611085,0.0345555540999639,0.0521721622991607,0.0631982396605681,0.0319203711356585,0.044506918783292,0.0455044037385755,0.0256123893392662,0.0113434948289858,0.0289625527819067,0.0120340868570142,0.0165593851554092,0.00956332158818444,0.0210081451902096,0.00826985290006213,0.0251639462198073,0.0218025432079905,0.0183675652294332,0.00467795754817677,0.0182182869288077,0.0129734459299227,0.020396487315029,0.0121210659163574,0.0167318067110917,0.022901741557738,0.0109663554363493,0.0195792283914769,0.0162842022043785
"2006-04-01",310.80412371134,0.0588751822264929,0.0253750544834197,0.0814889305491417,0.0240380885096903,0.0493779204023058,0.0256882630285757,0.0380537779192585,0.0428217864759385,0.0578474447725546,0.0668985047747058,0.0548686892740428,0.0583915011811064,0.036508534464882,0.0508579845939061,0.0615003954116365,0.0352500017113738,0.0479732304250413,0.0611678528325956,0.0344188602382175,0.0445972727142733,0.0440007240108414,0.0221398956826407,0.0059406629050091,0.0158732921846691,0.00643364651240652,0.00566439456706859,0.00518449308301101,0.0109991115386313,-0.000468100420901322,0.0172768620507021,0.0191372281326535,0.00485435891846407,0.000590191002008814,0.017705054695734,0.00985806332111728,0.0137131105460448,0.00771166205033395,0.0100119259340203,0.0192789266274437,0.00562825270167307,0.0147526388799812,0.00999462386957807
"2006-07-01",295.136246786632,0.0627377348154679,0.0268192677857728,0.0728156030732412,0.0247861594797127,0.0494898258389096,0.0266156955871542,0.032271788326226,0.0372749584939055,0.0506055141271489,0.0634340275132932,0.0567755131215292,0.0665694073206605,0.0365665191237814,0.0437114395648029,0.0575434299943786,0.0398996221282828,0.0497472531827938,0.0645848502378764,0.0321419862478183,0.0522490053522666,0.0533603986849774,0.0132424525894491,0.00168392238820465,-0.00478694446492279,0.000859903741647214,0.00348043352152595,0.000627380914900068,0.00298494145886002,-0.00145364823188873,0.00388290395025864,0.00250940254000328,-0.0068293818470235,-0.00966316693531272,0.0028465663423249,-0.000605124652203499,0.00565619319789135,0.000980704512101398,0.00601061591770807,0.00355837969930431,-0.000207041432033246,0.0059884968355852,0.00675537494323718
"2006-10-01",303.658711217184,0.0625907597543588,0.0258809557537641,0.0745967977496281,0.0253749531042359,0.0548759856381237,0.0258726311938274,0.0359465736804242,0.0370871070299823,0.0571323818208259,0.0653716900447243,0.0490901796646997,0.0701118001566654,0.0349312658245726,0.0389512030652837,0.0634138766369356,0.0365974516042593,0.0534057579660803,0.0651063004722392,0.032405298533704,0.0451688871789125,0.0460881431267528,0.0237792845507701,0.00427097369792303,0.0164684623297562,0.00521279528678322,0.0130062944478319,0.0032710201264268,0.0121998216779459,0.0053584690833084,0.012069666441142,0.0159714829412827,0.00112387378176349,0.00105001459537082,0.0110473750358296,0.00695261930147638,0.0166497806853943,0.00527858171280913,0.00881078881264308,0.0129441056777361,0.00551963589370318,0.0122544387432991,0.00641272453946255
"2007-01-01",313.121428571429,0.0597199975882394,0.0255509744913696,0.0715925150230836,0.0251394401491738,0.0573709686869172,0.0255895187877999,0.0392513331866424,0.049793815390001,0.055978825268846,0.0607630414636875,0.0500634465271812,0.0619694385412285,0.0361711747431572,0.0371290222916265,0.0623886573597445,0.050818294729551,0.048515300457858,0.0595225083789622,0.0306724485562995,0.050278045679783,0.0417212326988479,0.0151404156255751,0.00244542396765266,0.00500500996629198,0.00133691805749909,0.00215557805756901,0.000282722273413615,0.00841167959815973,-0.00633721661166821,0.0107387546336841,0.00738192390209398,-0.00397915946454124,-0.00792236346440278,0.00555533203288327,0.00144032413934247,0.00340023915895345,-0.00284721986292176,0.0087451975327814,0.00540522565749499,0.00128146368593373,0.00640837950350261,0.000513265043247548
"2007-04-01",293.697127937337,0.0621713623622398,0.0251452235920317,0.0739224794538111,0.0251744180276297,0.0575536325128564,0.0255444357682009,0.0381260090515898,0.0461645806099199,0.0559310751295895,0.0592492770445591,0.0467033035194842,0.058983475519282,0.0367734781410941,0.0406879671450884,0.0564976905920441,0.0486118356646036,0.0473031473069574,0.068521229093672,0.0344889276620108,0.0467182734448817,0.0457281783584536,0.0186459093259888,0.00347632994166922,0.0201683428097035,0.00442443166388258,0.00957111115685795,0.00321960854759351,0.00827805745734888,0.00259721133806573,0.0175584679641577,0.010233471937457,0.00131493386090513,-0.000445936682249866,0.0109846740542969,0.00430784878695821,0.00960401439809658,0.0022533165845347,0.0100001010040782,0.0167875607673095,0.00500229830505907,0.0105409059453897,0.007789734453752
"2007-07-01",297.132701421801,0.0524515688545029,0.0250327181340119,0.0713018597609139,0.0257331475625871,0.0515632665411731,0.0263534545642124,0.0436927446584235,0.0428486459396845,0.0536932040267534,0.0631750982159144,0.0606303429613198,0.0513852142140973,0.0369083747275446,0.0363669196746785,0.057438899099335,0.0776171652174002,0.0427877540063064,0.058496205455285,0.0325799695676911,0.0532031210834693,0.0367403257346956,0.0133184561657393,-0.00427589286461639,-0.00618746876654709,-0.00145856294385351,-0.00326439294499637,-0.00374919233394391,-0.00368177446582325,-0.00796739942468811,0.0032036762276712,-0.00319808560902954,-0.0287026384310471,-0.0128431348412835,0.000631951614299968,-0.00149364905448949,-0.00213494298864969,-0.0297278848055041,0.00312186372411032,-0.000155043490385,-0.00664243631900175,-0.00275847501727235,-0.00137776118830343
"2007-10-01",321.991228070175,0.0484218350805244,0.025073920404485,0.0685577183782591,0.0229671590049471,0.0449497725630159,0.0284754367573282,0.0421656864638779,0.0401140513089839,0.0566925593346812,0.0662603287988602,0.0593023866207888,0.0616864307833063,0.0349800724243836,0.0398217809432809,0.0601449730406632,0.0762822987283699,0.047434333110666,0.0569384870933071,0.0333032446551876,0.0476865226713566,0.0387410018337271,0.010594637524954,-0.00317675800797147,-0.0188449055812879,-0.00342648609421841,-0.00110168917540622,-0.00731074177069243,-0.00694569952430305,-0.00704870075818603,0.00243724860933643,-0.00439326459643421,-0.0304505868096401,-0.0118855631289302,-0.00306294615433252,-0.0078422532530334,0.000118096297604816,-0.0368834182467811,0.00250730190130618,-0.00611186844335264,-0.00537675065184399,-0.00712434853689947,-0.00186664757075348
"2008-01-01",318.238970588235,0.0447395153440476,0.0236375008517733,0.0656781500058116,0.0230664885037235,0.0459191728375892,0.0273627199059271,0.0384131505526518,0.0597591232824068,0.061760611412832,0.0714870794758753,0.0711002994031627,0.063744936644478,0.0363641742047824,0.0379115258946724,0.0555854547988452,0.0639285005743259,0.0420884283403087,0.0516919897725718,0.0328499767443375,0.0438303593288821,0.0390808421209952,-0.00364887349360375,-0.0063559840509217,-0.0197816927410515,-0.00615824556835488,-0.00950216767429856,-0.00724696603793322,-0.0110158493091946,-0.0222796457560478,-0.00477876560391923,-0.0132879465414458,-0.0399724896777253,-0.013899690572149,-0.00272323855768402,-0.00974409555947723,-0.0151460589939439,-0.0336583049796087,-0.0054164683922018,-0.011308515216228,-0.0119589496199387,-0.0107866133617973,-0.0146857911324046
"2008-04-01",320.005199306759,0.0442749160550641,0.0237089402676203,0.0601258030308395,0.0206308314350151,0.0522583141960616,0.0267671291462588,0.037464610356272,0.0458504771509917,0.0632132274056458,0.0790171836692419,0.0508720818406875,0.0626034222776594,0.03279775745511,0.0491229416809628,0.0626244265073936,0.0606197839197699,0.0452867399531181,0.0540613936741598,0.0358806493196623,0.0457778219439718,0.047041548714494,0.000701798223034179,-0.00425139514622808,-0.0115180253430679,-0.00303007366724977,-0.00406226555059414,-0.00476300188200894,-0.00572900096115791,-0.0161356804194358,-0.00195303735574489,-0.00486743851278743,-0.0195583544766927,-0.0200431263351602,-0.00329372760169797,-0.00846081109580319,-0.00385718509606253,-0.0249575287029213,-0.00375509777562934,-0.00701624643678159,-0.00783367702386431,-0.00634928976009126,-0.0105648957395502
"2008-07-01",319.948888888889,0.0501247047718758,0.0243979287676715,0.0559075741085439,0.0226025272181666,0.0517516485184079,0.0264373137190661,0.0384605570211469,0.0446479074780618,0.0613986220266672,0.0729122279209183,0.0533020767781137,0.0643491191254092,0.0334205469086559,0.0425862989784421,0.0617223565161765,0.0748698795116011,0.0423652472966768,0.0578509463626906,0.0375538517086139,0.043467013008821,0.0398716522542732,0.00169971082807529,-0.00648839369706067,-0.0168061352862407,-0.0042465325337283,-0.00372526655381086,-0.0075428926683888,-0.00828542036156301,-0.0149085820358647,-0.00570654960324187,-0.00708090432395857,-0.0244979613629953,-0.0216690752880243,-0.002890887826931,-0.0125007554431572,-0.0131495143348662,-0.0343838330423758,-0.00688456370624155,-0.00849725640212455,-0.0143691150339369,-0.00482198263602918,-0.00768862019071664
"2008-10-01",340.816091954023,0.0532783498499364,0.0233563776320362,0.0448922520575731,0.0199445489981255,0.0479922086014151,0.0256121097338128,0.0378906674726111,0.0536982770037846,0.0645800852114792,0.087770876604449,0.0553515502029626,0.063894519238643,0.0355221214886025,0.0291741048129383,0.0649127463451597,0.0733558787301009,0.0424575707302073,0.0473638879207101,0.0470908755989372,0.0414444095037825,0.040416582262733,-0.000525343184954,-0.00765197152339116,-0.0171007256163809,-0.00744554623559609,-0.012592416121695,-0.00884278504608402,-0.0118191348658961,-0.0283772590099129,-0.0192888528225519,-0.012264620975079,-0.0338089805359978,-0.0199248756506261,-0.0130856903341288,-0.0127357184710311,-0.013960413637668,-0.0388762935490165,-0.0168643644374612,-0.0214739024848459,-0.0216149368482551,-0.00765072867657827,-0.0164647876295838
"2009-01-01",328.729268292683,0.0551173775957466,0.0227693439459087,0.0425717444239318,0.0198667655622757,0.0552941507489652,0.0244073670395215,0.0330507226031657,0.0663321122174806,0.0661667301702544,0.0933527796071505,0.0505462472974502,0.0603250760335514,0.0313331382663538,0.0272159626399692,0.0683607049850411,0.0576429352704636,0.042407015962716,0.0487168969657523,0.0417376831343435,0.0451235865301629,0.0476616589997954,0.000894362818956687,-0.00727390972913672,-0.0175935307230987,-0.0072052981667657,-0.0148142420232083,-0.00708467761632404,-0.0073887763117208,-0.0326590893259095,-0.0125410988350477,-0.00497761886164478,-0.0231815535571005,-0.0189454175334528,-0.0113076751290737,-0.0086546600981524,-0.0137133415558545,-0.0287146572728394,-0.0169167742973609,-0.0227676288446703,-0.0197913638170524,-0.00494025369569826,-0.0207181300206087
"2009-04-01",311.026442307692,0.0599376541966804,0.0229503835591647,0.0484056729161239,0.0218146941526117,0.0560793054457336,0.0245168646467411,0.0345464699174141,0.0494460398866146,0.0624602606362465,0.0908051253782195,0.0495757830477031,0.057196109158801,0.0331630716724405,0.0285939630758252,0.0654768517870101,0.0648390033466007,0.0402554380587509,0.0541130389519653,0.0387826790987897,0.047181542059048,0.0498600490075154,0.00729744144012377,-0.00456974102207388,-0.0107644297710328,-0.00565177782583905,-0.00977197113789872,-0.00597231049092399,-0.00467921749755569,-0.0211442024551951,-0.0044076203553396,0.00625243043703336,-0.0167241476887111,-0.0139508599089351,-0.00479642642783114,-0.00541601059921162,-0.00243949768127744,-0.0228949501269601,-0.00635912696440965,-0.0181146167741359,-0.013305853702579,-0.00243128148950364,-0.016717787533595
"2009-07-01",317.00872600349,0.05422509949693,0.0237266442413128,0.0519044781825799,0.0233279632088663,0.0572249050997757,0.0243947819657349,0.0318595950896964,0.0502598185744539,0.0626633527920963,0.0905565861549481,0.0521804473822847,0.0554579120285843,0.0358860284221199,0.0279921978748433,0.0668875266392962,0.0544827545503262,0.0409181591144326,0.0601892102333412,0.0351076000930119,0.044293857986763,0.0564610808686023,0.0112641652894703,-0.00247789503433098,0.00764395605986297,-0.00223503553202527,-0.00564213017538673,-0.00195873715708961,0.000500567299970681,-0.0159039076988471,0.00643735211652127,0.00586675722168057,-0.0139889659948303,-0.0114384942936054,0.00106232107225089,-6.52046697062354e-05,-0.00469428204114165,-0.00997797035219966,-0.00219914900528251,-0.0107983875440432,-0.00160902454212294,0.00497938422855753,-0.0172888606221077
"2009-10-01",315.457482993197,0.0565993011452508,0.0231464947789679,0.0468107757036913,0.0220396267443163,0.0545912676493703,0.0248689693675956,0.0339254156670357,0.0561482264058101,0.0661568947041059,0.0863420977645747,0.0516166807483467,0.0564668876973402,0.0383344353911227,0.0291983789146613,0.0628798427699528,0.0518413549342801,0.0452198064573945,0.0577332976059261,0.0369314048222102,0.0451537227634186,0.0539951179646281,0.0114561427744507,-0.0023969066014838,0.00579361939797224,-0.000535837948361972,-0.00355517086123803,-0.0019749246734957,0.000217387712908516,-0.0161699226945175,0.0118093245843925,0.0131434318050392,-0.00936100445247684,-0.0087260853036243,0.00815091055636442,0.00184360883958745,0.00444082896299765,-0.0139088935631011,0.0048636026441732,0.0038986486284433,-0.00703612337087747,0.00496470226269007,-0.00250406277706624
