"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent"
"1995-07-01",271.666666666667,0.0329881231534121,0.0198194858581413,0.017207819989105,0.0549807696096505,0.0309950710207522,0.0367448817687566,0.0318868443093897,0.048834225143079,0.0267733856241976,0.0200772692068128,0.0435124727101933,0.0215133487464923,0.0558697334028236,0.0185695567961221,0.0340774615119562,0.0379301475182711,0.0299512810490128,0.0272616191308048,0.024654052375094,0.041149815233394,0.017587515712962,0.0392513875470575,0.0184584204758987,0.0304579163939857,0.0474885081493078,0.0367783306086494,0.0279048319491243,0.0300710698337638,0.0426496076222882,0.027767540110263,0.0267875074392383,0.0103043365100126,0.00455324810710393,0.0038520227401321,0.0162991876489482,0.00380653361298703,0.00343338212646468,0.000803793337952856,0.00538996103041989,0.0155615755944041,0.00472505980703884,0.0174391363506807,0.00530230039425271,0.0142034187517227,0.00348148974336287,0.0110365780760403,0.00719532607536046,0.00819544972436357,0.00688712674067543,0.00484371960349138,0.00953225327578209,0.00372449007663131,0.00157465084146823,0.00455511836729685,0.00399659189794607,0.00829433714390425,0.00346721557103325,0.00944454293553497,-0.00158989593949157,0.0156977043061626,0.00596035547928434,0.00289690341763338
"1995-10-01",280.120401337793,0.032757209404338,0.018994390520612,0.0161540705384919,0.0527475867968152,0.0294834136580636,0.0428578150784849,0.0346860015531352,0.0356751730599713,0.0275291684016708,0.0200296018363446,0.0485065818104778,0.0214544501015374,0.042193967209719,0.0186288174782927,0.0343013644554798,0.0445684605102818,0.0296206538993424,0.026384689277286,0.0197799330322096,0.047543158407011,0.0164741573366341,0.0508263507706243,0.0167381487232634,0.0262359436515453,0.0345142935872784,0.0422198901229688,0.0319528903988326,0.0441651570125729,0.0406544893733316,0.029253718625754,0.0230684533676296,0.000314377632666938,0.00149867368607617,0.0012616072673152,0.000367278188435366,-0.00187923777710871,-0.00873889044346883,-0.00195258786546073,-0.00565280615554705,0.00763004938683392,0.00127010762787608,0.00925954712557395,0.000319998719716415,0.00406789621462748,-0.000481721657308277,0.00702209688823907,-0.00100822676451278,-0.00227359131087352,0.00523916455073439,0.00246085946678515,0.00238016072170407,-0.000730257516419273,-0.00401734802342457,8.99176661074343e-05,-0.00178228494926094,-0.000258723148380478,-0.0071346874651708,0.00346816734935823,-0.0137772450296373,0.00941208839137131,-0.000279836578294759,-0.00131083076642477
"1996-01-01",310.542750929368,0.0331953578801638,0.0179346438692718,0.0157912176037324,0.0473628733752128,0.0290591274552066,0.0409599856201847,0.0294435712395634,0.0334539895457112,0.0306588646799496,0.0188324511961814,0.0376511743101789,0.0291790963399441,0.0480109994487606,0.0183201153386062,0.0361901150242141,0.0426640652049992,0.0312937047604252,0.027571890565412,0.0229032489157251,0.0444071521378867,0.0166588290010842,0.0640603257380876,0.0169936692278494,0.024561694574013,0.0288288484082157,0.0373752000902826,0.0332333638704691,0.0395825335047066,0.042022319553885,0.0307072616290272,0.0310923098910498,0.010226043062164,0.00199145314938142,0.00147402745093852,0.00528063488272781,-0.000530183626748613,-0.00215373439740144,0.000999066521809233,-0.000591355793736564,0.0152183376709838,0.00337940271364426,0.00783215648052413,0.00175420648173642,0.0134197717116113,0.000832100063431913,0.00763378987537273,0.000862569933167946,-0.0045037990291418,0.00283849492147539,0.0064200335192348,0.00782901919784366,0.0021139106061334,-0.00569146326985679,0.00178526798981318,-0.00107452687403273,0.00338083561629874,-0.000534256454470818,0.0117965550568227,-0.00273008841091091,0.00948279792407417,0.00138345927627929,-0.00067582315342569
"1996-04-01",262.846473029046,0.0367619239613582,0.022063469426396,0.0169987634015838,0.059108435374301,0.0282885779907511,0.0403803644697704,0.0353861089448422,0.0347836655805843,0.0266419771997892,0.0264739845023304,0.0527756012787888,0.0238005192305172,0.056617837010084,0.0191093735813949,0.0342587067773108,0.0344583616158762,0.0280947794113606,0.024847911409059,0.0283253283948316,0.0380680154644666,0.016837850059957,0.049894591540928,0.0183028083336662,0.0231507218847898,0.0361691658700073,0.0373766658576947,0.032207219783084,0.0282156629361203,0.0409112152709086,0.0229250004318409,0.0267653930056068,0.012039122793479,0.00869993815326645,0.00529347973382737,0.0237128838303932,0.00468188465214976,0.00393148613868958,0.00976876774663012,0.010203328712574,0.0140117264189669,0.00898010028305007,0.027951413344386,0.00601772519288275,0.028569810272138,0.00516552417712026,0.0112761158590927,0.00579367448596209,0.0096960929314317,0.00583195389848297,0.0148579238150806,0.00637219472977652,0.00589499292664365,0.00476742209543794,0.00629303657868728,0.00338424857438377,0.0169751339556545,0.000922132371012154,0.0119084164710497,0.00535984240537136,0.00726083878056557,0.00523723487237971,0.00482087457744305
"1996-07-01",282.194366197183,0.0308146756450002,0.0217287175953639,0.0175678773274062,0.0601187101403261,0.0294760702369599,0.048127905252579,0.0326796386865525,0.050738092675308,0.0259008105734906,0.0208756085629065,0.0380515816748099,0.0219557612079918,0.0515900800158726,0.0194790652493994,0.0315148900999484,0.0409869811755237,0.0284104018742963,0.0277682946222136,0.023275394608794,0.0460539707027974,0.0169469628285578,0.0486406524359486,0.016305822313651,0.022247306012158,0.0283393806922927,0.0379060993451503,0.0307330807625087,0.0328090909387489,0.0365251873236224,0.0325047886003192,0.0299271008195025,0.00581572726448096,0.00493927893798073,0.00281272202074849,0.0170025851860024,0.000991394558443424,0.00373997548186756,0.00458008260016707,0.00242739324436835,0.0126058408222105,0.00356386946642549,0.0112148350217248,0.00363224022327531,0.0123945297338045,0.00210638478175577,0.006603765916689,0.00168626771412541,0.00286690909254272,0.00455464984490439,0.00639402766596154,0.00614089171135991,0.00327723558277857,-0.003085078777947,0.00361305949966911,0.00143815342601742,0.00720071333054467,-0.0014155494009458,0.00708609711634008,-0.00514112015658405,0.0101266529748204,0.00497467425168197,-0.00172556833945361
"1996-10-01",279.335697399527,0.0361917894140864,0.0220056161826383,0.0163790683993301,0.062190316154035,0.0283354640225169,0.0442283267489599,0.0323152570832739,0.0364509697212536,0.0233934883927784,0.0262970156560648,0.043387508468219,0.0218594825086604,0.055265787029716,0.0191280542837699,0.0408575134527936,0.0408071335318694,0.0291303425180501,0.025708037562019,0.0244062948441947,0.0433684291789553,0.0163398190740203,0.0447302072494714,0.0168547856315216,0.0215798683071697,0.0336380231730883,0.0391046452874263,0.0267830330546498,0.0322209131399916,0.0423727232630097,0.0290863189535372,0.0255837677129296,0.0168936575814018,0.00754477261960251,0.00331098139784311,0.0297025527909014,0.00276561042660691,0.00345648250578214,0.00434075852057573,0.00517451616629873,0.00795897559143712,0.00705541839385828,0.019227764192987,0.00395775237390351,0.0224728016276411,0.00466937130277543,0.0169137046784608,0.00383586067565385,0.00494198861087484,0.00519915328790139,0.0092621688953514,0.00840656208558742,0.00331269234855188,-0.00417784645808407,0.00284194510329171,0.00104151437272472,0.00819425228424747,1.13525708184754e-05,0.0078544576757156,-0.00104024214022425,0.0172266521959998,0.00889983936952795,0.00466597665672549
"1997-01-01",309.764018691589,0.0302395399367502,0.0194686033596391,0.0174092949365532,0.0513708627249689,0.0290609039376051,0.0443257665476959,0.0310836640499097,0.0393394177756199,0.0273945301784201,0.0239247938723859,0.0415285347272945,0.0215272855207684,0.0496956437863852,0.0189600508625206,0.0357290082977403,0.0467249281729738,0.0232506820000305,0.0244346431486849,0.0210918010402311,0.0496706729720912,0.0159213805445604,0.0488917141838702,0.0158496012058532,0.0212832139290174,0.0295447362567378,0.0392431372254146,0.029803282144404,0.0362060343123635,0.0507738566376792,0.0337393493827189,0.0325130663291123,0.00902603592291569,0.00801452579597977,0.00480387416952926,0.0174338353799139,0.00186466732769512,-0.00128470814852812,0.0038318047211743,0.00803351014134543,0.0156548903530108,0.0067363456362556,0.0208396723454871,0.0037558304726957,0.0260041285876905,0.00516674483856582,0.0125991064923756,0.00740884790248791,0.00248499324044165,0.00356269547306363,0.0108119377507747,0.00960843975576654,0.00435178643342443,-0.00847003417227381,0.00421352739574216,0.00251709856520691,0.00819683937050898,-0.000317518179342898,0.0101374079720132,0.000501791219128317,0.0176030464275005,0.00934354826934577,0.00716726816732139
"1997-04-01",303.113402061856,0.0318613293017047,0.0197028624869542,0.0164446263918626,0.0529118764655666,0.0284703494917569,0.0410111559946687,0.0316082212854571,0.0400776998212931,0.0274098863702374,0.0215645913895347,0.0449095403082033,0.023016647554543,0.0479459309109857,0.0192739958430598,0.0337919811155451,0.039628107964304,0.0351974252486914,0.0297943007136764,0.0220928808371446,0.0415539578036123,0.0154520017062228,0.0493474627455177,0.0163226607631286,0.0216227339926985,0.0314420344675228,0.0448125752385027,0.0306863412688743,0.0385310770594857,0.0445113544516109,0.0322311597122829,0.0267732312953516,0.014141845292466,0.00910230527446291,0.00388936751265922,0.0261821301976285,0.00662946042487265,0.00171691728227357,0.00747873921029219,0.00823355070177123,0.0132224341446454,0.0066594742238376,0.0218539261743121,0.00402151468530655,0.0218842324437328,0.00537991766088619,0.0143187589101875,0.00872082413488274,0.00584333840031934,0.00868710721184335,0.0118575121114777,0.0117098885526141,0.00474343774439615,-0.00105420510536785,0.00518807410955757,0.00703011165664046,0.0119029614684182,0.000713849036569454,0.0110368336982221,0.00131277780794119,0.0191321794227695,0.0114738537193334,0.00769118920287618
"1997-07-01",301.314754098361,0.0325322735352091,0.0225104028545979,0.0163755528309504,0.0635471210740876,0.0339699353371062,0.0360093852240106,0.0270597111411762,0.041320035748566,0.0270785952084239,0.0249317055001871,0.047000131504418,0.0219295161959028,0.0568758894450718,0.0194091933054593,0.0355676174540809,0.0412324647600523,0.0263370490733825,0.032529247904159,0.0239214526993664,0.0436340060573634,0.0162137399462223,0.0395932765461281,0.015412570823242,0.026194597349283,0.0334724192863818,0.0381840931888569,0.0287928597242105,0.0284916325104693,0.0392818144761135,0.0310426620596359,0.0295490472358854,0.00961236893151249,0.00936229345011603,0.00445954814150974,0.019593866261231,0.00477008160547228,0.0018106565466742,0.00501162757632911,0.00796053047516468,0.0117819597839782,0.00905465893653793,0.0257812358661865,0.006076618403768,0.0262911177518757,0.00436837248985592,0.0102090123200395,0.00579175973394882,0.00407853102822734,0.00178619442678421,0.0105171414847144,0.00983444437482445,0.0044817430047167,-0.00135886045522256,0.00300200806259727,-5.37952079783429e-05,0.00222184229577079,-0.00921605816099617,0.0095098070730551,0.00240332150578695,0.0131140592795897,0.00892015225216475,0.00520763501051444
"1997-10-01",304.211240310078,0.0300209125043327,0.0167783201463985,0.0154466382731703,0.0486549169339899,0.0356417163624709,0.0451244164487506,0.0256807078283753,0.0346576489836321,0.0242204573660534,0.0202030387108716,0.037067181816647,0.0210846636694699,0.043768980906801,0.0182416768735807,0.0355632173500331,0.0407403926036621,0.0261134487178456,0.0591735177891009,0.0211527273710006,0.0434622317618319,0.0163230616803648,0.0505569613419674,0.0157159046873645,0.0363677635220633,0.0428182152625784,0.0360432171837277,0.0333476377233607,0.0298744599862659,0.0405197070017701,0.0299138593225334,0.0257223998699857,0.00173766816000493,-0.00013780730459686,-0.000716707565507144,-0.00305127207932592,-0.00977670607873338,-0.00569424175603604,-0.00117390625288652,-0.00481268876357278,0.00453925120063372,0.00153714914229224,0.00812063093783841,0.000601189668516394,0.0086587920699216,-0.00155572859154596,0.00592641443519033,-0.00489793870605894,-0.00521191145106507,-0.0253129290077046,0.00558367572339435,-0.0011241118014229,-0.000447594681496342,-0.0175619600807709,-0.00156482509883553,-0.0125320267590804,-0.0131648002207392,-0.00919243855385749,-0.0013358520623209,-0.00661268458366605,0.00933604158555675,0.00476354459153977,-0.000836830606500831
"1998-01-01",318.860169491525,0.033581024202584,0.0192919553849097,0.0162475472738963,0.0434125315224665,0.0371084658842794,0.0417263728074139,0.0312074419008808,0.0308752374462448,0.0257833738853718,0.0201546454641065,0.0349247560659267,0.0247806504067427,0.042046710935442,0.0193573311463443,0.0325483581515727,0.0427374453980934,0.0241192117174212,0.0549775891894819,0.0223360573932976,0.0458843665367939,0.0158717087499665,0.0513945896267271,0.0174489015692589,0.0329307872911802,0.0315170828380124,0.0382274920928958,0.0309252516333042,0.036106950564848,0.0479951963496006,0.0295754974641404,0.0249054691067958,0.00664663964135189,0.00400708830289164,0.00133850940761013,0.0106801423430882,-0.00462775254350284,-0.000803008326010139,-0.000231808663679884,-0.00124794995115007,0.0115316883053698,0.00297472503193558,0.00764141696732676,0.00321820912998934,0.0169418428182036,0.0014834042607843,0.00834995953627227,-0.0016051411884655,-0.000953383460595531,-0.013537025743754,0.00820961278783142,0.00285777656188696,0.00246808635809738,-0.00890751961225461,0.00162925527587515,-0.00879610272442242,-0.00419083639499535,-0.00354670313115547,0.00572534443922652,-0.000456072322155695,0.0125946952464897,0.00651549749273851,0.00253729752270153
"1998-04-01",292.219827586207,0.0370446264809835,0.0183492669880025,0.0167158005025128,0.0437444491187627,0.034606526063964,0.0442094495139628,0.0301469298607627,0.0306719231843582,0.0256899516682649,0.0208319215484563,0.0318527814947607,0.0223719131156027,0.0435906707433725,0.0197566191972921,0.0373646254619693,0.0423493405054996,0.0290480953387659,0.0506512576464247,0.0208479389441333,0.0461590320691886,0.015469374223276,0.0625535545853898,0.0175784357086538,0.0295393495843407,0.0339920590328844,0.0421755523615533,0.0317958285923992,0.0276340237856167,0.0395791245597518,0.0311996268999115,0.022479951219183,0.000189131597333448,0.000204154442695988,-0.00264671228177863,-0.00156065360868659,-0.0094804199542558,-0.00684666400092002,-0.00325433397739457,-0.00564321754512665,0.00402850766583522,-0.0003705748662799,0.00268358287393472,-0.00247680144289529,0.00581609309862622,-0.00276917845107766,0.0029900685432771,-0.00381926966572919,-0.00665748034944798,-0.0148321349624111,0.00119517508631964,0.00408804028709262,-0.00190200794815878,-0.0204023383613825,-0.00225276254219124,-0.0100731585540573,-0.0138123252923797,-0.0131130949752386,0.000516507791445632,-0.00579985206466928,0.00464165921306103,0.00185434117476892,-0.00416673289852245
"1998-07-01",299.062626262626,0.0355414284161416,0.018553826918518,0.01638564971535,0.0451606019568043,0.0418211208091438,0.0422570193353013,0.0270472580779079,0.0379163593532074,0.0245315425057861,0.0185863045702065,0.0343980483634922,0.0224368821109138,0.0398451911551468,0.0184963655645048,0.0292160007171029,0.0434533174695329,0.0260161663424962,0.0490034668615887,0.0208651023136608,0.0413162725977281,0.0163928289203787,0.0662303468062978,0.0169969431312967,0.0388589610321335,0.0402924665925765,0.0342884093244545,0.0384462391265945,0.027382681477489,0.0377358671483399,0.026284595396937,0.0242427358889675,-0.00450396814830329,-0.001976187145383,-0.00410011194631923,-0.0136293905241829,-0.019230942490091,-0.0134470074827684,-0.00480639312641514,-0.0184016435528241,0.00300775892307161,-0.00398882233906294,-0.000701881715270875,-0.00572150983023044,-6.31000899411243e-05,-0.00464023980096806,6.62005874197505e-05,-0.00992452755445865,-0.00955127808366818,-0.0236903577972165,-0.000803661871106742,-0.00369156560083098,-0.00389318821936093,-0.0317573325443242,-0.00482737095464616,-0.0241432982982439,-0.0222404985431866,-0.0135580145480765,-0.00947883617073455,-0.00901530556654197,0.00846356095287075,0.000917944298381368,-0.00305918828832071
