"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent"
"FEDm_53","1999-08-24","1999-10-07","1999-07-01",74.53125,0.020747118347289,0.0263875872437652,0.075067624677376,0.0275747772333748,0.0178075612280244,0.0223166892884071,0.0195514273791662,0.0590151388768863,0.0185530923518024,0.107879003423824,0.0185226318179952,0.0180802668028514,0.018277145897199,0.0155707721747278,0.0178331745532657,0.0219635522196331,0.0259983746466308,0.0196518707497301,0.0189403924357754,0.0692909052947784,0.017792572581547,0.0333660417118843,0.023539175023652,0.0188931568196331,0.018799348254838,0.0203638265719819,0.0224132768193965,0.0398372623985667,0.0194171784254098,0.0252970355963987,0.0938252975758707,0.0274267215783182,0.00289218497703345,0.00884196072100471,0.00469776961531341,0.00536504001204356,0.00371802792607979,0.00777532069131409,0.00384602084101747,0.0216935541867164,0.00166873120052809,-0.00833951891603551,0.00367963241535767,0.00267193811418092,0.00270880335725465,0.00293291359683564,0.00269261244463961,0.00168486088579631,0.00519842031180076,0.00277637476802147,0.00430757331992896,0.0145275425760881,0.0044365492990706,0.00167117187441781,0.003160996378919,0.00315478519691379,0.00440897024739629,0.00258700107408903,0.00500266023638438,0.00667537021141757,0.0020453569911116,0.00325569413609356,0.0474542748713876,0.00196281648253437
"FEDm_54","1999-10-05","1999-11-18","1999-10-01",73.0666666666667,0.0227546922134808,0.0307801998847249,0.0769793339095484,0.0214026200545141,0.0173444035617208,0.0238333524245469,0.0179506698336344,0.0678715710636159,0.0166932211872187,0.0910231234765726,0.0188689853482494,0.0192038261022802,0.0179807431379607,0.0238357924428128,0.0187442195539006,0.0209347917900329,0.0294492523254447,0.0186105926604364,0.0195593453118326,0.0593841182196718,0.0196509722980068,0.0292076471313851,0.0245153287295179,0.0223382190404215,0.0169682202624473,0.0203481973511093,0.0234029058565844,0.0459804041889797,0.0171873210908606,0.0221922858682669,0.101799852812684,0.0232037908675371,0.00894645601167843,0.0150344835870074,0.0166943227022096,0.011610935692646,0.00896008896195867,0.0171860200629153,0.00952884549859993,0.0364770689994492,0.0102059056506885,0.0347312855955068,0.0100543311018097,0.0100774526757439,0.0108948578068845,0.0126326857489319,0.0112528202537659,0.0104066296337325,0.0143986841239687,0.0125360618202006,0.0115162920371453,0.0343582342926632,0.0118764784114383,0.0115107189830788,0.0146021222818022,0.0136667524732379,0.00908822911948037,0.00989243172526161,0.0100166678049128,0.024103347308455,0.00860180274846907,0.014118939531463,0.107072625857268,0.0011317907713017
"FEDm_55","1999-11-16","1999-12-23","1999-10-01",79.1034482758621,0.0202609674390666,0.0233233142859752,0.0689459389939314,0.0251353601383204,0.0184163684638516,0.0223215582613948,0.0182018961264825,0.0613096166460425,0.0195213045437816,0.0997036072714233,0.0179276852975813,0.0184863779914802,0.015638220690543,0.0217185262369561,0.0165225755539551,0.0234563072816717,0.0297820877862605,0.017432212314864,0.0169706263403762,0.0739022419078195,0.0178442150550198,0.0229686305466311,0.0209188289558308,0.0216035737384376,0.0176900156739706,0.0197191510375939,0.0281743616680586,0.0449744262637189,0.0179686368823427,0.0250761013902751,0.106316250883821,0.0277690143325224,0.00475165232816947,0.00583465471325779,0.00566273259669499,0.00796082959048856,0.00753313311431565,0.0134806546184709,0.00398229071751022,0.00944931466269901,0.00713442734362218,-0.011937807211751,0.00676866642473135,0.00645613906937405,0.00488977066717021,0.0072920544690585,0.00496679179986025,0.00697712178303773,0.00807406759583886,0.00621759792790148,0.00646042530557208,0.0281161744980051,0.00729871123939203,0.00351137162386592,0.00467784846986236,0.00746023786829474,0.00526361491009977,0.00659860382783807,0.0101509602518965,0.0243067331055817,0.00515388902221174,0.00131339088630943,0.0334071404872103,0.00867704715371318
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",67.3,0.0226929295389178,0.026132171052668,0.0753937800675777,0.022992689296111,0.0198500046112154,0.022779118592303,0.0188247824796738,0.0575501887032428,0.019802383409193,0.0907149232117426,0.019800296974992,0.0222428875609841,0.0173670286861283,0.0191688964326089,0.017235726838038,0.0259813330852287,0.0292575056759259,0.0189587268897526,0.0203389164207357,0.0681097476240787,0.0185715456787156,0.0240290758292593,0.0237245423428635,0.0213578919439064,0.0182787372200806,0.0193557957962262,0.0246353284340401,0.0443789674678576,0.0186407081080248,0.0249385933943502,0.0965511098301797,0.0303436668033778,0.0010908980845818,0.00812870738343816,-0.0137541398725135,0.00546509533800821,0.00945980513912675,0.0136308032091807,0.00260990431617356,0.0164549946194507,0.00868549561279866,-0.0160729947267003,0.00840670967928855,0.00592942739785485,0.0042695207584583,0.00811935490904014,0.00530667572250629,0.00702094584159136,0.00162526596422154,0.00535494388090518,0.00774965359150743,0.027809499148479,0.00673534847591366,0.00328787378776027,0.0007093498197472,0.00525418452438951,0.00569850010192923,0.00615356286437675,0.0097598031767547,0.00148973064702604,0.00774318336496955,0.00654966331653111,0.0725491624439851,0.0059124504330931
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",74,0.0253990311188729,0.0242065992564522,0.0675038478390926,0.0220082809592615,0.0166643306628956,0.0241751083588988,0.0180271618348763,0.0645624112750061,0.0194885355387826,0.0909232219514255,0.0194316957904022,0.020679753404121,0.0179226961921731,0.0227542004530701,0.0198426805008664,0.0192709499329363,0.0317772822974256,0.0217651566748414,0.0246512535192986,0.0599112858593775,0.0192066789233974,0.0339019445612802,0.0226839133604905,0.0253848662488158,0.0204928904012393,0.0183585927404929,0.0235706236919956,0.039411580149599,0.0197349205491398,0.0276515229545869,0.0887938407347884,0.0298431422640979,0.00704357774262134,0.00889452974455864,0.0174260492932263,0.00679556159909924,0.00478202569369748,0.0136401507855117,0.00567728949188794,0.0289787254425908,0.0064995821169042,0.0294653102575397,0.00669975153610142,0.00743272781712881,0.00531839272437271,0.0091378091922884,0.00712902007291093,0.00599307424329987,0.00929742799654375,0.00822297266986155,0.00881517490564489,0.021045273864494,0.00589984896642096,0.0103311320355616,0.00625858680436937,0.00841098058616176,0.00772619453637303,0.00703832452162957,0.00823514046542616,0.00667620117210754,0.00380101653421884,0.0175074815259945,0.0338149303730046,-0.000389394985872196
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0199094228223359,0.0244669812135111,0.0735052761159752,0.0233458077457737,0.019329938857772,0.0252634291196351,0.0189109619555697,0.056714206357329,0.0192635834152785,0.0903985349619066,0.0216221243514966,0.0199719043778789,0.0178763014675873,0.0202393584310596,0.0173968457523937,0.0256182385343597,0.0384683466854781,0.018670753359277,0.0232652561035182,0.0573650995605683,0.0232696131154132,0.0253834288840613,0.0208079326189191,0.0249503885215187,0.019453031908056,0.0201322919080762,0.0195852750825756,0.0436550868114243,0.019505134016311,0.0301722490403725,0.093417716435791,0.0280654804687768,0.00402269387244833,0.0134706088964798,0.0305619945653465,0.0114709258757612,0.00830925897998388,0.0178238467616192,0.00754579064442173,0.0421539962242062,0.00950423282422005,0.0401768315210981,0.0107184252550799,0.010995962564922,0.0119210372834153,0.0115096265286203,0.0125364741029849,0.0152980238814916,0.027094655238816,0.0106752141156836,0.011613600375708,0.0350039891045997,0.0112435524652093,0.0142239594925577,0.0106748347410202,0.0118983940035695,0.0100218151405697,0.0109733163125667,0.0116896581745144,0.0164246258873636,0.0118903978370067,0.0195756410962319,0.0839250221087421,0.0124254783210112
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.022479855749405,0.0232323533236332,0.0618450790512995,0.02644450445753,0.020660808762437,0.0217383500984123,0.018092109090449,0.0548967169532996,0.0169472761271494,0.100048735365232,0.020159763686698,0.0209102265798583,0.0213385462969959,0.0228412910178798,0.0224416622570167,0.0234886128660616,0.0369792317414084,0.0182392945451631,0.0202306004561659,0.0653453303655704,0.020463470937168,0.029142024466727,0.0240617479609214,0.0228450297520817,0.0193871492147298,0.0201243458211677,0.0210082415154853,0.0407727952482171,0.0167899374818128,0.0272187401635191,0.0903076239346067,0.0295185447118981,0.00682173124199868,0.0138116782942344,0.0101115167136901,0.00818376866849492,0.00898611117754306,0.0150377964660074,0.00950042199036612,0.0306379391778568,0.00826870797623981,-0.00601707773918143,0.0101503735409671,0.010622499150437,0.00789227020577578,0.0116016901327399,0.0129688420351259,0.0111987473168144,0.00957700108255397,0.00828232865168302,0.0108451277813721,0.0319347448744486,0.0126184258003568,0.00717505400255369,0.00627185007803103,0.0106148032633429,0.0100324995867199,0.00837828641196731,0.0120402015129106,0.0198224879417784,0.0108160433699618,0.0103790288555359,0.0640834193865988,0.0154704377626422
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0210009732767075,0.0253700463075239,0.065986277966354,0.0222002755703631,0.0188337511956014,0.0240330891267674,0.0191073104353984,0.064046203432255,0.0193526722661388,0.0980426528182106,0.0197251673444653,0.0186910454729133,0.020264253422009,0.0182306852263435,0.0210113009901289,0.0287235296532861,0.0322065264993145,0.0201354580545445,0.021062361802278,0.062062206479255,0.0203324778091294,0.0331187902192007,0.0231637501307584,0.0230059017340285,0.0168276850217204,0.0181769258191357,0.0198692244242159,0.0335387985910768,0.020523781836549,0.03133493787855,0.0920567702417572,0.02796516895402,0.00239973047976028,0.00384730899019313,0.0120185292678131,0.00222742822823541,0.00265993220308084,0.0121365201263495,0.0037648577931097,0.0167713386954229,0.00417427353601803,-0.0116626007654302,0.00154051796082417,0.00186340492367359,0.00251748674803757,0.00329243048632551,0.00450836405472799,-0.000903679106309871,-0.000649437315110297,0.00205531223735863,0.00329270723419208,0.0107135429524468,0.0047601813751628,-0.000639504574390513,0.00278173251974207,0.00302258805375208,0.00292087225807827,0.0026862470205927,0.00495237452916628,0.00337730806374559,0.00300809193928855,0.00545190148996366,0.0265943658222959,-0.00246040839471623
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0213888347344603,0.0223513491761496,0.0667715415495866,0.0245759880014329,0.0184013492987378,0.0231386275635075,0.0171269901234935,0.0733773180407901,0.017439356428978,0.101580425697542,0.0155196503675792,0.0212340165184601,0.0180603615655677,0.0200904761738746,0.01912859885333,0.0215309439122334,0.0320361679698385,0.0192313050642394,0.0199238034966422,0.0609184328976391,0.0178702729569301,0.0221429475559705,0.0266824800001217,0.0242541982671692,0.0175144096364829,0.0201938940243536,0.0250709328244555,0.037781995548704,0.0174543250175446,0.0306093327788471,0.100198318577321,0.0264013553780177,-0.000146881805361309,-0.0010136048423542,0.0160151087749798,-0.00153614840452419,0.00193525016040188,0.00969622645642833,0.00140191285558969,0.0164626732167667,0.00155327700100936,0.0208878331596537,0.00142924382020613,0.000565865169346338,0.0022616589068001,0.00143968813542423,0.00401683228015476,-0.00389433580952199,0.00814599990587728,0.00336318944485048,0.00206550840472865,0.000496281191559965,0.00311802084542513,0.00159965009042334,0.0053746221153954,0.000227875464690073,0.00238585656193874,0.00335105279970034,0.00165745797605286,0.00808184891201918,0.00201128651676533,-0.00147878267569212,-0.00611144854828681,-0.00977615672250929
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0169485278823272,0.0246854075433648,0.0571607266864335,0.020722642034454,0.0217526280768154,0.0254930777923674,0.0175595028345614,0.0669302517620301,0.0190834634289602,0.111406283631457,0.0175950397626109,0.0190344960735271,0.0185758597518472,0.019759788050702,0.0184182349068414,0.0239605441439548,0.0268350868556773,0.0180335792427522,0.0220679657824463,0.0698457009773433,0.0162565400127415,0.0256298258728154,0.0212473125875478,0.0221865014828953,0.016500555962416,0.0179333820456051,0.0241038323284116,0.0358187202929291,0.017146570532418,0.0279346031078806,0.111172757245171,0.0282005913086958,0.0046668502468802,0.00263332081949115,0.0165879996733412,0.00657857312531147,0.00612256934122546,0.0135205699067116,0.0027175928064182,0.0149237161418973,0.0053484021146357,0.000554371858746716,0.00471456483727728,0.00498439376056082,0.00667875416675677,0.00268989083787236,0.00479952619055378,0.00356214207915741,0.00895295753240449,0.00533495207460809,0.00392168670150882,0.0227702366651526,0.00579289910003536,0.00158478157726601,0.00542521856185492,0.0029014553590021,0.00189621732645985,0.00452903537126755,0.00800971399856983,-0.00150741777208094,0.00570531795992588,0.00570981770310469,0.0567960375924621,0.00127395212209577
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0177543589433716,0.0248716475412347,0.0628954347771919,0.0270137929319485,0.0167257057676798,0.0228066102324333,0.0175798288412171,0.065479439912644,0.0259011189320336,0.109763620767713,0.022489769497792,0.0194971775087625,0.0171721659585505,0.0211403761574259,0.0172218344295205,0.0214948817989704,0.0386319076878271,0.018321585367453,0.0192710901486592,0.0608663317064252,0.0176838270762888,0.02048547564321,0.0215515325076453,0.0213810436416806,0.0163434201877246,0.0195838516371393,0.0261891662910012,0.0400031792162572,0.0169910119619413,0.0259464453651058,0.103877297126492,0.0230650704366611,0.000745988943554383,-0.000755606371684215,0.0125547833456419,-0.00326571855960751,0.000308536306998577,0.00738317442200816,-0.000586319149496306,0.001175200426743,-0.00665588402046993,-0.0154805122591768,-0.00377111040399924,-0.00174199113582227,0.00080130038022524,0.00351909877632499,0.000517271220718221,-0.00148770224535583,-0.00438206441787856,0.00263988230745849,-0.00182085380951285,0.00082029249962283,-0.00103466328161392,-0.00212714107929044,-0.000443007118589574,-0.0016587739583739,0.000647209789078413,0.000467614919913947,0.00130523188668661,-0.00401599767692169,9.17263101589473e-05,0.00282192235616732,-0.00516120606202562,-0.000889592935091256
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0174033343620657,0.0224392831054938,0.0673080589468828,0.024678359057252,0.0171735596014016,0.0233703357176733,0.0163722254351323,0.0577604404165702,0.0192208476656205,0.108013184294887,0.0198419067303051,0.0171466579800096,0.0186420847768907,0.0192068898792819,0.0176388508044973,0.0218155128208869,0.0340444777766038,0.019916307613634,0.0194826655437698,0.0652768856951571,0.0173498445596347,0.0228795132741688,0.0213144641105685,0.0235362720189837,0.0192587718712702,0.0164504461464608,0.0256388748019818,0.0372290204889421,0.0168974083263245,0.0295853646287591,0.110857841194166,0.0322503103547245,-0.00318230871232685,0.00212602303709358,-0.00991837261925771,-0.0013054338460991,-0.000376078556066652,0.0080705613205306,0.000867983666817073,-0.00156383305386214,0.00121336068597869,-0.0324623875944472,-0.00386914112291581,0.00116029615440695,-0.0026219773595169,0.00296764904478016,-0.000104546296671777,-0.00190949148610908,-0.00780690700164519,-0.00210787983054321,-0.00124335540083289,-0.0166300850970848,-0.000791633735208523,-0.00265967253681822,-0.004465994776986,-0.00325323565076758,-0.000144554900053916,-0.000785820499628338,0.00111062750320062,-0.000200613243460426,-0.00112403627161457,0.00807636778112251,-0.00151337118053823,-0.00993051327590453
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0215998986874793,0.027652218532781,0.0645472229642019,0.023816284288658,0.0187270123930499,0.0212743439323455,0.017478688090053,0.0493019357355883,0.0219713746738822,0.105346813473091,0.0199935407403436,0.0208930598621655,0.0173585445734749,0.017342479828761,0.0180027016794193,0.0233986216743474,0.0309195596917665,0.0205556748291336,0.021469350349849,0.0649878726243135,0.0185553397928536,0.0267166067556518,0.0204453194741869,0.0262540156616604,0.015634138700023,0.0207727586595848,0.027617426463333,0.0346348482738137,0.0185605563429206,0.0265064352041947,0.112470133233393,0.0251952228136789,-0.0114508692436693,-0.00949639590251656,-0.0019561634813143,-0.0151522063311478,-0.0098789757534673,-0.00224888011823955,-0.00686224384822217,-0.0103979459200869,-0.00804870888051232,-0.0672894228230872,-0.00793179015875046,-0.0112416314949062,-0.00592745140969566,-0.00759837739293835,-0.0069834034559506,-0.00851109823122965,-0.0164356486509532,-0.00960564036906499,-0.0109264616043583,-0.0290111105305126,-0.00712171726327571,-0.011788799275778,-0.00835002612314839,-0.0109886666089541,-0.00660406009191988,-0.0136600752442014,-0.0137406067497821,-0.0274248845010727,-0.00812733760574778,-0.0134436096710475,-0.0679909550187121,-0.017598205669136
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.019512737680545,0.0290819961624068,0.0757724016117693,0.0286480909792584,0.0205393077783318,0.0246121487003475,0.0184715257710099,0.047406902795071,0.0235692930074857,0.100769106388149,0.0195023616559716,0.0185781912348233,0.0171614390474078,0.0211223408666212,0.0174841325737136,0.0220638139904454,0.0285523379755706,0.0162521263686138,0.0187312416881055,0.0614002372920244,0.0216227902578807,0.0243480013473957,0.021727521778936,0.0300114354301441,0.019062957735383,0.0180155864704185,0.0240289497962742,0.0352298969437129,0.0194766083726851,0.0277857079462286,0.106275197017336,0.0231836133359328,-0.000533975998751807,0.000577267130618452,0.0190406227513853,-0.00224845779624869,-0.00171845248001372,0.00791253447255462,-0.00218605327006876,0.0102567876203839,-0.00300627820887634,-0.0268178394860133,-0.00491169120217857,-0.000161139029573088,-4.09775220589983e-05,-0.000431563035403906,-0.00136403046104066,-0.00435836380275022,-0.005655866169244,-0.000136832290166632,-0.00312951892026563,-0.0108759483087051,-0.00135513446919582,-0.00561149417015958,-0.00110470058967001,-0.00596124011551156,-0.00402842094480542,-0.0044756451751866,-0.00224486251153578,-0.00900013803334264,-0.00180983573359278,-0.00463854835608618,-0.00189287076223636,-0.00579513873518534
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0246640069446872,0.029114786712058,0.0702913688492744,0.0267691674667009,0.0180327792169972,0.0250072989602885,0.0198063830349663,0.0546239990050002,0.019782802462848,0.103533464572981,0.0191831764115656,0.0185847818342824,0.0164822414394425,0.0197345885734772,0.0168304175029821,0.021642832375186,0.0438321565532997,0.0191032788889081,0.0185431172815955,0.0571760884354651,0.0201671190065608,0.0278386842515191,0.0210079436455221,0.0228461003054643,0.0159919936029194,0.0227317188674142,0.0212210340709818,0.0402924147689923,0.0221456066566103,0.0287120528426197,0.0924423999987641,0.0218641954606259,-0.00851919057337931,-0.00246161865440887,-0.00506233184594699,-0.00620165965397965,-0.00488165735416918,0.00736673457852132,-0.000194975133938888,-0.012767527335056,0.00331007924210449,-0.0334349678762885,-0.000157219343877458,-0.000751049481049848,-0.00263747652153246,-0.00176480546787294,-0.000491233118135827,-0.00440328527711318,-0.00503928408506726,0.000330909086381301,-0.00045628412346031,-0.0099704775232536,0.000871535417636649,-0.00982713192687295,-0.00334964784785153,9.06937818072411e-05,-0.00365914857976521,-0.00420220774343684,-0.000448937340333371,-0.024330905031955,-0.00314996320829148,0.000800276153362914,-0.0203271182099314,-0.00986699782264731
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0206610679922602,0.026103212986278,0.0792749131729064,0.0266722449572784,0.0180392478243954,0.0216004394403152,0.0194560966646558,0.0508694463730607,0.0208399474077048,0.0962386737027482,0.0194904868917322,0.0165638425418666,0.0180938468716222,0.019722938543723,0.018475171677324,0.0211258903899544,0.033869750451756,0.0190409283473645,0.0205233682024651,0.0605686833529442,0.0185495613527605,0.0307201626645194,0.0233126025930114,0.0214747040103217,0.0158902709767876,0.0210400614156729,0.0280651481490694,0.035550246249898,0.019796435941997,0.0301963745903325,0.103067899387044,0.0251063348762304,-0.00986782468027953,-0.013208548775341,-0.0278629949303344,-0.0137939335391419,-0.00895254269597062,0.000505059346269225,-0.00929741100108503,-0.0213394487568603,-0.0106853865182689,-0.0471593897267314,-0.00718385020660244,-0.00550287750416104,-0.0095524406761606,-0.00942117967313132,-0.00724662619198721,-0.00875188245801012,-0.0168251087308942,-0.00488392829154344,-0.00825633605459944,-0.0351337621490995,-0.00629665478905537,-0.0199939593169515,-0.0109123550033482,-0.0110787897593858,-0.00588641239980952,-0.013690139953205,-0.0145298771610309,-0.0320595908845043,-0.00843571312776629,-0.00232005926115491,-0.0441822076645321,-0.0177832175779477
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0180551666523172,0.0258587926283806,0.0624463120463924,0.0256954041654949,0.0200684031142764,0.0234468794221843,0.01972749206765,0.0464426466799554,0.0167448918961128,0.114126399942855,0.0221842644731739,0.0212503917866375,0.0189284797446833,0.0210714640982832,0.0194676025676216,0.0205250398371106,0.0399021921111633,0.0196665260986817,0.0188380646547096,0.0506473300507281,0.0188477949044687,0.0262297639693277,0.0240495371872799,0.0243401547636396,0.018318030230071,0.0186933417283616,0.0266165385651344,0.0419958792037337,0.0251857524126502,0.0248752905663511,0.10060988036866,0.0251442920619107,-0.0092228765793952,-0.0122658297649941,-0.0058206900461344,-0.0121788259165245,-0.00867168392071525,-0.00219230198105413,-0.0122962801517807,-0.021833640475081,-0.00899302527798553,-0.0764006755699115,-0.00996827096437831,-0.0111860495088381,-0.00945663958936607,-0.00939408664829249,-0.00721473071503759,-0.0127994484470832,-0.0180441045241614,-0.0100181713926133,-0.0116853224895632,-0.0269435575009861,-0.0102314913413512,-0.0131133629007941,-0.00618379396035663,-0.00720186115752709,-0.0124274223072988,-0.0120352280688149,-0.0142547236646841,-0.0303809182169716,-0.00756617827482452,-0.00194595873560167,-0.06396574334473,-0.0292292350663864
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0210321100145131,0.0274074050646711,0.0676192315805448,0.0278522700714352,0.018659623022486,0.0282270162745973,0.0190792850444656,0.0470694468837852,0.0215090114129096,0.113729328970843,0.0240725837033067,0.0174947917655515,0.0177015002619469,0.0192677815370692,0.0182081187240058,0.0191578423245516,0.0533897390389033,0.0203121563381841,0.0232711215929198,0.0475494289667598,0.0184643614735671,0.0268960775473782,0.0272464199168744,0.0241417730193925,0.0220833772298551,0.0200648937850839,0.0216160872410239,0.0355641182821577,0.0176327867325105,0.0234174316612683,0.0841734332639563,0.0260894472534827,-0.0107057259166558,-0.0135970124411322,-0.0233772957063702,-0.0168042443325362,-0.0082710355626253,-0.0118681715660197,-0.014892579767545,-0.044183077937797,-0.0120814425045439,-0.0978694883270011,-0.0142941730069315,-0.0113781114645676,-0.0123729130139342,-0.0139050298161632,-0.0129710863014616,-0.0138409475087329,-0.0430588323013611,-0.0109267519588312,-0.017444134168331,-0.0340854745324772,-0.0105262405193927,-0.0158581384853196,-0.0153288387170772,-0.0153508403973072,-0.0166265176656822,-0.0136064030748036,-0.0151257464372171,-0.0139293326790341,-0.0103305670889699,-0.00858150797023863,-0.0747457190796808,-0.0239405824202042
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0238261362410716,0.0251659856826802,0.0667225433009058,0.0214783319928474,0.0182852311657345,0.0233395203753089,0.0181698039045314,0.0439023928160619,0.0209125485672603,0.109624443248028,0.0202699609043659,0.0181268020420077,0.0188839660957257,0.0228875480829299,0.0214577803101933,0.0247543403518892,0.0413954892657402,0.0208217398560324,0.0191492119301078,0.0465190369880709,0.0195998292677258,0.0310696784615953,0.0227440736691303,0.0235575017316031,0.0198937016069131,0.0216449941337522,0.0250625612578463,0.0402759280398981,0.0221557381819337,0.0240386684170942,0.0965390451979729,0.0277254669130417,-0.0176627121719561,-0.0105623323097092,-0.0230392365322958,-0.00886956636148912,-0.0107189503831978,-0.00380570357480091,-0.00910163623707044,-0.0232415737326483,-0.00987911027128521,-0.0800582513602772,-0.0118013353342555,-0.0100576001485814,-0.0160809559902764,-0.0139209532468782,-0.010638246136769,-0.0226164289025787,-0.0280949880937989,-0.00876447793264092,-0.00896556273514967,-0.0247968376806397,-0.00949822947103083,-0.019208599321577,-0.0145068396285752,-0.0106378259749741,-0.0112445859512517,-0.0132478785222311,-0.0104676362308565,-0.0214258370667792,-0.0108540448931314,-0.0152075831059053,-0.0487523344537792,-0.0387535094937413
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0230212067219068,0.0244045833433316,0.0680942170008369,0.0297260288272916,0.0200059102437564,0.0228104277243743,0.0183341484853115,0.0405724192019495,0.0220639853168143,0.100467369164501,0.0208688214827493,0.0195856371662127,0.0179976931102047,0.0194788949571429,0.017370418731562,0.0201795737389909,0.045175412790548,0.019171204268462,0.0190016983324091,0.0567090401572112,0.0177007729582667,0.0335593105341667,0.0208413796944133,0.0254799703536914,0.0193586887689442,0.0215323144072471,0.0235018856580986,0.0375383667398227,0.0250604782671161,0.0308077770288143,0.0931203652632526,0.0264599995605994,-0.00607470928297177,-0.00878958005552325,-0.0157361393498269,-0.0161524730769481,-0.00722560147931557,0.00285215255281847,-0.00544057514294164,-0.0117434688464649,-0.00346686900883691,-0.0398010490957935,-0.0101180863852838,-0.00341435586311892,-0.00355232594059182,-0.00612245575883369,-0.00453666990142643,-0.00663291851554795,-0.0161308559404806,-0.00551131090304801,-0.00530350755909514,-0.0192814867302806,-0.00500201996932756,-0.0183395925515211,-0.00639249086019882,-0.00630410538223612,-0.00693561431380322,-0.00676749360632258,-0.00782501725542767,-0.018109092718761,-0.013218328014894,-0.0055430815438626,-0.0247385574656246,-0.0116866920768371
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0205354138859954,0.0239252761523821,0.064768627439818,0.0220149394915032,0.018565282787231,0.0234032003921752,0.0164679174792607,0.0465025277731371,0.0221244282652313,0.107270400423424,0.0184476363578799,0.018936997069544,0.0182115984578594,0.0189266514457433,0.0198452467063964,0.0268044196607289,0.0453598495247165,0.0202005529850777,0.0173316469637695,0.0628017906815469,0.0202677216966037,0.021729277361959,0.0276563083653602,0.0243936443559905,0.0172384595343836,0.0198302869492618,0.0236733293333352,0.0448750928731939,0.023082100275471,0.0228800223412407,0.0924053054446972,0.029524047525083,-0.00491818358859192,-0.00460358805621875,-0.0110190085241156,-0.00843830151252883,-0.00626309259640431,-0.00198241073315586,-0.00393105266920062,-0.0157410010527487,-0.00462451218847222,-0.0314963231568009,-0.0073462353596917,-0.00574607178864673,-0.00232114034959507,-0.00346442334302426,-0.00497543128338367,-0.0112589991680582,-0.0131456983811036,-0.0057067782211327,-0.00450891300354574,-0.0311856723781191,-0.00281126925463971,-0.0077667615082888,-0.00301991803287542,-0.00446025058246014,-0.00394267987085967,-0.00546516819828913,-0.00837691773368703,-0.0114494681141083,-0.00653322199785318,0.00133484295501657,0.00271594687797087,-0.0269279049319736
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0189455033375171,0.0286205892774059,0.0669356171049929,0.0266616349821456,0.0187718718450131,0.0208623583246709,0.0178292894991605,0.0397837127956297,0.017203996065293,0.104888658428397,0.02182115693151,0.0168469245131224,0.0190784687793311,0.0223401402573642,0.0168502026647091,0.0224163515863869,0.0443058293892323,0.0198779094019241,0.020760382111605,0.0475436747901722,0.0221948009108071,0.0263379438665645,0.0213916340728889,0.0280460082585554,0.0186972534031089,0.021075106030233,0.0218324133251945,0.0362024568828984,0.0275866452652115,0.0246249506405218,0.109460758206055,0.0302057570523774,0.00408412630092689,0.00875680244306228,0.0188490075801593,-0.00420086596837721,0.00272789780888265,0.00892499375465805,-0.0011705657052327,0.00586633797616206,-0.000629963501365766,0.0147039628814444,0.00384849099380179,0.00231955988128222,-7.45778800106822e-05,0.00774348407879352,0.00310307304335475,0.000863997947978046,0.00714253753540083,0.00580661252214542,0.00285660035687026,-0.00586740931278155,-0.000658815685050016,0.00705774547146828,0.0029824312708052,8.8733026387552e-05,0.00539148948224852,0.00296037717098281,0.00312398520415746,-0.0032588036470145,0.00457385570223646,0.0161829593739991,-0.00397249926350854,-0.0174071397523179
