"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent"
"SPEECH_604","1999-10-01","1999-10-01",59.7857142857143,0.0384751086044478,0.052445819067747,0.0225105438374334,0.0238605874088233,0.0414467960366631,0.0336585786927803,0.0311031195554042,0.0261656438881159,0.0417852466762957,0.0329236541067684,0.0232783747005836,0.0304173939835138,0.0254719257854735,0.040061568942263,0.022653557591202,0.04096041965084,0.0254004296657529,0.0299682557153524,0.0373260167352728,0.0950348612410124,0.0777001662367815,0.0494369560897362,0.035125600906105,0.0367128093068188,0.032187892620491,0.0289997536762442,0.0248889192780776,-0.0242726345907345,-0.026506936633508,-0.0117224561592336,-0.0114169915094988,-0.029697071901807,-0.01694382855246,-0.0189006157375488,-0.0152175959564063,-0.0247567769794023,-0.0150451723721508,-0.0133170011388037,-0.0149750191471598,-0.0124417637195382,-0.0224742307897618,-0.010951803978397,-0.0256061293023861,-0.010038806081853,-0.0170331314518521,-0.0203719180817673,-0.048386419217168,-0.0225208294938155,-0.0157911010536274,-0.0243572056302083,-0.0131735445308701,-0.0164723312730732,-0.0166813249289477,-0.0117692852036845
"SPEECH_286","1999-10-06","1999-10-01",61.0322580645161,0.0373766964176545,0.0483613569803605,0.0255018449212448,0.0252798108217391,0.0518908739616135,0.0373679977318291,0.0323209724156133,0.0355668484133983,0.0322892346296607,0.0369658634553873,0.0279875812750731,0.0356841781052762,0.0260986884430282,0.0352340554331572,0.0282066702492177,0.0347496480276901,0.0312503042517014,0.037669472381189,0.0352928387631171,0.0567638605603847,0.0859513985037978,0.0489215598143278,0.0260652808739337,0.0269130421797758,0.0296987325109211,0.043644232904392,0.0269469559745159,0.00415218680389871,0.00822513648843922,0.0087528330384626,0.00621462985358935,0.0143628969113833,0.0119662059570174,0.00817034601706872,0.0160043101740881,0.00377953038464678,0.0116937560649186,0.00831673261543825,0.0135566468813355,0.00746380075517862,0.0137832331832796,0.00388549548196999,0.0162017139502266,0.0127251010575789,0.0139944963687344,0.012712041551999,0.00065404472085292,0.0366499363090399,0.0209814342246962,0.00731166749078943,0.00710515844134176,0.00896449769602005,0.0117885832866633,0.00303252889828613
"SPEECH_461","1999-10-11","1999-10-01",57.7894736842105,0.0359516752943543,0.0609370597311672,0.021688791079095,0.0225311469775009,0.0475687388875413,0.0284139067833416,0.0372269214671937,0.029366429429464,0.026769755746967,0.0383172208782743,0.0221937756806711,0.0354680062920386,0.0234243422029661,0.0341435949304679,0.025923468432214,0.0363908255480715,0.0257522223872924,0.0261834785694966,0.036038731241108,0.0911638468776866,0.103075165258347,0.037365787263332,0.0252714033620782,0.0265482714623519,0.0396279433288531,0.0379459730009406,0.0247115178871857,0.0140784535318723,0.0268065587185359,0.00749955963480657,0.00681697804474401,0.0140614545939077,0.0109969408517661,0.0096026282402859,0.0100644194610838,0.0123822223216179,0.0156816975010798,0.00790622946111237,0.0131463129279815,0.00692484123151648,0.0102885379241869,0.00984116945452337,0.00689918398340256,0.0070288976816472,0.00847024738818707,0.00920354347499519,0.0239334316921695,0.0287001636839938,0.0106007932462037,0.00955081204960648,0.00531660418330762,0.0144157469793364,0.0119733619464458,0.00781648478565997
"SPEECH_613","1999-10-12","1999-10-01",52.710843373494,0.0364857637905343,0.0420610449731552,0.0260615662555628,0.0352565559128763,0.0797234071357369,0.0329323019617717,0.0744758327721371,0.0244907293604379,0.0366149442345589,0.0326831803237125,0.0246006306132781,0.0265271604804921,0.0271797282075484,0.0372809138644581,0.0259394152738314,0.0279197285264749,0.0291879682621486,0.0336971901690572,0.0369822570111425,0.0414866317325737,0.0406655059853901,0.0381476525346132,0.036136143347583,0.0502882553618388,0.0472628489902883,0.0269489297069282,0.0289637132118698,-0.00640935929224748,-0.00315674044353721,-0.00439569701215031,-0.00403826632766656,-0.000691807183583744,-0.00127623365541718,-0.00887816665999467,-0.00191741743449895,-0.00667725537189918,-0.00541480847328718,-0.00303617548397747,-0.0031124135022139,-0.00466786307314594,-0.00254797525653922,-0.000982400713337102,-0.00364824447042797,-0.00127801506284941,-0.0031236811530688,-0.00350719261688658,-0.0123508870308751,-0.00203805854668265,-0.00644122861957708,-0.00482407156570492,-0.0103615521880056,0.00176017730588967,-0.000388354317881264,-0.00359835595916433
"SPEECH_420","1999-10-14","1999-10-01",38.2962962962963,0.0474033811121515,0.077659908400618,0.0343052894147111,0.031847696579245,0.0329978697175144,0.0393595381792768,0.0380076880065856,0.0327071759491575,0.0654764039232823,0.0380123091720612,0.0270692150023684,0.0266177839184741,0.0277958412073345,0.0362438198366682,0.0277922949906919,0.03243281432934,0.0261718605392781,0.0339181600005333,0.0265242721179558,0.0394175565585788,0.0437842800838196,0.031494639990055,0.0336668949059064,0.0355312202980147,0.0457641282588427,0.0366717210656728,0.0313262364418623,-0.0184959629551573,-0.0260992936477779,-0.0109214098692571,-0.0146008972250191,-0.00973549096977697,-0.0214953868239747,-0.0128845989643587,-0.0222065847601472,-0.0446485786001012,-0.0245060145766107,-0.0159047043668376,-0.0149153502326919,-0.0105003536204827,-0.0251237347199987,-0.0110586852152892,-0.0198097244694342,-0.00981119957044113,-0.0215019238628216,-0.0105573150624982,-0.0201854005118696,-0.030535323153181,-0.0127833740570959,-0.0181109665687738,-0.0204139238276256,-0.023026439663063,-0.0162028723752307,-0.0111353662109199
"SPEECH_377","1999-10-15","1999-10-01",43.0666666666667,0.0613129461855841,0.0681659345822388,0.0265266219030229,0.0296482850834564,0.0323734872426651,0.0346155327952412,0.0359389401822917,0.0330277044337129,0.0299512471782118,0.0403513426336571,0.0236503385855099,0.0344502746518006,0.0310618742599464,0.0437659957674534,0.0351804950496729,0.0355963452694745,0.0317605628241451,0.0347848934862014,0.0391697976997336,0.0399812825816211,0.0478481583838656,0.0430083524303211,0.0347168265050645,0.0320430060077105,0.0351002731861655,0.035709320600316,0.030260160490916,-0.0351979414607972,-0.0271184657774875,-0.00665446280879639,-0.00650319919796264,-0.00620879409106839,-0.00765104869520477,-0.00856028552210144,-0.0118697011912812,-0.00798252218571362,-0.00318542893971615,-0.0045959728061664,-0.0125354451993267,-0.00771392426218412,-0.00240777590146887,-0.00903898976523859,-0.0148958023455263,-0.00618499327433057,-0.00627564003675739,-0.00400352225740542,-0.00700273010015164,-0.017008095081828,-0.00951829915739401,-0.0118603962492787,-0.00461466963977015,-0.0103170125709394,-0.0134895102810137,-0.011878884885919
"SPEECH_392","1999-10-19","1999-10-01",45.59375,0.0397843875748501,0.0503619889544735,0.022129643822451,0.026145675295529,0.0348097125918219,0.0344281867990446,0.0338782974803262,0.0298843475328059,0.0391670500747711,0.0416483753941055,0.0229397587008021,0.0300845180106851,0.027550343557661,0.0354415347518107,0.0290536183151903,0.0453754735914368,0.0294608031772808,0.0307386477031437,0.0458207242817476,0.0911590166226191,0.044112114505668,0.0469847804550611,0.0441905782024966,0.0395838339239364,0.02875458869396,0.0275431501311605,0.0289688498551617,-0.0234172199950866,-0.0242460015897415,-0.00996987087146889,-0.0130379991203998,-0.0143917749515092,-0.0149084989502805,-0.0182431905259285,-0.0167335479836365,-0.0145495936617466,-0.0187050728461395,-0.00828141719399984,-0.0102126666997694,-0.0153224380062947,-0.0136385759621559,-0.0112693234367967,-0.0210948004497255,-0.0128940118611375,-0.0166611340435211,-0.0206764547836119,-0.0615449099194086,-0.0248974071620122,-0.0182173284426826,-0.024799525886842,-0.0176297999909447,-0.0135729151497592,-0.0104176572875319,-0.0119166449553382
"SPEECH_251","1999-10-28","1999-10-01",53.5666666666667,0.0416702773341662,0.0626900020253676,0.0291965576739341,0.0253740146480524,0.040805033066057,0.0312691801261914,0.033631343682476,0.0313854638960575,0.0343441750330623,0.0374883076022479,0.0273067436835977,0.0355811323704153,0.027262831663771,0.0317386096982492,0.0284801681920466,0.035431038600933,0.0254290431413288,0.0297346691992043,0.0400625454158947,0.0809918375045645,0.0701296133921898,0.0427352518896504,0.0303948125627737,0.0296206861719733,0.0370044153235114,0.0360648772442737,0.0241773688580101,0.00101236513413132,-0.00347666932847731,0.00401262320388411,0.00547340560207445,0.00968289414221016,0.00763869790380566,0.00540951296915769,0.00505791267337601,-0.00282827332084908,0.00317292422242891,0.00334333004453962,0.00208223701911719,9.76677770823942e-05,0.000978690906661836,0.0012055718154367,0.00141346392118202,0.0023751214870028,0.00225580646648045,-0.00146995991365271,0.0151557075741527,0.0115327354526357,0.00602210121642294,0.000162257648024527,0.0034815338616745,0.0015920522338377,0.00941354555371278,0.00340366494857875
"SPEECH_416","1999-10-28","1999-10-01",36.3636363636364,0.0400706938079991,0.0582093064430959,0.029040251553015,0.0379707077101682,0.0387544293610051,0.0324277373833211,0.0367812666466292,0.0318189305294425,0.0325019255513599,0.039439793116444,0.0362238464212789,0.0316485572670402,0.0311870946165846,0.0290149818575088,0.0322068542965599,0.0323372936411056,0.0524336259411519,0.0277803181714262,0.0290409852856825,0.0273348851094159,0.0384051074993199,0.0401853245201677,0.0446189577559268,0.0348353673167131,0.0436349423303582,0.0530673965983386,0.0390294192689411,0.00590844477415348,0.0218211455736421,0.00385250832715415,0.00759656060160583,0.00904984951943273,0.0053176639483756,0.0045649393224666,0.00746785152568674,0.00176388479419931,0.008208629552257,0.00214972357935126,0.00787506333252733,0.00568050580363612,0.00435332927759969,0.00641359232254927,0.00522579964738192,0.00811013679490011,0.00540286538542177,0.00283612797099808,0.00826713437409716,0.0115916475822174,0.00923517653178916,-0.000309981722973713,0.00741983006868126,0.0040520512894984,0.0191285048884401,0.00370222817601902
"SPEECH_422","1999-11-02","1999-10-01",49.1428571428571,0.0344797165593676,0.0473109462754526,0.0362695976239888,0.033600857525265,0.027676005077433,0.0389899551650293,0.0327217084256258,0.0305243646943283,0.0303147585386133,0.0362384808082331,0.0343816730418541,0.0333167402919885,0.0964820561853166,0.0250389538125334,0.0315050151308617,0.0320469239688533,0.0475069250352651,0.0258419987729974,0.0234735285411715,0.0864704538622327,0.0270609322235896,0.0316654954322625,0.0370837259054922,0.0297252884042651,0.0330914282059786,0.0319926942696857,0.0251897762223154,0.0188231647031221,0.0261495665539264,0.0215773464876893,0.022035415825544,0.0172553139620509,0.0215568343633714,0.0145315836763877,0.0147589237721127,0.0137570291701839,0.0215084051834186,0.022797028566705,0.0177146267849737,0.0567226143035286,0.0126530749370571,0.0166067907565663,0.0148272095632857,0.0330178710128382,0.0135404251069176,0.0133322209428742,0.03002408809865,0.0156113329966235,0.0163230538252762,0.0184653611134266,0.0155773654953696,0.0174152476180278,0.0164035812475233,0.0153255627652841
"SPEECH_322","1999-11-04","1999-10-01",44.3809523809524,0.0430989569162768,0.044433675109623,0.0345475918328389,0.0330361864698374,0.0304497092411864,0.0622044420765717,0.0359260388754758,0.0306659288366872,0.0344502045960277,0.0706718453043701,0.0328706392910697,0.0284843525159684,0.0282837926581628,0.0285699530950712,0.0361211323201465,0.0293220354611702,0.0497533453830154,0.029203803382593,0.0252257936194467,0.0522119864664073,0.0364959474646184,0.0316121889834861,0.0413379749534432,0.0398905129129717,0.0301924344626039,0.0281688744454043,0.032770653325526,-0.0335351420961727,-0.023353527615058,-0.0252811398196987,-0.0172929815266126,-0.00717774742598429,-0.0244386700116788,-0.0170096090317642,-0.0164110824583623,-0.0161570432346463,-0.0318026642517486,-0.0126352786973393,-0.0125500315321566,-0.0114135142356815,-0.0186865081957717,-0.0143094714285451,-0.0133409248666315,-0.0253926702349084,-0.0124952005910869,-0.012254665512098,-0.0438375405351058,-0.0201983026089583,-0.0214076175148653,-0.0261260166766798,-0.0211916719540269,-0.0207190016481625,-0.0122959378492942,-0.0213538726578448
"SPEECH_385","1999-11-15","1999-10-01",50.5789473684211,0.035304275939984,0.0419052894764644,0.0222939473412945,0.0250387901398792,0.042186786556665,0.0332548727672566,0.0396112947354055,0.0457873255605253,0.0383880840612197,0.0444545495007389,0.0230969820026012,0.0331770995027988,0.0242047473252452,0.0359265418200184,0.0261111998681541,0.0261297791146025,0.0279940985494832,0.0258158103397885,0.0312957342035705,0.0900556284395464,0.115945922198619,0.0329323863419566,0.0281590422539124,0.0249982098962633,0.0271742862425537,0.0352229089775137,0.0235344068439394,0.000238086276825587,-0.00360154843051428,-0.000454754601723362,-0.000844597293778507,0.00380820482859789,0.000588329936421813,-0.00387265191055598,0.00250730178127401,-0.00424600071152165,-0.0041530044869291,-0.00135240824406558,-0.000483517718033836,-8.12252261530342e-05,0.00120094039813784,-0.00201055320753967,-0.00312916231606843,-0.000977797154332915,-0.00198482986911183,-0.00377276146116387,-0.00669045214652,-0.0174586873530277,-0.00535891156646732,-0.00356528822524425,-0.000169884614001767,-0.00206084532349552,-0.00144642878054339,-0.000804798951915894
"SPEECH_606","1999-11-30","1999-10-01",45.4714285714286,0.0451621212033519,0.0597453559860426,0.0277042818713198,0.0486282464255222,0.0453360519237465,0.0337900769877157,0.0460656853783205,0.0277286292423998,0.0263599551958909,0.0345356914397032,0.0289189769325035,0.0297408761510765,0.0305835863546986,0.0407045761098417,0.0295716261004096,0.0314375443923097,0.0382178061815046,0.0283661956728402,0.0281046110602877,0.0253313630456417,0.0384972406750744,0.0317611714775001,0.0390431237918699,0.0337262399207327,0.0679480148493543,0.0477529699529586,0.0352379816773831,-0.0027699266652853,-0.000782042625853882,-0.000123254717495071,-0.000834271231344309,-0.00104133845924577,-9.13181650761622e-05,0.00155654742203118,0.00187024152823597,0.000876296433616687,0.0012781937880132,0.00118647376560901,0.000876914100647696,0.00272087804052312,0.000150199632051038,0.000588986042650301,0.000354114873678967,0.0033975323843978,0.00187863473871498,0.000355927725933801,0.000978730806439796,1.65186744258541e-05,0.00178361970682658,0.0027884085217112,0.00133198191226847,0.000753450413533499,0.00261481832892498,0.000297821780191886
"SPEECH_600","1999-12-15","1999-10-01",45.3181818181818,0.0289393752481773,0.0461783017681244,0.0251552706761497,0.0244437935108307,0.0500454520965667,0.0362510240570789,0.0329998669207875,0.0473010276446805,0.0359964360957143,0.0509991459180711,0.023561401275618,0.0296367666201315,0.0257589557323297,0.0334913444301876,0.0299776663953109,0.0274541457552516,0.0269829555669712,0.0300455948632578,0.0318990282907512,0.089129790137155,0.0924434191699988,0.0375060776797607,0.0278369093112679,0.0269112626402483,0.0295211975578778,0.0335543028987403,0.0259794877389607,-0.00176031582413951,-0.00414208741767814,0.00120396655147094,0.000243243407563642,0.000956341589796969,0.00288215031157722,0.00107521444146322,0.00131025890377711,0.000389151549702015,-0.00543826409166783,0.00107453773560051,-0.000298575135890161,0.00134536828090258,0.00218199840825013,3.93883767818531e-05,0.000892226164101021,-0.000515679486887663,0.00114271335899322,0.000968690715799574,-0.00895128649434394,0.00772402463199567,0.000270622899375268,-0.000226445706456814,-0.000709356071000851,0.00205796527901209,0.000418400058854525,0.000951488201974858
"SPEECH_219","2000-01-07","2000-01-01",54.6285714285714,0.0346684494673154,0.0635790203500643,0.0273205451755976,0.0238990492329449,0.0359847199888684,0.0285690143040797,0.0339728252109181,0.0279615831428725,0.0305080280410365,0.0316190756519981,0.0381328457775693,0.0290936354257089,0.0274970687756978,0.0265354880529999,0.0274732788423953,0.0560084000665713,0.0330326639945819,0.0363071062460723,0.0431143917896507,0.0341461774704935,0.0334934644518106,0.0556387726138106,0.0575961823048614,0.0732222903992298,0.03972820772954,0.0265155196674896,0.0243821958258219,-0.0294953967991153,-0.0593184902138434,-0.0206777834131064,-0.0171593606761424,-0.0255618137476375,-0.023983782027018,-0.025230980400442,-0.020232612213666,-0.023905071332945,-0.0194775217265142,-0.0278021401127878,-0.0187913542777189,-0.0193214691110687,-0.0218026183485363,-0.0186029754330764,-0.0457112039141779,-0.0243889606340677,-0.0305247514467769,-0.0421867577766529,-0.0218527209352048,-0.0243379220366464,-0.0480878527243538,-0.0483345319364062,-0.0598516871604147,-0.0303639894065443,-0.0197741264325657,-0.0171615282034878
"SPEECH_329","2000-01-13","2000-01-01",44.8867924528302,0.0531678057001539,0.037266616175007,0.0241298551023799,0.0391320693531208,0.0695293896698367,0.0317802970220893,0.0649498272786467,0.0235855463929816,0.0274399433268217,0.028165414775009,0.0267453162283312,0.0287438593223389,0.0257151617815189,0.0370673572516187,0.0274677365179658,0.0297768167678763,0.0315612631892168,0.0370689469674177,0.0481593812865327,0.0282985399440429,0.04545198275668,0.0407361912447424,0.0355671157196716,0.0361207338549335,0.059898047154251,0.0303904712050874,0.0320843140117275,-0.00313841676542959,-0.000608351908415204,-0.00204086093645357,0.000722794115365313,0.000848942669164048,-0.000609880357364658,-0.000795976666775981,-0.00149713339011829,-4.72681340828634e-05,-0.000348814634719822,0.000869709384637934,0.000418906274769905,-0.000560374587189737,0.000397202735254773,0.000238743361320827,-0.00203824296887318,0.000408828810563174,-0.000989625936402033,-0.0027442167278984,-0.000197447577667238,0.000931110058689877,-0.00156576143291899,-0.00357831808576337,0.0021839685003609,-0.00156513613752035,-0.000124201546451535,-0.00171527393688233
"SPEECH_452","2000-01-13","2000-01-01",34.7142857142857,0.0348251853827971,0.0603122952487024,0.0309399177199468,0.0434890862592019,0.0353275638365606,0.0368386990661394,0.0375947029673733,0.034991429956938,0.03075135515555,0.0346125033100574,0.0260367090049489,0.031333645595724,0.0312993888034315,0.0335903473097423,0.0331835262266091,0.0356523276652631,0.0487110605717177,0.0324262991648872,0.0305059329606742,0.0295050451826375,0.0393830094282915,0.0397209715905686,0.0385234351465887,0.0399748853287996,0.034882616298463,0.0531571202729607,0.0424309405454257,0.00658396511948246,0.012363304323062,0.00551556882125351,0.0092243181362369,0.00859158875585729,0.00227398098637265,0.00816495242275586,0.00686549775427567,0.00569726197445436,0.00513656762127984,0.00551971649087119,0.00713766027169268,0.00520632201048089,0.00520033483601531,0.0111445480621488,0.00762233562219474,0.0101753780117083,0.00532364184561298,0.00276699443270962,0.00714522808728871,0.00870836662860707,0.00774061460356056,0.00441407906628193,0.0107412135556766,0.00729136101671656,0.0216951193993882,0.00440418089983874
"SPEECH_621","2000-01-14","2000-01-01",44.6410256410256,0.0432761217735497,0.0515744001833919,0.0231017223331012,0.0255721069597304,0.0404390481247361,0.0418301866983287,0.0446775522975771,0.030589405305345,0.0359415590613064,0.0395897527134749,0.0268340759356177,0.0329281906618862,0.0279209318700041,0.0391659108819091,0.031274231410363,0.0289067816345866,0.0243166114732466,0.0299976300499453,0.0384118203890471,0.0673214487695122,0.0904347219732509,0.0394675093572692,0.025844299484296,0.0274891488196201,0.0313093134854796,0.0343530922387226,0.0274324261147026,0.00406759240718157,0.000502955131288227,0.00245377552849303,0.00290942621501621,0.00247840870195401,0.00440705517509362,0.00602417098559192,0.00142385308042018,0.000308143681096172,0.00120046192825222,0.00200634600999988,0.00651441560461334,0.00228631452650981,0.0066824220315854,0.00122511333326088,0.00330016853841164,0.00233492684715521,0.0019521236492878,0.00239642270344995,0.00659290297800874,0.00931831934788441,0.00329074659090226,0.000102831458654049,0.00221137449536968,0.000950047672714221,0.00237847177549796,0.00111383601707283
"SPEECH_622","2000-01-20","2000-01-01",50.7567567567568,0.0417308244132053,0.105760420845358,0.0254854880810463,0.0359029427019696,0.0398466659461135,0.0386105178814263,0.038992411066315,0.0230787110887995,0.0237963619263342,0.040614281225999,0.0309267226630838,0.0312611766166991,0.0265266603541122,0.0360915370876912,0.0298196009031059,0.0309646413014705,0.0500922731039669,0.0281504040434837,0.0344764746240582,0.0245388114631451,0.0344292540537831,0.0268845484483,0.0582079711771173,0.0337815018509129,0.052686431430941,0.0281378727071012,0.0292054929944609,-0.017605216673012,-0.0894691508708918,-0.0151431877160506,-0.0205167217275503,-0.0248007438163206,-0.0283499870944999,-0.028208064338095,-0.0137533374451466,-0.0157474166430812,-0.0293488830018916,-0.0157871365397373,-0.0139673483289294,-0.0177577500332159,-0.0197118469295959,-0.0213968643646852,-0.0169851684682803,-0.0241463146350106,-0.0177074197333576,-0.0247225773753818,-0.0194499011469206,-0.0201227616835951,-0.0141278484526218,-0.035825764090861,-0.0194973139155182,-0.0263316109031799,-0.0112804296304225,-0.0171840067112443
"SPEECH_598","2000-02-03","2000-01-01",48.4838709677419,0.0425188971325145,0.0411439008989831,0.0238060649517031,0.0235989276194916,0.0538425786339723,0.027742842668507,0.0318596213140626,0.0327821393696812,0.0330632981209013,0.0374468807495814,0.0245845950921007,0.0324524442817347,0.0288396203690273,0.0384339552500042,0.035073176244799,0.0261485129114523,0.0267467931177079,0.0300196803084041,0.0315386314672712,0.0672529655025337,0.144618644178473,0.0345723303912358,0.0241519391037885,0.0289984458279634,0.0238808644309577,0.0298473977927905,0.0250348522703584,0.00533785487924475,0.00431906958921396,0.00135330137386172,0.00294316588689661,0.00463609554591891,0.00201191683306755,7.09167464896339e-05,0.00202390284666893,0.00185743787168734,0.00212128330901335,0.00148314827943627,0.004624384295749,0.00221975748995321,0.00247482062919417,0.00310837292859425,0.000535017864423344,0.002553013770648,0.000759426222268624,0.00377481931997693,0.00267224750929972,0.00435655670648202,-0.000422383105674699,0.00128151426823768,0.00263532656705291,0.00125475830311131,0.00291948453958946,0.00102040232243462
"SPEECH_271","2000-02-17","2000-01-01",62.2916666666667,0.0409580755373045,0.0765053328229859,0.0400922278964082,0.0351059270817954,0.0400658663487603,0.0397914626646191,0.0487016790624322,0.0325549151127646,0.0351763800652144,0.0346940016656536,0.0292235844816594,0.0257790385320352,0.0284152716927026,0.0302579614749104,0.0248722374523547,0.0287718495807047,0.0434987736101057,0.0280361448828806,0.0251634366343217,0.0309515471814372,0.0373511382807524,0.0417329332202701,0.0332931115762384,0.0462107970615195,0.0449620121908461,0.0381187482615682,0.0397155456277549,0.0149529721438922,0.0210744720388632,0.013925821936503,0.00896609758666288,0.0119897569202502,0.0124502172787784,0.00458395333748348,0.012461663801228,0.00654313532830132,0.0061297600780884,0.0116807227749968,0.00730126049746444,0.00877508055455281,0.010618657729498,0.00602424609534939,0.00684720174937997,0.0165740509896797,0.00301657390601392,0.0086635991227076,0.00925480103684688,0.010600402482237,0.0109954068958721,0.0127816495101652,0.00999180365123345,0.00933336292112854,0.00872491050517315,0.00741013696318846
"SPEECH_597","2000-02-23","2000-01-01",51.1842105263158,0.0440731212847773,0.054398741457022,0.02792219002837,0.0332978927685877,0.0838725983563573,0.0299962566300037,0.0664152612284998,0.0276953797963259,0.0320350667425424,0.039032985787111,0.0251651293521263,0.0315929688701214,0.0261577508559237,0.0393243492433727,0.0591915408696452,0.0255927175282915,0.0362453314584757,0.0247028275593694,0.0268751077053434,0.0309885850780259,0.0342388061971686,0.0321018429966986,0.0365578693023923,0.0388548272212325,0.0397553673332659,0.0274868373584309,0.0264286469905189,-0.00626695373052634,-0.00898692144911477,-2.0344126206368e-05,-0.000315379564180248,0.014322340835249,0.00140959840903526,0.00288718659721071,-0.000677079222326745,0.000625544474563619,-0.00475903483555796,0.00185116236845085,0.000448826872190274,-0.0036332049455366,-0.00362814540866854,0.00125182598058812,-0.00281136411697404,0.00132888094288219,0.000847802775550961,-0.000611826777058424,-0.000230275443085961,0.0020081206163872,-0.00265668404364656,-0.00472881726386709,-0.0102714005303633,0.00123448210841359,-6.98366273328273e-05,0.000516867388990436
"SPEECH_618","2000-02-25","2000-01-01",51.4242424242424,0.0270906125468713,0.0589718786680298,0.0234713037589593,0.0230553055309408,0.0349925891862453,0.0364096430977725,0.0279312970763331,0.0311276850408851,0.0427117984338352,0.0440814549653401,0.0246590712712561,0.0342599251819707,0.0296449297093984,0.0360024682732934,0.0303861963146552,0.0301307520771938,0.0254328859971856,0.0266077445298529,0.0290288337035503,0.065960943880185,0.0943948930945247,0.0461599526543779,0.0256786658955094,0.0431143383929162,0.0359260719004073,0.0458405881067447,0.0269281707117659,0.0157861389782073,0.0237953996694538,0.0140822093625887,0.0136980137516603,0.020982361486845,0.0179057191050695,0.0134800619744296,0.0227652025292179,0.0232583124414327,0.025715320979455,0.0142170882392559,0.0185854496345059,0.0130891206942573,0.0162615070105544,0.0158761697308838,0.019968768470723,0.013391046530287,0.0156702326840392,0.0149901836631924,0.012622760782171,0.0274599897086301,0.0218239376299789,0.0145055700656109,0.028421310286931,0.024789520821027,0.0221291671398274,0.0184927257125908
"SPEECH_619","2000-03-03","2000-01-01",43,0.0408177906985488,0.0738424067450873,0.0242267946556855,0.035872168925087,0.06550891216302,0.0403494988282394,0.0563363093310133,0.0284965088343542,0.0237919927443953,0.0318371775984519,0.0274309943035225,0.0275894191997611,0.0263668347417246,0.0356040994464326,0.0292044331954065,0.0314673453568491,0.0373824441399884,0.0277869433224547,0.0324887951713533,0.0267078703811016,0.0540914453095832,0.0324244784940247,0.0354411215387301,0.0308098697680489,0.0609940338290751,0.0329424585270459,0.030187852751015,-0.00726124472932667,-0.0120475715420213,-0.000246914004455119,-0.00192525899754383,-0.00162560861314458,-0.0041870936855573,-0.00917942059507947,-0.00148146545216359,-0.000606689972735452,-0.00152728874533349,-0.00145872336198976,-0.000291551446497878,-0.00196610672461198,0.00132101515429903,-0.00271140868878665,-0.00301180709165254,-0.00304624997331755,-0.0019290463442881,0.000614639738272757,-0.00202258177056522,-5.07140782793632e-05,0.000574649596510133,-0.00591434547878028,-0.00419466750996112,-0.0145011806012256,-0.00350774622650786,-0.00244250382902206
"SPEECH_230","2000-03-06","2000-01-01",49.90625,0.0336811374682044,0.0490871536109106,0.023946867701471,0.0242682727971466,0.05669110391073,0.0369676180286544,0.0288701001872691,0.0391043091449229,0.0288734996383055,0.035976400487863,0.0240738209726266,0.0285121098077267,0.026971394328604,0.0344900132279645,0.0282621841900544,0.0320966418796597,0.0326442656230149,0.0327925130147647,0.038086278067627,0.0875189703590665,0.0750659495335905,0.0558723207623341,0.0254415140713966,0.0314980922197072,0.0316394700139485,0.0316536364613966,0.0259143624910401,0.0120282212234958,0.00752607447653881,0.0074387201817747,0.00721919565192038,0.0181369340810899,0.0145596297915094,0.0079197639765143,0.0114209191679222,0.00885154063001641,0.0111042983428722,0.00811292742557404,0.00988143849548846,0.00764533478035213,0.00604653292448468,0.00832387087594584,0.00622866686468124,0.0117082110714954,0.010495353920621,0.0113620473717701,0.0253250814540781,0.0204035475470957,0.0208691878219225,0.00378299254985877,0.0102668180237831,0.0100769134243639,0.00511967513314657,0.00672555690559444
"SPEECH_471","2000-03-06","2000-01-01",51.1785714285714,0.0356289094939712,0.067369309342419,0.0327108966232156,0.035082116183702,0.0353259317885384,0.0444879453646294,0.0363638982102739,0.0362425368681569,0.0270927478570889,0.0383672424336366,0.0265107219104549,0.0302125365613101,0.0318427714779833,0.0305228945485978,0.0321350297619158,0.0263040737436573,0.0541307614441517,0.0286863154402116,0.0272507273416358,0.0299268190658792,0.0369760573024498,0.0442372815611698,0.0394582565053075,0.0352890851864107,0.0361831810834239,0.0574711278815294,0.0441908250182794,0.02014619618298,0.0259515671591803,0.0210510975440575,0.0175004384467332,0.0249728055660318,0.0138072182182768,0.0244346657890895,0.017021229760913,0.0177782050553014,0.0198192699702944,0.0173617629306752,0.019427204349804,0.0215164021776376,0.018523591621195,0.0178161332020542,0.0146464007402689,0.0323747995002001,0.0175871302812993,0.0220627414067,0.017424012887234,0.0222870303590774,0.0284864004115135,0.0250064493788144,0.0163558449032339,0.017374573627865,0.0383981464373975,0.00932865644205025
