"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent"
"1998-10-01",0.0282092334048269,0.0338826178722284,0.0365729285070412,0.0237233338277197,0.0342295167487325,0.029411752289027,0.0316677244205724,0.0305493764178233,0.0230202903650924,0.026283036719135,0.0234074767271877,0.0254557693466093,0.0240361642191519,0.042284650227532,0.036662079261089,0.0516258150016335,0.0302210328962419,0.0338534978360993,0.0272660329886307,0.0297917690214187,0.03271964114758,0.0311353070925774,0.0312404794809748,0.0538346594660067,0.0296664817103613,0.0475037194644551,0.0363874989461973,0.026085052406948,0.0287578801698077,0.0332738065350802,0.0272413754822184,0.0014959896592763,-0.00626296083547261,-0.00251284768581185,-0.000584318121926016,-0.00911236343604347,-0.00018429884375373,-0.000608891055065949,-0.00393233928543027,-0.000737574527070797,-0.000849597836363455,-0.00138181041144511,-0.000539730386906098,1.23299960853678e-05,-0.00459701703458216,0.00445912767531486,-0.000607260736445254,-0.00205861492900666,-0.00358488404955485,0.00188563881214111,-0.00143330814686005,-0.00265839399334213,-0.0010425565243804,0.00207475295461803,0.00381162555149631,-0.00427224951681949,0.00415042740860378,0.00163501852119125,0.00102794151137754,0.00210224254449142,0.0016917515454123,0.000502449931654298
"1999-01-01",0.0262899186277465,0.0297473678162405,0.0382941634302251,0.0234381267570229,0.0301546536091972,0.0293995795604395,0.0319098278354816,0.030733791446568,0.0263510938095436,0.027043830082821,0.0227757878240568,0.0310915684687257,0.0229574038861146,0.044207309250907,0.0374637669382601,0.0534998957953965,0.0283571886773373,0.0333591177305208,0.0277023325180096,0.0275391287649778,0.0314231726247242,0.0319289830614414,0.0326118191826574,0.0529799388234582,0.0277564207901397,0.0448801966461157,0.0397766548961349,0.0250764107856785,0.0299125196978239,0.0351330332779734,0.0262049973842606,0.00513552640643172,0.00483282544637117,0.00452379165642446,0.0047767534248078,0.00120441572698706,0.00480771283131353,0.00529714301840931,0.00365117636470006,0.00567202252609819,0.00416263448822023,0.00340622053392638,0.00470974577402867,0.00442527016094095,0.00553560443006579,0.00930997762676023,0.00761783139406427,0.00463460097041708,0.00518965219700977,0.00467507813665227,0.00414635398392113,0.00363698176143182,0.00392256910204908,0.00623046677520971,0.00826393462836004,0.00384991658845712,0.00820002564379902,0.00787625198632603,0.00470404395441265,0.00682594013871666,0.00907260671013927,0.00464740335303454
"1999-04-01",0.025432209879657,0.0311306040556562,0.0402144929529468,0.024625820275325,0.0316205368774146,0.0287028853620296,0.0355476098056532,0.0340682112935634,0.023699144899164,0.0276470893262874,0.0246077851944392,0.0285790420886017,0.0242836864325801,0.0408385181314044,0.0313200553608079,0.0525573626504904,0.0330794175649372,0.0342215497926601,0.0268119839116629,0.028901770030292,0.0306383335761862,0.0316049068370699,0.0343821566251376,0.0426952740097682,0.0365341124923226,0.0418714493207655,0.032904634871542,0.029965397885094,0.0281323753081233,0.0336335110168934,0.0297480721715241,0.00232234854015628,0.00130944822148312,0.00103871987169641,0.0012701356686392,-0.00302982981527351,0.00240686967522964,0.00146394655036201,0.00138273721001266,0.00205025373258018,0.00149831660431041,0.000732245714170606,0.00139553431315017,0.00159088038897574,-0.00134746323631769,0.00454921386574212,0.00296552037720528,0.00120437041422638,-0.00210217695656899,0.00185979475807167,0.00292211276523712,-0.000810364799510177,0.000188573653040323,0.0027424910705841,-0.00310805283834713,7.40350786109787e-05,0.00163713911432014,0.00205150391459147,0.000929389792327532,0.00343319895148968,0.00563639042989913,0.00126609990052981
"1999-07-01",0.0246532398933252,0.0295471238522957,0.0407902461795879,0.024185672544613,0.0291198635425132,0.0286026547764509,0.0332941083072534,0.034026889574552,0.0237029277728476,0.0271590456741725,0.0248394224641596,0.0282331035529997,0.0232782044178654,0.0449605634519376,0.0443408952679366,0.0492712254561994,0.0306363447693963,0.0323994471497482,0.0280342240903399,0.0288692044412113,0.0316961403570661,0.0325085172960911,0.0357567191678258,0.0456174984004875,0.0297078087899569,0.0417721602542767,0.0338252422385747,0.0249824856853158,0.0308401088075288,0.033372373002655,0.0299765388208163,0.00275011009744531,0.00313733955268105,0.00322085003703963,0.00347739381953933,0.000616021412378402,0.00400081376498257,0.00430559080415715,0.00253747764323416,0.00312204547820451,0.000970972744599257,0.00220069595036759,0.00177677625511959,0.00244139612052745,-0.00253651721334939,0.00985039504513916,0.00484968008135164,0.00368948270502893,0.00568175493193819,0.00416356682082303,0.00366888427429186,-0.000463217293361125,0.00322682673484363,0.0055047293541062,0.000986168010147231,0.004045378885933,0.0038485212502478,0.00139692847476592,0.00243610036573706,0.00464890825294748,0.00672789925672877,0.0039718214900231
"1999-10-01",0.0250541395202297,0.0316093042239183,0.0468994603860371,0.0231836801543731,0.0289700899370794,0.0280696595104391,0.03276831913688,0.0370216797102704,0.0267796855871751,0.0289686652067969,0.0238176953002697,0.0270747748353238,0.023908850201896,0.0414573877118586,0.0321804652108718,0.0484332973652544,0.0300637938021048,0.0291230208529354,0.0285750360324643,0.027083408680657,0.0340029936762753,0.0298221773165482,0.035475651039215,0.0528877649077736,0.0294539070592582,0.0470812712703783,0.0406480966866582,0.0254666723759228,0.0273618928555329,0.0310421931888464,0.0257149662567563,-0.00076903729188015,-0.00137407371490409,0.000334722036925412,-0.00127206988588007,-0.005164256263425,0.000435823817366336,-0.00367588569667165,-0.00234737044542788,-0.000109281671924983,-0.000996454634760956,-0.00176771200156283,-0.000353799635484576,-0.00116940867080333,-0.00286056903165833,0.00125197867572394,-0.00573234125758245,-0.00156385887884216,-0.00299371692964517,0.00109223948066904,-0.0014640774777653,-0.00518263370950223,-0.00231384942481395,0.000416008618142507,-0.00816817205808109,-0.00307309183105904,-0.000156235869199772,-0.00603485757070317,-0.00192947062240878,-8.48631013450812e-05,-0.000992541075979376,-0.0020561820969269
"2000-01-01",0.0239552435492817,0.0319615789165223,0.0451318443060159,0.0231426786334973,0.0296614800425495,0.0286062187745503,0.0371447426065164,0.0338583723669122,0.0232274352118136,0.0275430632134825,0.0242415610584582,0.0265874512325897,0.0243931662324898,0.0458541490444255,0.0329896266877406,0.0509416408837973,0.0281478191713246,0.0321181306667183,0.0278507775413532,0.0277262171770354,0.0320382816413665,0.0297345179168638,0.0347591897328036,0.0382309847367696,0.0296972085945459,0.0474639176183866,0.0374274947365279,0.0304683815370395,0.0275772016876514,0.0370259746834651,0.030493649797506,0.00155635688649652,0.000718765535430632,-0.00043300167627882,0.0011403070114925,-0.00207575049698929,0.00163240608973519,0.00434344671367391,0.000611255453745679,0.0010042556528436,0.00100322743637313,0.000989338576094392,0.000650028691394981,0.00081942844237082,-0.00400403374294185,0.00510802918249768,0.00115287200402555,-0.00111760812194864,-0.00199224910174014,0.002349489042861,0.00112870451089292,0.000619773737831025,0.000581455029240463,0.00288457802425409,0.00147972890644309,-0.000390708203960964,0.00355989163319123,0.0038924165956952,0.00282234329345091,0.00156218461777734,0.00165879355651555,0.000659890566740656
"2000-04-01",0.0248741128218751,0.034327982986564,0.0401987004250791,0.0237674803442549,0.0275815326476063,0.027784747189007,0.0334818899155733,0.0317272890109566,0.0235370973447379,0.0300533222030192,0.0227358201787488,0.0294804248486684,0.0243505173499429,0.0466261054045107,0.0449072898268196,0.050023836715716,0.0253145333367129,0.0292768329255567,0.0318528514435197,0.0271065155753169,0.0303906122004091,0.0280214707566358,0.0363448400484935,0.0464485845011563,0.0260382280955324,0.043217248308987,0.0389242286785075,0.0249941216359928,0.0303691677978214,0.0355649050288244,0.030677710453454,0.00543730763074528,0.0105529419774568,0.00726137089314261,0.00594239266868702,0.00515785471353416,0.00660943628234101,0.00917627717368526,0.00635851453183915,0.00652764769436922,0.00591071006944465,0.00524603494479104,0.00886197561774007,0.00617860389864408,0.00949405008618346,0.0222214367828837,0.012002653734599,0.00687162345996239,0.00941510226519905,0.0114123462385553,0.00682049772266461,0.00746811584779985,0.00739614003994843,0.0116903913587052,0.00281760927979851,0.00763680311441319,0.00736773607190683,0.00664346767177404,0.00538578505048109,0.010242030486343,0.0102481518106141,0.00731747127492849
"2000-07-01",0.0233927201186759,0.0290971817457401,0.0363495683879521,0.0225002793307421,0.0290501450244835,0.0265960941336745,0.0320384033749523,0.0273927317444053,0.0239112682265691,0.0255128000407013,0.0242139911952921,0.0243605815085862,0.0208263880598927,0.044908884104343,0.0413695657856687,0.05763097993096,0.0290270886626631,0.0312330656118001,0.0263526527686791,0.0274647813973303,0.0306959358635693,0.0326229250813702,0.03296754736952,0.0577772595832016,0.0267096716493915,0.0378367955696434,0.0475238455275499,0.024306837895379,0.0286369308020275,0.046573928837102,0.031119150668134,0.00204825527386398,0.00745676608252575,0.0100077400482432,0.00439726272242138,0.000385428494796226,0.00290169340530777,0.00390193661668646,0.00265596895950238,0.0024149371962426,0.00240773989999205,0.00241945414397115,0.00381387727278632,0.00295350218236196,0.0033684486560829,0.015609746809656,0.00835904225414531,0.00451196966306419,-1.5487664551503e-05,0.00495809948732604,0.00200971069835389,0.00215795576326663,0.00256990458439887,0.00691886478877212,5.3420833078812e-05,0.00155199301387438,0.00294080886871377,0.00643115538637837,0.00226085913467688,0.00663678535013184,0.0112458052239965,0.0050959882960614
"2000-10-01",0.024935468088054,0.0337083054765875,0.04378842318764,0.0238729358590519,0.0282922708649208,0.0366330326769645,0.0321361521887028,0.038896133322916,0.0259009584318214,0.0321591946452771,0.0238682150724219,0.0293947143825599,0.0246077944619844,0.0410091334189085,0.0404894394997713,0.0449956066899657,0.0286502866806459,0.0259985355440462,0.0293870841405093,0.0275495514556295,0.0310785292310166,0.0306646308284418,0.0414451348139405,0.0441569711589225,0.0255700589478806,0.0425812368185993,0.0324473238189505,0.0257000367853844,0.0300697948327278,0.0335668824402489,0.0264461642355084,0.00609966934692451,0.00712661137800732,0.00926582905119155,0.0060304273170715,0.00438290501975766,0.00838332783266538,0.0065304410374328,0.00818787117504083,0.00662733035992448,0.00529088460498105,0.00485123046408996,0.00530169355289706,0.00577236906532333,0.00760724185690893,0.0126502860738005,0.00660464303570694,0.00671325434218655,0.0067866597876216,0.00758529454715353,0.00630404090136544,0.00492369755081579,0.0061762939582147,0.0117762960715769,0.0083658734223423,0.00635086783310226,0.0118247593172182,0.00892470847792849,0.00563508711628689,0.00884006157702719,0.00878828628357325,0.00666369974038123
"2001-01-01",0.027284687623056,0.0334594965087824,0.0439790416733194,0.0234074270148325,0.0264530045747385,0.0282467070809148,0.0338153707960883,0.0359721764381134,0.0243036294064999,0.0294813466117648,0.023299778360626,0.0265703581444321,0.0241497922485939,0.0420327011003982,0.035792966125062,0.0500684724486454,0.0283758718043532,0.0255111619863846,0.0306275783774108,0.027089816617835,0.0328592154207275,0.0277198780163965,0.0371957225707346,0.0535014158609409,0.0252686692873352,0.0481690151468068,0.0400739060652117,0.0263288051823429,0.0290667133968265,0.0352087549291384,0.0246865191816877,0.00669559866713713,0.00665573084791043,0.00538418131414671,0.00464909959828291,0.00416767337422174,0.00466869240907709,0.00623646148314996,0.00711336465878909,0.00428868014275612,0.00476305855085967,0.00428594313437445,0.00634364703765646,0.00457490581909197,0.00787400558309836,0.0113430834873148,0.00952049161262832,0.00573448372350179,0.00436909699554198,0.00783022206541343,0.00544505916803539,0.00610951145567599,0.00447298086942198,0.00727746938221335,0.004861395590251,0.00441178842160743,0.00857331592933555,0.00864421476381823,0.00469855238685008,0.00474888844505857,0.00839130986345899,0.00473258044902875
"2001-04-01",0.0263596504713619,0.0335286795765148,0.0419447796882645,0.0239604244491592,0.0293040285757089,0.0285546595619842,0.0427592344104534,0.0345340416611112,0.0229038482180903,0.0275849882888587,0.0266108980482451,0.0314982782834224,0.0228009432787255,0.0439304859159151,0.0318748347283948,0.0488716310880482,0.0296635401908078,0.0265093606793384,0.0300103193272251,0.0262390022508838,0.0323996487157361,0.0290123276315979,0.0343007957095798,0.0425084946280253,0.0269306433695894,0.0398516558829094,0.0398996995500999,0.0307179763851732,0.0273206092964244,0.0388772908241826,0.0287372293141683,0.00180172283459274,-0.000186605091623245,0.000340784347867858,0.00180619510663504,-0.00214385458918845,0.00131537640928055,0.00469031940948707,0.00194362829762056,0.00102236095666885,0.00100219264264083,0.00120624511199156,0.000632228053461215,0.0017222560837535,-0.00108966725903564,0.00682270635833214,0.000471656638030866,0.000443917755941448,0.000370412884185243,0.000914312585173639,0.0016983768848021,0.000540975289661922,0.00189629289209906,0.00259218030928748,5.10903308987644e-05,0.00080149035263126,0.00517825048526593,0.00364954138001384,0.00221013826581594,0.00288387988139799,0.00448663710374792,0.00369796034289404
"2001-07-01",0.0231944094371026,0.0337401891508192,0.0686599671182562,0.0256643536959307,0.0268618337053712,0.0272263423398338,0.033479559535667,0.0354842252588368,0.0246261089982218,0.0334716817713536,0.0223475669258208,0.0266612494872563,0.0225746982418217,0.0420852324850929,0.0384282100324772,0.0472014763205563,0.0267491846092969,0.0259721385764552,0.0349121450414291,0.0265214111110009,0.0300113143261038,0.0278899684865397,0.0408663602022358,0.0367737810226183,0.0229230175667616,0.0390046700098613,0.0403061933580254,0.026914026703528,0.0268236218542596,0.0356015400522449,0.0270235225752214,0.00906227872453474,0.0181329937556678,0.0139070732416457,0.012459673686527,0.00994020909155218,0.0110600268259768,0.0139675300883035,0.0127903957425761,0.0104579621495835,0.0129581510407763,0.00957277715054323,0.0111193699613116,0.0090234400666385,0.0160341305651002,0.020524324575524,0.019249604864955,0.0104725228837675,0.00993731403916966,0.0143746687799432,0.0103625140917654,0.0136935478733429,0.00852129666527311,0.0146983326126327,0.0151809647694044,0.0108962355137569,0.0134352781007347,0.0149536653234391,0.0124562719688988,0.0103852157165881,0.016922518589888,0.0104968044795273
"2001-10-01",0.0238446674267121,0.0297481632164243,0.0391471155564921,0.022905159213179,0.0291155316226041,0.0285842550797411,0.0314327399233253,0.0362105224796892,0.0257052872262424,0.026898381529405,0.0264973141789384,0.0356368811086455,0.0217687770661283,0.0403751956796839,0.0321122718702301,0.0491186444367639,0.0313908239902835,0.0294626934431052,0.0258838501329274,0.0264902038564337,0.0343992219092388,0.0320571613903678,0.0401963336735113,0.0489217315628561,0.0329420076313869,0.0429449448406114,0.0415976668286997,0.0276181607345245,0.0280127118743527,0.0344359475721177,0.0245456329453785,0.000835848636748563,0.00124163059106397,0.000811208404928427,0.00109750881597257,-0.00341467952521753,8.08149878597082e-05,0.000918318145527481,-0.000662344347116732,0.00229446935085238,0.0018589207526427,0.00020102993857602,-0.00195299512115983,0.000557296262670514,-0.00181613196844628,0.00222498428453168,4.80292548992347e-05,-0.000598925270715945,-0.00037509806842685,0.000556900809904608,0.000252184211392672,-0.000899271897321875,-0.00055987682596458,0.00376190016097373,-0.00136612262931617,-0.00028531738638545,0.00232572511910389,0.000987649347431401,-0.000138835922930003,0.000914354896742725,0.00335899944843224,0.000516846119294286
