"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","pre_meet_T27","pre_meet_T28","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","post_meet_T27","post_meet_T28","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","pre_pub_T27","pre_pub_T28","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26","post_pub_T27","post_pub_T28"
"SPEECH_885",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0233029339584605,0.0562012801486179,0.0639195402225792,0.0341557564055332,0.0184087532959122,0.0494398107178203,0.0269491542182441,0.0309456229218155,0.0406002015507241,0.0197074876478739,0.044400416162687,0.02034927121989,0.0394308289333859,0.0426668131122986,0.0376678899382858,0.0221653452507539,0.0168998694507735,0.0678002594536838,0.0197733730310721,0.0290162428820953,0.0204907838381823,0.0484638026852064,0.0125231405350497,0.0501079541724074,0.055909596433,0.0349430629199935,0.0374675610286464,0.0362932478650076,0.033457385581663,0.0105304281460351,0.100883379626154,0.0340695768585942,0.00790037034256687,0.017305695268123,0.0283032429997748,0.0203158546655656,0.0200329679953957,0.0223599954958336,0.0455129119435478,0.017857455646473,0.0765796486750244,0.0404988989815579,0.113657946100143,0.091991279433476,0.00936122163000776,0.0372400095087956,0.0177287115581913,0.0149900532993019,0.00779176988714561,0.013603645872432,0.0268397642819608,0.0135721167079549,0.0467451767885294,0.0869483647373821,0.0158991442083928,0.028022983759978
"SPEECH_16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.030092859167138,0.0300703262529908,0.026615161829639,0.0380331920838066,0.0145539421644942,0.0558008155062535,0.017863127399796,0.017911725132773,0.0229940533542272,0.0253395194353908,0.0330331627334816,0.0206210657279706,0.102851673679648,0.032388637188439,0.0967023981544163,0.0349063356016895,0.016978438881219,0.059455387844497,0.013910752522059,0.0510249896050424,0.0176487150063213,0.0315774594877923,0.0298168346443719,0.0102719472233889,0.0695231465116089,0.0351902229635181,0.047205754608736,0.0176183552892914,0.0501970764315416,0.0452487056946796,0.0453419631084524,0.0323133201204652,0.0185263255924836,0.0519500325842537,0.0304043115843031,0.041586177865319,0.0340373806914082,0.0224626692847523,0.0406800823338337,0.0262723094320829,0.0664468410545832,0.0236610542749819,0.0174232820546845,0.0320127774190473,0.0216366935819787,0.0283319080000577,0.0148110559283188,0.0331231020251399,0.0417998883210836,0.0291501878594226,0.0657645794251829,0.0411217153907914,0.0355757835385654,0.0472814929317451,0.0523827988492272,0.0104564846216147
"SPEECH_811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0590674761377413,0.0181405951264583,0.0622644501523006,0.0278538523883942,0.0135245607409982,0.055318702749116,0.0285111790495504,0.0511749931756519,0.0154131037162699,0.0286642118222302,0.0766105751908995,0.0203949247729121,0.112840494581826,0.0195507984773366,0.0183587526724417,0.0206886526713284,0.0100245395366092,0.0549844195435027,0.0146738377125049,0.07334291905881,0.012181849572692,0.0201085856463425,0.0154657009682352,0.040430092807297,0.0413578435091841,0.0229811141582258,0.0507557559321577,0.0153160181289833,0.0538628430127549,0.0377097027103369,0.105680677626942,0.0108609997729759,0.00941492572451129,0.0899154712410388,0.0515581724632061,0.0353082082534935,0.0134331547916825,0.0120732921835309,0.0889611582435063,0.0104166357994822,0.0768053815550887,0.0213490698654398,0.0272833978419894,0.0542140150262597,0.0184051910338461,0.026597326085982,0.0198781191478368,0.0395983631002004,0.0142070699572722,0.0276211181281675,0.015403397808605,0.0171000315650871,0.0514460237929382,0.0347114779000561,0.0182026629449373,0.0179821124228326
"SPEECH_866",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0411709782582431,0.0200094120593172,0.0552973574051065,0.0144361396989779,0.0167735681273571,0.0484292872377285,0.0202625829406941,0.032085791349133,0.0163480786393943,0.0466028471094698,0.0511086041228428,0.0199192179995504,0.0820681691935198,0.0504418191980776,0.0400828922132407,0.0515199817373477,0.019106458398973,0.0563595869447045,0.0198461827423223,0.0256418440699663,0.00895230827856489,0.0237078910492159,0.0373572060019601,0.0215752735241675,0.06151036473045,0.0371077265664901,0.0343713662420484,0.0479070641611366,0.0443171660637612,0.0850313740604197,0.0657944374885931,0.0256509539588376,0.0154888708441803,0.0462799629469588,0.018027493989351,0.0344139645303745,0.0280344884033843,0.0196648591533538,0.0463713298603828,0.0439805488278919,0.0205651762808074,0.0392577416429418,0.0237982982051748,0.0324604881533403,0.0296237950597184,0.0377837076865522,0.0129417173583072,0.0332297908160207,0.0257775040382705,0.0276063885386193,0.0397199877966563,0.0566616599069154,0.0271373414520153,0.0643986111587932,0.0292702863340217,0.0267120554443565
"SPEECH_898",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0293591752156462,0.0265997435271191,0.0178888679664037,0.0477288868431647,0.0201103068515657,0.0391867411782822,0.0354851966403909,0.0256814245794371,0.0226713421611521,0.0149487465451454,0.058833529301088,0.0549170677863134,0.0369035790824306,0.0365944269755964,0.0381943627855523,0.0610460266503747,0.0161234830176024,0.0449525691858316,0.0103012862456221,0.0536540118379729,0.0418798709768565,0.0180860423457789,0.0627579061891176,0.0192158966659443,0.0327080223543558,0.06493899875833,0.0334233951886492,0.0358090931442763,0.032925850516109,0.0188813795459169,0.0605322923534983,0.0328121802308568,0.014358084503126,0.0377762456893909,0.030429105029625,0.0151220891897629,0.0189418902594998,0.108849837373569,0.0252468023381554,0.0162259952793735,0.0255999373361084,0.0144414074765966,0.0724986230641621,0.0938863392397752,0.0182392656478169,0.0367353766656303,0.0158290380245608,0.0265580498717288,0.0126020591723344,0.0172019511435128,0.0441625827739406,0.0257897677484186,0.0769207525145659,0.065728668874504,0.0196186849953849,0.0220857431420764
"SPEECH_14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032925850516109,0.0188813795459169,0.0605322923534983,0.0328121802308568,0.014358084503126,0.0377762456893909,0.030429105029625,0.0151220891897629,0.0189418902594998,0.108849837373569,0.0252468023381554,0.0162259952793735,0.0255999373361084,0.0144414074765966,0.0724986230641621,0.0938863392397752,0.0182392656478169,0.0367353766656303,0.0158290380245608,0.0265580498717288,0.0126020591723344,0.0172019511435128,0.0441625827739406,0.0257897677484186,0.0769207525145659,0.065728668874504,0.0196186849953849,0.0220857431420764,0.032467826879473,0.0472227810511908,0.0602906229253105,0.0424672432031066,0.014756623725766,0.0542881981465857,0.0273737160294573,0.0237289104258989,0.0178589363324623,0.0199899507408985,0.0626376357739928,0.0413099572962166,0.031492305908448,0.0343473446892358,0.0348260328670436,0.0468259336605929,0.0227000678308765,0.027992151305974,0.0147067096906464,0.0374871653634322,0.033622857427284,0.026539267160628,0.0562123464435544,0.0327643043981411,0.0399705182226149,0.0267897177577765,0.0365990994145245,0.0527317753288682
"SPEECH_112",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.032925850516109,0.0188813795459169,0.0605322923534983,0.0328121802308568,0.014358084503126,0.0377762456893909,0.030429105029625,0.0151220891897629,0.0189418902594998,0.108849837373569,0.0252468023381554,0.0162259952793735,0.0255999373361084,0.0144414074765966,0.0724986230641621,0.0938863392397752,0.0182392656478169,0.0367353766656303,0.0158290380245608,0.0265580498717288,0.0126020591723344,0.0172019511435128,0.0441625827739406,0.0257897677484186,0.0769207525145659,0.065728668874504,0.0196186849953849,0.0220857431420764,0.032467826879473,0.0472227810511908,0.0602906229253105,0.0424672432031066,0.014756623725766,0.0542881981465857,0.0273737160294573,0.0237289104258989,0.0178589363324623,0.0199899507408985,0.0626376357739928,0.0413099572962166,0.031492305908448,0.0343473446892358,0.0348260328670436,0.0468259336605929,0.0227000678308765,0.027992151305974,0.0147067096906464,0.0374871653634322,0.033622857427284,0.026539267160628,0.0562123464435544,0.0327643043981411,0.0399705182226149,0.0267897177577765,0.0365990994145245,0.0527317753288682
"SPEECH_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0306978695728625,0.0409161473858246,0.0646695781815787,0.0283831723855497,0.0189487546804143,0.0236510733843656,0.0164628286085594,0.0132654981557515,0.014339788891962,0.0455726880964061,0.058706032174612,0.0197164751184651,0.0388144807364283,0.0281161521109696,0.0836300283071036,0.0154165640116507,0.0295630710495094,0.106428438657285,0.00897549150775381,0.0264921571750506,0.0208577083092841,0.0250008380538385,0.0278201485020018,0.0167494731634478,0.0509392359618426,0.0239446109060335,0.0368870426164403,0.0850346522950084,0.0480508587452209,0.0102242342405508,0.0340911155262115,0.0163453254991052,0.0140576437880477,0.0416179950870433,0.047906616470213,0.0145366338432644,0.0150408200713401,0.0201593821151438,0.0698638993194563,0.0205757843425293,0.0747685134706054,0.0608170894211752,0.040931115856948,0.0196298464488608,0.0362494708336107,0.089681978596642,0.0122653187222883,0.0300505093256769,0.0505770352648926,0.0177048817473975,0.0130676360270524,0.0130387587994508,0.0331079284266837,0.0451237146246448,0.0737967184119164,0.0367191749740283
"SPEECH_95",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0480508587452209,0.0102242342405508,0.0340911155262115,0.0163453254991052,0.0140576437880477,0.0416179950870433,0.047906616470213,0.0145366338432644,0.0150408200713401,0.0201593821151438,0.0698638993194563,0.0205757843425293,0.0747685134706054,0.0608170894211752,0.040931115856948,0.0196298464488608,0.0362494708336107,0.089681978596642,0.0122653187222883,0.0300505093256769,0.0505770352648926,0.0177048817473975,0.0130676360270524,0.0130387587994508,0.0331079284266837,0.0451237146246448,0.0737967184119164,0.0367191749740283,0.0260366038301148,0.0418758454009085,0.03523638416335,0.0128522836193334,0.0165183149381314,0.0524035862285335,0.0185068661253458,0.0217516149838674,0.0155089419205504,0.0889850340356042,0.0586533407507616,0.0275060326911163,0.053890582506793,0.0507334320192619,0.104026742873053,0.0405644188150193,0.0232107530514945,0.0770874351355177,0.0231857126281355,0.0365915715238875,0.0131218152374655,0.0141357360181773,0.0221375318740473,0.0112789242710367,0.049998559008768,0.0172935626177646,0.0106626427894254,0.0362457309425356
"SPEECH_1238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0408704714533785,0.0812289174677192,0.0657446545306578,0.0155388051158771,0.012552017751957,0.0576981522552162,0.0240947278696936,0.00971130795633974,0.0188044813245779,0.018799537871658,0.0379847340937165,0.0158336438980259,0.0823943332962204,0.0485280801714654,0.0461237311564731,0.0316888698667576,0.0169892260522117,0.047538830512005,0.0136239306149267,0.0447529647292852,0.0126931025109074,0.0184454702062787,0.0553135084814742,0.0216627880480637,0.0623803204220696,0.0334760531072694,0.0261171045642247,0.0394102346715498,0.0259670600273163,0.0416612180926169,0.0661926387071695,0.0190256230467608,0.0206376939175924,0.0377788977851297,0.0500163563249518,0.0184710193070115,0.0209155403233388,0.0391543515888287,0.0650215694509972,0.0198301315544372,0.0156016515409227,0.0351807503191856,0.0267867848546262,0.0588589053886049,0.0173172444644996,0.0373469148742338,0.0146530614443388,0.0278326043941348,0.041458582637846,0.0243363322340636,0.0484436490026265,0.014299876153538,0.0450112294540712,0.0710948238229594,0.0606700474692464,0.0364354418189515
"SPEECH_3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465690120846547,0.0207147716039532,0.0636390388078387,0.0194974152235901,0.0163393417894476,0.0234089798821324,0.0176185888537857,0.0310761294025928,0.0140067103449589,0.0411193808290972,0.0339631081771989,0.0165050633927971,0.0805936067949419,0.0310900357875003,0.0490876526018173,0.0190085812063255,0.0207046120154777,0.0539783801710012,0.0135191191028497,0.0428001873220138,0.0142374598263168,0.0150174323822693,0.0177994645264588,0.0364808381161201,0.0825635397999447,0.0179218803559362,0.108593678575078,0.0521459910239017,0.0356908882557886,0.0376629530406218,0.0639507517696045,0.0263008767411283,0.0108749649822401,0.0471713708709368,0.0246826903283208,0.0209819940915787,0.0152009038178667,0.0255766066920302,0.0302923399747419,0.0181999152548858,0.0348811929683738,0.0411645845006471,0.0767544691674598,0.088124921402366,0.0127699432020414,0.0509123353030683,0.0176091522391945,0.0180118620328586,0.0521370589909037,0.0153698557543016,0.0246065803563598,0.0321547940156021,0.0568908357454146,0.0540031525920102,0.0357708682978895,0.0322521376117646
"SPEECH_83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0465690120846547,0.0207147716039532,0.0636390388078387,0.0194974152235901,0.0163393417894476,0.0234089798821324,0.0176185888537857,0.0310761294025928,0.0140067103449589,0.0411193808290972,0.0339631081771989,0.0165050633927971,0.0805936067949419,0.0310900357875003,0.0490876526018173,0.0190085812063255,0.0207046120154777,0.0539783801710012,0.0135191191028497,0.0428001873220138,0.0142374598263168,0.0150174323822693,0.0177994645264588,0.0364808381161201,0.0825635397999447,0.0179218803559362,0.108593678575078,0.0521459910239017,0.0356908882557886,0.0376629530406218,0.0639507517696045,0.0263008767411283,0.0108749649822401,0.0471713708709368,0.0246826903283208,0.0209819940915787,0.0152009038178667,0.0255766066920302,0.0302923399747419,0.0181999152548858,0.0348811929683738,0.0411645845006471,0.0767544691674598,0.088124921402366,0.0127699432020414,0.0509123353030683,0.0176091522391945,0.0180118620328586,0.0521370589909037,0.0153698557543016,0.0246065803563598,0.0321547940156021,0.0568908357454146,0.0540031525920102,0.0357708682978895,0.0322521376117646
"SPEECH_70",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444655215545506,0.0243811478963121,0.0917836028705272,0.0287578774184278,0.0203937638847095,0.0625914474736557,0.0398145785451165,0.0302880291461718,0.0139867554670359,0.0221805462755945,0.0265053967844876,0.01420706156173,0.0256984318987433,0.0186936248250681,0.0392181084847579,0.034891460955081,0.0141298897717556,0.0694563855411642,0.0137573113934976,0.0569515775197614,0.0266387566520401,0.0158397810292743,0.0518281326061487,0.0248307671865925,0.037050191350743,0.100770561777833,0.0211671630855425,0.0297221270436769,0.0301259897420945,0.0445988519710511,0.135054860459392,0.0130637653749495,0.0138981785043715,0.0190806227910924,0.0443351894131583,0.0411180194595999,0.0101664191008107,0.0236857438112336,0.0730880740524856,0.0224261454348065,0.0145227867275809,0.0446697092850254,0.0242997619775813,0.0562671102787989,0.0426873848992711,0.0234758657033196,0.0197975049354189,0.0571571006780356,0.0486470329730929,0.0213301623750885,0.0166517127606567,0.0246864523278371,0.0412531448202879,0.0237156340050085,0.0425178678910155,0.0276789082469354
"SPEECH_1274",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0444655215545506,0.0243811478963121,0.0917836028705272,0.0287578774184278,0.0203937638847095,0.0625914474736557,0.0398145785451165,0.0302880291461718,0.0139867554670359,0.0221805462755945,0.0265053967844876,0.01420706156173,0.0256984318987433,0.0186936248250681,0.0392181084847579,0.034891460955081,0.0141298897717556,0.0694563855411642,0.0137573113934976,0.0569515775197614,0.0266387566520401,0.0158397810292743,0.0518281326061487,0.0248307671865925,0.037050191350743,0.100770561777833,0.0211671630855425,0.0297221270436769,0.0301259897420945,0.0445988519710511,0.135054860459392,0.0130637653749495,0.0138981785043715,0.0190806227910924,0.0443351894131583,0.0411180194595999,0.0101664191008107,0.0236857438112336,0.0730880740524856,0.0224261454348065,0.0145227867275809,0.0446697092850254,0.0242997619775813,0.0562671102787989,0.0426873848992711,0.0234758657033196,0.0197975049354189,0.0571571006780356,0.0486470329730929,0.0213301623750885,0.0166517127606567,0.0246864523278371,0.0412531448202879,0.0237156340050085,0.0425178678910155,0.0276789082469354
"SPEECH_1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0162705490775844,0.0165326807407443,0.0186958735411068,0.0120134946390691,0.0151919528023931,0.0575020210505151,0.0411431552159083,0.0110739416141302,0.013349036739821,0.0630705267212041,0.0249369722872754,0.0144285296126633,0.120684755557206,0.0210766655945773,0.06647450990215,0.0284229546695012,0.0177721252926684,0.12983355064062,0.0166858958341905,0.0370397274502233,0.00921049527565994,0.0195615735468337,0.0202251368751852,0.0181795296089289,0.114484461022363,0.0399488798880816,0.02653863750079,0.00965236729860569,0.102594058083644,0.0270700984529848,0.0699686474657133,0.0258976483121734,0.0108850732183263,0.0311373742206606,0.0392378329478862,0.0402662072572784,0.0138339805161293,0.0119013073563337,0.0781890644869126,0.0569708956614965,0.0166514738072678,0.0307708999201922,0.0407500778072944,0.0268223463939568,0.0213725100930208,0.0220894756997118,0.0150641809509062,0.0753125743951035,0.0315278151964587,0.018810615444409,0.0375116136095908,0.0293872288373261,0.0416389099597514,0.00988066644292285,0.0529492954540447,0.0215081280085035
"SPEECH_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046399809062233,0.0660660191486649,0.0702935137022488,0.0169232925165746,0.0219840223849331,0.0212061226098357,0.0834387320597449,0.0272558811901612,0.0402610082805995,0.0159945800639229,0.0787342739375388,0.0198966961952148,0.039310755480461,0.0321031915233178,0.0477887119995249,0.0230143431728639,0.0206421805874333,0.0390634791495739,0.0184795079462632,0.0149195268949613,0.0156221957303472,0.0210088579846159,0.0518586167168339,0.0240478837741793,0.047574835107025,0.0615218041753131,0.0164501331790235,0.0181400254265905,0.0187042197235682,0.032441605709789,0.0999429295450447,0.0130477150316009,0.0139480825285384,0.0227874132717628,0.0319122738023836,0.0105803010612066,0.0260353502310952,0.0105916625156904,0.0720193938132288,0.0422561878607198,0.0529083878356909,0.0407744249368596,0.0219898785578382,0.0479244827262979,0.0234214976477673,0.0635787491800503,0.0177903111256781,0.0483074277631012,0.00804865549158631,0.0273597268311876,0.0353159485916266,0.0268355627127368,0.0567813360243463,0.075252593836314,0.0163331537552975,0.0431107278889932
"SPEECH_31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0363746512913469,0.029225641816756,0.128967243883939,0.0175495262704565,0.0224970110686876,0.0145830922904856,0.0565367606412382,0.0199130317405222,0.0124779847532364,0.031778767660406,0.127724748351267,0.0460735727049507,0.0569404270636482,0.0605335724478383,0.0265143918649646,0.0145830922904856,0.0432446938434443,0.0245333410467045,0.01420063763868,0.0388313599958862,0.0269103449162456,0.0149379073624127,0.0149379073624127,0.0400404309203337,0.0153480015940967,0.0285918598223354,0.0174531091313459,0.0186968902258732,0.0605386625668626,0.126666387650899,0.0994389751634135,0.0162997671247591,0.0116562635053228,0.0154146859510053,0.051041107739095,0.0366917041833853,0.0213279261357189,0.0254655873289712,0.0532183733316464,0.0528865118890596,0.0236068693776156,0.0458299852837201,0.0197339502206154,0.0148496103239078,0.0120491613130313,0.0213991150355288,0.0175567200530917,0.0454317433705007,0.0305291611991045,0.0170326429297419,0.0578527092353156,0.0336243868939963,0.0353406074750904,0.0186397453484652,0.0135251108527228,0.0223525285174128
"SPEECH_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0759969246783875,0.0302947391177606,0.0544006741043001,0.019097726693237,0.0132975479059284,0.0361365066179936,0.0384645343039848,0.0235698405610946,0.0149632529565118,0.0827171020969848,0.079644289797607,0.0292836910994724,0.0956046518084596,0.0381361330365179,0.0301720294764545,0.0399222681884794,0.0417138104484045,0.0211901467080167,0.0190270757008402,0.0210866212482602,0.0231915556894247,0.0213247708014722,0.0323582191089781,0.0297433062409752,0.0301475655873291,0.0289674057935776,0.0139263924328364,0.0156212177967112,0.0357210277509005,0.0263185674863035,0.0574785046605171,0.0375488284329694,0.0174133826943037,0.0535262309755262,0.0452734848104966,0.0216567735805199,0.0147101087422576,0.0187311704652635,0.0477828291398426,0.0499210715789185,0.0621761034745524,0.0406407368462063,0.020455839311344,0.02969636286348,0.0217718154210677,0.0502215691847124,0.0191253900797993,0.0632162797109787,0.0301883325957987,0.0217125344093728,0.0389251293937014,0.0154203215617189,0.0557034615570508,0.0426903089497496,0.0306626176606967,0.0313112166619513
"SPEECH_55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0278194449715952,0.0477726190649162,0.0528845749853691,0.0313851535411791,0.0112185738155518,0.0259624963842795,0.0490572132707925,0.0240949352039917,0.0158087617265512,0.0959562758310875,0.0496857127333868,0.0218829257327589,0.0300271022919422,0.0393858345713081,0.0372396786318378,0.0490556816938825,0.0226235131273264,0.0440681977156352,0.018614551654563,0.0338063141351789,0.0198174354522801,0.0152294968709341,0.0599397518640091,0.0319464315957586,0.0272944442718126,0.0500759927492515,0.0387529281984672,0.0285939579143534,0.0782412685932941,0.0349850237152271,0.146101875094102,0.0201946810452954,0.0173144680750857,0.014666563411442,0.04471455175393,0.0211869565698663,0.0170989454211177,0.019617058460947,0.104213310118027,0.0266667122152183,0.0145172864245974,0.0382370241105825,0.0244471531490784,0.0133757339131818,0.0804355096278362,0.0164866535055493,0.0186399669045659,0.0628674839913859,0.0404982402922753,0.0204102036992634,0.0306386243974338,0.0235986581379276,0.0148310243664765,0.0170007301332066,0.0161647193798134,0.0228495734932721
