"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent"
"1998-10-01",0.0321279643261064,0.0243648948423998,0.0329038238886099,0.0223380140227305,0.0306454875463808,0.0405146864914446,0.0342906247332969,0.0215442293979843,0.059854648812172,0.0238309783047746,0.0335958727965899,0.0221505699824164,0.0213682798249833,0.0280740652047635,0.0275896631284439,0.025495665095996,0.0234539563984672,0.0246731642988895,0.0246498374215484,0.0264523426401802,0.0268448371443079,0.027286210111968,0.0314386147802707,0.0326357629472491,0.0297519183065333,0.0532979661646028,0.026673951200982,0.0294813497114666,0.031056034260662,0.0269134787419211,0.0236963890118015,0.0267655516687477,0.0295127953570571,0.0247263714342524,-0.0108035253857134,-0.00140805813379563,0.00137765741337688,0.00024813437739598,-0.00245461251795928,-0.00844396127229223,0.00072512684656173,-8.68743473425525e-05,0.00289500989996276,-0.000776729383823332,0.000567673607325229,-0.00125619519682002,-0.000133455069135018,-0.003411711249478,0.00117135853258562,0.00178583594953778,0.000651716464004465,0.000921391951259628,-0.000269753395863217,-0.00223364669755047,-0.000531078007460596,-0.000361816295733098,0.00200050443367253,0.00241308996442689,-0.00235610131628988,0.00588160351090171,-0.00396289334350131,-0.000925000230922298,-0.00356457891864306,-0.0025287483362273,0.000353832720122836,0.00113952510585179,0.00067910447010955,0.000585452606837551
"1999-01-01",0.0285023780773539,0.0244447559026072,0.0339979886578642,0.0204792342708144,0.0324257230834247,0.0417402490908169,0.0348640369140651,0.0204482980762309,0.0664739282701711,0.0221602975711366,0.0310070245798415,0.0218679089771177,0.0229816613132551,0.0287937339514903,0.0283838397117743,0.0256854130146258,0.0240058380783038,0.0246742485792197,0.0247652052941651,0.0266560391046613,0.0261002229919943,0.0260147187477991,0.0317253924934939,0.0325734720186195,0.0286246266728577,0.0551093573563757,0.024485187376415,0.0290181792746322,0.0284716201721488,0.0240756419504152,0.0218226933024513,0.0300414775229479,0.0338857637517938,0.023693843849116,0.000580596021329353,0.0032598460093929,0.00597746478535466,0.00424555601104826,0.00545146485292826,0.00260098686531942,0.00571201598414737,0.00399893998395443,0.0124472019650786,0.00308201145161982,0.00686486182201495,0.00260642832889463,0.00419514324800709,0.00452230666734774,0.00798813540097163,0.00628853242192957,0.00327806484238287,0.0048611772007305,0.00299028456290068,0.00465053827299811,0.00488782616287416,0.00428176798229719,0.0052672323278767,0.00799023847818549,0.00374979288322562,0.00655238643492989,0.00255268535792583,0.00353794221464226,0.00531827273397801,0.00377184034342657,0.00351777686813712,0.00715578864909132,0.00638363725095033,0.00437573335359469
"1999-04-01",0.0296972773909572,0.0242896851218367,0.0369573480729412,0.0225806421682106,0.0318494172922495,0.0400062672842082,0.0336869446017137,0.022170221399994,0.0587987347551912,0.0228070064908642,0.0289700276706453,0.0237284319216741,0.0207791653303039,0.0317094087191157,0.0288998142970692,0.0232071705935307,0.0247490483478317,0.0252142600303284,0.0256736158463845,0.0274556234499445,0.0253767155861706,0.0262908502385258,0.0308386931563715,0.0261428996676545,0.0290629823459478,0.0422892352207726,0.033290688071799,0.0306602115446573,0.0301928645799997,0.0285297889125501,0.0285244122728469,0.0284631183384231,0.0296491245988442,0.0274583046804426,-0.00196380043186428,0.000856428748799527,0.00276706016632349,0.000941014780367025,0.00242431508807103,-0.00233255405310679,0.000217401459331592,0.00134286408078086,0.00516994892388141,0.00114772933313882,-0.0022879631004491,0.000727444868424848,0.00137667398243163,0.000523763891482596,0.00330524342089585,0.00174776199295316,0.00106472953614133,0.00316969503442646,0.00206506830507146,0.000390278863775418,0.00120499047520059,0.00222587661185981,0.00251155977724266,0.00389652533567716,0.00021028260406227,-0.00122851443334904,-0.00261621948756895,0.00316187442641933,-0.000433417180280011,0.000883331180822457,0.00168679663295387,0.00294472260908426,0.00174906109984979,0.000673408387774111
"1999-07-01",0.0261785844251891,0.0236900106008931,0.0383239903181803,0.0220749894402102,0.0305963046982709,0.0405558732368229,0.0336199760523165,0.0207520529264277,0.0635530548260008,0.0224817499890897,0.030191493112991,0.022809953711565,0.0235908962085844,0.0301721999475726,0.0264680424227315,0.0258695137735239,0.0246569885458358,0.0267874746448922,0.0259135084102974,0.0274261501515088,0.0256153148081651,0.0270468479234124,0.0324107392543678,0.0315458941269626,0.0286293529508544,0.0462858954024692,0.0253107849130896,0.0287350103895677,0.0295294864954474,0.0249029345383104,0.0220965995885154,0.0334292010112933,0.0309665443738616,0.0277825867807791,7.67880380538191e-05,0.00248574830614053,0.00566169581534151,0.00322742248095505,0.00640230142696443,-0.00161440443258562,0.00289618690502202,0.00335838639443526,0.00802000526142947,0.0019732076468304,0.00158538777078952,0.00148123212031486,0.00258430313874315,0.000916991019925419,0.00471129669724983,0.00316981706792594,0.00108294937757004,0.00386321211104754,0.00335502090706174,0.00257155415664665,0.0029863577808058,0.00220171275236605,0.0054405303528589,0.00637322647355437,0.000196165596955305,0.00108208181282836,0.00296371012882072,0.0024894580058276,0.00468719060009144,0.00337247564207904,0.00157733721397182,0.00485448007791905,0.000806174320868045,0.00341479213881042
"1999-10-01",0.0271334887619643,0.0227615145095825,0.0383335127339107,0.0216459866633096,0.0248721486989216,0.0416889399236127,0.0358539845766472,0.0214622867036025,0.0676919374985969,0.0230689696514742,0.0300039607301046,0.0230881970836683,0.0239532598729066,0.0370910355515699,0.026317731155909,0.0238533233110837,0.0255428619125791,0.0234963476801262,0.024323591397664,0.0263743792215287,0.0257683130931589,0.0247393499100671,0.028653096634864,0.0285340852583156,0.0325763452733753,0.0564969353096382,0.0274745280767743,0.02504461580961,0.0288175261426796,0.0236662246275191,0.0228423742722948,0.0279433379349003,0.0354784311918388,0.0234073788262018,-0.00574642759874495,-0.00153400137846047,0.000699512154290017,-0.00137914528198344,-0.000590815853602041,-0.00236717403725724,-0.00336967925365048,-0.00111937564336024,-0.00199266672417537,-0.000246188533082404,-0.00379353974468443,-0.00243075600237139,0.000458045206188232,-0.00310187096488698,-0.00128108382435212,-0.000174892283147135,-0.00083798168242108,-0.00133159932554614,-0.00164273172980263,-0.00175605520613607,-0.000366874778624338,-0.00160963788295918,-0.000543972111707075,0.00135561964257435,-0.00205351031708493,-0.00817543569237751,-0.00356988628489128,-0.0020933628533907,-2.60340932626972e-05,-0.00138579964860522,-0.0013321879778632,0.000710685030415186,-0.00555015911170417,-0.00189605443274395
"2000-01-01",0.0277921678856682,0.022793434750551,0.0379169604923156,0.0210500199445657,0.027691945502672,0.0448767206397665,0.0359363516280782,0.0214987550409106,0.0645981253093782,0.0227206690319275,0.0252368124491639,0.0232681233572671,0.0209076152513231,0.033179473984084,0.0325824955645988,0.0238199470256013,0.0239302456280793,0.0246770073531456,0.0258733694150801,0.0258712872880892,0.0262095369269484,0.0260279086323813,0.0315121156568327,0.0286216090516637,0.0320246793203858,0.0411738695943592,0.0257578425185609,0.028532103505808,0.0305069200528977,0.023704014255065,0.0292597512810121,0.029286377229954,0.0324852272532993,0.028676517178566,-0.00301878369150307,0.000946985752012119,0.00403741038902542,0.000757700085331996,-0.00181094044903775,-0.00607236222211153,0.00262242698519679,0.000782278887479398,0.0044648041563771,0.000870106184173418,0.000564865861020887,0.0012334915742478,0.0010708062122032,-0.00101500489823529,0.00251351739953737,0.00231410933139345,0.00058215680373779,0.00257695500043403,0.000612665615482603,0.000276359445239987,0.00167364683956669,0.000387513469668303,0.00161904873519011,0.00326733369341327,0.00014420952003165,0.00109555830247248,-0.000840566245873114,0.000778381227121616,0.00144200851785524,3.353898558047e-05,0.00239984364155558,0.00443767755166159,0.00248841526809269,0.000679457918866035
"2000-04-01",0.0255881432343832,0.0226196443623306,0.035967614220535,0.0216897177358613,0.0267779053875587,0.0430755600330538,0.0361435688977538,0.0224482495328516,0.067506916422224,0.0219073953689762,0.0315625891602256,0.0211307606399121,0.0226939949856742,0.030001536407095,0.0279159565051626,0.0243780259334388,0.0261821430888048,0.0261593454003029,0.0242705977594782,0.0247390091744612,0.0281217420045928,0.0257235842670063,0.0272360829202362,0.0332267416963906,0.0299982892625807,0.0472428877629952,0.0222903647056575,0.0261025262440796,0.03372461363377,0.0216714708028056,0.0228089296526078,0.0372324351196591,0.033428330901135,0.0284333267764,0.00536268826026923,0.00510971929535744,0.0117538642740338,0.00519282691952024,0.00945329847252224,0.00475435234954053,0.00615911576775812,0.00535810292982535,0.0210934414482967,0.00561081495742117,0.00550082054572818,0.00466584072538249,0.0070620178518908,0.00532289552259496,0.00838330703069529,0.00772081522356238,0.00588536141509642,0.00918390689386265,0.00514417598617859,0.00556091805184371,0.00831888852488043,0.00734500009711586,0.00752344666350739,0.0113736249247884,0.00581113425097724,0.0038584664207388,0.00533864637182776,0.00710276654994433,0.0113221837129114,0.00574980761560109,0.00527904172880225,0.0166776185393974,0.00540579561638463,0.00628777545492337
"2000-07-01",0.0269687646754837,0.0213722422239904,0.0303411584058608,0.0204850679541622,0.0270069566391498,0.0467281460594154,0.0329270977558131,0.0199392762423968,0.076090664717112,0.0199453196521581,0.031412340083504,0.0216740721766088,0.0201289818194869,0.0267652104889538,0.0351682720943257,0.0244729226662105,0.0203109743450893,0.0261929201935904,0.0247472783407032,0.0281801486960584,0.0251100117502992,0.0254124449341295,0.0262020851625716,0.0312145539937673,0.0264656221506792,0.0584853983220693,0.0263066095506459,0.0261805846575408,0.028085998894149,0.0232481348051983,0.0215897370060855,0.029966168019094,0.0412757145610243,0.0295991209626731,0.00156978578339816,0.00385501043389021,0.00880912675727517,0.00326856657676134,0.002454692859501,0.00413086580626428,0.00309235397437648,0.00269534175719433,0.0203226596693017,0.00279979125988988,0.00377411711628016,0.000691059217929513,0.00200607680551468,0.00198663736820585,0.00843090194805387,0.00515723700367282,0.00225580874865032,0.00313656415508786,0.0017283719443748,0.00117124201341363,0.00278263361559138,0.00294760699864824,0.00391233001593253,0.0085375310942359,0.00374881773506746,-0.00102956229724076,1.8579826977125e-05,0.00375149328045936,0.00653137013584825,0.00219617428362189,0.00202178082499551,0.00733643428002642,0.00421841837861164,0.00411981407431666
"2000-10-01",0.0262239967647325,0.0236383632910223,0.0448703476385826,0.0219786173978581,0.0238728297548173,0.0401268147753057,0.0318084500867625,0.0224076343598747,0.0624133596399104,0.0219910292622918,0.0358262212794374,0.0227634111808647,0.0231835051865768,0.0352418719934476,0.0288025379476967,0.0250266296514802,0.0299232253273635,0.0259012557996996,0.0323884850542301,0.0265781577454674,0.0253307361512498,0.0267703978944636,0.0309671269389965,0.0283962907355197,0.0300600805174486,0.0401084843726872,0.0216181379187071,0.0255471960319023,0.0328735424461334,0.0231849274582725,0.024032554465239,0.0328562841401016,0.028613550315839,0.0246739464760177,0.00355512692877487,0.00512858185757792,0.0138448324909692,0.00533135257286868,0.00593558988862124,0.00667668391033584,0.00660625466140643,0.00449555242999336,0.0127533063784894,0.00520560835737949,0.00578768632983479,0.00401584284437761,0.00609436717400757,0.00625059663150369,0.00812436049163059,0.00703359135323708,0.00519342936019927,0.0071841360581722,0.0078079464137922,0.00542398365102772,0.00542870510394709,0.00636216585965511,0.00855066107368723,0.0080264072586026,0.00402433435366842,0.00959330196152095,0.00473941400339646,0.00607169547642943,0.00709692909245454,0.00541795011450532,0.00487963883705375,0.010274813028164,0.00804356827521357,0.0054132278760205
"2001-01-01",0.0240135887395844,0.0227662430630805,0.0411049175208154,0.0217635524800691,0.0234664426470296,0.0406131205219707,0.0397605113573079,0.0227472354714469,0.0706165151740161,0.0217626402133627,0.0349866209716121,0.0213932089151599,0.0217893609280534,0.0335771934352599,0.0267902580993912,0.0230480392115307,0.0251533490362609,0.0246149794813605,0.0243314055269066,0.0237970350390207,0.0277020719780125,0.0241912012424776,0.0309156680525648,0.031288253314336,0.0309417767684046,0.0516316772689354,0.0219667098219309,0.0274804636907319,0.0315838896651376,0.0234964605599466,0.0237270875690179,0.0309086853927526,0.0333269493840568,0.0227428874584557,0.00366993182722101,0.00413930033156745,0.00607534625079743,0.0043930525894373,0.00528092771615988,0.00733535930848118,0.00639832467300956,0.00448626615017433,0.016124981203511,0.00398866005670031,0.00401680779887518,0.00374027910603292,0.00411465196828743,0.00664443015575846,0.00523965157122916,0.00452261815855283,0.00470397499392155,0.00449713674161932,0.00470684637449808,0.00342759912481649,0.00556783204185572,0.00442647082392228,0.00466524728029505,0.0100607479305023,0.00532063109852593,0.0076229271693806,0.00385525546846862,0.00430137682492281,0.00648064802520201,0.00447579788706857,0.00453758655822339,0.00949850161452211,0.00654232086612552,0.00400399754004185
"2001-04-01",0.0266709634870893,0.0225267796657578,0.0374390705924831,0.0216858966193747,0.0241367110980099,0.0417963342176984,0.0366379812187227,0.020976885831966,0.0668642565934924,0.0226939110192212,0.0286430026262212,0.025295099237704,0.0203173866433576,0.0315680672289642,0.0350350690163647,0.0236528028772961,0.0277761911519565,0.0231233883438281,0.0254765911190722,0.0255456858197648,0.0276777357245719,0.0243711938203515,0.02852832747942,0.0270359606300397,0.0293007167403329,0.0454696556335276,0.0230653431293649,0.0263911065057558,0.0328115831751061,0.0234535354578025,0.0302387280440474,0.0303924220947108,0.0366541381700964,0.0267474789865277,-0.00288483011318652,0.00108835017004623,0.00170259535414708,0.000830896862910122,0.00126275372903849,-0.00200137256830099,0.00172053164658026,0.00161772332246314,0.00868367916141189,0.00129440814076093,0.00164973150345359,0.000757746378645274,0.00113373013832844,0.000262047845125185,0.00445912498227473,0.00167303849820027,-0.00141552160084323,0.0016726605876011,0.00169216191679597,0.000928908109543661,0.00023758228494993,0.000934051501463329,0.00264078397118643,0.00592952416566083,0.00156245523454692,0.00168188997156757,0.000284224970787405,0.00103742098548469,-0.000295626097180433,0.000697798759416202,0.00244426536122935,0.00362602512576153,0.00246759263235488,0.00339664912210779
