"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent"
"1999-07-01",259.506849315069,0.0640799787381449,0.034749390411362,0.032552350144181,0.052840869335266,0.0421300459354796,0.0571695787767802,0.0819910397332474,0.0627446504360377,0.0680313456323947,0.0786348460466456,0.0390404357982926,0.07090902167891,0.054419826705988,0.0753939380907964,0.0509635195989692,0.0647259163067699,0.0696232466307348,0.0206978933508835,0.00715167602700969,0.006733283118132,0.00921498932161975,0.00711243396239009,0.0116721218897597,0.0323678916583079,0.0266658040782108,0.00164952765357393,-0.0142889452009309,0.0158924510523383,0.0102834039550808,0.00178851980962799,0.00307116826466986,0.00523496761144793,-0.00371308394478671,0.0341581328401787
"1999-10-01",282.881763527054,0.0685426475113477,0.0342294236809287,0.0327820938287246,0.0619770341934255,0.0447013712802051,0.0524859485835045,0.0767063662546511,0.0654706820057692,0.0634336025158648,0.0858597061547067,0.0391422436380269,0.0805213556610592,0.0437060226641765,0.0626125596483631,0.0493132553328132,0.0662898403041967,0.0722258467422365,0.0322882488318328,0.0119195180680873,0.0127507153241039,0.0215212354723063,0.016468099592348,0.0162330230901282,0.0300972578340351,0.0272146566035067,0.0140272706105863,0.0111157425714281,0.0253017301349078,0.0262704325146363,0.0120037448035794,0.0219533918311131,0.0123802578035078,0.0119469803576639,0.0403446413860289
"2000-01-01",274.344064386318,0.0633437774975449,0.0340241670406667,0.0321184051949329,0.0536591525609854,0.0471213477515114,0.0521763484976582,0.0823189000258474,0.0584473676776921,0.0692305432781938,0.0826606215629584,0.038129625493915,0.0793614718232871,0.0494185867517356,0.0552558035824846,0.0696921268055739,0.0643660979120976,0.0686756565429151,0.0233743925885076,0.00988388688354179,0.0095111526819409,0.0174449074860593,0.0132083273996919,0.0145113150460642,0.0333118746104654,0.0225459016758661,0.0106749202790373,0.00566610413819136,0.0174571721788369,0.0145523793455918,0.00803984450232062,0.00947553710759214,-0.000189068954952522,0.00569054606630544,0.0323086853553517
"2000-04-01",288.894211576846,0.0665016492577738,0.0336454801457478,0.0326863036876628,0.0599368791140514,0.0426276369845359,0.0470147172934828,0.0767083061085099,0.064809132926576,0.0606160728494335,0.0870945281616856,0.0364356712136975,0.0825212865445564,0.0413038261312806,0.0650121615368414,0.0592184559647617,0.0713373827506791,0.0725305093287237,0.0248574781072921,0.00891786342225125,0.00929026236718399,0.0158743325943526,0.0103546204157405,0.0140747167796543,0.0201542123747335,0.0227659056405133,0.00908394807368431,-0.000259932067108697,0.0175965058249878,0.0164239844425782,0.00811517792819033,0.0118005219534179,0.00853173763183644,0.00407146065475255,0.0317180255245876
"2000-07-01",285.382899628253,0.0723407908322902,0.0313124839533355,0.0316761947265349,0.0639380792646555,0.0463752682455409,0.0431844359309822,0.0820592900397605,0.067383878807485,0.0572698228853793,0.083526854477173,0.0425346981239616,0.0804761320569238,0.0419297123199113,0.0594570100620079,0.0558696158263374,0.0643457558024563,0.0763199766452647,0.0174120380933626,0.0101210912571484,0.0097591424572955,0.0148991682380743,0.0158121057913231,0.0151804446367196,0.0307146358103589,0.0260473375757746,0.0136570171206775,-0.000993962314516533,0.0201804003487168,0.0208631239299473,0.0110180728221025,0.00883408536556842,0.00658642613866723,0.00542414781242934,0.0296364400659994
"2000-10-01",304.877470355731,0.0762090663663342,0.032657234687672,0.0339748822343128,0.0563431570154104,0.0423022310848263,0.0465827913947223,0.075620092572732,0.069159588473051,0.0666014246261232,0.0899233891067158,0.0413901662469579,0.0817361766866312,0.040417265237552,0.0559907191622836,0.0620317290323145,0.0629233304848447,0.066136755587516,0.00349353517159861,-0.00215206607291909,-0.00155260129410008,0.00460037968038867,-0.00316002881601466,0.00323414956367898,-0.0133891628265449,0.0163841512249897,-0.0165613702346206,-0.00969504505687339,-0.000924270555773967,0.00795472876510203,-0.0054754518226423,-0.00273975054713473,-0.00615413324750306,-0.00568081311162159,0.00202810503139211
"2001-01-01",281.455223880597,0.0781009413874536,0.0321569769028721,0.0327177171314667,0.0550268760989777,0.0369484680920788,0.0420353017685746,0.0812571766302209,0.0625364877280995,0.0823832612850079,0.0725205715301521,0.0433014605026146,0.0839666541923544,0.0430716780259646,0.0519980852856935,0.0707908764588557,0.064502163560715,0.0666853034188984,-0.0147895562971279,-0.00868794283536015,-0.00876980010452189,-0.0100473298866341,-0.0103496120037229,-0.00481788073637507,-0.0284309351476264,0.00547327008977075,-0.0421876871102031,-0.0275039618933677,-0.00775412535326845,-0.0100308156761204,-0.0143568714953382,-0.0173268089659494,-0.0303131661908466,-0.0191539958891316,-0.00936433006724852
"2001-04-01",239.523138832998,0.0719553873471501,0.0336429642252718,0.0350883011858645,0.0536366684897405,0.0400086609611497,0.0466337880851719,0.0825414728195803,0.0607454012771078,0.0682122810648879,0.080508079566048,0.044506841499211,0.0703499161909071,0.0450516234636809,0.0592421759966532,0.0673971511083658,0.0629185472050472,0.0775607395141621,-0.00518152888795078,-0.00898633412162754,-0.00991707203076107,-0.00859589228291366,-0.00831316999490895,-0.00934483362760943,-0.0069732147039333,0.000713716402707207,-0.0228335491384203,-0.0332241195778716,-0.00692838686988557,-0.00858609434440615,-0.0157409446206577,-0.0188978746735641,-0.0255372916359017,-0.0187154652279128,-0.00722424993838354
"2001-07-01",286.696385542169,0.0793495742776412,0.0311401275271169,0.0324770090583551,0.0580440711543025,0.0352857130352779,0.0424087228665392,0.0789755318171588,0.0602581985067949,0.0696436686178314,0.0800666208149471,0.0465397741722493,0.0829034394813535,0.0399464595435303,0.0615198739643807,0.0635728395501878,0.061360313991882,0.0765080616204513,-0.003380852634105,-0.00837645994563999,-0.00719046990015236,-0.00842768558583876,-0.00616389130089148,-0.00602547497376817,-0.0110439407354065,-0.00114693320057633,-0.0238108610917446,-0.0254911037523754,-0.0067285962581264,-0.0102885179759348,-0.0107896100333422,-0.0196987479300054,-0.0220547608158064,-0.0123626316095619,-0.0136196954546459
"2001-10-01",294.196814562002,0.0842460697427208,0.0302048114524986,0.0316267600225196,0.0637528238807694,0.0332888235947917,0.0454408786303758,0.063621772562666,0.0648843334809106,0.0679747382163881,0.0840539981407097,0.0370746442535642,0.087615206051137,0.0434733937188354,0.0536985448536668,0.0773276975109015,0.0663167613882337,0.0653987424993112,-0.00606771560215057,-0.00632960382802573,-0.00730296922968589,-0.0133232833283777,-0.00749066845845471,-0.0079091603117169,-0.00960035508870666,-0.0020935178302172,-0.0298942857998833,-0.0241831229057281,-0.00761039675698409,-0.00286961445890676,-0.011728648433895,-0.0183544996856265,-0.0358380049555334,-0.0144681483059213,-0.0163383243127181
"2002-01-01",262.230215827338,0.0727659212966161,0.0314553961417546,0.0316061397289189,0.0610220725226729,0.0338512712064283,0.0450060896173132,0.0668091059929276,0.0697694718724358,0.0547961743198894,0.0859372415752571,0.0382170087161166,0.0822392214597942,0.0471707294632353,0.0576513114110355,0.0791077399939124,0.0724597826372288,0.0701353220444632,-0.00658551501730437,-0.00261004005666806,-0.00427038100352011,-0.00741743110220751,-0.00362333585887695,-0.00264093256467016,0.000593415586462832,0.00124517351399567,-0.0098267560701783,-0.0231632364941988,-0.00144502813776356,-0.00615925525158126,-0.00752053107627052,-0.0075879941903533,-0.0285955264545629,-0.0213506524930746,0.00187411211044007
"2002-04-01",276.570754716981,0.0743339055676202,0.0312384452123187,0.0321739717333981,0.0661519124348308,0.0357260557534467,0.0532864903537408,0.0761813392591447,0.0686293703630145,0.0529146117784123,0.0848186499058834,0.0378621785129731,0.083507759970319,0.0449162318959267,0.0579365194776517,0.0624578163555255,0.0666339355533769,0.0712308058724168,0.0121250384104098,0.00673703289114964,0.00521550887581291,0.00674200882766931,0.00519917180089001,0.0186408259760842,0.0176054093090235,0.0172129449286641,0.0016303228074647,-0.00165889999098786,0.0133332838601974,0.013371794787287,-0.000245463848245626,0.000490886046648103,-0.0100444587844158,-0.00378171127865495,0.0234802299367024
"2002-07-01",281.127192982456,0.0726012031180593,0.0315516518026152,0.0318774054672126,0.062439412231379,0.0354437238106435,0.0453031060310968,0.0704319314864527,0.0744551063399621,0.0606225791820975,0.0808889256149226,0.0396941627000822,0.0859664609805147,0.0460663875547945,0.0601247157091043,0.0555435598693814,0.072109700087521,0.0748799680141606,0.00201155091789843,-0.000313371026927407,0.00124829831272337,-0.0069459628040094,0.00127162199504249,0.00570726652719368,-0.0069795644252417,0.0146925196026845,-0.0133197327546939,-0.0134807897448438,0.00613093073137591,0.00303002798154256,-0.000894379253108436,-0.00697187557787629,-0.0176824448238657,-0.0154122362527339,0.0105844993072219
"2002-10-01",278.769347496206,0.0734191482876857,0.0311921859885995,0.0327041330239202,0.057569722675303,0.033667596037304,0.0457387642240579,0.0669787836104821,0.0687552156320258,0.0629865989206611,0.0926166322435811,0.0372463731738374,0.0803145165366728,0.0497457630879771,0.0606992622352681,0.0688971797436805,0.0706531673390931,0.0668149572398507,-0.00259054024293838,-0.00356922289533514,-0.00440911249518979,-0.00495718688761295,-0.00385406593111463,0.00135973751182496,-0.00908187399423724,0.00956656872905066,-0.020912289668986,-0.0187339123480903,-0.00295032567624636,-0.00168540283001942,-0.00689723509305674,-0.00978496110869104,-0.0204450329177982,-0.01098863086851,-0.00523927113823568
"2003-01-01",271.001828153565,0.0730095298677863,0.0295750930390061,0.0327106031157176,0.0545388298063464,0.0386668289578537,0.0508855439440433,0.0686113901880002,0.0660187612571064,0.0561086206838104,0.0918372560157093,0.0413739681429328,0.0757940631952172,0.0440241405513693,0.0597262210930301,0.0781008542977753,0.0645657261145204,0.0744525697297753,-0.00306439644952019,-0.000172033101023561,-0.00265892694488677,-0.00492937143277325,-0.0032378023630271,0.00232584241226121,-0.00545780067441689,0.00828500607354065,-0.0105596040920098,-0.0176130623175731,-0.00177446576287847,-0.00194788166139054,-0.00625847067773215,-0.00740399520621023,-0.0272970152745178,-0.0146544645420713,0.00722644634777442
"2003-04-01",271.334465195246,0.0694644294965721,0.0307046255781962,0.0316624793660189,0.0583731012723498,0.0369365533424328,0.0545967288675495,0.0737311641152147,0.0658739155839486,0.0627295257269167,0.083819140365893,0.0399644875142412,0.0766801815059346,0.0474970554246161,0.0603511649918114,0.0664163606942997,0.0657410172681243,0.0754580688858804,0.0122598513524229,0.00269130799587293,-0.000386918268318836,0.0019076893702209,0.00202257231440724,0.0144940320402771,0.0119281965707389,0.0155042730528956,-0.0107177582856189,-0.0113182741108499,0.00517018360794031,0.0085236907818936,0.000316676495150983,-0.00125567769461141,-0.0117741074160046,-0.00460948237002531,0.0163852591825543
