"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent"
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0379832141429127,0.0814236807911029,0.034992964143211,0.0687418154005227,0.0261758105031018,0.039685085934291,0.073789931265543,0.0374191861048897,0.0322690828269511,0.114301546764482,0.0337251968075484,0.0272374415422268,0.0265207358750742,0.112082819420961,0.0303793907600062,0.0277332136168051,0.0269945553511222,0.0446808166387918,0.0264171928635235,0.0277957412675635,0.0294044013663447,0.0402461766130246,0.0262258796315326,0.036689788555006,0.0197641748112063,0.04985033243019,0.0146365384076668,0.0208755985015724,0.0427476571143965,0.0160960982638582,0.0213391083368933,0.0543083157363661,0.0213243459719961,0.0138654630681946,0.0132902246157658,0.094463028255914,0.0131735130904754,0.0141053485735132,0.0156683180280134,0.0177811047388271,0.0139340532476084,0.0102729903107736,0.0178049301384871,0.0191570723690124
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0367745184534681,0.0786256795466996,0.034855496933991,0.0669949916244524,0.0300223164381908,0.0380808728839917,0.0728183845864313,0.0286834872264949,0.0338502710421346,0.123145009945653,0.0337281948378875,0.0288050370262974,0.0298572303506405,0.100766217235454,0.0332021114682497,0.0296661878267035,0.0253040839602504,0.048066818499787,0.0274942417661355,0.0286359817255261,0.028622581940393,0.0420002846811678,0.0180911037782479,0.0185648715045331,0.0138541465454145,0.0370565552005714,0.0179432017362288,0.0109443992521082,0.0360160480247852,0.0132186174442169,0.0118989219197042,0.00217684110912139,0.0142377062795499,0.0140813129740516,0.0132628708045661,0.0711020627713286,0.0140332543794397,0.018976171047625,0.0132429984705606,0.0221950800284683,0.0134919224623598,0.00999036745664761,0.0137262542122379,0.0200140493098006
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0343007150365121,0.0781996226879661,0.0334747757449738,0.0653423468314351,0.0283191577582297,0.0420302082482017,0.0799787285153677,0.0358472582818279,0.0309863658075011,0.124162541544325,0.0366977983950107,0.0278492512452876,0.0273299859065251,0.109018459442321,0.0294576869020349,0.0277592476905555,0.0294670037838317,0.038720000263054,0.0269071002784655,0.0280765669974143,0.0263905342551836,0.0396846443839762,0.00703598853265109,0.0196393559786693,0.00315107468361417,0.0185844478918605,0.00360775203053964,0.00208863577837616,0.0123145581813018,0.000452686738623449,0.00809081760655992,-0.0141097154313328,0.00307090632706392,0.00520397256609175,0.00665592748949207,0.0301287076176949,0.00470445586809704,0.0043561304610411,0.00367550992554167,0.0027724131134961,0.00566669885530016,0.00399584790948407,0.00285191040613536,-0.00091436369690146
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0345645518613696,0.079450170560676,0.035886559503386,0.0769564811081572,0.0247564409855448,0.035841190964037,0.0827485478299324,0.0294123795368955,0.0343840413165334,0.128663554759665,0.0329879762617004,0.029194263948408,0.0256295146662103,0.106833449934103,0.0234958379842837,0.0292878464076504,0.0281180254662704,0.0453034852559742,0.0234118308612585,0.0287681122498513,0.0264087454386143,0.0378969930994792,0.00292043257994692,0.0198900698403382,-0.00252103007814328,0.0164058460325034,0.00384766514302583,0.00525191133485652,0.00221635808943394,0.0022565409332948,0.00392397750523699,0.0247706454106015,0.00134657183127759,0.00687722538345226,0.00323254089010188,-0.0128795620993223,0.00200356003311932,0.00409236577956165,0.00272569201629668,0.00923089183866361,0.00275875751431644,0.00496329155082346,0.00150525318619893,-0.00923214335764647
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0335567457926301,0.06920699548823,0.0325341253913908,0.0771060642833166,0.0264116577808908,0.0370371293053898,0.0921139973343359,0.0268390881396694,0.0318602743951781,0.131484656353707,0.0320843529955025,0.0267396480605334,0.0251611382704077,0.115161687753399,0.0281111935017603,0.0290833444284349,0.0288905093261503,0.0397546366637943,0.0237500651357287,0.0274866241721229,0.0271434575106108,0.0384826079168165,0.0105563148660301,0.0241891372784615,0.0103498596388412,0.0205714692462953,0.00804089965703556,0.00321253241455642,0.0260170403703003,0.00831331989480106,0.00584636493271006,0.00508440061685051,0.00646486850264793,0.0054324598339437,0.00762251038480612,0.0502849117700799,0.00456723764718888,0.00857541623867228,0.0077868810585472,0.00391512574494776,0.0071939618349973,0.00548395279562376,0.0070148539321305,0.00365658112100721
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0325544213044976,0.0780276462349473,0.0376921468790779,0.0740726630578649,0.0264516581941693,0.0337087868943814,0.0947522065582198,0.0294721123982342,0.0341871534982578,0.119337105581907,0.0309299013002148,0.0250231144477408,0.0246209729996783,0.114341967150835,0.0266478466057387,0.0275596337304607,0.0367030173359922,0.0436681280451942,0.0277615090255582,0.0251320512744611,0.0255380780830053,0.0318178793995629,0.00555344166879483,0.0195966371247264,-0.00608591781598463,0.00294740559640142,0.0010227244034485,-0.00191816521802727,-0.00711827874740397,-0.00560894051421854,-0.00536539997674363,-0.0180860380398719,0.00176647720278902,0.00153868665365146,0.000996468363126371,-0.00147453939168407,0.00334645079715965,0.00101580574821273,-0.00655123252983689,-0.00391914115657414,0.0010597307190774,0.000791038446713995,-0.000274490998699062,-0.00271163292866654
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0299642546383309,0.0754809104664041,0.0357644105639442,0.0632622160680093,0.0269682532640954,0.037045503356957,0.0849688098233,0.025583040725439,0.0283260285776882,0.131606124700658,0.0356857280127691,0.0258642649069721,0.0298222475023295,0.126461738708769,0.025524274863494,0.0296979776369769,0.0289856082662003,0.0404746558520117,0.0255136991595301,0.0276372497836921,0.0260347738386584,0.0393282292837704,0.00298319448619005,-0.0126668660721353,-0.00104125968649012,-0.00043312075173986,0.00353648180985677,-0.00579385049575082,-0.00647997347534852,-0.0027896579621264,-0.000492443745128928,-0.0452166795836255,-0.0021749484812164,-0.000110287781246456,0.000421562750708525,0.000850715096884433,-0.00161138148878667,0.00258550579741222,0.00106444038962163,-0.00141230422380265,-0.000700943974519299,-0.00598461568703046,-0.000296199115827013,-0.00861574266032869
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0328655627021753,0.0770816948261447,0.0305320816011738,0.0602193091444422,0.0269217767619385,0.0385882164512274,0.0812092303453155,0.030731990879298,0.0370409990381044,0.118665249240404,0.0372055058435315,0.026256574342113,0.0290448793725159,0.134662233021296,0.0261770380941739,0.0277366193860061,0.0325160022970543,0.0404378918330747,0.0278892148182828,0.0250045101518538,0.0259208844930842,0.0332925353567903,-0.0125371439708342,-0.00487071193221214,-0.0174516182668873,-0.0142388940236023,-0.011376635111461,-0.0178689410696042,-0.0319553984506556,-0.0138296526625029,-0.0204747877031367,-0.0730084299502327,-0.0165079531372036,-0.0109335377675022,-0.0173582958850633,-0.0813810281265678,-0.0115060380806108,-0.0109463490636289,-0.00953192427340346,-0.0328664444785454,-0.0124601710966017,-0.00997734192208209,-0.0115342263774821,-0.0211778460735783
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0363649383444571,0.0808573045682761,0.0383324523399962,0.0553773772210698,0.0259258774247137,0.038206630859746,0.0771717403886698,0.0316943453198634,0.0339114215601692,0.122309211447156,0.0358215445496458,0.0264269227709711,0.0281208894239029,0.120104921678414,0.0290610478230768,0.0329213308516223,0.0304980438737284,0.0385297521355667,0.0294161817831279,0.0284792566510671,0.026622938441288,0.0338458705434714,0.000541452937975565,0.0197737258467062,-0.00124906568147379,0.00705949520653535,-0.00252901655091372,-0.00612969250790988,-0.0117186487985347,-0.00464963435861152,-0.00170020884665687,-0.0250368319258502,-0.00683724820173905,-0.00519675894197013,-0.000983339969758719,-0.00665145894246698,-0.00226815065907904,-0.00245185819066895,-0.00199788942506499,-0.0134106800284153,-0.00297167184297687,-0.00129991598264846,-0.00175554316181764,-0.00624486557758558
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0341926627762922,0.0867114721021357,0.0340355927114843,0.0636224596583783,0.0274297433562634,0.0491103321317568,0.0721026396188418,0.0279319511716246,0.040537009761995,0.129116153085809,0.0309586449760809,0.0255326598405788,0.0289071193245047,0.110058633078116,0.0285001456950889,0.025454026282365,0.029238677242908,0.0428536400206097,0.0272948964943122,0.0275400643998131,0.0272772846182987,0.0315941916527437,0.00520377638930776,-0.0045414920714112,-0.00653924757153967,-0.0137343499309454,-0.0018467965387152,-0.0130652421473903,-0.0120114153626366,-0.0037878506054641,-0.00774510495210942,-0.0402365624744941,-0.00671912613181591,-0.00204062542652993,-0.00294881535893537,-0.015475083341494,-0.00230619737135999,3.01066158105626e-05,0.00380543076004467,-0.0211820091768533,-0.00268110070458637,-0.00417777858942039,-0.0026628647347715,-0.0109245240944917
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0349738675414104,0.0886273087288124,0.038537617295842,0.055975397711953,0.0269482271443267,0.0467952630758347,0.0739629168145853,0.03175794412326,0.0332310295061048,0.116224660621907,0.033208668193626,0.0279048834513691,0.026426205473237,0.123362222863646,0.0281114935699899,0.0280734238280936,0.0286861413121412,0.0392767998083268,0.0293523500907201,0.0278625374319144,0.0254856564327934,0.0352153849801067,-0.0023209842868396,-0.0270206362854514,-0.0202669349706203,-0.0220108780848893,-0.0116181340439538,-0.0300832968281806,-0.0403963939057096,-0.0132027140848319,-0.015427848929853,-0.0631913183455214,-0.0178977203427738,-0.00862560797022851,-0.010532043508115,-0.0586050201043309,-0.0116207848751797,-0.00651998214310159,-0.0135980430570764,-0.0332277089650743,-0.0128095120473047,-0.0118067918115933,-0.00918761862088339,-0.0216194169011124
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0321057805393639,0.0736442746229869,0.0381088519453134,0.0541207148292935,0.0275611292645849,0.0368040003288675,0.0757958428518606,0.0335880628467237,0.0417788357735596,0.128581296829021,0.0323861205084876,0.0284938691185701,0.0282636890574912,0.1123870660276,0.0316279085777691,0.0322092081252082,0.0296679395882914,0.0389732926219312,0.0321296334950681,0.0294637544815082,0.0261024951711686,0.0362062333953314,-0.00842073189424298,-0.00939147238711579,-0.0202539586656901,-0.0226199547713088,-0.0130836234745544,-0.0209709348389116,-0.0297127902172171,-0.0144492440360521,-0.0229842715740826,-0.0838696196930298,-0.0193002246398271,-0.0123884112881109,-0.0112620290384146,-0.0649745396580156,-0.0196165664300842,-0.0123327777634077,-0.0167359862905266,-0.0260673875856205,-0.0125352878446348,-0.0127468440385756,-0.0135674292338125,-0.0378380431400019
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0329947381778217,0.0826496932589607,0.0413793008416102,0.057515021805621,0.0273065952043937,0.0415172722924206,0.0691164347144124,0.0363637415959582,0.0527450943521841,0.128879386819432,0.0346361910297083,0.0301270603884118,0.0273176431494889,0.0908962593061579,0.0286341925293339,0.029179468921532,0.0303969556007464,0.0361949192630317,0.0261907183654363,0.0298808120018479,0.0288051421925766,0.0372733581889141,-0.0111938339746741,-0.0252888681266495,-0.0295614733777542,-0.0539407331422551,-0.0185326511614995,-0.0251139151851596,-0.0513473353357088,-0.0252361251063733,-0.0383554309003545,-0.10188906313752,-0.025284609844023,-0.0169923211287752,-0.0212568981579619,-0.0794567353347849,-0.0167217166487262,-0.0188879118865625,-0.0133713433521287,-0.0176052284171017,-0.0165243988739845,-0.0154851467178117,-0.0197242167770646,-0.0301080060830718
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0311392935146529,0.0773610051892222,0.0310128297490335,0.055456488482717,0.0284096498285869,0.0469375542397477,0.0639309607449716,0.0288005408571188,0.0482028628785995,0.127879647654638,0.0326672003651863,0.0299652903407513,0.0293899006684304,0.110633052324546,0.0319799727654798,0.0277847201385036,0.0293052381657887,0.0404050396226778,0.0329451982908559,0.0283364244971327,0.029341602680783,0.0381155270005767,-0.0138121523320589,-0.0231888081882179,-0.0151004668675554,-0.0297779599459968,-0.012169316265415,-0.0367528766966151,-0.0408726800201357,-0.0151905799151858,-0.029337927039155,-0.0951868129132984,-0.0248366656330669,-0.0182984643458229,-0.0161620104672859,-0.0529083735785086,-0.0124194537352534,-0.0150936759624458,-0.014958743845533,-0.0216238431264973,-0.0138465723111331,-0.0158710293162434,-0.0163664288809508,-0.0427065218637561
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0337603072076983,0.0812013304151573,0.0373609339072325,0.053821474425406,0.0276425327575977,0.046859218847484,0.0709531973649231,0.0324120136304463,0.0390150474189042,0.125028385505878,0.0301841005582009,0.0279781141491084,0.029433706288398,0.104472134971822,0.029844563869667,0.0279265673281171,0.0347486321997251,0.0413122464496622,0.0379881774401402,0.0259682606902713,0.0270621948758975,0.0350268596982627,-0.00581016160302288,-0.0122307027490572,-0.0164128169927505,-0.0163180055503394,-0.00902628020123889,-0.0195162738734923,-0.0272593572045604,-0.0134032433144493,-0.0134719947707847,-0.0505582436724736,-0.00908656002918188,-0.00818175398689017,-0.00732939798646351,-0.0294296110431577,-0.0111472452473999,-0.00616306468078788,-0.0075631365864159,-0.0175997669166416,-0.0155683899637081,-0.00541194668738288,-0.00799438730083687,-0.0135620316812919
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0340650470212408,0.0739232077634995,0.0327588572312962,0.0575530037939588,0.0246331123101616,0.0418588876284006,0.0816591503615416,0.0286513262392785,0.0399369813046951,0.127018612562919,0.031212951251067,0.0280269928755402,0.0303116537672199,0.105564501772336,0.0320714743216661,0.0309855438304777,0.0314901390970038,0.0436902047055119,0.0318461318280981,0.0291153882698104,0.0271563338687557,0.0364704981955215,-0.00223936907148527,-0.0102041588330009,-0.0136012543492477,-0.0142487558633787,-0.0060782783896023,-0.0102948167456168,-0.0399960826327004,-0.0071046194291267,-0.00989558484120259,-0.0355416882461016,-0.0129117274358954,-0.00382078307211975,-0.00945250567562821,-0.00687207782088098,-0.00783754507511935,-0.00416278641426951,-0.00504676971400098,-0.0132957556663882,-0.00701531020586125,-0.00575956611554813,-0.00583299138274437,-0.0281671807666669
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0310635111846767,0.0779417776681877,0.0374569731766872,0.0485935843881023,0.0242092833711492,0.0373781994508559,0.0717854436879508,0.0328498743817119,0.0465456374331572,0.119904619201202,0.0323872643730315,0.0262197165075088,0.0275791823610595,0.121072891257704,0.0266198711262576,0.0318175459176915,0.0307584987109423,0.0426002016049647,0.0342387884649942,0.0289080040680753,0.0285802506201271,0.0414888810439621,0.0107347873794723,0.0231970394606104,-0.00185312144089345,0.005726039845846,0.00505008365866874,0.0050094988064085,0.000628324202919116,0.000587721786933895,0.0101298177416704,0.0205789978476326,0.0029590851744821,0.00886400020106932,0.00465776651217864,-0.0078847749602266,0.00269855764136236,0.00458267781502549,0.00460716296364258,-0.00489393226256812,0.00143120406800073,0.008968026696934,0.00812263142433377,-0.0111831734719537
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0348558771516827,0.0802693652715285,0.0377195353824276,0.0572727694597488,0.0291300268834651,0.0355321226935031,0.0742614241271383,0.0296673421743624,0.0354131628326577,0.128110359732889,0.0309546174283101,0.0258114249455488,0.0289103883589892,0.115666821305097,0.0273163429604636,0.0289431448999645,0.0275760446658043,0.0387808301607176,0.0338764763743497,0.0311626761826456,0.0265049749795332,0.0422642720291742,-0.00345205897365839,0.00729433407687406,-0.0179880170491292,-0.0137297521228789,-0.00470202129132577,-0.00603040048501792,-0.0208477237445699,-0.0120194528547076,-0.00350778474618301,-0.0202164996651158,-0.00168908633203781,-0.00111579155122986,-0.00146692247619699,-0.022641737229142,-0.00157536811442005,-0.00323906698052515,-0.00402000690474603,-0.00640152231337831,-0.00955193456916855,-0.000971620970963649,-0.00242490461015025,-0.000433955432553832
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0392183267914989,0.0737590024655661,0.0322017884760464,0.0525523162506405,0.0298918558883406,0.0386662052328422,0.0804091152806655,0.0328250996745829,0.0356119810656764,0.111374829142268,0.0334205173195525,0.0300117987831346,0.0270946947476975,0.111108464145687,0.0306917510820613,0.0287678513643071,0.031981100354665,0.0456190434032492,0.0361379497675178,0.0332274339877642,0.0277296417082028,0.0376992330680332,0.00640888462336298,0.00724964151636931,-0.00333970852198957,0.0051546170709159,0.00333850475808551,-0.00132137125539378,-0.000872279899086445,-0.00728064826641553,-8.05330338878219e-05,0.00882666826998061,-0.00336902134662493,0.000194487372661848,0.00110851463546513,0.00354371942124957,0.0049477125291821,0.00554628072858152,0.00118745725633018,0.000515087786748971,-0.012092531862061,0.010438202855085,0.000124169092517103,-0.00625386873979737
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0380411386979082,0.0711267783253678,0.0351958343423517,0.0537726635602823,0.0328211951222118,0.0350601331200894,0.0788341789802798,0.0335620629602852,0.036252172616372,0.11518258208131,0.0303379604950607,0.0247720391035971,0.0301357920527477,0.114914216185207,0.0284916752082849,0.0321317250238357,0.0365257812204679,0.043330604086303,0.036847927211025,0.0307449212768087,0.0279188921236803,0.0339997262065243,-0.0047651557773394,-0.0018432855646077,-0.010354652548122,-0.0251666047970525,-0.00416326329553145,-0.00522263397203971,-0.0236224089382905,-0.00870325724570435,-0.00683979388391106,-0.0318295880894935,7.5002650171806e-05,-0.00244740773930638,-0.00235761966129354,0.0391307120942563,-0.0025645428181901,-0.00129884199817097,-0.00915537433278562,-0.0192780296517006,-0.00285792345677299,-0.00575054756162837,-0.000580290292106161,-0.00887224369234581
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0364197905112102,0.0675000992296776,0.0390365614161774,0.0547580493785675,0.0288581570395927,0.0384819874728489,0.0818620057859778,0.0341472961623353,0.0352216972947918,0.12281957172153,0.0318394922856622,0.0282547531667485,0.0291665692840607,0.117598901386207,0.0273179566137095,0.0301255744910379,0.0329411034727525,0.0426039861695983,0.0276763324814218,0.0269800449829986,0.0288260880828342,0.0375639815702595,-0.000223613496532886,0.000842644018864073,0.00859991188246036,-0.00655775009106298,0.00505920580195546,0.00368306191940861,0.0166523695894924,0.00178420103237213,0.0102658405526175,-0.0304692284731638,0.00276707252776799,0.00420889259222502,0.00148895142350184,0.0679825235476295,0.00215516137225025,0.0092442170003395,0.00526478433415222,0.0107450912958916,0.00517420287102486,0.00353410585083075,0.00401585032180087,0.00454189304178827
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0337550572346673,0.0806930663978396,0.0329593775230702,0.0519429691863514,0.0276749375543473,0.0435971783813821,0.0763584841983763,0.0276716286603625,0.039736971333215,0.134021289551735,0.0283977361720574,0.0294444480048572,0.0300644509509548,0.104746099553685,0.0282289102368831,0.0309705266295497,0.031004303044819,0.0400628856434984,0.0323872617772738,0.0292599358416761,0.0271158765217266,0.0399066056016712,0.0087743543328143,-0.003902738804492,-0.00025725365005695,-0.00928312564562256,0.00255255131084058,-0.0127622632638692,-0.0136127662633606,0.00267114205639273,-0.00474416549243161,-0.0517614538518763,0.00361002072338459,-0.00148887601949819,-0.000399264253885349,0.0201451150619398,0.000283442381860602,0.00511384124483679,0.00212315537129933,-0.00673493079477062,0.00296063264557233,-0.00226429840271971,0.000622163438433342,-0.00254372306226754
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0399948301143166,0.0739260780811107,0.0432969538473433,0.0511510511385462,0.0298248521336198,0.0348308663331729,0.0858042657417278,0.0346964089393853,0.0349956823614981,0.117189448002399,0.028904724236823,0.0278224856557984,0.0293823395417501,0.102635964188,0.032410719305544,0.0334854987467554,0.0342316545099511,0.0377847891072238,0.036734492465478,0.027033436762145,0.028747069661493,0.0351163891259193,0.00379133627831937,0.00399607978757401,-0.0121772713845586,-0.00385861196764882,-0.00259521838816355,-0.00668705958972417,-0.0161420247612824,-0.00852492967812512,-0.0113329161756179,-0.0305142699443343,-0.00264856443269053,-0.00423610742339086,-0.00473349678296318,-0.0119451711687419,-0.00353347212777659,-0.008602621249158,0.00178249776643844,-0.00686576264380292,-0.00264557072621577,-0.000484608374578823,-0.00217980159463971,-0.00107385063323014
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0363555244361928,0.0821212912797396,0.0350911470046752,0.0584389996878064,0.027518213885467,0.0407052468447061,0.0644122164545332,0.0292657688660089,0.0320446434526441,0.134524195209328,0.0332751132517671,0.0294515204790774,0.028784233566562,0.101012291641732,0.0300168242084886,0.0327806496270657,0.0297555402007105,0.0364324660298743,0.0439305342060195,0.0291839863894526,0.0291428686988193,0.0357567245793294,-0.000674898123024056,0.0282650320113519,-0.00259087045645167,0.000181592200296219,-0.000308115913457743,0.00145097494249056,0.000773229464565404,-0.00283832987554496,-0.00157515796196101,0.0132340666024345,-0.000609742510643721,-3.72163017100847e-05,-1.87384902812678e-05,-0.0360099094355047,-0.00291729586528525,-0.000201579466599338,-0.00115436612614102,-0.0100611749927881,-0.0123857157597392,0.00218961457657271,-0.000218060588857624,-0.00413490083457862
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0351248377132466,0.067478109201509,0.0287057354071274,0.0653806016208501,0.030781049559564,0.0369545264811272,0.0675835020107841,0.0319780731336117,0.0358781549024244,0.133962938399758,0.0328219872494205,0.0312705979642892,0.0289184995163412,0.112333231006994,0.0287507973340247,0.0315589251676014,0.0298235538692337,0.0438748638460184,0.0319544899666136,0.0316211706348702,0.0266569571544726,0.036587397860118,-0.00841218802657471,-0.0014578648079863,-0.00233829062987158,-0.0258902384074147,-0.00693068675155352,-0.0123770097424485,-0.0194499921630841,-0.00978792489221115,-0.0102416099050958,0.00636361230957903,-0.0208771864716293,-0.00580689600898505,-0.00759626515125869,0.000719385103923101,-0.0111982481421242,-0.00391686490256823,-0.0127308818531332,-0.0285727750651629,-0.0117006025901486,-0.00465417869759122,-0.00846423755120949,-0.0339781982087651
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0330767232750349,0.0762396279034833,0.0397488675854986,0.0485751641843205,0.0286813995940468,0.0359419643918319,0.072780399862107,0.0349780717254153,0.0288552972366084,0.130472168475915,0.0318024898415151,0.0299602155882165,0.0324203225729482,0.116340762572059,0.0274713072065855,0.0374972775541976,0.0283497500214842,0.0445315759076878,0.033110345346215,0.0255919469936685,0.0262730995134384,0.0373012226477223,-0.00302271544016964,-0.0072588046980886,-0.0110153423154839,-0.0103855819592428,-0.00910152621776519,-0.00710204354990619,-0.016104386646001,-0.00452089378700877,-0.00816915090810387,-0.0131595561296827,-0.00630255372029,0.00171205374089062,-0.00741359687185025,-0.0212790553896793,-0.00586414493650543,-0.000378218365575701,-0.00510986337647796,-0.0151164468746305,-0.00224891361239106,-0.00395923265225619,-0.00190471975724368,-0.0173950334575821
"FEDm_84","2003-06-24","2003-08-14","2003-04-01",70,0.0351371426885408,0.0879883619314321,0.0361383569249356,0.0490283195117731,0.0288997241756411,0.0473464900045016,0.0602546556348204,0.0343862375669943,0.0343619013248653,0.148786367587951,0.0284240481874698,0.029514525051872,0.0373345888481247,0.08815865211069,0.0266485282808041,0.0291206182358415,0.0330510603903336,0.0346257555846928,0.0360506443120653,0.0316845280230196,0.0264712924124628,0.0365882012111689,0.000774902471026045,-0.0178490912779165,-0.00830950937998899,-0.026437784287641,-0.0055858865047918,-0.0214583881696226,-0.00133278007969136,-0.00357191941844992,-0.00598536595682225,-0.0392657458663455,-0.0076057040861322,-0.00669225467109346,-0.0148483936969769,-0.0198116618962464,-0.00540163266927077,-0.00527530777818654,-0.00391573542676717,-0.0136502366776562,0.000116546016634847,-0.00869333517188235,-0.00724146865880427,-0.0145906436802492
"FEDm_85","2003-08-12","2003-09-18","2003-07-01",62.3793103448276,0.0351676128136675,0.0794960832688055,0.036677466886876,0.055360581114113,0.0293439780100588,0.04135780465113,0.063356699944315,0.0287944013506999,0.0331174523263577,0.131393213850043,0.0351978070834012,0.028519688112575,0.0348789569855279,0.113016127399688,0.0293527732608553,0.0277876857776884,0.031689900735818,0.0377496848199854,0.0332625718146151,0.0304361690087132,0.0275133541018204,0.0365299866832456,0.012459362688186,6.0199982286935e-05,0.00398964126760765,8.82433719889903e-05,0.00485671529740739,0.00913269242288752,0.0214771649263208,0.00764897147599103,0.00533095450987112,0.0157283320880509,0.0124927803919053,0.00121842601486799,-0.0035656984072347,0.033192975445745,0.00413472293846551,0.00532741281535125,0.00625530625015556,0.00251478678014211,0.00930984041856451,-0.000267062791331615,0.00437174666430564,0.00498476995087689
"FEDm_86","2003-09-16","2003-10-30","2003-07-01",65.6333333333333,0.0338319151643197,0.0828661662800551,0.038349456385415,0.0508500086926197,0.0289329101885117,0.0396769182901123,0.0668968036032287,0.0317449859775385,0.0300657216956562,0.134983869509756,0.0298592586859863,0.028163351543702,0.0325755628244468,0.114878755256777,0.0319330831078665,0.0301240510595266,0.0291886906979041,0.032659745301749,0.0366056792438013,0.0287651299646186,0.0281099204016419,0.0389380161247674,0.0197654685064046,-0.0128003040856535,0.0161557008100552,0.0179936521957071,0.00788474929687538,0.00451146628290573,0.0232737112128218,0.0101209448882716,0.00760309364932294,0.0349859702131862,0.00540554443766433,0.00569575416557206,0.00499293666693363,0.0823940845721772,0.0103995510412844,0.0119780344230566,0.00901744924930555,0.00928688457284832,0.0102893512279031,0.00660966723098483,0.00300597478206632,0.00395779176579457
"FEDm_87","2003-10-28","2003-12-11","2003-10-01",58.5,0.0340424785563702,0.0771702614644018,0.0390284307471394,0.0577605969427652,0.0274485425692223,0.0359955308299202,0.0665592638670087,0.0363317845739443,0.0357700322845742,0.130295591829799,0.0342958239066909,0.0303406937994475,0.030981348672777,0.102224723250742,0.0302900262398089,0.0312200640859879,0.029663061694037,0.0364459869931422,0.03102165629171,0.0306662825527348,0.0278958740400778,0.0445519448076984,0.00776594569907046,-0.00843327095225143,0.0038516495093724,0.017259955970628,0.00134347990446822,-0.00917850670196128,0.0104776160591066,0.00162450369600382,0.00255804273473951,0.044952267663134,-0.00318295697903995,-0.00349775003368098,-0.00322297151090377,0.0436370018335529,-0.000636248112336056,0.00519311286268104,-0.00131104030526994,-0.00182336565373437,-0.00197773782495831,0.0019198441775476,-0.00118162781240529,0.00501359987431811
"FEDm_88","2003-12-09","2004-01-29","2003-10-01",68,0.0341281608328763,0.0805792026337546,0.0335462165837662,0.0629675881798895,0.0257652118774396,0.0390205283054015,0.079722199848306,0.0323221827910643,0.0333232931182606,0.115485431372846,0.0336987812758213,0.0271766507150759,0.0308602410280671,0.110713810254859,0.0270766352068626,0.0275354334103995,0.0295242652818915,0.0406236327985133,0.0384357366309965,0.0284353596884093,0.0273538898134382,0.0417055483520605,0.00387742305704396,-0.00706098490915132,-0.000272360672144042,0.00423179437255285,-0.000607072921552608,-0.00121794952179861,0.000722861175307717,0.000875649850420753,0.00170793018042252,-0.00251209020315904,0.00292541806168896,-0.00537635407848805,-0.00472132720458566,0.044220705202921,-0.00234665807150349,0.0029409884325383,0.00298064668952365,-0.00471863480520607,0.000387300261640504,-0.000296208643921827,-0.00283126814862256,0.00573898742161283
