"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent"
"1995-07-01",271.666666666667,0.0310305877675462,0.0310862310210275,0.0164803021515737,0.0495562002879749,0.0262271232045296,0.0457446302582232,0.0243697323184612,0.0247387912974422,0.045793361586744,0.0232227585674654,0.0157852665764997,0.0395764767326944,0.0282876956520114,0.0259346143432959,0.0182529340515436,0.0376890629030822,0.0360346185491851,0.0165944444736667,0.025724815974464,0.0314522853952403,0.0159064707030404,0.0141286309550345,0.0335396377924243,0.0243195003821003,0.0291790423919478,0.0261641182238336,0.0370447152816619,0.0439140463876141,0.0299398069885536,0.0209686877763685,0.029104118275451,0.0258955305380819,0.0205167322758118,0.0334667403280802,0.0223302885873247,0.00655242731744178,0.0110623307062935,0.0032546923304794,0.0150847720865816,0.00681236221971643,0.0106488491828705,0.0117867234233118,0.000897472422320289,0.00339016629975498,0.00642660195944106,0.00375935025844626,0.0174180257952072,-0.000905126141466053,0.00333137264178064,0.00421952773087693,0.0127826191263919,0.0140737550895507,0.00363654979652931,0.00801434139767545,0.00320942898356039,0.00369159770841805,0.00258649817845479,0.00178602247688762,0.00812969547066417,0.00120142033065474,0.00630863118342809,0.00766678813321229,0.00747278434278896,0.00619202039507758,0.00195508637211006,0.00379360043177645,0.00228223728338987,0.00338979331264379,0.010289463790603,0.00266603131172666
"1995-10-01",280.120401337793,0.0313558039699754,0.0303859840510697,0.0145098411508424,0.0489295101816568,0.021946143949265,0.0339217929886449,0.0235598230943293,0.028592289626779,0.032754960290976,0.021622115174715,0.0181933570355414,0.0449880337698462,0.0394623424894214,0.028248539847905,0.0150569705767643,0.0375910434091591,0.0323558984680138,0.0147915516603794,0.0247895667760553,0.0424888079333576,0.0151318168081625,0.0147829329887148,0.0433420786478513,0.0271681875502995,0.0337332953312973,0.0265952943328792,0.0417534745939305,0.0308218130319916,0.0340591413513087,0.0196587301057385,0.0337365657851581,0.0215315475169361,0.0211407117682859,0.0319834615434784,0.0190165721992705,0.000736272798438233,0.00485329246286392,0.00117131538405446,-9.76101370642282e-06,0.0017878912823588,0.00225899223880282,0.00647759273080869,-0.00199210686456576,-0.00512036522959967,0.00199157836717572,0.00131140615437871,0.00859002591421934,-0.0112842273220165,-0.000845039023343243,0.00109010432872435,0.00776652581806597,0.00528455471563619,-0.000164710488108944,-0.000608311003621121,-0.0136010871216866,0.000263123557829814,-0.000178739499090768,-0.00336599405479008,0.00116861586490675,-0.00427365344356931,-0.00222034117374295,0.00255703555160007,0.000111583698935255,-0.0029185504034185,-0.000468515805841016,-0.00132358572367415,-0.000625967273591748,0.00436099520302615,0.00372974306105356,-0.00172597825638362
"1996-01-01",310.542750929368,0.0311296074630338,0.032646951077331,0.0148582933617055,0.0436814281169194,0.0293457018392105,0.0357200120646235,0.0276616925335824,0.0248661787271418,0.0296036410360146,0.0197433282501612,0.0183633057790343,0.0342267105291694,0.0364448169549563,0.0283167473058844,0.0163144777676689,0.0382440810529946,0.0342434655906836,0.014580964239785,0.0289460341468407,0.0339847927694385,0.0155388671205582,0.0144295615175498,0.0499682363657825,0.0313155698643711,0.0305096597510571,0.0283467833943264,0.03757799245189,0.0250671713518608,0.0324415755854125,0.0202258181814516,0.0382596276253843,0.0188111960708712,0.0233884231282932,0.0335162129849597,0.0276810740000522,0.00467231081098926,0.00752337794781172,0.000491210767302135,0.0035342837986459,0.0072580739939813,0.0100628519614094,0.0124055729546759,0.000209815925173119,-0.000199343359345141,0.00336818452622021,0.00145089935300072,0.00689518253383774,-0.00226445356862521,0.00156403795229715,0.00335045421826769,0.00886327595922639,0.0102456439953445,0.00209113648568008,-0.00142650792161899,-0.00251520274089943,0.000317641463137593,0.00176541136867785,-0.00460338766203762,0.0106243212331316,0.000167381165818425,-0.00453827752398561,0.0036843925764709,0.00237281398243285,0.00132590697322714,0.00153323847426566,0.000736601066576749,-0.00101883415710375,0.00113193341528237,0.00936091105278707,-0.000992155926312227
"1996-04-01",262.846473029046,0.0312390072611611,0.0280202126120007,0.0157290636309014,0.0527800320092389,0.0273461086811787,0.047688626095121,0.0223139073109326,0.0302871290036788,0.0310775628858376,0.0209010957628524,0.0246928418250208,0.0493999783592853,0.0266350906107565,0.0195890759102518,0.0193076288751932,0.0378678244228473,0.0359697896720814,0.0159974608039419,0.0254218398591989,0.0364430503923052,0.0173777924635368,0.0149913463780589,0.0420155096015362,0.0283430187243659,0.0277572004124656,0.0231334213225294,0.0323026037934209,0.0322238597191414,0.0267254734983786,0.0225856898134561,0.0332427167697587,0.0200049889036105,0.0212974242530942,0.0363499345756825,0.0229416937871789,0.00793808064608384,0.00821184222963983,0.00445317774720976,0.0213279086003566,0.00968614484530402,0.0199265906301433,0.0107928524610015,0.00782496497131914,0.00871500857071023,0.00629013484824228,0.0071347490778368,0.0266625889582182,0.00516742727618694,0.00375157529331642,0.0102109974534661,0.00533850542228364,0.0206370092646389,0.00531178583035177,0.00367209986891902,0.0033204946256369,0.00539313857354283,0.00485329797079808,0.00552790572180127,0.01008314033812,0.00270340706104241,0.00767069220203771,0.00562722308740028,0.0160365572154031,0.00377627338864275,0.00709010886027997,0.00379861693436089,0.00483257742834341,0.00649108031780968,0.0116404817531718,0.00378088130438931
"1996-07-01",282.194366197183,0.029183839048814,0.0278296104190188,0.0168842983631458,0.0558153303775927,0.0208948227054777,0.0407543137091969,0.0232570101270096,0.0271740140025981,0.0458689252670895,0.0197505709928323,0.018045181219319,0.0336050059423515,0.0301578009473059,0.0304364506207424,0.01876970009844,0.0329720889553161,0.037848571026316,0.0146419017417972,0.0296918199235918,0.0327083568798844,0.0163804470600356,0.0147557434555529,0.0434067234156108,0.0262308353288506,0.0315685849237036,0.0235705157392681,0.0395885337514911,0.0262233942217797,0.0309553105582222,0.0229329938880595,0.0403497490556601,0.0191426333378081,0.0187215219911411,0.033199646339717,0.0266837545652599,0.00332192504941248,0.00680964064831342,0.00205275111528069,0.0153022168319158,0.0047734172490297,0.0122804904463962,0.00984033110538851,0.0032105652775039,0.00200996616668968,0.00421613862763111,0.00237683449072956,0.00953662314682232,-0.00375451216899696,0.00520907112366613,0.00515207700977194,0.00898741009170088,0.00906037584850242,0.00258652824571337,0.00109785759278145,0.00145429275193047,0.0024195808197597,0.00325975147640223,-0.00287285406212575,0.00734774710773479,-0.00112274402866398,0.00249367025244913,0.00328286772393059,0.00686314172986483,2.84628847180893e-06,0.00352999775283734,0.00435851411066385,0.00102594259569888,0.003403356093251,0.00492940594751918,-0.00202258366221659
"1996-10-01",279.335697399527,0.0301886575999258,0.0321223939664339,0.0150477822142753,0.0571675364791932,0.025406413854079,0.0440671891037494,0.0212929109640763,0.0282858349244339,0.031318818252306,0.0192712484506748,0.0226996700345995,0.0395288400535885,0.0296791367195246,0.0249836174176994,0.0199862849905099,0.0376971848432859,0.0384058339092913,0.0152098319045023,0.0234969163854412,0.036326157475409,0.0159024502562561,0.0142242043932596,0.0387973914943452,0.0234615594213225,0.0313946880567175,0.0258873381555282,0.0369436183034572,0.030711975064295,0.032556286296989,0.0218875531083245,0.0360327136891777,0.0180758202069812,0.0225723189758191,0.0373729827577904,0.0219968402767378,0.00660353171233402,0.0131482678870128,0.00312954251728792,0.026685768088002,0.00738407339135071,0.0196140768285403,0.0062728783380956,0.00301149410888839,0.00394110646827915,0.00278338255406612,0.00554332199191405,0.0168931485338633,0.000119301256309627,0.00696583176930181,0.00849464816942802,0.0154466729857366,0.0153399696666354,0.00307803155885101,0.0025866621967116,0.0045013209295551,0.00385484298303944,0.00265158183927044,-0.003876127772004,0.00766926903014502,-0.00126109444514004,0.00481756981498844,0.00607851701144655,0.00691591567784841,0.00298426702197997,0.00470388205264517,0.00214857200425251,0.000357031131140559,0.00577130677533975,0.0176772485491536,0.00388563507846983
"1997-01-01",309.764018691589,0.0324165565455836,0.0295176887095122,0.0165208870506552,0.049883138967937,0.0238070857639874,0.0385101227861532,0.0251731916779416,0.0258089770127415,0.0353894514865109,0.0178739808670462,0.0198928817645002,0.036604703645985,0.0320437060945193,0.0305745408134778,0.017290338467606,0.0463750407643047,0.033729689795273,0.0136238165129667,0.0247853444613864,0.0395068427348495,0.0176698933198525,0.0135726530688609,0.0411650602917216,0.0269436887430156,0.0307054721841835,0.0200830880108573,0.0452597840011349,0.0267175648841944,0.0380602603822114,0.0196074652385534,0.0336122742227528,0.0181342733249579,0.0204629551878613,0.0305461198621174,0.0281314613547877,0.0054889788072179,0.0074309025057048,0.00368778355437902,0.0158990171486753,0.00768178778206923,0.020043584147981,0.0134688525798843,0.00454641982671417,0.00651072142125296,0.00778551734693504,0.00572684867782256,0.0181089687878088,-0.000441735177136593,0.00923484327544956,0.00789683284091776,0.015623376089353,0.0178504389951459,0.00375034814946043,0.00167638855860265,0.00176987415596562,0.00458677872997684,0.00397656334475861,-0.00733714369268161,0.0100787411016363,0.0020517999096067,0.00109549618545442,0.00761537844232661,0.00762115230535011,0.00730924212616684,0.00720557795486791,-0.00244728413843235,-0.000874261157707737,0.00304472955270801,0.00825187929696176,0.00568354019202009
"1997-04-01",303.113402061856,0.0325814742951248,0.0285309467806943,0.0154364951540163,0.0487034565859776,0.0238200459690442,0.0412876140308397,0.0241967802917501,0.0264107303765779,0.0356246765292145,0.0197379136773419,0.0180590880071035,0.0409320468181447,0.0354818743308755,0.0301366465597229,0.0167972834347165,0.0401154424089976,0.0319715152473179,0.0148241180808259,0.025491935831321,0.0351257694918587,0.0163281382059718,0.0131160686647576,0.0423116740892704,0.0269184505506368,0.0343818451524854,0.0317635562698972,0.0346566820876491,0.0281917834803216,0.0323904958352977,0.0203263229519549,0.0354417859450549,0.018900664909429,0.0248908275242723,0.032207599274844,0.0229082511566918,0.00916225189976219,0.0126597809590253,0.00359427298322777,0.0242455982896942,0.00754063826824919,0.0186989144098209,0.0112967705848182,0.00558064199695391,0.00724849810973042,0.00879751859585629,0.00464051439752255,0.0196258246793332,0.00203954045779666,0.0104585377072935,0.00952046488541284,0.0161766312671799,0.0153107451817526,0.00475484624732313,0.00405540415770284,0.00052237815983909,0.00395279316534781,0.00410783548669233,-0.00362341168850678,0.00961325692431171,0.00351115255290899,0.00459410154562206,0.00814949200776427,0.0110996131129117,0.00778882061332722,0.00757339808907377,0.00361327461991922,0.00519549914609461,0.00818176626983901,0.0149062159542006,0.00611072627402678
"1997-07-01",301.314754098361,0.0346425284989615,0.0286074192167458,0.0153592209298092,0.0587695318816218,0.0259465164569984,0.0450796958839994,0.0242232330884658,0.0224686607299263,0.0359528064406931,0.0217576439771863,0.0207631687870211,0.0426118500170841,0.0258366305597621,0.0272716041965005,0.0196669332333795,0.0353216945557645,0.0387263942923474,0.0141459071557961,0.0248030338946801,0.0312241094353615,0.0160957511942929,0.014088788860561,0.0344368359297107,0.0261691451905422,0.0325256675598416,0.0221953368856021,0.0379576178224274,0.0307828080804758,0.0337798097595173,0.0225547759323937,0.0292157460630804,0.0221071928771932,0.0263822684433599,0.0326028908589179,0.0259267813099793,0.00589961980226126,0.0101611887112995,0.00422177164244856,0.0173206481247347,0.00657205230650506,0.0250404127895879,0.00953879990645039,0.0060962455020644,0.00724490961593738,0.00347617455907852,0.00759796182460825,0.0240734542973911,0.00305313627304,0.00757524310722461,0.00817926485380823,0.0109292248889335,0.016367513138959,0.00369133355957597,0.00345291350651432,-0.000112520330984956,0.00388414101380098,0.0035302825106266,-0.00127848271300383,0.0090434081153669,-0.00975365578512814,0.0047807881922861,0.00661865982037753,0.000517524988856147,0.00593593267159863,0.00689591069161093,0.00305248574516856,-0.00107267930348842,0.00182046272315204,0.00815115559425606,0.00387859190383132
"1997-10-01",304.211240310078,0.032032068772994,0.0294871565287949,0.0144618137744156,0.0457174564072609,0.0237156233339725,0.0343120473400558,0.0211652687956786,0.0223508355045295,0.029774912453881,0.0215929135437627,0.0182821143641272,0.0336881859488472,0.0254898443385964,0.0266601332420688,0.0148498309350984,0.0364947702601874,0.0300357708278591,0.0138529279199995,0.0451587268471392,0.0388722313663438,0.0159715040084328,0.0132308539981185,0.0422640131210301,0.0298860821031395,0.0279456926945839,0.021439802384173,0.0369997472460002,0.0391807847094933,0.033911250992225,0.0213347901126298,0.0340357936374028,0.0367254320267892,0.0369757356682757,0.0296902878295644,0.0224135969625292,-0.00285983677056812,0.00605271000327668,-0.00117397845983771,-0.00305747740109165,0.00486110572467501,0.00743106926309413,0.00278667308328602,-0.000901239601689415,-0.00430972989170867,-7.32109558538671e-05,0.000753200206325627,0.00774700925880854,-0.00470581007225495,0.00413075411885036,0.00247230050346885,0.00753359784203134,0.00629383569393345,-0.00104576162936204,-0.0188397875459811,-0.00920702118893823,-0.00141169617313674,0.000355482769951699,-0.0153809769241617,-0.000115996396599873,-0.00474743898024514,-0.00335824393169067,-0.00274348266207698,-0.0128140054904418,-0.00372552598418166,-0.00358504160256546,-0.0031549648871115,-0.0177953709029248,-0.0110927665141535,0.000934008380658239,-0.00116298737261966
