"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent"
"1995-07-01",0.0217314936077183,0.0284036071661449,0.0234029067252113,0.0379772695668265,0.0485879305988311,0.0210251360508727,0.0479336758793706,0.0236893525356111,0.114307697532627,0.0248822908134231,0.0270394596419141,0.0548377339015398,0.0225385431875925,0.0279708840443058,0.0208327584835569,0.0191181072108307,0.103898065021883,0.020200794392129,0.0477552393412363,0.0232459794936092,0.0191928443450644,0.0886570382791305,0.019608765254639,0.0218068688778868,0.0210696374757018,0.0207788951262596,0.0226791134536124,0.0268279119924722,0.00555711557611202,0.00454358431635802,0.00532928831259262,-0.00158801640898686,0.00646869289362395,0.00634299653346767,0.00577653027753497,0.00802584949170094,0.0518100754423709,0.0075043098060087,0.00643276961787788,0.0197378251975387,0.00732299261669054,0.00895293506328008,0.00585185014013421,0.00567572848786867,0.032314818023289,0.00577757826212217,0.0208368476809675,0.00705144934967622,0.00437543701561692,0.0247438811295737,0.00599207784771608,0.00641931323250233,0.0056739431269573,0.00604553735119994,0.00631970577311864,0.00748839852657025
"1995-10-01",0.0207515621312773,0.0285074153315709,0.0251820089087164,0.0327358799709454,0.047213890885953,0.019674587301632,0.0428016987345776,0.0225069874450791,0.115120631151443,0.0252537098608262,0.0240022371043029,0.0576517454258883,0.0213910490446734,0.0271014781838817,0.0205532614462519,0.0181787326609733,0.113359260123971,0.0201036260739815,0.0473383248776134,0.0222786576609183,0.0190273499606854,0.0925295218728955,0.0192235815879226,0.0230623742725349,0.0208425555079459,0.0215576288876901,0.0233350247783705,0.0287152188074783,0.00744653862414005,0.00455038927152507,0.00643234395987137,-0.00413687682510787,0.0104330080186436,0.00587634129751223,0.0134554055939434,0.00598653881812424,0.050754636623804,0.00325745223012091,0.00651067827763604,0.00924348838811476,0.00578041983208796,0.00601523657614438,0.00588532134092652,0.00480089345772883,0.0495483957241288,0.00613120574340663,0.0111559286283903,0.0064638349364556,0.00421170805254444,0.0124514739515779,0.00492149682654257,0.00424982211324598,0.00164340514029251,0.00691628714921664,0.00516577241208045,0.00707200591177542
"1996-01-01",0.0209541450396646,0.0301747483198626,0.0232226984342419,0.037613060804571,0.0523900129395009,0.0215481836471189,0.0485848281820405,0.0230341994405971,0.0937338380207897,0.0239356015988799,0.0278656679063341,0.0622967736340197,0.0239572261997362,0.0240211692434316,0.0187841678796447,0.019265060501135,0.0977476879592764,0.0189879799411411,0.0467787993869519,0.0229568294474238,0.0233330602811342,0.0999380681916517,0.0217142760273693,0.0216873740959862,0.0209437918960274,0.02169941547425,0.0253965050558559,0.0274348304513638,0.00447390050342582,0.00214431611977965,0.00354176310093848,0.00309632726569424,-0.00189135106471393,0.00581492942950288,0.0118108602065128,0.00456414475006249,0.0408247993935255,0.00542700162525985,0.00381630886706571,0.00428581953041194,0.00563536568370938,0.00474652055841088,0.00429155990270518,0.00379181597711531,0.00611921428785323,0.00426875607345802,0.0195704983338215,0.00370952191981102,0.0045215787122441,-0.00710978457021796,0.0059844357265327,0.00531303221044627,0.00378987187359423,0.00385854812674054,0.00404830688597644,0.00380141463489643
"1996-04-01",0.0206671531927629,0.0309699149192578,0.0243209268325289,0.0340856238150793,0.0557234122119508,0.0261996596670811,0.0565406331403967,0.0234315976377176,0.103717362123727,0.0206101440359981,0.0234824662143033,0.0621170059343348,0.0229484127122609,0.0311135879647089,0.0210584645523449,0.0193480359125687,0.0976327164706321,0.0184462925489219,0.0426820984561164,0.0225907145290853,0.0224691821339598,0.0831304132292978,0.0202525951250733,0.0222595010679399,0.0231500261465337,0.0188217063837587,0.0246547395062521,0.0275756135354068,0.0141416286608098,0.0160188271898525,0.0172807386988572,0.0183730189164869,0.0300016567292166,0.0162420330609061,0.0280174080862772,0.015679123238046,0.0823994125481547,0.0119994573109718,0.0176920317229269,0.024993252463294,0.0173462910507537,0.0131415543398386,0.0117548565480982,0.0147005797158958,0.0665099829176828,0.010883135710056,0.0302496712305334,0.0167915141727084,0.0125102707636503,0.0413593581120958,0.013169543008898,0.0134135123997075,0.0122246900292669,0.0134963591744384,0.0190873228760472,0.0145339476713971
"1996-07-01",0.0194850012854606,0.0264283811850958,0.0259409752263901,0.0307066760495682,0.0509250218323976,0.020701054366239,0.0595780930814251,0.0239797154511324,0.108355490681352,0.0198774200674634,0.026994972559726,0.0678764633151564,0.0217646445928541,0.023841654590045,0.0226088381082903,0.020195575190777,0.0998289147377512,0.0193374265497841,0.048225364712267,0.0238959580477094,0.0210248144890947,0.0819551962559295,0.0194861530699698,0.0209891477623177,0.0231937899500509,0.0207601429451437,0.0224471497543664,0.0295959641422422,0.00413282988541334,0.000558309894050358,0.00374746125327649,-0.000256581911922009,-0.00142370545797289,0.00178314740015813,0.00500409094272046,0.00208724096380039,0.0400223756808917,0.0026970766187313,0.00340967475388189,0.00168432279345494,0.00507541947615342,0.00339719254523464,0.00300494029588302,0.00220168766631752,0.032659322737899,0.00126924508612699,0.0177530890978573,0.00216564409586903,0.00233655624227237,-0.011556929090223,0.00159869273392038,0.00347021925694891,0.000835046460127334,0.00244046443749715,0.00190915866482379,0.00066201824320254
"1996-10-01",0.0190875609937953,0.0258729017638211,0.0270114961291185,0.0351131596319552,0.0482704981354399,0.0199823030232237,0.0579346125125074,0.0259650708054818,0.108540381734302,0.0228094285285906,0.0260315683597885,0.062459590963592,0.0224840975834598,0.024671883239219,0.0198913288576015,0.0192951490900674,0.107093711836691,0.0195007841760557,0.0474863971076223,0.0228152826153212,0.0228486641334113,0.0829317184435244,0.0198897680225828,0.0225701079235296,0.0205144685196279,0.019082365651517,0.0231245107641713,0.0267211894539816,0.00480156044483744,0.00856937440168287,0.00645455796707393,0.0042116922644533,0.00670339907862377,0.00665147017013824,0.0197979628542342,0.00730687000259377,0.0723555830923031,0.00762814281636384,0.00584348495093492,0.016067311228038,0.00699168746609091,0.00616750182377077,0.0056747031643758,0.00579949337733515,0.00835071669504374,0.00588662596800539,0.0195763219953156,0.00510238789121207,0.00775572892355519,0.00554510135106373,0.00501344336379493,0.00492964889208945,0.00531481485218063,0.00599222477597496,0.00598943587234455,0.00799017294612843
"1997-01-01",0.0228756760679956,0.025698302941785,0.0262596943241114,0.0353593768634553,0.0530788686399805,0.0224842375540463,0.0524688955897774,0.0254480745885295,0.101925456779757,0.0236641674667976,0.0243065306906234,0.069459169210794,0.0227556561347109,0.0246558280841751,0.0214273138664227,0.0194930287765108,0.0887371944295829,0.0198644607904422,0.0479412823919878,0.0253947024060327,0.0207422857048283,0.0882845726885991,0.0186795169794413,0.0216456415619021,0.0214101651489256,0.0211635338390662,0.0233710953200398,0.0314052711596796,0.00634643994195699,0.00770257955886995,0.00897361338402105,0.0123373578111691,0.0103416571749071,0.00516983442496529,0.0101552644237652,0.00752889501802223,0.0308098815879513,0.005466598726485,0.00703850705169266,0.0172232105919935,0.0085873388491062,0.00804516088073584,0.00479739957826539,0.00648794830058075,0.0252391027238512,0.00367650449182247,0.0142639224295092,0.00777690889003886,0.00689225777995928,0.0169076182114919,0.00506640026404809,0.00741171853450439,0.00436246374754443,0.00495652541226234,0.0077485101421981,0.00606605434128095
"1997-04-01",0.0206562823324603,0.0243264823278737,0.0255006590169944,0.0371326321855127,0.0452458734573015,0.0230701888569132,0.050349740103658,0.0254078034267192,0.114353391104915,0.027242472236636,0.0263801108119208,0.0641995056440999,0.0245723621690356,0.0236501431358589,0.0214177059326068,0.0200823551065152,0.0864136793799388,0.0196210026120246,0.042398491079977,0.0201202777086911,0.0213203594486641,0.0969548561900931,0.021073590273629,0.0217333145723086,0.022424470572708,0.0202676428948073,0.023625639549518,0.0304589678686189,0.00580489428540006,0.000944018902875445,0.00180790682824068,0.0137790568868321,0.000439102056720082,0.00359330809491121,0.0133964531228944,0.00583031649108898,0.0161586369963868,0.0113220581661766,0.00529467398130321,0.0202669021835478,0.00352706045386646,0.00416932418307334,0.00636349028071443,0.00276737191649987,0.0549112893981191,0.00445311231318412,0.0121272242041668,0.00501125101491406,0.00513074997166559,-0.0159011425517465,0.00289979247247413,0.00548910473157788,0.00384545596462643,0.00503709972251088,0.00473872330860744,0.00295049534905901
"1997-07-01",0.0203373116674073,0.0253811157293965,0.0252301490649458,0.0363357092024786,0.0531403902217863,0.0219656321658437,0.0531195093763378,0.0234225077800201,0.0980281852623077,0.0202395838494335,0.0248083795471824,0.066261999033061,0.0240841521994997,0.0256663608565668,0.0227589367586839,0.0188985434190835,0.100796277439806,0.0196598388822182,0.0540860343001861,0.0242171885697406,0.0227255399256721,0.084968862290549,0.0200719500864016,0.0212406077140481,0.0200840433885468,0.0196337732126751,0.0240361088526871,0.0288013092034345,0.00603849793274318,0.00501923298474862,0.00510125550613227,0.00857776833519261,0.00861126680578702,0.0064163860931687,0.0186711550254015,0.00731353312971118,0.0241024285150501,0.00634758666143802,0.00835955300996954,0.025259717546515,0.00785299736850269,0.00931121763586324,0.0049604436678231,0.00603036413562364,0.0534897573749897,0.00635519975413613,0.0191800596408737,0.00814710099676435,0.00660541960299569,0.00988870925777858,0.00590038252328586,0.00691471296815639,0.00537178538892677,0.00645110590049351,0.00747083804520338,0.00583880265568263
"1997-10-01",0.0199831204390958,0.0262701751759165,0.0253388174895559,0.0413890561621552,0.0468021756736245,0.019395892091107,0.0519740900296409,0.0247933727043906,0.0907752076407029,0.0202235713593554,0.0256063761995359,0.0618752753539135,0.0222169649329077,0.0269253651099816,0.0208627218615625,0.0201631924587736,0.097464717940142,0.0200242012453243,0.0545244080867423,0.0207003223682274,0.0230674852634611,0.090731277204172,0.0271238026986431,0.0237973516204101,0.0209770889651514,0.0211773854375039,0.0260569376734906,0.0297596468145123,0.00937428469298031,0.00872237449797847,0.0117513442493945,0.00608997265517976,0.0118088961880704,0.00891095482059993,0.0239503331775245,0.0122529434327127,0.0160356257904901,0.0101622448960176,0.014282687697411,0.036763447339362,0.0120850940190818,0.0155220311111515,0.0100402795367349,0.00976794781945684,0.108851331359795,0.00849760610217761,0.020298690222924,0.0105312070143276,0.00741168578705033,0.0230974876205731,0.00988922841034142,0.00848825004018009,0.00936925134580421,0.0106756783253496,0.0126078686724967,0.0122430174557709
"1998-01-01",0.0214037568915213,0.0235202097179063,0.0263835914454568,0.0421675799678302,0.0478084549514029,0.0204376338723187,0.0587263199387263,0.0257422634799273,0.0869210635080198,0.0201279598797687,0.0237615241123862,0.0690661221066009,0.0224793740991215,0.0256683012439473,0.0219127954234839,0.0203618715831871,0.0922150530600736,0.0206247798339446,0.055674030853175,0.0239634618085596,0.0207934906119312,0.0918261640134468,0.0237770381971022,0.0197014274665767,0.0225508869686061,0.0188814897197155,0.0267551822041616,0.0267481730411018,0.00595449646409067,0.00417678608969878,0.00610619101527357,-0.00317697532751762,0.00019044243411216,0.00440540594778025,0.00133772035637339,0.00599784998224454,0.0150661012327846,0.00392426773657557,0.00681065008348913,0.0181785273300872,0.00694819557908338,0.00747811856468377,0.00568751074419128,0.00310914531682099,0.0203965943057373,0.00522117428878307,0.021416632614968,0.00488852291234713,0.0035323841356753,-0.0106308971716296,0.000962542760894886,0.00494637294644025,0.00476035229466817,0.00440178545763056,0.00466357286483673,0.00410922022129422
"1998-04-01",0.0192772216490266,0.0274676171371319,0.024679504131135,0.0475669442724642,0.0456420796408704,0.0207676150069399,0.0526361108852171,0.0251274975462788,0.0941447960160643,0.0198288957140048,0.026058274546177,0.0707133680113391,0.0212204319161871,0.0238697884695703,0.0199253007372158,0.0179074577443894,0.100045485495461,0.0190673750705832,0.0476220138482555,0.0212776466314616,0.0218024125563734,0.0933569614408097,0.0225406874605056,0.0217909456060333,0.0231326391102463,0.019621725308583,0.027945921053317,0.024963282994359,-0.0025313720909848,-0.00736483392249511,-0.00337588252203221,-0.0256067351880591,-0.0112232110549047,-0.00221055325706671,0.00420837042606979,-0.00246793431434086,-0.00939430401453997,-0.00197738543164937,-0.0040409527043459,-0.00720927683046472,-0.000202736066648054,-0.00404067351593972,-0.00275761406503283,-0.00302453736708072,-0.0104593930332295,-0.0016709371927504,0.00917335350717568,-0.00227084791293819,-0.00337311580972632,-0.0209978407309585,-0.00434454374218218,-0.0016313381526369,-0.00677177824718898,-0.0038500937069287,-0.00445004932254716,-0.00900453543163464
"1998-07-01",0.0201955493366418,0.0244140878637174,0.0281643861720108,0.0517605505923367,0.0462974966518353,0.0200038028350265,0.0540722975449226,0.0249984517561724,0.0908166996408687,0.0187010485495274,0.0237340989176675,0.0640974959578721,0.0222317139910912,0.0250477284222554,0.0184632391381993,0.0186551151422965,0.100196307461515,0.0187619467263527,0.0516246712481658,0.0222572730267975,0.0191508252797307,0.09479855905486,0.0220798788861868,0.021609743545604,0.022030124305938,0.0186615060237127,0.0282616379467428,0.0289137639819522,-0.000976063771372432,-0.00318818849949269,-0.00261669593510658,-0.0207831988228178,-0.0102555094903928,0.000785946758817844,0.00539265494572799,-0.00523026393439732,-0.00763882785207666,-0.000635594478815474,-0.00226317081640605,0.00565620956564704,0.00226034437586928,-0.000573095477525,0.000391569178787437,-0.00272009921794625,-1.32798132218016e-06,-0.000699116761801024,0.00724890411968639,-0.00195688536878189,-0.00034345735672967,-0.0328015825622224,-0.00396029387875674,-0.000755543865854637,-0.00387295205433795,-0.00104994338878027,-0.00266719070077115,-2.6500269439267e-05
"1998-10-01",0.0204015597599593,0.02575418665789,0.0308329640732413,0.0432281967027476,0.0456767178493626,0.0224906299630177,0.0501145522429435,0.0248780939250581,0.0890478846088054,0.0203025004900898,0.0264118944627644,0.0633628899281118,0.0245195564543689,0.0271492241803844,0.0199855071535536,0.0192479372388705,0.095246798466451,0.0187883696691896,0.0526643305960088,0.0227160409700933,0.0222707524600337,0.093602451383737,0.0237508486424811,0.0216216984931722,0.0198174471063006,0.021506800530521,0.0256972849926694,0.0289128809981733,-0.00279761545505751,-0.00492969336544491,-0.0030906104321071,-0.0157597269154438,-0.0061402487544947,-0.00280493290963329,-0.00109361399830714,-0.00321417147447031,-0.0292632966538429,-0.000524376709668547,-0.000732763662951283,0.00287186094542195,-0.00296090212965801,-0.00487334839360591,-0.000718619176175802,-0.00327813494889191,-0.0185572205811247,-0.00196765279398188,0.00368475218787608,-0.000769379452946999,-0.00360277789085039,-0.0343500445277403,-0.00305351027779125,-0.00119970522794595,-0.00310102411685731,-0.00289891361073835,-0.00273645688514888,-0.00224853545594824
"1999-01-01",0.021458781741203,0.0261537909887611,0.0259686928205881,0.0418933036917789,0.0508101891070258,0.0208571797084197,0.0532323186079265,0.0217592833312435,0.0676026960920917,0.0205790849288819,0.0248294311019173,0.071786268740325,0.0244570110088182,0.0287031931623492,0.0220331634195438,0.0202774558689816,0.101736406287776,0.0199236740889744,0.0529193361016798,0.0232091997150554,0.0224698596794019,0.0960077204762107,0.0249963193622375,0.0226289405485655,0.0213472222538066,0.0199409723264443,0.0238125919011797,0.0286059129388132,0.00855461530826653,0.00750332760967831,0.00795385555205586,-0.000255173508759607,0.0184493631357747,0.00957980251895391,0.0183071657362572,0.00839325828503834,0.000439620176028252,0.00755163938891973,0.00848032549056829,0.0362873734119609,0.0150089639633044,0.0114779081539686,0.00932347523265572,0.00609188349084684,0.0499531310499818,0.00739593715333633,0.0176769559900356,0.00950097723965331,0.00703770812314217,0.0234448216367805,0.00600681816621047,0.00845665380905818,0.00752275294783169,0.00752744031803109,0.00898164017147221,0.010525888158525
"1999-04-01",0.0219730861613183,0.0301247445177946,0.0243463187217679,0.0417041318240604,0.0487729441834925,0.0212520823180146,0.0609602312650653,0.0229984701608105,0.0755474561821565,0.0207350401952307,0.0269124454664664,0.067091142639816,0.0248551453240313,0.0273583324532305,0.0200587189084773,0.0189700006985983,0.102151262050825,0.0192996665337585,0.0528426754141764,0.0212458444107216,0.0213485891267007,0.0951325847748904,0.0198685755769742,0.0225847971085807,0.0231274611972181,0.0200718322168296,0.0226614696909799,0.0260049508780135,0.0095879556383832,0.00969047406544868,0.0112588276357867,0.0102650101059195,0.0159526886485126,0.00776846543304273,0.0193463903017201,0.00896138706657849,0.00491496132716421,0.00753393882426085,0.00913555787107819,0.0315246471741165,0.0106136890577996,0.0107751274239402,0.00837359771812961,0.00708408771028561,0.0636450567221142,0.00721372833088034,0.0190460160440374,0.00909065324462093,0.00699753722222202,0.0336049528862209,0.00747684019926232,0.00917166148666872,0.00841715425919829,0.00795254330656223,0.0105577240752234,0.00884024890885127
