"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent"
"2002-07-01",0.0537565372518024,0.0768799593781457,0.0713837526362904,0.0541497615952056,0.0497804729199245,0.0577845432164861,0.0461405317444445,0.0522416960666048,0.0644458549824298,0.0548223012473495,0.0489945817646038,0.0652635677152204,0.0784595467005269,0.0564234673860648,0.0452593978328079,0.0825027572235593,0.0417112703385335,0.0129330898622732,0.00583690562200796,0.00369725313797104,0.0120853007211886,0.00804342584133425,0.00962352436894792,0.00720286263766857,0.0116921529520107,-0.00166939216627495,0.00712944376593706,0.00636196581498012,0.00868882436366158,0.00833939364185891,0.00797593354791902,0.0067554898702946,0.0111233260936193,0.00851797908457726
"2002-10-01",0.058415240183466,0.0647024752745208,0.0708446875396331,0.0589526806884694,0.0475629691588796,0.0582506893660375,0.0452874889246113,0.0545534092911679,0.0664554434477724,0.0554916058688815,0.0532323677005025,0.063623626186819,0.075941032987229,0.049864687367929,0.0493704619161894,0.0834603397337617,0.0439907943641299,0.0126547896620704,0.0106368133982994,0.00523638224771068,0.0109520905027815,0.00520732971319879,0.00914723344130941,0.00414961534857302,0.0115606931232259,-0.00119473201570393,0.00695687576618255,0.00636118561895321,0.00654258501140987,0.00697158026705363,0.00503676898129898,0.00682502174958354,0.0150738777593395,0.0059118801190038
"2003-01-01",0.0492981161559084,0.0858149746064957,0.0676800749757299,0.0544242006612608,0.0553695219242303,0.0606257689961966,0.0436952931107426,0.0508232243677607,0.0662377990152565,0.0521825913547224,0.0530708505426514,0.0627788358138485,0.0781561976016878,0.0483511732975973,0.0491916587275371,0.0777101601319908,0.0445895587163832,0.00634217081326834,0.0127220831005827,0.0039405013842627,0.00584777517945753,0.00631242310642477,0.00354285812803104,0.00436142307579041,0.00691246887747441,0.00104323463548998,0.00385088434514231,0.00411494413953629,0.00719278454651328,0.00688991956539965,0.0061421429443436,0.00419091950404724,0.00866583582382744,0.00545477703042577
"2003-04-01",0.0572833725414155,0.0660720333041226,0.0709949441395104,0.0522671832355912,0.0472033582122663,0.0568490791395055,0.0430794819892828,0.050086371454089,0.0588517297257348,0.0554036133713125,0.0526731919216616,0.0641091879881889,0.0782421555802374,0.0497605030597628,0.0515723079889113,0.102784167470054,0.042767318878353,0.00475480446415483,0.00414970263293953,-0.00144977286258095,0.00444125225878108,0.000466808662667272,0.000660910080014819,0.00278112456784149,0.00489401624270044,-0.00508823852239296,0.00214125394861083,0.00110035061529362,0.00197491681686938,-0.00419161895351222,0.00114016153864782,0.000481772755348822,0.0113621210456121,0.00173426001605783
"2003-07-01",0.054947826742672,0.0757512537115557,0.0808742532079317,0.059806378701282,0.0599251951566512,0.0472110324777239,0.0426908932183426,0.0480225463292945,0.0624332305462468,0.052713192027975,0.0555269279448254,0.0656839216961362,0.0664468319416127,0.0413326080507211,0.0463131442401885,0.0951116925037815,0.045209071503059,0.0139526606807743,0.0067530816023681,0.00510908787912459,0.015837249268893,0.00470677363365235,0.00949610536173088,0.00743587120333124,0.0122692459871915,0.00160244170582416,0.0111568818440516,0.00866538081027393,0.00755736824733277,0.0124613050339481,0.0080000232863592,0.00986879010970666,0.0216903937584262,0.00824802825167326
"2003-10-01",0.0526371374542571,0.0729193344023874,0.0670998733774301,0.0616516778935651,0.0541171753978977,0.0547412511774867,0.0480745989254031,0.0503373519712754,0.0624649754187605,0.0516768135360957,0.0560503532467562,0.0643132638561141,0.071838864682324,0.052755405700571,0.0535366371612541,0.0787582294684456,0.0470270563299762,0.00126584540773689,0.0028178573101488,-0.00577493186818883,-0.00592541042488921,0.000564185481538314,-0.00232329256818653,-0.00286878978586719,-0.00105683655408946,-0.00684742251254934,-0.00136120963877906,0.000481778179231355,-0.00199451219743438,-0.00338169536874618,-0.00268375236037715,-0.00167178657399072,0.00151399442006929,-0.00182591547053685
"2004-01-01",0.0548905736212117,0.0705542470312501,0.073754631831999,0.0655839397351931,0.0578484245165169,0.0576794761707736,0.0466855449645902,0.0486355253787452,0.0656816101015414,0.0515909990665024,0.0564331210367529,0.0650322628063898,0.0642006543512856,0.0561233721695185,0.0470736683355006,0.0715100938562022,0.0467218550260268,0.00974561879315757,0.00388400660885907,-0.00108151058996358,0.00141956844779086,-0.000817229095681867,0.000912479904263291,0.000640627809986094,0.00363416620498984,-0.00317111141576049,0.00248698537853059,0.00438862424282475,0.00488206207209481,0.000590292163872966,-0.000649288221482469,2.03324968615066e-05,0.00846567388833874,0.00163272600179695
"2004-04-01",0.0544641609394172,0.0735274172676178,0.0728441393130555,0.0580293961941644,0.0570068200731057,0.0570159070847297,0.0435943396191139,0.0479513569855338,0.0590668700102132,0.0538836492897336,0.0524776798905656,0.0583084098184882,0.0726581146365434,0.0529605069352093,0.0540961874383925,0.0857858690612347,0.0463291754428817,0.0115001759003407,0.00844187102490191,0.00602642730389539,0.00767719280352697,0.00399501180728931,0.00784061784163737,0.00636570853804236,0.00719490438202843,0.00162554028303985,0.00695686102145638,0.00681133283549067,0.0058552643278337,0.00633223807844348,0.00729988003704505,0.00112194092366792,0.0168483170895271,0.0056268477173453
"2004-07-01",0.0623300343955995,0.0645498172178634,0.0719682519806971,0.0586924013518883,0.0548618027954597,0.0595509939008311,0.0444278791159385,0.0465872389724497,0.0606021564036951,0.0526802083233979,0.0628744883991607,0.0642842579555339,0.0758051235074325,0.0416026087231365,0.0507258502861857,0.0818013545268419,0.0466555321438887,0.0137929350424235,0.00767432227216278,0.0014257551797603,0.00695081143707671,-0.000485664011568097,0.00527226106752172,0.00464832925254122,0.00516636629691116,-0.00398040839040367,0.00344615458974063,0.00818018404161704,0.00131981723475558,-0.000660640475926992,0.00363497647779044,0.0046941049250488,0.0129282973800741,0.00178568684018877
"2004-10-01",0.0510891158163762,0.0825780787232699,0.0735718769567349,0.0539463002519209,0.0641759705924438,0.0563439941594933,0.0447314982236689,0.0449337660916073,0.0638720036508951,0.0517635330109636,0.0590727483863695,0.0629437410323009,0.0674520578899421,0.0547744106203184,0.0484292479199516,0.076377446677247,0.0439442099964967,0.00779903784376214,0.0128391114181331,0.00357980430958483,0.00292257272568025,0.00256456350328953,0.0028333343615366,0.00293260582701869,0.00386776796039271,0.00129309739984195,0.0037499132336324,0.00461286929579264,0.00472957606101031,0.00552071154485496,0.00404075241595415,0.00378372589678292,0.0118553389336941,0.00329847283471504
"2005-01-01",0.0492769320250803,0.073942152255778,0.0738641450415225,0.0590886205163047,0.0549690897864563,0.0533630546611838,0.0428951805125145,0.0464684924888313,0.0639886995969882,0.0548783281267559,0.0567446450497888,0.0645777700468906,0.0714441788993093,0.0586691903547938,0.0539837916103291,0.0765355589629924,0.0453101700644805,-0.00236641701687323,-0.000222704683997179,-0.0108297770227319,-0.00669507886933138,-0.00517843409023912,-0.00522571795797724,-0.00428232349111961,-0.00146050436881692,-0.0126382032842094,-0.00406928946537048,-0.00599733952078859,-0.00537546506406017,-0.00788347925994314,-0.00408497774729629,-0.00792920348236685,-0.00810549014148648,-0.00517033867180422
"2005-04-01",0.0516501201256317,0.0694672468630197,0.0713786085993869,0.0579857442213688,0.0611859292977001,0.0606855186352456,0.041597377576688,0.0484567741698487,0.0585437583310005,0.0489813457240079,0.0521374915516286,0.0622160396549345,0.08315507824099,0.0548888291528962,0.0551371210683412,0.0787020097734548,0.0438310070138567,0.00792634051225706,0.00674998391276372,0.00145147080629699,0.00538388678899808,0.00194706488584251,0.00358849071393274,0.00439667583353013,0.00634260207920327,0.00119864643645472,0.00415570352584868,0.00528355469950336,0.0045130937343928,0.00818255163394137,0.0025329086781479,0.00150622554893166,0.00789114830590437,0.00343948747462642
"2005-07-01",0.049603857321689,0.0790976355073833,0.0767199582531098,0.0553942785059161,0.0587747342896605,0.0561996530388456,0.0449737614690127,0.0541125491260581,0.0657332802623488,0.0517260538755718,0.0504781090196453,0.0663174868381876,0.0753215136733492,0.0493246169922525,0.0472575329424517,0.0755429801786638,0.0434219987058541,0.0073240248522329,0.0100569023015733,0.00305221086985233,0.00294209924185222,-0.00207870948736596,0.00364076094139305,0.00543964209064188,0.00517210115165451,0.000560127924331836,0.00313750265447814,0.00593488337419384,0.00712283052479615,0.00942931526503548,0.00445573998864227,0.00538647544225863,0.0113360233302764,0.00585752983284587
"2005-10-01",0.0507989073917993,0.0678596587566364,0.076384112652365,0.0605027110238618,0.0691572264127129,0.0522171074662766,0.0425636973237951,0.049811012466541,0.0598366799887525,0.0533988438236717,0.0526218569294415,0.0624769775559483,0.074061245234199,0.053994716390852,0.0549429035810235,0.0743559789412896,0.0450163640608339,0.00547997546924207,0.00871578648974615,0.00130054251152444,0.00496729246096433,-0.00195080476546283,0.000737906013105054,0.00121962375309611,0.00439503660177586,0.00188980965747984,0.00250048236586348,0.00376706588987715,0.00441979247921882,0.0079092139259549,0.00519213597980094,0.000176062653615492,0.00970400733779647,0.00232491413688998
"2006-01-01",0.0565560907589728,0.075595234306836,0.0767114346149221,0.0567377328699611,0.0595509355348799,0.0570549027216353,0.0416939721105073,0.0480559047577857,0.0599567712878764,0.048372756361382,0.0549436401864915,0.0578731317518646,0.0803310516863826,0.0439536021990041,0.0461986524522535,0.0940859592134311,0.0423282271858141,0.0207152573285896,0.0238783624095331,0.0190164913704407,0.0217950706692042,0.0145023456025622,0.0153203677155425,0.0118550449040124,0.0141987389225731,0.0115839794924868,0.016180645553661,0.0153805449633516,0.0170309352658081,0.0207846583418998,0.0143357023411336,0.0129225324325908,0.0297647111964839,0.0115785345167249
"2006-04-01",0.0560494376312705,0.0685917373132759,0.0748535865531281,0.0547883261259528,0.0572471480090847,0.0561576637126715,0.0409398172803638,0.0548894273455691,0.0541240247414669,0.0497225173427486,0.0525420503450154,0.058453750240859,0.0830633788934259,0.0480072543939854,0.0484847273003282,0.0997407437889345,0.0423444089819195,0.0174665235975054,0.0226107648346413,0.0181372310629212,0.0200354015593068,0.0133810216415646,0.0140517271663004,0.0109036446775863,0.0204729912026013,0.0132400398353861,0.014980133953155,0.0164211703378858,0.0168769808405146,0.0192289743962414,0.01287133746097,0.01588301572586,0.0265363790747543,0.0128208425827949
"2006-07-01",0.0696380719514557,0.0631455007819455,0.0747911593869606,0.058900077329393,0.057405733630099,0.0536640735972721,0.0420198750811386,0.0467767041598634,0.0598000637372979,0.0500682225226103,0.0677881167610079,0.0651746181495945,0.0622704093979611,0.0605029641460392,0.0487464793478401,0.0769661554218761,0.0423417745976451,0.031657941769995,0.019636529067439,0.0229998015389519,0.0249317642999687,0.0177758573285353,0.0201924170652389,0.0165774693363877,0.0192000146614575,0.0177012018032914,0.0200072619492151,0.0291843758049661,0.023993182889586,0.0248131952824864,0.0235975342308002,0.0143667729865408,0.0281591271532647,0.0149445935953474
"2006-10-01",0.0479268934828077,0.0773046712842512,0.0797400307834684,0.060565997908106,0.061925618290183,0.0510877336637978,0.0405672052024298,0.0496647309877808,0.0581518263727206,0.0493852692182172,0.0572004948151518,0.0581550098305172,0.0758947863132798,0.0548126268261603,0.0526066653907101,0.0817739082277928,0.0432365314026255,0.0100402400362024,0.0149904037618652,0.00482327375837909,0.00702545186681987,0.00606164490780784,0.0111084359538064,0.00760511986114226,0.00961379941567804,0.00780386756305446,0.00765585922773597,0.0110001833938309,0.00839402356011901,0.0158821049360625,0.0153312897316495,0.00812390445862647,0.0145755216919864,0.00628650756080804
