"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent"
"FEDm_39","1997-11-12","1997-12-18","1997-10-01",68.7586206896552,0.0330820887156417,0.0432649150372849,0.11625389154236,0.0388817949298281,0.032827550000447,0.12508493515157,0.0410206878187226,0.0320543081675906,0.14390737164762,0.0298616213557017,0.0340925908484278,0.0781309459461009,0.0370517645669599,0.04081608403608,0.0631980824886208,0.0355682737654483,0.0347217276177812,0.0401813663638148,0.0110577803994543,0.0184708085087744,0.0118108420121046,0.0171686300382195,0.0142379086071362,0.026269751622378,0.0127769819649877,0.015010762469337,0.136007675097068,0.0110724933977274,0.0132949204129088,0.0388358276653368,0.0110251487042903,0.0108980414256334,0.00340276968190377,0.0148396744731421,0.0182244007724339,0.0184720495661811
"FEDm_40","1997-12-16","1998-02-05","1997-10-01",68.90625,0.0311401672605027,0.0377034085253577,0.11852037080521,0.0411913080405614,0.0378047126381573,0.120224773488044,0.0407987769988093,0.0389136192892662,0.136225166726573,0.0333415841369876,0.0380860847351259,0.0798464557257233,0.0349565635567315,0.0356735864909106,0.0652450493187573,0.0380245478427322,0.0337014226838958,0.0386024017366545,0.0143928386337452,0.0177099335765334,0.0303375057776744,0.0194938145795551,0.0245109282005285,0.0421762020291254,0.0179303757568526,0.0220780508048085,0.141578564901645,0.01563969376041,0.0151851057804808,0.0301245186792827,0.0183654710431452,0.0158672770229566,0.0219724138241444,0.0223214727445804,0.0199364321758829,0.0211597158144494
"FEDm_41","1998-02-03","1998-04-02","1998-01-01",73.1212121212121,0.032129833279104,0.0374702008281782,0.122165380328388,0.0344745111447729,0.0378253493999911,0.115137832921848,0.047069788675968,0.0342987930510919,0.151165733517196,0.0314298199570212,0.0337813361040905,0.0809884871305864,0.0344746907725971,0.0353266346487,0.0596934677832357,0.0341939143018244,0.0343927752671072,0.0439814508882989,0.00785355521387458,0.0101741530574022,-0.013920970061716,0.00920926648232321,0.0106051111468592,0.0391818042393746,0.00703817165534534,0.0106972173120762,0.0647134541234153,0.00625306215904357,0.00398436228830605,-0.000672626535607117,0.00528721006643463,0.00921384978834984,-0.00823171549394073,0.00687704657181871,0.0076813128287341,0.0109624819060403
"FEDm_42","1998-03-31","1998-05-21","1998-01-01",73.4,0.0359632026305685,0.0427737473022275,0.127552001508171,0.0322672406504087,0.0361055366561937,0.113864718503384,0.0472326932133301,0.0367848042881677,0.135415028854002,0.0337213895969057,0.0345228113860921,0.0824166603485739,0.0339715366397122,0.037815142979012,0.0636704442062811,0.0305499772608006,0.0344952706894018,0.0408777932867674,0.00449632257591339,0.0132266364865346,-0.0119727262695419,0.00565236847239743,0.00943275437779414,0.0333950929385229,0.00596672960473246,0.00990615756153577,0.0128265062364501,0.0116053381590076,0.00506265634536844,-0.003650881419292,0.00689849495837725,0.00951154602042792,-0.00339356098987742,0.00646497765940152,0.00779954920408883,0.00898626813618897
"FEDm_43","1998-05-19","1998-07-02","1998-04-01",80.2727272727273,0.0343824615119621,0.0360566549079208,0.1271365585427,0.0314410587564111,0.0416467473501355,0.118402780531649,0.0481822523934695,0.0324381154132253,0.135488821214835,0.0329484918012371,0.0326509294690114,0.0833580259732221,0.0373988555453161,0.0351775646892423,0.0642844568581679,0.0366684488415533,0.0345238764061033,0.0378138997938394,-0.00663209577971697,-8.82469981130509e-05,-0.0419935447422968,-0.00460142089147486,-0.00846360511761247,0.00802735511488999,-0.0125313485283451,-0.000365661336520847,-0.0069282209662596,-0.0027662311343874,-0.00869197768576935,-0.0127535839565095,-0.0058110490040854,-0.0046916711454589,-0.0227892832025268,-0.00504476902302378,-0.00147649952809489,-0.00855129835305123
"FEDm_44","1998-06-30","1998-08-20","1998-04-01",85.21875,0.033489426544659,0.0380808785194353,0.121627402501296,0.0325769535505016,0.0335731179758524,0.117094322451908,0.0426676937366298,0.0344220225060438,0.16267109838387,0.0297208594489418,0.0345712559527467,0.0746911028264481,0.036920366509248,0.0372897978202415,0.0673938377179885,0.0312885809217118,0.0321390450732561,0.0397822375592212,-0.0075855102756877,-0.00975305848645556,-0.0168048517018217,-0.0059215012910625,-0.00546974740265087,0.0160466164439398,-0.0103541890664811,0.00253156821836142,-0.0260583025783204,-0.00687005243405307,-0.00655458871063528,0.00703462199556484,-0.011715367866654,-0.00331467497995457,-0.0425232484030771,-0.00530342759650229,-0.00312205857365884,-0.00374800338438774
"FEDm_45","1998-08-18","1998-10-01","1998-07-01",78.8125,0.0333614513438262,0.0401372648505168,0.130143056752655,0.0347639796549008,0.0341851643569932,0.108972122517117,0.0421338756371496,0.0356535741193788,0.164714270017431,0.030148100560606,0.0341125210304795,0.080189325305252,0.0303782337440317,0.0358773865746537,0.0672058914990804,0.0294667830466119,0.0333814492429997,0.0351755497463163,0.0027849170234281,0.000660069064963581,-0.0129365000898316,0.00559523096511835,0.000472620032158449,0.0328772231504812,-0.000156122812672634,0.00636541689577291,0.019801535549434,0.00424892405845815,-0.00732843113875345,0.00452386545599803,0.00241437876229848,-0.000336032994533516,-0.0144241281780968,0.00276153887773306,0.00271149899760483,0.00336415310888409
"FEDm_46","1998-09-29","1998-11-19","1998-07-01",80.4516129032258,0.0277606815904171,0.043606022279023,0.122319001861167,0.0363821384907408,0.0411031432615013,0.12273654811691,0.0403060361083294,0.0339980529333005,0.141564630212061,0.031435524698207,0.0325999622627381,0.0699252625026443,0.0311126094896261,0.0420149667705768,0.070835882618402,0.0310545618604337,0.039378006518711,0.0418669684252115,-0.00626899997467576,-0.00862941653919359,-0.0644352800926515,-0.00534173383802149,-0.0126400044545513,-0.0109435427968582,-0.011027733048507,-0.00482600711699633,-0.0154553072412594,-0.00742673475810077,-0.00640935821505986,-0.00494155084156792,-0.00736370640535552,-0.0108764766741791,-0.0328649845780747,-0.0035559095641447,-0.0065164446457625,-0.00484574625919162
"FEDm_47","1998-11-17","1998-12-23","1998-10-01",83.2941176470588,0.0321432266798655,0.0485091467726379,0.144069378764694,0.0321397670658847,0.040535901817375,0.109640101332706,0.0426560344046296,0.0355907913433671,0.134751787613836,0.0335169081032949,0.0344999345375373,0.0687925886289099,0.0377814447881107,0.0423363283767086,0.0594195671869469,0.0307297357187343,0.031095008949235,0.0417923479155262,-0.0171018369246111,-0.0193171036577526,-0.0977783970417447,-0.0145549412223392,-0.0189523557556261,-0.0249227866836755,-0.0248201366818619,-0.016549744115549,-0.0594253627368414,-0.0130003157611102,-0.0163897781919456,-0.0253025088455027,-0.0182168408662993,-0.013728847052508,-0.028698677730246,-0.0117107091543038,-0.0146703579258352,-0.0169109444806477
"FEDm_48","1998-12-22","1999-02-04","1998-10-01",70.4193548387097,0.0314373528543667,0.0430610462297847,0.121192424161193,0.036551896337112,0.0405829031927684,0.120908631749055,0.0394085480730524,0.041281968146272,0.142358212270334,0.036831589479485,0.0335447596831107,0.0665745911481867,0.0330639120420544,0.0374674184054636,0.0643286003937407,0.0335205696794398,0.0342956019245107,0.0435899742300698,0.00800351188618264,0.00787158934655405,-0.0002773929368685,0.0101572645465339,0.0161354708943902,0.0116435568220841,0.0112102760712158,0.0144037936737987,0.030933114161643,0.0115245878072917,0.00737912119042574,0.0137958355878325,0.00559392444308937,0.0111154251160944,-0.00224703857229257,0.00831038699483836,0.00452600267014862,0.0109709848382056
"FEDm_49","1999-02-02","1999-04-01","1999-01-01",71.2258064516129,0.0321574814270471,0.037784812926889,0.127184873081722,0.0371741285133735,0.0336820507131591,0.10771314747449,0.0399616507650817,0.0379433599333704,0.1516430599933,0.0337355140993569,0.0360517818326894,0.0750171005348991,0.0359838667507249,0.0378348261501333,0.0658446395395057,0.0319223922583996,0.0355624422608865,0.0428028717449719,0.00773831208667907,0.00890110970842715,0.0151360313660435,0.012205955349597,0.0107440672787069,0.0174501381298663,0.00527082111341389,0.0134135825416245,0.065404236339267,0.007335217490912,0.00235333564020212,0.00662711047918731,0.00631964297591385,0.0103072428922136,-0.000771685131984138,0.0098178992852329,0.00879185797561756,0.00728757046356733
"FEDm_50","1999-03-30","1999-05-20","1999-01-01",70.9677419354839,0.0356541444571895,0.0431029454141256,0.116219574669797,0.0397489934013227,0.0351948886423655,0.103852743868781,0.0476900560393013,0.0431980826528258,0.141324457941804,0.0335200847708985,0.0345129439814769,0.0866255759550085,0.0356774929854419,0.0361019805775445,0.0572639799419366,0.0308736377781807,0.032334787248455,0.0471036296735454,0.0196348494038745,0.0158423318419162,0.0518407991976718,0.0241923439819163,0.018082421164558,0.0241734326162608,0.0179100739966867,0.0328888742629795,0.0807503233883877,0.0152030299283066,0.0130023472890694,0.0419489233656692,0.0179023993573843,0.0166145129939586,0.0117474875188518,0.0154704527263053,0.017539039250581,0.0252801691502871
"FEDm_51","1999-05-18","1999-07-01","1999-04-01",73.1666666666667,0.0347094054063618,0.0398989985800064,0.119729102006659,0.0327414427352977,0.0359589471146788,0.101851392229238,0.0390277496436692,0.0382992954296396,0.151038217717022,0.0323314336497964,0.0327421670067038,0.0922131522811415,0.0352635832839361,0.0364627267903891,0.0676777995152401,0.0337429543232789,0.0295843352901141,0.0467272969968273,0.0151920863708155,0.0205234831875678,0.0319464084770241,0.0147274592891271,0.0160130548947778,0.0360391237315402,0.0151860947244865,0.0199523232573512,0.0945214219016596,0.0152878658332767,0.0127086434314271,0.0397165410773083,0.014863425182678,0.0170874773206063,0.0133864859826619,0.0158207002337802,0.0167882865235534,0.0152509286576775
"FEDm_52","1999-06-29","1999-08-26","1999-04-01",77.2424242424242,0.0338090469058072,0.0469921946236605,0.112307658056054,0.03165400816359,0.0327675820493065,0.112004809158608,0.0430860373594676,0.0355099823345811,0.159738733327443,0.0319146316290529,0.0301159008678268,0.0966774892076778,0.0327631129919391,0.03324736706883,0.0591997084620936,0.0324275881533073,0.0331934146693778,0.0425907349713778,0.00922349584690546,0.0179121298919476,0.027594776930059,0.0105677709198591,0.00861635875060725,0.0119361229679122,0.00788788598858726,0.012429416456303,0.0943735787677411,0.0093277702889503,0.0101814284485498,0.0310379698685422,0.010587763383811,0.0102545374160537,0.0256154721558792,0.00926674665995936,0.0123226960607006,0.0100187406226693
"FEDm_53","1999-08-24","1999-10-07","1999-07-01",74.53125,0.0349516804082965,0.0442621597617544,0.133364618738595,0.0350787727712415,0.0318316541722405,0.105415342240092,0.0429400369680707,0.0372641128298849,0.141394114353862,0.0363172017182051,0.0341475273617831,0.083887887452358,0.0316679885042701,0.0344550098289685,0.0639503812128553,0.0358952913959265,0.0319701312491751,0.0412060890324207,0.00412385269513623,0.0076198274745197,-0.00331600186855592,0.00578762040952406,0.00535983697665057,0.0105806796814521,0.00453348264194796,0.00633791412349166,0.0649273995286765,0.00677756633417029,0.00440088274941729,0.021581462534675,0.0059007828167223,0.00533507141071485,0.0106650525280968,0.00741091401323213,0.00540482249329543,0.00772424350148822
"FEDm_54","1999-10-05","1999-11-18","1999-10-01",73.0666666666667,0.0339815516830986,0.0398540514892834,0.12825875368526,0.0325564774972975,0.0343427195810681,0.103289248893031,0.0478184459229773,0.0372547697561128,0.136264945521559,0.0354640395029158,0.0333967758983268,0.0955954742726882,0.0344550485287471,0.0368224046596845,0.0659611033678865,0.0331866707594575,0.0318041614481164,0.0396933575324889,0.0173259938436638,0.0227732381745846,0.0614576817613762,0.0149314503994418,0.0179801875021155,0.0263259951304636,0.0218654757685803,0.0239557001396884,0.11823372577513,0.0165468025091526,0.0184449209529882,0.0552042238642386,0.0192680323740641,0.0213887728832361,0.0375569184122705,0.0198571053362791,0.0176936461965685,0.0123754982498324
"FEDm_55","1999-11-16","1999-12-23","1999-10-01",79.1034482758621,0.0317744467685481,0.0415784170112776,0.125583551760166,0.0357134413805305,0.0315845519811592,0.104473590362152,0.0411433830465972,0.0342208268788108,0.158184020672231,0.0290780762970045,0.032508632505859,0.0912934104621049,0.0328712531432967,0.0336451248896004,0.0646401273337299,0.0333430855786158,0.0357864260683319,0.0425776338599851,0.00849984009239717,0.0119156094042604,0.00250030248030725,0.0126521154488833,0.0105766973060205,0.0121285381091682,0.00552012715042067,0.0103123439297168,0.0504189710925042,0.0104508326063417,0.0110330246342998,0.0209652346103971,0.0105378582980606,0.0129082440037044,0.0330963535658583,0.00930980621998066,0.0112284771610319,0.0138358647469501
"FEDm_56","1999-12-21","2000-02-03","1999-10-01",67.3,0.0341465207443177,0.0434931014720637,0.115937714818097,0.0416952081876175,0.0363775961752351,0.104898783989258,0.0427318520651472,0.0373356964284201,0.149657951399897,0.0343604260395179,0.032370048846122,0.0847307044622447,0.0336176530678377,0.0360077625239268,0.0614522157911221,0.0331377925282669,0.0316410771371613,0.046407894323747,0.00913369779747019,0.0123059830442466,-0.00349051944259725,0.00615038784138092,0.0123571571656711,-0.00952551821352819,0.00393331828179895,0.019511814718937,0.0870574577608586,0.0079804317499071,0.0106790024817759,0.0290430381756336,0.00617257872600963,0.0153557146579963,0.00967285794372571,0.0062356817483708,0.0125927300190271,0.0139675644971896
"FEDm_57","2000-02-01","2000-03-23","2000-01-01",74,0.0341084669595206,0.0412337416638911,0.123396436449057,0.0391486350007063,0.0365116993375054,0.101563579354167,0.0514476010957947,0.0392379424146665,0.126295804182561,0.037677813762934,0.0362480461456081,0.0907026367584787,0.0339022417820707,0.0351695014323282,0.0567265300058119,0.0359023201320838,0.0358934821127693,0.0448335214100468,0.0111016764560251,0.0121933338223104,0.0416024681852637,0.0119846157012215,0.0151732281822506,0.0287870251308121,0.013483353158478,0.0166912787090279,0.0500203348778672,0.00997719819391429,0.0108248804454367,0.031947205148765,0.0146136092368463,0.0111544477509687,0.0142356156198059,0.0097415671043783,0.0125024308301116,0.0175706011721963
"FEDm_58","2000-03-21","2000-05-18","2000-01-01",64.5,0.0337460957214787,0.0443293662097328,0.116427020768702,0.0373542009686112,0.035766322684472,0.100442803164462,0.0469600621916128,0.040081868759387,0.139196275094243,0.0333747384447365,0.034705114396737,0.0871241566361883,0.0349578973611986,0.0433220586318865,0.0584965183230804,0.0313242411108106,0.0374815372871603,0.0449097222455006,0.0182362650553469,0.0254333433144271,0.065921568161143,0.0170184388094614,0.0181311174406041,0.0408984266456654,0.0235551173027362,0.0247906284722022,0.104262037726465,0.0196799173767095,0.0169323993384999,0.0612722743775838,0.0179473190864438,0.019940146666574,0.0277643566315905,0.0149887534901391,0.0249840642405504,0.0256177100611273
"FEDm_59","2000-05-16","2000-06-29","2000-04-01",68.5555555555556,0.0357088822283334,0.041848007008016,0.132242168144774,0.0410314405022791,0.0369911988314973,0.0970056049902329,0.0445677782576998,0.038424127113196,0.127898699760536,0.0374223161250639,0.0365793912842625,0.0783969062004537,0.0376965002426662,0.0366883931954715,0.0674059101058146,0.0326535708210631,0.037207190802186,0.040231914386454,0.0167376322223803,0.0167251494145162,0.0137814452466384,0.0224420767337777,0.0173750193884914,0.0229213464929546,0.0113840500288561,0.0146778199645688,0.085161464392976,0.0153928885810755,0.0196015386712705,0.0375454334012668,0.0149813897788173,0.0197264769881611,0.031645206206394,0.0165712614985298,0.0244973073069918,0.016951250393901
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0300821654041525,0.0420651479539148,0.135046134679815,0.0351877362292848,0.0399588027064186,0.0958323429041854,0.0455181828819363,0.0376004481543703,0.137480024684713,0.0356111869466712,0.0343097400088191,0.0881895898580521,0.0357417025995413,0.0378472869614679,0.0502852882912003,0.0351396790501152,0.0342401626729921,0.0498643780123505,0.00505891874425309,0.00684753883120078,-0.0074839697731897,0.00395340826018999,0.0078890801727831,0.0163177029001274,0.00456640427930604,0.00726278624322169,0.0324490621162079,0.00545109373616097,0.0047698541703594,0.0173861633650562,0.00620292896083404,0.00386084554820109,0.00447885761981535,0.00578053044005397,0.00563845487437923,0.00259405834443945
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0357335174586275,0.0413904755175791,0.129114341550403,0.0371758610211678,0.0399631831613946,0.0941745043339158,0.0437784382082492,0.0382063203402297,0.146501142112579,0.0333155870702211,0.0354487855365614,0.0926115430144357,0.0297682601313555,0.031289471493251,0.0601959017225786,0.0307304920298014,0.0365476640032085,0.0440545112944403,0.00413416481262388,-0.000254609074271502,0.0271756054047545,-0.0014529482812596,0.00708287328725471,0.0146233453600672,0.00791497590883642,0.00473753978737078,-0.0183974694915028,0.00558217054674788,0.00431554198498755,0.0180864899148304,0.00352322287604099,0.0021407276303545,0.0111771949980945,0.0037897620809998,0.00371090641946796,-0.00230263280745934
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0319801443944374,0.0384884253284787,0.14718811943933,0.0391132377906772,0.0340115133806424,0.0863361057208528,0.0421903353504494,0.0394609051189847,0.155928317728717,0.0324764632813763,0.0359807520570801,0.0863488562351046,0.0322476347928252,0.035270468254317,0.0557684525893298,0.0308139853290753,0.0332790332778732,0.0431172499304491,0.0064082469660923,0.0115459400678942,0.0183950111287408,0.00694187060294234,0.00917959614845125,0.0203193958626603,0.0103234485339481,0.010711860604151,0.0675332952181448,0.00783423523022001,0.00899014320344299,0.017580890348421,0.00685849618601958,0.0084069706894613,0.00106189009660194,0.00769779189894995,0.0114440394093805,0.00894697758495214
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0336460885765446,0.0468561371868938,0.142200501954327,0.0341719902950711,0.0386432125649836,0.0924755989490938,0.0432985561142568,0.0396686676651576,0.153773847861769,0.0287324191401099,0.0318429899465772,0.0855265858800791,0.0347252171946614,0.0377305008010745,0.0557769606971544,0.0293695197495159,0.0339342927837326,0.0376269126389974,-0.00151981791474354,-0.00570283042388986,-0.00907659063887298,-0.000459313384849378,-0.0046972810309321,0.0182415904522272,-0.0063800140755577,0.00726457035725971,-0.00592080963166727,0.00409712624478764,0.00162146041125928,-0.00143440147480685,-0.00156557262783829,-0.00747665584606265,-0.00726611193231621,0.00112011217897665,0.000556453171169622,-0.000880824427752201
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0294420187575816,0.042062934397988,0.127906729491519,0.0378554919115636,0.0368840816793667,0.100360991354899,0.0468839964120027,0.0342889904303595,0.171670417119129,0.0323748206392454,0.0328783358037305,0.0796533742437415,0.0353089414906085,0.0322464527772083,0.0557063653714189,0.0313189847353048,0.0310711282455479,0.0420859451387854,-0.000409880218963874,-0.000255074692815972,-0.0219345518809325,-0.00610438005165682,-0.00324303816528687,-0.0165215524332221,-0.00873843264082238,0.000552291637488659,-0.0107011542397677,-0.000520189111324352,0.000144968639626847,-0.0043145843531713,0.00038961901232551,-0.00670965597208487,-0.00388977900248058,-0.000965867489979389,0.00263239139873415,-0.00378950529009598
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0345206530478324,0.0390901918419851,0.137072458752636,0.0381608720391419,0.0340749164128205,0.0911831253744858,0.0447878765339923,0.0384679887314846,0.161465386887352,0.0346694703321005,0.0315159653158804,0.0744830427523661,0.0349559803094806,0.0389980192199832,0.0540350365148466,0.0317219162989972,0.0361426445833252,0.0446544550512891,-0.0119769958595077,-0.0221167959556814,-0.0754055922497277,-0.0188800278077899,-0.0158523401858865,-0.00914987802905352,-0.0204380820706228,-0.0202313578243199,-0.0958302246632779,-0.0171249792711805,-0.0148897068202119,-0.0215834611858062,-0.011988439958343,-0.0179736433481472,-0.0445596691280958,-0.012110060665892,-0.0164465869049315,-0.0172355274949232
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0310915959795222,0.0448312463676943,0.142411469324512,0.0373009102058827,0.0371590041437285,0.0982687583491298,0.048674599062627,0.0375186271567931,0.144294146457906,0.0337457690684972,0.0337513466671638,0.0645641010242523,0.0317839576771377,0.044440022225871,0.054942126975934,0.0326035090277664,0.0393521661438858,0.0432666441416971,-0.00163320039172815,-0.00379367199714355,-0.0283194889232903,-0.00286921494707244,-0.00123303037547757,0.0140946704053844,-0.00317070345310513,0.00176646135014477,-0.00795007216216187,-0.00628263823432454,-0.00329470121304491,0.00468553214294655,-0.00286126521920522,-0.00542905269885605,-0.0178045504939039,-0.0041012107709194,-0.00451119954604938,-0.0050004690751186
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0369689289981222,0.0442154803047496,0.14023080306254,0.0361691756748224,0.0362601913339483,0.100137530957306,0.0505844539452248,0.0383434517620217,0.138815540192576,0.0360629484114518,0.0369921499265884,0.0772309090143245,0.0328485541177291,0.0364281789376176,0.0540530186832405,0.0336945363554326,0.0316926542807171,0.0392714940415876,-0.00669736750770685,-0.00609876863337618,-0.0369549427461067,-0.00701457891740946,0.000388811002804313,-0.00931242982169103,-0.0107944139306475,0.000825781032697458,-0.0266107784084315,-0.0037752686001144,-0.00382601153952801,-0.0140614874563229,-0.00183757521137051,-0.000965545820948531,-0.0273193309445967,-0.000956371524309178,-0.00386002403787432,-0.0067165697548695
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0341879700161067,0.0446809716440484,0.136966640093632,0.0376066314320829,0.0368644714183413,0.107442436208181,0.0490781696217763,0.0367499610609943,0.147305460575701,0.0329211987779767,0.0345033208611015,0.0680406745211058,0.0356900719371653,0.037775965295554,0.0484017784570007,0.0326995418770305,0.0364539811260604,0.042630755076141,-0.0152691260954527,-0.0197438950661981,-0.0729112874647575,-0.018244539834272,-0.0110769541310684,-0.0339343214599082,-0.026068113194522,-0.0087363066615786,-0.069817735183306,-0.0121871548206414,-0.0131516565707368,-0.0372152723015633,-0.0172634283710436,-0.018363595209561,-0.0408672910745272,-0.0130431622921489,-0.0114968944570046,-0.0221986559243346
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0345911726695766,0.0443733586612415,0.145197207520347,0.0379439770893056,0.0354575066142729,0.0856671064592735,0.0536789957810043,0.0369763679477097,0.131751120822748,0.0340149509960612,0.0395276986115161,0.0704483268541999,0.0381280337830335,0.0417090418422062,0.0573131569110966,0.0376577764390869,0.036128197567021,0.0394360034303001,-0.0185209244999115,-0.024480452557725,-0.0864853359584562,-0.0206776229698306,-0.0154503222860286,-0.00866991697985003,-0.0222110338372583,-0.0155309613224615,-0.0875746393885686,-0.0175524301324785,-0.0281563997525595,-0.0346664225966384,-0.0226426165894604,-0.0174237874409068,-0.0394813073804606,-0.0125033214986334,-0.0119657825380471,-0.0211288507739623
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0335326239089271,0.0504202680779606,0.149617454352415,0.0357490680595875,0.0375787754406171,0.092841548655588,0.0615611460546672,0.0372139343566262,0.112812994222434,0.0392417655082172,0.0356578488258986,0.0738658081178663,0.0333318888307821,0.0415453244165604,0.0546239857653045,0.0314777261993353,0.0391393454444568,0.0397884937627563,-0.0227773291192074,-0.0324852104950098,-0.121906115082559,-0.02305101910626,-0.0221621923367972,-0.0347764704283706,-0.0398612562217655,-0.0184869741381339,-0.095891308222606,-0.0281568288993326,-0.0225369551214252,-0.0634544412615496,-0.0185963470777363,-0.0258594068198625,-0.0231513181932265,-0.0177702788011871,-0.0274531364039825,-0.0335013749409334
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0344469905873346,0.0423468697091419,0.132543605653125,0.0350247665211176,0.0379873428470712,0.0976708960963775,0.058771083802616,0.039821400376187,0.126912001898146,0.0399157936366721,0.0340007086585948,0.0669770738507844,0.0404513364414788,0.037887643468663,0.0570964255943954,0.037617427412532,0.0355933864381916,0.0449352470075706,-0.0182254674197173,-0.0193837268735397,-0.0867370338107407,-0.0296988130840171,-0.0215150201798798,-0.0382012750818117,-0.0463235298853889,-0.0235108800664984,-0.0743633514302629,-0.0243473113408941,-0.0190345312296933,-0.0353252934950318,-0.0219349014039363,-0.0204222396787739,-0.0303936511285237,-0.018382023106782,-0.0170769114216751,-0.0316054026129643
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0355135848900803,0.0451478771767273,0.136807228885405,0.0368370613344254,0.0415918194319231,0.0922012138059532,0.0538817012454077,0.0388609108553916,0.126403318233742,0.0382222444747763,0.0348557413775198,0.0658686330611376,0.0374483723828343,0.0395274287388652,0.0568599543397783,0.041774862388793,0.0356315087634508,0.0425665386137897,-0.00981803660675897,-0.0180748924165005,-0.054093217600536,-0.0131598425787622,-0.00206847003984308,-0.0254642309131309,-0.0187521122120127,-0.00723920653020025,-0.0370390398774682,-0.0101966654408428,-0.00968285768359032,-0.0206389656788099,-0.0153257140871616,-0.0166907417264194,-0.0249767845267706,-0.0193285702335302,-0.00960537673257647,-0.0108896471574133
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0353164028758689,0.0417984087023074,0.146679348587324,0.0361376185014515,0.0342391090189616,0.0899666632553917,0.0563217235065864,0.0380001590894995,0.133002270725824,0.0348190166486217,0.0328363758539502,0.0724210376410231,0.0354359593116885,0.038555310517247,0.0600388639019295,0.0364634882331716,0.0386343423178541,0.0393339013112992,-0.00759366734996603,-0.015013595641463,-0.0442050918033802,-0.0141509202281719,-0.00936392519477284,-0.0194177621026844,-0.0132958600558224,-0.00791168573986484,-0.0210963713513532,-0.0101800611976918,-0.00701495372663495,-0.0226228378490543,-0.0111290558777886,-0.0128681691093691,-0.0157893898960312,-0.0110098081168078,-0.00494782891326532,-0.0117686235924641
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0338739183228754,0.0398976541706478,0.134627393260158,0.0376949758078059,0.0329284296920646,0.0942351298129287,0.0506313637464379,0.0386764879717367,0.148491739673598,0.0350488188081436,0.0364304642866008,0.0617100956920942,0.0344973920467355,0.0420213124933921,0.0558604526494956,0.0418678815279889,0.0402248536597013,0.0412816363775949,0.00776693088887394,-0.000430888391775584,0.0238188457531516,-0.00505115855115121,0.00889913899108193,0.019097768579979,0.0100972874220561,0.0139925268541287,-0.013930854727045,0.00978931496323787,0.0047750462946943,0.00772415850428016,0.00234048696797577,-0.000416436930825653,0.00119404701865559,0.00567638040540626,0.00393624004863853,0.00343958700018661
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0313254058453294,0.0449921873169117,0.1332601387633,0.0385735038429386,0.0360369331641103,0.0993177435114444,0.0502703901238257,0.0439236084715206,0.148021541922415,0.0311572816396927,0.0329488347286759,0.0649901856881121,0.0339254297798272,0.0416665249504936,0.054075278380629,0.0404416673669555,0.036081363350733,0.0389919811530851,-0.00370501674267228,-0.0212906647456958,-0.0311541146885779,-0.0047174663814328,-0.00569906129456019,-0.000484270465171918,0.00154971925326408,-0.00228709986736043,-0.0232967752042955,0.00108003606067723,-0.00166979962806702,-0.0140250353700037,-0.00278036859647137,-0.0158666820775804,-0.0135998417887842,-0.00602338443687572,-0.00226383234792566,-0.00449763601869147
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0382863200552774,0.0381548156011246,0.136220887028745,0.0383634723920385,0.0373860195220813,0.0904467663711539,0.0447020816637864,0.0424715108505565,0.133021892234506,0.034482351246051,0.0433518558071264,0.06983717627807,0.0334688125118616,0.040400025171177,0.055843381571569,0.0404650850503861,0.0380041216512338,0.0450934249932563,-0.00117019111611018,-0.00243995416563467,0.0191143843393712,0.00222519919004474,-0.00245039392539893,-0.00322009298629871,0.00113914369691636,0.00858713058875728,0.00428815170385752,0.00276461766492127,0.00812090187567892,0.00889085801094563,0.00246692961633276,-0.00574821990642568,-0.00477512444521793,-0.0126087736560029,0.000816564634203677,-0.00202714612866115
