"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent"
"2001-10-01",294.196814562002,0.0528801858432947,0.0261001147683311,0.0558954854674799,0.0605794212688245,0.0274287782906863,0.0369839529130459,0.0673327055571275,0.0778888143062608,0.0275649522980524,0.0334221927191337,0.062020515796995,0.0525131109186755,0.0378195044382757,0.0660616392576141,0.0398124305286403,0.0426451868242648,0.0643754626949052,0.0356760637429951,0.076105257278597,0.0568942250868006,-0.0114866968528424,-0.00541559852320135,-0.00846852824431307,-0.0268001075088231,-0.00596249343556156,-0.00215387165842882,-0.0316862898778902,-0.00281570169479844,-0.00659248353025354,-0.00665611854312778,-0.00202883551277724,-0.0115398908187703,-0.0106463993642508,-0.0192427202352984,-0.00621813673998831,-0.0149921605511234,-0.0163673724300603,-0.0115071487292065,-0.00649507976045739,-0.014326685281359
"2002-01-01",262.230215827338,0.0499280233583537,0.0272653496306095,0.0577754886069602,0.0479812274962072,0.0280461487051677,0.0393694254567621,0.0701319584269174,0.072924145583104,0.0275022098386053,0.0338779934699002,0.0651441391149709,0.0615873936708207,0.0394786693249955,0.0692558400922082,0.038394219579015,0.0461367876796518,0.0594170163728319,0.037099219401609,0.0660447052076833,0.0626400389836261,-0.00492619784907135,-0.00208592186099523,0.000875186331088707,-0.00886231441243129,-0.00207166946907624,0.00243130429363715,-0.0258442123831267,-0.00503139392943202,-0.00318308632420413,-0.00146257348541043,-0.00155430674135913,-0.018856361207398,-0.00691229823580602,-0.0187997102977423,-0.00244964053595613,-0.00672482618762708,-0.0134206283534109,-0.00505540753564924,-0.00632441641906358,0.00117456004270206
"2002-04-01",276.570754716981,0.0552312269771771,0.0268298318402217,0.0697653803277993,0.0467286268542734,0.0297014070513516,0.0384251418290213,0.0554516328903457,0.0726453893233927,0.0269192542774177,0.0340218229385486,0.0648031377767795,0.0579703845740081,0.0384180659198328,0.0640137034817289,0.0469477818535844,0.0437727237929726,0.0637125957401425,0.0365523002906589,0.0647509906855645,0.0633386015751787,0.00585425786568746,0.00641225009519315,0.0145640003725646,0.00203904918784264,0.00532195830978123,0.00919524598496202,-0.00813767113336618,0.0104303929966181,0.00505978726583817,0.012815693346402,0.016170660623304,-0.00345451120537051,0.000983191733174915,-0.000671974823780672,0.0176639485066837,0.00280505352025334,0.000626832313980883,-0.00248534374556709,0.00885358555866347,0.0220075177828334
"2002-07-01",281.127192982456,0.0527760417404765,0.0275936376859919,0.0630799885093425,0.051956432634006,0.0303466001308745,0.0423167066831622,0.0484403428695689,0.0758251515731141,0.0289752924564314,0.0338463749396303,0.0650985728142934,0.0605127138184825,0.0389299902314462,0.0645851903987126,0.0390398257909486,0.048003174869839,0.0598338506679839,0.037893642504963,0.0639513854182671,0.0669950842624656,-0.00634598827576657,0.00021895051234869,-0.00616976142940065,-0.0114683909201007,0.000874524427520328,0.00538001782878405,-0.0148273162110279,0.00361276412364343,0.00035070681936348,0.00606758586129851,0.0129484643168075,-0.0141906882903898,0.000246324718897953,-0.011222267858997,0.00513267249253977,-0.00137122757279291,-0.0100091426061606,-0.0076425729824422,0.00211759774747572,0.00897410601078118
"2002-10-01",278.769347496206,0.0482267532298402,0.026819410092059,0.0582722436742727,0.055364333860471,0.0278206921745942,0.0398293549259052,0.0588878641872072,0.0719948912759361,0.0270835287943508,0.0327441867367199,0.0612729792356073,0.0582331689818531,0.0418913971506469,0.0768399020556969,0.0401481840715956,0.0488431294093673,0.0610654827839379,0.0380467117515941,0.0667082973226131,0.0599074882857315,-0.0042224987795214,-0.00312988060789414,-0.00723109530168824,-0.0177061855811733,-0.00329662742819625,0.00233892264245741,-0.0172052922689077,-0.00214810644318068,-0.00339959389358879,-0.00309627164605725,0.00852411632274234,-0.00984822803105569,-0.00646814684085089,-0.0147083858124726,0.000700337440559489,-0.0065228437287546,-0.0119828293858091,-0.00817437792133908,-0.00317465217100247,-0.00442111841945338
"2003-01-01",271.001828153565,0.0441450903988915,0.0256499745665742,0.0607477344892193,0.0490979609863809,0.0311995778586306,0.0392219611470674,0.070986710932709,0.0649602138378488,0.0285671684125387,0.0358440420197661,0.0588214980476986,0.0537973213635362,0.0373340265697582,0.0638884528906238,0.0440275327911028,0.045699715085171,0.0724239407176272,0.0392223496813173,0.0664434885485854,0.0679212396549528,-0.00430779616365853,0.000537094562434392,-0.00588454135888032,-0.00980805769671412,-0.00227445318788343,0.00476319567782074,-0.0238752230046576,-0.00173850259794636,-0.0021194452908011,0.000126529781125629,0.00480131256633959,-0.0145844408879694,-0.00534104463740373,-0.0119794291571922,0.00283955401167959,-0.00408455541728857,-0.0108010539259213,-0.0080194540994445,-0.00363525023671305,0.00619356539661933
"2003-04-01",271.334465195246,0.0475081371870109,0.026595355500445,0.0646873871805985,0.0547886845956116,0.0304890697066899,0.0406014941051261,0.0599141451502002,0.0671271802592095,0.0277916681288992,0.0357105892843272,0.0589368561373206,0.055464306320165,0.040018537386924,0.0604428768370088,0.0478941926721944,0.0456672808287555,0.0641450187128734,0.0422669631474469,0.0619012809323179,0.0680489759268755,0.00252140883422014,0.00239374990851645,0.0103654017300219,-0.00811491918534312,0.00246751916497534,0.0109836286385088,-0.0116689390931561,0.00628401499363051,1.69700688907099e-05,0.00521886224815589,0.01069405989344,-0.0031111305228144,0.000490602790238751,-0.00546172146517572,0.0127427159671929,0.000456686233027027,-0.00697335730876927,-0.0035608764282661,0.0104968331879375,0.0149000049637145
"2003-07-01",264.212276214834,0.0533242490380121,0.0292024282836862,0.0667183822864871,0.0498426467958343,0.032171444400589,0.0435608392207463,0.0560811483311119,0.0681257072945442,0.0271560248113818,0.0384732862844264,0.0610950363187021,0.0526411072901709,0.0426268672008464,0.0584532835431658,0.0438300207663925,0.0515311677397744,0.0576743110723614,0.0426417825598178,0.0558971787885804,0.068953087973369,0.00448472534451295,0.00588313241871067,0.0252744760592407,0.00604933082882693,0.00668009652628195,0.0140250786942106,-0.00274811889294402,0.0159096922252533,0.00604974164292438,0.0122322821019897,0.0262239947289378,-0.000197864650141771,0.0053820856697598,-0.0022910482092284,0.0131846864023283,0.00550279308673376,0.0040132616978605,0.00269199067944371,0.018953921736779,0.0240598461214026
"2003-10-01",285.956066945607,0.0577598837162621,0.0269815451587319,0.0580646779646036,0.0483962100519636,0.030223384450885,0.0388837292800584,0.0501651941500676,0.0725604896995363,0.0271331634066203,0.0378398634432278,0.0596237420920385,0.0534960226589042,0.0364184516067922,0.0656418143294504,0.0358484331079619,0.0561431350179262,0.067225960231808,0.0416854294597048,0.0634891152054434,0.0724197549680137,0.00989207800160002,0.00722738214899159,0.0274858408872088,0.0091228369177649,0.0106923358339499,0.0177889574852675,0.00156915300553455,0.0236560614263745,0.00776171693838095,0.018792090417672,0.0240054465564393,0.000655090712035319,0.0076430509871308,0.00449083879909806,0.01309236922396,0.0179775849331202,0.00896803395287507,0.00818465845316423,0.0216910121173145,0.0348303418190155
"2004-01-01",283.192079207921,0.052932954918783,0.0273260011781426,0.0675138146150167,0.051050958030803,0.0363818781837211,0.042624578168764,0.0615054451368529,0.0653728092434902,0.0278359582055048,0.0382707247888901,0.0568461047950564,0.054225363380137,0.0390011770673445,0.0636609340987401,0.037727441948575,0.0538243036440073,0.0584045501965129,0.0379610734877085,0.0584823938951783,0.0690515350167716,0.00723014439889372,0.00518607908606624,0.0151091693865716,0.00278451411621625,0.00922763588932046,0.0172192098205385,-0.0217705091981899,0.0119989242359386,0.00517097063308845,0.0192325002107762,0.0175109355009406,-0.00673083476259386,0.00368302304277372,-0.00135862543939298,0.00756189818977847,0.0114623649853824,0.00456501871680327,0.0042063879078419,0.0125772075250644,0.0265046146143949
"2004-04-01",287.694779116466,0.0480792340121066,0.0254797355266214,0.0766213184671462,0.0582674232733945,0.045633668965775,0.0444966000110323,0.0502450768348294,0.0630011507380896,0.0266673292064132,0.0362640137012021,0.0561560489867556,0.0536704785146511,0.0410844946278233,0.0588973314977954,0.0391541462400237,0.0445534304789219,0.0622287326714431,0.0391034783989324,0.0571939988246467,0.0732023090223965,0.00833584807607908,0.00647155106054088,0.0178225473160504,0.0108699021700515,0.0106824110969,0.0149840437724498,-0.00409894554255423,0.0149791590858175,0.00783208344609212,0.0178393563495875,0.0189330088605666,-0.00169736866130041,0.00518636788406932,0.00545649658568817,0.0109076642807224,0.0100336895904845,0.00780168103972262,0.00521846694693083,0.0156443121197145,0.0318809983121313
"2004-07-01",264.162303664921,0.0526939452302791,0.0304664096969781,0.082645160040314,0.0603201578460015,0.0460848112858081,0.0403112996287172,0.0470474701685441,0.0581264302601485,0.0296174186849513,0.0462083339425551,0.0523650965824138,0.0490408409147301,0.0391052754447583,0.0500007906612043,0.0401092794003491,0.0454193047347342,0.0499422110052846,0.0376921864498157,0.059339806552966,0.0834637714694469,0.000679120696618977,0.00964919903385456,0.00734053962358117,0.00338093721959148,0.00610104453413595,0.0119601848615587,0.00125465572180053,0.010583076268368,0.00747028850616368,0.0157644542539376,0.0177593192597295,0.0025993357212243,0.00510091043146873,0.00453212894472026,0.0117098716722118,0.0118814039662167,0.00533470376648997,0.00076078487322304,0.0213635541344449,0.0235011734763894
"2004-10-01",284.533487297921,0.0488965888855691,0.0271422049634576,0.0724911375678221,0.0489329732680494,0.0417290094936097,0.0397433065826191,0.0550795931840451,0.0643637370703356,0.028787054648586,0.0384051374371797,0.0544391237879627,0.0536036232716612,0.0393863334106388,0.0539425185405041,0.0436103162388928,0.0544572916691306,0.0595422270828763,0.0445296473072313,0.0574795258331883,0.0734386497566405,0.00945031935178319,0.0091682260281406,0.0223602063649318,0.00527990874477,0.0128822073490801,0.0163642308561732,-0.00189318106828671,0.013978172324519,0.00742679322829148,0.0119537720412479,0.017889535676712,0.00544171315781726,0.00561843871647672,0.00293344638988271,0.0132883395963922,0.00582929253784708,0.00921897465200322,0.00228566117741834,0.0179115338167541,0.0299332729904478
"2005-01-01",294.848614072495,0.0427507929816313,0.0277108609719772,0.0775982633312123,0.0483015948459533,0.0410427332394159,0.0412903453727684,0.066374262559588,0.0708383911194954,0.0263817039007106,0.0361402567994613,0.0647542446030066,0.0526209300068005,0.0316506355489479,0.0591505518503666,0.0489433665446722,0.0491611604458753,0.0574149786672128,0.0352696838249379,0.0517922214472702,0.0708130219386965,0.014569585670816,0.00902491191760507,0.0250878307297439,0.00701548218959007,0.0132076095832284,0.0171158375394215,-0.00696721854162849,0.0211536027265107,0.00821847150568947,0.0177617592545486,0.0271890130619803,0.00360300661388286,0.00670279773568766,0.00792789374346691,0.0199481014686852,0.0101927727734786,0.0112245253558816,0.00827265052310509,0.0183070014929421,0.0312366290276548
"2005-04-01",273.978087649402,0.0471302762494893,0.0254902766923088,0.0744215481822108,0.0523088308174028,0.0432631645329575,0.0452584311851874,0.0481587194308163,0.0685142340100105,0.0255702309977596,0.0386301822549911,0.0581197804853605,0.0566592892791069,0.0368647754419426,0.0608799348453586,0.0442675779126866,0.0478752944667214,0.0573074911447142,0.0428560462697591,0.0562880225527262,0.0701358932484901,0.00881742658465699,0.00521944736454768,0.00804669484467645,-0.000766509885893097,0.00552071893818005,0.0123988493574176,0.00641599413714189,0.0108586914379234,0.00364498109581677,0.0104208333556172,0.0199801600540829,-0.0014355136593703,0.00776144062216963,-0.000498545373349833,0.0119350728116385,0.00765238231628708,0.00149467445707401,-0.000755035193604634,0.0175242929101485,0.0143522073896199
"2005-07-01",291.01312335958,0.0487519835503165,0.0266041505851435,0.0732711416388017,0.0513736749379032,0.0469633253973182,0.0526911673445988,0.0435317174607867,0.0790328327001034,0.0264405712676048,0.0356728256425342,0.0649293893173206,0.0526944779412244,0.0371609674644361,0.0519648631309463,0.0433639856058766,0.0485002361722323,0.0575855315460503,0.0357899082855886,0.0598901117383224,0.0637871382728915,0.0140577341754781,0.00752029253698257,0.0127303370496857,0.00570618465142833,0.00864326737720664,0.0182524304784904,0.00605732564974644,0.0244281098623942,0.00607440953717191,0.014133191021869,0.0221005766312523,0.00316820120542462,0.00818174061141386,0.00440754900900671,0.0148658965453323,0.00759604755303991,0.00415634753403147,0.00463290087578265,0.0196781148149076,0.0217402447464414
"2005-10-01",299.927058823529,0.0474064339900638,0.0271503867543905,0.0676421519024883,0.0529737234078267,0.0458575422701941,0.0519898255218883,0.055247997972026,0.0738075527720546,0.0251485061342306,0.0308107160252033,0.0694333491107248,0.0549068105252947,0.0349482617687965,0.0631544032420027,0.0438869379150698,0.0384130070297774,0.0579395876671392,0.0377876603991381,0.061437568937407,0.0600575766542836,0.0120495045784325,0.00578197874410658,0.014911647166271,0.00532204491860937,0.00823376765628868,0.0161867966372213,0.000445128211145929,0.0229287347310412,0.00607186931968381,0.0100451888930225,0.0256141932132304,0.00599319268710018,0.00997750978185621,0.00361653942072026,0.0179141867141466,0.007245443833465,0.00907947593725085,0.00783482499169808,0.0224392930127441,0.0158178733453887
"2006-01-01",285.57507082153,0.0551526750218792,0.0276417255795806,0.0773856018119113,0.0507462002085707,0.0399285401553804,0.0465356953068013,0.0515315434425672,0.072389326265661,0.0258490993745446,0.0341258533445346,0.0618339592154479,0.0546047315294674,0.0348852886171598,0.0592138072758851,0.0437852182629331,0.0465247660652129,0.0584871045533748,0.032686186509487,0.06007728893692,0.0666153885226812,0.0190711238985506,0.0116919782050261,0.0304058267713055,0.016846237732559,0.0147308125980416,0.0207986454384096,0.0112693251996194,0.0241630017661383,0.00993176609727587,0.0170127196943131,0.0269109802284912,0.0086261946036526,0.0137989139847083,0.00975873575711995,0.0222187765959771,0.01381508455721,0.0146553057295526,0.0119238002975844,0.0301476617868753,0.0257609702951868
"2006-04-01",310.80412371134,0.0522941075713728,0.0263261127424976,0.0849874313550367,0.0557279994429407,0.0504133001430754,0.0464373922485902,0.0477367011265414,0.0762860878210056,0.0245089208598815,0.0351054140529701,0.0610872185714837,0.0532333151460913,0.0352081994076197,0.055038409794391,0.0402517127667706,0.0431548633227398,0.0544940419039871,0.0332949778774407,0.0591271846813307,0.0652866091642336,0.0110817275013305,0.00675771361817362,0.0163781955422726,0.00521906480635074,0.0108049608813345,0.016048951386114,0.00126333947279244,0.0226649348091846,0.00536265635549483,0.0144580734054542,0.0216399700681421,0.00345040462199242,0.00830657139557884,0.00382752730585374,0.0103713338785261,0.00866019920001291,0.00850186091729995,0.0046344284514836,0.0200295822580521,0.0228187989068461
"2006-07-01",295.136246786632,0.0609744879793052,0.0282270050983591,0.0756237879993064,0.057463913695882,0.045181952156998,0.0548231597188618,0.0410077402466426,0.0695311391832366,0.0259224005611615,0.0356110066596242,0.0652562945450621,0.0558858952085381,0.0400879337270556,0.0586530546523636,0.0346018469751543,0.0442042931041492,0.0548375185769197,0.0327466870800644,0.0514737660901075,0.0678861167412082,0.0102019824841179,0.00236627863984871,-0.00507577422621165,-0.0060530019567401,0.000238682421991403,0.00583731248919084,-0.000436160470899001,0.00558391214902684,0.000837228884142048,0.00295597147152604,0.0163006696817663,-0.00546677235679774,0.000270361305872958,-0.0041604830597565,0.00443366277607692,0.00512236473588445,-0.00165540177750313,-0.000185115846107894,0.00403802640978047,0.00236862123440795
"2006-10-01",303.658711217184,0.0547517988918768,0.0266402288904311,0.0771559444494491,0.0494673995227455,0.0396396657209208,0.0462521612172581,0.0424961449015347,0.073002992526586,0.0270728442444233,0.0335921417653694,0.0656162312868421,0.0580135542617193,0.0367706354495441,0.0583434935821429,0.0395777661806443,0.0464225223712727,0.0649145848046751,0.0334552677084844,0.0575890012688051,0.0692256209552753,0.00953315180223201,0.00471419493425846,0.0166565952500811,0.00172095183911575,0.00782166120478109,0.0125743792981469,0.007165743687579,0.0193731165228132,0.00490850839173086,0.00804150941263078,0.0262618430585914,0.00149625466818987,0.00709494930816208,0.00262907914539281,0.0159202925566075,0.00619692876449687,0.0125240991691965,0.0055446774885434,0.0149252954592052,0.0145489774009033
"2007-01-01",313.121428571429,0.0506807828431668,0.0269064158231404,0.0753805502868789,0.0518519147605741,0.0366911020624871,0.0520488291178324,0.0590598589740661,0.0692467687675031,0.0253728948688802,0.0360531463597942,0.0615881098969913,0.0588435203686974,0.0498095809745231,0.0528806158567018,0.0400466615857967,0.0424693322929813,0.0617839659547335,0.0306839200939256,0.055433934614274,0.0631680944970518,0.00248578671067969,0.00292689494211423,0.00460434566017179,-0.00506618145579194,0.00171646779123573,0.00791543501296178,-0.005649965981285,0.00636880892679181,0.00106097835252963,0.00466897313582546,0.0138610663521629,-0.0016278471319421,-0.0022110518032932,-0.00450391168491832,0.0100072014816955,0.00718051213784342,0.00207949514371351,0.000879757589840299,0.0112716161184108,0.00659351213379878
"2007-04-01",293.697127937337,0.0591476936546152,0.0258152787977005,0.0763493055893101,0.0472295408171424,0.0409794723843497,0.0488033248140549,0.0518416234790938,0.0634004569627423,0.0264187893298294,0.0370118886778514,0.0636126746148695,0.0547425810853747,0.0473729570782578,0.052782828782999,0.0395660045464089,0.0428219000424261,0.0577870150140721,0.0336465382405661,0.0580456199434856,0.0726245061448507,0.0110035142406416,0.00374320742468081,0.0200116276999941,0.000180607828745349,0.00445880750925558,0.0111361508205457,0.00504065694390152,0.00999229724431575,0.00494028471820128,0.00968389104495901,0.0193516718490052,0.00408465549545274,0.00288633920402517,0.00145278890179146,0.0101645076502257,0.0080686799404931,0.00646775731073944,0.00536762363578106,0.0189221802042323,0.0193551439538681
"2007-07-01",297.132701421801,0.0450317193050222,0.0255588417363985,0.0739774520930581,0.0620686780565961,0.0384608354900414,0.0546196051709062,0.0489425982750082,0.0715677684526503,0.0267068509555357,0.0345432512348262,0.0550208484608028,0.0540851113396917,0.0771037590229113,0.0490100412644643,0.0467676629876953,0.0399432001432428,0.0450307871161608,0.034176763658315,0.0562990534576304,0.0610851717790426,-0.000518836644988441,-0.00440962562478903,-0.00689931247975735,-0.0262252108847456,-0.00125874170667825,-0.00343391707881265,-0.00570548533784236,-0.00348909670391831,-0.00236937775255352,7.27119569770693e-05,0.0136827751083981,-0.015576452934214,-0.0280723949816807,-0.0102611646270904,-0.00129175712480719,0.0009410830506636,-0.00230783139120424,-0.00676520854082703,0.00506725299866797,-0.000522197058411382
"2007-10-01",321.991228070175,0.0453554215455659,0.025545002267003,0.0721303433549146,0.0610409227449514,0.0390986560840493,0.0496259128226526,0.0442262398747202,0.0750298307614894,0.026346869121759,0.0323548212416077,0.0485092148526124,0.0550473399095238,0.0763366583524948,0.0578407443754409,0.0426948770829202,0.0428197799431929,0.0544165701536478,0.0337972253437584,0.057393797378404,0.0603897727892918,0.00223633539064925,-0.00348352231494585,-0.019818996140102,-0.0299004976600847,-0.0066555995273381,-0.00618286800918069,-0.00651834132220689,-0.00555620639564607,-0.00433269806975304,-0.00481018783464957,0.0110500905036762,-0.00927111991013086,-0.038119603817403,-0.00969290568505224,-0.00591053279154995,0.000662437155846725,-0.00215010481898988,-0.00571419915395749,0.00363870278085276,-0.00666552635089969
"2008-01-01",318.238970588235,0.0437657995952195,0.0244676571523381,0.0686384013824263,0.0719596640429095,0.0375360478815678,0.0459332384210136,0.0628845975731176,0.079167744693263,0.0259970151912084,0.0335160629950437,0.0468766879708161,0.0513642207046787,0.064701938857163,0.0639220682084815,0.0394605684027132,0.0400113171782773,0.045662482322898,0.0343548917331662,0.0640347421909879,0.0557448535027105,-0.0123882520810557,-0.00657461560944031,-0.0202880488508592,-0.0390089059642273,-0.00966534710206579,-0.0113897450515767,-0.0230004828126264,-0.0179123912838854,-0.00793032966574762,-0.00423348001642928,-0.00485893929949047,-0.0139317016252869,-0.0338288725496296,-0.0142925319286987,-0.00956446958320943,-0.00576450965652683,-0.0112071129473591,-0.0130290850544427,-0.00192465052359892,-0.0125628812337734
"2008-04-01",320.005199306759,0.0579222693382053,0.0235186144871742,0.0622773250950545,0.0523371108434568,0.0477411020833354,0.0484112053766409,0.0507946218628569,0.0857522992732886,0.0244353667193786,0.0298884088271186,0.0463165551387789,0.0586352316583871,0.0596489407579717,0.0599490497534639,0.0412491056333327,0.0395393223800629,0.0550683589516223,0.0354555944548299,0.0643327760630565,0.0567267413019845,-0.00559909592016546,-0.00446473405105866,-0.0127021484854948,-0.0189526353218533,-0.00735914045892988,-0.00730243555632107,-0.0157976661241988,-0.0054466036243227,-0.00427678976216414,-0.00373647114555026,0.000893454330520332,-0.0133274564082476,-0.0243305386824953,-0.016340698669944,-0.00262465728303795,-0.00381891757937688,-0.00971770151960931,-0.00793918636218635,-0.00131747141874985,-0.00713716661630926
"2008-07-01",319.948888888889,0.048478578191938,0.0244183473732563,0.0583747313164044,0.0536118617585848,0.0423373277254786,0.0461897290276505,0.0494376741435383,0.0822224772464776,0.0250593202670357,0.0306754604133563,0.0526693210321824,0.0547378428963972,0.0735135090437216,0.0613656027878143,0.0418593773445187,0.0377845738632738,0.0552330401302757,0.0380871472452967,0.0625148146164636,0.0614292635763354,-0.00471923383606231,-0.00625588194096839,-0.0182938000228837,-0.024674490485722,-0.0117344542765336,-0.00475793550479516,-0.0148150238158506,-0.0101203881849259,-0.00515667608857914,-0.00362521670390619,0.00275828655489293,-0.0157072064495747,-0.0343089075636305,-0.0187450464366065,-0.00416736798419598,-0.00601573079925993,-0.0139116530810433,-0.0150083014810366,-0.00594665937051946,-0.00923884403198001
"2008-10-01",340.816091954023,0.0486480324462257,0.0238699086927207,0.0473607281264235,0.0553684753759985,0.0299072873149173,0.0430961802466353,0.0570437965203262,0.0956208158501963,0.0247250660691597,0.0292965611855825,0.0552667208397499,0.0543835738020251,0.072619604902298,0.0622324124905221,0.0390139141658176,0.0384465481661269,0.0541875613268255,0.0487107612631757,0.0694722223148518,0.0507298289004219,-0.0121847283917913,-0.00787560925295765,-0.0187715219501468,-0.033119713793249,-0.0129885547626828,-0.00797546416467817,-0.0280069853713326,-0.014745941131931,-0.00933782970153614,-0.0117754192703645,-0.00202046799788948,-0.0182742989352944,-0.0377799659972437,-0.0161318252926361,-0.0116891523639777,-0.0157230373049592,-0.0198957848958507,-0.0224802846059086,-0.0183411319202055,-0.0232516305520984
"2009-01-01",328.729268292683,0.0548920046067706,0.0230790456335715,0.0448103784674197,0.0513949363842353,0.0265700065231888,0.0478995349541017,0.072506895668251,0.102771725392603,0.0242785948245308,0.027850231247317,0.0574798480327591,0.06025419303475,0.0563840465571913,0.0607938352000741,0.0345727041069828,0.0379549557247786,0.0511837599757686,0.0423691168587883,0.0704339807957269,0.0525202060111912,-0.0175936898990293,-0.00748160436012093,-0.0171229868428677,-0.0251166094345054,-0.00860927427756132,-0.00409937398178853,-0.0326568872673884,-0.00803195761966263,-0.0071511639570943,-0.0110059503017885,0.00128678975509459,-0.0207620838600299,-0.0279089501118716,-0.0182441630113734,-0.00607445535587687,-0.0151031311921641,-0.0164909800735815,-0.0206885606093766,-0.011261684205901,-0.0261786179888758
"2009-04-01",311.026442307692,0.0577702771944869,0.0236311111052322,0.0507542300452516,0.0506019203896593,0.0294752970267928,0.0504869701440014,0.0542183134789292,0.097701016961725,0.0255387632401352,0.0290123876838796,0.0635478917232473,0.0604134448708112,0.0638083389306126,0.0543948547103211,0.0356713905323267,0.0360876066244362,0.0513645666416735,0.0398076591222207,0.0680116826731501,0.0577022769011075,-0.0130379711507754,-0.00468465424794368,-0.0116895304126034,-0.0170560461314725,-0.0059367545174074,-0.00158278041901919,-0.0218104826562938,0.00663182011521054,-0.00622215341689487,-0.0060972372445732,0.00765230096583649,-0.0142886665130357,-0.0225394698034813,-0.0108113574894907,-0.00367064277194811,-0.00580121974025332,-0.0090036099043846,-0.0140324834715775,-0.0032384965532001,-0.0193425222125436
"2009-07-01",317.00872600349,0.0650213659680635,0.0242973147754762,0.0534819670065464,0.0545173783797429,0.0288550398179185,0.0476902623521154,0.0587991797821243,0.0959231988444145,0.0248022977106279,0.0322785801053963,0.0573236322433756,0.059741458753903,0.0530736320586021,0.0542084281538721,0.0346934929587253,0.0370126085644618,0.0483152710260815,0.0366284435981951,0.0667464993753792,0.0665899485249786,-0.0120472158082595,-0.00244970993584622,0.00718447948330655,-0.0170057727100668,-0.000256641686964766,0.0043787842420701,-0.0172080390107248,0.0041711729635107,-0.00210357061654911,0.000368367273839631,0.0112610215444788,-0.00899584732899062,-0.00875111145127424,-0.0107627654469823,0.00181299077066534,-0.00295474958560291,-0.00289561848909399,-0.00181572243833264,0.00710721385463139,-0.0115608069982197
"2009-10-01",315.457482993197,0.0629661799529327,0.0237026580558987,0.0481061302316779,0.05387571549897,0.0293920775967672,0.0483765900663549,0.0602888823069977,0.0923010004384289,0.0251980896818442,0.0340025633842782,0.0601858201895175,0.0551462006526729,0.0517760000445939,0.0563755972208715,0.0363632411772159,0.0421418301946425,0.0480602226167147,0.0379997251839619,0.0706941117114267,0.0630473637942322,-1.97147756985434e-05,-0.00216387077903542,0.00638882877586605,-0.00965905692275391,0.00165275301877916,0.00486456206278621,-0.0147142815493769,0.0150385468378027,-0.00196524383826899,0.00520121575154087,0.0100797448343637,-0.00825797864270825,-0.0124446811453566,-0.00905201426374176,0.00256998117540939,0.0046372291000043,-0.000667028689426576,-0.00740607169709561,0.0155769697995883,0.00475338687009822
"2010-01-01",318.289962825279,0.0584341733961246,0.027841614316273,0.0489835749870097,0.0582924606295245,0.0284034710316437,0.0427755444195173,0.0742706322356571,0.0823047366843505,0.0267000661667845,0.0305018244887008,0.0512050169206952,0.0581662381433153,0.0530677382616883,0.0643764200057052,0.0323203033960102,0.0450491572343224,0.0498392614244551,0.0541957351847822,0.0541459679068808,0.0591260631665596,-0.0017907376985294,-0.000806281266881678,0.00863501297296498,-0.0104913924944019,0.00276917465694382,0.00291403514374671,-0.0243515691818217,0.00362795491617227,-0.00163671136012372,0.00175978609789665,0.0083021111638638,-0.0105275987973535,-0.0118232025111202,-0.0114422302340947,0.00202248331092007,-0.000168799337664117,0.000793864019819591,-0.02002286227266,0.00913026541933993,-0.000319790602507475
"2010-04-01",347.973637961336,0.0541245332860581,0.0263549280305173,0.0440613477447636,0.0531461826328116,0.0267108403934478,0.0473793964963997,0.0606641054704263,0.084049861507574,0.0269591626516586,0.0296480410060925,0.0522924677030522,0.06319793337481,0.0588348604687418,0.0620629864704729,0.0400904292620533,0.0396765221622559,0.0449058555912276,0.0749933195086978,0.0561501829294561,0.0546970433094831,-0.00521435803285696,-0.00486499217334016,-0.00253575174261995,-0.0223644718706655,-0.00303446895876333,0.00423283716708894,-0.0255795543758142,-0.00251566251709061,-0.00403837058994604,0.00551948961951854,0.00822166243190366,-0.0140055362070826,-0.0183420502006203,-0.0138769008641928,-0.000133106971909889,-0.00137249651455524,-0.00389091962129159,-0.0368872578485997,0.0119031472649687,0.00324244146334275
"2010-07-01",342.121338912134,0.0595749249377618,0.027430838556038,0.050744038329995,0.0689999959605009,0.0278571504613642,0.0430401999036643,0.0539616916506498,0.0818820272596219,0.0278167058914437,0.0379057826771695,0.0531177471947623,0.0552593735429339,0.0529164895885294,0.0592317735130752,0.0348191834312759,0.0458310581364449,0.0445012340932445,0.0529998850924584,0.0520987648696775,0.0700111349093887,-0.0091550039541276,-0.00388653982720511,0.00197191392132175,-0.0260606728297448,-0.0007866876203307,0.00047105545704976,-0.0195761030191232,0.00157828542167859,-0.00403878109786445,-0.00105317865099356,0.0169069844182254,-0.0145930899321129,-0.0145008780215826,-0.0123952193025752,-0.000568052779821481,-0.00268952522675187,-0.00404448917718233,-0.0139821421433342,0.00768286418235801,-0.00566747180388317
