"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","pre_meet_T26","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","post_meet_T26","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","pre_pub_T26","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25","post_pub_T26"
"SPEECH_408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.059079639472666,0.00575966689816981,0.00608366529997142,0.0109212785322153,0.0147479376647321,0.0232268369898415,0.012068191833697,0.0924249480601364,0.225400177108403,0.0458668974727386,0.0332094507781596,0.038908937804406,0.0124973837436976,0.0409679775298214,0.0892065479585827,0.00575966689816981,0.0695263299325674,0.0288114993779199,0.0361149814507997,0.0172423104561159,0.00891392936593342,0.0273475526442098,0.0165184479086671,0.0105847731420404,0.0558530162134871,0.0129579554628506,0.0845303702916971,0.0193598180108089,0.0636149682545302,0.0519590954863605,0.0280885219928583,0.0256832179258991,0.0493147500521056,0.0275812609090631,0.031048331340941,0.0346646658217056,0.0494371039033078,0.0537997976080295,0.0290227786032617,0.0589108750299044,0.0823802107013605,0.0238845765746159,0.0382663851774738,0.022910398951077,0.02823882499752,0.0157232927440847,0.04840394962025,0.0372413716810342,0.0273383801680889,0.0179281488502298,0.0327588517009887,0.017910053602804
"SPEECH_450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0177860291827009,0.0216278076101039,0.0600119490244843,0.0452904324082482,0.0134871928985937,0.0379028204545887,0.0304709453247145,0.0533559955302026,0.0338855983793618,0.07237995616282,0.0272350505515973,0.0654313935708238,0.0259884874754776,0.0664156910402582,0.0543279299718376,0.0277091279128454,0.0388961405507363,0.0125254166047827,0.0239586570489461,0.0257097874269948,0.0285619045091914,0.0688800704737286,0.0558445856905818,0.0227891631989366,0.0476041925152992,0.0219236744821441,0.0666597337810851,0.0209205079776786,0.075615221309335,0.0403549457915219,0.0196834657633879,0.0325574204589447,0.0210935703230463,0.0471909426463599,0.0283638357108395,0.0700779932853768,0.0566826866004763,0.0224007014012011,0.0303350440547443,0.0190784515802211,0.063189393402816,0.0221582141817497,0.0594833094268701,0.0280359949484966,0.0170159705270722,0.0284560963111784,0.0565394438685253,0.0157902538833472,0.0691090229466522,0.0136209638323743,0.0516341531520008,0.0239526628346988
"SPEECH_328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460366373120118,0.0205434802738546,0.0124859019199497,0.0166984302884905,0.00986896927257533,0.0314771946436114,0.0135654690891655,0.0106760234248376,0.0263948624607369,0.124728913148147,0.0286546342577239,0.0765106060210312,0.0141113351602632,0.0755683795328678,0.123086872375736,0.0162083154221331,0.127374955381844,0.0196304966230317,0.014523667128389,0.00980358405086434,0.0250906204744677,0.0216011856909417,0.0168008214280425,0.00988006150482319,0.0421845641982227,0.0664940189162384,0.0310531380970263,0.0252696502020119,0.114509343877893,0.0277502619547057,0.0140406079964439,0.0253116220974993,0.0298247152643151,0.0378309305770891,0.0135840082032769,0.0144052872269951,0.0553960297477998,0.0783589130920056,0.0247320157934097,0.056284933696476,0.0211963821468239,0.0361028803065357,0.0407657993652284,0.0387105104170656,0.0692946561075042,0.0223027838345211,0.088806660679602,0.0369256373791168,0.0389873546667785,0.0170703769060179,0.0241380513003664,0.0173474490634919
"SPEECH_445",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0767869871463014,0.0209406055985136,0.0190706582470394,0.0320247418422924,0.0211782195022278,0.0236100389441084,0.028514327884693,0.0155794876733464,0.0301762727565002,0.062149358820527,0.0340255936978606,0.0264892455977324,0.01994362946419,0.0591765629252508,0.110033627649239,0.0357132174567945,0.0925065031368328,0.0564798731930926,0.0257083713653264,0.026716600665009,0.0322818729597456,0.0342744301200024,0.0258267547885785,0.0179827317030236,0.0554083367823155,0.0174019500794565,0.046016193828074,0.0312081662889541,0.056977030997945,0.0551956690918579,0.0170622514443671,0.0254027846226948,0.0811169720141896,0.019719402559352,0.0342184132380237,0.019674718750975,0.0497754610098289,0.0558301941775152,0.0405351790324497,0.0597394164908735,0.0532184629933666,0.0413518372970307,0.0341190224419776,0.0387162256713177,0.0232691411309763,0.0306542861704716,0.0234178595999351,0.042971040610831,0.0259172093303396,0.0224832340023959,0.0399725403642129,0.0314372868400446
"SPEECH_262",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0293040550207817,0.0268531173058803,0.0788270407536385,0.0567480599013276,0.0116343170261408,0.0344553449440557,0.0471807503853269,0.0535978090932373,0.0262938384670567,0.0469973837380515,0.0843687991730605,0.0234611348166175,0.0316427060783051,0.0419101506772795,0.0521330534366215,0.0425077236400503,0.0350420479526854,0.035391516892718,0.0187999221443436,0.0348866973689081,0.0385624339334956,0.0336486829768678,0.0324552275656266,0.0193392570644377,0.0399139523411795,0.0240449773023062,0.0605541317550086,0.0290634375658886,0.0828290175775999,0.0622867306510633,0.0223538345775481,0.0212575091644638,0.073515816851119,0.0206093003393046,0.023314991252404,0.0268715441458093,0.0353711579438881,0.0320332918481922,0.0312311015323927,0.0473837765384755,0.0755467114658076,0.0459162033787911,0.0365478454311186,0.0388554040996942,0.017242464107418,0.0478453635464166,0.0146446940762577,0.0423424328971431,0.0305939781094035,0.0191810502754037,0.0337075404212252,0.0289006704481628
"SPEECH_347",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0293040550207817,0.0268531173058803,0.0788270407536385,0.0567480599013276,0.0116343170261408,0.0344553449440557,0.0471807503853269,0.0535978090932373,0.0262938384670567,0.0469973837380515,0.0843687991730605,0.0234611348166175,0.0316427060783051,0.0419101506772795,0.0521330534366215,0.0425077236400503,0.0350420479526854,0.035391516892718,0.0187999221443436,0.0348866973689081,0.0385624339334956,0.0336486829768678,0.0324552275656266,0.0193392570644377,0.0399139523411795,0.0240449773023062,0.0605541317550086,0.0290634375658886,0.0828290175775999,0.0622867306510633,0.0223538345775481,0.0212575091644638,0.073515816851119,0.0206093003393046,0.023314991252404,0.0268715441458093,0.0353711579438881,0.0320332918481922,0.0312311015323927,0.0473837765384755,0.0755467114658076,0.0459162033787911,0.0365478454311186,0.0388554040996942,0.017242464107418,0.0478453635464166,0.0146446940762577,0.0423424328971431,0.0305939781094035,0.0191810502754037,0.0337075404212252,0.0289006704481628
"SPEECH_433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0605541317550086,0.0290634375658886,0.0828290175775999,0.0622867306510633,0.0223538345775481,0.0212575091644638,0.073515816851119,0.0206093003393046,0.023314991252404,0.0268715441458093,0.0353711579438881,0.0320332918481922,0.0312311015323927,0.0473837765384755,0.0755467114658076,0.0459162033787911,0.0365478454311186,0.0388554040996942,0.017242464107418,0.0478453635464166,0.0146446940762577,0.0423424328971431,0.0305939781094035,0.0191810502754037,0.0337075404212252,0.0289006704481628,0.0316025356898409,0.0193574699003673,0.116016990049467,0.0453148351129254,0.0357396362537507,0.0283329272181886,0.0473824490727597,0.052287636680732,0.0416520909790103,0.0182544816754806,0.0579348791238993,0.023815748122849,0.0298876022952415,0.0407326395272739,0.0394558320344885,0.0350564293788611,0.0249572911939733,0.0215730587971359,0.016579920558262,0.0363479220220226,0.0163270691084887,0.0230210675367559,0.0603980059766055,0.0186348270702175,0.0178299473979624,0.10150670722344
"SPEECH_234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.053732512836108,0.0187559521788805,0.0670358963039513,0.0817165366327606,0.0194776183321201,0.0390384738663941,0.0336582960092842,0.0308844601900165,0.0319508115240771,0.0266284682827641,0.0515014026869675,0.0422764571649247,0.0415987339657902,0.0505592393879746,0.0280469756133597,0.0258351643949885,0.0591446706843311,0.0207122051809648,0.0417569325571062,0.0201971588080775,0.0325093172875364,0.0749520719826296,0.0309100004115124,0.0170127337824078,0.040093888315685,0.0200140216193876,0.055017602314049,0.0216083963109757,0.0903121288276925,0.0605517857762604,0.0222004654036393,0.0187634867864736,0.0946346952904492,0.0318695527950709,0.0491839520178348,0.0167078541975294,0.0686593550001215,0.0441802815921158,0.0375265239426606,0.0409085766966367,0.0231233411554543,0.0221430450580466,0.0372537683216726,0.0220774502824993,0.0462657103214102,0.0207306132573582,0.0202409979797011,0.0376269092159745,0.0240896648866614,0.0216585990646536,0.038275317794307,0.0343899257107518
"SPEECH_244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0388597263611248,0.0167163374999611,0.0863123711820246,0.103959056139385,0.0169462335756457,0.0290881350058363,0.0522234855956098,0.0151180311917216,0.0245471891148064,0.0372220264183513,0.0682345098079437,0.0429089213289495,0.0559121867123869,0.0532043877748248,0.0299825249262939,0.0346661152850134,0.0325838502067432,0.024122496315731,0.0251054577571651,0.022936870802574,0.0217390264422819,0.0222305279249323,0.0307285108389172,0.0295788864885848,0.0560463519400746,0.0290267833631171,0.0379529349512941,0.0311967482635378,0.0734277102982919,0.0542054673240665,0.0217581188353971,0.0254672423132364,0.0775854638744346,0.021762481642265,0.0257033203500831,0.023262589954003,0.0620717772448902,0.041563073660639,0.0385049953036908,0.0626927282596787,0.018281255428087,0.0292558930834372,0.0261706794239849,0.0281586489044271,0.0345052211468845,0.0227896007101033,0.0262517237505814,0.108624419102402,0.0229130636199628,0.0242512928258437,0.0260623810664957,0.0355811686622822
"SPEECH_235",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0791973368901681,0.0252280591370343,0.0641528267844681,0.0830878527349417,0.0259693320746968,0.0315604848481915,0.0349232389937558,0.0381618599943245,0.0331283724991133,0.0342486751250834,0.0310932305633968,0.0329334974843558,0.0240352045131361,0.0457728742566728,0.0606162361540839,0.0280199687910651,0.0728325945878253,0.0247423453363083,0.0155160233363241,0.0239635140974024,0.031167130594504,0.0411940598582742,0.0290421588690089,0.0193816035751654,0.024151409129398,0.0458801097713014,0.0630389305962838,0.0182957614965514,0.0582104936925588,0.0263749066498699,0.0261564727422963,0.0135321865347231,0.0333955490381894,0.021426613500134,0.0185254871459842,0.052825977348793,0.0527796912246938,0.0333075113733107,0.0470570454501641,0.0474051514844993,0.0924667314695449,0.0406902102454353,0.0505890089869405,0.0306835215355547,0.0116127781599641,0.010073681995472,0.0444733933971702,0.0600688165426805,0.0198917086810492,0.017732162261698,0.0435158634395905,0.0658703450068483
"SPEECH_599",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0725890422980929,0.0298405937609899,0.0588596877446878,0.0272035434437828,0.032895493811318,0.0217244705962326,0.0813630331690321,0.0322802264451811,0.0227204466975511,0.0195944656421622,0.0363519523376819,0.0251252511405549,0.0339515519079947,0.0599595033917402,0.0767618841238435,0.0446260156676731,0.0577076690828123,0.0251737747107566,0.0181225053986631,0.0281239655668197,0.02048785194356,0.0538070274681926,0.0196442522730297,0.0213266351011066,0.0446988165861417,0.035060339690399,0.0238982681625236,0.0211291945703198,0.0760473946736613,0.0675042447442117,0.0216010570602166,0.0516271553142691,0.0413904682277662,0.023375100340947,0.0290198342936964,0.0210047697122589,0.0679199686399173,0.0709939786877227,0.0296829272335776,0.0356681760383966,0.0297395901817399,0.0260763722392507,0.0715673378047585,0.0372429467751572,0.0534886550717661,0.0274965943028269,0.0244366609711018,0.0178697398044681,0.0209278904908841,0.0290943902978728,0.0444813874392367,0.0367158969214524
"SPEECH_352",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0777626923461006,0.0249398159814113,0.022099821056667,0.0820277540475535,0.0152894602556209,0.0274824635704167,0.0136947220325723,0.0140070631738685,0.0205455186656764,0.078627833946728,0.0520749412672615,0.0969052742008879,0.00867065680387484,0.0535899278684522,0.0336753844390785,0.0120969677609341,0.134280558896512,0.0081591476790591,0.00775431169208419,0.0110570546086361,0.00931959278860114,0.0290342585490231,0.0331072549090724,0.0146656235931735,0.0718077491800127,0.0473241506867221,0.0454482654327787,0.0214731658503565,0.0943618799773965,0.0742438177618275,0.0192239100465256,0.0239321781594935,0.0388188131075171,0.0299034619848944,0.0349735384994393,0.0277246771370881,0.0388666601974536,0.0235734223563462,0.0251190278165202,0.0578565154952975,0.0359865139646816,0.0327080182037748,0.0476743477001412,0.0320966559620236,0.0185829994652331,0.0308494994591541,0.0392339572584973,0.0844386055685042,0.0475600017853307,0.0188064583267872,0.0280862450090106,0.0284573634739268
"SPEECH_283",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.057192120536626,0.0260885048510975,0.0243458504377196,0.0485306914672633,0.0218479596373894,0.0246461610342331,0.0196927972594381,0.0560807621141615,0.0853242097845623,0.060500933546228,0.0551698739030996,0.0289179107828297,0.0232074099663806,0.044413573559754,0.0842212951125763,0.0269595390548929,0.0422724184639551,0.0353552386395441,0.0131397963246225,0.0289127164035243,0.0326286924733175,0.0517104046199074,0.0247094624687573,0.022243781972808,0.0395790888701174,0.0223088067151946,0.0666146335731892,0.0207195809930577,0.0637846776721852,0.0707633495671375,0.0181230907715131,0.0177193684959622,0.0491947812907291,0.030924641370459,0.0309905891276601,0.0395623124620816,0.062861724788814,0.060091363002228,0.0326134717782498,0.0355217961116673,0.0366153680841194,0.0390283315497958,0.0516313329648298,0.0163058831257977,0.0196111168957286,0.0197705038343399,0.0372942491590541,0.0268038069494342,0.0232002419848531,0.0234484460137288,0.073110314747252,0.033695023686133
"SPEECH_637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0754370319906141,0.0257732362875752,0.0420261674609529,0.0289172551412373,0.0214731450342594,0.0504398753073926,0.0399843178557226,0.0166261306785919,0.0326688326842725,0.0427186847856191,0.0335507209225517,0.137023479259611,0.0147235967606003,0.0821197358961576,0.0554028716237245,0.0182961062839144,0.0586745691617337,0.0257379905672911,0.0137443788460524,0.0175743278348039,0.0235477430421888,0.0345136405186955,0.0295029180398452,0.0169670911160782,0.0342312796587449,0.0283248732417696,0.050586203536417,0.0220378489024708,0.0707990524472243,0.0782370532157677,0.0213579216941297,0.0234782803462037,0.0398567222723823,0.0563636065942171,0.0388766764958391,0.046399114171759,0.0611090107692025,0.0327140562877365,0.0324162838688188,0.0324730578642961,0.0441125981219231,0.0306382305140578,0.033404339340741,0.0347776729481396,0.0231869309094172,0.0276229060700799,0.0387248317200777,0.0363335239237746,0.0361286866092771,0.0251723959124538,0.0328476383174025,0.0303453571461909
"SPEECH_374",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.050586203536417,0.0220378489024708,0.0707990524472243,0.0782370532157677,0.0213579216941297,0.0234782803462037,0.0398567222723823,0.0563636065942171,0.0388766764958391,0.046399114171759,0.0611090107692025,0.0327140562877365,0.0324162838688188,0.0324730578642961,0.0441125981219231,0.0306382305140578,0.033404339340741,0.0347776729481396,0.0231869309094172,0.0276229060700799,0.0387248317200777,0.0363335239237746,0.0361286866092771,0.0251723959124538,0.0328476383174025,0.0303453571461909,0.0377756577502493,0.0327637311052975,0.0609046950768552,0.0615463260099166,0.0187615395399076,0.0384878817855138,0.0619116807974438,0.0269800718265678,0.0402243100303052,0.0379629972022699,0.0529488357845846,0.0386380053532388,0.0358777976624985,0.0209233545761958,0.0546627268602374,0.0394029639185078,0.0376987994109191,0.0303740747026594,0.0319290956921887,0.0615792028394702,0.038637333224252,0.0303723386830897,0.0192773920868618,0.0248746261606952,0.0368997585971135,0.0285848033231607
"SPEECH_284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0377756577502493,0.0327637311052975,0.0609046950768552,0.0615463260099166,0.0187615395399076,0.0384878817855138,0.0619116807974438,0.0269800718265678,0.0402243100303052,0.0379629972022699,0.0529488357845846,0.0386380053532388,0.0358777976624985,0.0209233545761958,0.0546627268602374,0.0394029639185078,0.0376987994109191,0.0303740747026594,0.0319290956921887,0.0615792028394702,0.038637333224252,0.0303723386830897,0.0192773920868618,0.0248746261606952,0.0368997585971135,0.0285848033231607,0.0301548346010331,0.0138426847652072,0.0880504299866564,0.0446338135484809,0.0239988114656668,0.0187434460283746,0.0516303269119413,0.0260597996385923,0.0128873374801535,0.0284473862448258,0.0618672696021887,0.0227151576529616,0.0210003073316197,0.0508928413918974,0.0569088618143581,0.0315912657891837,0.0525378180049057,0.0272103833715345,0.0261879547803734,0.0223686241398567,0.024588149623268,0.0793014593444534,0.0245651187481462,0.0211567243939646,0.0620406586871797,0.0766185346531767
"SPEECH_579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0346870727935838,0.0255438745830719,0.0651056998156528,0.0575953658664821,0.0175385521233392,0.025835627921461,0.0444004815477309,0.0220646787120431,0.0256463558927381,0.0556677317092029,0.0594495095166079,0.0527871175323653,0.0335349590295503,0.0614545856264615,0.0453678734530865,0.0404166437568139,0.0377262909399657,0.0255365625176698,0.0215051880022208,0.0348395868171075,0.0357232875738357,0.0418338478439413,0.0433958652464729,0.0219539928840128,0.0454617995570989,0.0249274487374833,0.0574816917189307,0.0173572365437615,0.0621686473156345,0.112539222168713,0.0142756770905493,0.0200413004963199,0.0495589477630743,0.01994266546331,0.0380171074957685,0.0234121407699857,0.0322716248190133,0.0262396718716621,0.0317839102624956,0.0604361155739633,0.0234987455395058,0.0372001023119374,0.0477672544470567,0.0317491198397343,0.0346310013554017,0.0481087404455313,0.0480982698446143,0.0342499530985965,0.0352299212067988,0.0193077233781668,0.0538489448791651,0.0207842643003093
"SPEECH_348",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0291224556837091,0.0235654415530871,0.0645238097049549,0.0419008175188418,0.0156690499394227,0.0465199151312725,0.0614278427929216,0.0190552298258213,0.0210147806914957,0.0482405155566017,0.0626620514979406,0.0665801062912282,0.0229750292924941,0.0472623915601203,0.0249606717157007,0.0328083977468775,0.0734623940578385,0.0328733532217634,0.0475099588830246,0.0231306380232169,0.0505624444717295,0.0368629305385267,0.0265557308499891,0.0195986487778829,0.0388790329896404,0.022276361683898,0.0686602456007605,0.0199289368893852,0.0738992337946598,0.0564027536402262,0.0203329946702974,0.0135729835822912,0.0392987296379806,0.0215226951082879,0.0387337722096009,0.0248838046176469,0.0327473064542573,0.032002746432035,0.0165596927099887,0.0531327021852823,0.0788704854463809,0.0176061826914625,0.0619708494098095,0.0378841982208456,0.0215821399561645,0.0263896761641671,0.0655392029454259,0.0647927383925333,0.022205467270838,0.0134427812350782,0.0545354693751509,0.0235022113594437
"SPEECH_457",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0406287250097246,0.0208719077567596,0.0243860153017114,0.0792665909541769,0.0136032017584544,0.075280723025986,0.0217167288836065,0.0226617430818048,0.0358612802669132,0.0309420247265182,0.0757765519926839,0.0475566891094364,0.0299286405723947,0.0654845958753186,0.0255935209815857,0.0300382892279385,0.110394146489007,0.0148053674700546,0.0160286884345902,0.0129173098339226,0.0373717680207689,0.0253008631160708,0.0238619348724346,0.0260948891018567,0.0631287758461828,0.0304990282900979,0.0587913180550043,0.0268797530596046,0.0621737147612429,0.0323552374323369,0.0189086738426881,0.0270264513241916,0.0455706780457385,0.0227342678136058,0.028438508052455,0.0457123482693611,0.034780752305446,0.0259909768779279,0.0214256443860524,0.0577555536535943,0.0674954484326023,0.0519742794790787,0.0621066438251713,0.0277642312023321,0.0236209948838151,0.0180665179524815,0.0277474509147127,0.113689980925595,0.0274810553289735,0.0194708577794443,0.0260182431693717,0.0260204182271727
"SPEECH_585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.042736792771586,0.0258306785000929,0.0702951566569593,0.0420716696603135,0.0196520231988852,0.0522414706164609,0.0547084759385063,0.042485774188278,0.026653828698843,0.0651167808498147,0.0878565757847301,0.0228693062953304,0.0249290229445588,0.0375279521518364,0.0233569028221147,0.0283753321897979,0.0537048862020103,0.0242591728078944,0.0278192714499725,0.0237584577417804,0.015235738702062,0.0482177651958145,0.0236006176240039,0.0204444623616251,0.0400997768560083,0.0561521077907206,0.0600922158177251,0.0237935932105416,0.0578331428808858,0.0464379664525791,0.0171439044087913,0.0314759084739191,0.0310760648016314,0.0263828558996325,0.0450487279476924,0.0304362547198869,0.0270957596458788,0.0740667465668476,0.0266328919929373,0.0728866684285395,0.075250048418698,0.0224024941182924,0.0890765255587099,0.0315212728681203,0.0188497869883834,0.0245285928349668,0.025028812136091,0.0331031265520727,0.029749467191377,0.019530077527147,0.0334279122098674,0.0271291823487855
