"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent"
"FEDm_60","2000-06-27","2000-08-24","2000-04-01",69.3793103448276,0.0194575649994176,0.0313094034819187,0.0256584110019428,0.0324118897000671,0.0510337071164186,0.0215784768211537,0.0607411932356592,0.0228342623068212,0.0735652408142426,0.0242393883712825,0.0325958559985902,0.0673287055880473,0.0223105012479571,0.0257894968107601,0.0215926457420161,0.0206060343058794,0.0809893128881667,0.0203399989660123,0.0549528392651702,0.023691611928476,0.0227218237731623,0.103896222254022,0.0194374366621978,0.0225135427833585,0.0237366983577587,0.0234164779665719,0.0247957537714873,0.0264555038414421,0.00340032539891107,0.00377533578598597,0.00211016709821323,0.00249058855034081,0.00343548604661242,0.00554335287180057,0.016399649268131,0.00216177715389092,0.00109711636052462,0.00402509790481167,0.00259675169097668,0.0107628756335432,0.00392389652451519,0.00170045719806969,0.00227382021074026,0.00321666072917791,0.023425684890687,0.0044860106092934,0.0108180708485529,0.00554739754875637,0.00260898904136517,0.000537549746247501,0.00520433885057159,0.00252182628783409,0.00356951091655274,0.00444341857016272,0.00309500105135143,-0.00214743795422018
"FEDm_61","2000-08-22","2000-10-05","2000-07-01",76.6428571428571,0.0213092195885503,0.0244122421802376,0.0282255600179886,0.0429823144074658,0.0445609098443511,0.0229712115860518,0.0627251060954958,0.0238343798324555,0.0696495415641364,0.0200058037294851,0.0263436007916949,0.0812244339835772,0.0273988663424362,0.0303284751563584,0.020509463919105,0.0216455672093806,0.0873593877479499,0.0188275123601299,0.0433050204707736,0.0261112472963935,0.0179974395404182,0.104092054948112,0.0215514477467631,0.0195692508420272,0.020461616726906,0.0207210258337889,0.0244106165718243,0.0274666836661429,0.00174059115834438,0.00298713227601739,0.00236049706175812,0.0079809435704145,0.00751639033790941,0.00599939602433334,0.0123233528812428,0.0023809999696664,0.00705440061344502,0.00344366645908706,-0.00623799936508129,-0.00304960662647452,0.00336224452179598,0.00334971702508129,0.00151711244375457,0.00585015141522978,-0.00898220470376309,0.00229041371969425,0.0091308311827528,0.000214367774266651,0.00238531362196102,0.0241078115312715,0.00455131890544471,0.002448357421825,0.00266370749606287,0.00269216826664701,0.00158957122114382,-0.00608378484589297
"FEDm_62","2000-10-03","2000-11-16","2000-10-01",68.5384615384615,0.0214426135160207,0.0262348404457584,0.0244874895531153,0.0378716637918294,0.0524831239084343,0.0191418004841845,0.0632590945164548,0.0255293568107688,0.063335101046099,0.0183558346983434,0.0263232472100349,0.0825282253832101,0.0213108677619368,0.0271863805066253,0.0208517312383895,0.0192471698849405,0.0934440582914719,0.0201068699224274,0.0392648096154098,0.0229099402457877,0.0230841495907378,0.113595817735274,0.0208079343709303,0.0215264907522978,0.0214923022016254,0.0207360666485916,0.0248793475643308,0.0285636723049694,0.00647763847346029,0.00841605075606101,0.00582147111301171,-0.000745360376142293,0.0113689561028077,0.00631796091806327,0.0156906693566187,0.00809715359797983,-0.00480869180657918,0.00565697271028957,0.00391781692282522,0.0346908489340565,0.00608552675272595,0.00455796966472706,0.00552286591570455,0.00603500701826186,0.0361664445987055,0.004419863297026,0.00893893940173586,0.0111160724065877,0.00376245498429472,0.0159989578665733,0.00830298306296928,0.00631841124270679,0.00424833916091382,0.00712751034497945,0.00387391185739285,0.00680335550271761
"FEDm_63","2000-11-15","2000-12-21","2000-10-01",75.8965517241379,0.0216030621033572,0.029009584938896,0.028971455111476,0.0383321033872336,0.0514842432087109,0.0196312738925712,0.0597018960370376,0.026756259589457,0.072742280810453,0.0207498068239839,0.0238464830779354,0.0801176437536485,0.0241037959273753,0.022852040976143,0.0222371169756422,0.0201986304505245,0.0955456645332405,0.0191229323640381,0.0441397533794875,0.0204879491215276,0.0220945250754762,0.100965080712159,0.0219538453235769,0.024915962594986,0.0219547318628829,0.0190959125151299,0.0225132933103631,0.0248726721426865,0.0011642479315977,-0.000208929871546369,-0.00250583135889436,-0.0101931437165903,-0.000633238215638424,0.00252054988435142,0.00430740303845087,-0.00564441565466677,0.00950268718875399,0.00190119912437335,-0.00116488385127638,0.00206867044247651,0.00406256591551668,0.000417007528641294,0.000589993256095371,0.000398029099276847,-0.0120094899836954,-0.000782938740178966,-0.00203287719965833,0.00210409368240486,0.0040971308239391,-0.0122090782640063,0.000147566515225984,-0.00505660027820554,-0.000727154889621275,0.00183652157138385,-0.000804403113872458,-0.000623591458245913
"FEDm_64","2000-12-19","2001-02-01","2000-10-01",80.8518518518518,0.0215184818609959,0.0234575482185273,0.0282410491871214,0.0427669905595801,0.0468179643523917,0.021251716808379,0.053612048410384,0.0255239414080884,0.080710984264086,0.0178048502883553,0.0249232814243855,0.0765174570132888,0.0228071270782865,0.0225947343102117,0.0217240999464835,0.0173880260052833,0.108067981228017,0.0200374412133956,0.0412663199382263,0.0252924810097036,0.0237630273796756,0.0927840665683816,0.0211744181037256,0.0216829244432135,0.0218902513528642,0.0234997869248256,0.0215573942642237,0.0313236064378998,0.00154054666385584,-0.00150195911984097,-0.00136131014036695,-0.00453297647986836,-0.00194209069427725,0.00257565944105652,-0.00283567338411263,0.00302872463817587,-0.0301040023906482,0.000999990175434189,-0.00130910608672196,-0.00156351293427585,0.00309483056109261,0.000555721144976757,-0.00137456797017861,-0.000306646955467889,0.00192332429918217,-0.00158531288733076,-0.00308506471521961,0.00170128905319545,-0.00349688058940453,-0.0296448528486675,-0.00212545234850425,-0.00218050123600456,-0.00428731281024683,0.00143143102640448,-0.000494783963185737,-0.00749788430348096
"FEDm_65","2001-01-30","2001-03-22","2001-01-01",75.4193548387097,0.0226638756377467,0.026091327963574,0.0270999578101795,0.0356107980758755,0.0484670984192646,0.0209449796737502,0.0484366492685979,0.0246308781284374,0.0734429231858732,0.0234077734000455,0.0279223730096715,0.0731449293601446,0.0213854309421169,0.0270077100864354,0.018421054435724,0.0203981470495367,0.111371507679727,0.0182431715211166,0.0408790126408021,0.0247254949300381,0.0194585862681756,0.106003813961178,0.0184807144381323,0.0233819659877945,0.0224446788574146,0.0223663446280601,0.0269868174200949,0.026581985220492,-0.00852089885065266,-0.0116507110571419,-0.0159690191876501,-0.0287632652551917,-0.0206657307318306,-0.0079519406386838,-0.00792946697790149,-0.0124185972879005,-0.0159149626054927,-0.00799916769074239,-0.0136326063913077,-0.0421059899825658,-0.0066782521762897,-0.0126420017839466,-0.00649795728836877,-0.00856866260907994,-0.0685430967116755,-0.0074692929355532,-0.00964478730394258,-0.0117105058786293,-0.00877471144173053,-0.0636724239110608,-0.00857794924255738,-0.00960982124767094,-0.00898349432224072,-0.0105967215835062,-0.0129491786687829,-0.0153521556613025
"FEDm_66","2001-03-20","2001-05-17","2001-01-01",78.962962962963,0.0215872205789852,0.025600074183993,0.0324817825398737,0.0332269255026033,0.0406931849961469,0.0235993582523345,0.0499747811873133,0.0261238690415015,0.0815006084530349,0.0210479219253744,0.02743410581734,0.0651942539654921,0.0284442556663453,0.024614414417231,0.0214165376221821,0.0207842625494524,0.099573255320202,0.0240374422513766,0.0462677544610084,0.0250688522894899,0.0199144708287004,0.0987836893467923,0.0252725887720445,0.0216896221881351,0.0210445582192196,0.0212630611935894,0.029637021671718,0.0237241267585202,-0.000663682773789975,-0.00260941048742946,-0.00521103101420719,-0.0118201217671018,-0.00648391513915183,2.98758787869583e-05,0.010151581247351,-0.00295958952097908,0.00197087052422008,-0.00234379476099465,0.00016439085838377,-0.0155199912868157,0.000145084610186936,-0.00425225814671044,-0.00134030108750785,-0.00314521271554904,0.00013580336260216,-0.00326475284810911,0.00606370457626748,-0.0015694088442479,0.00109303553776027,-0.0194749003150519,-0.00301188507763191,-0.0024017286584041,-0.00486232051192373,0.000260321055380236,-0.00344970990107346,-0.00333845839718513
"FEDm_67","2001-05-15","2001-06-28","2001-04-01",77.4193548387097,0.0200603764758631,0.0287814758193437,0.0231613374178955,0.0377055148240457,0.0456851979867283,0.0221916452637783,0.0579838127026754,0.0236163360974861,0.0823813243552049,0.0237066229426635,0.0238033657558741,0.0613584493317514,0.024487398515757,0.0293951609468053,0.0215407530280379,0.0195013589574625,0.093885416894236,0.0216574024191416,0.0438661015112743,0.0281690953437294,0.0201754140957548,0.108517475066979,0.0233420443653364,0.0205888540616311,0.0233501151571731,0.0219130968942924,0.0229917119132904,0.0261831418557891,-0.000726577204525525,-0.00742308222852303,-0.0031393842136215,-0.0220752575585764,-0.0111768750462363,-0.000833530749931059,-0.0114431782130798,0.00380208861138167,-0.0287952454925349,-0.00291345486097907,-0.00795798427663934,0.00167503355084542,0.000323568663023571,-0.0042139274925921,-0.00188720581956684,-0.00545315156048189,-0.0209079478915002,-0.00309407406945083,0.00510645793135097,0.00165224089159527,-0.00426621345171207,-0.0190409208693044,-0.00208958873000428,-0.00234285575991252,-0.00174676294511202,-0.00616796284858254,-0.000742569086216749,-0.00970851209891492
"FEDm_68","2001-06-26","2001-08-23","2001-04-01",76.4193548387097,0.0208127548391684,0.0282603368743559,0.0297381403119916,0.0384338185633029,0.049359431957918,0.0214573005226535,0.0488555349642157,0.0265004804464963,0.0879866876311602,0.0247492077338544,0.0270878612185384,0.0608466605565729,0.0241287908790354,0.0282931022870562,0.0196177828212678,0.0202542880962914,0.0982910428809151,0.0172239595248962,0.0413761892568818,0.0250086955190832,0.0206253700376658,0.0990381397288795,0.0210486650482129,0.0238319935911206,0.0242028763912264,0.0210033100839766,0.0230856501145904,0.0288819281186725,-0.00703160402433326,-0.0153916171921831,-0.0142426607811518,-0.0357912809808679,-0.0321297014599285,-0.00623657411635778,-0.019352229188894,-0.00841344314553515,-0.0447914641548734,-0.0108731698572568,-0.0118691145829297,-0.034502439064093,-0.00504415190866343,-0.0134244875011895,-0.00818595186008735,-0.00909143404583349,-0.0361502856547924,-0.00706252034910656,-0.00831088398515532,-0.00606220091871446,-0.00964040060604857,-0.0444632282299705,-0.0086859575227098,-0.0130850444501525,-0.0137769456062115,-0.00780054865631162,-0.0117345118162365,-0.018445538453037
"FEDm_69","2001-08-21","2001-10-04","2001-07-01",68.1333333333333,0.0238852201745774,0.0222205276593418,0.0310880476202696,0.0360443423896143,0.046623327552127,0.0215609656163586,0.048488220756215,0.0234910258161189,0.0745200366046649,0.0273261094861281,0.0266825845848782,0.0557735491207472,0.0218859412228742,0.0302531960574156,0.0221738837194791,0.0214713528835608,0.0881336507417036,0.0226012465096404,0.0433800396875015,0.0273432472086852,0.0226333353712666,0.116787710218506,0.0241821562101229,0.0242496887291918,0.0202742978039147,0.0216781550689671,0.0276033713908209,0.0276447697953088,-0.00866510438395464,-0.0104767502620161,-0.0203999525209599,-0.0279670828883334,-0.0384935142922712,-0.00881829001691745,-0.023586545985355,-0.00911231554647228,-0.0297989371945972,-0.0103894817007899,-0.0151852822401389,-0.0231529220946129,-0.00804673732861894,-0.0156681286564745,-0.00771362189091586,-0.013020141673481,-0.0424521146321349,-0.00983401464649604,-0.00635051643568123,-0.0226435806910769,-0.0125249670241261,-0.0560214969269714,-0.0174365099207258,-0.0121292495682077,-0.0108693141083192,-0.00599406714816577,-0.0113568164403172,-0.0270146722851057
"FEDm_70","2001-10-02","2001-11-08","2001-10-01",76.8571428571429,0.0204699563219618,0.0299824095381607,0.0310116192406408,0.0358345968326742,0.0539968474828308,0.0218572470118755,0.0526891536071097,0.0273728617070699,0.0601768100585507,0.0212974875116118,0.0275573116887775,0.0382891602858714,0.0224140801760347,0.0396886470474907,0.0205258518785087,0.0252090483166158,0.0748729329110528,0.0199786636122782,0.0525294476194086,0.0321332397555431,0.0210283024062436,0.122781248711593,0.0201983460809382,0.0254385027062951,0.0216094385834965,0.0223406811337499,0.0300251311930945,0.028690976580522,-0.0102308154590275,-0.0159198924706176,-0.0235471191798794,-0.0191118139734553,-0.0346477524468398,-0.0128578245288278,-0.046481528493048,-0.00856654524392408,-0.020792494601738,-0.0112564438036864,-0.018266320211396,-0.0301216873107541,-0.0117299445748138,-0.0277742328262181,-0.0131821355253674,-0.0210935627579734,-0.0633271241481037,-0.0132561500897625,-0.020816687278308,-0.0250154103081125,-0.0167722527076896,-0.104825695469714,-0.0127032191866776,-0.0160961445911564,-0.0137492038553566,-0.0121714722262463,-0.0196079598021738,-0.0279565295990768
"FEDm_71","2001-11-06","2001-12-13","2001-10-01",67.1290322580645,0.0256127551273843,0.0332482840255992,0.0296355366483355,0.0365894222408477,0.0522969215603761,0.0205228241586079,0.0448298022733582,0.0228907907673583,0.0814554285814828,0.0282284435133575,0.0290972382916663,0.0431911368939303,0.0240458901018539,0.0333735496139613,0.0209420620335106,0.0235173713937648,0.0846979194956984,0.0234356372263296,0.0439503971031449,0.0247006596326445,0.0226364681294825,0.106576782575378,0.0218920179771665,0.0235576406277841,0.0222065835138052,0.0211221622782956,0.0282642289893034,0.0274820452255721,-0.00985560434929504,-0.0235162334031151,-0.019549962681711,-0.0218779159593263,-0.0346058549678135,-0.010706368059468,-0.0200672365240495,-0.0102639183190391,-0.0550810763185796,-0.015981160123638,-0.023022520804115,-0.0208234679900968,-0.0098757916429734,-0.0177140996207454,-0.00995299994712267,-0.0141845158081189,-0.0450219644458484,-0.013418977225169,-0.0105408802072633,-0.0122180099844854,-0.0131393126339287,-0.065579318561398,-0.0103452541807471,-0.0109845143218027,-0.0141163899912281,-0.0132271667865256,-0.0183974641563801,-0.0324133842361473
"FEDm_72","2001-12-11","2002-01-31","2001-10-01",74.6333333333333,0.0231848198815993,0.0310417631512177,0.0270745429122296,0.0388619808472016,0.0439795543286689,0.0226356951516806,0.0460662132953998,0.025860038747862,0.0835011743434261,0.0281073329545003,0.0241485064468785,0.0501713049177367,0.0251769832343869,0.0293196758405727,0.0248562034737184,0.0230622104597972,0.0909095083551808,0.0194522599103125,0.0428165564483222,0.0222681969279272,0.023291772833435,0.111353307602331,0.0202521038498569,0.0238775368968976,0.0235165613415667,0.021890062828613,0.0272703592077587,0.0260537738109223,-0.00455207553594183,-0.0107656915828057,-0.0111800981704415,-0.0186559208026447,-0.0184558741195879,-0.00215305054769675,-0.011810251607284,-0.00584803292735606,-0.0391393802028314,-0.0136164785029132,-0.00878244773820474,-0.0107897078764967,-0.00622955979829496,-0.0136554285042702,-0.00637567190988122,-0.00681631879568141,-0.0276043987580205,-0.00430968593376434,-0.00522825975019611,-0.00785673636584783,-0.00832550242303914,-0.0404810720640611,-0.00453890521350441,-0.00953507393076531,-0.00689355415523125,-0.00610808160300126,-0.00508218127209791,-0.00825493195046601
"FEDm_73","2002-01-29","2002-03-21","2002-01-01",70.1935483870968,0.0219723574900343,0.0298351586109633,0.0265696397921434,0.0407368020687349,0.0526903777745501,0.0207668909937862,0.0476844525190826,0.0239017198498938,0.0787137103219214,0.0270884717007937,0.024271996795243,0.0694321787492238,0.023868309879318,0.0314176863349958,0.0183291355692809,0.0237352195973774,0.0857955993176571,0.0198760770595954,0.0391043043720917,0.0233765611741754,0.0206759663766867,0.107690369727368,0.0188043921813115,0.0233635965807957,0.0253840335764235,0.0213672412710279,0.0253055091584966,0.0282422411570284,-0.00379245151868096,-0.00801422793244376,-0.00633000747054492,-0.0156339834175858,-0.0224864285198536,-0.00503988096142494,-0.016216548775535,-0.00645285838198733,-0.0211051641628491,-0.00993316305391382,-0.0157379228104013,-0.0176376218430675,-0.00241011685650536,-0.00770970158190611,-0.00340583955861675,-0.00810044684138999,-0.00310620572649998,-0.00415381014470714,-0.00237863197887453,-0.00451726980494021,-0.00406529305468173,-0.0240382456135998,-0.00553825454352296,-0.00385268776684591,-0.00675676587913,-0.00225100212403758,-0.00652762527838204,-0.0221874521446578
"FEDm_74","2002-03-19","2002-05-09","2002-01-01",68.5666666666667,0.0224151131994133,0.0242924505927549,0.0255025812667805,0.0361804933299883,0.0497147652896676,0.0212443638799751,0.0429891831952222,0.0225193319567592,0.0701987540110565,0.0247490752386433,0.0325210524667412,0.0564691778540041,0.0246611010059235,0.0356270291964266,0.02058064443681,0.018767655181297,0.094774286810543,0.0228471829339077,0.0495147616937611,0.0256934789173592,0.0195870715005548,0.0991199131334752,0.0252825955321817,0.026047943987635,0.022122774320375,0.0222563262104059,0.0295395487856528,0.0347813440726857,0.00362703422535776,0.0030288522196445,-0.00228482112258142,-0.000309195078045144,0.00624592794258743,0.00199162128448808,0.00341958734433998,0.00135941944944428,0.0197158844288801,0.00122800115809714,0.00795721432064055,0.00161196009149486,0.0100671452482942,0.00736450654901111,0.00224898136543213,0.00179265737740077,-0.0160899439752763,0.00673617835975563,0.014459575223324,0.00375191320293001,0.00198118121238485,0.0234200078574883,0.00245895351275497,-0.00186646818609579,0.00412918102426063,0.00482446137476504,0.00121637985353445,-0.011367775172763
"FEDm_75","2002-05-07","2002-06-27","2002-04-01",68.25,0.0223909499682819,0.0273988960636944,0.027389287127724,0.0335365177637288,0.0435486221438032,0.021638892971647,0.0510174844191469,0.0219193382748636,0.0748017649638586,0.0284037654421392,0.0244030949072968,0.0628752418887973,0.0241082317194049,0.0271559001758467,0.0210357544655943,0.0190509020740524,0.109989302421008,0.0217029626798953,0.0427507896153417,0.0227136237367865,0.0209775428626489,0.101050770328245,0.0222318593476547,0.0258321426091502,0.0236429821845829,0.0212696505345424,0.0281989715969513,0.0289647577133128,-0.00513388661088447,-0.00391913642479865,-0.00782467442973998,-0.0119675766400719,-0.0106095155584845,-0.00311591076741333,-0.014463714802357,-0.00356910046306593,-0.00135555673179882,-0.00544048407829175,-0.00655525305751145,-0.00331509173777077,-0.00427734717641399,0.00090040652397072,-0.00127543275052335,0.00124625100189733,-0.0158887266068207,-0.000437928033104728,0.0064513460239258,-0.00257021177830071,-0.000811812198298623,-0.0286100490429852,-0.000746589062035877,-0.0108078488651634,-0.00128495120768396,-0.000142070119950038,-0.012846785942078,-0.00235964380447165
"FEDm_76","2002-06-25","2002-08-15","2002-04-01",64.3225806451613,0.0212574510315475,0.0282578702157837,0.0278124913554342,0.0401655410880061,0.0509085363628684,0.0207900454636292,0.0468326900472821,0.0258555475388667,0.0707251548212394,0.0272386868433442,0.0273832162986436,0.0572890417981971,0.0266638874295355,0.0282156672967353,0.0241879838041316,0.0212541294419622,0.0995134373660727,0.0208767407845882,0.0393925562956574,0.0263180462168112,0.0221011114699227,0.0987378974956523,0.0227633531539021,0.0233673276433947,0.0269334310005318,0.0220391433355799,0.0272896295606442,0.0258293848400361,0.00080696332981256,-0.00124838083306001,-0.00371042548855424,-0.000814696169542177,-0.0021356601165433,-0.000282399123575829,0.00676497516481367,1.1954436844342e-05,-0.000907778236809043,-0.00532307793906644,-0.00194917629910228,-0.000498827660514981,0.00409737624050592,0.000109218667724631,0.00139606692055476,0.000653327701420156,0.00575595728902906,0.00124370723016183,0.0105278770993356,0.000707868774838712,0.00221563871923775,0.0117445203207456,0.00323789383216616,-0.000751497752381305,0.00063550520615728,-0.000577275601790133,-0.00345178759523528,-0.00428388312589378
"FEDm_77","2002-08-13","2002-09-26","2002-07-01",68.8965517241379,0.0232448725781987,0.0270804714694065,0.0253234623015637,0.0417968707401298,0.0479006335581644,0.023758828768572,0.045053641915423,0.0314058115086088,0.0688622042019697,0.0259206674450693,0.0236487958497252,0.0506805057860814,0.0241051643012637,0.0257646077262358,0.0230190268478242,0.0211107576245596,0.109702076215786,0.0234540824186863,0.0449623118962456,0.0260237186728838,0.0202739260400192,0.0999634993354285,0.0225648264033305,0.0238737589555171,0.0239121968686356,0.0203258854507138,0.0298885862463134,0.0263788088736442,-0.00221668006206422,-0.00699135686646681,-0.00584153271182279,-0.0231666575784094,-0.0158567844583251,0.00147572264717849,-0.0206250825775047,-0.0102226600036094,-0.0151926098121293,0.000797096041231709,-0.000305874174957712,-0.00196247167092358,0.000651352877345054,-0.0046844837613548,-0.00792399705419889,-0.00224970593871683,0.0287923051676868,-0.00129603392674632,-0.00324441299237522,0.000546192284659431,-4.51364315592916e-05,-0.0273752014091014,-0.00410971239547053,-0.00199851589101044,-0.00279693397513056,0.000147370290670422,-0.00540826543495949,-0.00736368075389995
"FEDm_78","2002-09-24","2002-11-07","2002-07-01",69.2592592592593,0.0214871248384289,0.0333004049350791,0.0300528461320807,0.0392655067738256,0.0547847753970519,0.0240420951132744,0.0457050396097438,0.0249468852833695,0.0646867141905844,0.0257928040263737,0.025041851787309,0.0653161604597502,0.0245231391565423,0.0263125974740331,0.0240187374572066,0.0214592126999458,0.0980431936890483,0.0210492808939139,0.0430755347792516,0.0211058082492802,0.0197892783186034,0.100983930776269,0.0211295591937398,0.0252418947213026,0.021057082662418,0.020861768564819,0.0245195274947806,0.0324072453219742,0.00736452017435655,0.00473333910460176,0.00897832253469774,0.0082195682910092,-0.00582149480543864,0.00439380831000001,-0.00782842450562565,0.0048456220900891,-0.0174943864573189,0.00820804798730922,1.2619157770378e-05,0.0190796492896485,0.00630711504644174,0.00119277467932481,-0.000286959259709143,0.000736245405710413,0.0552918320917257,0.00487863671442682,0.011153834481226,0.00752197738010083,0.00211453472857461,-0.00889262265630613,0.00148318957091654,0.00341700075792347,0.00191276296597693,0.000835541191431807,0.00579471354856958,0.0026076210981802
"FEDm_79","2002-11-06","2002-12-12","2002-10-01",69.6428571428571,0.0244162521003869,0.0289923839625824,0.0262849196023545,0.0360172833091932,0.0504436723674116,0.0221066369194569,0.041357459592688,0.0262370155376588,0.0710627048685079,0.0287341227165722,0.0214057502984005,0.0561495189901615,0.02246115694896,0.0332243405396057,0.0191232709752562,0.0213503432414505,0.0915250430995678,0.0197881658736501,0.0452064282120783,0.0239606679579143,0.0248384152897705,0.112581733836425,0.0227645916274009,0.0219002666158038,0.0219973201587467,0.0267228870971845,0.0258804793336978,0.0334671689271136,0.000549899262984849,-0.00418942219012632,0.00275564566347932,-0.00446086427806237,-0.010088571337689,-0.00131657537746382,-0.0159535755372768,0.00470772381678199,-0.0295434541753176,2.46485057120609e-05,-0.000780992995258908,-0.00351272253995717,0.00325437899303613,-0.00521679286828196,0.0015207612488036,0.00119071566105042,0.0269575683026582,-0.000961113392924417,0.00627646499197141,0.00448824073427597,-0.0018879971229891,-0.0409862461437802,-0.000188141879035941,0.0052339541472902,0.00109181981583609,0.00149288671749152,-3.88264254795612e-05,-0.0013178525352049
"FEDm_80","2002-12-10","2003-01-30","2002-10-01",60.5,0.0232993840163894,0.0258356386989231,0.0316897657941499,0.0329133159811913,0.0502144931530439,0.025060218227639,0.0401071882706156,0.0287766968128491,0.0659991447703601,0.0303075785648739,0.0241456689115099,0.058783099815356,0.024415764133743,0.0290191150282959,0.0245217476852352,0.0206931119714463,0.0916342671921374,0.0236185501250229,0.0454251801727021,0.0267599199654995,0.0225610352966682,0.10131080996898,0.0217901653809844,0.0271822816517093,0.0228560045445781,0.0235714514598946,0.0256793921979373,0.0318290102082648,-0.00237443018484988,-0.00376685818204343,-0.00609780152117357,-0.00946987580668251,-0.013171090127643,0.00113753822736422,-0.00326862308796077,-0.000676942276007118,-0.0139531857415677,-0.00190194112977757,-0.00377447404571702,-0.00597112223679564,-0.00161668518736861,-0.00764686716246526,-0.00126401105642433,-0.00260752283108396,-0.0140272317725368,-0.00265225200583537,0.0117229924375027,-0.00660793929382835,0.000889563214467029,-0.0242048233907079,-0.00142990287700215,-0.00750877781304509,-0.00341597502439582,-0.00319973894973633,-0.00331062021613438,-0.00104281717286302
"FEDm_81","2003-01-28","2003-03-20","2003-01-01",67.4827586206897,0.0214687064648787,0.0291657773542947,0.0271713665319568,0.0334812857480815,0.0504130260960208,0.0223330004163679,0.0456416461844276,0.0268765014643268,0.0701910353636118,0.0382709926805477,0.0245943016261941,0.0513270244113218,0.022840898614708,0.028589441881396,0.0209530711986478,0.0236359035454825,0.079986869539577,0.0197733594592549,0.0475115981359552,0.0260665681677245,0.0234993427840287,0.121235773997653,0.0244978225480807,0.0225936933924052,0.0203654725673741,0.0210237814404584,0.0259085045337312,0.0305832338514924,-1.71502291683651e-05,0.000312817200226164,-0.00404759771733659,-0.0114387960985029,-0.000387176070100268,-0.000239653282240149,0.00216218323326647,-0.00321218879638236,0.028679396480502,-0.00905526467618865,-0.00393185269882056,-0.0050391863618062,-0.000737113067622532,0.00147398119302251,0.000425432369539709,-0.00178180878493261,-0.017066070118357,0.000144841065102369,0.0118245322879999,-0.0009718983844869,-0.000840361424704285,-0.00506886871465492,-0.00266422872113194,-0.000375585038064383,9.46630899786377e-05,0.000621193277072474,-0.00336167653842739,-0.00514412637863918
"FEDm_82","2003-03-18","2003-05-08","2003-01-01",74.9583333333333,0.0204429268574392,0.0300151153412211,0.0270150682802407,0.0413999932309195,0.0389631319268185,0.0215584092204024,0.0529105249118137,0.0241281094571813,0.0622477542423961,0.0282608458276703,0.0223033402649248,0.0409279430985667,0.0210438363740475,0.0325742935095615,0.0236545225357055,0.025676891279203,0.114293921641007,0.0223541116093467,0.0382836844229876,0.022165054213545,0.021173538142745,0.125750400993387,0.0197518481327561,0.0234511071123518,0.0228322177900731,0.0222181316990906,0.0248871735527865,0.0297161043318118,-0.00558017483100841,-0.0111724687635424,-0.00227876798453286,-0.0310856217343338,-0.0075299921219916,-0.00315036701376855,-0.0168872504536805,-0.00908708362172733,0.00793726270546078,-0.0117870847782728,-0.00998275556943721,-0.0180852107786585,-0.00602619294202993,-0.0074039698245111,-0.00760150520696761,-0.00429428528416109,-0.0147714548158278,-0.00646899392390696,-0.00658358555207126,-0.00387558629355322,-0.00941436263202986,-0.000768300525664482,-0.00709880751042612,-0.00519386892475572,-0.00320841043532423,-0.0052083633209176,-0.00678020537522944,-0.0259117350424445
"FEDm_83","2003-05-06","2003-06-26","2003-04-01",71.2692307692308,0.0237583031582787,0.0238061149161468,0.0227407875490175,0.0401823991848915,0.0455536401470831,0.02708897262671,0.0473044539051808,0.0226524810696861,0.0698704998894952,0.0308009643403683,0.0264983793777195,0.0634749146641237,0.0216307945189147,0.0231313811334445,0.0207455468399475,0.0232316064344925,0.0947170049350341,0.0207374559146193,0.0411399597608172,0.0219467408945607,0.0215137195145976,0.114377184904603,0.0221004491109349,0.0260135690856915,0.0230688854066646,0.0235967310234499,0.0287850248576104,0.0295320348359162,-0.00367416432418742,-0.00421024552981399,-0.00500134527304704,-0.0119453254582856,-0.0120316897469859,-0.00525085646663359,-0.00438103971276554,-0.00578930472579326,-0.0191131572500735,-0.00353772489811455,-0.0137237124747034,-0.0103372363216819,-0.00513809835228044,-0.00272063743917588,-0.0025458003971018,-0.00135917590991995,-0.0179334220476917,-0.00107930711870606,0.00123626538672383,-0.00582573101135956,-0.00506942482952912,0.00519555235464879,-0.000482238470566695,-0.00400315542725468,-0.00390055947843129,-0.00110519525301954,-0.0122620302013572,-0.0191109665479371
