"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent"
"1998-10-01",0.0432676846864934,0.0516698812714414,0.0282140532514551,0.0299113070757689,0.0402034447361246,0.0397888154279455,0.035648866438906,0.0342143324337207,0.030793839190879,0.0355957531543702,0.0275470389356132,0.0332968853463008,0.0273295273697871,0.0341862918816682,0.0304840725010609,0.0362661639141051,0.0321660539052695,0.0310107477424658,0.0360037652150589,0.0598188177980561,0.0555156226982864,0.0437590220902712,0.0409818417509263,0.0345336313410533,0.0387150734781585,0.037692401248864,0.03138506511595,-0.00115411101554409,-0.00677016726668979,-0.000227458176590078,-0.000883353305610004,0.000115981640411877,-0.000651410809544656,-0.00454005209716387,0.00210807832214256,-0.00182972810375652,0.000471038406070272,5.73100350170495e-05,0.00111066670606643,-1.36297577920623e-05,-0.000399489186455668,0.00132511568286644,-0.00036185942341417,0.000124364657781275,-0.0015470464916752,-0.00329160181437688,0.00357983331382015,0.005433574762646,0.00255047942387808,-0.0125036462290369,-0.00525735704105418,-0.00209459184610237,0.00219102287581288,0.000346315493675604
"1999-01-01",0.0433549044218132,0.0562615345147882,0.0261885700702572,0.0307614140219314,0.042896860691564,0.0396697667049908,0.0370462923049233,0.0337031387470285,0.0311589453620918,0.0384282134838893,0.0262757255747457,0.0336375568825256,0.0291068744746208,0.0356141050239149,0.0281484968285142,0.0358754303363397,0.0337307305337241,0.0313647135659013,0.0341244643633781,0.0598426776959873,0.0529385277321575,0.0445588344551324,0.035238284903362,0.0344034733892121,0.035600269344533,0.0400909782774307,0.0299792162952432,0.00574537063336721,0.00570216216702581,0.00492913874638107,0.00493959498632351,0.00732364310047351,0.00962919931704117,0.00443304407831471,0.00728274574033031,0.00475929700171575,0.00721637454314528,0.00467877730006203,0.00801571538747585,0.00570487705853329,0.00464011176340107,0.00490530543957334,0.00468924169900464,0.00613843404979956,0.00370543070493335,0.00374816035402981,0.00875629189234793,0.0104951691543881,0.0113602693792217,0.00304793730065446,0.00282834259747069,0.00512869098663789,0.0089602803734476,0.00618087198438636
"1999-04-01",0.0445936740195929,0.0512530869693821,0.0281456101531716,0.0318963811113801,0.0444393772698674,0.0388824646910718,0.039113037464055,0.0292937460934408,0.0317050680724033,0.0406628116637382,0.0269900254401828,0.0328470722391882,0.0272493507335074,0.0354996972145463,0.0329066276205455,0.0349684588636556,0.0320237963575466,0.0324079536581148,0.0376503949214676,0.0472491893520905,0.049182504950571,0.0447982161194269,0.0393190597337437,0.0420458622230778,0.0363561290097918,0.0354718597774732,0.0330485442769671,0.00293996234151305,-0.00196742754823175,0.0011504881772493,0.00173223778249457,0.00282901360211716,0.00436496119543396,0.000826284237971796,0.00287169765794952,0.00111747480329074,0.00233902709143212,0.00169698409009625,0.00432896660074099,0.00121697634480419,0.00263694589813728,0.0020310838188264,1.71541660035902e-05,0.00235654861484983,0.000748632923221539,0.000366564392653544,-0.00264356868347863,0.00286111648460971,0.00506510291885385,-0.00379619720613953,-0.00281961891918749,0.000672398421117181,0.00539190257347797,0.00118867115081754
"1999-07-01",0.0419823695746547,0.0520147621778831,0.0275266352063679,0.0317201581834712,0.0472181219641643,0.0387712834516193,0.0395428446462491,0.0306389503049299,0.0329852136921958,0.0386267102861842,0.0269510196060903,0.034876092813099,0.0283464135052539,0.0354467377298707,0.0306556810458368,0.0339080984177511,0.033548646611863,0.0320065984391657,0.0354684265615068,0.048303727719134,0.0507979346855693,0.0461909512765782,0.0331556069783237,0.0324548233711303,0.0359783591079174,0.0471817911458548,0.0337020414973353,0.00276563302673892,-0.000627491391355722,0.00344060440070055,0.00256880838748736,0.0063276931687695,0.00598583790318911,0.00132737625175232,0.00380645156034361,0.00114212359395386,0.00156898445004789,0.00302521527727462,0.00461497159030135,0.00339872781050761,0.00459880573883381,0.00357334721584455,0.0025379264650835,0.00487176473762286,0.0038223234140173,0.00261694627602179,0.000608613622837696,0.00610456444827359,0.0128163069318663,0.00212359611005071,0.00306735824102722,0.00107213085849966,0.00901502796878593,0.00408114704914263
"1999-10-01",0.0396030991092264,0.0531533333683113,0.0271464578763509,0.0325082249775156,0.0477427482705826,0.0354130312935714,0.0432007557353324,0.0315692416058965,0.035471041275366,0.0394299586377434,0.0271236829829301,0.0305903290214729,0.0307140811201227,0.0353024262444938,0.028799253330574,0.0325911918660957,0.0335216121832295,0.0305596990037838,0.0333291314767516,0.0581157552701725,0.0569812937290147,0.0385419623016953,0.0353918447744623,0.03543488214487,0.0415508010300282,0.0365671348411888,0.0296470265292178,-0.00594534600837694,-0.00313658452282494,-0.00153958115817317,-0.00146149920264726,-0.000105779347155472,-0.00131911830563524,-0.00309225910448125,-0.00109327075009887,-0.00567284895957376,-0.0031131622964827,-0.000965479200446051,-0.000761694389625982,0.000392746152274005,-0.00236641524207318,-0.00104168257258178,-0.00312319938945623,0.000321007860804275,-0.00181373951448848,-0.00247963349394471,-0.00919119433358356,-0.000466108684969774,-0.00140627466044178,-0.00451843010322261,-0.00355439031538828,-0.00147381271308798,0.00104283066689356,-0.00219011863062291
"2000-01-01",0.0407700529517019,0.0558629070852344,0.02673433866936,0.0309225389843611,0.0464687386363694,0.0412635064360626,0.0414997656210146,0.0302712640303781,0.0319187268987654,0.0440933136730824,0.0273226127954901,0.0315482981760612,0.0277181268921953,0.0356794457722791,0.0340140461568609,0.0318587086153128,0.0352964695745087,0.0309239977117598,0.0335864338745624,0.0424607246193591,0.0560235951521551,0.0411600852006312,0.0359408644386807,0.035817055210111,0.0392519825512444,0.0375789583044995,0.0340134419679589,0.000161572080399817,-0.00467177119725865,0.00146054383407958,0.00141006304804134,0.00378157394064743,0.00146668745796171,9.06776310192603e-05,0.00285868502768628,0.00206468430088439,0.00327897630583775,0.00137111136142146,0.00295878233255457,0.000974240621131989,0.00115227163638822,0.00239618340569409,-0.000283316487213203,0.00264577415990545,0.000106555978328009,-0.000738248132671759,0.0025151930681108,0.00353813707656144,0.00211533988868736,-0.00262941423657558,-0.000645766763793822,-0.000231451025872098,0.00575095820943549,0.00101757232581704
"2000-04-01",0.0398585627927319,0.0565951198437243,0.027608577632307,0.0352857152140124,0.0445796969963403,0.0402186586941394,0.0374799505415694,0.0318316632505256,0.0312505010947147,0.0407526862306208,0.0276029272352707,0.0346834212686295,0.0275664120644451,0.033970110756032,0.0281807244328239,0.0325882219626755,0.0393476910103666,0.0282095460029164,0.0295729496762784,0.0524869715202785,0.0543994857238258,0.0401473476237423,0.0345128656541959,0.0305392802751095,0.037899051013837,0.0479827976882076,0.0348490638006798,0.00768947012055451,0.0109494845556707,0.00699758735961052,0.00825498748631734,0.0138351412823595,0.0112830264815397,0.00633788637123489,0.00874143176590138,0.00586080085621516,0.00879704613357713,0.00649804993094881,0.0124763668998865,0.00742257000805192,0.00900867568527034,0.00645969501513058,0.00925631549609983,0.0127004788018254,0.00784602718784589,0.00728822702469927,0.00397614307150688,0.00912700048527926,0.014321043532252,0.00902174046646747,0.00772920485830854,0.00757522657885576,0.0238534262132262,0.00836542672454525
"2000-07-01",0.0415529928045546,0.0565934734594138,0.0259814922381038,0.0277767634138721,0.038823322532621,0.0499374617242525,0.0337258076345849,0.0322643595892628,0.0342156871108668,0.0389648380639833,0.0250884451256822,0.0346803878366186,0.0282316295819879,0.0342312211054331,0.0270734496973544,0.0374478946085663,0.0332550978578295,0.0326809920089291,0.0334739543555274,0.0659091975042572,0.0458200702019962,0.0464993902388789,0.0332525097156947,0.0319367703193934,0.0339020002734042,0.0407385236110996,0.0359422673858315,0.00797692493623886,0.00733914850054502,0.00480726975096115,0.00377289509553043,0.00897100320861803,0.0120650724956427,0.00354177774484375,0.00451238482981328,0.0032033598851015,0.00273428972842737,0.00384980556124142,0.00765715204078385,0.00283620336854271,0.00124198177385247,0.00289517904459875,0.00232757723854624,0.00571044989974432,0.0020507129740907,0.0025841865891077,0.00281320746198585,0.00753056769117876,0.00823071651761882,0.00276754268051085,0.000218192525180566,0.00562142776478373,0.0118544179745189,0.00531618616411987
"2000-10-01",0.0380368786423823,0.0526132990327784,0.0276812930736857,0.036996543109918,0.0525713813717459,0.0390184076563503,0.0447169125676099,0.0311799926309335,0.0308181077699099,0.0383456979297228,0.0277582793955793,0.0344207118139442,0.0288480366938181,0.0428064054820074,0.0297878875398301,0.0309594873550677,0.0374716747561215,0.0304003300015973,0.0348503019902425,0.0491050794644341,0.049982335060685,0.0369254703963779,0.0346231574367333,0.0292846224559787,0.0377897922868483,0.043075511252616,0.0299324028330819,0.00766962903025869,0.0097248452635082,0.00672463037324589,0.00769197133300495,0.0157858829999572,0.00943455495911663,0.00731053086925329,0.00931400074559275,0.00606215208868651,0.00709506547440542,0.00607156096871388,0.010208771831901,0.00706040889074024,0.00869612962861353,0.00659062926882275,0.00666045518734962,0.00816690508744666,0.00648871806939114,0.00925587317349918,0.00881446951080924,0.0133265901313509,0.00965011095604796,0.00644359922868785,0.00702264565278145,0.00547373345751588,0.0127393668310849,0.00688841108673245
"2001-01-01",0.0394033826285175,0.0529154801903412,0.0274767162298952,0.0324553845680558,0.0505247246094796,0.0375426805949216,0.0413801972264516,0.0338388233080444,0.0309761726869695,0.0441734803280617,0.0281051330917838,0.0331547131939756,0.027713473112203,0.0352909479473396,0.0304660678013799,0.0300672202635143,0.0387036247416161,0.0296328170243597,0.031959202576488,0.0600163047992433,0.0563645166020973,0.0364832670256124,0.0325381667324291,0.0304938885558251,0.0391769560716441,0.0406381346425339,0.0285085234472166,0.0064714912753579,0.0112328842129801,0.00498356318559002,0.00616561618956404,0.0084299864859696,0.00801520047005445,0.00698013667781273,0.00947621780772729,0.00610239489069603,0.00840552032543424,0.00527355341337242,0.00546318485262912,0.00522027435720244,0.00644638910855736,0.00520706281388033,0.00582483828634448,0.00882447813804689,0.00467040268910414,0.00575648067596189,0.00598908641203369,0.0102348713001613,0.00743588305965878,0.00492325324973721,0.00542583173812874,0.0073712911653967,0.0132318938357617,0.00530370061254411
"2001-04-01",0.0384980697102666,0.0535077900872927,0.0279189864420072,0.0349509389360438,0.0465896761224225,0.043404160755664,0.0397786158679181,0.0328084152128198,0.0363720715807963,0.0513782922763574,0.0265383602054916,0.0308836095232167,0.0268908857366031,0.0351772424068165,0.0340363191550626,0.0310836772537281,0.0369060739601121,0.0300931198753766,0.0342343187568436,0.0467134834125995,0.0480743228510586,0.0388254183754258,0.0376434525993021,0.0316116023986229,0.0367858063692124,0.0368938020392257,0.0324014880897138,0.00119521756884533,-0.00164305368668166,0.0021583726495771,-0.000507253405909976,0.00306562064332119,0.00594226175968579,5.60216313836459e-05,0.0045676575660286,0.000472902588602139,0.00538014113648255,0.00230139667408377,0.00301417587143935,0.00109605571053304,0.00191695565240546,0.00269440698440048,0.000522894167596092,0.000425997761780778,0.00151111794037805,0.00177216158264379,-0.000505432632282953,0.005542930520244,0.00215751734134909,-0.00381528658159256,0.00150341274162513,0.00166300307386293,0.00666218984015549,0.00362161695437538
"2001-07-01",0.0367757000320931,0.0520049781967849,0.0288855738299978,0.0354375777697055,0.0758617751026733,0.0361486167677401,0.043360456704883,0.0288332481544224,0.0289997562178068,0.0464524774987724,0.0263320124290195,0.0315812128320749,0.0273405719063274,0.0319291791804818,0.0311706624762254,0.0312132774692522,0.0469265471296757,0.0287658675302701,0.0307012238980504,0.0400560555957907,0.0477549795361442,0.0353778965424062,0.0334125024595892,0.0292262554341268,0.0414855877018267,0.0439949651960929,0.0299710424077668,0.0141634857718693,0.0199316249140028,0.0129162681135149,0.0143790104554673,0.0178408640049965,0.0171828511039179,0.0153070579983756,0.0111535007408424,0.0117310526532615,0.0197907421501317,0.0107570807323411,0.0124220854949681,0.0119153324168136,0.01308440551156,0.0170897055305508,0.0129174313879025,0.0223541688896032,0.0101889316799675,0.0106242114610463,0.0172548631590543,0.0176475073902352,0.0161743006119476,0.0113027061661625,0.0131657324959817,0.0133322985236848,0.0206850557542233,0.0117348178269257
"2001-10-01",0.0396279839207111,0.0513698487673108,0.0267569888329188,0.0351578355023637,0.0469489287475463,0.0379245716588259,0.0414507781562708,0.0298240812796193,0.0392741771732254,0.0395829686821165,0.0257183188722687,0.0316130730017559,0.0295075074606491,0.035734894421103,0.0306416193143392,0.0339552993024544,0.0318893830198654,0.0331229898940721,0.0358303755249269,0.0561333619733376,0.0509094132298842,0.0416177048035809,0.035042130879958,0.039388896194283,0.0361209984614454,0.0370102759567533,0.0278455949684142,-0.000404959877881407,-0.00282131119977942,0.000781240304657437,0.00127973507031062,0.00394744946804788,0.00277887120636332,-0.00181584616527335,0.00185193019909052,-0.00102201708798658,0.00219683911863578,0.0005486805388596,0.00175638094097887,0.00182124164412108,-9.85796069846912e-05,0.000761200688021968,-0.00101627417967568,0.000833682025542483,-0.00144464249886616,-0.00116899140547247,0.000211780669290831,0.00225590753787612,0.00146591513135881,-0.00403065027359719,-0.000646861721895955,0.00224454709391723,0.00192354060671265,0.000586212350175233
"2002-01-01",0.0385554354580852,0.0505898853765759,0.028484314146792,0.0317448484082106,0.046988321819536,0.0414632874939776,0.0411544254826238,0.0346211624984882,0.0338328998581154,0.0414181278237904,0.0281550407503095,0.030927716143516,0.0299110984192571,0.0351864852246586,0.0324690079031277,0.0301478733926581,0.0392977934035287,0.0299591918744929,0.0305322209089915,0.0541444940881505,0.0568961687458703,0.0355908916994211,0.0380447130452327,0.0305004957945856,0.0421372848808512,0.0355044728150638,0.0317423425440896,0.00135997640885963,0.00346121291804672,0.00126432611737756,0.00107959241513537,0.00561331763924888,0.00379215687027406,0.000950529815201776,0.00290694720131751,0.00293016859725993,0.00281764278346286,0.00171081849940871,0.00264731350114424,0.00292327427491283,0.00168957954857406,0.000477965299364462,0.00179366059992274,0.00197220170675621,0.000482631918377488,0.00220141373698284,-0.00321817129520287,0.00540000444490094,0.00394424315841226,-0.00186221834246216,0.00179972832777029,0.00162620271713516,0.0040581536660827,0.00144180833166574
"2002-04-01",0.0389020029823798,0.0502434711193868,0.0288418923954251,0.0271197382780474,0.0418900461025485,0.0442116717226293,0.03205685994437,0.0380311601838263,0.0365008687575735,0.0429656581714064,0.0276957543668366,0.0378592386073541,0.0271384109278308,0.0363112380656449,0.0293549502339917,0.0320592344435651,0.0294212819784878,0.0310787610381216,0.0322620139758711,0.0706387866455972,0.0631294266765282,0.0399525797405054,0.0297077792322491,0.0290552653044581,0.0327743169831469,0.0411988550179712,0.029598737104247,0.00931737302732355,0.00949436897108463,0.00646368806341705,0.00604076458315823,0.0141445326536433,0.015559291099932,0.00668275243736288,0.0104385974215641,0.00831093615798943,0.00998453953664489,0.0064082681724521,0.0112319137749383,0.00694195766242792,0.00988424036880224,0.00692318700031962,0.00748930080264326,0.00713180485722024,0.00792099700541054,0.00744577852166378,0.0200432499566617,0.0138985779295966,0.0114933855755752,0.00420632925566902,0.00641061712493376,0.00822965158112028,0.0126436140002618,0.00719468946540353
"2002-07-01",0.0393795561117991,0.0545574363061266,0.0296772099134241,0.0305655223248323,0.0528017905474096,0.0385341791596233,0.0386459611579189,0.032112713361101,0.0341314642995924,0.0361533942991327,0.0261849881506674,0.0350018719172936,0.0286750037032448,0.0352005821666559,0.0288814787946846,0.0320765975637629,0.0310201803176025,0.0330719814927862,0.039873514598821,0.0547856257492502,0.0566594226241311,0.0413425328030401,0.0348847637502224,0.0331287411421462,0.0383504772062347,0.035606891252287,0.0286961192862093,0.00411543771349957,0.000227938183173186,0.00506345627781692,0.00438401737027151,0.00469525623312831,0.00700598571394979,0.00112037892309684,0.00522070606806535,0.00612160110275592,0.0079567964432569,0.00399897428841384,0.00848154003644695,0.00377600982113636,0.00398677260138187,0.004662739562076,0.0061978177760939,0.00607598961290167,0.0038752401507716,0.00402156000159872,0.00521812446212754,0.00674198464850984,0.00561695083043298,0.00239590606545161,0.00545958407197465,0.0024499903220566,0.0101235176290402,0.00534320325054652
"2002-10-01",0.040043110777702,0.0555042383323719,0.0280139603301672,0.0292296892823071,0.0423635828560731,0.0429577106963748,0.041263035987806,0.0349394450025113,0.0359662139272739,0.039737355892729,0.0272158087367393,0.0394822390502026,0.0287712207735922,0.0366534273005042,0.0298561763396228,0.0316985731505259,0.0351745299094294,0.0313545717557103,0.0306894672546339,0.0544977441720142,0.0545081229269934,0.0407487278491346,0.036763814451353,0.0322250168919776,0.0336986092155078,0.036366268965959,0.0302773381707834,0.00203841318116254,0.00372197896519779,0.00302241499650945,0.00318274208866065,0.00873756203919123,0.00879801348020584,0.0013434775605473,0.00617226362368955,0.00564779347168634,0.00607139175945031,0.00358864668889811,0.00944751477358211,0.00432828095160372,0.00460678024611288,0.00357574544827083,0.00423592530657317,0.00378887313871118,0.00315544009825092,0.00304595667682987,0.00370928076112867,0.00926511734099121,0.00874038966878083,-0.000335895638838567,0.00205560618766886,0.00368217452298605,0.00835086851952505,0.00405323483691433
