"quarter","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T1_speech","T2_speech","T3_speech","T4_speech","T5_speech","T6_speech","T7_speech","T8_speech","T9_speech","T10_speech","T11_speech","T12_speech","T13_speech","T14_speech","T15_speech","T16_speech","T17_speech","T18_speech","T19_speech","T20_speech","T21_speech","T22_speech","T23_speech","T24_speech","T25_speech","T26_speech","T27_speech","T28_speech","T29_speech","T30_speech","T1_news","T2_news","T3_news","T4_news","T5_news","T6_news","T7_news","T8_news","T9_news","T10_news","T11_news","T12_news","T13_news","T14_news","T15_news","T16_news","T17_news","T18_news","T19_news","T20_news","T21_news","T22_news","T23_news","T24_news","T25_news","T26_news","T27_news","T28_news","T29_news","T30_news"
"1998-07-01",0.012094847974887,0.290188228702475,0.00898130541152754,0.0158948816797515,0.00105439449769891,0.190310180774805,0.10835850777041,0.00150003034502942,0.0162268865108462,0.057914154263344,0.00315914527294623,0.00170827573285275,0.00105439453098124,0.0145623240556432,0.00164439102768221,0.00290878746008188,0.211291158700362,0.0171521420975908,0.00134314851472597,0.00234569636091735,0.00205662069943089,0.00228217848032537,0.00992314342490672,0.00105439455897008,0.00182034464552653,0.00105439457668588,0.00174739854856326,0.00619206452076163,0.00105439513546867,0.0131221837248028,-0.000260991716826371,-0.00299601689965321,-9.92802577644293e-05,-0.000137282716464441,-1.2565124631891e-05,-0.00567191768768247,-0.00434693400703617,-2.52975380400673e-05,-0.000575276005210497,-0.00228023899528338,-0.000122992971732634,-3.57516875559419e-05,-1.25650868091589e-05,0.000237129581067666,-2.6215254081739e-05,-0.000121568940646269,-0.000826708783225705,-0.000357594847906255,-1.70768855609386e-05,-1.25651131543351e-05,-5.47641168442531e-05,-6.09067177522891e-05,-0.000554583023034066,-1.25651057894027e-05,-4.8399026247219e-05,-1.25651167159893e-05,-2.8896746515361e-05,-0.000229756820837031,-1.25651077204629e-05,-0.000737280682650605,0.012094847974887,0.290188228702475,0.00898130541152754,0.0158948816797515,0.00105439449769891,0.190310180774805,0.10835850777041,0.00150003034502942,0.0162268865108462,0.057914154263344,0.00315914527294623,0.00170827573285275,0.00105439453098124,0.0145623240556432,0.00164439102768221,0.00290878746008188,0.211291158700362,0.0171521420975908,0.00134314851472597,0.00234569636091735,0.00205662069943089,0.00228217848032537,0.00992314342490672,0.00105439455897008,0.00182034464552653,0.00105439457668588,0.00174739854856326,0.00619206452076163,0.00105439513546867,0.0131221837248028,0.0199151503012885,0.0191878393376977,0.0161750401473184,0.00975463846262963,0.064227128480431,0.00327288208566135,0.0236250196669991,0.0370968039309721,0.0533656749842781,0.0471216747112048,0.100099712915213,0.0580974141403368,0.0160452310132046,0.0163371457892429,0.0350770629269261,0.0550165615389044,0.00861352507217696,0.0391776852453475,0.0389955277262753,0.0489875198717604,0.0278584569315885,0.00832435840731305,0.0510891588555661,0.0268294647085214,0.014924779983305,0.0183959242485001,0.0125533144069808,0.0405256651545407,0.0348770752658363,0.0544325636899792
"1998-10-01",0.00725940218937313,0.290411650752494,0.0173586517757982,0.013769952637178,0.0028755540962693,0.15906772635682,0.112362293608148,0.00412454692452659,0.0192189937210388,0.0442919818857469,0.00255645415928604,0.00226992048052182,0.0011150350791861,0.0237784738900541,0.0052771380715597,0.00917598740217359,0.224026239117941,0.0093625530448485,0.00871112709042252,0.00390503579263692,0.00237558987188362,0.00218696093490279,0.00976653552251702,0.00165229154284422,0.00111503483783403,0.0041251581071159,0.00256105621025396,0.00491098752644319,0.00111503535668815,0.00927263201349421,-4.5934797930097e-05,-0.00440499943218018,-0.000603509851565346,-0.000163968220493527,-1.51509840386974e-05,-0.00454140972416966,-0.00475733148883525,-9.16929950942534e-05,-0.000568890290545015,-0.00184926263242365,-0.000194415165125606,2.75567940865923e-05,-1.51509953659976e-05,-0.000205628721739029,-0.000143113300876909,-0.000521376683783216,-0.00301788299563122,-0.000111889523244062,-3.04199335200835e-05,-5.77163942306578e-05,-1.51509873682845e-05,-7.02072545170822e-05,-0.000214645211670644,-5.13125001667357e-05,-1.51509894781381e-05,-0.000101732176127036,-0.000112479357125514,-1.36744516880395e-05,-1.51510144552405e-05,-0.000421785075895476,0.00725940218937313,0.290411650752494,0.0173586517757982,0.013769952637178,0.0028755540962693,0.15906772635682,0.112362293608148,0.00412454692452659,0.0192189937210388,0.0442919818857469,0.00255645415928604,0.00226992048052182,0.0011150350791861,0.0237784738900541,0.0052771380715597,0.00917598740217359,0.224026239117941,0.0093625530448485,0.00871112709042252,0.00390503579263692,0.00237558987188362,0.00218696093490279,0.00976653552251702,0.00165229154284422,0.00111503483783403,0.0041251581071159,0.00256105621025396,0.00491098752644319,0.00111503535668815,0.00927263201349421,0.0155931558378113,0.0114107855589954,0.0133723791914122,0.00815329751959181,0.0518620951114197,0.00437711891104071,0.0242771498495327,0.0418805510975589,0.0560790435917218,0.0386260521925646,0.0806099497339265,0.0558647773414767,0.0167916643719865,0.0187464848468294,0.0359446195078783,0.0562791512986535,0.00787697601321202,0.0347234363061579,0.0437207134897699,0.0633524165395502,0.0294785910790017,0.0111954301942627,0.0394597197384753,0.0484516063135636,0.0214149790227642,0.0115478680722871,0.0243739796821537,0.0367980335528795,0.0383257572162255,0.0594122168172966
"1999-01-01",0.00987339670790569,0.289076024855675,0.0185075206587553,0.0206518656531773,0.00119337185500564,0.203410450179513,0.107742751350615,0.00686426597134157,0.0111412052586702,0.0444377344903145,0.00165418897830873,0.00710912013025264,0.0011933720497787,0.0285997033461817,0.004201338768807,0.00951449108244781,0.186396166009237,0.00968486453091714,0.00150177994894966,0.0011933723840015,0.00298523943515533,0.00119337158420465,0.00119337280863734,0.00119337206257831,0.00300810140552152,0.00304240354217959,0.00453351124678963,0.00422791433576509,0.00380806333153863,0.0108676660377757,0.000128023645941889,0.00205483727959349,-8.78660507101214e-05,-0.00014797937031854,6.50474925896841e-06,-0.00085002893090699,-0.00108767529540732,-0.000173638289049539,-7.97455832651601e-05,-0.00133519993068872,-1.55029982586425e-05,-0.000147956200109425,6.50474265715656e-06,0.00134407373018912,0.000107136681783887,-0.000257416173348046,-0.000253210139283619,-5.46866729365491e-05,1.02205153000621e-05,6.5047578809497e-06,-6.08228811754236e-05,6.50474519664268e-06,6.50478674367221e-06,6.50473846073369e-06,4.53545364481731e-05,1.21748199176151e-05,-0.000193530291176665,-0.000103111523079767,0.000189680886853192,-0.000357313579623555,0.00987339670790569,0.289076024855675,0.0185075206587553,0.0206518656531773,0.00119337185500564,0.203410450179513,0.107742751350615,0.00686426597134157,0.0111412052586702,0.0444377344903145,0.00165418897830873,0.00710912013025264,0.0011933720497787,0.0285997033461817,0.004201338768807,0.00951449108244781,0.186396166009237,0.00968486453091714,0.00150177994894966,0.0011933723840015,0.00298523943515533,0.00119337158420465,0.00119337280863734,0.00119337206257831,0.00300810140552152,0.00304240354217959,0.00453351124678963,0.00422791433576509,0.00380806333153863,0.0108676660377757,0.0165038496954546,0.0155769517421972,0.0210602170156582,0.00885964541397978,0.0640902653193769,0.00333764857886168,0.01984665663985,0.0397339918717939,0.0563633896930099,0.0401586441699691,0.0603812212412503,0.0586550835829317,0.0234473708110861,0.0174332613204502,0.0359500958499094,0.046811175270642,0.00585746369415404,0.0335222208195902,0.0466174383903409,0.0660388060079062,0.0281398131633854,0.0134074252617579,0.0376976130967913,0.0436964423621604,0.0261136735095765,0.0164788782859986,0.0221292263990994,0.0374080791894797,0.0439244187524137,0.0507590328509249
"1999-04-01",0.00665376435594071,0.308540577887632,0.0159894456095999,0.0182756648724234,0.00224571886494388,0.210537548749297,0.0839698008670161,0.00788586904255682,0.0129886554482176,0.0413212320312075,0.00134585937315328,0.0100795614381974,0.012214857771019,0.0217420310347102,0.00339842633257266,0.00990115933215383,0.188310702508875,0.00530065480529855,0.00114173741036765,0.00114173742737592,0.00314714701084054,0.0021983804768655,0.00576586141897661,0.00114173730785478,0.00187077720932663,0.00114173694337356,0.00537060403046915,0.00619230418217225,0.00209720082760232,0.00808924542996055,-8.33969016409169e-05,0.00315109350896677,9.41584486066697e-05,-6.64181629958937e-05,-1.90795885447047e-05,-0.000478487111125864,-0.000568254034974797,2.86482378662769e-05,0.000136889921434465,-0.000342710201504126,3.10769272388974e-07,-8.23427034175472e-05,-0.00035834754696076,-0.00017173295232123,0.000111879943051067,-0.000201608013396215,-0.000588475585830979,7.99304033671373e-05,4.16214300660315e-06,4.16214900900501e-06,-2.30940027092694e-05,-2.77254484017777e-05,4.60444512205686e-06,4.16213271609412e-06,1.06165406706873e-05,4.16214171872903e-06,-0.000103954800383032,-3.23629425466598e-05,-1.59528796937624e-05,-0.000119339425231079,0.00665376435594071,0.308540577887632,0.0159894456095999,0.0182756648724234,0.00224571886494388,0.210537548749297,0.0839698008670161,0.00788586904255682,0.0129886554482176,0.0413212320312075,0.00134585937315328,0.0100795614381974,0.012214857771019,0.0217420310347102,0.00339842633257266,0.00990115933215383,0.188310702508875,0.00530065480529855,0.00114173741036765,0.00114173742737592,0.00314714701084054,0.0021983804768655,0.00576586141897661,0.00114173730785478,0.00187077720932663,0.00114173694337356,0.00537060403046915,0.00619230418217225,0.00209720082760232,0.00808924542996055,0.0169740884120729,0.020625786889076,0.0188580246446561,0.0132395695855324,0.0513478518717008,0.00461383475186142,0.022972174113695,0.0365342911407854,0.0651182519428895,0.0356867794175241,0.0777295850060505,0.0804569333912587,0.0157268129550949,0.0199194661174111,0.0354880605610471,0.0621233593287916,0.00839949917832691,0.0284237699706713,0.0566385080961463,0.0516935188407109,0.0300074333965312,0.00855989436788152,0.031478803066713,0.0324734470555115,0.0213551472423572,0.0153830426250943,0.0158377759886484,0.0378743703995544,0.0349243388953587,0.0495355807470469
"1999-07-01",0.0124592818796009,0.283275924337832,0.0225608180970793,0.024990430548877,0.00449558309696125,0.205139835918955,0.105438533077626,0.00365410167623845,0.0182972375853657,0.0494101239058785,0.00207768734904402,0.00657496342686338,0.00199066888499228,0.0122540040735941,0.00196803842025416,0.0191570644909894,0.182231188949006,0.00125800428826992,0.0153986635469307,0.0012580042716826,0.00125800338709249,0.0012580042047165,0.00491929714629328,0.0044835419662217,0.0012580038888646,0.00519142952543832,0.00125800338276422,0.00227631124236855,0.00125800458988328,0.00294924284031579,-0.000318430812466896,0.000627010587813607,0.000681550926300775,-0.000418740040052099,-4.12034231627538e-05,-0.00287695505684355,-0.00211415245172465,3.24441965142679e-05,-0.000261722588515495,-0.000639807740874551,-1.69339127518322e-05,-0.000134678978754218,-1.59670414227275e-05,-0.000324206696491671,-3.36457281324744e-05,-0.000417979518864399,-0.00110246159625421,-7.82632738352949e-06,-0.000153606306519428,-7.82631381234672e-06,-7.82631748391756e-06,-7.82631483187947e-06,-0.000187889862460433,-4.36656152796152e-05,-7.82631419814395e-06,-0.000190776349236312,-7.82630537599417e-06,-3.55983318969567e-05,-7.82631519091162e-06,2.1279448677887e-05,0.0124592818796009,0.283275924337832,0.0225608180970793,0.024990430548877,0.00449558309696125,0.205139835918955,0.105438533077626,0.00365410167623845,0.0182972375853657,0.0494101239058785,0.00207768734904402,0.00657496342686338,0.00199066888499228,0.0122540040735941,0.00196803842025416,0.0191570644909894,0.182231188949006,0.00125800428826992,0.0153986635469307,0.0012580042716826,0.00125800338709249,0.0012580042047165,0.00491929714629328,0.0044835419662217,0.0012580038888646,0.00519142952543832,0.00125800338276422,0.00227631124236855,0.00125800458988328,0.00294924284031579,0.0200153006408853,0.0190871704911263,0.0194834154056362,0.0159757521833778,0.0532706218797435,0.00356460737658598,0.0214946955613776,0.035896956192266,0.0683780389396973,0.0440114366492522,0.0523331494719388,0.070686940097632,0.0159883507787079,0.0226855243717038,0.036095585217172,0.0825927339741832,0.0106238421767565,0.0304581930140145,0.0496145339993613,0.0516630974028654,0.0248080421159887,0.0108078973208795,0.0398107929902316,0.0237160155847392,0.0207992892385631,0.0145255821828858,0.0137822642774596,0.0371229454104865,0.0327130012500098,0.0579942238044727
"1999-10-01",0.00849861576966552,0.311713116810136,0.0148657461502181,0.018310601776726,0.00233312717532259,0.20948237553965,0.0953145939380813,0.00766931807388029,0.014637011194293,0.0585673291782677,0.00123854742682907,0.0054702625935851,0.00142593189240404,0.0152147599833325,0.0048467015645976,0.00883372800804061,0.176219917028169,0.0124533549232161,0.00622119892578476,0.00167972248963159,0.00246225073547335,0.00257507192452062,0.00370983903905693,0.00123854764651752,0.0017594508630438,0.00217623587873438,0.00264007376981481,0.0022778455760129,0.00196013553162211,0.00420458859337297,-0.000231111857107411,0.00373419185668287,0.000980067566119398,-0.000343526407288802,-4.15898703188845e-06,-0.00138230529596563,-0.00147337759667985,-3.56014502475931e-05,-0.000130613078817317,-0.00013769863492129,6.33210020408437e-06,-7.35100671353537e-05,8.20594377056683e-06,-0.000180577881088207,0.000184681487253811,-0.000244858447857114,-0.00153301518622527,9.47288963039314e-05,-7.75067227183949e-05,-1.25803920434576e-06,-3.60552363102975e-05,-3.26080634834396e-05,5.88900477396842e-05,6.33210528007303e-06,1.66359401586644e-05,4.4301028828493e-05,9.16175342837244e-06,1.39544270313869e-05,2.46001266898678e-05,6.27025947802231e-05,0.00849861576966552,0.311713116810136,0.0148657461502181,0.018310601776726,0.00233312717532259,0.20948237553965,0.0953145939380813,0.00766931807388029,0.014637011194293,0.0585673291782677,0.00123854742682907,0.0054702625935851,0.00142593189240404,0.0152147599833325,0.0048467015645976,0.00883372800804061,0.176219917028169,0.0124533549232161,0.00622119892578476,0.00167972248963159,0.00246225073547335,0.00257507192452062,0.00370983903905693,0.00123854764651752,0.0017594508630438,0.00217623587873438,0.00264007376981481,0.0022778455760129,0.00196013553162211,0.00420458859337297,0.0226922802842604,0.0215021032603698,0.0198570813617985,0.0149500861492457,0.0615693604390727,0.00566813026007476,0.0231073317729554,0.0384385586358383,0.0669367406352164,0.0344721860350124,0.0606736672205414,0.0777993171040366,0.0143878324337096,0.015865402745022,0.0434339381221183,0.0610329250291879,0.0112916576332608,0.0342332622067228,0.0555349369135111,0.047299979773397,0.0321877183505422,0.0141827620341519,0.0241495316223095,0.0242625857408232,0.0288183995459612,0.018269859496644,0.0146325605771676,0.0328288858766652,0.0413796094435172,0.038541309296866
"2000-01-01",0.00897523503055023,0.255929191846751,0.0202028675404683,0.0184048152742255,0.00146227311175753,0.196054750499634,0.0987910626468084,0.00808553568770378,0.0145585642304106,0.041861722244758,0.0014622727778509,0.00814029110319797,0.00146227225188057,0.0298543032515587,0.00599199491320707,0.0163295566821404,0.219157682386777,0.0126286338402646,0.00219293696904347,0.00202765317039359,0.00238770689009741,0.00257805020211228,0.00806462909468361,0.00146227265949941,0.00325580563069628,0.00395897760583114,0.00287307593679372,0.00418984214073682,0.00146227322343035,0.0061937511567369,-0.000335209554433568,0.00178712787292584,0.000466496104005825,-3.17051642944554e-05,-2.65104147914293e-05,0.00077538429009407,-0.000290100922145523,-0.0001719418754618,-3.11183760584579e-05,-0.000507693507938274,-2.65104969858696e-05,-0.000276912657521948,-2.65104144905522e-05,0.000327481286979982,-4.34323695067084e-05,-0.000360571192517716,-0.00352343789196008,-0.000240750053271667,-3.19228357316881e-05,-4.19846236405064e-05,-4.88100609686197e-05,-9.0491410817616e-05,-0.000274703348040866,-2.65104804773725e-05,-1.64206644228483e-05,2.1520998508897e-05,-8.12127696033506e-05,-4.40958740298405e-05,-2.65104233777091e-05,-1.42272493297461e-05,0.00897523503055023,0.255929191846751,0.0202028675404683,0.0184048152742255,0.00146227311175753,0.196054750499634,0.0987910626468084,0.00808553568770378,0.0145585642304106,0.041861722244758,0.0014622727778509,0.00814029110319797,0.00146227225188057,0.0298543032515587,0.00599199491320707,0.0163295566821404,0.219157682386777,0.0126286338402646,0.00219293696904347,0.00202765317039359,0.00238770689009741,0.00257805020211228,0.00806462909468361,0.00146227265949941,0.00325580563069628,0.00395897760583114,0.00287307593679372,0.00418984214073682,0.00146227322343035,0.0061937511567369,0.0179487985739723,0.0176681394187594,0.0269880785213555,0.0172410133765936,0.06354855489542,0.00383444776580769,0.0192552715182261,0.0349005560000222,0.0760541283569029,0.0184193970505198,0.0553234136745897,0.0711327773953137,0.0237760985820551,0.0157805925603415,0.0379623437525669,0.0818091043151692,0.00973363148830868,0.0309413127679142,0.0520215341101173,0.0448532304853779,0.0309847160110776,0.0116304696922301,0.0307269580026087,0.0465816250683652,0.0220112516196328,0.00939663788366512,0.0205530993970722,0.0362231340586565,0.0322304297151132,0.0404692539422451
"2000-04-01",0.0125117282085921,0.250374419383858,0.0175703422224804,0.0126551323969573,0.00193020361885498,0.195312170718011,0.124456321402414,0.00832629236067224,0.0124916709947086,0.0403225547950373,0.00151288207264183,0.0146811856969929,0.00443545355456478,0.0249829925754546,0.00568862820652942,0.0188996380535858,0.211002092060133,0.00461876181754244,0.00293287712830475,0.00284674300219441,0.00151288124317065,0.00151288011020368,0.00651357331474524,0.0019979694055968,0.00194357053108618,0.00243786723942796,0.00369987349427341,0.00480231866400307,0.00252557591058178,0.00550139981738193,-0.00029670831998257,0.00170386653466652,0.000496767163955882,0.000107697225743206,-4.70786002231014e-05,-0.00242553125682668,-0.0027278408090481,-0.000230187049778741,-0.000307445893423522,-0.000221488110776804,-2.69668124242378e-05,-0.00044945966151105,-1.13457969576486e-05,-0.00017989026549975,-0.000102942581374849,-0.000634799875815483,-0.00426693552018546,-0.000177523452896041,-1.66544397073834e-05,4.23750919125348e-05,-2.6966723451859e-05,-2.69666768487114e-05,-9.42270914427561e-05,-4.3888466692185e-05,-2.35585865522787e-06,2.58896796272693e-05,-6.40266233264185e-05,-0.000170241538857919,-5.71963912146674e-05,-5.29999142217557e-05,0.0125117282085921,0.250374419383858,0.0175703422224804,0.0126551323969573,0.00193020361885498,0.195312170718011,0.124456321402414,0.00832629236067224,0.0124916709947086,0.0403225547950373,0.00151288207264183,0.0146811856969929,0.00443545355456478,0.0249829925754546,0.00568862820652942,0.0188996380535858,0.211002092060133,0.00461876181754244,0.00293287712830475,0.00284674300219441,0.00151288124317065,0.00151288011020368,0.00651357331474524,0.0019979694055968,0.00194357053108618,0.00243786723942796,0.00369987349427341,0.00480231866400307,0.00252557591058178,0.00550139981738193,0.0209731881133103,0.0167361213842028,0.0208517915720007,0.016649334168608,0.0642350376933749,0.00531677417755943,0.0194433114924835,0.0350012982122877,0.0679948449307673,0.0275276452942225,0.0574748600628198,0.0772105509883135,0.0210937084331254,0.0200406707789711,0.0391238671644139,0.0607830011498847,0.00866763558631449,0.0260866471131928,0.0598704158570449,0.0430857356968708,0.0299207304488449,0.0134544064774254,0.020599012040869,0.0324208762791335,0.0342463949968656,0.0181764318863258,0.0190082228399137,0.0327151610005362,0.0388235263267177,0.0524687978335997
"2000-07-01",0.00961625844808548,0.264629454234385,0.0149883220995715,0.0206933950236921,0.00142254219928736,0.196985708417631,0.129043943406474,0.00737625727768783,0.0113523765962097,0.044476409861021,0.00142254275890178,0.0116021570773877,0.00142254140332526,0.0307028102870718,0.00142254239434841,0.00319863255659505,0.207854013154297,0.0127353982396008,0.00142254264830879,0.00210621649672188,0.0014225420014099,0.00172463535391218,0.00786965996424926,0.0014225421970923,0.00463162888030674,0.00142254192393793,0.00142254162944773,0.00142254145404775,0.00142254289350689,0.00276475912148604,-0.000951019128127197,-0.00753565234958722,-0.000440677504597806,-3.76297833000431e-05,-4.06061511512935e-05,-0.00108584516078957,-0.000439029792745206,0.000108042709689348,-0.000305354191243823,-0.000248736709710873,-4.06062567729326e-05,-0.000463434195876274,-4.06061656369733e-05,-0.000793326617109876,-4.06061463850106e-05,-6.8576194928216e-05,-0.00414752615247981,-0.000313728320141265,-4.06062552795341e-05,-9.75790069610973e-05,-4.06061772469503e-05,-3.52435228253619e-05,-0.000231232277844208,-4.06062366406295e-05,-1.21593954213151e-05,-4.06061670035922e-05,-4.06061524082899e-05,-4.06061911029477e-05,-4.06061985321391e-05,-4.06061880737433e-05,0.00961625844808548,0.264629454234385,0.0149883220995715,0.0206933950236921,0.00142254219928736,0.196985708417631,0.129043943406474,0.00737625727768783,0.0113523765962097,0.044476409861021,0.00142254275890178,0.0116021570773877,0.00142254140332526,0.0307028102870718,0.00142254239434841,0.00319863255659505,0.207854013154297,0.0127353982396008,0.00142254264830879,0.00210621649672188,0.0014225420014099,0.00172463535391218,0.00786965996424926,0.0014225421970923,0.00463162888030674,0.00142254192393793,0.00142254162944773,0.00142254145404775,0.00142254289350689,0.00276475912148604,0.0236789751540362,0.0264488079566149,0.0291443346298268,0.0152442433085728,0.0617962013009952,0.00481732122445243,0.0172494946257503,0.0335317552561641,0.0755420052212243,0.0283452668355465,0.0480864982450136,0.0842645980116535,0.0245785984261536,0.0167291227019805,0.0429669959273946,0.0540871912220565,0.0106319218155361,0.0190225137832232,0.0456634421711363,0.0641235528076927,0.0299987896800902,0.0154786489621104,0.0193779032654034,0.0274288375298781,0.0294484255866838,0.0112821084354059,0.0204781385033897,0.0309858707446069,0.0406210111425058,0.0489474255249017
"2000-10-01",0.00939000595554951,0.283322934605198,0.0122668785069039,0.0147160659033943,0.00152779159570412,0.219874303513971,0.108328108953792,0.00404103049000288,0.0147213885589163,0.0347502497682108,0.00181050400004666,0.00570455169135819,0.00152779245946893,0.0246566602796864,0.00439463736153393,0.00680737739478314,0.205559444261339,0.00630031202211715,0.00224096250764426,0.00335969863788444,0.0015277917904389,0.00263188821550999,0.00947797814702488,0.00152779134362707,0.00197430457960421,0.00172508701654407,0.00482986359836861,0.00583480729687477,0.00152779110544131,0.00364199843906057,-0.00039961578773951,-0.0035350823075934,-0.000293012396243443,-0.000196350221114547,-3.88155489642208e-05,-0.00371533793768017,-0.00341237427329744,-0.000151079050906537,-0.000345100395756943,-0.00100653221122394,-5.05953249042405e-05,-0.00014320745245469,-3.88155582141483e-05,-0.000205311965002783,3.30124120726138e-06,-0.000158268993632354,-0.00441697338858666,-0.00031309264284961,-8.53349722634603e-05,-4.5574317313875e-05,-3.88155781027357e-05,-6.90821483152083e-05,-0.000429422651823872,-3.88156246122351e-05,-5.08834768311805e-05,-3.35776021805399e-05,-0.000162747893231641,-0.000268522293383086,-3.8815574650325e-05,-7.04797689536126e-05,0.00939000595554951,0.283322934605198,0.0122668785069039,0.0147160659033943,0.00152779159570412,0.219874303513971,0.108328108953792,0.00404103049000288,0.0147213885589163,0.0347502497682108,0.00181050400004666,0.00570455169135819,0.00152779245946893,0.0246566602796864,0.00439463736153393,0.00680737739478314,0.205559444261339,0.00630031202211715,0.00224096250764426,0.00335969863788444,0.0015277917904389,0.00263188821550999,0.00947797814702488,0.00152779134362707,0.00197430457960421,0.00172508701654407,0.00482986359836861,0.00583480729687477,0.00152779110544131,0.00364199843906057,0.0179997763542541,0.0239075281330339,0.025612057612941,0.0109544268788345,0.0623277129364967,0.00823100603715898,0.0191549243537278,0.0500096368918765,0.0586010980762917,0.0210644278920848,0.0631791355079543,0.0584946988311307,0.021857508374466,0.0134900820031947,0.0447068550469761,0.0526287103400626,0.00864117589014951,0.0244483206951692,0.0520791847228675,0.072993897988133,0.0365809743943882,0.0143226605311998,0.0237400686381249,0.0356350925074723,0.0261732675363948,0.0112298251423649,0.0184383982249881,0.0350438887116598,0.0481795368895987,0.0402741228570049
"2001-01-01",0.00922704707634049,0.276935497533955,0.0163108483437434,0.0117522387706119,0.00135614251435241,0.177919137216045,0.129581445477432,0.00499954100885178,0.0173535238423652,0.0303759799190198,0.00135614331838052,0.00722628752043793,0.00135614268233503,0.0284415260399449,0.00210367935243624,0.00561017266848468,0.220326476550431,0.0148156006541299,0.00135614343528913,0.00211183878258615,0.00318781433292788,0.0034113519455853,0.0104000203796869,0.00231631092919372,0.00135614263408084,0.00135614222737794,0.00235922855471676,0.00493732537062448,0.00543188259312982,0.00472836832550329,-0.000645131585293138,-0.00864063667735366,-0.000929648263240036,-0.000201928121558483,-6.68066274254133e-05,-0.00531447226055923,-0.00555198859720383,-0.000113589553929821,-0.00047893393061,-0.00195337733543953,-6.68067729012861e-05,-0.000277094837876166,-6.68066366496872e-05,-0.00126831972656897,-7.07672114150016e-05,-0.00018250005900724,-0.00560493300088304,-0.000571139926132275,-6.68067247054241e-05,-8.9568550927007e-05,-0.000282297479736466,-9.54491453168441e-05,-0.000318432554145739,-8.3148455542551e-05,-6.68066136954583e-05,-6.68066157628572e-05,-0.000129765422262745,-0.000229654221020606,-0.000188868595190522,-0.000241397742945254,0.00922704707634049,0.276935497533955,0.0163108483437434,0.0117522387706119,0.00135614251435241,0.177919137216045,0.129581445477432,0.00499954100885178,0.0173535238423652,0.0303759799190198,0.00135614331838052,0.00722628752043793,0.00135614268233503,0.0284415260399449,0.00210367935243624,0.00561017266848468,0.220326476550431,0.0148156006541299,0.00135614343528913,0.00211183878258615,0.00318781433292788,0.0034113519455853,0.0104000203796869,0.00231631092919372,0.00135614263408084,0.00135614222737794,0.00235922855471676,0.00493732537062448,0.00543188259312982,0.00472836832550329,0.0233301139089366,0.025077910295075,0.0202850366591242,0.0101924070708091,0.0692058090837761,0.00395967086522645,0.0264041288860263,0.0589389528357503,0.0719797361836717,0.0246289778543017,0.0403639131984596,0.0584390570262402,0.0266054714404147,0.0131692464138097,0.039596129042911,0.0670705838659783,0.00806816317599054,0.0229028528969545,0.0576081882585391,0.0827365082682275,0.0283495154768511,0.0104055892746597,0.0220892662698651,0.0470196791588088,0.0251916832555472,0.00905640014846306,0.0153644922289048,0.0257279814715363,0.0410784816478123,0.0251540538373289
