"quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T35","T36","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent","T35_sent","T36_sent"
"1995-07-01",271.666666666667,0.0281586245215526,0.0374083197788207,0.0171595355509471,0.0502156599043379,0.0181900717196447,0.0336049896575424,0.0162277529949655,0.0259787528153185,0.0159498362128603,0.0272054815202207,0.0135793145291659,0.0271072936682,0.0234920625091647,0.0518749982577886,0.0194879287651842,0.0296887393984837,0.0355916461804269,0.0224167803155908,0.0272862463046094,0.0254449551475349,0.032895417240126,0.0144590300177747,0.0235065226958513,0.042379650705308,0.0253805510715413,0.0163546352372309,0.0249101736145362,0.0326032222468732,0.0432386951031406,0.0230644921254478,0.0445725999452798,0.0264313686130835,0.0249993078645045,0.0239265323425546,0.03249524311257,0.0227135683118179,0.00996547708437931,0.00858657731222627,0.00404488419831149,0.0152454001212221,0.004947442946437,0.00841682132943936,0.00386085781420488,-0.000338765490034211,0.00347466440102391,0.00328259343854891,0.00246146466026103,-0.000422823097073251,0.00377688998397282,0.0125224964846253,0.00472625598625199,0.00303358463247,0.0137658936130168,0.00593355033446188,0.00179799548796113,0.0128329726525275,0.00232485655742848,0.00347126510736598,0.00706774265321327,0.0184502042217332,0.00682060994682029,0.00284588450871007,0.00860044901133093,0.00492347738471141,0.00754444200875326,0.00638862608379866,0.00262432640161841,0.00128370852375289,0.00240133982266952,0.0062829433481121,0.00964825453931537,0.00227554933503208
"1995-10-01",280.120401337793,0.0271229092777331,0.0403859688096669,0.0145646099600202,0.0481161338136374,0.0167660444603859,0.0392400498519051,0.014962552433862,0.0273117918447366,0.0185422804243069,0.0263989881467978,0.0134994557319124,0.0395670384658527,0.025849529701588,0.0380009578052691,0.0165373332804491,0.0363064143470764,0.0348676986799663,0.0181292666173809,0.0330182066695865,0.0251895070630419,0.0448397345937637,0.0140640743488191,0.0231066739234766,0.0458343384558215,0.0259684740284059,0.0155119470905546,0.0280826215730151,0.0402339395726273,0.031234735807485,0.02560316349146,0.03121612308541,0.0255871920001199,0.0213464381063016,0.0233078227677417,0.0297591856305418,0.019926798139281,0.000358546407103769,0.00402486736605339,0.00110207839439521,-0.00104906160467716,0.00113536304341373,-0.000258473642350478,0.00315172332841685,-0.00135311845598335,0.000623253570432173,0.00162178711439153,0.00117397648368144,-0.0127666167982481,-0.000866186769546544,0.00386136154564742,-0.000706841302982577,-0.00720745717798198,0.00640752464527199,0.00312496114558495,-0.00407834764255042,0.0066010759667834,-0.00302268847488197,-0.000273953394067768,0.00078552896982876,0.0077074482813316,-0.00207348920726145,-0.000899267003265506,0.00173316594442872,-0.00885395558870769,-0.00047433436122521,0.0014345362540242,-0.00390294982758184,-0.00202502051006039,-0.000714541073398288,0.00520059037626137,0.00663213215323078,-0.00136990272338216
"1996-01-01",310.542750929368,0.0266683833050549,0.0377999115755367,0.0151972137015834,0.0431579469724379,0.023331047236903,0.0373989371583058,0.0161491183251992,0.0250324157662027,0.0160757457790665,0.0277225895009634,0.0130396988288678,0.0343870172831128,0.0266548812154808,0.0415947636703521,0.016486386881029,0.0362081294969955,0.0365334375053961,0.0225694306368846,0.0283924221375866,0.0285631132125035,0.0548385836500191,0.0133511417649613,0.0202927382146486,0.0369049162046816,0.0272912967386915,0.0154198848767145,0.0313559503447653,0.0359444003383319,0.0251529665840785,0.0274103782306429,0.0311589046660414,0.0261625374053008,0.0191529128046301,0.0236712646257919,0.0316114827602244,0.0273180506010138,0.0093363079590294,0.00815276268681542,0.00147909827163886,0.00459460809905388,4.28759658807259e-05,0.00113600405050088,0.00180698266543699,0.000276634778515114,0.00249759774227762,0.00256221594082707,0.000973941238272847,-0.00253710540263999,0.000429379474257876,0.0115386153783873,0.00313736093029171,-0.00187244198045548,0.00953140034897894,0.00589592355688125,-0.00151105728422873,0.0126072360333117,-0.00451780396078492,0.00142814032063205,0.00257770416952053,0.00819808782712354,-0.00421113526690395,0.000354454149032096,0.01146964827342,-0.000874745138700288,0.00196981285788544,0.00512540983409157,-0.000142324641455073,0.00104364338929922,-0.000887073662781037,0.00244106141650831,0.00633004280301889,-0.000934559727196364
"1996-04-01",262.846473029046,0.0313040772105115,0.0339124897855165,0.0146185875044866,0.0540151906957198,0.019506919011462,0.0299639373335963,0.0170786689524713,0.0295716604896983,0.0239815730591579,0.0286093648172267,0.0144164719892034,0.024547272547154,0.0208683475618958,0.0515201443419036,0.0210533872729557,0.0331282231863274,0.0352688893899195,0.0258484484323549,0.027357245105841,0.0220151604658669,0.0437475783679591,0.0144371643790895,0.0206106360757785,0.0496546645126932,0.0225566833185996,0.0165797983086104,0.0286871033736171,0.0355724446593246,0.0311515547141848,0.0243325827187174,0.0319560731529364,0.0223924329793708,0.0207443993456779,0.0227636232619339,0.0329462925587883,0.0232809091194495,0.00946241791288643,0.00548179551893929,0.00437737535350548,0.0234651116400873,0.00552773427555604,0.00566776547504489,0.00763663719273783,0.00870309175704747,0.0085844913704712,0.00838677022157519,0.00469724955274322,0.00390872886441799,0.00364924710816646,0.0251957830273762,0.00975147016514779,0.00291526416576031,0.00641238051540262,0.012469157970831,0.00113002854739021,0.0113383893508527,0.0034165522188907,0.00524956780228687,0.00570492258527617,0.0257358632861802,0.00699605157394091,0.0048987081141194,0.0098008811375669,0.00341719525421422,0.0156893558697902,0.00623740231960589,0.00889972144676013,0.00349776526746818,0.00419415159796946,0.00618741414443466,0.0131137447998451,0.00387913337372019
"1996-07-01",282.194366197183,0.0258011496037263,0.0412494202361371,0.0153620078862883,0.0557399990526262,0.0180466752449583,0.0356622453484261,0.0168790709739666,0.0262445192753769,0.0175718465321187,0.0237616232423238,0.0143649840929598,0.029230852502979,0.0283704935449439,0.0468437332582904,0.0214040090081901,0.0423292622925502,0.0323734430089122,0.0209914538070896,0.0300458519445586,0.0236372757154922,0.043362818434357,0.0143420587217741,0.0194954066190761,0.0361903211997146,0.0247189939527628,0.0161737558548588,0.0270562881944988,0.0327745293070888,0.0257699372044146,0.0228702327862514,0.0456876874497955,0.0249847320815319,0.0190943360644921,0.0233798866650363,0.0311904911517546,0.0269986077406785,0.005645285024818,0.00577771775733843,0.00250636291170444,0.0162241024431376,0.00399452962967917,0.00150067699744273,0.00507185077377486,0.00349241871124895,0.00261500585421874,0.00447781975310607,0.0025290220253785,-0.00444644102301216,0.00441430694186303,0.0107135784754461,0.00383877776166511,0.0026546262706317,0.00943544459055683,0.00518034523793041,-0.00133203618661246,0.0100223143016239,-0.00373579873806541,0.00305586982568122,0.00290641086128286,0.0107386775963404,0.00185436768327554,0.00186165894894473,0.00659793703628444,0.00248372132417509,0.00655298254062292,0.00552119776665662,0.00150737628586038,0.000123162087978891,0.00116254197216919,0.00400708984977332,0.00499110626508431,-0.0015213687622445
"1996-10-01",279.335697399527,0.0298951191628588,0.0370988572575489,0.0142211000271149,0.0571935990362159,0.0172388861734813,0.0353624860978016,0.0171680100118634,0.0281320855861307,0.0231114286351135,0.0270555183585211,0.0136109630310006,0.0287822292247604,0.0250622169928158,0.0499569722826274,0.0213162770679772,0.0376814057474423,0.0362552439643622,0.0226130691474453,0.0298372278488705,0.0211920793326938,0.0382002611892266,0.0141913777172147,0.0200200185169331,0.0404257506300974,0.0243890771604056,0.017000288187317,0.0231578187185223,0.0339505813135695,0.02989489129581,0.0314955985928458,0.0326330534159001,0.02494916414127,0.0178863476733271,0.0230735235342834,0.0336501944501551,0.0222972784764765,0.0150414996254148,0.00524462448167816,0.00278538571888566,0.029321036800493,0.00307318458205056,0.00338286093511359,0.00644911712235433,0.00361439460101007,0.0062713262454108,0.00807129778677596,0.00294084887406417,-0.00109264599081209,0.00656267070572087,0.019106849050879,0.00617479953187051,0.00227603287654438,0.0154718181043899,0.00796271559399221,-0.00266688262087797,0.00699386763390513,-0.00444474581416675,0.00344371908927644,0.00317343108179877,0.0164443343330775,0.00491528891242207,0.00304833384597175,0.00736801163995845,0.00386654221010241,0.00687525740682105,0.0141358663850265,0.00472758683637029,0.00168806515988008,1.66291413636485e-05,0.00584818507200296,0.0139663091722679,0.00386383157370315
"1997-01-01",309.764018691589,0.024422537392894,0.0422314607711269,0.0138738525699525,0.0473781319693269,0.0173766318601068,0.0426368062313471,0.0163421357331191,0.0257940947271324,0.0203996991241415,0.0291699897643788,0.0129166723106519,0.0304673263961026,0.0283346698672753,0.0461543419929755,0.0180500810729527,0.0362151906450901,0.0422119971022962,0.0190768551530857,0.0284503200799655,0.0254631880953187,0.0437023759031611,0.0134587703980206,0.0187783136431273,0.0383689891738683,0.0196306925509172,0.0187042939857643,0.0269061607386169,0.0369438198597649,0.0259555578161025,0.0258757063178562,0.0366072597730236,0.0253811047020593,0.0181748235380722,0.0229321877972506,0.0332483832434696,0.0283655776996852,0.00845267967603681,0.0055213766921594,0.00363831840370125,0.0162197446508412,0.00391187112233176,0.00829448988100307,0.0081698334633378,0.00492627800782011,0.00544291958608726,0.00797994915648853,0.00418028970265334,-0.000887672901263933,0.00865986954829051,0.0237782898244685,0.00616735169243787,-0.00298979404939495,0.0143220583927569,0.009636662359594,0.00206106445281289,0.01356547570644,-0.00768391655995292,0.00377793382726015,0.00743284999139743,0.0191564406359443,0.00145414556184958,0.00479506215693644,0.00883940072545064,0.00193754977410194,0.00688978283493203,0.00704537225952075,0.00790858826997066,0.00113853142867509,-0.000489886688285918,0.00218513462460566,0.0105036145260419,0.00566028089016571
"1997-04-01",303.113402061856,0.0251172790972454,0.0355082182950593,0.0142933628481852,0.0483191147020397,0.0185997934351833,0.0349748324674538,0.0156414576867671,0.0262958743739897,0.0192573405203571,0.0290593458966551,0.0138410574451749,0.0348817915936546,0.0282136379297024,0.0445112395094884,0.0188383148583371,0.0356537907370454,0.036774300666452,0.0190320161898931,0.0331109559342167,0.0262410143791227,0.0418791493310407,0.0129482176151615,0.0200819261609787,0.0417981041420089,0.0312593739530957,0.0171144154156386,0.0275948744857257,0.034920275108553,0.0273791336120979,0.024450425441149,0.0369094327473557,0.0241181545977064,0.0185041346453963,0.0275202418507377,0.0322413619697515,0.0231160403575798,0.012870682083422,0.0102995325475045,0.00424675536668311,0.0238382811323027,0.00290165488938573,0.00889547481612501,0.0076722624113952,0.00560703408118234,0.00598503940572232,0.00996899415693158,0.00399621159666346,0.000915563505345043,0.0102048999119501,0.0205740289982408,0.00750385980171087,0.00124830197078153,0.0145993443476178,0.0106385818440194,0.00223057602251649,0.0128926042095547,-0.00341485887128202,0.00316667761494698,0.0093658098224728,0.0190336490792375,0.00439345051972268,0.00454071155211992,0.00960738082526148,0.00106135767366685,0.0110939575460857,0.00782071177814308,0.00784328878469594,0.00564897071034597,0.00513475592714014,0.00772909403205698,0.0139670169953378,0.00662265022282136
"1997-07-01",301.314754098361,0.0261038939988561,0.0399233113000445,0.014651871021181,0.0585944936988994,0.0176333637917801,0.0362158443399923,0.0166499045937173,0.0230978033767726,0.0216793093644754,0.0272930404355357,0.0129820993491433,0.0243089546203821,0.0268381586414475,0.0506670844780606,0.0217067413990712,0.0293996335425369,0.033726331031157,0.0226437905429766,0.0290174542873027,0.0243690928531508,0.0365305254174059,0.013342053260989,0.0219522572921693,0.0456268849162912,0.0212439531837855,0.0167255302061393,0.0266724748490794,0.0305886262945547,0.0297204603430621,0.0262700197220405,0.0370218345758723,0.0305213598861202,0.0217067134893865,0.0277574432658765,0.0305168509400795,0.0263008356906649,0.00940259132995393,0.00698046313952154,0.00367572102719688,0.0175537133859448,0.00480924758503019,0.00590260826687845,0.00703382263340164,0.0051756764145786,0.00760514804304272,0.00780696250165298,0.0038510413494667,0.00099338802430657,0.00834357439841685,0.0250430863730543,0.00777144524159165,0.00149881006888672,0.0114769301050148,0.00964965021676142,-0.00870376110769962,0.010842092191892,-0.000632360281432797,0.00387412449217952,0.00428931966961245,0.0247140061107168,0.00423473505982286,0.00309524536651561,0.00896619789995014,0.0006507894843487,0.000518679127237338,0.00887165220434137,0.00695994913591945,0.00394136660497767,-0.00157226455265637,0.00176647595170915,0.00600760410810204,0.0039861426785119
"1997-10-01",304.211240310078,0.0238633121445033,0.0366325644528609,0.0140972403981045,0.0446894361596224,0.0188548145784555,0.0356787187428199,0.0135416389370333,0.0223649256501952,0.0178708668442168,0.0262561590044595,0.012103193508085,0.0245994616526727,0.0258428333351118,0.0385871629714141,0.0169977396540232,0.0376753359496738,0.0337529843720829,0.01966078772309,0.0272423889730609,0.0217985012217874,0.0434826478857401,0.0139756744375438,0.021963776703166,0.0341564285269232,0.0193928635553258,0.0174298183835582,0.0298034090784761,0.0384153131927144,0.0392584793969684,0.0282236481944763,0.0299874943579173,0.033294240878387,0.036301644505396,0.050956543545466,0.0291008899601088,0.0221470611245597,0.00381252933988154,0.00117830396297782,-0.00117811851015377,-0.00299971183466703,-0.000678586791932956,-0.0046711701931791,0.00171323368182196,-0.00104226804796877,0.00116870834008741,0.00371065883276642,-0.000323168666730553,-0.00622355477661642,0.00380097174440796,0.00684246358758168,-0.000572856339047958,-0.00399501968130576,0.0072839511930713,0.00487127192880485,-0.00531231245983086,0.0029795113950933,-0.0161141101860745,-0.000607798102458711,0.000515826352950369,0.00534683752476831,-0.00236974238756927,-0.00335361080309457,-0.000401245722397868,-0.011008503364554,-0.0131129255230211,0.00364051249335282,-0.00311641213130843,-0.00955758550423001,-0.0174112180497598,-0.0209525869337432,0.00306615433907469,-0.000839033197831042
