"event","pre_meet_T1","pre_meet_T2","pre_meet_T3","pre_meet_T4","pre_meet_T5","pre_meet_T6","pre_meet_T7","pre_meet_T8","pre_meet_T9","pre_meet_T10","pre_meet_T11","pre_meet_T12","pre_meet_T13","pre_meet_T14","pre_meet_T15","pre_meet_T16","pre_meet_T17","pre_meet_T18","pre_meet_T19","pre_meet_T20","pre_meet_T21","pre_meet_T22","pre_meet_T23","pre_meet_T24","pre_meet_T25","post_meet_T1","post_meet_T2","post_meet_T3","post_meet_T4","post_meet_T5","post_meet_T6","post_meet_T7","post_meet_T8","post_meet_T9","post_meet_T10","post_meet_T11","post_meet_T12","post_meet_T13","post_meet_T14","post_meet_T15","post_meet_T16","post_meet_T17","post_meet_T18","post_meet_T19","post_meet_T20","post_meet_T21","post_meet_T22","post_meet_T23","post_meet_T24","post_meet_T25","pre_pub_T1","pre_pub_T2","pre_pub_T3","pre_pub_T4","pre_pub_T5","pre_pub_T6","pre_pub_T7","pre_pub_T8","pre_pub_T9","pre_pub_T10","pre_pub_T11","pre_pub_T12","pre_pub_T13","pre_pub_T14","pre_pub_T15","pre_pub_T16","pre_pub_T17","pre_pub_T18","pre_pub_T19","pre_pub_T20","pre_pub_T21","pre_pub_T22","pre_pub_T23","pre_pub_T24","pre_pub_T25","post_pub_T1","post_pub_T2","post_pub_T3","post_pub_T4","post_pub_T5","post_pub_T6","post_pub_T7","post_pub_T8","post_pub_T9","post_pub_T10","post_pub_T11","post_pub_T12","post_pub_T13","post_pub_T14","post_pub_T15","post_pub_T16","post_pub_T17","post_pub_T18","post_pub_T19","post_pub_T20","post_pub_T21","post_pub_T22","post_pub_T23","post_pub_T24","post_pub_T25"
"SPEECH_146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175289505902534,0.0175826214932187,0.0453372164269266,0.0129888317711629,0.0502396562866457,0.0647945479284979,0.0202124503196256,0.0176057753595847,0.0255622299613757,0.0403051574196469,0.0270861565190232,0.0160880321963466,0.0576451541020256,0.0301739701666876,0.10002588903673,0.0219501034573569,0.0509860084014465,0.0341793885047115,0.0518396602675396,0.0170942082259959,0.0185372942360599,0.118361525830827,0.0526971467822979,0.0440042226686651,0.0471738020473491,0.0324136355027011,0.0211555997194153,0.0791314178797679,0.0305312228755048,0.0433260027097334,0.0240972816626484,0.0174083148728209,0.0253260242869552,0.0324237641380272,0.070471982888865,0.0319507041372637,0.0348592179863234,0.0255490275636519,0.0706957212120187,0.0286229887144463,0.0441983909652266,0.0489746298427349,0.0389099376302137,0.0509477769177162,0.0423831157676742,0.0804585973400034,0.0296284969867799,0.0309471507444394,0.0327063791635473,0.0328826184915211
"SPEECH_194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.024697682436121,0.015409138295217,0.0292948638062542,0.0310430010123476,0.0387633505049886,0.0341254349324355,0.0186781111871441,0.0151498069603345,0.048316908253251,0.0248365701711409,0.0252369964675839,0.0169568277357187,0.108400448246801,0.108432606292817,0.0593182646434339,0.0207867812731322,0.0677036545810019,0.0232191386492809,0.0462666092651034,0.0305308645806603,0.0616691902718078,0.0252490933252086,0.0300880445401795,0.0567582939005821,0.0390683186674547,0.0314196603037973,0.0251602172943888,0.0766545320814312,0.066841570371201,0.0567256769529081,0.0290412396103406,0.0244815847945691,0.0223785520558746,0.0429439309158788,0.0384172741270806,0.0445258334309044,0.0238079507192764,0.0524487996140624,0.0643055379524523,0.0603077524981886,0.0289034539730509,0.0393187198123219,0.0389465622929451,0.0464874525279139,0.0212792241278867,0.0480958500459028,0.0302701178132407,0.0325609240720965,0.0327204008872951,0.0219571817249922
"SPEECH_140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0324136355027011,0.0211555997194153,0.0791314178797679,0.0305312228755048,0.0433260027097334,0.0240972816626484,0.0174083148728209,0.0253260242869552,0.0324237641380272,0.070471982888865,0.0319507041372637,0.0348592179863234,0.0255490275636519,0.0706957212120187,0.0286229887144463,0.0441983909652266,0.0489746298427349,0.0389099376302137,0.0509477769177162,0.0423831157676742,0.0804585973400034,0.0296284969867799,0.0309471507444394,0.0327063791635473,0.0328826184915211,0.0342074222049481,0.01921649321108,0.0384041159821057,0.0484533363327407,0.0640418233979306,0.0242596459488994,0.025461915564508,0.0191170591496425,0.0423716965084067,0.0558079471653559,0.0431380951807976,0.0235129689507638,0.0413324437111941,0.0724755715507371,0.0540336430387763,0.0349152757377605,0.0412446932158765,0.0374493386353132,0.0474222966077135,0.0251692053930895,0.0638531767482071,0.0304307479837623,0.031611715269895,0.0472866296773876,0.0347827428331083
"SPEECH_127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0101522014079648,0.0226134481074236,0.00646436223710379,0.0148083308465073,0.0565180794612988,0.0250916807013912,0.0124904446797305,0.0124157887661017,0.0885365892456044,0.0183596708616026,0.026522371838202,0.015920374406054,0.0589591539884062,0.0921952304361937,0.0432978601129812,0.00899737526948423,0.155671979326761,0.0137443381038894,0.0255758175881468,0.0171438987638497,0.101027324222732,0.0108714231063916,0.0602755801110207,0.0385428712153062,0.0638038051958523,0.0291570554922289,0.0195372607253294,0.0495850995998816,0.0328937354352073,0.0419871309558134,0.041488462147234,0.0235207332876356,0.0188089097106647,0.0439557359693975,0.0831914218858701,0.0256288401993095,0.0565037387850167,0.0288914234932917,0.0463013294849841,0.0250615850764592,0.050953486815068,0.0266944881750407,0.0253499243408918,0.0585332221375507,0.021557552168815,0.0302029368091945,0.0500729112349125,0.0317360565775748,0.115535872495861,0.0228510869967678
"SPEECH_145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359336348266846,0.0178010247897675,0.0318044922572365,0.0291350567680394,0.0623715688414449,0.0280078391863411,0.0202420028131619,0.0216466501994197,0.0510524053515053,0.0260749601564393,0.0284389247234123,0.0171017772691829,0.0793336623501043,0.0743863097159752,0.0531584672788468,0.0217686519936841,0.038667381427012,0.0231554289443374,0.0483082588934712,0.028597269361632,0.0693709074442254,0.0385312930601252,0.0536984419423155,0.0668233838435864,0.0345902065620491,0.0191317052381241,0.0208815217081263,0.0584772427406475,0.0403608288036126,0.0636629856916255,0.0217584860092564,0.0209283613548666,0.014999250153623,0.0558594123890164,0.0753890229463918,0.0295957621386519,0.0410213885844372,0.0333859608535498,0.0359049000006755,0.0494992218332299,0.0520705398039505,0.018705789519275,0.0244822844285764,0.043491896088849,0.0239263216803834,0.0496862766768348,0.0340699873280976,0.0515880779220035,0.0989187968808827,0.0222039792253124
"SPEECH_153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0359336348266846,0.0178010247897675,0.0318044922572365,0.0291350567680394,0.0623715688414449,0.0280078391863411,0.0202420028131619,0.0216466501994197,0.0510524053515053,0.0260749601564393,0.0284389247234123,0.0171017772691829,0.0793336623501043,0.0743863097159752,0.0531584672788468,0.0217686519936841,0.038667381427012,0.0231554289443374,0.0483082588934712,0.028597269361632,0.0693709074442254,0.0385312930601252,0.0536984419423155,0.0668233838435864,0.0345902065620491,0.0191317052381241,0.0208815217081263,0.0584772427406475,0.0403608288036126,0.0636629856916255,0.0217584860092564,0.0209283613548666,0.014999250153623,0.0558594123890164,0.0753890229463918,0.0295957621386519,0.0410213885844372,0.0333859608535498,0.0359049000006755,0.0494992218332299,0.0520705398039505,0.018705789519275,0.0244822844285764,0.043491896088849,0.0239263216803834,0.0496862766768348,0.0340699873280976,0.0515880779220035,0.0989187968808827,0.0222039792253124
"SPEECH_152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351482070688174,0.0181469201870391,0.0282257382130829,0.0237249801342723,0.0343042133559435,0.0217033615215338,0.0206372447525551,0.0189271368622705,0.0296078074660988,0.0448616950886128,0.041646602682653,0.0193956076462439,0.0570242880318931,0.116155140012017,0.0868316109721276,0.02039105606397,0.0296628797599042,0.0190776041015591,0.0685355481547004,0.0177883188117676,0.0593194052155364,0.03727138216356,0.0334931266803368,0.0734777218987516,0.044642403154753,0.0286395303433318,0.0179327279485917,0.0230506384493459,0.0267454351259079,0.0407600983158832,0.0330265575884537,0.0242333617488642,0.0178023019331584,0.0358106970202158,0.039740690447172,0.0400260529848227,0.0213866511203868,0.0594291569373657,0.0646382534280765,0.0757227334163362,0.0394925650456668,0.0620460348651073,0.030165545591174,0.027906532104999,0.0252653089745877,0.0694774763718825,0.0240653861914797,0.0396438743578335,0.0752057359894936,0.0577866536998634
"SPEECH_148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221166717866618,0.0159578318073402,0.0365342508393224,0.0369309765926812,0.0286184601755165,0.0266983977070637,0.0186667215380661,0.0244558603954201,0.0422009739017826,0.0713685717792645,0.0293075418069722,0.0247139684399035,0.0410662951465523,0.0401211408881275,0.0726267250051003,0.0498488721771107,0.0467956871201444,0.0199290367640214,0.049648255593474,0.0573505679807054,0.0592453241262696,0.0294087217154261,0.03948978318108,0.0702859373352332,0.0466134261967603,0.0367904597829306,0.0366005262615355,0.0436716904192982,0.0360830556415563,0.0399079669528705,0.0245763046611035,0.0218788213010666,0.0244625038825731,0.0241165899404953,0.0529150762827069,0.0278549221382324,0.0351261446402851,0.0426381538450619,0.0473952314462657,0.0637790399498493,0.0384171067129053,0.061761425026159,0.0379907306181435,0.059979935284306,0.0287688774733044,0.0420596160475569,0.0350142871073273,0.0492517588451864,0.0584489428367624,0.030510832902518
"SPEECH_141",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286395303433318,0.0179327279485917,0.0230506384493459,0.0267454351259079,0.0407600983158832,0.0330265575884537,0.0242333617488642,0.0178023019331584,0.0358106970202158,0.039740690447172,0.0400260529848227,0.0213866511203868,0.0594291569373657,0.0646382534280765,0.0757227334163362,0.0394925650456668,0.0620460348651073,0.030165545591174,0.027906532104999,0.0252653089745877,0.0694774763718825,0.0240653861914797,0.0396438743578335,0.0752057359894936,0.0577866536998634,0.021065736730598,0.0223503701412125,0.0223954505925699,0.0376825081437569,0.0506619809963889,0.0220054247211574,0.0216870369328595,0.0177217614934663,0.0314222881799204,0.0609967936369816,0.036977703523323,0.0194911917868533,0.0395726912600589,0.0564664431775144,0.0523741845773712,0.0453577110293806,0.0866066324611405,0.019542582456071,0.0470714592737696,0.0567780073247744,0.0794103900290856,0.019800516806215,0.0310952948509743,0.0625425282024469,0.0389233116721096
"SPEECH_147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016587428218467,0.0187934072387639,0.0172056050054428,0.0251111535702454,0.0482524771588125,0.0237902588002902,0.0261928272029424,0.0143778612154124,0.0246062662283855,0.0335341383490488,0.0361592701159156,0.0177637339421902,0.0783333753904393,0.0855004538297508,0.0360332935628162,0.0147400453337298,0.107232559414787,0.0187259635442442,0.026542027966097,0.0190375398626024,0.145237897445843,0.0166622212120549,0.06053498499948,0.0192243959249692,0.0698208144672696,0.0385830080306235,0.0207434982448085,0.0683561517814108,0.0267064283484361,0.0342742697128593,0.0252173864663506,0.0248864097225736,0.0204246247057394,0.0496190949359323,0.0600045957515622,0.0257274810584603,0.0269557660091185,0.044263609228074,0.0544413508043831,0.037439840938101,0.0423950405134596,0.0518920921816538,0.031679849708977,0.0791914137154071,0.0319316375612037,0.0616881480894556,0.032812998334906,0.0362555311175689,0.0422967274793075,0.0322130455596274
"SPEECH_135",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266895253376822,0.0244952987620178,0.0799301876086383,0.0194145631531936,0.0286360950983627,0.0524725525717862,0.0254299126992053,0.0286988399809703,0.0461088359123837,0.0345873512792514,0.0290067098767749,0.0349193918286162,0.0361513447344119,0.072287532036398,0.048526022278558,0.0227001821809111,0.0236608085783664,0.0704928143918356,0.0324493497115187,0.0145384511228087,0.0515307067585907,0.0457647084066043,0.0297821280251957,0.0545264928988104,0.0672001947671078,0.0210655984140233,0.0310698531373576,0.0504871605286725,0.0438122818573379,0.0405178771362492,0.0229160946039625,0.0259180654633129,0.019874766766379,0.0535283489581365,0.0343710057901548,0.041136428624629,0.0206216133344475,0.0555024104154008,0.0889657230160169,0.0575803093793852,0.0199245259777029,0.033285647041503,0.0361550225816908,0.0681784138908039,0.0244885908605331,0.0487450638812748,0.0405148890840969,0.0475040783701643,0.0381478140209998,0.035688416865765
"SPEECH_144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0266895253376822,0.0244952987620178,0.0799301876086383,0.0194145631531936,0.0286360950983627,0.0524725525717862,0.0254299126992053,0.0286988399809703,0.0461088359123837,0.0345873512792514,0.0290067098767749,0.0349193918286162,0.0361513447344119,0.072287532036398,0.048526022278558,0.0227001821809111,0.0236608085783664,0.0704928143918356,0.0324493497115187,0.0145384511228087,0.0515307067585907,0.0457647084066043,0.0297821280251957,0.0545264928988104,0.0672001947671078,0.0210655984140233,0.0310698531373576,0.0504871605286725,0.0438122818573379,0.0405178771362492,0.0229160946039625,0.0259180654633129,0.019874766766379,0.0535283489581365,0.0343710057901548,0.041136428624629,0.0206216133344475,0.0555024104154008,0.0889657230160169,0.0575803093793852,0.0199245259777029,0.033285647041503,0.0361550225816908,0.0681784138908039,0.0244885908605331,0.0487450638812748,0.0405148890840969,0.0475040783701643,0.0381478140209998,0.035688416865765
"SPEECH_128",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161889110394543,0.0518914515885355,0.0458111847810435,0.0332611443410394,0.107327762015606,0.0157010305779913,0.0394258227342114,0.0220595541420561,0.0336245344170791,0.0256702809315559,0.0291079907265834,0.0248636010244703,0.0396170244859038,0.075066658473064,0.0286473330295979,0.0264002677925531,0.0242784264859985,0.0713527246996368,0.0703859558783702,0.0200336249641453,0.0593926965240417,0.0321583565822638,0.0350723960426314,0.0421922926354828,0.0304689740866844,0.031467353661235,0.0197212607750057,0.0683483484068281,0.018412765159887,0.0368057056850351,0.0368768201191343,0.0273362021691546,0.019732758197127,0.0480993241974572,0.0455585244702231,0.0241216251138471,0.0171826469326521,0.0478804898714582,0.0691922972678687,0.0514467685832301,0.0400516289471405,0.0676895731284524,0.0413659127964669,0.0326756656277444,0.0325794454685386,0.0630417123444281,0.0221752777616534,0.0498675918398344,0.0421371349421101,0.0462331665334879
"SPEECH_296",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176725371519556,0.0184967230465696,0.0223470772929097,0.0108942253496127,0.0228794762227224,0.0272967040788809,0.0190289246578885,0.031560525775217,0.0999187554555761,0.0180039021705312,0.0328756602624349,0.035344000263474,0.0861383076536319,0.113654925435987,0.103115590850811,0.0131063271062935,0.0174945782932024,0.0220952630188702,0.13564992599525,0.00554360478160471,0.0277965006121223,0.0325285904855659,0.0370427488094946,0.0151237696844369,0.034391355544956,0.030976390225478,0.0198945445640952,0.0496356511925473,0.0161218776366624,0.044458361562895,0.0260396047594146,0.0211864256287135,0.0154875976259334,0.0229787611212526,0.0531527151435141,0.0415311042434677,0.0294266276232146,0.0640908921860579,0.0430227547769784,0.0404783239480739,0.0406878481812531,0.0482846689626988,0.051280443678302,0.0667562412818936,0.0277268409091858,0.0393743633461123,0.0332623105332193,0.0319035886005194,0.081171277797271,0.0610707844712461
"SPEECH_1196",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176725371519556,0.0184967230465696,0.0223470772929097,0.0108942253496127,0.0228794762227224,0.0272967040788809,0.0190289246578885,0.031560525775217,0.0999187554555761,0.0180039021705312,0.0328756602624349,0.035344000263474,0.0861383076536319,0.113654925435987,0.103115590850811,0.0131063271062935,0.0174945782932024,0.0220952630188702,0.13564992599525,0.00554360478160471,0.0277965006121223,0.0325285904855659,0.0370427488094946,0.0151237696844369,0.034391355544956,0.030976390225478,0.0198945445640952,0.0496356511925473,0.0161218776366624,0.044458361562895,0.0260396047594146,0.0211864256287135,0.0154875976259334,0.0229787611212526,0.0531527151435141,0.0415311042434677,0.0294266276232146,0.0640908921860579,0.0430227547769784,0.0404783239480739,0.0406878481812531,0.0482846689626988,0.051280443678302,0.0667562412818936,0.0277268409091858,0.0393743633461123,0.0332623105332193,0.0319035886005194,0.081171277797271,0.0610707844712461
"SPEECH_1197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176725371519556,0.0184967230465696,0.0223470772929097,0.0108942253496127,0.0228794762227224,0.0272967040788809,0.0190289246578885,0.031560525775217,0.0999187554555761,0.0180039021705312,0.0328756602624349,0.035344000263474,0.0861383076536319,0.113654925435987,0.103115590850811,0.0131063271062935,0.0174945782932024,0.0220952630188702,0.13564992599525,0.00554360478160471,0.0277965006121223,0.0325285904855659,0.0370427488094946,0.0151237696844369,0.034391355544956,0.030976390225478,0.0198945445640952,0.0496356511925473,0.0161218776366624,0.044458361562895,0.0260396047594146,0.0211864256287135,0.0154875976259334,0.0229787611212526,0.0531527151435141,0.0415311042434677,0.0294266276232146,0.0640908921860579,0.0430227547769784,0.0404783239480739,0.0406878481812531,0.0482846689626988,0.051280443678302,0.0667562412818936,0.0277268409091858,0.0393743633461123,0.0332623105332193,0.0319035886005194,0.081171277797271,0.0610707844712461
"SPEECH_1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176725371519556,0.0184967230465696,0.0223470772929097,0.0108942253496127,0.0228794762227224,0.0272967040788809,0.0190289246578885,0.031560525775217,0.0999187554555761,0.0180039021705312,0.0328756602624349,0.035344000263474,0.0861383076536319,0.113654925435987,0.103115590850811,0.0131063271062935,0.0174945782932024,0.0220952630188702,0.13564992599525,0.00554360478160471,0.0277965006121223,0.0325285904855659,0.0370427488094946,0.0151237696844369,0.034391355544956,0.030976390225478,0.0198945445640952,0.0496356511925473,0.0161218776366624,0.044458361562895,0.0260396047594146,0.0211864256287135,0.0154875976259334,0.0229787611212526,0.0531527151435141,0.0415311042434677,0.0294266276232146,0.0640908921860579,0.0430227547769784,0.0404783239480739,0.0406878481812531,0.0482846689626988,0.051280443678302,0.0667562412818936,0.0277268409091858,0.0393743633461123,0.0332623105332193,0.0319035886005194,0.081171277797271,0.0610707844712461
"SPEECH_1203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176725371519556,0.0184967230465696,0.0223470772929097,0.0108942253496127,0.0228794762227224,0.0272967040788809,0.0190289246578885,0.031560525775217,0.0999187554555761,0.0180039021705312,0.0328756602624349,0.035344000263474,0.0861383076536319,0.113654925435987,0.103115590850811,0.0131063271062935,0.0174945782932024,0.0220952630188702,0.13564992599525,0.00554360478160471,0.0277965006121223,0.0325285904855659,0.0370427488094946,0.0151237696844369,0.034391355544956,0.030976390225478,0.0198945445640952,0.0496356511925473,0.0161218776366624,0.044458361562895,0.0260396047594146,0.0211864256287135,0.0154875976259334,0.0229787611212526,0.0531527151435141,0.0415311042434677,0.0294266276232146,0.0640908921860579,0.0430227547769784,0.0404783239480739,0.0406878481812531,0.0482846689626988,0.051280443678302,0.0667562412818936,0.0277268409091858,0.0393743633461123,0.0332623105332193,0.0319035886005194,0.081171277797271,0.0610707844712461
"SPEECH_1199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471052733097713,0.0115362034500586,0.0528341044437194,0.024500403465966,0.0241508183462429,0.061024756043528,0.0134507112057424,0.0192539201920411,0.034114822313278,0.0541951480117475,0.039174968387885,0.015835756086665,0.107725929239301,0.0306725638753216,0.0660003165774594,0.0382918270870063,0.0221575519257287,0.0226258858578567,0.0566732747680728,0.0131482190476136,0.0434389488231012,0.0515898074853183,0.0471091507619209,0.0520533454137889,0.051336293880865,0.0216210321852135,0.0161342786220447,0.0637945878753952,0.0312934399488946,0.0473201453193358,0.0437585272770691,0.0207076367129975,0.0327945039278167,0.080974519415898,0.0615752690051571,0.0255042131818737,0.032520451670269,0.0504137066350527,0.0403935386480434,0.0239740979802155,0.0306273868219493,0.031403411510617,0.0505122216162605,0.0546960417240959,0.0318755154327937,0.0455631731683123,0.0290562285973266,0.0333367756210577,0.0499460469342243,0.0502032501680863
"SPEECH_1205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0471052733097713,0.0115362034500586,0.0528341044437194,0.024500403465966,0.0241508183462429,0.061024756043528,0.0134507112057424,0.0192539201920411,0.034114822313278,0.0541951480117475,0.039174968387885,0.015835756086665,0.107725929239301,0.0306725638753216,0.0660003165774594,0.0382918270870063,0.0221575519257287,0.0226258858578567,0.0566732747680728,0.0131482190476136,0.0434389488231012,0.0515898074853183,0.0471091507619209,0.0520533454137889,0.051336293880865,0.0216210321852135,0.0161342786220447,0.0637945878753952,0.0312934399488946,0.0473201453193358,0.0437585272770691,0.0207076367129975,0.0327945039278167,0.080974519415898,0.0615752690051571,0.0255042131818737,0.032520451670269,0.0504137066350527,0.0403935386480434,0.0239740979802155,0.0306273868219493,0.031403411510617,0.0505122216162605,0.0546960417240959,0.0318755154327937,0.0455631731683123,0.0290562285973266,0.0333367756210577,0.0499460469342243,0.0502032501680863
"SPEECH_1201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0208702857240859,0.018855972854126,0.0166697756950975,0.0151291318626756,0.0461429838578467,0.0508172248525519,0.02013711684357,0.0190386243794842,0.081015374067027,0.0397128016759969,0.0296185354174644,0.0194853146251026,0.111583919540143,0.0427464497822759,0.136474565301813,0.0103503276463015,0.0331406770182052,0.011813480090385,0.0502839879382493,0.0084814635036327,0.0330571388931779,0.0248443132145349,0.0818905748215456,0.0303874772948214,0.047452483099886,0.026596559966956,0.0325156167825764,0.0297621777790835,0.0524475979820709,0.0472347047012757,0.0263985271542033,0.024026410442482,0.0452173721594706,0.0265073096558209,0.0578412325521944,0.0244481463723653,0.0252868606709895,0.0376202022833233,0.0416033490567672,0.039535519358698,0.0404860759984593,0.0480454372307299,0.0307233312279068,0.0391300673884743,0.0583749632527661,0.0541812533791111,0.0261781565849104,0.0454755691312291,0.070633844344411,0.0497297145437252
