"meeting_id","meet_date","pub_date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent"
"FEDm_119","2007-10-30","2007-11-20","2007-10-01",79.1176470588235,0.0207745512804656,0.0812177902835898,0.0321423449740619,0.0585990539360336,0.0675628958980092,0.0206704726277236,0.0334655521817937,0.0207151442832019,0.0284359084105392,0.0223154682348874,0.0277599271934211,0.023516513707258,0.0380012406638164,0.0198203687654832,0.0198244175141729,0.0215919417299552,0.118428566508049,0.021631861883388,0.0218418870509389,0.042361682537933,0.024354461300148,0.017816195999041,0.0286986872098778,0.0416039992053311,0.0975996163867555,0.0233587220721108,0.0258907281620139,-0.00251889386249149,-0.0473637947034955,-0.00323806338904446,-0.00405214120888199,-0.00820066693652172,-0.00187608444842193,-0.00472587985684118,-0.00313943361926829,-0.00737972866360503,-0.00289397892171081,0.000294500110218284,-0.00141631471301719,-0.0258796313788014,-0.00207621925400401,-0.00258706030734887,-0.000519250485952409,0.0178152640129623,-0.00470732646506002,-0.00238942473309892,-0.0130813248059604,-0.00352713033456878,-0.00134255249732793,-0.0103884449239356,0.000120896940249615,-0.0335776146655001,-0.00137254600400149,-0.00118309210551675
"FEDm_120","2007-12-11","2008-01-02","2007-10-01",87.1212121212121,0.0202735680177733,0.0886800105535829,0.0262277984822151,0.0649213961722304,0.0565154419886079,0.0202165921393931,0.0295321700623264,0.0208049605130195,0.0294321097223056,0.0211318306811062,0.0237102539564981,0.0234141878138507,0.0377797780309342,0.0203946799455054,0.0193674389192107,0.0209833937449034,0.124466443290331,0.0182200946279414,0.0216336418620969,0.0530464865699388,0.0221918649835815,0.0202076024045804,0.0326222913296071,0.0416867146485991,0.0869333825469994,0.0262886795803597,0.0293171874125022,-0.00967757410502225,-0.0719460431987422,-0.00540635645876672,-0.00429272924829296,-0.0212924529296011,-0.00663031551363898,-0.0167540140818184,-0.00657826352874324,-0.0176252596365242,-0.00718404944527143,-0.0112828466095874,-0.0101312979872048,-0.0232862952441702,-0.0064287186395808,-0.00565295459533933,-0.00519776970240463,0.00753309854923206,-0.00538835016776524,-0.0069485726174729,-0.0562928223873457,-0.00663063173682865,-0.00519160546976364,-0.0112886921472897,0.0137435663062752,-0.0423786207838884,-0.00656664673864095,-0.0096895845873442
"FEDm_121","2008-01-29","2008-02-20","2008-01-01",85.1212121212121,0.0208369405295577,0.0915452289870998,0.0309363666035861,0.0647596990474805,0.0643692764750286,0.019713428721226,0.0333240759923094,0.0192185610789414,0.0307331568618195,0.0218481284364705,0.0283275120682427,0.0220428668836819,0.038739826240682,0.0218579431932223,0.0252396247625926,0.0196646097535834,0.116429365916394,0.0200048121561476,0.0215750985482679,0.0415234441812841,0.0240413169575375,0.0203946219702204,0.0295433098918701,0.0410233904496213,0.0846591621447575,0.0205125492412667,0.0271356829071081,-0.0091323115805095,-0.074864257819803,-0.00937672150769656,-0.0144612780039037,-0.0135465774559974,-0.0097832574660342,-0.014137964862633,-0.00741985861187406,-0.0135306615576388,-0.00884464096980123,-0.0118967117366287,-0.0070564791843037,-0.0265341649324336,-0.00750586969324284,-0.00709120289636511,-0.0075570380889396,-0.0559522697176588,-0.00857622946332894,-0.00938132285912907,-0.0343774384832742,-0.00647224593976867,-0.00838713550056928,-0.0138041599325898,0.00923304720316026,-0.0448718190101046,-0.00763307448398676,-0.0160553447601976
"FEDm_122","2008-03-18","2008-04-08","2008-01-01",77.4857142857143,0.0206118889372718,0.0853318466220229,0.0327692294014905,0.0610094880398855,0.0616253688298066,0.0208536642390035,0.0461117194582076,0.0224196648327761,0.0348008935789596,0.0238115171164667,0.0283865916674224,0.0194947435001518,0.0378344842155302,0.0218640679635896,0.0214513494275265,0.0235235438756518,0.109498039133668,0.0233943687508115,0.0207794108512573,0.0415628499098854,0.0236105590912821,0.0250054847862033,0.0242864124963724,0.0415231200665265,0.0794474667073489,0.0218701073750074,0.0271221191258745,-0.0167778670558127,-0.0987418782877198,-0.0202648011579834,-0.0395386082590283,-0.0378549002457761,-0.0159424282448986,-0.0398080768951873,-0.0159185421451019,-0.0182280309495433,-0.0156781417731957,-0.0211617189881569,-0.0163420238601275,-0.0320415475887689,-0.0146835789216708,-0.0172086854643459,-0.0160625860330001,-0.0917817450230274,-0.0150648269975474,-0.0148854443013442,-0.0369100887050102,-0.0133206253678441,-0.017337823728617,-0.0223406580824686,-0.0299177026455989,-0.0677007373705262,-0.016709296281001,-0.0231760629683121
"FEDm_123","2008-04-29","2008-05-21","2008-04-01",85.4054054054054,0.0204598469976921,0.0849183205776453,0.0249877631395252,0.0579356763591521,0.0698737292066733,0.0230169729193214,0.0359461651624331,0.0212794249242345,0.0357285157760599,0.0201342355691295,0.0253271901439959,0.0213618897772442,0.0348722280902025,0.0202191467924096,0.0262732028353527,0.020512661002118,0.10779229414005,0.0196756501436035,0.0216583483159875,0.0401729894957797,0.0218693863121872,0.0217370965116944,0.0297695791784474,0.0361484741476447,0.11133138263085,0.0211156693986708,0.0258821604518954,-0.0155748300334651,-0.0637727418338189,-0.015675809441005,-0.0347368413052115,-0.041221230723277,-0.0147688623016872,-0.0302968520170641,-0.0139027815879443,-0.0204375350526235,-0.0136478740108674,-0.0179916456043155,-0.0139069572761502,-0.0369834629639798,-0.0130868500753746,-0.0114510757873087,-0.0140845983748035,-0.0898307362756761,-0.013935927187877,-0.0138626456976885,-0.0268959028759025,-0.0152977238853833,-0.0162286210962509,-0.0216794834755175,-0.0218487969183156,-0.0659545485653247,-0.0150550005550039,-0.0205317828043269
"FEDm_124","2008-06-24","2008-07-16","2008-04-01",79.5,0.0210083648044964,0.0769150918361725,0.0248825303131909,0.0715021174804417,0.0576799342811924,0.0235324429677418,0.0312769159375749,0.0227476949425751,0.0380306624046005,0.02090287591238,0.0277940330650007,0.024282355353425,0.0373431377392451,0.0191550070723469,0.0225814195538037,0.0215698039208083,0.101451994588427,0.0199827532850152,0.0194609047747381,0.0430437923942945,0.0201329029859165,0.0226589580357892,0.028155649263232,0.0397123498542323,0.110547715514155,0.0246970310154692,0.0289515607037349,-0.00599172515783336,-0.0352427932001717,-0.00758696721498576,-0.0128602043839297,-0.0127042050502929,-0.00840339173913733,-0.00981594981174628,-0.00566458908881159,-0.00836774431337942,-0.00653920368735675,-0.0134039926289819,-0.00640260050611556,-0.0189751557107139,-0.00660978028320696,-0.00835026234230728,-0.00755320714642143,-0.0451277764089201,-0.0064785873264286,-0.00652458215011015,-0.0131683262489486,-0.00763025568174359,-0.00566356868359028,-0.00940563557838559,-0.00257575477697483,-0.0343665757713246,-0.00698213264421025,-0.0162729635593542
"FEDm_125","2008-08-05","2008-08-26","2008-07-01",69.8235294117647,0.0205315747075741,0.082357578139407,0.029476312685018,0.0750697844711844,0.057813158378718,0.0226756122704013,0.0293867527142858,0.0216899801720119,0.0373252328261647,0.0232447982774466,0.025950703996082,0.0230288350628295,0.0338268962149227,0.0233614266060395,0.0261537400292317,0.0212004366301741,0.0953644759009485,0.0190352026466386,0.0220492246999632,0.0495686857004166,0.024883553485944,0.0235046502047763,0.0265919408750535,0.042959966957806,0.0881277599749481,0.0277645412334451,0.0270571751385689,-0.0131913268174758,-0.0784062645069146,-0.0206115037109692,-0.0363673080200811,-0.0223927865226532,-0.0167428854064035,-0.0221931864746302,-0.0115518810656451,-0.0323399138393792,-0.0148040272242187,-0.0157226480900541,-0.0112050657042083,-0.0153433364818825,-0.0165550964576982,-0.0191964563637188,-0.0134880992196043,-0.0631755705750784,-0.0102752255707983,-0.0112631359678417,-0.0540763580600042,-0.0138296177531255,-0.0138459550241276,-0.0184954712841167,-0.0073236852703821,-0.0538837934824927,-0.0215756079233349,-0.0197824295403282
"FEDm_126","2008-09-16","2008-10-07","2008-07-01",69.0909090909091,0.0214839636529382,0.0760268588090462,0.0291265290971106,0.0669242820471528,0.0555175328688281,0.0205069206604066,0.033386589974502,0.0239534149507108,0.0446585622083033,0.0208894557774006,0.0271678988753437,0.0233248827093182,0.0383077130584908,0.0231924829535383,0.0219857317944214,0.0233757872539635,0.0918515435392938,0.0234439702836395,0.023217692156032,0.051280104368026,0.0224701659908443,0.0227788019834243,0.0337471899541516,0.0474383139251662,0.0790530251004822,0.0264943518865653,0.0283962341208995,-0.0138460306054148,-0.0613364641627569,-0.0202329785481136,-0.038650280422346,-0.0240587571838704,-0.0119993901722999,-0.024470593521843,-0.0165549309956216,-0.0396517905458075,-0.0136645203742015,-0.0212740467988304,-0.0141227879967243,-0.0222965641027452,-0.0134274045313641,-0.0132375831814351,-0.0129897297883732,-0.0550472241234994,-0.0129135305588041,-0.0156889127601876,-0.0409707104919498,-0.0151025303883233,-0.0147406783676186,-0.0227080812604253,-0.017155047678454,-0.0584651401504985,-0.0169527004559549,-0.0207379946520411
"FEDm_127","2008-10-28","2008-11-19","2008-10-01",84.0769230769231,0.0189155275783667,0.0668222127887993,0.0296551908801589,0.0484563768170046,0.0711089074499607,0.0198219309953465,0.0334887377071669,0.0217513737814238,0.0552877381617082,0.0240145334846984,0.0276683322930234,0.0204930445874539,0.0356805766687976,0.0202874658169232,0.0273064901036404,0.0233784135918479,0.0859883319846744,0.0208919172309837,0.0259621550586781,0.0668177442495042,0.0267160608863868,0.019787960650395,0.0287039274394675,0.0471046988939451,0.0793987918745895,0.0255552982269085,0.0289362607981468,-0.0128673383937665,-0.0685142668776221,-0.0254809015388973,-0.0398030415112493,-0.0480756008494283,-0.0160754843998437,-0.0253355851340903,-0.014146091031218,-0.0389797771289736,-0.0176094532287159,-0.0196583716359464,-0.0138449021618748,-0.0320966655738006,-0.0133504677465322,-0.0210564366355899,-0.017505710362214,-0.0673661848834475,-0.0156937003377982,-0.0207218033700649,-0.0613211554241318,-0.0148305929774542,-0.0144628662947327,-0.0221530831602133,-0.0323540551805586,-0.0748907532317309,-0.0189052026736142,-0.0282968589794698
"FEDm_128","2008-12-15","2009-01-06","2008-10-01",93.7560975609756,0.0184372553731949,0.074694870952453,0.0278032703408661,0.0520464003407534,0.109272319144848,0.0219631607094149,0.0321089612404887,0.0210195680886137,0.0516908800246943,0.0218539172638248,0.0247840673684327,0.0189930140121215,0.0320465250656337,0.0179063267663178,0.0199093402628388,0.0201719138712454,0.0898595361829689,0.0187533104718744,0.0215767285811963,0.0648972113107301,0.0229608544616526,0.0184873106103828,0.0279081333537037,0.0425820543721307,0.079319230391391,0.0256212601465824,0.0233325792916453,-0.0173525035374104,-0.0873311495654496,-0.0287836704074993,-0.0622096308745187,-0.0222019155541601,-0.0199506420641142,-0.0216235836584918,-0.0214059608430221,-0.0481323348278994,-0.0162518601805263,-0.0227928571300599,-0.0139338758636201,-0.0351463312884198,-0.0138993256048946,-0.0166286579040613,-0.0205370537497483,-0.0935758515685336,-0.016111439169218,-0.01956641630268,-0.0479386794758156,-0.0167922512498996,-0.0159799530595616,-0.0297703135555135,-0.0386828573704735,-0.0897709673133005,-0.0226867064084478,-0.0243026850241006
"FEDm_129","2009-01-27","2009-02-18","2009-01-01",77.609756097561,0.0202498077437759,0.0605328892210688,0.0305731067746831,0.048831589772031,0.0838693867116365,0.0232659507487107,0.0277260565369192,0.0213427460701624,0.0490805818920072,0.0241485218906452,0.0277050062382549,0.0216775024025487,0.0377144660936851,0.0207906903834731,0.0297351835768371,0.0231541583837721,0.0886640307354258,0.0200999060932263,0.0214363282931113,0.0698181756331846,0.0238324280974603,0.0214855089393044,0.0287271394820683,0.0402941814597799,0.0806077670982058,0.0256924844000951,0.0289444053279272,-0.0140126131479108,-0.0497483204884491,-0.0297818097640912,-0.0342035216893719,-0.00749955486854971,-0.0173794525295101,-0.0151140246736503,-0.0188455296929173,-0.0361999897873207,-0.0155083601141157,-0.0210330236537663,-0.0129964775676451,-0.0459151396296362,-0.0134253916604143,-0.0167521541325192,-0.0176636579266671,-0.0808807246674873,-0.0148094923590114,-0.0160233178566659,-0.0606851955896093,-0.0165082952255163,-0.0166364965225254,-0.0241876492138791,-0.0370451669758651,-0.0598386509701821,-0.0195613185691059,-0.0322939685054712
"FEDm_130","2009-03-17","2009-04-08","2009-01-01",83.5,0.0205131176648009,0.0712020738806558,0.0288954599887069,0.0469601003373704,0.0733782128554912,0.0229700021691014,0.0284576230303487,0.0231112171565732,0.0492249980176017,0.0245830731820019,0.0310686277631917,0.0220569635557296,0.0365227504265222,0.0195241016698825,0.0216659081922403,0.0221467888892911,0.104974076855393,0.0208819005503536,0.0263981732876768,0.0622376196428388,0.0232743562175392,0.0222872663818638,0.0310051603064762,0.0418966433384395,0.0633490980356184,0.0268611031375155,0.0345535834667756,-0.019114335995899,-0.0789796717417661,-0.0278948854982465,-0.052239661537765,-0.0164511985824859,-0.0221892981400082,-0.0226728206607701,-0.0225155105298295,-0.0262149768181759,-0.0224555443276898,-0.0311225888288975,-0.0198740639198922,-0.0432015141209764,-0.0167706860900243,-0.020946172803296,-0.0232976706584431,-0.143333297720834,-0.0214559454403591,-0.0223651178275352,-0.0485598187555489,-0.0178799311880236,-0.0210100504864985,-0.0322809180891062,-0.0490796719002847,-0.0548697796342862,-0.0311600645910209,-0.0454402470973664
"FEDm_131","2009-04-28","2009-05-20","2009-04-01",79.4473684210526,0.020680911693537,0.0615145094931251,0.0312391268460654,0.0456206749137805,0.0760320941695287,0.0269821425563037,0.0261771421593518,0.0257902302552566,0.0485461542631205,0.0214093645224555,0.0304777596238535,0.0205805988928706,0.037630688099136,0.019891549281752,0.0222272804014826,0.0226770280118088,0.0884026555662558,0.0222553493885311,0.0256950812383141,0.0558350338887433,0.0233246265808816,0.0216741093325396,0.0354586535626527,0.0338781745359197,0.0935727235922962,0.0229809930962615,0.039445344034176,-0.00649780063573835,-0.0359414327591746,-0.00194713384915609,-0.0190190990129967,-0.00522488471849666,-0.0124667343731105,-0.00933135278124446,-0.010341180282103,-0.00087602006252104,-0.00713229751061217,-0.0151952771582008,-0.0090761366502611,-0.0208936574845329,-0.00610962500903895,-0.01020064625234,-0.0107031783903583,-0.0508679080865651,-0.00889157933268578,-0.0141099430950276,-0.0315917049397824,-0.00905968270057898,-0.01154278891582,-0.0201700052688959,-0.00936961669828199,-0.0404957213311283,-0.00840050247224973,-0.0289474888008196
"FEDm_132","2009-06-23","2009-07-15","2009-04-01",88.945945945946,0.0181766582211776,0.0755502399672214,0.0331042772878436,0.0503805874187072,0.065492782567122,0.0229856631466031,0.026646241936014,0.0222030672926316,0.0495937079223121,0.0230258476018463,0.0302767285951328,0.0180243873825452,0.0362077169503877,0.0190488587155427,0.0202922673604669,0.0232809403351601,0.0938400423525513,0.0189020254701767,0.0242033059998527,0.0611146164998631,0.0210845713332767,0.0202863221110164,0.0347402767769447,0.0396737444387909,0.0932508537970455,0.0231056288281623,0.0355086396916056,-0.010942473716551,-0.0572160173349194,-0.018776253247257,-0.0341060474534119,-0.00584377297407829,-0.0152792432712355,-0.0124945569198137,-0.0113656780381405,-0.0188656130034919,-0.0160312187701722,-0.0232744073282054,-0.00998227428680128,-0.0301812800251529,-0.0142478873032721,-0.0108761597751346,-0.0139487590673319,-0.0406571193624491,-0.011385567486854,-0.0109224423407285,-0.0240903231040477,-0.0130753580007882,-0.0123075171290109,-0.0228620289139967,-0.0149911572333623,-0.0670936870460058,-0.0166408932536449,-0.0357535191883935
"FEDm_133","2009-08-11","2009-09-02","2009-07-01",96.0285714285714,0.0188787831854612,0.0756592448391907,0.0305117521715697,0.0487361423494099,0.0702586037317532,0.0235961355776325,0.0243847732986829,0.0226160389676155,0.0425902548026476,0.0218441873562864,0.0307363416655009,0.0196598592805273,0.0395658152281516,0.018142921611044,0.0237727272127948,0.0221303855220935,0.101775435516721,0.0205676195851204,0.0272688458198949,0.0607947315826489,0.0198210408995316,0.0205367556282942,0.0274537366160398,0.0365732603671394,0.0933858464025401,0.024452598844495,0.0342861619372129,-0.00718244520353905,-0.0348455190266732,-0.0020982260384552,-0.0293992028684186,-0.00319190040164663,-0.00833077080601106,-0.0122166513223345,-0.00871518312408825,-0.0178219429395809,-0.00988379110980163,-0.0123058838302576,-0.00835237475126548,-0.0146670739860783,-0.00662603592403053,-0.00722492258747958,-0.00606763367712602,-0.0514989159361588,-0.00614871586687762,-0.0032450581790219,-0.044274502553841,-0.00725399896581068,-0.00617082571132961,-0.00665769636964921,0.00154829961398873,-0.0485479300882644,-0.0137597612584229,-0.0240220548352471
"FEDm_134","2009-09-22","2009-10-14","2009-07-01",101.411764705882,0.0185792011340505,0.068612570333786,0.0322609789539389,0.0482598125842937,0.0800830539573348,0.020210052854299,0.0227429398915483,0.0214648923177116,0.0428736585076328,0.0208038522550097,0.0269755101843589,0.0193519348247539,0.0426305523417654,0.0180440216249603,0.0242721682775875,0.0185337777683908,0.112768071086333,0.0181698399065269,0.0221457258850779,0.0519401673820183,0.0202610566637791,0.018291886135861,0.0309094697719842,0.0417560042551179,0.0987149760187951,0.0229893808840571,0.0363544441990278,-0.00227828933533291,0.0081219127793957,-0.0069355858108328,-0.00125359613901086,-0.0068142810525853,-0.0025880317093127,-0.00415670452753444,-0.0034586014371711,-0.0191838872955362,-0.00290066337997421,-0.00896277472336096,-0.00267090605245853,0.00160285437635245,-0.000846730030099189,-0.00244316946501159,-0.00500601759884353,0.0153294734318219,-0.0024294083714219,-0.00138648095924454,-0.0172772554122372,-0.00291849495136814,-0.00343447719169988,-0.00108698869212557,0.00388570867057635,-0.0162540797436164,0.00114613707739063,-0.0333280157028271
"FEDm_135","2009-11-03","2009-11-24","2009-10-01",87.8611111111111,0.0184016009759514,0.0783166554676414,0.0274055851836061,0.0405285540044197,0.0777213226033623,0.0206020917530953,0.0282632736279876,0.0232780982309853,0.0347755815555055,0.0202604356484655,0.0278029044274101,0.0215693436562474,0.0347595561448625,0.0197624238955091,0.0233382039503714,0.0216646088904224,0.10316907484231,0.0199970853153206,0.022934406773613,0.0605726639131636,0.0198578099576326,0.0184135112346812,0.0299768813104028,0.0425614754196569,0.105434017380938,0.0231763015063665,0.0354565323300722,-0.00550271003198241,-0.0146810532065304,-0.0145511588149558,-0.0231463473393117,-0.00435068232481906,-0.0089153964986271,-0.00924133929815032,-0.0103955741982493,-0.00814765321661995,-0.0086597723403341,-0.0154090127934766,-0.0076290989549734,-0.0103509047234317,-0.00791035698197099,-0.00791819143845105,-0.00729865721134737,-0.0123637715436776,-0.0107494549848317,-0.00608867201880656,-0.0531557643931987,-0.00622293083990303,-0.0062299189974047,-0.00638741166557856,-0.0089460705515192,-0.0278535305525513,-0.00419920639482275,-0.0307895215145464
"FEDm_136","2009-12-15","2010-01-06","2009-10-01",97.7894736842105,0.0183730183528007,0.0685918086490821,0.0279945395296274,0.0440157680931465,0.0720387171035265,0.019126054854846,0.0298318565856633,0.0253365407775373,0.0492849594723831,0.0204462323987362,0.028883898277627,0.0198202809720937,0.0361421402926572,0.0194425644722246,0.0247971128339353,0.0222241944848096,0.105088418429741,0.0220585077289263,0.0216206728529271,0.0602511802073483,0.0205426501871917,0.0192255994621105,0.0286656066031494,0.0385665825914525,0.0988274524624953,0.0265195235324126,0.0322841187915491,-0.000343099289219395,-0.00489827423533109,-0.000552384074045592,-0.00190007137113015,0.00701177718161858,-6.34334389435448e-05,-0.00319177057674998,-0.00238530726991712,-0.00807405148233128,-0.00274070965878325,-0.00337619575697336,-0.00160866414122098,0.00354640903663223,-0.000137696727487131,0.00187236273113351,-0.00212911220030519,-0.00437630597996644,-0.00253328006373739,-0.00488269829003992,-0.0300120816160369,-0.00265008600408333,-0.0026736090843883,0.000228032756237799,0.0137774603598292,-0.00381934225088971,0.00373925154946704,-0.0285150457969805
"FEDm_137","2010-01-26","2010-02-17","2010-01-01",95.2647058823529,0.0183164792332507,0.0577628617483346,0.0258027891380513,0.0490709639463355,0.084069939479059,0.0246944501812195,0.0267761341546986,0.0199963858966527,0.0494477961813178,0.0199692053709267,0.0241021557213527,0.0206750297898473,0.0295192330748207,0.0183227712141022,0.0200034190958696,0.0196664974406816,0.105935951190982,0.0176924438735233,0.0218435545678717,0.0623054071670615,0.0267675913651892,0.0190723626165629,0.0288251095123585,0.0337457553428051,0.113215826803095,0.0207150993811336,0.0416847865128966,-0.00436161029209056,-0.0268891180699724,-0.0094744835493703,-0.015280388598274,0.00120512835331929,-0.00810074674095929,-0.00697757302860352,-0.00332751057380495,-0.0199095645773404,-0.00639297835120632,-0.00462555971595823,-0.00510221754027319,-0.00286231303154924,-0.00370129193468251,-0.00516045039873824,-0.00563025502018192,-0.00514456232219282,-0.00463861532525554,-0.00730552372045563,-0.0389003589373547,-0.00640101138613271,-0.00383701919552466,-0.00711453051979782,-0.00196366798329677,-0.036405405087197,-0.00662222120673683,-0.0332070414442821
"FEDm_138","2010-03-16","2010-04-06","2010-01-01",80.1578947368421,0.018426287173643,0.0615412342392588,0.0247991824675965,0.0545308323315076,0.0849656890847807,0.0204426494675653,0.0307717870262116,0.0222272879188985,0.0438953679060233,0.0202816732305936,0.0261989837279732,0.0202372873161075,0.0349074254990307,0.0230113115990814,0.0244972903827099,0.019798085985854,0.104587397801596,0.0203467643400599,0.0234178095881174,0.0636028744907925,0.0213264743912513,0.0205764341402898,0.0261726264938885,0.0336612820239835,0.0962141435904981,0.0229328948570104,0.0366289229256775,-0.00446036140858217,-0.0220340859298783,-0.0101271659890833,-0.0189207199804927,0.0110849369747862,-0.00646667916956366,-0.00719001662845243,-0.00806551371946038,-0.0116650355509779,-0.00552885596113896,-0.00924718030886997,-0.00574894063903359,-0.0170983482958955,-0.00490227197043969,-0.00678042997504229,-0.00354664164074674,-0.000518433968215685,-0.00503880821135858,-0.0104147433402634,-0.0348827829327613,-0.00430461834126339,-0.00581165931842889,-0.00862475439340908,-0.0143355848286877,-0.0249768574282876,-0.002743358770951,-0.0233051123306185
"FEDm_139","2010-04-27","2010-05-19","2010-04-01",76.2051282051282,0.020430329236049,0.0639997369046171,0.0260651513064785,0.0510896710510503,0.0758384141406908,0.0235080202070954,0.0295886805601068,0.0221404456861213,0.0357655074468983,0.0210466554816984,0.0272217110575025,0.0234442291051675,0.035986170959054,0.0217133606601571,0.0232176666007639,0.0222521843488287,0.0902161482028684,0.0216927696483184,0.031355246650089,0.0547267946283152,0.0209974460738046,0.0211108933548735,0.0308426421347547,0.0315182482546712,0.112022775609115,0.0252678579459441,0.0369412427449659,-0.00156962964845339,-0.00948672681723878,0.000288064672908814,0.00686941558822879,0.00424611257334717,-0.00172197595361811,-0.00515891845979881,-0.00179351549627403,-0.0094073884111393,0.00102441700178485,-0.00513256882296465,0.000128557965089779,0.000747423132967358,-0.00167562726728383,-0.00137301375709933,-6.01298270476715e-05,0.0263118332852958,-0.00284445044480011,-0.00736815432987093,-0.0295513425823994,-0.00204606765524343,0.000638567099398179,0.00304104176183548,0.00639182545003635,-0.0095360936002277,0.0047020996484655,-0.00859989344218864
"FEDm_140","2010-06-22","2010-07-14","2010-04-01",79.3170731707317,0.0199138245448421,0.0682966764532633,0.0292514640739868,0.0566552620492949,0.0621889016026143,0.021945705908795,0.0282669894555346,0.0222511415348966,0.0453314055468146,0.0216172408061904,0.0259807038402676,0.0198396231549942,0.03414008784822,0.0191717078433715,0.0214989288904239,0.0220560034943691,0.0970679824553162,0.0196718648577078,0.0362402454139431,0.0432674232725658,0.0221486097255737,0.0211054364974083,0.0279359673128218,0.0380296357601267,0.104897330724278,0.026823673347474,0.0444061635849056,0.00144027537205462,-0.00227357878857997,-0.000642565147206405,0.00509691587544532,0.0121880655586308,0.00219247848402508,-0.00367674051120398,0.00177323609773729,-0.00802459084652842,0.00226669297502188,0.00110022838073928,-6.91293498209851e-06,0.00949476311290211,0.00195480404733556,0.00297340865781724,0.00186248128062124,0.0498849261765608,0.000289232473182559,-0.00795401497964443,-0.00880119000598501,0.000311454927424189,0.00101343012474666,0.000944157518666087,0.0038639496760532,-0.00704432630578014,0.00944567942367004,-0.00760896167028529
"FEDm_141","2010-08-10","2010-08-31","2010-07-01",75.8863636363636,0.0226027030016074,0.0635836201209452,0.0292353034867727,0.0477567122182022,0.0760864856198938,0.0240077838510708,0.0263921030205328,0.0225676331315923,0.0428504609318863,0.0236317290222884,0.0312611172514866,0.0211054771924978,0.0348531842562297,0.0212001425880048,0.0216863456075812,0.0212326492810923,0.0959543029547954,0.0202862603057771,0.0275244399395614,0.0496745639180414,0.0235655442855702,0.0210581879946992,0.0305324094237298,0.0380068470855897,0.100035083824537,0.0240548625672189,0.0392540471187954,-0.00405890816517334,-0.0164967286508591,-0.00694550436471294,-0.00791813003448714,0.000481167018431824,-0.00328264129541285,-0.00577737982451678,-0.00532122008655864,-0.00521148471438661,-0.00390230834855191,-0.00384798572011214,-0.00254031503827298,-0.00911238380252113,-0.00245007867578846,-0.00278382009834411,-0.00330189224957677,-0.0184084168688103,-0.0029809948664033,-0.00794915863625323,-0.020979515056733,-0.00597835695512729,-0.00381052490976212,-0.00767977585034954,-0.00308974704435744,-0.00340750475654961,-0.0035933822484449,-0.022756196756531
"FEDm_142","2010-09-21","2010-10-12","2010-07-01",75.9487179487179,0.0198661040588155,0.0593149532875844,0.0270746661595411,0.0444876682787432,0.0911195876539977,0.0185799655323742,0.0274845471091432,0.0201395392998711,0.0468824901736943,0.022369460605946,0.0269502059970525,0.0201533395733649,0.0414928159247728,0.0215406733099435,0.0205636132387463,0.0205914435815805,0.0894406158743864,0.0202216572610839,0.0233737711810403,0.052554583693715,0.0259933674321451,0.0208062202277198,0.0302360798900568,0.0359653256765652,0.104243995805184,0.0251965932733473,0.0433567158995852,-0.00193263938515492,-0.0311732557472369,-0.0047738838780848,-0.0010705265052654,0.0155241682519908,-0.00383546446168039,-0.00114405024503047,-0.00469189432856113,-0.00863035672114919,-0.00238998791200124,-0.00656990673289915,-0.00103503155734534,-0.00615293073631929,-0.00224532013526995,-0.0042605508232549,-0.00375299953335475,-0.0181802445870626,-0.00329069567373451,-0.00380252219343774,-0.027438682913911,0.000644973864468287,-0.00270874193448576,-0.0119729633053381,-0.0134495043043767,0.00426860375256297,-0.0034093177712229,-0.0235334404952219
"FEDm_143","2010-11-02","2010-11-23","2010-10-01",73.9069767441861,0.0202484806910632,0.0562568559968091,0.0263229929686993,0.0492011142185446,0.0969330205050249,0.020195637408546,0.029974276305561,0.0218836592895018,0.0396401578849133,0.0237790162685159,0.0276678703139538,0.0201816987593161,0.0361279003529302,0.0223640656482791,0.021898490883066,0.0212993602187901,0.086388455368546,0.0191721310382791,0.0279191200070645,0.0498963636227757,0.0227636886958191,0.0191666956745738,0.0284835308470355,0.0406471168016231,0.105825931472595,0.0222943220023879,0.0434680467557856,-0.000338724183080997,-0.0207216255451985,-0.00227684179536382,0.00749353049169717,0.0213043232458911,-0.00100436549160642,-0.00231227924387412,0.00314404813514745,-0.000907438693974141,-0.00174929526140503,0.000580247432336171,-0.00112494515399926,-0.0127217759290374,-0.0011004432112487,-0.00311403126705902,-0.000469950746190122,0.0262693846802502,-0.000866306989817457,-0.00829128881663928,-0.0101846175906386,-0.00265628862372646,-0.000876830664106134,-0.00318878431858173,0.00875306553080555,-0.0150648919288363,0.000453115326296024,-0.0243527186929599
