"speech_id","date","quarter","wordcount","T1","T2","T3","T4","T5","T6","T7","T8","T9","T10","T11","T12","T13","T14","T15","T16","T17","T18","T19","T20","T21","T22","T23","T24","T25","T26","T27","T28","T29","T30","T31","T32","T33","T34","T1_sent","T2_sent","T3_sent","T4_sent","T5_sent","T6_sent","T7_sent","T8_sent","T9_sent","T10_sent","T11_sent","T12_sent","T13_sent","T14_sent","T15_sent","T16_sent","T17_sent","T18_sent","T19_sent","T20_sent","T21_sent","T22_sent","T23_sent","T24_sent","T25_sent","T26_sent","T27_sent","T28_sent","T29_sent","T30_sent","T31_sent","T32_sent","T33_sent","T34_sent"
"SPEECH_679","1996-10-24","1996-10-01",49.7333333333333,0.0211374685050105,0.0181669383148754,0.0507094978899513,0.0228186167454381,0.0295546375855779,0.039023408453257,0.0499828926750868,0.0294242013349266,0.0688516175034858,0.0268164640060439,0.0253864786593085,0.0223673910929327,0.0180856495631405,0.0256025691259517,0.0266564411964918,0.0275363860838932,0.0187456935347806,0.0259912534280909,0.0256131038764228,0.0225525182794272,0.0203461203093098,0.0216153501448466,0.0376287332885,0.0324129226570583,0.0244349094453418,0.0840075117570212,0.0228724460349956,0.0251233497212806,0.0194493724266698,0.0213584202224927,0.017635588913432,0.0187104434223558,0.0399788668685936,0.0194027369340091,0.0101344692107997,0.0102494137787756,0.0301232229631235,0.0104727628499721,0.014136602511222,0.0110031001667943,0.0226976150331614,0.0170587173449754,0.039605401790677,0.0165062709225535,0.0119740487705695,0.0118171131820332,0.00998375874925495,0.0143477517223682,0.0156515214756033,0.0139004300872165,0.0105558018767211,0.0134110718297673,0.0101489940080896,0.0118256816401674,0.0130241036177985,0.00999697403872996,0.0207130459208576,0.0154534821364749,0.0127713871137833,0.0399825778726775,0.0119090213994684,0.0141393796353612,0.0104740096389815,0.0118492355761703,0.00792996722526665,0.0108018175264864,0.0101579645632176,0.00947467413420198
"SPEECH_550","1996-10-31","1996-10-01",45.2857142857143,0.0250601792635155,0.0235509102465169,0.0394788592104067,0.0225232247372894,0.0274480543484805,0.0418416671605163,0.032348038041926,0.0208658934038508,0.0525197264092864,0.025414213989836,0.0292299187454527,0.0254552486492181,0.023040265384211,0.0241997636034178,0.0206644355885778,0.028686779687884,0.0185282152594925,0.0319053182367729,0.0242240764246989,0.0220286971307002,0.0216997679875124,0.0338155444810231,0.0622623747435153,0.0281140348620164,0.0213754254964652,0.0637296139507578,0.0313115082291087,0.0288981746303389,0.0211130769003952,0.0261796431280864,0.0223086867091472,0.0278134558881789,0.0296345790850682,0.0227306283863358,0.00954361938020402,0.00784876386722742,0.00441237791515742,0.00494428363575653,0.0110163450163044,0.0046919864859177,0.00454038718874497,0.00812507967269317,0.0252265768120559,0.0076408221535719,0.00564384826039937,0.00477210714607508,0.00736757010412419,0.00820715476176954,0.00489632895111438,0.00992565048674491,0.0053461176641947,0.00942314959588804,0.008665572593837,0.00664082990941756,0.00682751606218483,0.00691485446799344,0.00421005375257024,0.00987832475368838,0.00632767184078986,0.013789071264085,0.0122781485622162,0.00641653381912696,0.00709899417009433,0.0113698303220486,0.00810811532507844,0.00814138229498581,0.0115683498421984,0.00902690675818738
"SPEECH_373","1996-11-18","1996-10-01",56.1372549019608,0.0247967167951175,0.0186708146835445,0.034671592267291,0.019740533221198,0.0260478975117194,0.0500512428306672,0.0402941429040952,0.0179884072847413,0.0902318239721004,0.0212668418303915,0.0270157921420074,0.0200408353263828,0.0177927328408589,0.0232867700011759,0.0224162344685791,0.0205591605458168,0.0197487983032235,0.0236049486833014,0.021497130053637,0.027588447959075,0.0217637630629212,0.020940524898213,0.0284223725484706,0.0243460188276391,0.0253917332015789,0.104993608069923,0.0219826819321846,0.0278472102073725,0.0191210058268222,0.0231635368665024,0.0220314454953442,0.0241962900052413,0.0476420315763818,0.0208469138564813,-0.0109641546814349,-0.00357253361426988,-0.00284051942065805,-0.00355612999564211,-0.000594574476277499,-0.00906551267336565,-0.00500477871634434,-0.00121167499595766,-0.0174345399504959,-0.00463319881939767,-0.00471956349769989,-0.0052533720930048,-0.00384914185486029,-0.00504692325890163,-0.00391037518132624,-0.00219363132560698,-0.00387707282981961,-0.00241995973887491,-0.00339821604344975,-0.00591993941792318,-0.000983542811805911,-0.005443811051436,-0.00344129387030477,-0.00197735237161376,-0.00860402477075537,-0.0304364718409103,-0.000874523972100314,-0.00638494439089132,-0.00271609489234724,-0.00362764218624068,-0.00474313625275052,-0.00249562598400363,-0.00251260854135567,-0.00331438209258161
"SPEECH_644","1996-11-21","1996-10-01",53.4489795918367,0.0220670661078828,0.0216431668555338,0.0279179685070003,0.0227943477698711,0.0211193068448334,0.0391450020422139,0.056929508680151,0.0205121219959474,0.0644573749057165,0.0228499861395621,0.0264178765552533,0.0216648603026855,0.0210312429446598,0.0202932587924251,0.0216547587999548,0.0232634533574643,0.0209527504933747,0.0209368391442028,0.0214706428948954,0.0234334521388349,0.0295320804660183,0.0226437780053984,0.0245888173717754,0.0331615626717619,0.0234992215217421,0.120232954218578,0.0193644373858252,0.0263352393740636,0.0215996497597285,0.020095983090409,0.0214171667592896,0.0357292812901642,0.0418152559682861,0.0194295868444973,-0.000443447433592345,0.00153038297821653,0.00426793291523608,-0.00120080590779168,-0.000335920067012904,-0.000239498880499767,-0.00932805106969288,0.000384971786630796,0.0117386197917056,-0.00111556038797483,0.00376178156624297,0.00141995672124486,0.000922278403078048,-0.000175427430422478,-0.00024262761842518,0.00193877334737329,-0.000136667339373608,-0.000259263398511347,0.0016767312832611,4.87748873159544e-05,0.00321572107164788,-8.82018392582045e-06,0.00166321024436867,0.00470834311488616,0.00075715048429088,-0.00458903434016642,0.00136367036304907,0.00171267008303414,-0.000288847123303037,-0.000500431807733682,-0.000270076849937466,0.00526337240955973,0.00257284099332731,0.000901655326617457
"SPEECH_688","1996-11-25","1996-10-01",41.4285714285714,0.0219654845692414,0.02393501412596,0.035807464722199,0.0214669270923819,0.0256688762590531,0.0402416404501347,0.0518438239295103,0.0189073588449132,0.0812251592283965,0.0203420448795969,0.0267878762646973,0.0212977258175047,0.0199266224318998,0.0228727872867258,0.025188004630834,0.0257746661389028,0.020148931880051,0.0258493466395384,0.0255565652448056,0.0254896928769604,0.0268343346473883,0.0224056072193068,0.0424641318916977,0.0322543961624896,0.0287736602532784,0.0718109769168452,0.0225999383640092,0.0256160065143174,0.0247836420299548,0.0206588163616411,0.0235968176664833,0.0306151806754029,0.0272875363653986,0.0200029416184801,0.0139205374755281,0.0131010495864265,0.0203521595645772,0.0106247055729509,0.0112613239709076,0.0226345715197948,0.0235027860010174,0.0111272326523252,0.0534914473927567,0.0121366148713674,0.0150341838372645,0.0106893804726971,0.0126635511012209,0.0121471505786605,0.0156437934572149,0.0126901220307958,0.0109930032481593,0.012459416436729,0.0132279658016506,0.0148510465094902,0.0139661491970656,0.0134022647268598,0.0252593807496303,0.0203657933981962,0.010873010435417,0.0420977404255898,0.0106671325500435,0.0150944540986733,0.0145200911000562,0.0102771405242828,0.0101615556019255,0.0207038485116384,0.0173798939617479,0.013209502296588
"SPEECH_544","1996-12-03","1996-10-01",45.0666666666667,0.0228905700625551,0.0228425423265092,0.0376956274838747,0.0235336371525535,0.0259491972899702,0.0614699049779176,0.0455364751753843,0.020678457637429,0.0468466693177755,0.0218947277776629,0.045381266699376,0.0208928347116894,0.0260528870187015,0.0255792960188344,0.0233167241916317,0.0224652809439963,0.0195860171376413,0.0253518018920312,0.026580312961127,0.028235405744563,0.0205782355885489,0.0287772069532245,0.042446048965778,0.0342500274961501,0.023470245264372,0.0578474707624693,0.0257781597054143,0.0265612524698264,0.0209398743024088,0.0230480540859421,0.0193928157391061,0.0232683308071012,0.0359777160973127,0.0248849252411216,0.000725176918846516,0.00490854384915746,0.0118599067506199,0.00309326218550423,0.00663150154152969,0.00891248083363812,0.00645557687449788,0.00333343115114172,-0.00111144656745527,0.00385170746526222,-0.00719797923695552,0.00293550837614814,0.00236348286561242,0.00559260309442857,0.00391084837717908,0.00295668022533526,0.00378873573910846,0.00159093558935004,0.00519990579385517,0.00142013347164286,0.00291338277341716,0.0022486298252056,0.00884505515989116,0.00505145783901695,0.00618787330101533,-0.00793975729205017,0.00491188596044931,0.00393578304805059,0.00453083677607323,0.00418842780230438,0.00342145998433711,0.0025138982687899,0.00269111795143524,0.00575322280033004
"SPEECH_380","1996-12-05","1996-10-01",36.4814814814815,0.0280619644423762,0.0236529272309818,0.0469190879240771,0.0216595215488804,0.0274353867438318,0.0376112951375393,0.0346726722843944,0.0225221501126821,0.0642857285560604,0.0208789184042356,0.0248270629960881,0.023472751025656,0.022792690356472,0.0430717939063302,0.0246312703204548,0.0272396127190871,0.0307946417903956,0.0243204448262563,0.0317930490567028,0.036472380407533,0.0249230284991355,0.0282905975520051,0.029154013181578,0.022265880532977,0.0290435174518956,0.0410005964693778,0.0262232323464631,0.0276828640743036,0.0218688485509119,0.0246513673433252,0.0240455761605497,0.0279602521219971,0.0297898858296048,0.0259849900958405,0.00052927870248051,-0.00314681673011642,0.00281135219864991,-0.000106620263344852,-0.00427097558709062,-0.0139880132306109,-0.00854748165205333,-0.00215791140889878,-0.0136861908993377,-0.00146077093031886,-0.00175974850893709,-0.00267490484288998,0.0010767170497238,-0.00921767374710335,8.85780019860721e-05,-0.00227113066406518,-0.00346826939444727,-0.00411200069194527,-0.0071639482152751,-0.01007301101608,-0.000768989055161945,-0.00349888675138456,-0.000601131400084238,-0.00197531477552659,-0.00256776145116076,-0.0110815122799029,-0.00208248695596139,4.66867491130976e-05,5.05258274090873e-05,-0.00117130512939425,-0.00196938642465994,-0.00408914541923084,-0.00118712075895838,-0.00479381763305252
"SPEECH_441","1996-12-06","1996-10-01",54.52,0.022781408894455,0.0201140220093783,0.0221982652198269,0.0195403552549473,0.0183430999535717,0.0351164487161817,0.0432594401067821,0.0237489041212022,0.0596010262571827,0.0206526520960971,0.0247098911599621,0.041925257842304,0.0218354385105303,0.026183390023795,0.0411354172035662,0.021276249275317,0.0263232704144602,0.023505513581444,0.0236128691250409,0.0239538024270657,0.0231146564688974,0.01736200981532,0.0243570914687647,0.0189195058244818,0.0289050530068984,0.0248969809303645,0.0203362282489896,0.0259276043184145,0.0299470279988169,0.0206040274079042,0.0771501078912639,0.0299322679584155,0.0642818293903583,0.0344488870780001,0.00227690135437373,0.00061521447265285,0.00164520133677351,0.000747434698139066,0.00128439220006942,0.000767636607604688,-0.00192642165268938,0.000824068678505377,0.00194434445817541,-0.000263891615869076,-0.000155820359685132,-0.000200234859603915,0.000842640299402651,0.0018662088744283,-0.000223002176768103,0.00338962628722061,0.00244101720431383,-0.000104210985724487,-0.00267649231227565,0.000504140017057546,-0.000970476341192666,0.000159626405342766,-0.000468965883041812,0.000179869695439092,0.00299425619674891,0.00323528332799249,0.00142996450480718,0.00190841810811155,0.00672985556822285,0.00143837492652345,0.00606465898540184,0.00255098393376656,0.00398751445254681,0.00183165135989655
"SPEECH_703","1996-12-19","1996-10-01",58.0967741935484,0.022468963490958,0.0199838591121686,0.0297719269638711,0.0216899728726477,0.0192419320006887,0.0364217552349611,0.0494661797423539,0.0228485751005242,0.0732268953560237,0.0234295986995956,0.0356635728719445,0.0232718825553149,0.0198351631593623,0.0252775929694526,0.0232311453268054,0.0225899688150131,0.0187341671891522,0.0217841134621529,0.0235086716137297,0.0243394406851158,0.0289228786505544,0.0296233396390862,0.0282049840500026,0.027129171349879,0.0208473255928623,0.108472454651765,0.0176450300329572,0.0272347229589806,0.019291813177238,0.0215313402381751,0.0230778643104827,0.0229517263437538,0.0466658324966037,0.0216161392858232,-0.00229493359848947,-0.000455016184937722,0.00361916908591596,-0.000229518559135068,-0.00336384047969598,0.00264143001317702,-0.00489439485026797,0.000515289995793256,-0.00882153949950528,-0.0006773749400832,0.00457631651909105,-0.000438634815786581,0.000602915748774467,-0.000323172032426347,0.00289439174245395,0.00211688245851035,-0.000119133379007357,0.00105258105727689,-0.00683267367081607,0.00264657784377142,-0.00244258917395985,-0.00169976976238187,-0.000959600379433682,0.000591553080532309,-0.000146722193545965,-0.0115477428510816,0.000976130632269003,0.000676195069751869,8.88983086651647e-05,-0.000362289627827355,-0.000282107971514091,-7.76554554939282e-05,0.00269763805997638,-0.00107828414099751
"SPEECH_640","1997-01-05","1997-01-01",48.7941176470588,0.0222817173037278,0.0213194423516765,0.0625001811972892,0.0198584716203008,0.0199177448183635,0.0321973587560891,0.0374688201344188,0.0220721217948724,0.127504941528204,0.0224908854251343,0.0222670965582172,0.0191335085581927,0.0186922469514888,0.0463925956197961,0.0220639412486571,0.0269427510197839,0.022763570594563,0.0229096166084891,0.0219845972063062,0.0215816080396436,0.0244971302472216,0.0254274465542662,0.0289473735203232,0.0230403174559551,0.058650320278293,0.0212031418544932,0.0189381824512638,0.0215518312287159,0.0261080928516122,0.0221802556564697,0.0272299671203054,0.0252670078937489,0.0239168062750861,0.0206989092770321,0.00161283700894824,0.00156964323963093,0.00683644313845995,0.00174957808122664,0.000523876977490206,0.00428672307545461,0.00963708547606525,-0.000757421797469512,0.0206975035198342,0.0014326708349395,0.0030480401509591,0.0012215802933837,0.0027465996707047,0.00979196374896138,0.00352696683384068,0.00524791130244702,0.00262296861342609,0.00273955784045889,0.00227038321302607,0.00262342785005961,0.00210220329327992,0.00443383736381437,0.00736969371124658,0.00560303185383324,0.0122677844710463,0.00385142506459284,0.00326894251432218,0.00364222261477575,0.00251945635846982,0.00270883154063498,0.00424096264507324,0.000837503755018272,0.0038043124495725,0.00444642248123186
